Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887)
5.463002572088391e-10,0.11224538857300231,0.9,0.0,0.0,0.0,0.0,0.09999985315161558,3.7681883238687795e-08,3.6152471966660806e-08,2.5935868644404845e-08,2.6022833244618556e-08,2.167200297157982e-08,2.2530876859814336e-08,2.2472784902166775e-08,2.2469144795189697e-08,2.0068369863709206e-08,2.00862390657524e-08,1.8135250142276707e-08,1.8199577450769562e-08,1.6276957689110093e-10,1.0153735016880817e-09,5.197793719716714e-10,9.431394368461533e-11,4.460725017570285e-10,1.7246572034243585e-10,3.379162641092564e-10,2.085918682888145e-10,2.644096571233562e-11,4.031020695678053e-12,6.496650639488724e-11,1.1682801525368896e-15,1.7824770581439165e-13,7.792067044379816e-16,5.798317749825258e-16,7.789103809345356e-16,8.600200141427889e-19,3.6981264443076694e-18,3.6604020164600706e-13,6.98671082226036e-14,1.5591141747562082e-16,1.1790383476236488e-11,3.654627400468987e-19,2.056533048053337e-16,5.712098557648174e-12,4.882081814967716e-19,3.5901124986357985e-21,3.336561749833756e-16,3.197195581248469e-22,4.095253746603367e-19,5.062965112656826e-22,9.739603975367274e-25,3.0467766646664916e-28,7.620364307051642e-25,5.603765612565738e-28,6.966519077299338e-20,1.8337853060934184e-26,3.8464773171724326e-25
5.754011026542294e-10,0.11224538946118004,0.9,0.0,0.0,0.0,0.0,0.09999984532913403,3.969321893683684e-08,3.805353489372383e-08,2.731463834225627e-08,2.7411065132529876e-08,2.280423615023163e-08,2.37323937783367e-08,2.3667978289265232e-08,2.366395110382647e-08,2.11373898228901e-08,2.1157202574641095e-08,1.9099333577071746e-08,1.917069165045063e-08,1.7132897067938004e-10,1.078863795009933e-09,5.536716152700825e-10,1.0019360170917148e-10,4.97660446143399e-10,1.941181246888819e-10,3.7477005416726164e-10,2.312629337429666e-10,2.933404930500573e-11,4.251064725377623e-12,7.225555776593517e-11,1.2306401158103974e-15,2.0628309756740462e-13,8.2077543389619055e-16,6.107716185364951e-16,8.2044852255797035e-16,9.541222779556611e-19,3.879909905797128e-18,3.9413330376908077e-13,8.220860417150231e-14,1.6422882966712182e-16,1.308061774126296e-11,4.054564047880761e-19,2.1662699004696302e-16,6.337235560824361e-12,5.41640717980941e-19,3.980308302851895e-21,3.7049346864336627e-16,3.5559112057277574e-22,4.786498256915706e-19,5.698599822716869e-22,1.0806489550433123e-24,3.5604144596420204e-28,8.89955779025507e-25,6.892501529267081e-28,8.148918435955436e-20,2.148643923538746e-26,4.560444834570686e-25
6.045019480996197e-10,0.11224539034990265,0.9,0.0,0.0,0.0,0.0,0.0999998375066492,4.170496490311652e-08,3.9953077665358616e-08,2.8693124518180767e-08,2.8799498447735057e-08,2.3934898294261297e-08,2.4934043754274423e-08,2.4862976662250193e-08,2.485854505698081e-08,2.2206409661518347e-08,2.222826689265483e-08,2.0063218793587877e-08,2.0141971643985468e-08,1.798815200642579e-10,1.1423290904321283e-09,5.875635647359672e-10,1.0606752059680094e-10,5.521013680999748e-10,2.1707893435373496e-10,4.1352374130379675e-10,2.5509516706383444e-10,3.237741552600585e-11,4.471072942761972e-12,7.993189813559174e-11,1.2930127884049108e-15,2.36816511970241e-13,8.623501876687079e-16,6.417167389796195e-16,8.619912570066579e-16,1.0531128044419278e-18,4.071732664488355e-18,4.23609680429986e-13,9.593737842088318e-14,1.7254744868451757e-16,1.443789843425163e-11,4.475283519731462e-19,2.2760254877713073e-16,6.9948658586506275e-12,5.978506880544444e-19,4.3904891988536296e-21,4.093153724952995e-16,3.933686584487644e-22,5.551675744135921e-19,6.372644566285431e-22,1.1928983508118039e-24,4.128799168271712e-28,1.0314230346860934e-24,8.3929360111804e-28,9.459581772169227e-20,2.4943711072069704e-26,5.358757393122966e-25
6.3360279354501e-10,0.11224539123916982,0.9,0.0,0.0,0.0,0.0,0.09999982968416096,4.3717121064568106e-08,4.185110876952584e-08,3.007132723075364e-08,3.018813280919319e-08,2.5064002549168742e-08,2.6135826712706814e-08,2.6057779805106408e-08,2.6052926686856173e-08,2.3275429379593573e-08,2.3299432109676683e-08,2.102690583256825e-08,2.1113417393448626e-08,1.884272632634875e-10,1.2057620996896834e-09,6.214444639530489e-10,1.1193503498436873e-10,6.09392797271026e-10,2.4134679694058783e-10,4.5417645516298555e-10,2.8008764197947277e-10,3.5571081011825914e-11,4.6910452361936096e-12,8.799546437127191e-11,1.3553981680759795e-15,2.699019072357383e-13,9.03930954348155e-16,6.726671351106686e-16,9.035385817049916e-16,1.156992133523471e-18,4.273586025447197e-18,4.5454366429828736e-13,1.1112805500074504e-13,1.8086727224497667e-16,1.5862235233027967e-11,4.9167888107520615e-19,2.385799805630483e-16,7.68499499358942e-12,6.568385648003902e-19,4.820639249873015e-21,4.501330222005731e-16,4.330518643448691e-22,6.39459835243629e-19,7.085059674237957e-22,1.3107110697285378e-24,4.754707491192636e-28,1.187113542533424e-24,1.0122813217833113e-27,1.09054990254607e-19,2.881448607638066e-26,6.244869127483501e-25
6.627036389904003e-10,0.11224539212898119,0.9,0.0,0.0,0.0,0.0,0.09999982186166922,4.5729687348243444e-08,4.374763451959878e-08,3.144924653855339e-08,3.157696783869664e-08,2.6191559393874617e-08,2.7337742578734583e-08,2.725238750346163e-08,2.7247096025653306e-08,2.4344448977115364e-08,2.4370698315504023e-08,2.199039473474766e-08,2.20850288608802e-08,1.9696622870911233e-10,1.2691577127671073e-09,6.553061397885181e-10,1.1779568709697206e-10,6.695321453558589e-10,2.6692023294563156e-10,4.96727329747065e-10,3.062394368001319e-10,3.891506238958626e-11,4.9109815198622296e-12,9.644619324873086e-11,1.4177962525435786e-15,3.0558863514053297e-13,9.455177226044377e-16,7.036228057126469e-16,9.450904940512217e-16,1.265760804738877e-18,4.485460878006543e-18,4.870095067402915e-13,1.2785519191897775e-13,1.8918829808243174e-16,1.7353637797081448e-11,5.379082909663846e-19,2.4955928497850575e-16,8.407628506834673e-12,7.18604821116824e-19,5.2707425944580685e-21,4.929581025554275e-16,4.746404284368016e-22,7.319088920142628e-19,7.835801725249307e-22,1.4340895927395274e-24,5.440922242397956e-28,1.3577071549855555e-24,1.2107377181493486e-27,1.2493735069001067e-19,3.306000596834078e-26,7.224203550423258e-25
6.918044844357906e-10,0.11224539301933631,0.9,0.0,0.0,0.0,0.0,0.09999981403917382,4.7742663681204855e-08,4.56426597089223e-08,3.2826882500161814e-08,3.296600316030685e-08,2.7317577286413095e-08,2.8539791277479866e-08,2.844679954418489e-08,2.8441053105570292e-08,2.5413468454083296e-08,2.5442065599846083e-08,2.29536855408525e-08,2.3056806008286074e-08,2.054984379886771e-10,1.3325123419538315e-09,6.891423804570045e-10,1.2364916319788667e-10,7.325167448873096e-10,2.9379767611509984e-10,5.411755024608217e-10,3.3354963325414973e-10,4.240937627703956e-11,5.1308817959147055e-12,1.0528402139983744e-10,1.4802070395255603e-15,3.439218063083266e-13,9.871104811748966e-16,7.345837495664702e-16,9.86646991442517e-16,1.3794193573163752e-18,4.7073478328639915e-18,5.210813751679126e-13,1.4619327849339858e-13,1.9751052394439646e-16,1.891211576768986e-11,5.862168799519097e-19,2.6054046159738146e-16,9.162771938310522e-12,7.831499297882888e-19,5.7407834297209945e-21,5.378028469158178e-16,5.1813404004721665e-22,8.328981480351874e-19,8.624824749777338e-22,1.5630364012888783e-24,6.190227655818344e-28,1.5438836468804922e-24,1.437338033716283e-27,1.4231433330663562e-19,3.763118986443792e-26,8.302317449024863e-25
7.209053298811809e-10,0.1122453939102349,0.9,0.0,0.0,0.0,0.0,0.09999980621667465,4.9756049990525184e-08,4.753618807973483e-08,3.420423517416378e-08,3.435523839992225e-08,2.844206315779303e-08,2.9741972734086203e-08,2.9641015715119817e-08,2.963479795880252e-08,2.6482487810496937e-08,2.6513534052322124e-08,2.3916778291600827e-08,2.4028748797638137e-08,2.140239079471326e-10,1.3958234519351077e-09,7.229484588081493e-10,1.2949524816307477e-10,7.983438768513763e-10,3.2197750215390536e-10,5.87520113399313e-10,3.620173156538414e-10,4.6054039282573444e-11,5.350746058901131e-12,1.1450888539401197e-10,1.5426305267888688e-15,3.849426283802576e-13,1.028709218862163e-15,7.655499654718925e-16,1.0282080713132897e-15,1.49796833028545e-18,4.9392373202544275e-18,5.568333512189691e-13,1.6621673351474986e-13,2.058339475896781e-16,2.0537678768020366e-11,6.36604945819505e-19,2.715235099837058e-16,9.950430826670151e-12,8.504743635935506e-19,6.230746002061264e-21,5.846800366468758e-16,5.635323908619464e-22,9.428121760933088e-19,9.452081102604739e-22,1.6975539841834854e-24,7.005402126792203e-28,1.746315644373092e-24,1.693984740387661e-27,1.6125819409715647e-19,4.2674687657451925e-26,9.48206665980526e-25
7.500061753265712e-10,0.11224539480167649,0.9,0.0,0.0,0.0,0.0,0.09999979839417163,5.1769846203287805e-08,4.9428222641089905e-08,3.558130461914744e-08,3.57446731849536e-08,2.9565022782829088e-08,3.094428687371853e-08,3.083503580490101e-08,3.0828330617542674e-08,2.7551507046355826e-08,2.758510376246039e-08,2.48796730277023e-08,2.5000857190874362e-08,2.2254265213593475e-10,1.4590892411773476e-09,7.567207732896592e-10,1.3533379474211146e-10,8.670107891192068e-10,3.5145804799519884e-10,6.357603048330573e-10,3.916415703297601e-10,4.984906800521315e-11,5.570574248635736e-12,1.2412072177850685e-10,1.6050667120578905e-15,4.28688719288982e-13,1.0703139245051242e-15,7.965214522100681e-16,1.0697737310665835e-15,1.6214082622773172e-18,5.181119653065691e-18,5.943394296118953e-13,1.879999040837321e-13,2.1415856678589187e-16,2.2230336403211542e-11,6.89072785759148e-19,2.8250842970944953e-16,1.0770610709294656e-11,9.2057859511138e-19,6.7406145883713355e-21,6.336030005828294e-16,6.108351701074651e-22,1.0620367683780717e-18,1.0317521975434505e-21,1.8376448253482204e-24,7.889231156058033e-28,1.9656812446023266e-24,1.983456161705808e-27,1.818420468823356e-19,4.8165383811886206e-26,1.0768664858751692e-24
7.791070207719615e-10,0.1122453956936607,0.9,0.0,0.0,0.0,0.0,0.09999979057166461,5.378405224658655e-08,5.1318765872381466e-08,3.6958090893704034e-08,3.713430714408707e-08,3.068646105034435e-08,3.2146733621563174e-08,3.2028859602823555e-08,3.202165111398074e-08,2.8620526161659477e-08,2.8656774819697544e-08,2.584236978985821e-08,2.597313114989903e-08,2.3105468172466877e-10,1.5223084379754913e-09,7.904565854273597e-10,1.411647039972487e-10,9.385147078652489e-10,3.822376239154632e-10,6.858952208493625e-10,4.224214852683523e-10,5.379447903462441e-11,5.790366305095331e-12,1.3411946703206114e-10,1.667515593040064e-15,4.751943961713347e-13,1.1119245869772226e-15,8.274982085540232e-16,1.1113439680932612e-15,1.7497396915808208e-18,5.432985067505912e-18,6.336735175074921e-13,2.1161706495480092e-13,2.2248437930819346e-16,2.3990098260439836e-11,7.43620696388265e-19,2.9349522034955364e-16,1.162331712229197e-11,9.934630967752904e-19,7.270373492316335e-21,6.845856145005541e-16,6.600420657175177e-22,1.1909589863365438e-18,1.1221097767288305e-21,1.9833114072265535e-24,8.84450375352545e-28,2.2026605038705017e-24,2.3089474617113668e-27,2.0413989937623003e-19,5.400849599910537e-26,1.2168276719918226e-24
8.082078662173518e-10,0.1122453965861872,0.9,0.0,0.0,0.0,0.0,0.0999997827491535,5.579866804752585e-08,5.3207819867082046e-08,3.833459405642793e-08,3.852413990710442e-08,3.1806382167890986e-08,3.33493129028279e-08,3.322248689875154e-08,3.3214759480304047e-08,2.9689545156407394e-08,2.9728547313378297e-08,2.68048686187615e-08,2.694557063658274e-08,2.3956000613194623e-10,1.5854801564260426e-09,8.241538205558593e-10,1.4698791163533873e-10,1.0128528454141007e-09,4.1431452193099437e-10,7.379240070865806e-10,4.543561498559127e-10,5.789028895111606e-11,6.010122201333861e-12,1.4450505753717063e-10,1.7299771675120535e-15,5.244909416257009e-13,1.1535411951992294e-15,8.584802333038554e-16,1.1529187798364958e-15,1.8829631563301597e-18,5.6948237523617674e-18,6.749094341245931e-13,2.3714241813376394e-13,2.30811382938709e-16,2.581697390897579e-11,8.002489738313057e-19,3.0448388146520846e-16,1.2508555600495774e-11,1.069128341055142e-18,7.820007048464185e-21,7.376423006000335e-16,7.111527689289678e-22,1.3299672104543414e-18,1.216275838102911e-21,2.134556222319864e-24,9.87400023780462e-28,2.457923550669751e-24,2.672517808877081e-27,2.2822668920008046e-19,6.038593021661468e-26,1.3683252682380082e-24
8.373087116627421e-10,0.11224539747925555,0.9,0.0,0.0,0.0,0.0,0.09999977492663818,5.781369353322053e-08,5.509538644398783e-08,3.971081416591667e-08,3.99141711047422e-08,3.292478982198577e-08,3.455202464274184e-08,3.441591748305577e-08,3.440765574869718e-08,3.075856403059907e-08,3.080042133275515e-08,2.776716955509674e-08,2.791817561276253e-08,2.4805863354840244e-10,1.648603784924133e-09,8.578109117767067e-10,1.5280337753956708e-10,1.0900224062391252e-09,4.4768702221327744e-10,7.918458105266535e-10,4.874446546802323e-10,6.213651432564268e-11,6.229841912490277e-12,1.552774296065533e-10,1.7924514332038476e-15,5.766068488605699e-13,1.1951637381106095e-15,8.894675252393937e-16,1.1944981637050189e-15,2.021079194252579e-18,5.966625867896823e-18,7.18120910483547e-13,2.6465009260314835e-13,2.3913957546500683e-16,2.7710972900233184e-11,8.589579136165877e-19,3.1547441262634694e-16,1.3426331677464317e-11,1.1475748002121598e-18,8.389499607402866e-21,7.927880269921201e-16,7.641669680544475e-22,1.4794511899657319e-18,1.3142453344473831e-21,2.2913817576827e-24,1.0980508626583359e-27,2.732146558950548e-24,3.0771770492372596e-27,2.541783198471527e-19,6.729095084173075e-26,1.5318532897067307e-24
8.664095571081324e-10,0.11224539837286536,0.9,0.0,0.0,0.0,0.0,0.0999997671041186,5.982912863079602e-08,5.6981467232188743e-08,4.108675128077085e-08,4.1304400368581165e-08,3.404168730374673e-08,3.575486876655552e-08,3.560915114656591e-08,3.560033995134208e-08,3.1827582784233956e-08,3.187239696698833e-08,2.8729272639540133e-08,2.8890946040241983e-08,2.565505713176471e-10,1.7116789010150864e-09,8.914266775201285e-10,1.5861107784335944e-10,1.1700205914423854e-09,4.823533979272502e-10,8.476597793336229e-10,5.216860913789957e-10,6.653317171980708e-11,6.4495253937197476e-12,1.6643651950203017e-10,1.854938387807607e-15,6.315680474771329e-13,1.2367922046680703e-15,9.204600831238162e-16,1.2360821170797466e-15,2.1640883426877227e-18,6.2483815617846195e-18,7.633815892516094e-13,2.94214144149451e-13,2.474689546794897e-16,2.9672104767812825e-11,9.197478106856365e-19,3.264668134099272e-16,1.43766508854793e-11,1.2288029463177768e-18,8.978835533999726e-21,8.5003830719079e-16,8.190843490567116e-22,1.639802092491646e-18,1.4160131957516188e-21,2.453790496096356e-24,1.2166823394866828e-27,3.0260105370091665e-24,3.526727170428704e-27,2.820716965972762e-19,7.456342754260825e-26,1.7081161307091793e-24
8.955104025535227e-10,0.11224539926701628,0.9,0.0,0.0,0.0,0.0,0.09999975928159463,6.184497326738824e-08,5.886606372920859e-08,4.246240545959417e-08,4.269482733096224e-08,3.5157077604039295e-08,3.69578451995409e-08,3.6802187680532684e-08,3.679281212041794e-08,3.28966014173115e-08,3.294447430514568e-08,2.9691177912759506e-08,2.986388188079126e-08,2.6503582617275543e-10,1.774705213156558e-09,9.250002286144897e-10,1.64410999573365e-10,1.252844601653666e-09,5.18311918456676e-10,9.053650627348299e-10,5.570795525359158e-10,7.108027768586297e-11,6.669172597683982e-12,1.779822634198312e-10,1.9174380291108838e-15,6.893981113238639e-13,1.2784265838711167e-15,9.51457905758069e-16,1.2776706374134825e-15,2.3119911388778182e-18,6.5400809818539316e-18,8.107650246955365e-13,3.259085552975632e-13,2.557995183796759e-16,3.1700379027541544e-11,9.826189595147282e-19,3.3746108337408265e-16,1.5359518755544764e-11,1.3128132515343675e-18,9.587999218814924e-21,9.094091996097577e-16,8.759046027941533e-22,1.8114125536062015e-18,1.5215743464182135e-21,2.621784933913287e-24,1.3435726608796907e-27,3.340182947848749e-24,4.023361272753169e-27,3.1198476238135987e-19,8.242542397392801e-26,1.8972916914767058e-24
9.246112479989131e-10,0.11224540016170782,0.9,0.0,0.0,0.0,0.0,0.09999975145906614,6.386122737014357e-08,6.0749177337794e-08,4.383777676099336e-08,4.408545162492428e-08,3.627096348385064e-08,3.816095386699129e-08,3.79950268766032e-08,3.798507228810129e-08,3.3965619929831135e-08,3.401665343620281e-08,3.0652885415414335e-08,3.0836983096147204e-08,2.7351440442887743e-10,1.8376825238251843e-09,9.585308993449754e-10,1.7020313732975399e-10,1.3384916387097596e-09,5.555608513529921e-10,9.64960810936488e-10,5.936241316147268e-10,7.577784876671756e-11,6.888783489228643e-12,1.8991459747827596e-10,1.9799503548548323e-15,7.501184497179606e-13,1.3200668647303119e-15,9.824609919229498e-16,1.3192637221248116e-15,2.4647881196590157e-18,6.841714279290208e-18,8.603446827176028e-13,3.5980723532859554e-13,2.641312643669871e-16,3.3795805177507373e-11,1.0475716539879168e-18,3.4845722208563696e-16,1.637494081738597e-11,1.3996061878165528e-18,1.0216975062907629e-20,9.709173070626846e-16,9.346274171674767e-22,1.9946767263316284e-18,1.6309237027449438e-21,2.7953675620527912e-24,1.4790008015748183e-27,3.675337276384507e-24,4.5702197138234724e-27,3.439965335958679e-19,9.091085167102368e-26,2.0998160512357732e-24
9.828129388896936e-10,0.11224540195271149,0.9,0.0,0.0,0.0,0.0,0.09999973581399539,6.789496368278176e-08,6.451096115110068e-08,4.658767096596157e-08,4.6867290742993616e-08,3.849423214901506e-08,4.056756760656734e-08,4.038011242356029e-08,4.036895674798313e-08,3.610365659319428e-08,3.616131743245792e-08,3.2575707271626574e-08,3.2783681498060156e-08,2.904515548578396e-10,1.9634896961642917e-09,1.0254617865827432e-09,1.8176406646860555e-10,1.5182436116633358e-09,6.339230213831863e-10,1.0898203071426156e-09,6.701630215687191e-10,8.562445239773529e-11,7.327896183179443e-12,2.1493878016279127e-10,2.105013050488305e-15,8.803057699742176e-13,1.4033650875265857e-15,1.0444829499042171e-15,1.4024635742514718e-15,2.785066780507376e-18,7.474743146862452e-18,9.663860888236728e-13,4.345126733767362e-13,2.807982944272933e-16,3.8188151051995486e-11,1.183722852529566e-18,3.7045510404404677e-16,1.8503469628896078e-11,1.5815418405463438e-18,1.1534300890864915e-20,1.1004142973531475e-15,1.0577794699681029e-21,2.39775070223553e-18,1.8609666802468197e-21,3.1593073380665676e-24,1.7765889841536606e-27,4.411303145673417e-24,5.830260803508871e-27,4.146378396432329e-19,1.0931478628314132e-25,2.5474405762657798e-24
9.999999999999999e-10,0.11224540374587319,0.9,0.0,0.0,0.0,0.0,0.09999973119397501,6.908644617522031e-08,6.562069056646256e-08,4.7399503243506797e-08,4.768892295226763e-08,3.914962116810889e-08,4.127834586896961e-08,4.108428098951218e-08,4.10727598773574e-08,3.673502246691713e-08,3.6794718505867706e-08,3.3143368710896613e-08,3.3358671379929944e-08,2.9544802860360804e-10,2.0006031172706197e-09,1.0451930383084015e-09,1.851720801957072e-10,1.57347891926575e-09,6.580473311882555e-10,1.1281361169602733e-09,6.936439541899482e-10,8.864731093833043e-11,7.457539078822446e-12,2.226240864171677e-10,2.1419539825339034e-15,9.209962213840341e-13,1.4279676920090755e-15,1.062802166836098e-15,1.4270361228567548e-15,2.8833907660499093e-18,7.669258157862953e-18,9.99522329682486e-13,4.58402414159138e-13,2.8572099777191153e-16,3.9536608644320376e-11,1.2255215091785105e-18,3.7695254583876477e-16,1.9156942882523752e-11,1.6373974099103266e-18,1.1938435856995933e-20,1.1403239988813913e-15,1.095601355999795e-21,2.526462818744931e-18,1.931786942930604e-21,3.2710592282527582e-24,1.871539865743863e-27,4.6459954674396596e-24,6.248105475257488e-27,4.372607334413678e-19,1.150936201828619e-25,2.690951862126941e-24
1.0410146297804742e-09,0.11224540374587319,0.9,0.0,0.0,0.0,0.0,0.09999972016890558,7.193033698609206e-08,6.826682882640618e-08,4.9336434364589965e-08,4.9649914799507024e-08,4.0711512531062167e-08,4.29747093880581e-08,4.2764406128069e-08,4.275199358834581e-08,3.8241692774318425e-08,3.830638966571627e-08,3.449773853328552e-08,3.4731040939211316e-08,3.0736206831422404e-10,2.089099888805591e-09,1.0922167734023503e-09,1.9329390156738901e-10,1.7092541827981856e-09,7.174260530577288e-10,1.2222314871286864e-09,7.512955250587288e-10,9.607311476928907e-11,7.76686320127088e-12,2.4150855514943504e-10,2.2301264566631815e-15,1.022264316926845e-12,1.4866867855170836e-15,1.1065259473007694e-15,1.48568165283763e-15,3.1249286138805398e-18,8.147389577812958e-18,1.0820917707103297e-12,5.189202701886945e-13,2.974700273462474e-16,4.284921802239264e-11,1.328203746436804e-18,3.9246045580848124e-16,2.0762281532193992e-11,1.7746136779869703e-18,1.2930688505403201e-20,1.2386729697493e-15,1.1885380050534501e-21,2.8522094695550367e-18,2.1061014732518954e-21,3.5456297709073835e-24,2.111680503098341e-27,5.239284666013658e-24,7.333693537617734e-27,4.946505729656243e-19,1.3012811438529615e-25,3.0543541220621088e-24
