Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011)
1.9717382665345637e-08,0.11224607586700856,0.9,0.0,0.0,0.0,0.0,0.09999469607860899,1.4482234880165506e-06,1.013788464508085e-06,8.756000479912877e-07,9.699072129366212e-07,5.163081983873616e-07,8.39502199568999e-07,7.599004812206189e-07,7.650802181028343e-07,7.242920961617594e-07,7.51101829032575e-07,6.121754533395692e-07,6.918641797050606e-07,4.564502555010919e-09,3.371107996454519e-08,1.5412160209099954e-08,2.6663951748744186e-09,5.400570221426054e-07,2.3017627275283115e-07,4.005928998789736e-07,2.2844952076867898e-07,3.5213989982507476e-08,1.3980057158453475e-10,8.535050207266687e-08,4.4898554798784136e-14,5.803035265971589e-10,2.904092312034226e-14,2.2041651620281938e-14,2.902113996459152e-14,1.145346828428087e-15,1.902711074563723e-15,3.243885816630081e-09,3.349921651455093e-09,5.81107291142796e-15,1.57297284014955e-08,4.875579042667754e-16,7.81812912251641e-15,7.709838970390247e-09,6.589774943420997e-16,3.9090761585735255e-18,4.801791077437347e-12,4.2011366374177837e-19,7.195480051555583e-14,6.757650378840836e-19,1.3997224624159248e-21,1.5199581056286517e-23,3.20682923843317e-20,8.172210618591693e-22,4.1231800664623595e-14,9.259038254704498e-22,1.972994980166331e-20,2.3565089418722975e-23,5.025965892906742e-22,1.672267670610946e-17,2.0510952683322355e-23,4.802737081351188e-17,3.4844603218628635e-22,4.630430288092702e-12,2.7514502703787137e-15,1.0052239864080868e-23,2.1422966768690492e-22,1.907640411134798e-15,2.878390116342231e-13,2.3923705085906645e-19,1.8198875290734412e-19,4.695516131452427e-22,2.4523116000506e-19,1.9973928232410498e-23,1.1785379320665205e-19,1.2423551441710973e-15,1.3559499183110854e-23,2.8904704810149486e-22,5.773856463259509e-16,8.407851150513563e-12
2.0839870386518033e-08,0.11224612156964203,0.9,0.0,0.0,0.0,0.0,0.09999439372888665,1.53590347224567e-06,1.0568133574401235e-06,9.218915364105332e-07,1.0262472197223564e-06,5.338319227465114e-07,8.887032562677664e-07,7.996136562732565e-07,8.058958920190653e-07,7.655235178305297e-07,7.956874200393723e-07,6.445259286005925e-07,7.332697014342088e-07,4.758218919328942e-09,3.5150002599199817e-08,1.5939789973910907e-08,2.7575185673602167e-09,5.968570702377642e-07,2.5346897366033025e-07,4.4531925168290136e-07,2.528522645422511e-07,3.9382752733590456e-08,1.4711243717692675e-10,9.509089220584084e-08,4.761669177662404e-14,6.425319296924826e-10,3.072774873311348e-14,2.3360683739469795e-14,3.072188956467538e-14,1.2809329104265051e-15,2.1025831844772958e-15,3.7903132849553235e-09,3.923520133516449e-09,6.148626796238524e-15,1.7588552722124303e-08,5.451720918323848e-16,8.28601556679584e-15,8.62936130754303e-09,7.375687391010763e-16,4.3266447422621495e-18,5.902689971718979e-12,4.680620997627207e-19,9.166875362992385e-14,7.4415150065256635e-19,1.572583675847411e-21,1.8004621441111026e-23,3.764316793233726e-20,1.0116055097219514e-21,5.352363413763405e-14,1.0940240777314137e-21,2.3041905804030234e-20,2.936247018156271e-23,6.189769402381397e-22,1.96303880869009e-17,2.43199498283954e-23,6.347148090407971e-17,4.312289289927495e-22,5.7008422019829e-12,3.0453656223690744e-15,1.2522884856455498e-23,2.637865177940156e-22,2.112281989063501e-15,3.187168710857393e-13,2.961509822335347e-19,2.2520978867799393e-19,5.817194435512765e-22,3.0382457948311797e-19,2.3664526212206484e-23,1.304428146941882e-19,1.3750659743202431e-15,1.6908678281392697e-23,3.5625912620769513e-22,6.34990038227819e-16,9.768331943699002e-12
2.196235810769043e-08,0.1122461677904403,0.9,0.0,0.0,0.0,0.0,0.09999409131917308,1.624122017714732e-06,1.098551935869907e-06,9.67821766325402e-07,1.0826384338472612e-06,5.504679631585068e-07,9.380319955978575e-07,8.389160377198991e-07,8.464279542852718e-07,8.067547558191501e-07,8.404899556266705e-07,6.766208143146797e-07,7.748744958666666e-07,4.946143748754969e-09,3.654590580547064e-08,1.644069208416713e-08,2.844026018794899e-09,6.558511461389546e-07,2.7752421714857033e-07,4.921933045606843e-07,2.782537196700901e-07,4.378918860936571e-08,1.5434868488907686e-10,1.0532515632173352e-07,5.035150648213505e-14,7.072198841359618e-10,3.241609584212867e-14,2.4686055138917402e-14,3.242704121833863e-14,1.4242484074443568e-15,2.3101740682870898e-15,4.39064432364073e-09,4.555565480495611e-09,6.486487483420366e-15,1.9552334008192293e-08,6.060391027965718e-16,8.756153812516975e-15,9.6024431979734e-09,8.207372778738928e-16,4.761303442480352e-18,7.181379765458056e-12,5.184422548416624e-19,1.1548372867474306e-13,8.147770299128474e-19,1.756541246330713e-21,2.1141819202648607e-23,4.380461362064279e-20,1.237798341540417e-21,6.855287946047399e-14,1.2813702130564203e-21,2.6677739935725376e-20,3.616149948448596e-23,7.5354849151758655e-22,2.2844098724694942e-17,2.858614724104503e-23,8.267041843835177e-17,5.275198231710815e-22,6.943755809342694e-12,3.3513101955397875e-15,1.5419344198130675e-23,3.210679854857399e-22,2.3253396941254926e-15,3.5086461962274044e-13,3.6237952178294193e-19,2.754810153140268e-19,7.123755455399385e-22,3.720776599195478e-19,2.779383668571379e-23,1.4354705688199987e-19,1.5132083272465468e-15,2.0840386505205455e-23,4.340552476739947e-22,6.947649317113082e-16,1.1260583446248687e-11
2.3084845828862825e-08,0.1122462145182639,0.9,0.0,0.0,0.0,0.0,0.09999378884737807,1.7128753601999346e-06,1.1390426501024172e-06,1.013394023846656e-06,1.1390728475519003e-06,5.66261279574746e-07,9.874849415816274e-07,8.778053645551292e-07,8.866781329593392e-07,8.47985809844417e-07,8.855119591313137e-07,7.084621291475857e-07,8.166756707195232e-07,5.128450162913136e-09,3.790007551332762e-08,1.6916220252552533e-08,2.9261513215172953e-09,7.169634863909343e-07,3.0230337560038957e-07,5.411868808296236e-07,3.046240190483027e-07,4.8433904508686005e-08,1.6150889774982914e-10,1.1604814583700916e-07,5.310288200536409e-14,7.742823158287127e-10,3.41057246420848e-14,2.6017673592033863e-14,3.413647469456498e-14,1.5753129770881722e-15,2.525217060217068e-15,5.046620353120081e-09,5.248233882257431e-09,6.824606995509833e-15,2.1621158062437802e-08,6.701615622417886e-16,9.228511176601502e-15,1.0629339754850321e-08,9.08504867187674e-16,5.2125412055264266e-18,8.655341019819557e-12,5.712288159536122e-19,1.4400055347548084e-13,8.875282180800535e-19,1.951763458281787e-21,2.4631134804211578e-23,5.057716283776279e-20,1.498852891286804e-21,8.673998857061773e-14,1.4889758208463925e-21,3.064771350286989e-20,4.4069175748831895e-23,9.078952095287012e-22,2.6376609844449436e-17,3.333818035010294e-23,1.0627537384094832e-16,6.386041455697305e-22,8.375759149410245e-12,3.6689242483149715e-15,1.8786771835141102e-23,3.8674016967378196e-22,2.546561836884457e-15,3.842442804343941e-13,4.388169293284863e-19,3.334731255961235e-19,8.633226104100124e-22,4.509324470028023e-19,3.2388647116312725e-23,1.5715111176444308e-19,1.6566197697771542e-15,2.5417698662071168e-23,5.233732262723404e-22,7.566458709290862e-16,1.2889405728515035e-11
2.420733355003522e-08,0.11224626174236309,0.9,0.0,0.0,0.0,0.0,0.09999348631148308,1.8021597576694522e-06,1.1783228010986385e-06,1.0586115825288425e-06,1.1955428687349733e-06,5.812545547533733e-07,1.0370586603609696e-06,9.1627971559007e-07,9.266481491887337e-07,8.892166796381532e-07,9.307558604651087e-07,7.40051875820426e-07,8.586703240671055e-07,5.305306106592136e-09,3.9213759213713826e-08,1.736765963292028e-08,3.004116426261216e-09,7.801212208093491e-07,3.2776977785583533e-07,5.922725524307192e-07,3.319341883455753e-07,5.331749061098708e-08,1.685927213826199e-10,1.2725468599432735e-07,5.587070212615689e-14,8.436374012412198e-10,3.579640777682963e-14,2.7355446566445147e-14,3.585007122032619e-14,1.7341457326977865e-15,2.747455678256864e-15,5.759894302114052e-09,6.003626525275644e-09,7.162939845405804e-15,2.379509618119127e-08,7.375416454966894e-16,9.703054867006875e-15,1.1710302354486973e-08,1.0008929437579401e-15,5.679862250388381e-18,1.0342715167061382e-11,6.263963382274513e-19,1.7787254204312147e-13,9.622973999446936e-19,2.1584195910929383e-21,2.849273244442225e-23,5.798474424422004e-20,1.7979189494187386e-21,1.0854285407595986e-13,1.7178710734254087e-21,3.496160294628035e-20,5.319741658099621e-23,1.0836316699982278e-21,3.0240407133708475e-17,3.8605117402505267e-23,1.3500995081996397e-16,7.6580561121633465e-22,1.0013997501109821e-11,3.99785879233459e-15,2.267232548129736e-23,4.614806975503215e-22,2.7757042512795586e-15,4.1881901189381375e-13,5.263857205624107e-19,3.998767818207976e-19,1.0364244316325146e-21,5.413629248840725e-19,3.747608318368159e-23,1.7124003190429708e-19,1.805142724110637e-15,3.0706720921527076e-23,6.251713631447061e-22,8.205703192912586e-16,1.4659456321504593e-11
2.5329821271207616e-08,0.11224630945236189,0.9,0.0,0.0,0.0,0.0,0.09999318370953864,1.8919714902106024e-06,1.2164285748336683e-06,1.1034777027846423e-06,1.2520412998784926e-06,5.954883096162504e-07,1.0867497599160328e-06,9.543374941966465e-07,9.663397171763977e-07,9.30447364949811e-07,9.762239997208343e-07,7.713920412356389e-07,9.008555464785401e-07,5.476874504440074e-09,4.0488167108235156e-08,1.779623029261301e-08,3.0781320421432336e-09,8.452542481552289e-07,3.5388861010330857e-07,6.454236129511644e-07,3.601561193143604e-07,5.8440520577354676e-08,1.7559986119556112e-10,1.3893958001651443e-07,5.86548513118744e-14,9.152064338393258e-10,3.748792970812428e-14,2.869928129209196e-14,3.7567713470823054e-14,1.9007652498984586e-15,2.9766431865491027e-15,6.532034150971307e-09,6.823772449789135e-09,7.501442910102653e-15,2.6074205908831288e-08,8.081811015303577e-16,1.0179752006880892e-14,1.284557862527998e-08,1.0979226235500267e-15,6.1627856124556975e-18,1.2262285517549831e-11,6.839192655563665e-19,2.1780693358847014e-13,1.0389823619579675e-18,2.3766798863452998e-21,3.2746979108697885e-23,6.605069728797031e-20,2.1382379950813822e-21,1.3445776686408307e-13,1.969082357960728e-21,3.9628728086353606e-20,6.366297529538693e-23,1.2824001527194432e-21,3.444766883234329e-17,4.441646157516357e-23,1.6967418380573955e-16,9.104839841113948e-22,1.187615026584337e-11,4.33777527099456e-15,2.7125122530828733e-23,5.459773971806379e-22,3.0125300697194074e-15,4.545530736225313e-13,6.260352708121649e-19,4.754014505379955e-19,1.2336033511587031e-21,6.443736817874533e-19,4.308361001282539e-23,1.8579931666439323e-19,1.9586243226690465e-15,3.6776552982139474e-23,7.404268287513931e-22,8.864776023912808e-16,1.6575254461560526e-11
2.6452308992380012e-08,0.1122463576382423,0.9,0.0,0.0,0.0,0.0,0.09999288103966184,1.982306859955855e-06,1.253395075628178e-06,1.1479956313312354e-06,1.3085613180403598e-06,6.090010127766566e-07,1.1365548897799062e-06,9.919774136033025e-07,1.0057545441480832e-06,9.716778655489921e-07,1.0219186306199757e-06,8.024845966019525e-07,9.432284230567352e-07,5.643313411036837e-09,4.17244732240109e-08,1.8203090495696207e-08,3.1483982065083057e-09,9.122951175617205e-07,3.806268217900587e-07,7.006140508707761e-07,3.8926254389992115e-07,6.380355175030314e-08,1.8253007967310164e-10,1.51097613073442e-07,6.145521471507568e-14,9.889136892589346e-10,3.918008611638734e-14,3.00490848261855e-14,3.928928555958794e-14,2.0751895731106097e-15,3.2125421780290306e-15,7.364526325001065e-09,7.710631284436298e-09,7.840075310818297e-15,2.845853175393255e-08,8.820812751582488e-16,1.0658569657602228e-14,1.4035412439341104e-08,1.1996147010705522e-15,6.660844700819305e-18,1.4433458976706643e-11,7.437719502758067e-19,2.645662525337417e-13,1.1174860661853255e-18,2.6067155167422464e-21,3.741444368557976e-23,7.479778724748183e-20,2.5231387524266334e-21,1.6502031101947688e-13,2.2436319355332436e-21,4.465797767482855e-20,7.558735482834299e-23,1.5058681944621332e-21,3.901027358349143e-17,5.0802152744437346e-23,2.111485777095697e-16,1.0740329827723117e-21,1.3980408740046857e-11,4.688345247596867e-15,3.219619466150905e-23,6.409271706489758e-22,3.2568095048995357e-15,4.914117935694614e-13,7.387405124968248e-19,5.607743095033375e-19,1.4568378636045115e-21,7.609986567886109e-19,4.9239033120111674e-23,2.008148988508451e-19,2.116916267289155e-15,4.3699248279615475e-23,8.701342901598211e-22,9.543088526165865e-16,1.8641185208808125e-11
2.7574796713552408e-08,0.11224640629032955,0.9,0.0,0.0,0.0,0.0,0.09999257830003358,2.0731621910077437e-06,1.2892563584823954e-06,1.1921686006673396e-06,1.36509645586316e-06,6.218291844803623e-07,1.1864707407495515e-06,1.0291984827249618e-06,1.0448943303210949e-06,1.0129081812278798e-06,1.0678419238092541e-06,8.333314975583643e-07,9.857860353821808e-07,5.804776156475447e-09,4.292381649433606e-08,1.8589339843316128e-08,3.2151048250863573e-09,9.811789154471301e-07,4.079530363120514e-07,7.578185239778865e-07,4.1922700912481796e-07,6.940712535224251e-08,1.893831937660826e-10,1.6372355606801425e-07,6.42716781711681e-14,1.0646862938834872e-09,4.087268333187747e-14,3.140476411513098e-14,4.1014673028459335e-14,2.257436222016832e-15,3.454924176376179e-15,8.258778944252527e-09,8.6660958637184e-09,8.178798299210768e-15,3.094810586894696e-08,9.592431281173862e-16,1.113947484074584e-14,1.5280043906703006e-08,1.3059896488789186e-15,7.173586868834528e-18,1.687624844118511e-11,8.059286719442299e-19,3.1896959337842336e-13,1.197716388298617e-18,2.8486985564429752e-21,4.251589622363223e-23,8.424821975864355e-20,2.956032815033036e-21,2.0080619913283793e-13,2.542537614338442e-21,5.005783293610636e-20,8.909672208519386e-23,1.755726115224031e-21,4.393980801979252e-17,5.779256919138283e-23,2.6039816894428104e-16,1.2578782337556876e-21,1.634545473989884e-11,5.049250102839665e-15,3.7938443093353543e-23,7.470348669498967e-22,3.508319638154406e-15,5.293615360758493e-13,8.655006538285536e-19,6.567391807354881e-19,1.7081602547446955e-21,8.922999060009684e-19,5.597049933337437e-23,2.1627313175632054e-19,2.279874692630949e-15,5.154977414288041e-23,1.0153045220657387e-21,1.0240069554045188e-15,2.0861503442873238e-11
2.8697284434724804e-08,0.11224645539927751,0.9,0.0,0.0,0.0,0.0,0.09999227548889643,2.1645338293627215e-06,1.3240454604408098e-06,1.2359998285795661e-06,1.4216405835472259e-06,6.340074952724214e-07,1.2364940445932895e-06,1.065999992509359e-06,1.083760768874419e-06,1.0541383118035829e-06,1.1139959700131517e-06,8.639346842971354e-07,1.0285254633650734e-06,5.9614114875793265e-09,4.408730180804565e-08,1.8956022251460707e-08,3.278432184994227e-09,1.0518431576387994e-06,4.3583746623815807e-07,8.170123348992224e-07,4.500238527254685e-07,7.525176668261315e-08,1.9615907237689976e-10,1.768121692478828e-07,6.710412819602343e-14,1.1424541051064504e-09,4.256553779474825e-14,3.276622605352953e-14,4.274376283743697e-14,2.447522197985367e-15,3.7035692563012605e-15,9.21612493631704e-09,9.691994733739956e-09,8.51757514937221e-15,3.354294869528479e-08,1.0396672590690432e-15,1.1622434559012107e-14,1.657970937197779e-08,1.4170676173083691e-15,7.700572997545647e-18,1.961125584311335e-11,8.703636552649797e-19,3.818938342227617e-13,1.2795858688750999e-18,3.1028019509777286e-21,4.8072307053727625e-23,9.44236553929815e-20,3.440410391902128e-21,2.4243205106563853e-13,2.8668124276390217e-21,5.583639179835871e-20,1.0432182197932339e-22,2.033684675851236e-21,4.9247574360613795e-17,6.541852921173659e-23,3.1847660661990183e-16,1.4634752861533787e-21,1.8990440040117248e-11,5.420180741365927e-15,4.440659389541003e-23,8.65012216220458e-22,3.766844214147241e-15,5.683696708965159e-13,1.007337933387804e-18,7.640554957258714e-19,1.9896543017835968e-21,1.0393664012574662e-18,6.330649761418407e-23,2.3216077659129703e-19,2.447360033676306e-15,6.040597148520467e-23,1.1769630910442486e-21,1.095516497094583e-15,2.3240337739536338e-11
2.98197721558972e-08,0.11224650495605559,0.9,0.0,0.0,0.0,0.0,0.09999197260455221,2.2564181428340162e-06,1.3577944310194409e-06,1.279492517676726e-06,1.4781878917364804e-06,6.45568859689118e-07,1.2866215737551224e-06,1.1023815027815696e-06,1.122355545920211e-06,1.0953682571203908e-06,1.160382783049581e-06,8.942960816858174e-07,1.071443787009328e-06,6.113363704898769e-09,4.521600102755278e-08,1.9304128756869152e-08,3.3385514423000138e-09,1.1242276864483202e-06,4.6425183282639554e-07,8.781714076886328e-07,4.816281795168696e-07,8.133798531366929e-08,2.028576339364369e-10,1.903582056496005e-07,6.995245198356448e-14,1.2221495979483584e-09,4.4258475542454694e-14,3.4133377540371146e-14,4.447644335442782e-14,2.6454639904490964e-15,3.958265681267029e-15,1.0237825018698076e-08,1.0790094551644136e-08,8.856371055291597e-15,3.6243069575645756e-08,1.1233539225854093e-15,1.2107415816160112e-14,1.7934641413346347e-08,1.5328684343861468e-15,8.24137709149998e-18,2.2659655811521415e-11,9.37051087172709e-19,4.5427478272777303e-13,1.36301147722101e-18,3.3691994887926133e-21,5.41048459443011e-23,1.0534522379580912e-19,3.979836414032387e-21,2.905561192285077e-13,3.217464340149834e-21,6.200139056588324e-20,1.2139788861194668e-22,2.3414732568016967e-21,5.4944597790695986e-17,7.371129234721886e-23,3.8653025279434757e-16,1.6923077800871404e-21,2.1934966589026073e-11,5.80083730708259e-15,5.1657151825292986e-23,9.955769898783719e-22,4.032173441696076e-15,6.084045431469787e-13,1.1652964780829246e-18,8.83497338887931e-19,2.30345314840593e-21,1.2033129177107187e-18,7.12758595608716e-23,2.484649902909626e-19,2.6192368971877997e-15,7.034851234607024e-23,1.3561493196691562e-21,1.168783714319013e-15,2.5781694132072205e-11
3.0942259877069596e-08,0.11224655495193556,0.9,0.0,0.0,0.0,0.0,0.09999166964535988,2.348811520973529e-06,1.3905343617254997e-06,1.3226498549508399e-06,1.5347328752698984e-06,6.565445251942591e-07,1.3368501410561697e-06,1.1383428295697669e-06,1.1606803404766093e-06,1.1365980170519402e-06,1.2070043027152575e-06,9.244175993883107e-07,1.1145380880917915e-06,6.260772795620992e-09,4.631095397537668e-08,1.963460019821407e-08,3.3956250843023845e-09,1.1982745724613167e-06,4.931692896112316e-07,9.412722654240814e-07,5.140158384631927e-07,8.766627528489345e-08,2.0947884406962942e-10,2.043564143814735e-07,7.281653740332488e-14,1.3037077528655653e-09,4.59513317230898e-14,3.5506125532526476e-14,4.621260434489466e-14,2.8512775832399765e-15,4.218809557806488e-15,1.1325070556764133e-08,1.1962102383721267e-08,9.195153033503595e-15,3.904846733529641e-08,1.2103030471732787e-15,1.2594385635983212e-14,1.9345068843764784e-08,1.6534116059432012e-15,8.795585886640372e-18,2.6043179922395497e-11,1.0059651331182093e-18,5.371082579691433e-13,1.447914387163486e-18,3.648065774510953e-21,6.063488145249996e-23,1.1703353718332477e-19,4.5779466810943054e-21,3.458789632011286e-13,3.595495969594242e-21,6.85602231517582e-20,1.4046455743365648e-22,2.6808379358562635e-21,6.104163351393958e-17,8.270256058029563e-23,4.658023006962784e-16,1.945885654694967e-21,2.5199067464954353e-11,6.190928906981797e-15,5.974835520889574e-23,1.1394521297714426e-21,4.304103800548074e-15,6.494354441480985e-13,1.340441175122613e-18,1.0158525134626964e-18,2.651737201825925e-21,1.3852789354946946e-18,7.990775991964445e-23,2.6517331368627007e-19,2.795373937006424e-15,8.14608576823322e-23,1.5539151936607514e-21,1.2437564448938254e-15,2.8489459760771572e-11
3.206474759824199e-08,0.11224660537847894,0.9,0.0,0.0,0.0,0.0,0.09999136660973336,2.4417103749928154e-06,1.4222954146943286e-06,1.3654750113636947e-06,1.591270317755304e-06,6.669641566056846e-07,1.3871765993934629e-06,1.1738840328963866e-06,1.1987368244418577e-06,1.177827591503296e-06,1.253862397546812e-06,9.543011319849705e-07,1.1578054517597599e-06,6.4037745625058905e-09,4.737316939196742e-08,1.9948329770547967e-08,3.44980736832224e-09,1.2739280208142492e-06,5.225643498580242e-07,1.0062920087663952e-06,5.471634004334418e-07,9.423711529602524e-08,2.160227133467424e-10,2.1880154375095388e-07,7.569627299797759e-14,1.3870659488762609e-09,4.764395013333705e-14,3.688437709563547e-14,4.795213696141295e-14,3.064978460878346e-15,4.485004505625758e-15,1.2478986302817378e-08,1.3209667906768072e-08,9.533889830664514e-15,4.1959130833848926e-08,1.300514252383634e-15,1.308331108036117e-14,2.08112167142818e-08,1.7787163159042465e-15,9.362798469933783e-18,2.978410151099083e-11,1.07707995258981e-18,6.314511113477355e-13,1.5342197642147958e-18,3.939576201201216e-21,6.76839800975521e-23,1.295087040056899e-19,5.238444050792732e-21,4.091440763071189e-13,4.001904306084707e-21,7.551996194564578e-20,1.6166577813181397e-22,3.0535395579830068e-21,6.754917386831449e-17,9.242447952648876e-23,5.576369098753165e-16,2.2257433866291194e-21,2.8803188541721923e-11,6.590173343213508e-15,6.874013149967653e-23,1.2973648793462024e-21,4.582437853926901e-15,6.914325831418065e-13,1.5338565571162611e-18,1.1619216241274578e-18,3.036732053691222e-21,1.5864275544403004e-18,8.923171707290386e-23,2.8227366002840448e-19,2.9756437330750355e-15,9.382921533631276e-23,1.7713242683578192e-21,1.3203840801685788e-15,3.136740641391275e-11
