Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63)
6.641737864744952e-10,0.11224539217394833,0.9,0.0,0.0,0.0,0.0,0.09999982146648391,4.583137118345528e-08,4.384340545718808e-08,3.151885022231161e-08,3.164713579702645e-08,2.624848168799569e-08,2.7398465433400813e-08,2.7312732782235134e-08,2.7307418714008446e-08,2.4398454843772585e-08,2.442482098592416e-08,2.2039062207709806e-08,2.2134118155021094e-08,1.97397430198752e-10,1.2723592979010843e-09,6.570161395451976e-10,1.1809156970593175e-10,6.726457653205803e-10,2.682467592456216e-10,4.989272549102038e-10,3.075906954344105e-10,3.9089818146150726e-11,4.9220915536465124e-12,9.688337725606711e-11,1.4209488821016637e-15,3.0746128893333156e-13,9.476188060986407e-16,7.051867970103825e-16,9.471897678629606e-16,1.2714450331898238e-18,4.500279799174665e-18,4.890175558367419e-13,1.2874231409708196e-13,1.8960870034892393e-16,1.7430759901277452e-11,5.402988664024331e-19,2.5011399879477e-16,8.44499694701201e-12,7.217988477144662e-19,5.26314707684947e-21,4.951750165728484e-16,4.767919482049746e-22,7.368371575609596e-19,7.874743719032649e-22,1.4404703329508613e-24,5.47724023927026e-28,1.357228347722643e-24,1.214983327490781e-27,1.2577873463648396e-19,3.326124725880404e-26,7.276559013407161e-25,2.969359058307944e-29,6.501886771574307e-28,6.967681669417652e-22,7.3059169633933975e-28,2.0069172628081224e-24,5.28415010530822e-28,3.3217129557027666e-16,3.699260774122725e-18,1.2644544138199406e-29,2.7666001627281374e-28,2.065508600315432e-18,3.1165237522775175e-16,3.5001978512053824e-25,2.861782947211056e-25,6.756874894094842e-28,3.455914759044032e-25,7.210186539676831e-28,1.5868155585623912e-22,1.6703175419378649e-18,1.6859396994398056e-29,3.689655093000163e-28,2.1357179388978275e-15
6.920850716152839e-10,0.11224539302792397,0.9,0.0,0.0,0.0,0.0,0.09999981396374986,4.776207456329637e-08,4.56609241331738e-08,3.284016414583443e-08,3.2979397055208156e-08,2.732842684723269e-08,2.855138158152421e-08,2.8458314987522884e-08,2.8452564079513127e-08,2.5423775822762126e-08,2.545239678845376e-08,2.296297053665146e-08,2.3066176579061282e-08,2.055806721927421e-10,1.3331229481670614e-09,6.894684470805366e-10,1.2370556185800374e-10,7.331377882609482e-10,2.9406313186983407e-10,5.416132402932762e-10,3.3381786909793453e-10,4.244578921314206e-11,5.1330018817262655e-12,1.0537110739431784e-10,1.4808088589872725e-15,3.443043609341563e-13,9.875115429632381e-16,7.348822971227578e-16,9.870476843626733e-16,1.3806037499498506e-18,4.713547383886969e-18,5.217718189845829e-13,1.4637813455540508e-13,1.9759077173712906e-16,1.892746699366065e-11,5.866927264261535e-19,2.6064634996072466e-16,9.170210253241405e-12,7.837857126073823e-19,5.7119171432033265e-21,5.382450498104887e-16,5.185626237722573e-22,8.339536797771196e-19,8.632617623955931e-22,1.5643068464348861e-24,6.197767281636824e-28,1.5354322205649625e-24,1.432097143144037e-27,1.4248935295416171e-19,3.769911476795489e-26,8.312901676967825e-25,3.506759452799571e-29,7.73956725010587e-28,7.887677104077507e-22,8.267074314376413e-28,2.465721425137105e-24,6.223013734378866e-28,3.612414996376361e-16,4.014926224915678e-18,1.493315763319607e-29,3.293281675429287e-28,2.2616616010791097e-18,3.412490862999454e-16,4.128425730809927e-25,3.3654090507885003e-25,7.970725541966648e-28,4.080313745793953e-25,8.158583856661828e-28,1.7221177337576665e-22,1.8128491373123278e-18,1.9911050478352155e-29,4.392100287658014e-28,2.3323409856683953e-15
7.199963567560725e-10,0.1122453938823995,0.9,0.0,0.0,0.0,0.0,0.09999980646101238,4.969315508654784e-08,4.7477065900463554e-08,3.416121746891173e-08,3.431184221796036e-08,2.8406962737910164e-08,2.970441985385431e-08,2.960371700705613e-08,2.959751421442235e-08,2.6449096690851753e-08,2.648006566244569e-08,2.3886696665110867e-08,2.39983873795396e-08,2.1375771475391162e-10,1.3938465355897284e-09,7.218929644118807e-10,1.2931275230770806e-10,7.962446800676603e-10,3.21077574076482e-10,5.860437830104297e-10,3.6110982051128874e-10,4.594007553843646e-11,5.343879076284741e-12,1.1421487766935573e-10,1.5406805190383256e-15,3.836202182885265e-13,1.0274097800142142e-15,7.645826470663954e-16,1.0269098162832564e-15,1.494261460531882e-18,4.936016397046988e-18,5.560734474306855e-13,1.6556501356338672e-13,2.055739449661097e-16,2.048588680364358e-11,6.349995343749058e-19,2.711804229955363e-16,9.925335117002955e-12,8.48329328978863e-19,6.1789065241514374e-21,5.831848757268408e-16,5.620854970682185e-22,9.392840421554393e-19,9.425662582377303e-22,1.693268028471991e-24,6.978915032259424e-28,1.7285641314854806e-24,1.67705322669532e-27,1.6064200790996186e-19,4.251534329727906e-26,9.443556338483343e-25,4.1139993931778406e-29,9.146256248241223e-28,8.885157774388713e-22,9.309109017805066e-28,3.0048574743517658e-24,7.281610369997349e-28,3.9160432229885763e-16,4.343416650316982e-18,1.751923243229073e-29,3.891891585294829e-28,2.4667868733865043e-18,3.721996017356025e-16,4.8375579073615375e-25,3.932656447007501e-25,9.341060964062364e-28,4.785652190388828e-25,9.186757796527973e-28,1.8629129429067876e-22,1.9611715599280023e-18,2.3359376876585252e-29,5.1904865145424665e-28,2.5386965474113958e-15
7.479076418968611e-10,0.11224539473737459,0.9,0.0,0.0,0.0,0.0,0.09999979895827131,5.162461268887431e-08,4.9291833409938395e-08,3.5482010243236763e-08,3.564447095653367e-08,2.948409446006183e-08,3.085758018435134e-08,3.074893865434067e-08,3.07422691471389e-08,2.747441744804107e-08,2.7507827687022833e-08,2.4810240629009313e-08,2.4930750522873762e-08,2.2192856981886848e-10,1.454528474718105e-09,7.542865089356335e-10,1.349130115051423e-10,8.619640121489203e-10,3.4928861822536945e-10,6.322181262658272e-10,3.8946574340353156e-10,4.957269176622866e-11,5.5547231035047996e-12,1.234146320802817e-10,1.6005638602564475e-15,4.254420821517519e-13,1.0673135074056883e-15,7.942878457697561e-16,1.0667761613400369e-15,1.6124186401541208e-18,5.167678290518486e-18,5.919877284141996e-13,1.8636854926122557e-13,2.1355821806620527e-16,2.210602780613484e-11,6.852195524770595e-19,2.817162175197221e-16,1.0710376424009813e-11,9.15430113812271e-19,6.664101426562642e-21,6.300062493174958e-16,6.073602943305469e-22,1.053168637773215e-18,1.025383552689105e-21,1.827356071949891e-24,7.8231398385471155e-28,1.9372211008125406e-24,1.952129901954179e-27,1.803012001181215e-19,4.772543679838231e-26,1.067260432178923e-24,4.7968817539624215e-29,1.0736650308253433e-27,9.96323885580036e-22,1.0435299643338648e-27,3.6344442660600336e-24,8.469685996032859e-28,4.2327151991635944e-16,4.684722338795547e-18,2.0427490163311857e-29,4.568686051991076e-28,2.680877822336071e-18,4.045029264487041e-16,5.634241862689302e-25,4.568655242049239e-25,1.0880755402159571e-27,5.578624653701604e-25,1.0297939099381118e-27,2.0091970265749166e-22,2.1152804247626547e-18,2.7237349191379905e-29,6.093159994960845e-28,2.7549132993794803e-15
7.758189270376497e-10,0.11224539559284892,0.9,0.0,0.0,0.0,0.0,0.09999979145552658,5.355644730594928e-08,5.1105228861056815e-08,3.6802542520505434e-08,3.6977282943264054e-08,3.0559826357112956e-08,3.2010862506993215e-08,3.189397974344797e-08,3.1886828906063326e-08,2.849973809432965e-08,2.8535682941230475e-08,2.5733602464261008e-08,2.586326597545296e-08,2.3009324729138574e-10,1.5151676316762373e-09,7.866466351201488e-10,1.4050625112941034e-10,9.302933373871757e-10,3.7869477391368866e-10,6.80135514809007e-10,4.1888483291083024e-10,5.334365253279168e-11,5.765533897861614e-12,1.32970314595228e-10,1.6604588806435405e-15,4.698003731311197e-13,1.1072227153242857e-15,8.239978921603917e-16,1.1066467172489554e-15,1.73507576377682e-18,5.408524450974305e-18,6.295798750851313e-13,2.088542785743337e-13,2.2154358907425836e-16,2.3787898460840893e-11,7.373530424896147e-19,2.922537331534766e-16,1.1525339058897645e-11,9.850884839986632e-19,7.167488081374352e-21,6.78721388440738e-16,6.543867416415107e-22,1.175948932541974e-18,1.111709272180211e-21,1.9665731704684823e-24,8.73289894070718e-28,2.1619997851148287e-24,2.2596942260646708e-27,2.0153218569530104e-19,5.334490190240583e-26,1.20041210862284e-24,5.561440841338532e-29,1.2526049037027054e-27,1.1125033625630678e-21,1.1648926071663176e-27,4.365417481083499e-24,9.797364371756312e-28,4.562553198250724e-16,5.038833595825739e-18,2.368363908583468e-29,5.330178127193844e-28,2.903927799558479e-18,4.381580572847094e-16,6.525385009097882e-25,5.278732531701533e-25,1.2603187619757931e-27,6.466189410704679e-25,1.1495359550482165e-27,2.1609658325862895e-22,2.2751713544724814e-18,3.1579257117651256e-29,7.10880985761448e-28,2.9811198200274873e-15
8.037302121784383e-10,0.11224539644882212,0.9,0.0,0.0,0.0,0.0,0.09999978395277812,5.548865887345517e-08,5.2917254129711255e-08,3.812281435241629e-08,3.8310277851420025e-08,3.163416218985625e-08,3.3164266755775454e-08,3.303884008892918e-08,3.3031193519593844e-08,2.952505862971705e-08,2.9563631504035966e-08,2.665678220677307e-08,2.6795933703637845e-08,2.3825175561816225e-10,1.575763196035298e-09,8.189714653482635e-10,1.4609241189487693e-10,1.0012301971718698e-09,4.092945355040096e-10,7.297951947056928e-10,4.4936628534872106e-10,5.725297246647878e-11,5.976311422194491e-12,1.4288186910056e-10,1.7203655782017845e-15,5.167229283673716e-13,1.1471373939845607e-15,8.537127851649469e-16,1.1465214817265612e-15,1.862233306102349e-18,5.658546224644784e-18,6.689150261409381e-13,2.3308767683529385e-13,2.2953005603269864e-16,2.5531507212312863e-11,7.914002656996508e-19,3.027929695166721e-16,1.2370227905223729e-11,1.0573048563367114e-18,7.68905273969581e-21,7.293429733947137e-16,7.031645646779961e-22,1.3079675056169922e-18,1.2015389984119096e-21,2.1109215183392193e-24,9.710650471478593e-28,2.4034964769828527e-24,2.6022018934267617e-27,2.2440100549327685e-19,5.938924797359487e-26,1.3442176340748745e-24,6.413942382367819e-29,1.4530353941875073e-27,1.2373653462595326e-21,1.2953269495282091e-27,5.209561439911827e-24,1.1275146641403266e-27,4.905684198161159e-16,5.405740741128102e-18,2.731437409263089e-29,6.183137271580208e-28,3.135930123144061e-18,4.731639860276608e-16,7.51815440851123e-25,6.068412198224837e-25,1.4522240405834745e-27,7.455568191451401e-25,1.2782251980857886e-27,2.318215214849336e-22,2.4408399781462193e-18,3.6420707108271173e-29,8.246467510816636e-28,3.217444591169028e-15
8.31641497319227e-10,0.11224539730529383,0.9,0.0,0.0,0.0,0.0,0.09999977645002579,5.7421247327083266e-08,5.4727910854547866e-08,3.944282579067056e-08,3.9643455355087384e-08,3.270710526765565e-08,3.4317792864711236e-08,3.418351950576411e-08,3.417536301612643e-08,3.055037905420283e-08,3.059167345432851e-08,2.7579779892445565e-08,2.7728753673760715e-08,2.4640410217753545e-10,1.6363145943108092e-09,8.512595620115323e-10,1.5167145540208712e-10,1.0747721260170687e-09,4.410863870906658e-10,7.811964131707686e-10,4.809092980582073e-10,6.130066618772567e-11,6.187055661261865e-12,1.531492394064828e-10,1.780283950933633e-15,5.662352022045948e-13,1.1870575336255436e-15,8.834325237091614e-16,1.1864004524900154e-15,1.9938917415752618e-18,5.917734933567368e-18,7.100582456382312e-13,2.591341575808415e-13,2.375176169888527e-16,2.7336862489986682e-11,8.473614829255731e-19,3.1333392622886034e-16,1.3245047845466025e-11,1.1320796475326247e-18,8.228781670174771e-21,7.818841465001142e-16,7.536934887391243e-22,1.4495680897508154e-18,1.2948682829348575e-21,2.2604033105844865e-24,1.0758853455866065e-27,2.6623071047252655e-24,2.9821971393754413e-27,2.489745142926691e-19,6.587398716675244e-26,1.499083416018858e-24,7.360883514858918e-29,1.676606731863653e-27,1.3712207845097065e-21,1.435161241930565e-27,6.179540928277847e-24,1.2913910942729178e-27,5.262239876262439e-16,5.785434106804688e-18,3.1347376713462976e-29,7.13458889391633e-28,3.376878088921484e-18,5.095197011021675e-16,8.619976490083155e-25,6.943414706487018e-25,1.665230007706279e-27,8.55424592097277e-25,1.4161850267910721e-27,2.4809410325627245e-22,2.6122819304631922e-18,4.1798622443171257e-29,9.51550604432495e-28,3.4640159981056544e-15
8.595527824600156e-10,0.11224539816226371,0.9,0.0,0.0,0.0,0.0,0.09999976894726956,5.9354212602533775e-08,5.6537200500878616e-08,4.076257688697207e-08,4.0976815129079696e-08,3.377865855000564e-08,3.54714407678314e-08,3.5328017809328387e-08,3.531933742405475e-08,3.157569936778651e-08,3.1619808870919183e-08,2.8502595557171444e-08,2.8661725852125505e-08,2.54550293567289e-10,1.6968214259151198e-09,8.835098283900297e-10,1.5724335818549854e-10,1.150916654896427e-09,4.740688061021966e-10,8.34338418440561e-10,5.135130692916916e-10,6.548674830905259e-11,6.397766584436551e-12,1.637723692788138e-10,1.8402139968418207e-15,6.183604514871738e-13,1.2269831245080615e-15,9.131571067178743e-16,1.2262836272570916e-15,2.1300515443823697e-18,6.1860818873225034e-18,7.530745228927737e-13,2.8705907243711947e-13,2.4550626999440737e-16,2.920397270821856e-11,9.05236954518212e-19,3.2387660290927254e-16,1.4149803761022271e-11,1.2094132742000724e-18,8.786661157045756e-21,8.363585116883897e-16,8.059732389026324e-22,1.6010956115923191e-18,1.3916926577249194e-21,2.415020742936993e-24,1.1879967810874189e-27,2.9390272322083968e-24,3.4023126441084546e-27,2.753204099588399e-19,7.281463437632629e-26,1.6654153063476017e-24,8.40899275847999e-29,1.9250291107192766e-27,1.51438043499057e-21,1.584723866223921e-27,7.288933033829055e-24,1.4724912016228999e-27,5.632356604330777e-16,6.177904035957011e-18,3.581131503852178e-29,8.19181387612725e-28,3.626764978939486e-18,5.47224188853324e-16,9.838536768515296e-25,7.909656900206712e-25,1.9008255980580852e-27,9.769970459105218e-25,1.5637389336027618e-27,2.649139149626899e-22,2.789492851069287e-18,4.775124319194385e-29,1.0925639612619715e-27,3.720962329741184e-15
9.153753527415929e-10,0.11224539987769662,0.9,0.0,0.0,0.0,0.0,0.09999975394174491,6.322127336174721e-08,6.01516838096389e-08,4.340129826054514e-08,4.364408019056252e-08,3.5917606236095695e-08,3.7779101692836223e-08,3.7616470339961876e-08,3.760670108766197e-08,3.3626339662245594e-08,3.367636041784803e-08,3.0347680967319876e-08,3.052812669865523e-08,2.708242344837966e-10,1.8177003936612272e-09,9.47893778482777e-10,1.6836569887498798e-10,1.3110036316124928e-09,5.435992369342134e-10,9.458417869225149e-10,5.818996844376076e-10,7.427413616246176e-11,6.819088341162317e-12,1.8608568251594807e-10,1.960109100199518e-15,7.305328956091737e-13,1.3068506211389187e-15,9.726208018236418e-16,1.3060625796762466e-15,2.4158771474580616e-18,6.750215749926349e-18,8.44985834093257e-13,3.4880530120580685e-13,2.6148684438005296e-16,3.3123491548565803e-11,1.026731699874762e-18,3.4496711465009714e-16,1.604914303826107e-11,1.371758699941079e-18,9.95681700697081e-21,9.5116353965222e-16,9.15784116504221e-22,1.9353173857346195e-18,1.5958087496724195e-21,2.7396713144424976e-24,1.4350774759171403e-27,3.548576420472003e-24,4.373876801464289e-27,3.336045433387063e-19,8.812572584226468e-26,2.0340980566686528e-24,1.0836786396866125e-28,2.503566863072163e-27,1.8298544530308543e-21,1.914348295055481e-27,9.985016083152114e-24,1.8910524120693268e-27,6.413842139546337e-16,7.001135006523285e-18,4.6151603514791575e-29,1.065398179201898e-27,4.153328628176838e-18,6.266754229796048e-16,1.2657907723347322e-24,1.014050839629645e-24,2.445992606009398e-27,1.2584864524653297e-24,1.88892347515697e-27,3.001935758546989e-22,3.1612041780506335e-18,6.154014495120123e-29,1.4209749866222442e-27,4.2664924413378434e-15
9.711979230231701e-10,0.11224540159511809,0.9,0.0,0.0,0.0,0.0,0.09999973893620356,6.708984063687489e-08,6.37607138856398e-08,4.603897888681804e-08,4.631207044661421e-08,3.8051024552409076e-08,4.008724900338925e-08,3.990419621076521e-08,3.989328473751936e-08,3.567697951309026e-08,3.573328677374695e-08,3.219203872422063e-08,3.239513597309398e-08,2.870736226261375e-10,1.9383987753484782e-09,1.0121187938407119e-09,1.7945940092986375e-10,1.4814713815334917e-09,6.178736005008921e-10,1.0642993032076202e-09,6.545197322186735e-10,8.361525276863596e-11,7.2402763466584765e-12,2.0982135787944815e-10,2.080050872302267e-15,8.533885364762215e-13,1.3867398063302541e-15,1.0321038618629757e-15,1.3858583207384189e-15,2.71971390367152e-18,7.350878311743861e-18,9.451673787963347e-13,4.1884793672286937e-13,2.7747176367644895e-16,3.7290130747764914e-11,1.1558865752602562e-18,3.660645016866168e-16,1.806828476648323e-11,1.5443444646153357e-18,1.1199410826916671e-20,1.0738761054921817e-15,1.0325949928343247e-21,2.3134176469340263e-18,1.8138513921694083e-21,3.084890812900691e-24,1.7142768482309748e-27,4.23690126642974e-24,5.5397210685407834e-27,3.998129556684981e-19,1.0544669561020084e-25,2.4535017310270752e-24,1.3755778195098414e-28,3.203524982091455e-27,2.1862696601162675e-21,2.286829920605334e-27,1.3425883834304362e-23,2.3929538132151838e-27,7.251325476365591e-16,7.875356583522805e-18,5.858431336770837e-29,1.3632978799498857e-27,4.7155672638505e-18,7.115095695990105e-16,1.6042922454653456e-24,1.2812221300254436e-24,3.1006407234120737e-27,1.5967482138280994e-24,2.256368858534078e-27,3.376572032326522e-22,3.5559391601889434e-18,7.811966845654044e-29,1.8183308453409547e-27,4.855059313013668e-15
9.999999999999999e-10,0.11224540331452541,0.9,0.0,0.0,0.0,0.0,0.09999973119397433,6.90864461634479e-08,6.562069054697365e-08,4.7399503253532576e-08,4.7688922946558266e-08,3.9149621124040734e-08,4.127834509561403e-08,4.108428099532844e-08,4.1072759873814e-08,3.673502246691834e-08,3.67947202588937e-08,3.31433645662555e-08,3.3358671375083837e-08,2.9544802851033143e-10,2.0006031817427703e-09,1.0451931253758034e-09,1.8517208633004757e-10,1.573478803196399e-09,6.580472897370515e-10,1.1281360525186475e-09,6.936421306817305e-10,8.865146566565478e-11,7.457539083193358e-12,2.2262407508657004e-10,2.1419539821977776e-15,9.20996043800316e-13,1.4279676918441868e-15,1.0628021666934874e-15,1.4270360961429355e-15,2.8835259050413216e-18,7.675057764298603e-18,1.000260855920164e-12,4.584023454179826e-13,2.8572099773787475e-16,3.953660667521637e-11,1.2255214481668473e-18,3.7695254577839733e-16,1.9156941922491022e-11,1.6373973279097051e-18,1.1868830045384975e-20,1.1403239397702502e-15,1.09560131634926e-21,2.5265811358524483e-18,1.9317868362440184e-21,3.271059387430578e-24,1.871539450458771e-27,4.6244142558334996e-24,6.225120333227269e-27,4.372606747535255e-19,1.1521035321134877e-25,2.690791223637575e-24,1.5474193446778398e-28,3.61731307787875e-27,2.3869895252506907e-21,2.4966385341697284e-27,1.553927326082301e-23,2.6878794111727493e-27,7.705741346764981e-16,8.34633422839071e-18,6.590362051719167e-29,1.5394082537719923e-27,5.0195928451842965e-18,7.573829027638864e-16,1.803371313569101e-24,1.4380838978077817e-24,3.485695071952878e-27,1.7958056617790635e-24,2.4633326321241794e-27,3.5783988013769337e-22,3.768598464335316e-18,8.788041765380379e-29,2.053240900236919e-27,5.175901404107582e-15
1.0270204933047474e-09,0.11224540331452541,0.9,0.0,0.0,0.0,0.0,0.09999972393064481,7.095991391383851e-08,6.736429982096299e-08,4.8675619179514326e-08,4.898078331645108e-08,4.017893079086469e-08,4.2395882172371886e-08,4.219119395671463e-08,4.2179088600694264e-08,3.772761892031615e-08,3.779058856629132e-08,3.403566911476273e-08,3.426275340485883e-08,3.03298498931384e-10,2.0589159733280423e-09,1.0761822991819118e-09,1.9052448615071794e-10,1.6623001980281464e-09,6.968796720976024e-10,1.1897049822979452e-09,7.313668250015032e-10,9.351021474298902e-11,7.661330366638017e-12,2.3497894343014867e-10,2.200039297181881e-15,9.870501907001758e-13,1.4666506027888871e-15,1.0916062782022748e-15,1.4656708322077687e-15,3.041565597245206e-18,7.988000209881492e-18,1.0541363813256144e-12,4.977075621794941e-13,2.934610124211599e-16,4.1703957080764027e-11,1.2927036467406757e-18,3.8716876096121894e-16,2.0207267957890413e-11,1.727173897792854e-18,1.2514333341299446e-20,1.204621617276486e-15,1.1564036582441027e-21,2.7382028863392848e-18,2.0457847112307694e-21,3.450696829682845e-24,2.0275660401254998e-27,5.0087531676608936e-24,6.924081143636584e-27,4.745205458804012e-19,1.2490176012502252e-25,2.9268535270586142e-24,1.7228123749317368e-28,4.040731735461174e-27,2.5861052757663157e-21,2.70480053391293e-27,1.7756245743292206e-23,2.988550993711864e-27,8.14606607956345e-16,8.800491829445639e-18,7.337430029585123e-29,1.719619910934632e-27,5.313427113752156e-18,8.017185151537417e-16,2.0064363581884826e-24,1.597917929610798e-24,3.878487292972941e-27,1.9989245466010947e-24,2.6686667985742854e-27,3.77301501809145e-22,3.973663058091589e-18,9.784313850912842e-29,2.2936242151196608e-27,5.487685795416386e-15
