Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011),CHO2(367),S(1123),S(872),S(869),S(1124),S(1122),C4F10(82),S(871),S(870)
9.550895896412095e-06,0.11318632850928007,0.9,0.0,0.0,0.0,0.0,0.0969988828599048,0.001011803616923096,2.3999221416425997e-06,1.134238153241815e-05,3.198739154599603e-05,8.393055028278579e-07,2.7685640849080992e-05,3.3853831800570995e-06,6.163835861284234e-06,0.00034557575896274653,0.0017632715800027482,4.599344871530498e-06,4.499061776490251e-05,1.0805473943198107e-08,8.007308278984741e-08,2.514099480564502e-08,4.380660931274796e-09,3.765324877247411e-05,0.0003204958245007931,0.0039933275865231,0.0004717137415017653,0.0009584223434272898,6.293370196774744e-10,0.00036187039237571653,3.0175897022051145e-11,4.017335633916412e-08,9.213533644508972e-13,1.3788354328296631e-12,9.206921006257128e-13,2.9987904637308415e-11,1.2793715904799616e-13,4.74611606388782e-06,0.00048376229093349116,1.9176495923620046e-13,0.0003968245335943556,1.1832346541391173e-11,5.085459206924099e-13,0.0003817906227077213,3.1391977970939496e-11,8.07143796696558e-15,0.00031744888780302024,1.7808713330728028e-15,0.00017870706791263595,9.40856801083452e-16,2.2766704063341404e-15,8.92701987004256e-16,4.58883105679851e-14,4.5553872631077884e-14,0.00011620819140498401,2.719885984072115e-15,1.9033810909252213e-14,2.696714535752125e-15,1.8888629257547346e-14,2.3942036827390454e-11,2.364631053236939e-15,3.330314548977702e-05,1.7992487884934528e-14,5.937187171145455e-05,5.681593462670102e-12,1.0662629439282525e-15,7.462702065061164e-15,3.966926072592222e-12,5.985597765539962e-10,1.3342869837863432e-11,9.387959659627826e-12,4.765380437625284e-14,2.4905547033831612e-11,1.265618443041458e-15,2.4335027621849275e-16,2.5653877291891913e-12,2.823240134687596e-15,1.97645966118947e-14,1.0338368511116612e-12,9.993386585189581e-06,3.28899823276952e-13,5.33911662534775e-17,4.597873155435357e-13,3.696041456632371e-10,4.538033755094166e-13,6.151440971845987e-10,4.301802298102372e-06,3.4319783419614946e-13,2.8203005972333456e-17
9.612123289114141e-06,0.11319171441707633,0.9,0.0,0.0,0.0,0.0,0.09698092279840335,0.0010171111290784493,2.3995311692656075e-06,1.132329341383287e-05,3.1981452106162814e-05,8.391585565818655e-07,2.765427611414343e-05,3.3847942971506403e-06,6.16310094324892e-06,0.00034770132780072267,0.0017739912984691053,4.598695004191592e-06,4.4982412734850126e-05,1.0803713639966522e-08,8.006003804561165e-08,2.5136593099183023e-08,4.3799895502507095e-09,3.7516300018165006e-05,0.0003225240370014583,0.004016645533383541,0.00047463743573181725,0.0009624355394637616,6.292448629257599e-10,0.0003641742640398628,3.032712786672912e-11,4.001791468677856e-08,9.209678957938192e-13,1.3782631282565158e-12,9.19435021558626e-13,3.0106464523342576e-11,1.274461192093365e-13,4.728565023102747e-06,0.00048586203133651345,1.917307151299723e-13,0.00039898175387229057,1.1893900912332442e-11,5.084548194773513e-13,0.0003836599982797745,3.153834205036862e-11,8.121464767990127e-15,0.0003205010682218184,1.7922091008279783e-15,0.00018036146617565068,9.468108143988051e-16,2.302416810795409e-15,9.02968549869601e-16,4.641272277189443e-14,4.6025955071001385e-14,0.00011742282600966243,2.7514296606015907e-15,1.9253823114661204e-14,2.7251174238639303e-15,1.9086847272927963e-14,2.4215646847344916e-11,2.3905413121193495e-15,3.3856222180779026e-05,1.8201556663384675e-14,5.999698963783194e-05,5.716808130946551e-12,1.07883336190683e-15,7.550394903238182e-15,3.9915133884525265e-12,6.022696965347409e-10,1.3481144291239259e-11,9.497045705690937e-12,4.818164619047933e-14,2.51814157973565e-11,1.2785835378728337e-15,2.4485856765853965e-16,2.581288070965173e-12,2.8549901326654843e-15,1.9986109330823776e-14,1.040225875826452e-12,1.0120356486216756e-05,3.296803615192217e-13,5.373108462654698e-17,4.626971387990334e-13,3.719432331200215e-10,4.566927509072802e-13,6.190607322918921e-10,4.374541021017978e-06,3.4536971327015327e-13,2.838148470714249e-17
9.673350681816187e-06,0.11319709372525491,0.9,0.0,0.0,0.0,0.0,0.0969629733333946,0.0010224061824926475,2.3991402925857085e-06,1.1304405617145918e-05,3.197551636441485e-05,8.390116807626035e-07,2.7623239405959097e-05,3.3842056763703825e-06,6.162367854582565e-06,0.0003498260680713404,0.001784702573887838,4.598045732753876e-06,4.4974208997037924e-05,1.0801953767527324e-08,8.004699649705812e-08,2.5132193501405923e-08,4.379318242313926e-09,3.738083734384114e-05,0.00032455187317493174,0.0040399417692454295,0.0004775597581503538,0.0009664244228640611,6.291526987065291e-10,0.0003664777233157117,3.047791941397461e-11,3.986413367280752e-08,9.205827948839316e-13,1.3776912505323742e-12,9.181895194129098e-13,3.022421124880674e-11,1.269603433383427e-13,4.711205709947113e-06,0.00048795432961675736,1.9169649815061795e-13,0.00040113205552586375,1.195522139669718e-11,5.083637356932267e-13,0.0003855163255124353,3.16835681759064e-11,8.171468096919267e-15,0.00032356204174869625,1.80354484020408e-15,0.0001820182105097665,9.527637232309292e-16,2.3282667671952844e-15,9.132731567396686e-16,4.693936413366217e-14,4.6499058687336e-14,0.00011864142846054698,2.7831150781394363e-15,1.9474819019159385e-14,2.7535893090898872e-15,1.928554196450777e-14,2.449041992117732e-11,2.416496898599895e-15,3.44138829837382e-05,1.8411448815774228e-14,6.062662115396426e-05,5.752006276331881e-12,1.0914564101929363e-15,7.638452773203407e-15,4.016089167823922e-12,6.059778758027114e-10,1.3619717854476402e-11,9.606561365169782e-12,4.8710545293098806e-14,2.54578371405661e-11,1.2915734155506594e-15,2.463661514009482e-16,2.597180952223783e-12,2.8868123900809237e-15,2.0208119951813628e-14,1.0466119806897833e-12,1.0248108315591064e-05,3.3045747779935423e-13,5.407094215497408e-17,4.656064221461962e-13,3.742818865667052e-10,4.595816090847637e-13,6.229766662914058e-10,4.4480088936046905e-06,3.475411893602312e-13,2.855993032590153e-17
9.734578074518233e-06,0.11320246647982425,0.9,0.0,0.0,0.0,0.0,0.09694503438153701,0.001027688796868771,2.3987495117083628e-06,1.1285714742463217e-05,3.1969584292690754e-05,8.388648749086857e-07,2.7592525095615287e-05,3.3836173161947534e-06,6.161636584110195e-06,0.0003519499825214416,0.0017954054882291237,4.597397053153358e-06,4.4966006766511975e-05,1.0800194326374563e-08,8.003395814286886e-08,2.5127796000126624e-08,4.378647075162164e-09,3.724683609590733e-05,0.00032657933324821143,0.004063216549690074,0.0004804807095324126,0.000970389130242746,6.290605426840555e-10,0.0003687807704151353,3.062827257195583e-11,3.9711985600434985e-08,9.201980475683109e-13,1.3771197891312195e-12,9.169553741395738e-13,3.034114979940192e-11,1.2647973158030205e-13,4.694034913664354e-06,0.0004900392666584512,1.916623080845023e-13,0.0004032754538265468,1.201630863876764e-11,5.082726716685438e-13,0.00038735962181040177,3.1827658649499044e-11,8.221447966999066e-15,0.00032663177559112363,1.8148785522196892e-15,0.00018367727775114187,9.587155282415586e-16,2.3542196333777473e-15,9.236154591403402e-16,4.746822355283429e-14,4.6973162699355175e-14,0.00011986397818593765,2.814941631541466e-15,1.9696794408191128e-14,2.782128987141652e-15,1.9484704954344332e-14,2.476635025994784e-11,2.4424962042726182e-15,3.4976118415093986e-05,1.86221578181083e-14,6.126077403351941e-05,5.787187908157547e-12,1.104131722335226e-15,7.726873123272287e-15,4.040653417223694e-12,6.096843153415699e-10,1.375858443268537e-11,9.716503232550164e-12,4.924046963122638e-14,2.5734794305724723e-11,1.3045874599639268e-15,2.478730278455115e-16,2.6130663771798106e-12,2.918705030508413e-15,2.0430615412775505e-14,1.052995166277056e-12,1.0376641714128584e-05,3.3123190560509415e-13,5.4410738869935986e-17,4.685151659108842e-13,3.766201062651572e-10,4.624699503076058e-13,6.268918995433985e-10,4.522207770555989e-06,3.497122627093598e-13,2.8738342848573736e-17
9.79580546722028e-06,0.11320783272798664,0.9,0.0,0.0,0.0,0.0,0.09692710586092812,0.0010329589920472953,2.3983588265387326e-06,1.126721747290079e-05,3.1963655863121366e-05,8.387181385676406e-07,2.756212769377995e-05,3.3830292150826834e-06,6.160907120783132e-06,0.0003540730738445279,0.0018061001220480574,4.5967489613785784e-06,4.495780624050618e-05,1.0798435316071719e-08,8.002092298264198e-08,2.5123400580871208e-08,4.377976011284065e-09,3.711427224929493e-05,0.0003286064174464729,0.004086470125544706,0.00048340029064931916,0.000974329797070895,6.28968386532898e-10,0.0003710834055484731,3.0778188231213425e-11,3.956144376663722e-08,9.1981365828151e-13,1.376548756469473e-12,9.157324073691806e-13,3.0457284880071775e-11,1.2600420592440676e-13,4.677049500714234e-06,0.0004921169219489836,1.9162814473334054e-13,0.00040541196409831794,1.2077163244651259e-11,5.081816295512293e-13,0.0003891899055786691,3.1970615731631545e-11,8.271404391417017e-15,0.00032971023690330225,1.8262102378960848e-15,0.00018533864503064587,9.646662300875462e-16,2.380274929412001e-15,9.339952174880597e-16,4.799928879795649e-14,4.744825314339739e-14,0.00012109045460420096,2.8469086504259354e-15,1.9919744610199385e-14,2.8107356487147133e-15,1.96843306188328e-14,2.5043431479989572e-11,2.46853792281359e-15,3.554291879480251e-05,1.8833677936674e-14,6.189945557113576e-05,5.822353035715802e-12,1.1168589774648282e-15,7.815653719188384e-15,4.065206143138763e-12,6.133890161299538e-10,1.3897739941576733e-11,9.826868317265117e-12,4.9771390340129075e-14,2.6012272211380162e-11,1.317625367557601e-15,2.4937919739016593e-16,2.628944350028179e-12,2.9506663600148796e-15,2.0653583924391615e-14,1.0593754331905642e-12,1.0505956322722328e-05,3.3200330982957653e-13,5.4750474802512533e-17,4.714233704160685e-13,3.7895789247504305e-10,4.653577748396442e-13,6.308064324054864e-10,4.597139481505417e-06,3.5188293355872015e-13,2.8916722294980876e-17
9.857032859922325e-06,0.11321319251416873,0.9,0.0,0.0,0.0,0.0,0.09690918769103264,0.0010382167879850173,2.3979682370940554e-06,1.12489105699181e-05,3.1957731048049786e-05,8.38571471304644e-07,2.753204184309471e-05,3.3824413715118585e-06,6.160179453664015e-06,0.00035619534468289644,0.001816786554555062,4.596101453467931e-06,4.494960760021215e-05,1.0796676736699716e-08,8.00078910163102e-08,2.511900723081642e-08,4.377305060690982e-09,3.6983122328230195e-05,0.0003306331259929873,0.004109702743117696,0.0004863185022685576,0.000978246557728963,6.288762326662968e-10,0.00037338562892452433,3.092766729428069e-11,3.9412481906615746e-08,9.194296233158736e-13,1.375978154183112e-12,9.145204288437084e-13,3.057262126550349e-11,1.2553368153865173e-13,4.6602464111559114e-06,0.0004941873736511272,1.915940078940497e-13,0.0004075416017142082,1.2137785838655325e-11,5.080906113001736e-13,0.0003910071961788346,3.2112441808892366e-11,8.321337383293128e-15,0.0003327973928059629,1.8375398982430335e-15,0.00018700228976995702,9.706158294200913e-16,2.406432105742147e-15,9.444121456471636e-16,4.853254820110536e-14,4.7924313155678354e-14,0.0001223208371311401,2.8790154965286188e-15,2.0143665178546268e-14,2.8394083159444996e-15,1.9884412158831335e-14,2.532165749397253e-11,2.494620636619341e-15,3.6114274254863184e-05,1.9046003128821505e-14,6.254267260233079e-05,5.857501668250215e-12,1.1296378367173284e-15,7.904792201414335e-15,4.089747352023386e-12,6.170919791417676e-10,1.4037179440575314e-11,9.9376534662315e-12,5.0303277611928575e-14,2.6290255278097093e-11,1.3306866990030854e-15,2.5088466043084067e-16,2.6448148749427807e-12,2.982694630536076e-15,2.0877013320067444e-14,1.0657527820459054e-12,1.0636051782342448e-05,3.3277183313051783e-13,5.5090149983499713e-17,4.743310359821107e-13,3.812952454538785e-10,4.682450829427764e-13,6.347202652326857e-10,4.672805831859685e-06,3.5405320214738593e-13,2.909506868476881e-17
9.918260252624371e-06,0.11321854588330249,0.9,0.0,0.0,0.0,0.0,0.09689127979259633,0.0010434622047507621,2.397577743433763e-06,1.1230790868033835e-05,3.1951809820049574e-05,8.384248726978573e-07,2.7502262308837976e-05,3.3818537839983477e-06,6.159453571916516e-06,0.0003583167976309764,0.0018274648636995774,4.595454525506448e-06,4.494141101263282e-05,1.0794918588527156e-08,7.999486224576662e-08,2.511461593736374e-08,4.3766342255513826e-09,3.6853363365992746e-05,0.00033265945910928413,0.004132914644484131,0.0004892353451540302,0.0009821395455801392,6.287840816137015e-10,0.0003756874407506413,3.1076710664026983e-11,3.9265074375649006e-08,9.190459403434684e-13,1.3754079851904658e-12,9.133192554422357e-13,3.0687163674344167e-11,1.250680769465581e-13,4.643622653463721e-06,0.0004962506986864264,1.9155989736624286e-13,0.0004096643820938283,1.2198177042680917e-11,5.079996187158684e-13,0.00039281151387625114,3.2253139332683216e-11,8.371246955686705e-15,0.00033589321038866485,1.848867534264281e-15,0.00018866818966408743,9.765643268854027e-16,2.43269062829917e-15,9.5486596756332e-16,4.90679900402568e-14,4.840132654657258e-14,0.00012355510517984502,2.911261528129641e-15,2.0368551642390543e-14,2.868146049824753e-15,2.0084943046054064e-14,2.560102218611049e-11,2.520742956939434e-15,3.669017475004431e-05,1.9259127432493686e-14,6.319043152844824e-05,5.892633814961611e-12,1.1424679657289112e-15,7.994286241781929e-15,4.11427705030176e-12,6.207932053463469e-10,1.4176898187321721e-11,1.0048855568536365e-11,5.0836101952624235e-14,2.656872809094897e-11,1.3437710438084695e-15,2.5238941736162123e-16,2.66067795607805e-12,3.014788111147032e-15,2.1100891553081804e-14,1.0721272134750509e-12,1.076692773403554e-05,3.3353753089595514e-13,5.5429764443489355e-17,4.772381629268518e-13,3.836321654571615e-10,4.711318748770859e-13,6.386333983775475e-10,4.749208603873544e-06,3.5622306871257667e-13,2.927338203743147e-17
9.999999999999997e-06,0.11322923354634357,0.9,0.0,0.0,0.0,0.0,0.09686738827818094,0.0010504456772755268,2.397056576256242e-06,1.1206887143369963e-05,3.194391041067462e-05,8.382292670220115e-07,2.746297464544712e-05,3.3810697399591845e-06,6.158487269995814e-06,0.0003611477077434379,0.0018417080832004438,4.594591761466802e-06,4.493047187573494e-05,1.0792572099330229e-08,7.997747357016464e-08,2.5108756659871232e-08,4.3757388288489505e-09,3.6682261777329325e-05,0.00033536406802679757,0.004163871101988202,0.0004931272544743894,0.0009872999350889326,6.286610630101108e-10,0.00037875976272451576,3.127500890590735e-11,3.907066169888591e-08,9.185342612683193e-13,1.374647478892604e-12,9.117321983205102e-13,3.083885056957829e-11,1.2445401646936646e-13,4.621704069295925e-06,0.0004989943003892799,1.915143998219727e-13,0.0004124876735327728,1.2278440884453556e-11,5.078781847254896e-13,0.00039520012929493225,3.243921859010097e-11,8.437840714969382e-15,0.0003400396298616919,1.8639869928318666e-15,0.0001908956749168037,9.84503969148322e-16,2.467903307340105e-15,9.688790523129962e-16,4.9786196597244646e-14,4.903960691277277e-14,0.000125208897258597,2.9545264330069596e-15,2.0670277163808153e-14,2.9066112879122992e-15,2.0353344850831783e-14,2.5975743658285055e-11,2.5556761138745113e-15,3.746607937485924e-05,1.9544887750854163e-14,6.406229167231405e-05,5.939510227095838e-12,1.1596757706911034e-15,8.114312689531728e-15,4.147006739591904e-12,6.257317081478778e-10,1.4363852546804434e-11,1.0197957044185445e-11,5.1548842682533044e-14,2.6941231562472e-11,1.3612740677260153e-15,2.5439719692113995e-16,2.6818438795590326e-12,3.0577321949671176e-15,2.140045221265923e-14,1.0806326559704654e-12,1.0942865538266903e-05,3.345554234888902e-13,5.588306169230527e-17,4.811183943613687e-13,3.8675132421047724e-10,4.749849935781037e-13,6.438564164693051e-10,4.852358641874122e-06,3.591192561236323e-13,2.9511382334541745e-17
1.0040715038028464e-05,0.11322923354634357,0.9,0.0,0.0,0.0,0.0,0.09685549449924123,0.0010539159815946724,2.396797043639163e-06,1.1195100752510473e-05,3.193997801683769e-05,8.381318797791131e-07,2.7443601832933364e-05,3.3806793713822015e-06,6.158007121697007e-06,0.0003625572600048927,0.0018487974176330177,4.594162393994538e-06,4.49250246008189e-05,1.07914035865611e-08,7.996881429796763e-08,2.510583947006738e-08,4.375292903405709e-09,3.6597928853812e-05,0.00033671099992889657,0.004179277246577715,0.000495064927762082,0.0009898547314522504,6.285997887938257e-10,0.0003802898305755203,3.1373493944233866e-11,3.8974822375737985e-08,9.182796223336855e-13,1.3742689584119635e-12,9.10948613877525e-13,3.0913885248549744e-11,1.2415131072049533e-13,4.610901488256936e-06,0.0005003562704784645,1.9149175445304209e-13,0.00041388943304874716,1.2318267769147681e-11,5.078177170448618e-13,0.000396381316009735,3.2531158860241005e-11,8.470995893970629e-15,0.00034211069881102284,1.8715167373127077e-15,0.00019200666701543314,9.884580187748082e-16,2.4855095983959516e-15,9.75883202535046e-16,5.0145374299970745e-14,4.9358149720704436e-14,0.00012603521548272653,2.9761685888347166e-15,2.0821204428448124e-14,2.9258130185595845e-15,2.0487327146619728e-14,2.6163143225248336e-11,2.5731009429609533e-15,3.785556980976055e-05,1.9687749710324095e-14,6.449959856015379e-05,5.962848687511744e-12,1.1682807054663428e-15,8.174331753384194e-15,4.163301940591887e-12,6.281904511892923e-10,1.4457154753848634e-11,1.02724982860271e-11,5.1904445267157275e-14,2.7127082029941392e-11,1.3700071671485544e-15,2.5539681446096913e-16,2.692381803534783e-12,3.0791638569371574e-15,2.154994688957796e-14,1.0848673266561542e-12,1.1031019678222737e-05,3.35060616485293e-13,5.610881132182434e-17,4.830508022116615e-13,3.883047075493166e-10,4.769039112708385e-13,6.464575670186245e-10,4.904230427705572e-06,3.6056159671237666e-13,2.9629909708614754e-17
1.0163169823432556e-05,0.11323989606361556,0.9,0.0,0.0,0.0,0.0,0.09681974937149924,0.001064320485383205,2.396016727427649e-06,1.1160123188444053e-05,3.192816023924912e-05,8.378391565207806e-07,2.7386106715878743e-05,3.379505965927103e-06,6.156567685466559e-06,0.00036679448080538686,0.0018700983831368226,4.592872536418143e-06,4.490864809191757e-05,1.0787890311407387e-08,7.994277914836283e-08,2.5097071080406693e-08,4.373952051963868e-09,3.6347794653499635e-05,0.00034076104164363567,0.004225559787022307,0.0005008890445157145,0.0009974764021366176,6.284155104915278e-10,0.00038489057665402296,3.166854533668332e-11,3.869049336281634e-08,9.175146877292771e-13,1.3731316943482531e-12,9.086191015431144e-13,3.1137486633497194e-11,1.2325329100395256e-13,4.578863356832872e-06,0.0005044342287978545,1.9142371442689904e-13,0.0004180872412290533,1.2437440408403897e-11,5.076359361432461e-13,0.0003998994916957683,3.2804695294730794e-11,8.570651309568306e-15,0.0003483624382965509,1.8941578549417785e-15,0.00019535390391395584,1.000347310827632e-15,2.5387276322608286e-15,9.970447541864545e-16,5.1231348568285775e-14,5.0318596225426016e-14,0.0001285306207576157,3.0416247371371617e-15,2.1277667470086406e-14,2.9837292145067996e-15,2.089143188979027e-14,2.6729746070369195e-11,2.625601036852065e-15,3.903902018517136e-05,2.011949767721572e-14,6.582699940749416e-05,6.0329977261424545e-12,1.194294553676611e-15,8.35577185161885e-15,4.2122808648226735e-12,6.355807613259187e-10,1.4738472606421868e-11,1.0497771898014506e-11,5.297618916467518e-14,2.7687213237367833e-11,1.3963305511994437e-15,2.584013918053138e-16,2.7240559252587533e-12,3.1437800170520883e-15,2.200065542795509e-14,1.0975957780824163e-12,1.1298229285258566e-05,3.3657292335669194e-13,5.67876156781461e-17,4.888612907645507e-13,3.9297552075637516e-10,4.826738860665647e-13,6.542789411016752e-10,5.062218751786701e-06,3.6489851941957847e-13,2.998630546149998e-17
