Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642)
4.781650002966397e-07,0.1122795045276009,0.9,0.0,0.0,0.0,0.0,0.09986218791634151,5.744747799480614e-05,2.4511021273204803e-06,9.066581009295851e-06,1.7938514101799038e-05,8.613411238251614e-07,1.802004783974155e-05,3.4707216645171923e-06,6.065019455567643e-06,1.7585880746300305e-05,4.019788692634306e-05,4.544452315844382e-06,1.8647655316121723e-05,1.1035900337840689e-08,8.178068606230562e-08,2.5801060002377472e-08,4.462532608183059e-09,4.382903288613859e-05,1.558571213283734e-05,9.981913892359511e-05,2.2710175032005082e-05,2.0278629950035598e-05,6.392481912662358e-10,1.5776717669393188e-05,1.778126886778234e-12,4.8502139421344537e-08,5.362430655501157e-13,5.93119951699088e-13,6.21932993366456e-13,6.584997512829603e-13,1.539891644504334e-13,3.999503995374166e-06,9.325983506249372e-06,1.0747634736167583e-13,7.974108538051087e-06,2.467642966261217e-13,2.107203811366438e-13,5.3282929439677925e-06,4.5468361258404295e-13,3.908902753739751e-16,4.2172132857234e-07,7.767212494573245e-17,7.591740771291809e-08,4.576133601062057e-17,2.970656261554339e-18,4.1225660943659517e-19,1.264471891475551e-16,4.677782758125024e-17,4.879045985568313e-08,6.787073228530229e-18,5.2978306625707384e-17,2.507689349122573e-18,1.959204839291744e-17,6.597223867511637e-14,7.584094225958529e-19,4.122612604978123e-10,1.7547289036435106e-17,2.575167715659364e-07,2.7353420318189886e-13,9.416836507089128e-19,7.351525356352648e-18,1.909525792612333e-13,2.881236740292963e-11,1.370114693445498e-14,9.155655827207533e-15,3.22763463708682e-17,1.6868379000547122e-14,6.154063364522009e-19,1.1715849847522783e-17,1.2350818333441667e-13,1.7316803872929837e-18
4.874997011821701e-07,0.1122803394763444,0.9,0.0,0.0,0.0,0.0,0.09985931100571585,5.8731972617647165e-05,2.4510737408274256e-06,9.175586821266946e-06,1.8167890084093504e-05,8.613218008595553e-07,1.8263718723329598e-05,3.470883331307719e-06,6.079885078208176e-06,1.7930761031456603e-05,4.13918865776383e-05,4.554610230538693e-06,1.8940905352697655e-05,1.1035772547954266e-08,8.177973889949409e-08,2.5800481144644396e-08,4.462505635547822e-09,4.456180184134868e-05,1.5904199525590195e-05,0.00010279491854306322,2.3190304708580013e-05,2.1000568919104446e-05,6.392904553690697e-10,1.6137462526753353e-05,1.8178189567237294e-12,4.9312085700781395e-08,5.430802070098885e-13,6.02425425592385e-13,6.303200558302351e-13,6.819182671523291e-13,1.565581523173662e-13,4.100217743126826e-06,9.696912414277966e-06,1.0885062751724812e-13,8.251894157432234e-06,2.553513091986708e-13,2.1403413864495945e-13,5.529884538919227e-06,4.718690918866504e-13,3.991542276881577e-16,4.481037142857251e-07,7.94479571799699e-17,8.171962525221756e-08,4.669642045441635e-17,3.1272656663013076e-18,4.392865330966549e-19,1.320066240092719e-16,4.94669653255211e-17,5.247744269032142e-08,7.097435563970861e-18,5.5269398200865505e-17,2.6563270889363527e-18,2.0704001046315532e-17,6.887282676860004e-14,8.104765607051253e-19,4.5157778163515817e-10,1.8542326196218692e-17,2.7162616577645103e-07,2.793171633426164e-13,9.967629636099766e-19,7.763024053004871e-18,1.9499031963698782e-13,2.9421612177185965e-11,1.448879563127186e-14,9.674835821358863e-15,3.420544991522043e-17,1.787658209001412e-14,6.562407304559987e-19,1.1963541782670895e-17,1.2611934821157937e-13,1.838277522349299e-18
4.968344020677004e-07,0.11228117849220123,0.9,0.0,0.0,0.0,0.0,0.09985642808374375,6.0017003768399165e-05,2.451045544352561e-06,9.284030971929085e-06,1.8393726623780874e-05,8.613025042495822e-07,1.850441104353465e-05,3.471010537435573e-06,6.0938024746545204e-06,1.827574052089071e-05,4.2598622606006946e-05,4.564113352489681e-06,1.9231025854934187e-05,1.1035645611655617e-08,8.177879806122471e-08,2.5799903136771937e-08,4.462479747997591e-09,4.5286279105942256e-05,1.622267733508479e-05,0.00010579634100287153,2.3670417488410635e-05,2.173191316653941e-05,6.393265519787838e-10,1.6498221297485426e-05,1.8575245722070418e-12,5.011278606545257e-08,5.498110021952433e-13,6.116306317499614e-13,6.386036546927876e-13,7.056404076410495e-13,1.5909781638680363e-13,4.2002919534821915e-06,1.0073955006859894e-05,1.1020370172075295e-13,8.533116816122569e-06,2.6404402710073023e-13,2.173125322697813e-13,5.7346006932563545e-06,4.89319888580607e-13,4.0741788298262856e-16,4.7551423031649073e-07,8.122385068818867e-17,8.782497158779373e-08,4.7631474633800016e-17,3.2888313892549728e-18,4.674972249236849e-19,1.3768656328387013e-16,5.2249060713596557e-17,5.63543484349347e-08,7.414807945209645e-18,5.760899690765982e-17,2.8102637509379086e-18,2.1853883910367127e-17,7.183629444718996e-14,8.649772106847367e-19,4.937110218412068e-10,1.95710692941218e-17,2.861610296162805e-07,2.8509991999184874e-13,1.0537669621116092e-18,8.18827579746133e-18,1.9902791792704202e-13,3.0030835512039445e-11,1.5303672500208165e-14,1.021160310750198e-14,3.6205864442053947e-17,1.892205529743102e-14,6.988873363524992e-19,1.2211225000783199e-17,1.2873042119470727e-13,1.9489326006766262e-18
5.061691029532307e-07,0.11228202151484809,0.9,0.0,0.0,0.0,0.0,0.09985353922034779,6.130245583570012e-05,2.451017592575903e-06,9.391907558496681e-06,1.861607809113355e-05,8.612832330006597e-07,1.8742204334714782e-05,3.47110830692857e-06,6.1068310285869125e-06,1.862082039616197e-05,4.38179373915592e-05,4.573003446872141e-06,1.9518048499038107e-05,1.1035519779048246e-08,8.177786537242503e-08,2.5799325891720883e-08,4.46245491840721e-09,4.600249773978322e-05,1.6541145538553807e-05,0.00010882306071362141,2.415051326194262e-05,2.2472536162949177e-05,6.393574013277728e-10,1.6858990646699435e-05,1.897240144023656e-12,5.090427792118797e-08,5.564370834693378e-13,6.207365866878595e-13,6.467865440324392e-13,7.296620252540804e-13,1.6160827352683944e-13,4.299698720037197e-06,1.0457041809838123e-05,1.1153589571600228e-13,8.817719781883309e-06,2.7284068125440517e-13,2.205559199419087e-13,5.942407760286621e-06,5.070330982999436e-13,4.1568124306677443e-16,5.039672052864715e-07,8.299979083968632e-17,9.424172596388682e-08,4.856649985771399e-17,3.4553996184491643e-18,4.969134483292625e-19,1.4348694962615137e-16,5.5125155833337196e-17,6.042623068924295e-08,7.739174408532158e-18,5.999760916612368e-17,2.9695619739924177e-18,2.3042124205910257e-17,7.486259726087536e-14,9.219705435107342e-19,5.387964961826343e-10,2.0633851931160988e-17,3.011226093396423e-07,2.908824718057786e-13,1.1127160770872035e-18,8.627417306183122e-18,2.0306537320474402e-13,3.064003726838334e-11,1.6146082003601388e-14,1.0766131278066845e-14,3.8278560375167656e-17,2.0005305032730698e-14,7.433860583569563e-19,1.2458899445730978e-17,1.3134140169151157e-13,2.063703368888343e-18
5.15503803838761e-07,0.11228286848539344,0.9,0.0,0.0,0.0,0.0,0.09985064448516115,6.258821989642929e-05,2.450989925527168e-06,9.499209344191989e-06,1.883499802109868e-05,8.612639861429163e-07,1.8977174716318336e-05,3.4711809358792773e-06,6.11902644978945e-06,1.8966001756517828e-05,4.5049674776277614e-05,4.581319613935721e-06,1.980200486972787e-05,1.1035395229599114e-08,8.177694216775386e-08,2.5798749303758817e-08,4.4624311202120216e-09,4.671049164587326e-05,1.6859604113559388e-05,0.00011187474227437657,2.4630591932189946e-05,2.3222314511717436e-05,6.393837905197114e-10,1.721976772337489e-05,1.9369622909454176e-12,5.168659961370151e-08,5.629600614944539e-13,6.297443037954486e-13,6.548713600433321e-13,7.539790747168369e-13,1.6408964565551286e-13,4.398412274534426e-06,1.0846103633336334e-05,1.1284753025266275e-13,9.105647163980296e-06,2.8173952873063156e-13,2.2376465857544819e-13,6.1532724274017275e-06,5.250058455409823e-13,4.2394430542383333e-16,5.334766196434092e-07,8.47757633815076e-17,1.0097814812787926e-07,4.950149543908826e-17,3.6270157661923096e-18,5.275598229736332e-19,1.4940755465142637e-16,5.809629810067547e-17,6.469812297821369e-08,8.07052371718958e-18,6.243509061825902e-17,3.1342833403278243e-18,2.4269146218398664e-17,7.795162298706689e-14,9.815155767711965e-19,5.869729962503033e-10,2.1731012449651372e-17,3.1651201174477025e-07,2.966648176163055e-13,1.1736303200351655e-18,9.0805858933218e-18,2.0710268465405487e-13,3.124921732308028e-11,1.7016330308216662e-14,1.1338596099284638e-14,4.042450283897705e-17,2.112683507058192e-14,7.897766351884886e-19,1.2706565067512986e-17,1.3395228917345634e-13,2.182646573373265e-18
5.248385047242914e-07,0.11228371934629239,0.9,0.0,0.0,0.0,0.0,0.09984774394752081,6.387419332132538e-05,2.4509625718267535e-06,9.605927975531951e-06,1.905053912613539e-05,8.612447625013644e-07,1.9209394943813925e-05,3.471232097479006e-06,6.130440996563875e-06,1.9311285620106093e-05,4.629368005674784e-05,4.589098459054771e-06,2.0082926425546356e-05,1.103527208811696e-08,8.177602941556245e-08,2.5798173477876735e-08,4.462408327970324e-09,4.741029549056715e-05,1.7178053037991087e-05,0.00011495105979441065,2.511065341219705e-05,2.398112781648813e-05,6.394063934783623e-10,1.7580550090321335e-05,1.976687827436861e-12,5.2459790339702054e-08,5.693815252224678e-13,6.386547922616722e-13,6.628606227906545e-13,7.785876086948023e-13,1.6654205917836325e-13,4.496408855775236e-06,1.1241071578504911e-05,1.141389211696699e-13,9.396843901786457e-06,2.907388524141375e-13,2.269391036796847e-13,6.367161714934202e-06,5.432352835813636e-13,4.322070649247383e-16,5.640561076078053e-07,8.655175452659901e-17,1.0804247483186342e-07,5.043646025973058e-17,3.8037244445165695e-18,5.59460822116183e-19,1.5544799677263498e-16,6.116352906376162e-17,6.917503626136011e-08,8.408848538415443e-18,6.492068019525786e-17,3.304488402936481e-18,2.5535352867720408e-17,8.110318357516412e-14,1.0436711641265338e-18,6.383825821015995e-10,2.2862889542071758e-17,3.3233020856838523e-07,3.0244695638124863e-13,1.2365292869166734e-18,9.547911224778327e-18,2.1113985154811528e-13,3.185837556558978e-11,1.791472404292864e-14,1.1929175623007038e-14,4.2644649725067876e-17,2.228714760602845e-14,8.380986390752825e-19,1.2954221820762194e-17,1.3656308316438464e-13,2.3058180035412723e-18
5.341732056098217e-07,0.1122845740412677,0.9,0.0,0.0,0.0,0.0,0.0998448376764616,6.516027940424459e-05,2.450935551263352e-06,9.71205417764195e-06,1.9262753308853992e-05,8.612255610864298e-07,1.9438934471216112e-05,3.471264931985959e-06,6.141123685206181e-06,1.9656672925242645e-05,4.754979997612531e-05,4.596374251929858e-06,2.0360844469678794e-05,1.1035150448606884e-08,8.17751277746772e-08,2.5797598343563212e-08,4.4623865150861685e-09,4.8101944634882996e-05,1.7496492290062573e-05,0.00011805169626238795,2.5590697623041495e-05,2.4748858550819425e-05,6.394257835053592e-10,1.7941335664229342e-05,2.016413751239098e-12,5.322389006980621e-08,5.757030320869751e-13,6.474690566039038e-13,6.707567375562538e-13,8.034837735716093e-13,1.689656386389613e-13,4.593666586243139e-06,1.1641877043644706e-05,1.1541037942396467e-13,9.691255753526485e-06,2.998369610097826e-13,2.300796089666943e-13,6.584042974674259e-06,5.617185942864043e-13,4.40469524882349e-16,5.957189592644349e-07,8.832775621939281e-17,1.1544291645466533e-07,5.137139607309386e-17,3.985568154503669e-18,5.926406071869893e-19,1.616082383771674e-16,6.432783626440218e-17,7.386195653044844e-08,8.754131064098781e-18,6.745501470956025e-17,3.480236900086581e-18,2.6841150457218177e-17,8.431723993186022e-14,1.1084960351843035e-18,6.931705736600228e-10,2.4029788677462092e-17,3.485780405841655e-07,3.082288871448531e-13,1.301431923115702e-18,1.0029518879894131e-17,2.1517687321733592e-13,3.246751189574086e-11,1.884155170753663e-14,1.2538028881455913e-14,4.4939924510882756e-17,2.3486724533062425e-14,8.88391487264233e-19,1.3201869665223905e-17,1.3917378323959663e-13,2.4332728402469812e-18
5.43507906495352e-07,0.11228543251523714,0.9,0.0,0.0,0.0,0.0,0.09984192574071059,6.644638701368261e-05,2.4509088768042655e-06,9.817577929479905e-06,1.9471691674461403e-05,8.612063810028802e-07,1.9665859523368626e-05,3.471282123780229e-06,6.151120487241759e-06,2.0002164531727048e-05,4.881788271547505e-05,4.603179075633921e-06,2.0635790125478996e-05,1.103503036956774e-08,8.177423767096434e-08,2.5797023745910862e-08,4.462365655359459e-09,4.878547507526096e-05,1.781492184830823e-05,0.00012117634295965634,2.6070724492268034e-05,2.5525391930439502e-05,6.39442450648369e-10,1.8302122664352415e-05,2.056137233501173e-12,5.3978939482227795e-08,5.819261188878338e-13,6.561880953987945e-13,6.785619981907806e-13,8.286638052270927e-13,1.713605128651361e-13,4.690165356034558e-06,1.2048451729794002e-05,1.1666221120334821e-13,9.98882928516113e-06,3.090321883205697e-13,2.331865261317271e-13,6.80388388810138e-06,5.804529880026545e-13,4.48731683957966e-16,6.284781227859037e-07,9.010375988098521e-17,1.231876537388815e-07,5.2306302337318374e-17,4.172588676409327e-18,6.271231718841281e-19,1.6788807662557365e-16,6.759021557510999e-17,7.876384249387345e-08,9.106358255728378e-18,7.003810483178587e-17,3.6615875845248665e-18,2.818694738066119e-17,8.75936918932365e-14,1.1760487085744508e-18,7.514855415747099e-10,2.523202103068656e-17,3.652562214277557e-07,3.1401060903317624e-13,1.3683567796485824e-18,1.0525537156470712e-17,2.1921374905113564e-13,3.3076626221617035e-11,1.9797103836020063e-14,1.3165316954262078e-14,4.7311245975564304e-17,2.472604486395663e-14,9.40694404238662e-19,1.344950856368833e-17,1.4178438900457783e-13,2.565065295680011e-18
5.528426073808823e-07,0.11228629471424557,0.9,0.0,0.0,0.0,0.0,0.09983900820868219,6.7732430265264e-05,2.45088255612343e-06,9.922488620698238e-06,1.9677404543015607e-05,8.611872210744005e-07,1.9890233176351065e-05,3.4712859673227553e-06,6.160474515081577e-06,2.034776122219905e-05,5.009777788459835e-05,4.609542966147993e-06,2.0907794316034346e-05,1.1034911879413302e-08,8.177335937474948e-08,2.5796449818805292e-08,4.462345724301617e-09,4.94609233924182e-05,1.8133341691581903e-05,0.00012432469891461158,2.6550733952675134e-05,2.631061578846275e-05,6.394568156220515e-10,1.8662909568608486e-05,2.095855608795884e-12,5.472497990594092e-08,5.880523042856104e-13,6.648129005517909e-13,6.86278590093111e-13,8.541240250114739e-13,1.737268160097222e-13,4.78588671370708e-06,1.2460727645849837e-05,1.1789471801974153e-13,1.0289511859408577e-05,3.1832289283847837e-13,2.362602046429155e-13,7.026652464376332e-06,5.994357034233978e-13,4.569935354259231e-16,6.623462067766857e-07,9.187975529419455e-17,1.3128483463784319e-07,5.324117725741414e-17,4.364827374462445e-18,6.629323821078979e-19,1.7428703753707263e-16,7.095166995421876e-17,8.388562334598387e-08,9.465524520371136e-18,7.26688614726607e-17,3.848598197013631e-18,2.9573125556837176e-17,9.093231054173884e-14,1.246387470257658e-18,8.134792975399273e-10,2.6469906795855262e-17,3.8236534116976906e-07,3.197921212443469e-13,1.4373220778204759e-18,1.1036086223319942e-17,2.232504784915051e-13,3.368571845775733e-11,2.0781676260726647e-14,1.3811208595589064e-14,4.9759532878493205e-17,2.600559084571512e-14,9.950464176299857e-19,1.3697138480757522e-17,1.4439490008878323e-13,2.7012485764832273e-18
5.621773082664127e-07,0.11228716058540283,0.9,0.0,0.0,0.0,0.0,0.09983608514847336,6.901832821397311e-05,2.450856592812229e-06,1.002677519173863e-05,1.987994146149108e-05,8.611680803062976e-07,2.0112115444542902e-05,3.4712784235886514e-06,6.169226196731816e-06,2.069346370352963e-05,5.1389336512444685e-05,4.615494042991247e-06,2.1176887747189946e-05,1.1034795000198803e-08,8.177249300515605e-08,2.579587652542368e-08,4.462326695943115e-09,5.012832670711843e-05,1.8451751799055318e-05,0.0001274964703953104,2.7030725941379618e-05,2.7104420453864254e-05,6.394692345832345e-10,1.9023695076051387e-05,2.1355663642301758e-12,5.54620532709189e-08,5.94083074201961e-13,6.733444574338864e-13,6.939085920167868e-13,8.798608358325227e-13,1.7606467841100106e-13,4.880813763670686e-06,1.2878637113285571e-05,1.191081967150652e-13,1.0593251624900676e-05,3.277074579327234e-13,2.393009914594278e-13,7.252317038133103e-06,6.186640073077482e-13,4.652550838584596e-16,6.973354827270468e-07,9.365573865328478e-17,1.3974257126775504e-07,5.41760230854175e-17,4.562323261812734e-18,7.000917406383856e-19,1.8080510483434366e-16,7.441313545390422e-17,8.923219661966303e-08,9.831610482587442e-18,7.534804060225065e-17,4.0413257640741964e-18,3.1000070554622875e-17,9.433306221776816e-14,1.3195704449612615e-18,8.79306884072606e-10,2.774372480629982e-17,3.9990586965722995e-07,3.2557342301505986e-13,1.5083453605297602e-18,1.1561280673951689e-17,2.272870610030414e-13,3.429478852436026e-11,2.1795542558906257e-14,1.4475849219995688e-14,5.228566367745828e-17,2.7325821011361386e-14,1.051486381762148e-18,1.3944759384502465e-17,1.4700531615578751e-13,2.84187539567745e-18
5.71512009151943e-07,0.11228803007682517,0.9,0.0,0.0,0.0,0.0,0.09983315662785931,7.030400456496334e-05,2.4508309873162243e-06,1.0130426258636006e-05,2.0079351215659032e-05,8.611489578959209e-07,2.0331563373027654e-05,3.4712611683438855e-06,6.177413440161262e-06,2.1039272608241014e-05,5.269241103719463e-05,4.621058631513865e-06,2.144310089352496e-05,1.103467973563613e-08,8.177163856431103e-08,2.5795303647398625e-08,4.462308544324348e-09,5.078772264179855e-05,1.8770152150215077e-05,0.00013069137043770002,2.7510700399091022e-05,2.7906698633457618e-05,6.394800113503565e-10,1.938447807477595e-05,2.1752671315651013e-12,5.619020206496273e-08,6.000198943000405e-13,6.817837438652354e-13,7.014539802396085e-13,9.058707182290738e-13,1.7837423380399082e-13,4.9749310697624156e-06,1.3302112770518857e-05,1.2030293957349394e-13,1.0899997505471742e-05,3.3718429108036806e-13,2.4230923093634927e-13,7.480846267105237e-06,6.381351943220052e-13,4.735163295489519e-16,7.334578875671331e-07,9.543170540207917e-17,1.4856893696057045e-07,5.511083962736195e-17,4.76511459752663e-18,7.386245514184438e-19,1.874421338670724e-16,7.797555653317381e-17,9.48084261204914e-08,1.0204600668406934e-17,7.807592499571185e-17,4.239826394790041e-18,3.246817730264911e-17,9.779587371249147e-14,1.3956554981230256e-18,9.49126563744434e-10,2.9053758542023743e-17,4.178781596429104e-07,3.313545136277542e-13,1.5814437845294165e-18,1.2101240498144962e-17,2.3132349608396226e-13,3.4903836346292334e-11,2.2838977429938443e-14,1.5159384749650794e-14,5.489051100330179e-17,2.868718947426272e-14,1.1100529331637055e-18,1.419237124472593e-17,1.4961563688387374e-13,2.9869975481723598e-18
5.808467100374733e-07,0.11228890313758204,0.9,0.0,0.0,0.0,0.0,0.09983022271428946,7.158938740184378e-05,2.450805737624914e-06,1.0233430223894503e-05,2.027568184178546e-05,8.611298526731112e-07,2.0548631134160488e-05,3.4712356334517717e-06,6.185071787902867e-06,2.1385188495950297e-05,5.4006855296087085e-05,4.62626137738607e-06,2.1706463986844028e-05,1.1034566067773162e-08,8.177079600091126e-08,2.5794731340940043e-08,4.462291245982604e-09,5.1439149287170584e-05,1.9088542724861235e-05,0.00013390911840701928,2.7990657269542372e-05,2.871734529757254e-05,6.394894085989234e-10,1.9745257614468198e-05,2.2149556793424426e-12,5.690946929674601e-08,6.058642167205482e-13,6.901317294796145e-13,7.089166324480104e-13,9.321502266833264e-13,1.8065562296894894e-13,5.0682245646593726e-06,1.3731087576976424e-05,1.214792344324161e-13,1.1209699189577814e-05,3.4675182332130253e-13,2.4528526474248407e-13,7.712209129616263e-06,6.578465868932834e-13,4.817772633748129e-16,7.707250263123238e-07,9.720764691205162e-17,1.5777196341347978e-07,5.604562414529173e-17,4.973239747805268e-18,7.785540286011801e-19,1.9419753742308237e-16,8.163990342299608e-17,1.0061913994084953e-07,1.0584492148743442e-17,8.085100117868662e-17,4.4441551690052116e-18,3.3977807941829314e-17,1.0132046741690397e-13,1.4747001926406452e-18,1.0230998078637811e-09,3.040031302041727e-17,4.362824497209967e-07,3.371353924153157e-13,1.65663428744083e-18,1.2656077356821619e-17,2.3535978327153874e-13,3.551286185195844e-11,2.3912267684579976e-14,1.586197636705208e-14,5.757495764909772e-17,3.009016024119553e-14,1.1707844796096524e-18,1.443997403139059e-17,1.522258619595041e-13,3.136665735640576e-18
