Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986)
3.1996915931200804e-06,0.11257629786168911,0.9,0.0,0.0,0.0,0.0,0.09894955203083497,0.00039024249087160753,2.4408816770540434e-06,1.5989427334746608e-05,3.2470909730918424e-05,8.550696161606432e-07,3.516169832548139e-05,3.4483469614764307e-06,6.2533105694625186e-06,0.00011945085373221981,0.0005758379217642334,4.67148087189867e-06,4.467414792982722e-05,1.0989888382565e-08,8.14396909891156e-08,2.561320167595587e-08,4.450136228318575e-09,7.160014006137881e-05,0.00010800377510073681,0.0013611455429069987,0.0001619207185829772,0.00037054975959798186,6.387105836437317e-10,0.00012059445145202461,1.1936929417001093e-11,7.83549037097327e-08,9.592592150930178e-13,1.4042384669753987e-12,1.1992888330744482e-12,1.1891313706011706e-11,2.4876742938266505e-13,9.113898099947766e-06,0.00019628177878808356,1.9455810579988447e-13,0.00013302856035667937,4.068284970547359e-12,5.048376019665365e-13,0.00012092216888315009,1.019749399560134e-11,2.7868769499025163e-15,5.5008094572769855e-05,5.935230674444968e-16,2.7414186477753126e-05,3.1706940455029974e-16,2.8831454823833995e-16,9.826094495026123e-17,6.1081667214417315e-15,6.07834883262469e-15,1.6122978303406566e-05,3.5148789008479264e-16,2.487290647089259e-15,3.4933802573548336e-16,2.4743070816382222e-15,3.186907000706786e-12,2.4590769313560476e-16,1.2345742082857197e-06,2.0816537043112538e-15,1.4045193472376925e-05,1.9502666918247236e-12,1.1976556909925846e-16,8.476294615732142e-16,1.3616697201336385e-12,2.0545901469564945e-10,1.7803647508842276e-12,1.086146498555161e-12
3.210204457286923e-06,0.11257743428242802,0.9,0.0,0.0,0.0,0.0,0.09894608832259406,0.0003914023967685061,2.440817841237092e-06,1.5974025403263023e-05,3.247259955877407e-05,8.550426494715824e-07,3.514037295099531e-05,3.4482408855185263e-06,6.2531329373929876e-06,0.0001198384006059418,0.0005779938136719733,4.671350576713232e-06,4.4687162443822914e-05,1.0989600929255323e-08,8.143756113898833e-08,2.5612393903251785e-08,4.450030988720059e-09,7.147753983626784e-05,0.00010835908258428866,0.0013661333731670952,0.0001624556176459519,0.0003719064728208673,6.386973207521103e-10,0.00012099769394964763,1.1971869236106978e-11,7.82172072618536e-08,9.592658065908237e-13,1.4045842032580593e-12,1.198507406867963e-12,1.1934313745206689e-11,2.4833120913132655e-13,9.098650177718344e-06,0.00019696055057111985,1.9456832695443525e-13,0.00013353212528392598,4.083500845857934e-12,5.049847904234709e-13,0.00012143674851101121,1.0240427184066792e-11,2.7960831836807746e-15,5.5339452498793176e-05,5.955074654565648e-16,2.760645060268653e-05,3.181124476718079e-16,2.902511931802525e-16,9.900117531339015e-17,6.14650183159938e-15,6.1206948176748605e-15,1.6235700557866346e-05,3.5370774423922224e-16,2.502877948258096e-15,3.517859111717425e-16,2.4915110872131453e-15,3.206906399371893e-12,2.478762208650246e-16,1.2488556188657672e-06,2.0964148861630756e-15,1.410497145467971e-05,1.956709326547796e-12,1.2061969411978418e-16,8.53628531017322e-16,1.3661680539403731e-12,2.0613775727509886e-10,1.7927679105489566e-12,1.0938483942755748e-12
3.2207173214537653e-06,0.11257857007616955,0.9,0.0,0.0,0.0,0.0,0.09894262588273407,0.0003925617765388894,2.4407539197597142e-06,1.5958620204325453e-05,3.247424058965922e-05,8.550156791096734e-07,3.511897286593156e-05,3.4481347770798027e-06,6.252955443666509e-06,0.00012022587723103619,0.0005801487066729533,4.671220335142148e-06,4.4700002163303556e-05,1.0989313181357327e-08,8.143542843251104e-08,2.5611586020244645e-08,4.449925545984678e-09,7.135515683658615e-05,0.00010871437751527782,0.001371117904386499,0.00016299049642619207,0.0003732615380570348,6.38684071306787e-10,0.00012140092327402594,1.2006790014308993e-11,7.807976192615046e-08,9.592711015902396e-13,1.4049244350761752e-12,1.197723541874959e-12,1.1977257207917262e-11,2.4789587013914687e-13,9.083416075491102e-06,0.00019763817662700058,1.945782559475058e-13,0.000134035495577685,4.098709455848373e-12,5.051300034212246e-13,0.00012195128359877345,1.028335290238091e-11,2.8052889269588064e-15,5.567128918773361e-05,5.974917184098026e-16,2.77991047444004e-05,3.1915541123701785e-16,2.921933403583741e-16,9.974385987491514e-17,6.184939257157844e-15,6.163159709628508e-15,1.6348676552958303e-05,3.5593419920396705e-16,2.5184846229471313e-15,3.542407058426148e-16,2.5087627112283934e-15,3.22696272991952e-12,2.498520196292966e-16,1.2632413756706132e-06,2.111224957062886e-15,1.416471166078419e-05,1.9631517163333387e-12,1.214766518188062e-16,8.596472115688272e-16,1.3706662170255244e-12,2.0681647411748388e-10,1.8052061108130656e-12,1.1015759216345584e-12
3.2312301856206077e-06,0.11257970524326996,0.9,0.0,0.0,0.0,0.0,0.09893916470904937,0.00039372063261166847,2.440689914183258e-06,1.594321300035389e-05,3.2475833673460326e-05,8.549887052343387e-07,3.509750103423701e-05,3.4480286370097005e-06,6.252778088126681e-06,0.00012061328379832806,0.0005823025999940062,4.671090147180646e-06,4.4712669189480706e-05,1.0989024964278834e-08,8.14332929175966e-08,2.561077803216609e-08,4.4498199031593856e-09,7.123299627520206e-05,0.000109069659899208,0.0013760991351697092,0.00016352535493776454,0.000374614953746399,6.386707312432972e-10,0.00012180413942532356,1.2041691790853658e-11,7.79425733691659e-08,9.592748644457675e-13,1.4052592309413103e-12,1.1969372986381824e-12,1.2020144053020353e-11,2.474612615147142e-13,9.06819671114512e-06,0.00019831465897796372,1.9458789811234573e-13,0.0001345386705331454,4.113910787760784e-12,5.052732661335169e-13,0.0001224657713260453,1.0326270912867391e-11,2.814494462022016e-15,5.6003602241096774e-05,5.994759865194336e-16,2.7992146378900865e-05,3.2019838045277865e-16,2.941409466625739e-16,1.0048899421510057e-16,6.2234945564534995e-15,6.2057418667120666e-15,1.646190520037061e-05,3.581669075215373e-16,2.534161072022062e-15,3.567023810188679e-16,2.526062402269857e-15,3.247077035891445e-12,2.518350859372454e-16,1.2777317295596773e-06,2.1260829891136235e-15,1.4224414507736782e-05,1.969593862627112e-12,1.2233642560999543e-16,8.656855561118669e-16,1.3751642098049835e-12,2.0749516524032275e-10,1.8176784480534387e-12,1.1093283523845777e-12
3.24174304978745e-06,0.11258083978411856,0.9,0.0,0.0,0.0,0.0,0.09893570479928691,0.00039487896737986505,2.4406258256975574e-06,1.592780502831959e-05,3.247737964536856e-05,8.549617280036908e-07,3.507596037197755e-05,3.4479224661164776e-06,6.252600870613353e-06,0.00012100062049986487,0.0005844554929494701,4.670960012820568e-06,4.47251655983812e-05,1.0988736463707608e-08,8.143115463816705e-08,2.5609969943320657e-08,4.4497140634167694e-09,7.111106322432591e-05,0.00010942492974156221,0.0013810770644043934,0.00016406019319463203,0.0003759667184423194,6.386574043933027e-10,0.00012220734240358069,1.2076574681478559e-11,7.780564710251624e-08,9.592773790593216e-13,1.4055886550832007e-12,1.1961488173731325e-12,1.2062974243844293e-11,2.4702756838126987e-13,9.052992981540725e-06,0.00019898999969494122,1.9459725821223693e-13,0.000135041649458251,4.129104814861328e-12,5.054146005984169e-13,0.00012298020889927374,1.036918098533446e-11,2.823699509078079e-15,5.633638929581567e-05,6.014601107177094e-16,2.8185573005551386e-05,3.2124127075204505e-16,2.960940399308058e-16,1.012365742275223e-16,6.2621521790297845e-15,6.248442312830565e-15,1.657538542365867e-05,3.604062081105851e-16,2.5498572111449406e-15,3.591709301289638e-16,2.54340946983557e-15,3.26724822915063e-12,2.538253977813655e-16,1.2923269298795887e-06,2.1409898124774064e-15,1.4284080419929775e-05,1.9760357643303e-12,1.231990267472485e-16,8.717434756040369e-16,1.3796620321007e-12,2.081738306616629e-10,1.830185640977281e-12,1.117106360993762e-12
3.2522559139542925e-06,0.11258197369913642,0.9,0.0,0.0,0.0,0.0,0.09893224615114757,0.0003960367832010233,2.440561655831932e-06,1.591239750007327e-05,3.247887932613448e-05,8.549347475729459e-07,3.505435374781457e-05,3.447816265229879e-06,6.252423790962722e-06,0.00012138788752885408,0.0005866073849393239,4.670829932050425e-06,4.473749344114873e-05,1.0988447507483056e-08,8.142901364100175e-08,2.5609161758768726e-08,4.449608029742837e-09,7.09893626181391e-05,0.00010978018704780258,0.0013860516912558754,0.000164595011210656,0.00037731683080956333,6.386439893638762e-10,0.00012261053220906335,1.2111438723743558e-11,7.766898848562311e-08,9.592784126134825e-13,1.4059127743880855e-12,1.195358155913504e-12,1.210574774646356e-11,2.4659464126694554e-13,9.037805762823848e-06,0.00019966420089624954,1.9460634140244178e-13,0.0001355444316734729,4.144291525059644e-12,5.055540314035882e-13,0.0001234945935514437,1.0412082886702385e-11,2.8329043464120397e-15,5.666964802383516e-05,6.034442489498754e-16,2.8379382146941045e-05,3.2228416613430543e-16,2.980525776447642e-16,1.0198659552781923e-16,6.300927459217825e-15,6.2912594304400366e-15,1.6689116158153407e-05,3.6265175838553173e-16,2.5656227265509194e-15,3.616463247784143e-16,2.5608043556949318e-15,3.287477333446464e-12,2.5582295154648735e-16,1.3070272244730436e-06,2.1559445136302078e-15,1.4343709828899618e-05,1.9824774228675772e-12,1.240644388479537e-16,8.778210219711457e-16,1.384159684322635e-12,2.0885247039876862e-10,1.84272680090228e-12,1.1249092322527546e-12
3.262768778121135e-06,0.11258310698877613,0.9,0.0,0.0,0.0,0.0,0.0989287887622874,0.00039719408239762563,2.4404974057490448e-06,1.5896991602671415e-05,3.248033352231637e-05,8.549077640959466e-07,3.503268398348053e-05,3.4477100351393116e-06,6.252246849007434e-06,0.00012177508507960228,0.0005887582754473524,4.670699904855476e-06,4.474965474434187e-05,1.0988158278613124e-08,8.142686996917541e-08,2.5608353482729854e-08,4.449501805236102e-09,7.086789925469424e-05,0.00011013543182337043,0.0013910230151616848,0.00016512980899959542,0.00037866528962228463,6.38630587326765e-10,0.00012301370884191702,1.2146284030625128e-11,7.753260272800991e-08,9.59278244480857e-13,1.4062316515289475e-12,1.1945654506458986e-12,1.2148464531260678e-11,2.461626619608154e-13,9.022635910726513e-06,0.00020033726474630046,1.946151522780995e-13,0.00013604701651158044,4.159470892478988e-12,5.056915800482439e-13,0.00012400892254178078,1.0454976391250825e-11,2.842108698196195e-15,5.700337613170177e-05,6.0542824440264275e-16,2.857357134875258e-05,3.233269832309489e-16,3.0001658722844633e-16,1.0273905404068943e-16,6.339805068719018e-15,6.334194225711132e-15,1.6803096350870392e-05,3.64903892415813e-16,2.5814082433533138e-15,3.641285584240588e-16,2.578246378679116e-15,3.3077632801314245e-12,2.5782772536449343e-16,1.3218328596876617e-06,2.1709479087283956e-15,1.4403303173128565e-05,1.9889188371561507e-12,1.249326729774993e-16,8.83918107224004e-16,1.3886571662951988e-12,2.0953108446942224e-10,1.855302633569154e-12,1.1327376278418365e-12
3.2732816422879774e-06,0.11258423965352071,0.9,0.0,0.0,0.0,0.0,0.09892533263031904,0.00039835086725750117,2.4404330769462824e-06,1.5881588498700783e-05,3.248174302652625e-05,8.548807777237382e-07,3.5010953854254613e-05,3.4476037766549093e-06,6.252070044576664e-06,0.00012216221334745568,0.0005909081640393402,4.670569931217798e-06,4.476165151022847e-05,1.0987868607332703e-08,8.14247236683481e-08,2.560754512009875e-08,4.449395392821278e-09,7.074667779848986e-05,0.00011049066407368617,0.001395991035826178,0.0001656645865751094,0.00038001209376203415,6.38617099491783e-10,0.00012341687230250678,1.218111063804062e-11,7.739649489197886e-08,9.592766446495894e-13,1.4065453518053746e-12,1.1937707567532959e-12,1.2191124571245822e-11,2.457314824083496e-13,9.007484260866372e-06,0.00020100919345433354,1.9462369582250943e-13,0.0001365494033174222,4.174642905670069e-12,5.058272705477502e-13,0.000124523193155458,1.0497861270393875e-11,2.8513128387719203e-15,5.733757136015126e-05,6.074122527834421e-16,2.876813817962552e-05,3.2436980485121104e-16,3.0198602674620014e-16,1.0349394541698434e-16,6.378800121070481e-15,6.377245104979796e-15,1.6917324960416636e-05,3.6716227241805793e-16,2.597262743279577e-15,3.666176030032802e-16,2.595735973849684e-15,3.3281070735205123e-12,2.598397154999335e-16,1.3367440803848484e-06,2.1859990983854595e-15,1.4462860897849299e-05,1.995360008599915e-12,1.2580371295414559e-16,8.900347823437526e-16,1.3931544784225048e-12,2.1020967289063768e-10,1.8679122649909308e-12,1.140590845350163e-12
3.28379450645482e-06,0.11258537169388333,0.9,0.0,0.0,0.0,0.0,0.09892187775281282,0.00039950714003423796,2.440368670559198e-06,1.5866189326600882e-05,3.2483108617669696e-05,8.5485378860594e-07,3.4989166089437396e-05,3.4474974905473023e-06,6.251893377496224e-06,0.00012254927252874172,0.0005930570503612931,4.67044001111636e-06,4.47734857170765e-05,1.0987578674006468e-08,8.142257478073865e-08,2.5606736675007118e-08,4.449288795523631e-09,7.062570278233422e-05,0.00011084588380414945,0.0014009557532152282,0.00016619934395075624,0.00038135724221578603,6.386036244386978e-10,0.0001238200225910802,1.2215918656264916e-11,7.726066989485996e-08,9.592738880444745e-13,1.4068539363711063e-12,1.1929742068680012e-12,1.2233727843597143e-11,2.453012811295317e-13,8.99235162904238e-06,0.0002016799892731691,1.946319764684923e-13,0.00013705159144770582,4.189807539584421e-12,5.059611238754864e-13,0.0001250374027033052,1.0540737302782166e-11,2.8605164962199576e-15,5.767223148370179e-05,6.093961195014933e-16,2.896308023101916e-05,3.254125488079321e-16,3.0396092321314815e-16,1.0425126561240904e-16,6.417897506922673e-15,6.420413056998488e-15,1.703180095689814e-05,3.6942722768045595e-16,2.613137550835068e-15,3.6911345200257894e-16,2.6132724692502685e-15,3.3485076640901123e-12,2.6185890022401286e-16,1.3517611299486526e-06,2.2010988849824463e-15,1.4522383454852885e-05,2.0018009361318683e-12,1.2667756965744483e-16,8.961709603795625e-16,1.397651620531393e-12,2.1088823567993634e-10,1.880556388176201e-12,1.148469533905988e-12
3.2943073706216623e-06,0.1125865031104061,0.9,0.0,0.0,0.0,0.0,0.09891842412729793,0.0004006629029475885,2.4403041880533738e-06,1.5850795200984598e-05,3.248443106118342e-05,8.548267968894654e-07,3.4967323372825126e-05,3.447391177607117e-06,6.251716847588647e-06,0.00012293626282071214,0.0005952049341376912,4.670310144527087e-06,4.478515931944153e-05,1.098728831122936e-08,8.142042335090221e-08,2.5605928152189194e-08,4.449182016206345e-09,7.050497860986579e-05,0.00011120109102013894,0.001405917167550981,0.0001667340811399957,0.0003827007340739962,6.385900659130467e-10,0.00012422315970809911,1.2250708119616691e-11,7.712513251163344e-08,9.592697474364191e-13,1.407157468976828e-12,1.1921758535805471e-12,1.2276274328004938e-11,2.448719114847972e-13,8.977238811529446e-06,0.0002023496544979815,1.9463999903320344e-13,0.00013755358027078694,4.2049647833883916e-12,5.060931634879528e-13,0.00012555154852152286,1.058360426422329e-11,2.8697199409939024e-15,5.8007354310245045e-05,6.113799980581216e-16,2.9158395117070875e-05,3.264552967369602e-16,3.059412352672537e-16,1.0501101031284195e-16,6.457112122184219e-15,6.4636965116367305e-15,1.7146523321825336e-05,3.7169842515316897e-16,2.629080953219206e-15,3.7161607768824576e-16,2.6308562933408036e-15,3.3689660370725767e-12,2.638852756845692e-16,1.3668842502946195e-06,2.2162463830387446e-15,1.4581871302299636e-05,2.00824162113543e-12,1.2755422710372206e-16,9.023266913813659e-16,1.4021485930202125e-12,2.115667728540856e-10,1.8932341435914234e-12,1.1563730036617114e-12
3.3048202347885047e-06,0.11258763390366001,0.9,0.0,0.0,0.0,0.0,0.09891497175126385,0.00040181815818387824,2.4402396305373436e-06,1.5835407212956755e-05,3.248571110926682e-05,8.547998027197588e-07,3.494542834318298e-05,3.447284838586297e-06,6.251540454673266e-06,0.00012332318442148728,0.0005973518151697664,4.670180331422931e-06,4.479667424845064e-05,1.0986997696758941e-08,8.14182694201952e-08,2.5605119555686437e-08,4.449075057822284e-09,7.038450955738016e-05,0.00011155628572701253,0.0014108752793066796,0.00016726879815618834,0.00038404256852867587,6.385765199688221e-10,0.00012462628365391022,1.2285479135728231e-11,7.69898873771308e-08,9.59264493382151e-13,1.4074560092936489e-12,1.1913758258432173e-12,1.231876400819071e-11,2.444435487889892e-13,8.962146585369195e-06,0.00020301819146509328,1.946477677927685e-13,0.00013805536916645757,4.220114612834043e-12,5.062234098454056e-13,0.00012606562797139837,1.062646193764077e-11,2.878922905027559e-15,5.834293768064288e-05,6.133637360535577e-16,2.935408047445459e-05,3.2749796761584424e-16,3.079269895197796e-16,1.0577317550485684e-16,6.49642907329277e-15,6.507096440537705e-15,1.726149104801936e-05,3.7397618941018616e-16,2.645044964413006e-15,3.741254735775815e-16,2.6484867832575305e-15,3.3894811617096532e-12,2.6591882029197587e-16,1.3821136818786413e-06,2.231442381386626e-15,1.464132490453325e-05,2.014682062559158e-12,1.2843369598932658e-16,9.085018894220402e-16,1.4066453957181986e-12,2.1224528443034943e-10,1.9059462117427374e-12,1.1643018914250206e-12
3.315333098955347e-06,0.11258876407424347,0.9,0.0,0.0,0.0,0.0,0.09891152062216127,0.00040297290789640755,2.440174999445042e-06,1.5820026430430663e-05,3.248694950111158e-05,8.547728062396441e-07,3.492348359471788e-05,3.4471784742560816e-06,6.251364198566321e-06,0.0001237100375300015,0.0005994976933338099,4.670050571773934e-06,4.4808032412083e-05,1.0986706665515421e-08,8.141611303208225e-08,2.560431089007753e-08,4.448967923172978e-09,7.026429977629648e-05,0.00011191146793010712,0.0014158300892015562,0.00016780349501259779,0.0003853827448714974,6.38562892821998e-10,0.00012502939442906902,1.2320231737363023e-11,7.685493898860284e-08,9.592579014122852e-13,1.4077496195602035e-12,1.1905741737122495e-12,1.2361196870275568e-11,2.4401604781496096e-13,8.947075708659637e-06,0.00020368560255078902,1.9465528740381974e-13,0.00013855695752574293,4.2352570176789485e-12,5.063518858585946e-13,0.00012657963843902645,1.0669310103137795e-11,2.8881256549418462e-15,5.8678979468322397e-05,6.153474848142791e-16,2.955013396223477e-05,3.2854064192367123e-16,3.099181451733997e-16,1.0653775690915194e-16,6.535863041648907e-15,6.550611296761577e-15,1.7376703139516305e-05,3.7626019206753663e-16,2.6610771869263478e-15,3.766416122627369e-16,2.6661643609625984e-15,3.410054004496635e-12,2.6795953008078883e-16,1.3974496637058006e-06,2.2466860082236033e-15,1.4700744731897843e-05,2.021122261766299e-12,1.293159605258787e-16,9.146966036335646e-16,1.4111420290180207e-12,2.1292377042525246e-10,1.9186917473116533e-12,1.172255519680608e-12
3.3258459631221895e-06,0.11258989362278272,0.9,0.0,0.0,0.0,0.0,0.09890807073740347,0.00040412715420585637,2.4401102958581027e-06,1.580465389844265e-05,3.2488146963125146e-05,8.547458075904402e-07,3.490149167754995e-05,3.4470720853498397e-06,6.251188079081031e-06,0.00012409682234595026,0.0006016425685795063,4.669920865547298e-06,4.481923569544702e-05,1.0986415392685023e-08,8.14139542270525e-08,2.560350215931173e-08,4.448860615139749e-09,7.014435329494747e-05,0.00011226663763473882,0.0014207815981957905,0.00016833817172238986,0.0003867212624919142,6.385492780653131e-10,0.00012543249203401867,1.2354966029569147e-11,7.672029170787257e-08,9.592502377935234e-13,1.408038358000698e-12,1.1897710225338085e-12,1.2403572904278247e-11,2.4358958073524383e-13,8.932026920840989e-06,0.00020435189017014912,1.946625619912182e-13,0.00013905834475069775,4.250391974448959e-12,5.064786114870565e-13,0.00012709357733503207,1.0712148547814992e-11,2.8973279264690385e-15,5.90154775788764e-05,6.17331094100475e-16,2.9746553261720677e-05,3.295832397861932e-16,3.1191472844046637e-16,1.0730475054300957e-16,6.575399346361955e-15,6.594242035144067e-15,1.749215861147239e-05,3.7855075305114366e-16,2.6771303144403175e-15,3.791644872928128e-16,2.683888372565848e-15,3.430683553089014e-12,2.7000738360030876e-16,1.4128924333392022e-06,2.2619780390559067e-15,1.4760131260558162e-05,2.0275622177207464e-12,1.3020103122911827e-16,9.209107490980652e-16,1.415638492751278e-12,2.1360223085580574e-10,1.931471418526947e-12,1.1802345131427768e-12
