Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60)
1.3139977390935278e-07,0.11225220506441762,0.9,0.0,0.0,0.0,0.0,0.09996414475008457,1.2296016682500959e-05,2.382378012393826e-06,4.1661966134168956e-06,6.318898100725264e-06,8.601255628173181e-07,5.950555115661957e-06,2.9577245723021856e-06,3.6838271421536223e-06,4.825847558505156e-06,6.4464021039977975e-06,2.8469743072107787e-06,5.372754174494616e-06,1.0726474716748644e-08,7.948216549251011e-08,2.5764344738167246e-08,4.4543637279834265e-09,1.0843300542391934e-05,3.7496879297820956e-06,1.2569092316675183e-05,4.9173984011925655e-06,1.6609447670291415e-06,5.444885830140703e-10,2.7169264121429075e-06,3.8107019420938273e-13,1.1981255326430739e-08,1.8913213991581228e-13,1.7110552257290825e-13,2.056335129811948e-13,5.400337833743669e-14,3.814225926371839e-14,4.1290473881521816e-07,5.288097941571594e-07,3.7858862944696684e-14,7.027823393144697e-07,2.177558131449618e-14,6.07126457515534e-14,3.888835464875018e-07,3.3226869406489015e-14,8.463938629964815e-17
1.3478350955068028e-07,0.11225242388198994,0.9,0.0,0.0,0.0,0.0,0.09996320158356312,1.267722795761598e-05,2.3885027124277535e-06,4.236807016816403e-06,6.467644460167806e-06,8.604028139620093e-07,6.1027087946035656e-06,2.984805878142479e-06,3.743411614905381e-06,4.950102032461313e-06,6.661260169178719e-06,2.89091255951401e-06,5.521422391587832e-06,1.0754050722526756e-08,7.96870011358626e-08,2.5772693783091214e-08,4.455813139526304e-09,1.1206096150964558e-05,3.865014615772724e-06,1.3122366684603785e-05,5.086881723417956e-06,1.7485890281700146e-06,5.494761418709499e-10,2.828877733703508e-06,3.928799755141821e-13,1.2383305575503718e-08,1.9358209199052334e-13,1.7583814180359896e-13,2.1088909188164576e-13,5.685236624118687e-14,3.941790623886789e-14,4.362723392260301e-07,5.623540942416091e-07,3.8750057647044453e-14,7.386732618891363e-07,2.2887394462978887e-14,6.239261126387569e-14,4.1007128428045787e-07,3.503678713764071e-14,8.755658078153245e-17
1.3816724519200777e-07,0.11225264409621757,0.9,0.0,0.0,0.0,0.0,0.09996225732172391,1.306079075249597e-05,2.3940902899585485e-06,4.306306443354937e-06,6.615563595089308e-06,8.606387631005976e-07,6.254326909211542e-06,3.0105220595200514e-06,3.8016788278066455e-06,5.074356794909596e-06,6.878631202072822e-06,2.9338122612870964e-06,5.670021036053146e-06,1.0779208374442937e-08,7.987387327541927e-08,2.5779799246663246e-08,4.457048024832905e-09,1.1569228144006383e-05,3.980375679638224e-06,1.3684136731026114e-05,5.256780454123818e-06,1.8384421457897536e-06,5.542123836514484e-10,2.9418236817725675e-06,4.047623535011279e-13,1.2785730216072463e-08,1.9800717881831028e-13,1.8056843339651701e-13,2.1612603892601585e-13,5.977310423152247e-14,4.069470645503126e-14,4.601765694912362e-07,5.970027495800534e-07,3.963629614420687e-14,7.753976799157351e-07,2.4025006848963106e-14,6.40717906026544e-14,4.3183714926365697e-07,3.689605785186699e-14,9.048092471923558e-17
1.4155098083333526e-07,0.11225286568095755,0.9,0.0,0.0,0.0,0.0,0.09996131196382671,1.3446652997508764e-05,2.3991877126473294e-06,4.374733667203016e-06,6.762659082735932e-06,8.608394011676846e-07,6.405391287637421e-06,3.0349367976885958e-06,3.858656316496258e-06,5.198611973083604e-06,7.098511101004974e-06,2.9756979409733716e-06,5.8185247019196465e-06,1.0802159140886276e-08,8.004435269496571e-08,2.578584151252234e-08,4.458099535912215e-09,1.193260364554806e-05,4.095765972505092e-06,1.4254265397001879e-05,5.427058110614219e-06,1.9304961977142e-06,5.587090336853176e-10,3.055714017060156e-06,4.167157112842941e-13,1.3188425466411501e-08,2.024075080503892e-13,1.8529558806407178e-13,2.213437264869267e-13,6.276533209010684e-14,4.1972333121056505e-14,4.84605471884209e-07,6.327566370583462e-07,4.051759986892275e-14,8.129510400914189e-07,2.5188276436116945e-14,6.574989667799656e-14,4.541808209510693e-07,3.880465235528054e-14,9.341179015344476e-17
1.4493471647466275e-07,0.1122530886112025,0.9,0.0,0.0,0.0,0.0,0.09996036550939631,1.3834763712729745e-05,2.4038378416310994e-06,4.442126264276392e-06,6.908934632992961e-06,8.610098499460356e-07,6.555884926294219e-06,3.0581112897097892e-06,3.9143711062531444e-06,5.322867696904015e-06,7.320895416048771e-06,3.0165935476683438e-06,5.966909284284829e-06,1.0823096000913078e-08,8.019987283992805e-08,2.579097479464236e-08,4.458994305147326e-09,1.229613632903706e-05,4.211181092237881e-06,1.4832620092615237e-05,5.597681399512178e-06,2.024743006043255e-06,5.629773599171483e-10,3.1705008531132945e-06,4.2873846581877263e-13,1.359129487019748e-08,2.0678319130682505e-13,1.9001883799208638e-13,2.2654156734093441e-13,6.582878128842906e-14,4.325048249587749e-14,5.095470992184917e-07,6.696163609974458e-07,4.139399104862524e-14,8.513288116798299e-07,2.6377061891081024e-14,6.742665710220949e-14,4.771018826333678e-07,4.0762533228669376e-14,9.634860402466642e-17
1.4831845211599025e-07,0.11225331286305433,0.9,0.0,0.0,0.0,0.0,0.09995941795820412,1.422507298768411e-05,2.408079791325134e-06,4.508520641013907e-06,7.054394065364023e-06,8.611544888724315e-07,6.705791944877025e-06,3.0801042946491195e-06,3.968849718566223e-06,5.4471240988417185e-06,7.545779373869459e-06,3.0565224648086493e-06,6.115151926865894e-06,1.0842195064255588e-08,8.0341741850595e-08,2.5795330955381378e-08,4.4597551046930675e-09,1.2659745917789743e-05,4.326617274493573e-06,1.541907248807965e-05,5.768619937322495e-06,2.1211741538219763e-06,5.670281814093799e-10,3.2861385635845345e-06,4.4082906727162536e-13,1.3994248737058637e-08,2.1113434349067023e-13,1.9473745516706269e-13,2.3171901311231306e-13,6.896317553034115e-14,4.452887213265999e-14,5.349895337165365e-07,7.075822723519641e-07,4.226549256751169e-14,8.905264871285033e-07,2.759122260248454e-14,6.91018135971378e-14,5.005998263363941e-07,4.2769655251654974e-14,9.929084335966697e-17
1.5170218775731774e-07,0.11225353841363286,0.9,0.0,0.0,0.0,0.0,0.09995846931025083,1.4617531961356012e-05,2.4119492568024647e-06,4.573952062903042e-06,7.199041289485567e-06,8.61277062488958e-07,6.855097542734579e-06,3.100972185491597e-06,4.022118177766367e-06,5.5713813137826805e-06,7.773157900736272e-06,3.0955075235319758e-06,6.2632309706879965e-06,1.0859617045320989e-08,8.0471153510976e-08,2.5799022740778817e-08,4.4604014052264245e-09,1.3023357730516812e-05,4.442071300404556e-06,1.6013498318731376e-05,5.939845996175531e-06,2.2197810010554873e-06,5.708718778972035e-10,3.402583691319676e-06,4.5298599840071867e-13,1.4397203633674344e-08,2.1546108220368744e-13,1.9945074973997855e-13,2.368755527631696e-13,7.216823127335623e-14,4.580723927859364e-14,5.609209039342188e-07,7.466544864090761e-07,4.3132127849798016e-14,9.305395825627912e-07,2.883061869629706e-14,7.077512141432322e-14,5.246740575748155e-07,4.4825965809355433e-14,1.0223803089630451e-16
1.5508592339864523e-07,0.1122537652410219,0.9,0.0,0.0,0.0,0.0,0.09995751956575057,1.5012092802463515e-05,2.415478812460693e-06,4.638454682712202e-06,7.34288028850828e-06,8.613807721975202e-07,7.003787956544728e-06,3.1207690054867017e-06,4.074202017708242e-06,5.695639478894891e-06,8.003025643908339e-06,3.133571015721239e-06,6.411125904010613e-06,1.0875508607888244e-08,8.058919723738463e-08,2.580214654323462e-08,4.46094985306901e-09,1.3386902265944611e-05,4.557540417747504e-06,1.6615777202349403e-05,6.111334271870426e-06,2.3205547000984806e-06,5.74518400159011e-10,3.5197948594772428e-06,4.652077739413987e-13,1.4800081918723387e-08,2.1976352724516468e-13,2.041580684298525e-13,2.420107111284629e-13,7.54436582295703e-14,4.70853394104972e-14,5.873293999706816e-07,7.868328991602605e-07,4.399392076015624e-14,9.71363638180134e-07,3.009511104817857e-14,7.244634876916412e-14,5.493238999086448e-07,4.6931405282149325e-14,1.051897310933829e-16
1.5846965903997272e-07,0.11225399332420717,0.9,0.0,0.0,0.0,0.0,0.09995656872511616,1.5408708690001268e-05,2.4186981847090936e-06,4.702061568394681e-06,7.485915104872254e-06,8.614683549079843e-07,7.151850419266216e-06,3.1395465279475174e-06,4.125126288492172e-06,5.819898733497538e-06,8.235376991540541e-06,3.1707347067409585e-06,6.558817313575304e-06,1.0890003592892407e-08,8.069686719818316e-08,2.580478476955728e-08,4.4614146791634445e-09,1.3750314822237223e-05,4.673022273372677e-06,1.722579246768331e-05,6.283061672095123e-06,2.4234862104392297e-06,5.779772810259489e-10,3.6377326848523954e-06,4.774929400024284e-13,1.5202811316855855e-08,2.2404180019032222e-13,2.0885879296898364e-13,2.4712404749600925e-13,7.878915984671007e-14,4.836294489832708e-14,6.1420328713042e-07,8.281172024702634e-07,4.4850895518483086e-14,1.012994218561541e-06,3.138456129297593e-14,7.411527629002878e-14,5.745485993076765e-07,4.9085907418993726e-14,1.0814554648068632e-16
1.6185339468130022e-07,0.11225422264302508,0.9,0.0,0.0,0.0,0.0,0.09995561678894531,1.5807333794051677e-05,2.421634501062151e-06,4.764804730637441e-06,7.628149828117553e-06,8.615421505409875e-07,7.299273120336348e-06,3.1573543187118144e-06,4.174915563216991e-06,5.9441592189326145e-06,8.470206091233718e-06,3.2070198478740843e-06,6.706286837226167e-06,1.0903224139953436e-08,8.079507064445405e-08,2.5807007873434008e-08,4.4618080500922436e-09,1.4113535147691357e-05,4.788514855208746e-06,1.7843430993243304e-05,6.4550071229701435e-06,2.528566312898479e-06,5.812576468799481e-10,3.756359693517012e-06,4.898400734698845e-13,1.560532452771483e-08,2.2829602402524966e-13,2.1355233859220324e-13,2.522151542291478e-13,8.22044337702847e-14,4.9639843775622273e-14,6.415309181800571e-07,8.705068981489605e-07,4.570307662686685e-14,1.0554269129130262e-06,3.269883183222158e-14,7.578169648284782e-14,6.003473283297041e-07,5.128939969485381e-14,1.1110511433005488e-16
1.652371303226277e-07,0.112254453178112,0.9,0.0,0.0,0.0,0.0,0.0999546637580082,1.6207923256866283e-05,2.424312517463817e-06,4.8267151500329386e-06,7.769588584483264e-06,8.616041597373197e-07,7.446045167092538e-06,3.174239800670782e-06,4.223593944756392e-06,6.068421078439056e-06,8.707506867321572e-06,3.24244718846508e-06,6.853517117938092e-06,1.0915281710844986e-08,8.088463551260242e-08,2.5808876093031227e-08,4.462140368163511e-09,1.4476507120127787e-05,4.904016442681699e-06,1.846858305565336e-05,6.627151392499282e-06,2.635785623258488e-06,5.843682295315182e-10,3.87564023885384e-06,5.022477814187031e-13,1.600755886712526e-08,2.325263228300695e-13,2.1823815257146906e-13,2.5728365543128944e-13,8.568917228721046e-14,5.091583860742245e-14,6.693007443069088e-07,9.140013110048347e-07,4.655048880727921e-14,1.0986573352457743e-06,3.4037785839911345e-14,7.744541321161994e-14,6.267191901172998e-07,5.354180365257338e-14,1.1406810362071222e-16
1.686208659639552e-07,0.11225468491085877,0.9,0.0,0.0,0.0,0.0,0.09995370963323533,1.6610433174218322e-05,2.4267548256413002e-06,4.88782280385458e-06,7.910235528057175e-06,8.616560930753609e-07,7.5921565473923905e-06,3.1902483198043633e-06,4.271185072551287e-06,6.192684457029567e-06,8.947273036986183e-06,3.277036987775759e-06,7.000491759278237e-06,1.0926278023125709e-08,8.096631735909665e-08,2.5810440932901335e-08,4.462420527346373e-09,1.4839178452448976e-05,5.019525564429612e-06,1.910114218687364e-05,6.799476929530106e-06,2.7451346053389236e-06,5.873173783789334e-10,3.995540422044953e-06,5.147147005338897e-13,1.64094559376148e-08,2.367328215191966e-13,2.2291571279553026e-13,2.623292056530386e-13,8.924306275119346e-14,5.2190745457607465e-14,6.975013248853237e-07,9.585996009580957e-07,4.739315694854405e-14,1.142681124503488e-06,3.5401287266254396e-14,7.910624119514845e-14,6.536632222184748e-07,5.584303522965429e-14,1.170342122615367e-16
1.720046016052827e-07,0.11225491782336798,0.9,0.0,0.0,0.0,0.0,0.0999527544157069,1.7014820577026958e-05,2.4289820422536934e-06,4.948156692417823e-06,8.050094833243608e-06,8.616994130695748e-07,7.737598093405521e-06,3.205423212186889e-06,4.3177121294108665e-06,6.316949501370197e-06,9.189498125293032e-06,3.3108090265606893e-06,7.147195282320625e-06,1.093630590178207e-08,8.104080568635192e-08,2.5811746428530953e-08,4.462656131668683e-09,1.5201500421873875e-05,5.135040962219609e-06,1.9741005039605793e-05,6.971967716853324e-06,2.8566035835368383e-06,5.90113072744308e-10,4.116028015064238e-06,5.272394965398916e-13,1.6810961325460216e-08,2.409156456170992e-13,2.2758452639609136e-13,2.673514886394307e-13,9.286578799084685e-14,5.346439293669401e-14,7.261213361553088e-07,1.0043007742904467e-06,4.8231106061205303e-14,1.1874939446451546e-06,3.6789200840205494e-14,8.076400552015653e-14,6.811784002368078e-07,5.819300507050825e-14,1.2000316456266846e-16
1.753883372466102e-07,0.11225515189841419,0.9,0.0,0.0,0.0,0.0,0.09995179810664244,1.7421043413253242e-05,2.4310129815145514e-06,5.007744865011489e-06,8.189170688339447e-06,8.617353700986293e-07,7.882361446548539e-06,3.219805871475672e-06,4.363197848315303e-06,6.441216359662763e-06,9.434175479231943e-06,3.343782618369192e-06,7.293613084024445e-06,1.0945450056389098e-08,8.110872971588793e-08,2.5812830228120875e-08,4.46285368203852e-09,1.556342762052081e-05,5.250561560080196e-06,2.0388071260230452e-05,7.1446091371370234e-06,2.9701827548484783e-06,5.927629342963197e-10,4.23707238620616e-06,5.398208636372021e-13,1.721202432164825e-08,2.4507492105809654e-13,2.3224412842134537e-13,2.723502161158818e-13,9.655702670102786e-14,5.473662131864314e-14,7.551495789126199e-07,1.0511036941045449e-06,4.906436123904952e-14,1.2330914846906926e-06,3.820139207116088e-14,8.241854117094104e-14,7.092636413169053e-07,6.059161882458493e-14,1.2297470893449474e-16
1.7877207288793768e-07,0.11225538711940765,0.9,0.0,0.0,0.0,0.0,0.09995084070739131,1.782906053006765e-05,2.4328648127663055e-06,5.066614445386872e-06,8.327467290051687e-06,8.617650331760845e-07,8.026439023535835e-06,3.2334358164782197e-06,4.407664519213652e-06,6.565485181530151e-06,9.681298280839379e-06,3.3759766205805694e-06,7.439731397076366e-06,1.0953787790617264e-08,8.117066365824857e-08,2.5813724519072587e-08,4.4630187362547755e-09,1.5924917725356912e-05,5.366086437864612e-06,2.104224336871226e-05,7.317387850547824e-06,3.0858622003897013e-06,5.952742394924962e-10,4.3586444281628276e-06,5.524575239489586e-13,1.761259766453784e-08,2.492107740282112e-13,2.368940805553767e-13,2.773251266141773e-13,1.0031645381752625e-13,5.6007281735394175e-14,7.845749852969131e-07,1.0990070900567108e-06,4.989294762625249e-14,1.2794694587353584e-06,3.963772724917403e-14,8.40696925756221e-14,7.379178074709827e-07,6.303877743086358e-14,1.2594861577419244e-16
1.8215580852926517e-07,0.11225562347035982,0.9,0.0,0.0,0.0,0.0,0.0999498822194241,1.8238831656288816e-05,2.4345532043015514e-06,5.124791656794943e-06,8.464988838825494e-06,8.61789316280291e-07,8.169823983519563e-06,3.2463507584677996e-06,4.4511339958109335e-06,6.6897561179045895e-06,9.930859559467438e-06,3.4074094451787956e-06,7.585537251188549e-06,1.0961389649810714e-08,8.122713152296857e-08,2.5814456820762444e-08,4.463156045930019e-09,1.62859312858342e-05,5.481614808629518e-06,2.170342664498364e-05,7.49029168305326e-06,3.2036318964308626e-06,5.976539319736428e-10,4.480716488644043e-06,5.651482269759461e-13,1.8012637302329657e-08,2.5332333082884994e-13,2.415339698839926e-13,2.822759843358472e-13,1.0414374087614287e-13,5.727623543174664e-14,8.143866247533796e-07,1.1480095674180367e-06,5.0716890389380445e-14,1.3266236059375508e-06,4.1098073444463586e-14,8.571731316879219e-14,7.671397087522194e-07,6.553437738932118e-14,1.2892467554165934e-16
1.8553954417059267e-07,0.11225586093585163,0.9,0.0,0.0,0.0,0.0,0.09994892264432409,1.8650317385093165e-05,2.4360924546018743e-06,5.182301846563949e-06,8.601739534871956e-06,8.618090008505368e-07,8.312510196292904e-06,3.258586667966915e-06,4.493627702338954e-06,6.814029320918878e-06,1.0182852203259062e-05,3.4380990692726693e-06,7.731018435838101e-06,1.0968320011798379e-08,8.127861150769097e-08,2.581505066189286e-08,4.463269673464671e-09,1.6646431527716714e-05,5.5971459993074305e-06,2.2371529021365678e-05,7.663309524496326e-06,3.3234817249615516e-06,5.999086348561832e-10,4.603262303523628e-06,5.778917490581521e-13,1.8412102173662132e-08,2.574127177468661e-13,2.46163407707556e-13,2.872025780509461e-13,1.080385563566534e-13,5.854335306740178e-14,8.445737092360923e-07,1.1981096155137374e-06,5.153621469360528e-14,1.3745496904838993e-06,4.258229850672725e-14,8.736126497043946e-14,7.969281062804561e-07,6.807831101973637e-14,1.319026970149014e-16
1.8892327981192016e-07,0.1122560995010037,0.9,0.0,0.0,0.0,0.0,0.09994796198377982,1.906347915699457e-05,2.4374956120864547e-06,5.239169510211144e-06,8.737723574794719e-06,8.618247550005708e-07,8.454492211530375e-06,3.2701778407510083e-06,4.5351666403055785e-06,6.938304943800614e-06,1.0437268969885334e-05,3.468063045367403e-06,7.876163464429664e-06,1.097463762609252e-08,8.132554000303765e-08,2.58155261590008e-08,4.463363091957882e-09,1.700638417170678e-05,5.712679434199447e-06,2.3046460980611064e-05,7.83643123559369e-06,3.4454014838003128e-06,6.020446628872556e-10,4.7262569324870296e-06,5.906868928466001e-13,1.8810954004784132e-08,2.614790609598909e-13,2.507820283982069e-13,2.9210472003451585e-13,1.1200056601151909e-13,5.980851408310254e-14,8.751255977170647e-07,1.2493056155875054e-06,5.2350945682488426e-14,1.4232435015351926e-06,4.4090271063214914e-14,8.900141818102743e-14,8.272817151257743e-07,7.067046670826116e-14,1.348825056812059e-16
1.9230701545324765e-07,0.11225633915144852,0.9,0.0,0.0,0.0,0.0,0.09994700023957792,1.947827924309303e-05,2.4387745843865727e-06,5.295418315083813e-06,8.872945148725703e-06,8.618371499418555e-07,8.595765229038997e-06,3.2811569628561766e-06,4.57577139521753e-06,7.062583140769416e-06,1.069410249659727e-05,3.497318511393562e-06,8.020961539858987e-06,1.0980396105950527e-08,8.136831524720505e-08,2.581590051094669e-08,4.4634392706180535e-09,1.73657572655833e-05,5.828214620865234e-06,2.3728135459181107e-05,8.00964756306845e-06,3.569380896264355e-06,6.04068034415709e-10,4.849676697147649e-06,6.035324867839841e-13,1.9209157121857168e-08,2.6552248645768077e-13,2.5538948830149797e-13,2.9698224503801285e-13,1.1602943318046063e-13,6.107160611454737e-14,9.060318000607751e-07,1.3015958481345765e-06,5.3161108460806976e-14,1.4727008531562883e-06,4.562186051631609e-14,9.063765079234968e-14,8.581992070554651e-07,7.331072914241727e-14,1.3786394227212426e-16
1.9569075109457514e-07,0.11225657987330473,0.9,0.0,0.0,0.0,0.0,0.09994603741359633,1.989468072859141e-05,2.4399402380729424e-06,5.351071123526324e-06,9.007408437893614e-06,8.618466740335021e-07,8.736325069994295e-06,3.2915551744098617e-06,4.615462143272101e-06,7.186864066937148e-06,1.0953345309640187e-05,3.5258822004991347e-06,8.165402521451238e-06,1.0985644377280987e-08,8.140730066121004e-08,2.5816188421954755e-08,4.463500747816536e-09,1.7724521028695606e-05,5.9437511380520605e-06,2.441646775540211e-05,8.18295006219783e-06,3.695409620413871e-06,6.05984483139781e-10,4.973499121591568e-06,6.164273845909033e-13,1.960667827708176e-08,2.6954311995444547e-13,2.5998546468336493e-13,3.018350092926781e-13,1.2012481909152788e-13,6.233252443487927e-14,9.372819803187334e-07,1.3549784997433834e-06,5.396672808000463e-14,1.5229175842326862e-06,4.717693704151336e-14,9.226984821388359e-14,8.896792131498071e-07,7.599897953484958e-14,1.408468614441918e-16
1.9907448673590264e-07,0.11225682165315264,0.9,0.0,0.0,0.0,0.0,0.09994507350779813,2.031264749657861e-05,2.441002489670691e-06,5.4061500155713005e-06,9.141117612562668e-06,8.618537448017267e-07,8.87616814913562e-06,3.301402132137852e-06,4.65425865801354e-06,7.311147878211131e-06,1.1214989833074161e-05,3.5537704506103435e-06,8.309476893244727e-06,1.0990427088463608e-08,8.144282789278665e-08,2.5816402463514448e-08,4.463549693585993e-09,1.8082647707787213e-05,6.059288625368303e-06,2.5111375442180875e-05,8.356331026127065e-06,3.823477257885114e-06,6.077994696186375e-10,5.0977028753033105e-06,6.293704647625412e-13,2.0003486487508228e-08,2.7354108683294743e-13,2.64569654718861e-13,3.0666288954827134e-13,1.242863831482047e-13,6.359117145147139e-14,9.688659594933933e-07,1.4094516694818185e-06,5.4767829525838766e-14,1.5738895583759284e-06,4.8755371584208013e-14,9.389790291445017e-14,9.217203262919518e-07,7.87350958361927e-14,1.438311305536719e-16
