Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014)
1.1680236218402342e-07,0.11225127694566285,0.9,0.0,0.0,0.0,0.0,0.09996820116985487,1.067617447457589e-05,2.3484546984167663e-06,3.847847183966499e-06,5.667646870944173e-06,8.582601176848043e-07,5.2857096908719555e-06,2.8235941021145675e-06,3.410994105241674e-06,4.289814932503936e-06,5.548269500530987e-06,2.6449025291790264e-06,4.731276287898095e-06,1.0573737524633695e-08,7.834762943894943e-08,2.570817241316634e-08,4.444632852444271e-09,9.277756687447863e-06,3.2527324416895132e-06,1.028283814723202e-05,4.192049234650804e-06,1.3078045806886768e-06,5.197869858077547e-10,2.2466997338338063e-06,3.308852510932578e-13,1.0246434932615178e-08,1.6964770046057014e-13,1.506838040184519e-13,1.8266734985864363e-13,4.252357781362298e-14,3.263980857718377e-14,3.1842618344534684e-07,3.9657920209263e-07,3.395697491679804e-14,5.574604559418051e-07,1.7273652938332165e-14,5.346388242527268e-14,3.0410760210247275e-07,2.5984736858497566e-14,7.215446267291534e-17,3.5574057463150972e-09,1.1061915374348236e-17,2.2093677196517462e-10,9.550391896816523e-18,7.621853836724918e-20,3.97890040321893e-21,4.338675489411867e-18,5.569934756150676e-19,1.5202342166440833e-10,1.796655446589467e-19,2.055293367455433e-18,2.3036450040807364e-20,2.6376368008489214e-19,2.2635088300866506e-15,5.975942661517819e-21,3.8995745167490233e-13,2.2649940986607643e-19,3.1293964656621004e-09,5.049117410874597e-14,9.377229107306021e-21,1.0728531704830975e-19,3.522233848583686e-14,5.314612111691813e-12,1.6313202599459635e-16,1.181869584076154e-16,3.400906497286089e-19,1.7772446153945682e-16,5.479358620144306e-21,2.1626173860873554e-18
1.1967060324445241e-07,0.11225145686209467,0.9,0.0,0.0,0.0,0.0,0.0999674057692716,1.0989690283685046e-05,2.3562197412796114e-06,3.912247868495986e-06,5.796842688390683e-06,8.587338420951588e-07,5.416231289487791e-06,2.852321752222577e-06,3.4666901920692625e-06,4.395140006806371e-06,5.72099427888287e-06,2.686270488543175e-06,4.857270076395742e-06,1.0608699050904327e-08,7.860732441756245e-08,2.572243699126715e-08,4.447101824603853e-09,9.582319994372822e-06,3.350288753311024e-06,1.0718692274191098e-05,4.3337202849389724e-06,1.3737423885959771e-06,5.250773558698584e-10,2.337337747270947e-06,3.405987495721036e-13,1.0583940340412642e-08,1.735132155418097e-13,1.5469503213330603e-13,1.871762201223505e-13,4.466713456212458e-14,3.371089118745479e-14,3.361035030313546e-07,4.2090135170695714e-07,3.473103504395529e-14,5.847186147278359e-07,1.811811008148906e-14,5.4887624644542335e-14,3.1991491678972477e-07,2.7335145526248078e-14,7.459294656746729e-17,3.880590917987462e-09,1.1508199451295704e-17,2.4588386481641826e-10,9.836833895497114e-18,8.08990973529365e-20,4.303375001337286e-21,4.617013652766252e-18,6.048485777291241e-19,1.6906564295865332e-10,1.9240233194497564e-19,2.1790982212037947e-18,2.517408783250448e-20,2.853715158226031e-19,2.408724262034419e-15,6.4822668499912755e-21,4.4095074841962694e-13,2.4560274191689155e-19,3.40185581002117e-09,5.219754138222684e-14,1.0232532322801252e-20,1.1590610875172138e-19,3.64136431142897e-14,5.494365153210124e-12,1.7714818836137289e-16,1.2815468980034169e-16,3.6985983400518054e-19,1.9328177290195856e-16,5.934791150305971e-21,2.2357034257444173e-18
1.225388443048814e-07,0.11225163787294648,0.9,0.0,0.0,0.0,0.0,0.09996660958840548,1.1305052622780375e-05,2.3634041389511397e-06,3.975714569055113e-06,5.925434393391789e-06,8.591478430320657e-07,5.546424829526781e-06,2.879841799598763e-06,3.5213468475016094e-06,4.500464904054834e-06,5.895532669886016e-06,2.726808172882666e-06,4.983307810704334e-06,1.064104626564338e-08,7.884760032481381e-08,2.5734903328542968e-08,4.449260411770822e-09,9.887454088424231e-06,3.44789558806877e-06,1.1161130812713748e-05,4.475841053839101e-06,1.4412850671478494e-06,5.301454023756664e-10,2.4288740534912143e-06,3.5036928431240563e-13,1.0922083072712437e-08,1.7736057123637955e-13,1.5870758033077795e-13,1.9167366372324753e-13,4.6862831262976947e-14,3.478396130126663e-14,3.542031612848323e-07,4.460097780587121e-07,3.5501475711654325e-14,6.125890393346569e-07,1.8981522254467317e-14,5.631186345845116e-14,3.361376940660524e-07,2.8721026765647734e-14,7.703917070274495e-17,4.223874951407966e-09,1.1958905712724933e-17,2.7290844982618786e-10,1.0123424248016613e-17,8.575938293672821e-20,4.646033434834462e-21,4.905256805362408e-18,6.553972684063443e-19,1.8750628141605368e-10,2.0567442356033864e-19,2.306933702353011e-18,2.7446132335637405e-20,3.0812460714983694e-19,2.559107541994916e-15,7.018761217085158e-21,4.97146939347435e-13,2.6574683958130683e-19,3.6899604016165513e-09,5.390932540080849e-14,1.1140078446307932e-20,1.2496828239958428e-19,3.7608737535133195e-14,5.674690027344631e-12,1.919532908179142e-16,1.386654573854658e-16,4.0136025883859474e-19,2.0974385856598296e-16,6.41653939095347e-21,2.3090214687095916e-18
1.254070853653104e-07,0.11225181995818512,0.9,0.0,0.0,0.0,0.0,0.09996581262600093,1.1622225921881544e-05,2.3700512231178025e-06,4.0382744182174445e-06,6.053423547635072e-06,8.595095490617343e-07,5.676275371449824e-06,2.9062001304689476e-06,3.5749823032147253e-06,4.605789692963431e-06,6.071883265678277e-06,2.7665322344877533e-06,5.109370001222081e-06,1.0670974266532355e-08,7.906990634313225e-08,2.5745795094887743e-08,4.4511472420582565e-09,1.019307839543701e-05,3.545546562619085e-06,1.1610055873296704e-05,4.618377884714498e-06,1.5104283659559377e-06,5.349995740409745e-10,2.5212708124166923e-06,3.6019575083187575e-13,1.1260773073108014e-08,1.8118981463598797e-13,1.6272082769080738e-13,1.9615916450654866e-13,4.911052811123126e-14,3.585873538512628e-14,3.7271795657903777e-07,4.719058464889483e-07,3.626830627662366e-14,6.410688272475627e-07,1.9863798934381014e-14,5.773637863261856e-14,3.527760451903671e-07,3.0142388995313154e-14,7.949255575431226e-17,4.587939845654097e-09,1.2413847768922122e-17,3.0212304259445694e-10,1.0410144206045452e-17,9.080254713180782e-20,5.007459279529408e-21,5.2034685891184115e-18,7.087111480127876e-19,2.074188279515149e-10,2.1948801492950916e-19,2.4388226795153264e-18,2.985693309731105e-20,3.3205117935650297e-19,2.7146918785354592e-15,7.58650933943908e-21,5.589328302144162e-13,2.8695725039621667e-19,3.994136860954841e-09,5.5626120778970044e-14,1.2101451992398954e-20,1.344818383411877e-19,3.880733812467133e-14,5.85554393880109e-12,2.0756830573982943e-16,1.4973259123768233e-16,4.346419833460104e-19,2.2713688157315633e-16,6.92549418791864e-21,2.382554152012325e-18
1.282753264257394e-07,0.11225200309860778,0.9,0.0,0.0,0.0,0.0,0.09996501488099825,1.194117522076494e-05,2.3762010921887752e-06,4.099953859256106e-06,6.1808118677617614e-06,8.598254647673523e-07,5.805768701948058e-06,2.9314412922123332e-06,3.627614512287135e-06,4.711114443942857e-06,6.250044401937397e-06,2.805458991646303e-06,5.235437960876903e-06,1.0698663593668047e-08,7.927558352142615e-08,2.575530813954503e-08,4.452796138839518e-09,1.0499117280079417e-05,3.6432360874631113e-06,1.2065372475689114e-05,4.761299632033259e-06,1.5811678521710442e-06,5.396480730889158e-10,2.6144916282861237e-06,3.7007706358654177e-13,1.159992581221385e-08,1.8500099747149624e-13,1.6673417887718632e-13,2.0063223143698735e-13,5.14100793705175e-14,3.6934947288542946e-14,3.91640630722608e-07,4.985907209221906e-07,3.7031537023990215e-14,6.701550833395953e-07,2.0764849829227103e-14,5.916095900132098e-14,3.6983001848647774e-07,3.1599235253233405e-14,8.19525656243893e-17,4.973470423460001e-09,1.2872846347615164e-17,3.336429087281747e-10,1.069697735423282e-17,9.603173378349303e-20,5.388241652800344e-21,5.511710191078602e-18,7.648613375557723e-19,2.2887842562723486e-10,2.3384905485942206e-19,2.5747874719875865e-18,3.241082525653774e-20,3.571792852927597e-19,2.87550919434752e-15,8.18660902674e-21,6.267134865097794e-13,3.092592991772884e-19,4.314808063466797e-09,5.734755237680418e-14,1.3118228487261843e-20,1.4445669918873602e-19,4.0009182420233323e-14,6.0368872852210756e-12,2.240140654888453e-16,1.6136930573786677e-16,4.697549284481219e-19,2.4548693318159617e-16,7.462555828146213e-21,2.456285408124786e-18
1.311435674861684e-07,0.11225218727579195,0.9,0.0,0.0,0.0,0.0,0.09996421635252163,1.2261866159806762e-05,2.3818908526348295e-06,4.160778658971673e-06,6.3076012044073094e-06,8.601012858301717e-07,5.93489131141951e-06,2.955608494923961e-06,3.6792611518884858e-06,4.816439229037223e-06,6.430014173474325e-06,2.8436044353434836e-06,5.3614937806334105e-06,1.0724281316151655e-08,7.946587284637196e-08,2.5763613956297614e-08,4.454236719165147e-09,1.0805499705404274e-05,3.740959268074376e-06,1.2526988421581726e-05,4.904577473935076e-06,1.6534989193283387e-06,5.440988555363433e-10,2.7085015069182626e-06,3.800121556860353e-13,1.1939461906124232e-08,1.8879417548568084e-13,1.7074706335629831e-13,2.050923978192617e-13,5.376133366086375e-14,3.801234704590365e-14,4.109638823343197e-07,5.260653761675783e-07,3.779117904165354e-14,6.998449205474823e-07,2.1684584898806444e-14,6.05854021907508e-14,3.8729960194692996e-07,3.3091563419468567e-14,8.441870420844819e-17,5.38115410055013e-09,1.3335729082321739e-17,3.67586031258335e-10,1.0983909312800372e-17,1.0145007793869282e-19,5.7889750547279894e-21,5.830040537919373e-18,8.239185454700241e-19,2.5196184622675044e-10,2.487632559534313e-19,2.714850040219297e-18,3.511212728213574e-20,3.8353690458303662e-19,3.0415902360833543e-15,8.820172043222003e-21,7.009125836797643e-13,3.326781220491514e-19,4.652393011821808e-09,5.90732730424195e-14,1.4191973863838146e-20,1.5490275465665825e-19,4.121402754067455e-14,6.218683418856043e-12,2.413112799231578e-16,1.735887150378105e-16,5.067489036845314e-19,2.6482004460036664e-16,8.028633768156713e-21,2.530200368266951e-18
1.340118085465974e-07,0.11225237247204967,0.9,0.0,0.0,0.0,0.0,0.09996341703986815,1.2584264970908782e-05,2.387154842250805e-06,4.2207739205208005e-06,6.433793523882436e-06,8.603419996565604e-07,6.063630371968779e-06,2.978743617525411e-06,3.7299396260109174e-06,4.92176412186093e-06,6.611790448804803e-06,2.88098423582689e-06,5.487520305139668e-06,1.074798203733868e-08,7.96419227092098e-08,2.577086271313032e-08,4.4554949170295145e-09,1.1112158919766969e-05,3.838711818444855e-06,1.2994814175096521e-05,5.0481847388368115e-06,1.7274167959182826e-06,5.483596323139358e-10,2.803266813090287e-06,3.8999997861190736e-13,1.2279306765571656e-08,1.9256940788538743e-13,1.7475893462045148e-13,2.095392205367703e-13,5.61641342378299e-14,3.909069977506857e-14,4.306803791100717e-07,5.543306093732082e-07,3.8547244110588676e-14,7.301354604542284e-07,2.2622914372798146e-14,6.200951434378814e-14,4.051847257563629e-07,3.461936643210077e-14,8.689051241746524e-17,5.811680664141619e-09,1.3802330302864127e-17,4.0407307756719916e-10,1.1270927491709069e-17,1.070607056781162e-19,6.2102593583629254e-21,6.1585162659471246e-18,8.859529845363267e-19,2.76747466872889e-10,2.642361015887582e-19,2.859031545075579e-18,3.796513965403787e-20,4.1115181716023085e-19,3.2129645582708646e-15,9.488323968178401e-21,7.819727505531482e-13,3.572386367986803e-19,5.007306720023739e-09,6.080296152346576e-14,1.5324244272658905e-20,1.658298093032615e-19,4.2421648725192886e-14,6.400898426091614e-12,2.5948051491250836e-16,1.8640382055453028e-16,5.456735642617625e-19,2.851621676915436e-16,8.6246465049668e-21,2.6042852729560164e-18
1.3688004960702638e-07,0.11225255867038543,0.9,0.0,0.0,0.0,0.0,0.09996261694249726,1.2908338468508518e-05,2.3920248367019794e-06,4.279964096224018e-06,6.559390892158754e-06,8.605519733892361e-07,6.19197371592394e-06,3.0008872178590782e-06,3.779667068239095e-06,5.027089197535725e-06,6.795370883780093e-06,2.917613749039796e-06,5.613501108584095e-06,1.0769908824797484e-08,7.980479581349121e-08,2.5777185902152196e-08,4.4565934410372814e-09,1.1419032168548209e-05,3.936489985469881e-06,1.3468762750451567e-05,5.192096745020441e-06,1.8029165536896237e-06,5.524378711216246e-10,2.898755228169689e-06,4.000395019381613e-13,1.2619390272922348e-08,1.9632675686075222e-13,1.7876926941792225e-13,2.1397227930797569e-13,5.861831926280579e-14,4.016978466194719e-14,4.5078276907196255e-07,5.833870507019115e-07,3.9299744608901666e-14,7.610238337903453e-07,2.3579748766347468e-14,6.343310984717526e-14,4.2348526473492545e-07,3.618263249626996e-14,8.936756541824089e-17,6.2657420601677746e-09,1.4272490827329017e-17,4.432273658859204e-10,1.155802086938722e-17,1.1286673347417533e-19,6.6526996952496034e-21,6.497191911082902e-18,9.510343601332697e-19,3.0331524671059633e-10,2.802728517992994e-19,3.0073525829723052e-18,4.09741431061482e-20,4.400515992388313e-19,3.3896606124325408e-15,1.019220399372236e-20,8.703559059333483e-13,3.829655411700741e-19,5.379960108583933e-09,6.253632053501174e-14,1.6516585623849637e-20,1.7724758163311812e-19,4.363183798153713e-14,6.583500923479166e-12,2.7854218858708285e-16,1.9982750995422382e-16,5.86578401099319e-19,3.065391694424859e-16,9.251521376629646e-21,2.6785273892521204e-18
1.3974829066745538e-07,0.11225274585445676,0.9,0.0,0.0,0.0,0.0,0.09996181606002134,1.3234054040675534e-05,2.3965302406651892e-06,4.338373000332549e-06,6.684395460850302e-06,8.607350309921244e-07,6.319909814863823e-06,3.0220785462336834e-06,3.8284603445548625e-06,5.132414532628065e-06,6.980752934353495e-06,2.9535080229253715e-06,5.7394204708259854e-06,1.0790194070875493e-08,7.995547556754956e-08,2.578269866079522e-08,4.457552175238119e-09,1.1726060428276455e-05,4.034290482720303e-06,1.3948749606208697e-05,5.336290652185408e-06,1.8799931156911178e-06,5.563407989232106e-10,2.994935708125335e-06,4.101297130543188e-13,1.2959646484330378e-08,2.0006628716571465e-13,1.827775669916495e-13,2.1839117596051258e-13,6.112372206460122e-14,4.124939402473508e-14,4.712636908849978e-07,6.132351732932488e-07,4.004869342776446e-14,7.925071808647441e-07,2.4554998893379096e-14,6.485601106183718e-14,4.422010407025693e-07,3.778134528633676e-14,9.184947006786387e-17,6.744032188796685e-09,1.4746057753704585e-17,4.85174831423296e-10,1.1845179787682497e-17,1.1887126752445437e-19,7.11690626240984e-21,6.8461201275882254e-18,1.0192319743358845e-18,3.317467036754824e-10,2.9687855403039412e-19,3.159833526185541e-18,4.414339664898643e-20,4.702637753184159e-19,3.5717058714148344e-15,1.0932964617505194e-20,9.665435883371121e-13,4.0988336173757865e-19,5.770759910088217e-09,6.427307497151179e-14,1.7770533057984656e-20,1.8916577129199162e-19,4.484440283503521e-14,6.7664618689811084e-12,2.9851659856977776e-16,2.1387257907590806e-16,6.295127857482404e-19,3.2897685182638783e-16,9.910194263065766e-21,2.752914934175059e-18
1.4261653172788437e-07,0.11225293400853821,0.9,0.0,0.0,0.0,0.0,0.09996101439219644,1.3561379640295293e-05,2.400698264738597e-06,4.396023821736705e-06,6.8088094549350275e-06,8.60894520810122e-07,6.447427759148887e-06,3.0423555619549923e-06,3.8763360561727684e-06,5.237740205086908e-06,7.1679338685493644e-06,2.9886818036045207e-06,5.865263353852572e-06,1.080896028925536e-08,8.009487200107113e-08,2.5787501805866304e-08,4.458388530440443e-09,1.203318816108674e-05,4.13211043239841e-06,1.4434692545589694e-05,5.480745324053499e-06,1.958641264058331e-06,5.60075404985724e-10,3.091778442023023e-06,4.202696168918617e-13,1.3300013354700226e-08,2.0378806575151567e-13,1.8678334832849376e-13,2.2279553372301832e-13,6.368017139305931e-14,4.232933245054577e-14,4.921157833163865e-07,6.438753025682566e-07,4.079410389791941e-14,8.245826519344038e-07,2.5548575878060286e-14,6.62780480568042e-14,4.613318247652189e-07,3.941548414154847e-14,9.433586255668114e-17,7.2472467078501e-09,1.522288425579015e-17,5.300439921804861e-10,1.2132395790905785e-17,1.2507740376244613e-19,7.603494335991708e-21,7.20535158240842e-18,1.0906146311625407e-18,3.6212489136564537e-10,3.1405804998275877e-19,3.31649393034298e-18,4.747713682088799e-20,5.0181566699199455e-19,3.759126776924624e-15,1.1711771519479649e-20,1.0710372788668245e-12,4.380164189762083e-19,6.180108584525402e-09,6.60129702519365e-14,1.9087610976013898e-20,2.0159399615626363e-19,4.605916517077851e-14,6.949754387269312e-12,3.194238979016752e-16,2.285517174630178e-16,6.74525923159592e-19,3.5250093116819166e-16,1.0601609477084241e-20,2.8274370038254397e-18
1.4548477278831337e-07,0.11225312311748734,0.9,0.0,0.0,0.0,0.0,0.09996021193891394,1.3890283776341932e-05,2.4045540891680895e-06,4.452939136600765e-06,6.932635162006036e-06,8.61033374754228e-07,6.574517237948767e-06,3.061754952436589e-06,3.923310542402984e-06,5.3430662941820296e-06,7.3569107776925005e-06,3.0231495414298565e-06,5.99101537860596e-06,1.0826320852127885e-08,8.022382724078858e-08,2.5791683615449837e-08,4.459117751984785e-09,1.2340363087753977e-05,4.229947314488995e-06,1.4926511622415743e-05,5.625441201212415e-06,2.0388556475515656e-06,5.636484443948931e-10,3.1892548110924826e-06,4.304582356529834e-13,1.3640432483473776e-08,2.0749216144327176e-13,1.9078615542031724e-13,2.2718499653380368e-13,6.628749166448463e-14,4.3409415995613466e-14,5.133316939029277e-07,6.753076249260954e-07,4.153598972530298e-14,8.572474075203181e-07,2.656039116466573e-14,6.769905834733456e-14,4.808773395239762e-07,4.108502425505578e-14,9.682640622401574e-17,7.7760828437646e-09,1.5702829382723694e-17,5.779659145019117e-10,1.2419661480143221e-17,1.3148822730147462e-19,8.113084178952203e-21,7.574935107923262e-18,1.1652505976440286e-18,3.945343760319066e-10,3.318159798496033e-19,3.4773527299242866e-18,5.0979576447392883e-20,5.347343494721274e-19,3.951948803907962e-15,1.2529803390334753e-20,1.1843587172105657e-12,4.673888127979569e-19,6.608404243798427e-09,6.775577078821142e-14,2.046933275347006e-20,2.145417739402168e-19,4.7275960162075875e-14,7.1333536080419615e-12,3.4128408400640617e-16,2.4387750149888136e-16,7.216668294267288e-19,3.771370269524165e-16,1.1326719596571801e-20,2.902083507786831e-18
1.4835301384874236e-07,0.11225331316671329,0.9,0.0,0.0,0.0,0.0,0.09995940870019275,1.4220735505241226e-05,2.4081210153511345e-06,4.509140920910865e-06,7.055874922870294e-06,8.611541601092526e-07,6.70116851975955e-06,3.0803121545279232e-06,3.96939988353828e-06,5.448392880442953e-06,7.547680586950097e-06,3.0569253969182237e-06,6.116662802216534e-06,1.0842380672279243e-08,8.034312057732138e-08,2.5795321389066095e-08,4.459753189136629e-09,1.2647535977729563e-05,4.327798922248416e-06,1.5424129052269095e-05,5.770360183451986e-06,2.1206307888508174e-06,5.670664419845406e-10,3.2873373484397835e-06,4.406946085418047e-13,1.3980848879508087e-08,2.1117864465851156e-13,1.9478555053788818e-13,2.3155922836649305e-13,6.894550319883515e-14,4.4489471446122825e-14,5.349040868858415e-07,7.075321958770116e-07,4.2274364934610685e-14,8.904986186762054e-07,2.7590356525852513e-14,6.91188866377175e-14,5.008372612086389e-07,4.278993685628267e-14,9.932078951839715e-17,8.331239209760029e-09,1.618575785857342e-17,6.290741784078287e-10,1.2706970367387575e-17,1.3810681167480754e-19,8.646300801495492e-21,7.954917974175351e-18,1.243207755033346e-18,4.2906121369900113e-10,3.5015679338664947e-19,3.642428799058498e-18,5.465490280241446e-20,5.690468736076807e-19,4.15019661408202e-15,1.3388251586766664e-20,1.307050210772189e-12,4.980244903375941e-19,7.0560405848778564e-09,6.950125856795788e-14,2.1917200216790458e-20,2.280186191078299e-19,4.8494635278892384e-14,7.317236516411347e-12,3.6411703800091985e-16,2.598624243956216e-16,7.709843989649949e-19,4.029106914221845e-16,1.2086485128430674e-20,2.976845108422816e-18
1.5122125490917136e-07,0.11225350414214756,0.9,0.0,0.0,0.0,0.0,0.09995860467617171,1.4552704422324693e-05,2.4114206060240146e-06,4.564650562923651e-06,7.1785311233286e-06,8.612591248746798e-07,6.827372433403441e-06,3.0980613777247443e-06,4.0146199037619285e-06,5.5537200455985775e-06,7.740240065235273e-06,3.09002324656418e-06,6.242192495674639e-06,1.0857236834311752e-08,8.045347315358729e-08,2.5798482812782126e-08,4.46030653085793e-09,1.2954660454721496e-05,4.4256633232499584e-06,1.592746912850136e-05,5.91548552088918e-06,2.203961091613679e-06,5.70335696606503e-10,3.385999699470074e-06,4.509777914993242e-13,1.432121074338858e-08,2.1484758716284285e-13,1.9878111551893388e-13,2.3591791257280116e-13,7.165402244960751e-14,4.55693356351928e-14,5.568256504687902e-07,7.405489476532557e-07,4.30092438201257e-14,9.243334672159044e-07,2.8638384069694875e-14,7.053738456891815e-14,5.212112217369193e-07,4.453018938718193e-14,1.0181872413196827e-16,8.91341563089776e-09,1.6671539887501257e-17,6.835048427514211e-10,1.2994316771657002e-17,1.4493621903537217e-19,9.20377399781239e-21,8.345345706523697e-18,1.3245534962960048e-18,4.657929274288172e-10,3.69084756902031e-19,3.8117401871382085e-18,5.850727735703301e-20,6.047800950162912e-19,4.3538939688350334e-15,1.4288320021284766e-20,1.4396749369431967e-12,5.299472077159331e-19,7.523406831084527e-09,7.124923184314426e-14,2.343270386516426e-20,2.420339716349045e-19,4.9715049370375045e-14,7.501381814466553e-12,3.8794249923163493e-16,2.7651888080033046e-16,8.225273549201518e-19,4.29847388657309e-16,1.2881874417200381e-20,3.0517131647114745e-18
