Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011),CHO2(367),S(1123)
6.182890504421998e-06,0.11287829088260996,0.9,0.0,0.0,0.0,0.0,0.09800646592210906,0.000702337908515532,2.4215612966373114e-06,1.2848110666389757e-05,3.2320020929243e-05,8.475133942156153e-07,3.017419486603892e-05,3.4182335949718266e-06,6.207509712877238e-06,0.0002272628234885029,0.0011573492108980243,4.6361631257624065e-06,4.5415956378745686e-05,1.090290134507613e-08,8.079507041120437e-08,2.53868584562848e-08,4.4176936704866914e-09,4.851708679901505e-05,0.00020834059123343694,0.002667043860059106,0.00030874917092907166,0.0006957554055519965,6.343899700419664e-10,0.00023449672432665744,2.1221770584028826e-11,5.244583961386849e-08,9.43171297979474e-13,1.4101668005849241e-12,1.016639708925524e-12,2.2055521181516422e-11,1.667362233841131e-13,6.144034431846192e-06,0.00035357710080036116,1.9369289991904855e-13,0.00026708015704633595,8.06836493135439e-12,5.132705869697143e-13,0.0002588145686822936,2.156024472369378e-11,5.282982432152703e-15,0.00016422418829305764,1.1540449282767728e-15,9.214972046188248e-05,6.116148912586e-16,1.0401088724730855e-15,3.95437965953373e-16,2.090560289121955e-14,2.1703797384485018e-14,5.6095787234563085e-05,1.2267833220370566e-15,8.61213241580121e-15,1.272043332837724e-15,8.937893147196451e-15,1.0907407666310621e-11,1.0550076391961e-15,1.0126058262339978e-05,7.947767189745733e-15,3.14893183474325e-05,3.718753698229677e-12,4.663099698455247e-16,3.273966822000507e-15,2.5964519084913323e-12,3.9177228038080816e-10,6.3571070823197415e-12,4.146914809223819e-12,2.1201744322683647e-14,1.1080768494650044e-11,6.046877929405677e-16,1.5927921834211209e-16,1.6791191309680194e-12,1.243593822760111e-15,8.733462865774302e-15,6.778847660069921e-13,4.224054899077852e-06,2.7892332671602307e-13,3.4598170665987826e-17
6.244796884647001e-06,0.1128842066992264,0.9,0.0,0.0,0.0,0.0,0.09798752965012142,0.0007084865640135902,2.421160382798309e-06,1.2808162891110715e-05,3.2313845682975966e-05,8.473598439424915e-07,3.010833683858876e-05,3.4176199245161725e-06,6.206644335667699e-06,0.0002294647144776283,0.001168840617903777,4.635464404441423e-06,4.5409929626778265e-05,1.090109628670296e-08,8.078169397290444e-08,2.538225892640117e-08,4.4170100513887476e-09,4.8228495557628224e-05,0.00021041265445029866,0.0026924247708488055,0.00031178293832797725,0.0007014362206761316,6.342973245956814e-10,0.0002368494689863074,2.140229981216198e-11,5.212104747545776e-08,9.4275948187978e-13,1.409633364629661e-12,1.0141716452825822e-12,2.2230142335504894e-11,1.657087318397918e-13,6.106759401647195e-06,0.0003562960779087918,1.9365691748017645e-13,0.0002696680497329393,8.144543066415749e-12,5.132038036532074e-13,0.0002614216985463989,2.1772079862788584e-11,5.3348926010344386e-15,0.0001667766856737837,1.1656231018070216e-15,9.364255399855793e-05,6.1769760597628e-16,1.0595767607658044e-15,4.0321283680556395e-16,2.129472280520011e-14,2.2094852765108696e-14,5.706973535508543e-05,1.24987402532964e-15,8.77347028408758e-15,1.2952284596956044e-15,9.100011898137818e-15,1.1110429423210715e-11,1.0761594716123374e-15,1.0422928519788156e-05,8.103204392001909e-15,3.1900125704913075e-05,3.755294151567289e-12,4.75527289853399e-16,3.3383921311617087e-15,2.62196495096189e-12,3.95621880986511e-10,6.471648434820018e-12,4.228017446130501e-12,2.1624610739665753e-14,1.1301773344973222e-11,6.156457922853973e-16,1.6084429493315075e-16,1.6956181462921723e-12,1.2686573586962607e-15,8.908705320772894e-15,6.845069298616027e-13,4.30838768522723e-06,2.800025204540835e-13,3.494529987004308e-17
6.306703264872004e-06,0.11289011147732882,0.9,0.0,0.0,0.0,0.0,0.09796861264509223,0.0007146225245284972,2.420759564979017e-06,1.2768881089759546e-05,3.2307666554300776e-05,8.472064114105692e-07,3.004359153794419e-05,3.4170066779017886e-06,6.205781778427095e-06,0.000231665452570092,0.0011803152251873962,4.634766665951735e-06,4.540372634272906e-05,1.0899291660543403e-08,8.076832073831371e-08,2.537766292348135e-08,4.416326450042902e-09,4.7944657584433554e-05,0.00021248431605210715,0.002717756564204981,0.00031481525157535183,0.0007070810130451423,6.342046471493293e-10,0.00023920177664022314,2.158236128597981e-11,5.180156153354702e-08,9.423479427810065e-13,1.4090949925385664e-12,1.0117424667399389e-12,2.240354083872332e-11,1.6469805632947816e-13,6.070107529553537e-06,0.00035899924698081805,1.9362091931040014e-13,0.0002722481140953588,8.220449056694724e-12,5.131350343674809e-13,0.00026401649512634845,2.1982788450476682e-11,5.386777890477302e-15,0.00016934008572560338,1.1771991279143932e-15,9.513984205271159e-05,6.237791425581549e-16,1.0791889857617961e-15,4.110453439436014e-16,2.1686915005678606e-14,2.248810199720347e-14,5.804893993022724e-05,1.2731529890531595e-15,8.936116030568915e-15,1.3185500962903712e-15,9.26307659008638e-15,1.1315054130579117e-11,1.097453326354507e-15,1.0724611832019963e-05,8.259863707620054e-15,3.231414247533971e-05,3.7918170902612475e-12,4.848195233787737e-16,3.4033376738379103e-15,2.6474657644642076e-12,3.994696363931116e-10,6.586832373500762e-12,4.309757746058252e-12,2.2050499769093673e-14,1.1524357920091378e-11,6.266598931746125e-16,1.624086213485399e-16,1.7121092532749763e-12,1.2939069369052079e-15,9.085238456546905e-15,6.911261432741194e-13,4.393540026685853e-06,2.810725570703124e-13,3.5292364597294177e-17
6.368609645097008e-06,0.11289600534920728,0.9,0.0,0.0,0.0,0.0,0.09794971464144418,0.0007207458131537727,2.420358842740355e-06,1.2730247356972833e-05,3.2301484519036866e-05,8.470530951141838e-07,2.997992902196326e-05,3.4163938500081133e-06,6.204922016726866e-06,0.00023386504827910696,0.0011917732828756313,4.634069899020814e-06,4.5397359181032857e-05,1.089748746458158e-08,8.075495069278082e-08,2.537307040242112e-08,4.415642868144928e-09,4.766544895001694e-05,0.00021455557646003239,0.002743040112403081,0.0003178461118428281,0.0007126901059164105,6.341119381879081e-10,0.00024155364766123254,2.176195607639555e-11,5.148724361523787e-08,9.419367052929238e-13,1.4085520757643873e-12,1.0093511322973373e-12,2.257572785241174e-11,1.6370375887661431e-13,6.0340623561981945e-06,0.00036168686652749506,1.9358491120202435e-13,0.000274820360881112,8.296083442253028e-12,5.130644219822012e-13,0.0002665988905782991,2.219236571379973e-11,5.438638320556773e-15,0.00017191435679858542,1.1887730085938074e-15,9.66415230071822e-05,6.298595022203171e-16,1.0989448400390257e-15,4.1893507344730116e-16,2.20821661106966e-14,2.2883519684724513e-14,5.903337467182428e-05,1.2966194949898336e-15,9.100064708861435e-15,1.342006794343301e-15,9.427077186966853e-15,1.1521274810486043e-11,1.1188871807144927e-15,1.103111564735843e-05,8.41773738643084e-15,3.2731420223091386e-05,3.82832252842292e-12,4.941862429810218e-16,3.4688004806484155e-15,2.672954358851591e-12,4.0331554808733233e-10,6.702651460115481e-12,4.392131665667496e-12,2.247937262329413e-14,1.1748501948747066e-11,6.377293678792592e-16,1.6397219819267756e-16,1.7285924582882102e-12,1.319340345077215e-15,9.26304685515409e-15,6.977424031346871e-13,4.479511556191731e-06,2.8213364119620675e-13,3.563936490275066e-17
6.430516025322011e-06,0.11290188844476032,0.9,0.0,0.0,0.0,0.0,0.09793083538043211,0.0007268564528176107,2.4199582156032427e-06,1.2692244402737082e-05,3.229530044998933e-05,8.468998935792741e-07,2.9917320281816783e-05,3.41578143581986e-06,6.204065026633748e-06,0.0002360635118018715,0.0012032150352566991,4.633374092654971e-06,4.539083992254342e-05,1.0895683696662747e-08,8.074158382032086e-08,2.5368481319063077e-08,4.414959307285107e-09,4.739075007094998e-05,0.00021662643608944,0.0027682762644549498,0.00032087552029082017,0.000718263814819038,6.340191985347665e-10,0.0002439050824172453,2.1941085246582428e-11,5.117796039233725e-08,9.41525791072004e-13,1.4080049777908148e-12,1.0069966327579724e-12,2.2746714280424094e-11,1.627254166905969e-13,5.99860799422537e-06,0.00036435918836669206,1.9354889833069473e-13,0.0002773848010460731,8.371446768255006e-12,5.129920994964795e-13,0.00026916881958040357,2.2400807092170592e-11,5.490473911067951e-15,0.00017449946729130062,1.2003447455696128e-15,9.814753666451398e-05,6.359386861607322e-16,1.1188436218294532e-15,4.268816146369502e-16,2.248046284176164e-14,2.328108062895231e-14,6.00230135882762e-05,1.3202728371221768e-15,9.265311394806285e-15,1.3655971192314736e-15,9.592003719774284e-15,1.1729084534667373e-11,1.1404590198703043e-15,1.1342446955926003e-05,8.57681771384965e-15,3.3152009211944674e-05,3.8648104800290075e-12,5.036270241068001e-16,3.5347775922019296e-15,2.698430743882869e-12,4.071596175416588e-10,6.819098313852898e-12,4.475135179683399e-12,2.2911190557891243e-14,1.197418518172887e-11,6.488534965777441e-16,1.6553502606420438e-16,1.745067767642736e-12,1.34495537406257e-15,9.442115102611525e-15,7.043557064946287e-13,4.566301906108888e-06,2.831859762007932e-13,3.598630084069474e-17
6.554328785772018e-06,0.11291362280799193,0.9,0.0,0.0,0.0,0.0,0.09789313208368476,0.0007390398762776107,2.419157244644213e-06,1.2618064600432835e-05,3.228292926530234e-05,8.465938290720056e-07,2.9795152660443997e-05,3.4145578289903143e-06,6.202359267891248e-06,0.0002404570815953755,0.0012260505733243973,4.631985318963831e-06,4.537738833340099e-05,1.0892077436005523e-08,8.071485952824415e-08,2.5359313294050518e-08,4.413592254624594e-09,4.685442375058864e-05,0.0002207669546462356,0.0028186096657490333,0.0003269299863160118,0.0007293063063581329,6.338336303353151e-10,0.0002486066445821912,2.229795094724798e-11,5.0573987582598075e-08,9.407050066792937e-13,1.4068995699679335e-12,1.0023942609911308e-12,2.3085127778107453e-11,1.6081497945899433e-13,5.929410862963908e-06,0.00036965891450974487,1.9347687638883982e-13,0.0002824903062851901,8.521362445045744e-12,5.128428120935466e-13,0.0002742710290460673,2.2814264969107327e-11,5.594070651652277e-15,0.00017970208027328502,1.2234817952058045e-15,0.000101172327970664,6.48093531589863e-16,1.1590671869810177e-15,4.429435053165041e-16,2.328614026037834e-14,2.4082532407271586e-14,6.201780132163706e-05,1.3681372149915551e-15,9.599679156902371e-15,1.4131729611299382e-15,9.924595063400023e-15,1.2149443504247538e-11,1.1840086338214794e-15,1.1979617769922547e-05,8.898567596306491e-15,3.4003315712283e-05,3.93773397883087e-12,5.22729079672647e-16,3.668262940878839e-15,2.749346924458333e-12,4.14842235552056e-10,7.053846067443618e-12,4.6430149630768644e-12,2.378350689126284e-14,1.2430088368734313e-11,6.71262876069928e-16,1.686584372561331e-16,1.7779947243254628e-12,1.396721462746433e-15,9.803969527102547e-15,7.175734327337062e-13,4.742337594926102e-06,2.8526517730005485e-13,3.667997982767365e-17
6.665760270177024e-06,0.11292414811378529,0.9,0.0,0.0,0.0,0.0,0.09785926075233725,0.0007499619251005434,2.4184366911939326e-06,1.2553298509662518e-05,3.227179523786113e-05,8.463187494502823e-07,2.9688533306667705e-05,3.4134579495393743e-06,6.200833333393354e-06,0.0002444075186016727,0.0012465491304072195,4.630738602856608e-06,4.536486410004058e-05,1.0888833243576094e-08,8.069081835597285e-08,2.5351073407616765e-08,4.412361994302789e-09,4.638603702876568e-05,0.00022449205473790262,0.0028637557000178505,0.0003323740519368933,0.0007391265525783045,6.33666521863566e-10,0.0002528365620984688,2.2617548193155512e-11,5.004638596063166e-08,9.399675736340107e-13,1.4058935549244875e-12,9.983686266512522e-13,2.3385698363580725e-11,1.5914620580867664e-13,5.869005649617269e-06,0.0003743787471885174,1.9341208172758444e-13,0.00028705867611027603,8.655365092061721e-12,5.127037604041886e-13,0.0002788197763012526,2.3182450724824847e-11,5.687222961709434e-15,0.00018442118635508608,1.2442978252945553e-15,0.0001039088812706304,6.5902888320631705e-16,1.195750272242548e-15,4.575894473975439e-16,2.4021533551141736e-14,2.4810919810157763e-14,6.383065327639533e-05,1.411847089144924e-15,9.905000190230436e-15,1.4564340306106601e-15,1.0226995347169101e-14,1.2533132015038212e-11,1.2236551488794942e-15,1.2569642495890373e-05,9.192192410760744e-15,3.478129475653267e-05,4.003305461291733e-12,5.401699895403655e-16,3.790129189089769e-15,2.795129827025177e-12,4.2175030579324344e-10,7.267193036617948e-12,4.796219899613557e-12,2.457827598297942e-14,1.2845462646577557e-11,6.91611170148308e-16,1.7146695173438841e-16,1.8076020442989243e-12,1.443909948248014e-15,1.0133792751588694e-14,7.294592488511609e-13,4.903566385623031e-06,2.871084426940941e-13,3.730407130934602e-17
6.77719175458203e-06,0.11293464037537745,0.9,0.0,0.0,0.0,0.0,0.09782544641160193,0.0007608433417148013,2.41771643874915e-06,1.2490333380578166e-05,3.2260664460838605e-05,8.460440203851791e-07,2.958491811012267e-05,3.412359337432617e-06,6.199316027670677e-06,0.0002483544327310325,0.0012669984075185943,4.6294948397723855e-06,4.535199623321462e-05,1.0885590405965952e-08,8.066678722676631e-08,2.5342844022158998e-08,4.411131825578385e-09,4.593058404471791e-05,0.00022821586251609943,0.0029087603894139566,0.0003378134312233399,0.0007488367371398778,6.334993259309277e-10,0.0002570650716246431,2.293565308333817e-11,4.953322592746931e-08,9.392314191190022e-13,1.4048785807480994e-12,9.944480744247342e-13,2.3682537800891837e-11,1.5752319478382897e-13,5.810291682827971e-06,0.0003790526490695407,1.933473297728769e-13,0.00029160193119331533,8.788498183590748e-12,5.12560851582246e-13,0.0002833272249211298,2.3546894408861598e-11,5.7802950911937325e-15,0.0001891749219149346,1.2651069356823291e-15,0.00010665859587334239,6.699604434112238e-16,1.2328857595488416e-15,4.724132146603448e-16,2.4766589908919732e-14,2.5545867559062494e-14,6.565997439309192e-05,1.45615141534041e-15,1.0214450769503242e-14,1.5001061819007934e-15,1.0532243680256894e-14,1.2921862195840616e-11,1.2637177747432983e-15,1.3175396725986637e-05,9.489608069879371e-15,3.557072776266128e-05,4.068820498823693e-12,5.57844319759318e-16,3.9136162076862605e-15,2.840873318959806e-12,4.2865242946048415e-10,7.48246155330982e-12,4.951402789479879e-12,2.5381986710831253e-14,1.3265510143423127e-11,7.121256939908699e-16,1.7427304860069216e-16,1.83718387784127e-12,1.4916525907461007e-15,1.0467458646859565e-14,7.413354472964089e-13,5.067442422000102e-06,2.889262355769734e-13,3.792795505301253e-17
6.888623238987036e-06,0.11294510024772605,0.9,0.0,0.0,0.0,0.0,0.09779168777084361,0.0007716842553799704,2.4169964852247163e-06,1.2429088151768289e-05,3.2249539421326186e-05,8.457696345744911e-07,2.9484169444575102e-05,3.411261967520981e-06,6.197807227034178e-06,0.0002522978735341099,0.001287399638839724,4.628253974494155e-06,4.533882875383158e-05,1.0882348913798476e-08,8.064276607104895e-08,2.533462491893353e-08,4.409901757443469e-09,4.5487503987207457e-05,0.00023193838021094837,0.0029536279389193393,0.0003432481305695304,0.0007584384553451103,6.333320467953538e-10,0.0002612921751428221,2.325227161031053e-11,4.903388210826462e-08,9.384965960521268e-13,1.4038559958141506e-12,9.90627817926374e-13,2.397570151259608e-11,1.559439633225219e-13,5.753194470993105e-06,0.00038368187497276544,1.9328263512720363e-13,0.00029612014155744554,8.920765043370599e-12,5.124145823539029e-13,0.0002877930770851568,2.3907576403653005e-11,5.873287149230878e-15,0.00019396310338675615,1.2859091357191256e-15,0.00010942116573357737,6.80888218651046e-16,1.2704697337074843e-15,4.874125215254025e-16,2.5521233273810156e-14,2.628723495972399e-14,6.750562184844406e-05,1.5010461416800255e-15,1.0528002638049925e-14,1.5441813905760595e-15,1.0840284289245355e-14,1.3315594362708684e-11,1.3041850598749645e-15,1.3796905474551871e-05,9.79077059007557e-15,3.637186481954427e-05,4.134279168441952e-12,5.757496444847277e-16,4.0387070898798536e-15,2.886577454035825e-12,4.355486146675464e-10,7.69961040770608e-12,5.108540683320899e-12,2.619441501965481e-14,1.369011376011164e-11,7.32802513811078e-16,1.7707673115370832e-16,1.8667402597269714e-12,1.53993656886025e-15,1.0804877787820459e-14,7.532020163203656e-13,5.233963549020312e-06,2.9071953136348357e-13,3.8551631351117825e-17
7.000054723392042e-06,0.11295552835134035,0.9,0.0,0.0,0.0,0.0,0.09775798359441096,0.0007824847944153978,2.4162768287615617e-06,1.2369486691481749e-05,3.2238422124658455e-05,8.454955850425044e-07,2.9386157894173667e-05,3.4101658158156154e-06,6.196306811819929e-06,0.00025623788811275725,0.0013077540095220422,4.627015954035786e-06,4.532540036327633e-05,1.0879108758714518e-08,8.06187548267847e-08,2.5326415888975896e-08,4.408671798915068e-09,4.505626948695404e-05,0.00023565961000207822,0.002998362365253951,0.00034867815627116896,0.0007679332418546762,6.331646885993886e-10,0.0002655178745922682,2.3567409718069686e-11,4.854776638358846e-08,9.377631440061492e-13,1.4028269826136966e-12,9.86903356260023e-13,2.4265242893070492e-11,1.5440664651039034e-13,5.6976440021042075e-06,0.00038826762593920653,1.9321800951054182e-13,0.000300613378644451,9.052169026557258e-12,5.122653893397545e-13,0.00029221705682527804,2.4264478920677922e-11,5.9661992432785106e-15,0.00019878554721923663,1.3067044345681834e-15,0.00011219629611377523,6.918122152299916e-16,1.3084983276550098e-15,5.025851120694146e-16,2.628538798721967e-14,2.7034883064888676e-14,6.936745483260984e-05,1.5465272354403712e-15,1.0845627673918836e-14,1.5886517275294188e-15,1.1151062060266785e-14,1.3714289041048875e-11,1.345045641718404e-15,1.4434189443796253e-05,1.0095636276537193e-14,3.7184944701498786e-05,4.199681545975625e-12,5.938835522650563e-16,4.1653850299499394e-15,2.932242285198676e-12,4.424388694032383e-10,7.91859890169624e-12,5.267610782452316e-12,2.7015337571678286e-14,1.4119156772412441e-11,7.536377667175491e-16,1.798780026412995e-16,1.8962712241949528e-12,1.5887490892791474e-15,1.1145960954184074e-14,7.650589455035003e-13,5.403127609197298e-06,2.9248925473798485e-13,3.917510048978504e-17
7.111486207797048e-06,0.11296592528670744,0.9,0.0,0.0,0.0,0.0,0.09772433269844975,0.0007932450863188101,2.415557467757113e-06,1.2311457458746588e-05,3.22273141755647e-05,8.45221865130407e-07,2.929076177290853e-05,3.4090708594075397e-06,6.194814666167373e-06,0.0002601745212795558,0.0013280626581629344,4.6257807275068585e-06,4.53117450681749e-05,1.0875869933509389e-08,8.059475344049649e-08,2.531821673281533e-08,4.407441959061892e-09,4.463638423550621e-05,0.00023937955402068462,0.00304296750789169,0.000354103514529279,0.0007773225747657195,6.329972553711626e-10,0.0002697421718712695,2.3881073306096135e-11,4.807432523754164e-08,9.370310915460335e-13,1.401792577334961e-12,9.832704571846099e-13,2.4551213442334274e-11,1.5290948917168386e-13,5.6435744281686456e-06,0.0003928110523693522,1.9315346224645697e-13,0.00030508171520174257,9.182713516488867e-12,5.121136561147878e-13,0.00029659890920042504,2.461758592882494e-11,6.059031479189922e-15,0.00020364206982176537,1.3274928412134752e-15,0.00011498370293663194,7.027324393156381e-16,1.3469677211273987e-15,5.179287591739995e-16,2.7058978792883255e-14,2.7788674655401433e-14,7.124533435810457e-05,1.5925906831679474e-15,1.116729789051882e-14,1.633509357956951e-15,1.1464522532309113e-14,1.4117906966159158e-11,1.3862882479412006e-15,1.5087265132246378e-05,1.0404161721889098e-14,3.801019532130643e-05,4.265027706113436e-12,6.122436459881406e-16,4.293633322838771e-15,2.9778678645975407e-12,4.493232015362221e-10,8.139386843332776e-12,5.428590438163459e-12,2.7844531821768275e-14,1.4552522870353608e-11,7.746276586541007e-16,1.8267686626248357e-16,1.925776804969217e-12,1.6380773912904308e-15,1.1490619161720576e-14,7.769062256553024e-13,5.574932442874291e-06,2.942362830154558e-13,3.97983627490918e-17
