Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879)
4.1951777547786985e-07,0.11227325591082771,0.9,0.0,0.0,0.0,0.0,0.09988007625530788,4.967608396146422e-05,2.4513133841571356e-06,8.379063876287527e-06,2.2740999263826428e-05,8.614708381438264e-07,1.653855061002584e-05,3.46852614829252e-06,5.945097105453857e-06,1.5425375118641677e-05,2.258004332276239e-05,4.461511361333705e-06,2.0865375788705947e-05,1.1036851412370756e-08,8.178773340888225e-08,2.5804945499491733e-08,4.46278804556266e-09,3.9531959350661335e-05,1.3584514033267893e-05,8.182355872546205e-05,1.9693227889500483e-05,1.6072770447565996e-05,6.387727687903844e-10,1.3510786734137573e-05,1.5379460133744366e-12,4.3750740721300616e-08,6.79965253364618e-13,6.638140893097976e-13,5.709355169374998e-13,5.220471184656045e-13,1.3890879533408727e-13,3.3815347260071766e-06,7.183743454276418e-06
4.274314558908766e-07,0.11227390384306969,0.9,0.0,0.0,0.0,0.0,0.09987766745420876,5.077653226353888e-05,2.45129213890038e-06,8.475429925319294e-06,2.3172577372204193e-05,8.614545272790582e-07,1.6768922413402865e-05,3.4690096778976745e-06,5.964208652109932e-06,1.571742730567473e-05,2.3153783847889838e-05,4.4746258577459374e-06,2.1284819448688628e-05,1.1036755756521534e-08,8.178702482867464e-08,2.5804456875927836e-08,4.4627615799442815e-09,4.022825525207899e-05,1.3854568740857325e-05,8.420797177894951e-05,2.010035210180028e-05,1.6639197734577346e-05,6.388716192847299e-10,1.3816431648733532e-05,1.571968344108839e-12,4.452084365987067e-08,6.928489115749684e-13,6.771380920978163e-13,5.788709951196441e-13,5.404286490933959e-13,1.4135120900740462e-13,3.4716739012613273e-06,7.467466539609302e-06
4.353451363038833e-07,0.11227455463518163,0.9,0.0,0.0,0.0,0.0,0.09987525378891045,5.1878704064596406e-05,2.4512702544705865e-06,8.57144269677023e-06,2.360414519335801e-05,8.614382458337586e-07,1.699687020132711e-05,3.4694252324116693e-06,5.98228848470758e-06,1.600954981326259e-05,2.3732438634285685e-05,4.487021137942636e-06,2.170427692679769e-05,1.1036657249329175e-08,8.178629486215226e-08,2.5803969173234286e-08,4.46273614181851e-09,4.091955367173665e-05,1.4124616658901126e-05,8.661305745542813e-05,2.0507465005070777e-05,1.721341889541992e-05,6.38958112663717e-10,1.4122115273851921e-05,1.6060418744413558e-12,4.528536097417088e-08,7.057314334756675e-13,6.904616861384972e-13,5.867222785845297e-13,5.590621703411224e-13,1.437759034496627e-13,3.5616233908607784e-06,7.756123434956006e-06
4.4325881671689005e-07,0.11227520825447487,0.9,0.0,0.0,0.0,0.0,0.0998728352952108,5.298250552686834e-05,2.4512479331092842e-06,8.667110356414055e-06,2.4035702708091747e-05,8.614219934568988e-07,1.7222455833595773e-05,3.4697812633021567e-06,5.999391295658066e-06,1.6301743913841778e-05,2.4315971942710976e-05,4.498736292403028e-06,2.212374533600816e-05,1.1036556769205041e-08,8.17855502533036e-08,2.5803482349541567e-08,4.462711716288554e-09,4.160588281090594e-05,1.4394657771682418e-05,8.90385677017898e-05,2.0914566392878318e-05,1.7795352539689727e-05,6.390338050460187e-10,1.4427831985182856e-05,1.6401636891352834e-12,4.604432422687465e-08,7.186128226119475e-13,7.037847766866428e-13,5.944915092625712e-13,5.77945012349179e-13,1.4618298307298275e-13,3.651357512642845e-06,8.049678594831484e-06
4.511724971298968e-07,0.11227586466933062,0.9,0.0,0.0,0.0,0.0,0.0998704120087016,5.4087847787963346e-05,2.451225337083889e-06,8.762439275092011e-06,2.4467249897310793e-05,8.6140576980628e-07,1.7445739499949865e-05,3.470085177176161e-06,6.015568927600193e-06,1.6594010841836598e-05,2.490434823877119e-05,4.5098082864068225e-06,2.2543222146698413e-05,1.1036455026260183e-08,8.178479639698829e-08,2.5802996332291755e-08,4.462688286912751e-09,4.228727143752506e-05,1.4664692063660965e-05,9.148426302429624e-05,2.1321656090338523e-05,1.8384919352616132e-05,6.391000597727863e-10,1.473357685641409e-05,1.6743310269999739e-12,4.679776561328063e-08,7.31493080115254e-13,7.171072805337492e-13,6.021807710520091e-13,5.97074572921658e-13,1.485725527116816e-13,3.7408522169115586e-06,8.348096676391194e-06
4.590861775429035e-07,0.11227652384913607,0.9,0.0,0.0,0.0,0.0,0.09986798396476482,5.5194646701414805e-05,2.4512025962099367e-06,8.857434212693933e-06,2.489878674202118e-05,8.613895743683503e-07,1.7666779682419298e-05,3.4703434642235893e-06,6.030870517309393e-06,1.688635179391094e-05,2.549753219659057e-05,4.520272075575023e-06,2.296270514246674e-05,1.1036352664517132e-08,8.178403768992033e-08,2.5802511201364066e-08,4.462665847952324e-09,4.296374879005801e-05,1.4934719519457954e-05,9.3949912003636e-05,2.172873394814399e-05,1.8982042037583472e-05,6.391580663228336e-10,1.5039345572946335e-05,1.7085412708720984e-12,4.754571785405062e-08,7.443721911990444e-13,7.304291253986935e-13,6.097920875770794e-13,6.164483156730618e-13,1.509447085039978e-13,3.830085001011532e-06,8.651342543130277e-06
4.6699985795591024e-07,0.11227718576422416,0.9,0.0,0.0,0.0,0.0,0.09986555119856996,5.630282259034895e-05,2.4511798143948035e-06,8.952098487604308e-06,2.5330313223328394e-05,8.61373406732556e-07,1.7885633128628208e-05,3.47056181101117e-06,6.045342632766518e-06,1.717876792926203e-05,2.609548870184899e-05,4.530160715130322e-06,2.3382192381376655e-05,1.1036250118280679e-08,8.178327759444682e-08,2.580202692915076e-08,4.462644385482428e-09,4.363534449367672e-05,1.520474012386072e-05,9.643529083931161e-05,2.2135799837722927e-05,1.9586645257564037e-05,6.392088717448901e-10,1.5345134356197432e-05,1.7427919450469728e-12,4.828821410160724e-08,7.572501597904177e-13,7.437502466916703e-13,6.17327423730988e-13,6.360637680605471e-13,1.5329956005460845e-13,3.91903482788569e-06,8.959381267944638e-06
4.7491353836891697e-07,0.11227785038581804,0.9,0.0,0.0,0.0,0.0,0.09986311374507133,5.7412300013647394e-05,2.4511570745697697e-06,9.046434132617846e-06,2.5761829322436682e-05,8.613572665683237e-07,1.8102354834922083e-05,3.4707451995185407e-06,6.059029403670951e-06,1.7471260369951527e-05,2.6698182854262745e-05,4.539505463218848e-06,2.380168216196756e-05,1.1036147721045828e-08,8.17825188317384e-08,2.5801543407473952e-08,4.4626238807611645e-09,4.430208848717835e-05,1.5474753861815127e-05,9.894018292144219e-05,2.2542853647318108e-05,2.0198655575815858e-05,6.392533942385237e-10,1.5650939897226276e-05,1.7770807054298142e-12,4.902528785862469e-08,7.70126990974109e-13,7.570705874243725e-13,6.247886838430389e-13,6.559185194833801e-13,1.5563721882172373e-13,4.007682048483593e-06,9.272178135635491e-06
4.828272187819238e-07,0.11227851768597925,0.9,0.0,0.0,0.0,0.0,0.09986067163900633,5.852300754400636e-05,2.4511344424833745e-06,9.140442038262372e-06,2.619333502064902e-05,8.61341153337657e-07,1.831699803827605e-05,3.47089799406062e-06,6.071972645674099e-06,1.7763830201269932e-05,2.7305579969579313e-05,4.5483358786148325e-06,2.4221172993454974e-05,1.1036045849155565e-08,8.178176366670036e-08,2.5801060730085457e-08,4.462604329640854e-09,4.496401095928029e-05,1.5744760718410116e-05,0.00010146437842823062,2.29498952788232e-05,2.0818001396159094e-05,6.39292430714145e-10,1.5956759298541764e-05,1.8114053289817051e-12,4.975697290698519e-08,7.830026658716993e-13,7.703900987338885e-13,6.32177709635618e-13,6.760102193766934e-13,1.5795778157524414e-13,4.096008327883129e-06,9.589698644927488e-06
4.907408991949305e-07,0.11227918763755934,0.9,0.0,0.0,0.0,0.0,0.09985822491489393,5.9634877557320084e-05,2.451111970374776e-06,9.234122084409166e-06,2.6624830299366744e-05,8.613250666005618e-07,1.8529614216027108e-05,3.471024017546526e-06,6.084211978601416e-06,1.805647847213067e-05,2.7917645581147863e-05,4.556679913112551e-06,2.4640663569611512e-05,1.1035944707596758e-08,8.17810138476613e-08,2.5800578897349532e-08,4.462585720230148e-09,4.562114229311413e-05,1.6014760678889262e-05,0.00010400767394746879,2.335692464523503e-05,2.144461290311181e-05,6.393266847623416e-10,1.6262590023081155e-05,1.8457637139631776e-12,5.048330324575282e-08,7.958771878615124e-13,7.837087363849585e-13,6.394962835052016e-13,6.963365751820994e-13,1.6026136016620115e-13,4.1839965749875936e-06,9.911908510062056e-06
4.986545796079372e-07,0.11227986021415451,0.9,0.0,0.0,0.0,0.0,0.09985577360703347,6.0747846032838994e-05,2.4510896995582677e-06,9.327473260998283e-06,2.705631514008936e-05,8.61309006074884e-07,1.874025309254744e-05,3.4711266183750415e-06,6.095784938923401e-06,1.8349206195490187e-05,2.853434544112019e-05,4.564563998894512e-06,2.5060152745876383e-05,1.1035844413786795e-08,8.178027067777838e-08,2.5800097758325067e-08,4.462568030906107e-09,4.627351301785659e-05,1.6284753728649896e-05,0.00010656987212056427,2.3763941668599172e-05,2.2078422002136195e-05,6.39356775646342e-10,1.6568429849508226e-05,1.8801538715460105e-12,5.120431303721469e-08,8.087505678387985e-13,7.9702646086104e-13,6.46746127697037e-13,7.168953504296644e-13,1.6254807183983808e-13,4.271630875660562e-06,1.0238773662020786e-05
5.06568260020944e-07,0.1122805353900638,0.9,0.0,0.0,0.0,0.0,0.09985331774950387,6.186185236357644e-05,2.4510676621291348e-06,9.420493778655377e-06,2.7487789524414918e-05,8.61292971222803e-07,1.894896265204773e-05,3.4712087291107048e-06,6.106727086728138e-06,1.864201434879104e-05,2.9155645521330126e-05,4.572013131149543e-06,2.5479639519294137e-05,1.1035745216739717e-08,8.177953530454057e-08,2.5799617413951063e-08,4.4625512588443665e-09,4.692115376656112e-05,1.6554739853223558e-05,0.00010915078130767982,2.4170946278348466e-05,2.2719362260218277e-05,6.393832353830096e-10,1.6874276833045675e-05,1.9145739137796256e-12,5.192003655989647e-08,8.216227821353249e-13,8.10343239181542e-13,6.539289017816644e-13,7.376843628706465e-13,1.6481801176796173e-13,4.358896429161311e-06,1.057026024942689e-05
5.144819404339507e-07,0.11228121314024969,0.9,0.0,0.0,0.0,0.0,0.09985085737616305,6.297683917646138e-05,2.4510458831711744e-06,9.513181169926131e-06,2.7919253434039483e-05,8.612769615691517e-07,1.9155789156769045e-05,3.471272917938983e-06,6.117072107439433e-06,1.8934903874425006e-05,2.9781512013892857e-05,4.579050946199386e-06,2.5899123010933498e-05,1.1035647210503192e-08,8.177880859159006e-08,2.5799137909077656e-08,4.462535395406952e-09,4.7564095239410516e-05,1.682471903828949e-05,0.00011175021527267908,2.4577938409957222e-05,2.3367368846977167e-05,6.394065356844637e-10,1.7180129271124527e-05,1.9490220567391916e-12,5.2630508167461926e-08,8.344938319850403e-13,8.236590409197209e-13,6.61046207518071e-13,7.587014824570291e-13,1.6707129146182113e-13,4.4457794877442706e-06,1.0906334639166204e-05
5.223956208469574e-07,0.11228189344030112,0.9,0.0,0.0,0.0,0.0,0.09984839252064762,6.409275216175712e-05,2.4510243822026836e-06,9.60553238180659e-06,2.8350706850756957e-05,8.612609768951047e-07,1.9360777169886813e-05,3.4713214337879887e-06,6.126851908516244e-06,1.9227875680213492e-05,3.0411911331559967e-05,4.5856997953778345e-06,2.6318602450481728e-05,1.1035550373592766e-08,8.177809108124366e-08,2.5798659043644443e-08,4.4625204154154075e-09,4.8202368171704905e-05,1.709469126967962e-05,0.00011436799288667163,2.4984918003853452e-05,2.4022378476475378e-05,6.394270959131104e-10,1.748598567329735e-05,1.983496614168456e-12,5.333576225296902e-08,8.473637365104492e-13,8.369738380729341e-13,6.68099589129881e-13,7.799446294635103e-13,1.6930803416934905e-13,4.53226729928795e-06,1.1246963416763527e-05
5.303093012599641e-07,0.11228257626639919,0.9,0.0,0.0,0.0,0.0,0.09984592321637278,6.520953991128867e-05,2.451003173671446e-06,9.697543860203157e-06,2.8782149756459535e-05,8.612450166824238e-07,1.9563969582509433e-05,3.4713562458895908e-06,6.136096711360481e-06,1.952093063990293e-05,3.1046810107861585e-05,4.591980814893145e-06,2.6738077162747394e-05,1.1035454901827118e-08,8.177738333293794e-08,2.579818091299732e-08,4.462506316650365e-09,4.883600330596872e-05,1.736465653335287e-05,0.00011700393784903252,2.539188500454197e-05,2.4684329349879234e-05,6.394452694244181e-10,1.7791844734896036e-05,2.0179959828185295e-12,5.403583321784103e-08,8.602324668202249e-13,8.502876084669418e-13,6.750905295818737e-13,8.014117727287729e-13,1.7152833200840234e-13,4.618348052821465e-06,1.1592113386545651e-05
5.382229816729709e-07,0.1122832615952851,0.9,0.0,0.0,0.0,0.0,0.09984344949653247,6.632715376504081e-05,2.4509822684086785e-06,9.789211626914764e-06,2.9213582133137362e-05,8.612290804042785e-07,1.9765407644207847e-05,3.4713790784504763e-06,6.144835138652142e-06,1.9814069593672693e-05,3.1686175197062805e-05,4.59791399189203e-06,2.7157546555836503e-05,1.1035360849145694e-08,8.17766857695727e-08,2.5797703626498485e-08,4.462493095273276e-09,4.946503136766812e-05,1.7634614815409457e-05,0.00011965787842484382,2.5798839359895966e-05,2.5353161099099056e-05,6.394613708534631e-10,1.8097705313922077e-05,2.052518648479245e-12,5.4730755444683873e-08,8.731000194638847e-13,8.636003311630387e-13,6.820204568691595e-13,8.231009276926402e-13,1.7373229347630567e-13,4.704010826819942e-06,1.1941751571618552e-05
5.461366620859776e-07,0.11228394940422973,0.9,0.0,0.0,0.0,0.0,0.09984097139409939,6.744554766571038e-05,2.450961674589507e-06,9.880531349691179e-06,2.964500396287801e-05,8.612131679107249e-07,1.9965130996562176e-05,3.47139144104197e-06,6.153094297322538e-06,2.0107293348653747e-05,3.232997367395885e-05,4.603518226931805e-06,2.757701011079495e-05,1.1035268087154947e-08,8.177599851751933e-08,2.579722693176532e-08,4.462480721976108e-09,5.008948304408829e-05,1.790456610210425e-05,0.00012232964719777667,2.620578102058411e-05,2.6028814731520224e-05,6.394756867957631e-10,1.840356641081388e-05,2.087063182646937e-12,5.5420563273646335e-08,8.85966424814484e-13,8.76911985583666e-13,6.888907457444131e-13,8.450101545894939e-13,1.7592004888960037e-13,4.789245540143779e-06,1.2295845213682733e-05
5.540503424989843e-07,0.11228463967100566,0.9,0.0,0.0,0.0,0.0,0.09983848894182562,6.856467802081381e-05,2.450941397442409e-06,9.971498405884418e-06,3.0076415227867136e-05,8.611972787250395e-07,2.016317770925806e-05,3.471394655239076e-06,6.16089985736835e-06,2.0400602679455957e-05,3.297817283352985e-05,4.608811393056054e-06,2.7996467372535707e-05,1.1035176795664986e-08,8.177532181967617e-08,2.5796750898105228e-08,4.462469193848148e-09,5.0709388965942075e-05,1.8174510379813393e-05,0.0001250190808374978,2.6612709939607755e-05,2.6711232575920012e-05,6.394884502675655e-10,1.8709427150753265e-05,2.121628223870314e-12,5.610529098201416e-08,8.988316488844576e-13,8.902225569211332e-13,6.957027120160152e-13,8.671375568509355e-13,1.7809168661986094e-13,4.874042905500324e-06,1.2654361772707956e-05
5.619640229119911e-07,0.1122853323738604,0.9,0.0,0.0,0.0,0.0,0.09983600217224291,6.968450357197112e-05,2.4509214403058703e-06,1.0062107940175638e-05,3.050781591038805e-05,8.611814122455312e-07,2.0359584318308656e-05,3.471389877956708e-06,6.1682761267012415e-06,2.069399832870239e-05,3.3630740190473226e-05,4.613810391658493e-06,2.8415917941891882e-05,1.1035087038142238e-08,8.177465589966183e-08,2.5796275722386034e-08,4.4624585137472325e-09,5.13247796913776e-05,1.844444763504632e-05,0.00012772601988074027,2.701962607192544e-05,2.740035822964937e-05,6.394998685682357e-10,1.901528676812498e-05,2.1562124863978553e-12,5.678497276630506e-08,9.11695679705641e-13,9.035320309424941e-13,7.024576200309806e-13,8.894812792343399e-13,1.802473089865718e-13,4.958394385310002e-06,1.30172689264855e-05
5.698777033249978e-07,0.11228602749149186,0.9,0.0,0.0,0.0,0.0,0.09983351111766343,7.08049852710047e-05,2.450901805517021e-06,1.0152354916827165e-05,3.0939205992820955e-05,8.611655683888018e-07,2.0554385866018354e-05,3.471378121898149e-06,6.175246122220025e-06,2.0987481007569127e-05,3.428764347863003e-05,4.618531205309605e-06,2.8835361468656437e-05,1.1034998586103583e-08,8.177400064979631e-08,2.5795801102651222e-08,4.462448647965147e-09,5.193568569210445e-05,1.87143778544707e-05,0.00013045030852523745,2.7426529374148827e-05,2.8096136507145495e-05,6.395101411082592e-10,1.932114459291122e-05,2.190814761428952e-12,5.745964272666502e-08,9.245585625127555e-13,9.168403916561762e-13,7.091566865150407e-13,9.12039506096617e-13,1.8238705512542149e-13,5.042292149863349e-06,1.3384534570073807e-05
5.777913837380045e-07,0.11228672500302495,0.9,0.0,0.0,0.0,0.0,0.09983101581018035,7.192608616250826e-05,2.450882493536684e-06,1.0242234166878706e-05,3.137058545764364e-05,8.611497467502394e-07,2.0747615942340734e-05,3.4713602734792454e-06,6.181831637284616e-06,2.12810513963291e-05,3.49488506503191e-05,4.622988947711192e-06,2.925479764548665e-05,1.103491161757266e-08,8.17733561291024e-08,2.579532705246041e-08,4.462439590867346e-09,5.2542137341335915e-05,1.898430102487107e-05,0.0001331917944357687,2.783341980429806e-05,2.8798513389828145e-05,6.395194202430592e-10,1.9627000038822705e-05,2.2254338929012042e-12,5.812933485353765e-08,9.374202593541685e-13,9.301476292466506e-13,7.158010720524902e-13,9.34810459999181e-13,1.8451100988812306e-13,5.125729037659429e-06,1.3756126815151716e-05
5.857050641510113e-07,0.11228742488798973,0.9,0.0,0.0,0.0,0.0,0.09982851628166867,7.304777127255784e-05,2.4508635037429525e-06,1.0331740430678478e-05,3.180195428743118e-05,8.611339466277108e-07,2.093930672731729e-05,3.4713371085213044e-06,6.188053305763788e-06,2.157471014489862e-05,3.561432987559091e-05,4.627197910934906e-06,2.967422620256599e-05,1.1034826249174255e-08,8.177272249804372e-08,2.5794853880689656e-08,4.462431354224084e-09,5.314416490332336e-05,1.925421713315499e-05,0.00013595032856161064,2.8240297321603004e-05,2.950743597742186e-05,6.395278385401092e-10,1.9932852592852528e-05,2.2600687880448364e-12,5.8794083015973017e-08,9.502807442021213e-13,9.434537344881406e-13,7.22391889349974e-13,9.577923999533213e-13,1.8661926537692265e-13,5.208698517819908e-06,1.4132013989291382e-05
5.93618744564018e-07,0.11228812712630096,0.9,0.0,0.0,0.0,0.0,0.0998260125637859,7.41700075032532e-05,2.4508448355378426e-06,1.0420868396112847e-05,3.22333124648548e-05,8.611181679915541e-07,2.1129489034314292e-05,3.471309305996801e-06,6.19393066282131e-06,2.1868457873385563e-05,3.628404954141213e-05,4.631171610092556e-06,3.0093646902929585e-05,1.1034742145240387e-08,8.177209951426308e-08,2.579438124802133e-08,4.462423900223261e-09,5.374179852432142e-05,1.9524126166393256e-05,0.00013872576496472844,2.864716188634102e-05,3.022285244073593e-05,6.395355392291906e-10,2.0238701806122773e-05,2.2947184255059187e-12,5.9453920951370974e-08,9.631400812156566e-13,9.56758693974374e-13,7.289302102350482e-13,9.809836197626845e-13,1.887119717913453e-13,5.2911946544776086e-06,1.4512164635161413e-05
