Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097)
2.5317678956223407e-06,0.11250282833513114,0.9,0.0,0.0,0.0,0.0,0.09917226295104666,0.00031533079524631493,2.444689512483788e-06,1.688233157183166e-05,3.2211348734819234e-05,8.567666015759664e-07,3.619031704461441e-05,3.4549754862508227e-06,6.2648828519798525e-06,9.467762614659099e-05,0.0004369401463258241,4.679865738875734e-06,4.337258484803852e-05,1.1007032200330656e-08,8.156673639723806e-08,2.566403383530806e-08,4.456241452133815e-09,7.947134139319645e-05,8.540369575663637e-05,0.0010378230394355612,0.00012789417735230266,0.0002811517767047924,6.394419600597298e-10,9.494790366113995e-05,9.673516327319796e-12,8.722082908462129e-08,9.54355830057407e-13,1.3672873806994772e-12,1.23795895190927e-12,9.048655307875176e-12,2.7685301394409907e-13,1.0050937260204346e-05,0.00015076948896514006,1.9299751921746364e-13,0.00010068009373238723,3.0879481431791855e-12,4.901229747491122e-13,8.828736809201816e-05,7.466997594184053e-12,2.2012452724346994e-15,3.507511625280896e-05,4.673164061346107e-16,1.6129717859845492e-05,2.5072584581311127e-16,1.768901259465067e-16,5.64657194467877e-17,3.90098799598224e-15,3.6451187851288326e-15,9.539794485469104e-06,2.237606524898479e-16,1.59030612140261e-15,2.0882463556618306e-16,1.4854880341463e-15,2.0353202050664776e-12,1.3632326206327967e-16,5.286878162150157e-07,1.2451997669565662e-15,1.0159029625990243e-05,1.5404313038056565e-12,7.141217687472216e-17,5.076051486671563e-16,1.075517154495618e-12,1.6228215362958162e-10,1.0676644095832711e-12,6.497090137125407e-13,3.0058840399869068e-15,1.5709759388977179e-12,9.255927809897872e-17
2.594975017577664e-06,0.11250988377056557,0.9,0.0,0.0,0.0,0.0,0.09915096493973824,0.0003225354788519595,2.444356185361435e-06,1.6812727182357584e-05,3.225385804681039e-05,8.566081579632704e-07,3.613652955882093e-05,3.454361344081152e-06,6.26376369579313e-06,9.703503696770961e-05,0.0004502300560366732,4.67906379686023e-06,4.354630067840267e-05,1.100553149414104e-08,8.155561531193734e-08,2.5659287767787794e-08,4.455726618605236e-09,7.875734044930375e-05,8.754460527708667e-05,0.0010689135806498504,0.0001311178123713277,0.00028985943699702207,6.393844302924307e-10,9.737716160653543e-05,9.891791724493653e-12,8.641334636734046e-08,9.553501542671177e-13,1.3723827602942704e-12,1.2357760823945912e-12,9.326316369059235e-12,2.7429506463777123e-13,9.970948435654525e-06,0.00015527605471053475,1.9325266521981192e-13,0.00010376687529081164,3.1817394526512635e-12,4.920865435828664e-13,9.135763771780193e-05,7.724525107384348e-12,2.2567273567657933e-15,3.685428306675952e-05,4.792708077566659e-16,1.7107942580891615e-05,2.570105891987098e-16,1.8642321689200475e-16,5.996326783766884e-17,4.090434300629054e-15,3.85249421403954e-15,1.0108907887393178e-05,2.3471417752668357e-16,1.6673137332393607e-15,2.207866652714691e-16,1.5697889184065927e-15,2.134162977864396e-12,1.453454897026462e-16,5.795178574232737e-07,1.3156423598887947e-15,1.0534342376198769e-05,1.5792586327568606e-12,7.548000069793268e-17,5.362491728555004e-16,1.1026269165994752e-12,1.6637267935710177e-10,1.1284052760504547e-12,6.864639196008536e-13,3.1886162211139596e-15,1.6664780755660503e-12,9.832226392027166e-17
2.658182139532987e-06,0.1125169190234303,0.9,0.0,0.0,0.0,0.0,0.09912971231541973,0.00032971321358622356,2.444015997463093e-06,1.6738288017680314e-05,3.229144571746358e-05,8.564491073756721e-07,3.6070164892175664e-05,3.4537436999781882e-06,6.26264946882139e-06,9.938969207053182e-05,0.00046349405737019036,4.67826346644524e-06,4.3707196045194e-05,1.1003999894762971e-08,8.154426529706072e-08,2.565452351540727e-08,4.4551958607358825e-09,7.802799652338354e-05,8.968504823205253e-05,0.001099914148547246,0.00013434067717272633,0.0002985210873387084,6.393239765658785e-10,9.980594745133365e-05,1.0109125008009453e-11,8.558950386858756e-08,9.561986850530713e-13,1.3770720955557071e-12,1.233165074815016e-12,9.602348397628436e-12,2.716852623955097e-13,9.887766020514278e-06,0.00015974213585198885,1.9347833674263002e-13,0.00010684932375511307,3.275347601707712e-12,4.939052579634472e-13,9.443442193229386e-05,7.982464564196305e-12,2.3121961770918302e-15,3.865859346626599e-05,4.912228753583769e-16,1.8107156515647e-05,2.6329396028141687e-16,1.9617397272966937e-16,6.355955713891616e-17,4.283975468862781e-15,4.064884957641204e-15,1.0690327868645244e-05,2.4590668562146234e-16,1.7459816991638614e-15,2.3304112348731487e-16,1.6561220179023997e-15,2.2351422306641804e-12,1.5465699068275875e-16,6.334831799398041e-07,1.3879364214535217e-15,1.0908194683192996e-05,1.6180766847600509e-12,7.965574230327087e-17,5.656439882281599e-16,1.1297302013696305e-12,1.704622277355743e-10,1.1906151454394787e-12,7.241848683004796e-13,3.376808617274798e-15,1.7648339144140498e-12,1.0423701626456617e-16
2.72138926148831e-06,0.11252393343323697,0.9,0.0,0.0,0.0,0.0,0.099108505795554,0.0003368651059375241,2.443669395130326e-06,1.665971898233799e-05,3.232460283922831e-05,8.562895099758687e-07,3.599260656922972e-05,3.453122834873496e-06,6.26154023216505e-06,0.00010174158559685974,0.00047673003398137053,4.677464824059117e-06,4.3856168757917154e-05,1.1002439411985191e-08,8.153270124504297e-08,2.564974288042267e-08,4.454650201853666e-09,7.728707928407423e-05,9.182502602106486e-05,0.0011308185797919475,0.0001375627762567636,0.00030713412392831474,6.39260774950136e-10,0.00010223426031924135,1.0325551356373492e-11,8.475345098535325e-08,9.569160959456117e-13,1.381384029230745e-12,1.2301735844268653e-12,9.876669579772464e-12,2.690367636013453e-13,9.80196344024212e-06,0.00016416696033384913,1.9367747595848258e-13,0.00010992700971848121,3.3687597750735615e-12,4.955892630697164e-13,9.751664744935175e-05,8.240725438226351e-12,2.367651812777476e-15,4.0486952973437235e-05,5.031726073191543e-16,1.9126514174921793e-05,2.6957596383701167e-16,2.0614002828756316e-16,6.725348102102134e-17,4.481598926281563e-15,4.282206933281784e-15,1.1283654131769442e-05,2.5733743927466584e-16,1.8263049768432145e-15,2.455831612092233e-16,1.7444532203739832e-15,2.3382514028062798e-12,1.642552504301063e-16,6.906595083413886e-07,1.4620712477379334e-15,1.1280494631975502e-05,1.6568855140190401e-12,8.393878707856327e-17,5.957852575537518e-16,1.1568270466535247e-12,1.7455080447570723e-10,1.2542693896528847e-12,7.628662748064008e-13,3.5704360168184715e-15,1.8660302789809513e-12,1.1030019924214059e-16
2.784596383443633e-06,0.11253092646097522,0.9,0.0,0.0,0.0,0.0,0.09908734589628622,0.0003439921884590834,2.4433168164180467e-06,1.657766750787904e-05,3.235377163707184e-05,8.561294236726809e-07,3.590514589528473e-05,3.4524990231345435e-06,6.260436030063866e-06,0.00010409072078326872,0.0004899361829894303,4.676667933095803e-06,4.399405384187985e-05,1.1000852018284251e-08,8.15209377719787e-08,2.564494759758998e-08,4.454090644076073e-09,7.653797986579734e-05,9.396454003098065e-05,0.0011616216068264485,0.00014078411396110002,0.0003156962833043892,6.391949989305763e-10,0.00010466209945192587,1.0541103620279046e-11,8.390891707636308e-08,9.57515594748103e-13,1.3853451901942143e-12,1.2268460576012756e-12,1.0149209112026398e-11,2.6636139260132753e-13,9.714062317840721e-06,0.00016854995860664539,1.9385273225839849e-13,0.00011299954904821017,3.4619645525619477e-12,4.971479946084716e-13,0.00010060330566679579,8.499222756934165e-12,2.4230943401966355e-15,4.23383405453725e-05,5.15120002327192e-16,2.0165199185906444e-05,2.758566045366596e-16,2.1631911445287188e-16,7.10439460467545e-17,4.683292497881596e-15,4.504377578758818e-15,1.1888504158336737e-05,2.690057246234704e-16,1.908278682691505e-15,2.584080132255601e-16,1.834749037254195e-15,2.4434841420178198e-12,1.7413768288136823e-16,7.511200795741869e-07,1.5380362284120916e-15,1.1651180494070129e-05,1.6956851727791415e-12,8.832852516018094e-17,6.266686821834543e-16,1.183917488931166e-12,1.7863841508188004e-10,1.319343825934588e-12,8.025026029432459e-13,3.7694719697829675e-15,1.970053345616058e-12,1.1650852562596987e-16
2.8478035053989563e-06,0.11253789767240288,0.9,0.0,0.0,0.0,0.0,0.09906623295326404,0.0003510954220639731,2.442958688279565e-06,1.649272613948716e-05,3.237935033850427e-05,8.559689038990435e-07,3.5808984486551166e-05,3.451872530937693e-06,6.259336892219656e-06,0.00010643710878007605,0.0005031109848783212,4.675872845527922e-06,4.412162793399868e-05,1.099923963614925e-08,8.150898912366957e-08,2.5640139327510134e-08,4.453518162403651e-09,7.578373516128104e-05,9.610359163262852e-05,0.0011923187851364593,0.0001440046944597587,0.00032420561586881085,6.391268182340295e-10,0.0001070894642043557,1.0755812396223922e-11,8.305923871449177e-08,9.580090699466987e-13,1.3889803350349495e-12,1.2232238232769116e-12,1.0419906333926863e-11,2.636697281483466e-13,9.624535325422802e-06,0.00017289074296722218,1.94006491430315e-13,0.00011606659801880952,3.554951757725955e-12,4.985902284883335e-13,0.00010369344832610938,8.757876725859441e-12,2.4785238327269785e-15,4.421180624540215e-05,5.270650593740684e-16,2.122242601382082e-05,2.8213588694141995e-16,2.2670905399483714e-16,7.4929874099642e-17,4.889044323705159e-15,4.731316010493096e-15,1.2504513613152911e-05,2.809108465742039e-16,1.9918980579241987e-15,2.7151100768615674e-16,1.9269766672115946e-15,2.550834260402035e-12,1.8430164412064842e-16,8.14935678824221e-07,1.6158208477583738e-15,1.202021780586185e-05,1.7344757113147278e-12,9.282435156857134e-17,6.582900023989119e-16,1.2110015633064283e-12,1.8272506485082972e-10,1.3858147632009088e-12,8.43088365902888e-13,3.973888896098289e-15,2.0768887000309798e-12,1.228587671557063e-16
2.9110106273542794e-06,0.11254484673102848,0.9,0.0,0.0,0.0,0.0,0.09904516714108169,0.0003581756986483768,2.442595424256549e-06,1.640543522291963e-05,3.2401697560884235e-05,8.558080034411521e-07,3.5705237109294416e-05,3.451243614947216e-06,6.258242835644642e-06,0.00010878076755933521,0.0005162531755604371,4.675079603206104e-06,4.423961337236357e-05,1.0997604127680036e-08,8.149686909854138e-08,2.5635319651511088e-08,4.452933699504514e-09,7.50270518338609e-05,9.824218217800142e-05,0.001222906423851974,0.0001472245217635654,0.0003326604606277238,6.390563977872819e-10,0.00010951635403971833,1.0969706110302893e-11,8.220738660155365e-08,9.584072225489986e-13,1.3923124797581523e-12,1.2193451949031787e-12,1.0688709901152808e-11,2.609711887766093e-13,9.533809055574584e-06,0.00017718908824458098,1.9414090194529975e-13,0.00011912784897322892,3.647712323051868e-12,4.999241270329887e-13,0.00010678618347005537,9.016612378818639e-12,2.533940360769718e-15,4.610646859326013e-05,5.390077777470705e-16,2.2297441164124804e-05,2.884138154983112e-16,2.3730775708802944e-16,7.891020425329706e-17,5.098842778524819e-15,4.962943161286825e-15,1.3131336519258062e-05,2.930521241623637e-16,2.07715843624563e-15,2.8488757446834643e-16,2.021104051448798e-15,2.6602956925350716e-12,1.9474444446507561e-16,8.821746834753866e-07,1.6954146825813093e-15,1.2387596584739875e-05,1.7732571779345224e-12,9.742566615576734e-17,6.906449965071124e-16,1.23807930351073e-12,1.8681075887220833e-10,1.453659042391397e-12,8.846181251553795e-13,4.183658184584174e-15,2.186521389041662e-12,1.293477634712739e-16
2.9742177493096026e-06,0.11255177338679424,0.9,0.0,0.0,0.0,0.0,0.09902414849133802,0.00036523384399344557,2.4422274226028607e-06,1.6316285664745993e-05,3.2421136246434565e-05,8.55646772312001e-07,3.5594934791243807e-05,3.450612521269168e-06,6.257153866162187e-06,0.00011112172091283352,0.000529361720570851,4.674288238928246e-06,4.43486819912744e-05,1.0995947286139066e-08,8.148459098502594e-08,2.563049006785733e-08,4.452338161701596e-09,7.427032990405434e-05,0.00010038031299796627,0.0012533815198376241,0.00015044359972195853,0.0003410594211962533,6.389838969015039e-10,0.00011194276852399995,1.1182811110247043e-11,8.135599195856965e-08,9.587196844876938e-13,1.3953630220829653e-12,1.2152455813017648e-12,1.0955577000684054e-11,2.5827411650700195e-13,9.442266891686925e-06,0.00018144491384192903,1.9425789853396062e-13,0.00012218302647602457,3.740238170275936e-12,5.011572818662069e-13,0.00010988067168702207,9.275359252770157e-12,2.589343991792738e-15,4.8021511643235144e-05,5.509481570195313e-16,2.338952390352948e-05,2.9469039453780954e-16,2.481132176548291e-16,8.2983894851851e-17,5.312676407949608e-15,5.199181894333836e-15,1.3768645223881793e-05,3.0542888685385924e-16,2.164055218168043e-15,2.985332521385694e-16,2.1170999193868887e-15,2.7718624621274186e-12,2.0546336022512614e-16,9.529031142541286e-07,1.7768074068753388e-15,1.2753328693788045e-05,1.8120296190034067e-12,1.0213187393753673e-16,7.237294826793012e-16,1.2651507419182515e-12,1.9089550203087672e-10,1.5228540698610864e-12,9.270864928816256e-13,4.398750292130179e-15,2.298935972399656e-12,1.3597242993660729e-16
3.0374248712649257e-06,0.11255867746781474,0.9,0.0,0.0,0.0,0.0,0.09900317690935997,0.00037227062085786654,2.441855064810236e-06,1.6225721728099767e-05,3.243795720433208e-05,8.55485257670297e-07,3.547902814250639e-05,3.4499794846429168e-06,6.25606997974364e-06,0.00011345999753879328,0.0005424357912546615,4.673498777400816e-06,4.444945864985703e-05,1.0994270829312868e-08,8.147216751233818e-08,2.5625651989315462e-08,4.451732416167155e-09,7.351568571586529e-05,0.00010251798540041644,0.0012837416953104485,0.00015366193202588188,0.0003494013430650658,6.389094686756057e-10,0.00011436870732034158,1.139515176351481e-11,8.050737217513137e-08,9.58955125059148e-13,1.3981518550390265e-12,1.2109576044666529e-12,1.1220472609018457e-11,2.5558585819730706e-13,9.3502518487135e-06,0.00018565826708771824,1.9435922340855385e-13,0.00012523188388892376,3.832522104148279e-12,5.022967537860999e-13,0.00011297612261503943,9.534051085887592e-12,2.6447347903920305e-15,4.9956181877105886e-05,5.628861970395967e-16,2.4497986574746563e-05,3.009656282725317e-16,2.5912350862353304e-16,8.714992453190944e-17,5.530533872489974e-15,5.439957067319595e-15,1.4416130193665802e-05,3.1804047130092916e-16,2.2525838485415714e-15,3.124436919979349e-16,2.214933814158507e-15,2.8855286528397245e-12,2.1645564266408235e-16,1.0271846919735406e-06,1.8599887901895194e-15,1.3117445366090019e-05,1.8507930789772688e-12,1.069423850532486e-16,7.575393182427528e-16,1.2922159095702523e-12,1.9497929901057403e-10,1.5933778361578235e-12,9.704881311209808e-13,4.6191348230528425e-15,2.4141165642692948e-12,1.4272976259414525e-16
3.100631993220249e-06,0.11256555887170902,0.9,0.0,0.0,0.0,0.0,0.09898225218962993,0.00037928673219844397,2.4414787145076865e-06,1.613414383434415e-05,3.245242230314804e-05,8.553235037794155e-07,3.5358390836473885e-05,3.449344727842573e-06,6.254991163745451e-06,0.00011579563021521354,0.0005554747428451782,4.672711236134682e-06,4.454252451464939e-05,1.0992576394556068e-08,8.145961081375263e-08,2.5620806741925935e-08,4.451117288399185e-09,7.276497414359284e-05,0.00010465520066881728,0.0013139851390227355,0.00015687952221155542,0.00035768529213312406,6.388332594509365e-10,0.00011679417018325487,1.1606750559412453e-11,7.966355560586113e-08,9.591213467357636e-13,1.4006974725864179e-12,1.2065112227921315e-12,1.1483368792081523e-11,2.5291284419210896e-13,9.258069362275547e-06,0.0001898293078592101,1.9444644539013539e-13,0.00012827420031834126,3.924557717924025e-12,5.033491098591464e-13,0.00011607179168587438,9.792625536613343e-12,2.700112818367893e-15,5.1909784973863593e-05,5.748218979177705e-16,2.5622174561968907e-05,3.072395207969407e-16,2.703367768430708e-16,9.140729264975242e-17,5.752403890664595e-15,5.6851955854809134e-15,1.5073499667575571e-05,3.308862180405332e-16,2.3427397936978947e-15,3.266146614705133e-16,2.314576113660186e-15,3.0012883786017684e-12,2.277185254549769e-16,1.1050808986656143e-06,1.9449486908070615e-15,1.3479994894732276e-05,1.8895476004483997e-12,1.1185661441979737e-16,7.920703968798544e-16,1.319274836206766e-12,1.9906215429870197e-10,1.6652089315643667e-12,1.0148177482152215e-12,4.844780599051409e-15,2.5320468697923933e-12,1.4961684215963123e-16
3.163839115175572e-06,0.11257241755808527,0.9,0.0,0.0,0.0,0.0,0.09896137402996989,0.00038628282446288674,2.4410987166982794e-06,1.604191134581729e-05,3.246476735000277e-05,8.551615519984914e-07,3.523382320692091e-05,3.44870846127694e-06,6.253917398031859e-06,0.00011812865505622445,0.0005684780943254773,4.671925626265229e-06,4.462842011443328e-05,1.0990865535354668e-08,8.144693240112765e-08,2.561595556473579e-08,4.450493560615389e-09,7.201980993082726e-05,0.00010679196006109824,0.0013441105509879884,0.00016009637366493692,0.00036591053448999144,6.387554084391727e-10,0.0001192191569527656,1.1817628212888888e-11,7.88263053637755e-08,9.592253718030133e-13,1.4030170680269912e-12,1.2019338577985872e-12,1.1744244046014901e-11,2.502606637845111e-13,9.165990007953574e-06,0.0001939582944281092,1.9452097715879263e-13,0.00013130977789242156,4.016339308769758e-12,5.043204579405974e-13,0.00011916697709165717,1.0051023921526871e-11,2.7554781348125752e-15,5.388168251148174e-05,5.867552600134596e-16,2.6761465962305165e-05,3.1351207608790625e-16,2.8175123954271727e-16,9.575502041402228e-17,5.978275198919816e-15,5.934826446946744e-15,1.574047919414638e-05,3.439654691591636e-16,2.4345185253805503e-15,3.410420470156886e-16,2.415998048476779e-15,3.1191357626969885e-12,2.392492328561485e-16,1.1866510419959381e-06,2.0316770594635273e-15,1.3841040490081325e-05,1.9282932241992515e-12,1.1687398199129783e-16,8.273186500984006e-16,1.3463275503041236e-12,2.0314407219198444e-10,1.7383265593758622e-12,1.0600701007439536e-12,5.075655736761237e-15,2.6527102256140443e-12,1.5663083788346414e-16
3.227046237130895e-06,0.11257925354135577,0.9,0.0,0.0,0.0,0.0,0.09894054204453333,0.00039325949091444025,2.4407153972859376e-06,1.5949345310251424e-05,3.247520468351754e-05,8.549994408016405e-07,3.510605592626723e-05,3.4480708827711414e-06,6.252848655963082e-06,0.00012045911084718751,0.0005814455099822586,4.6711419532827185e-06,4.470764818133311e-05,1.0989139719195404e-08,8.14341431490847e-08,2.5611099610368195e-08,4.449861971261652e-09,7.128158809171238e-05,0.00010892826480885312,0.0013741170907120273,0.00016331248962674663,0.0003740765174293276,6.386760475589077e-10,0.00012164366754854282,1.2027803769444594e-11,7.799714202169886e-08,9.592735202407077e-13,1.4051266253988494e-12,1.1972505233400574e-12,1.2003082680000661e-11,2.4763413720793274e-13,9.074252137520855e-06,0.00019804557048037398,1.9458409078899934e-13,0.0001343384393362724,4.107861802749024e-12,5.052164787795023e-13,0.000122261016960599,1.0309190972074668e-11,2.8108307962071e-15,5.5871288640664234e-05,5.986862839207513e-16,2.7915271007564937e-05,3.197832980059954e-16,2.933651797515343e-16,1.0019215102536624e-16,6.208136519779007e-15,6.188780737979506e-15,1.641681107374398e-05,3.5727756642976504e-16,2.5279155079917983e-15,3.557218541132433e-16,2.5191716995352714e-15,3.2390649211437423e-12,2.51044985205945e-16,1.2719523220930236e-06,2.1201639371403163e-15,1.4200658302304088e-05,1.967029989262959e-12,1.2199391266962506e-16,8.632800463038567e-16,1.373374079117203e-12,2.0722505680284272e-10,1.8127105345096724e-12,1.1062399923744687e-12,5.311727705549113e-15,2.7760896300919012e-12,1.637690086125812e-16
3.290253359086218e-06,0.11258606688425252,0.9,0.0,0.0,0.0,0.0,0.09891975577566031,0.00040021727495119253,2.440329062855174e-06,1.585673114912462e-05,3.2483925507235093e-05,8.54837205823711e-07,3.49757537313148e-05,3.447432177503658e-06,6.251784905267388e-06,0.00012278703845377843,0.0005943767825551524,4.670360217684518e-06,4.4780676292358366e-05,1.0987400326573767e-08,8.142125328766399e-08,2.560623994639463e-08,4.449223214391191e-09,7.055150331897242e-05,0.00011106411611681055,0.0014040043288665474,0.00016652787319792564,0.0003821828516679211,6.385953012513055e-10,0.00012406770196407224,1.2237294710061744e-11,7.717736521765273e-08,9.59271479611577e-13,1.407041004352405e-12,1.1924839564796935e-12,1.2259874238533459e-11,2.450373841628041e-13,8.983064420754984e-06,0.00020209155325632115,1.946369317299242e-13,0.00013736002581476664,4.199120688370276e-12,5.06042455868656e-13,0.00012535328672817536,1.0567074608489642e-11,2.8661708565250973e-15,5.787806676725378e-05,6.106149704537121e-16,2.9083031279256548e-05,3.2605319029738775e-16,3.051769410989251e-16,1.0471774906353995e-16,6.4419765232332305e-15,6.446991624253545e-15,1.710225372561182e-05,3.708218490588104e-16,2.622926183108974e-15,3.7065020700596617e-16,2.624069994192264e-15,3.361069942556391e-12,2.6310300277005453e-16,1.3610398999853938e-06,2.210399444477944e-15,1.4558935605368563e-05,2.005757932989059e-12,1.272158357252013e-16,8.999505864835086e-16,1.4004144487253224e-12,2.1130511206632196e-10,1.88834128095147e-12,1.1533222683427788e-12,5.5529633739993785e-15,2.9021677675970682e-12,1.7102870315959067e-16
