Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348)
6.895362669899138e-07,0.11229969445416618,0.9,0.0,0.0,0.0,0.0,0.09979535569099125,8.780885391778457e-05,2.4506406281245455e-06,1.1467577237252262e-05,2.2350239484654114e-05,8.609244270678488e-07,2.3324265155644903e-05,3.4707576865605163e-06,6.24480399605223e-06,2.542592135893971e-05,7.043009946342265e-05,4.666757727393779e-06,2.457314365564055e-05,1.1033823040050296e-08,8.176528484936676e-08,2.578857774419343e-08,4.462366011167728e-09,6.056033365124121e-05,2.2794960823212573e-05,0.0001735670303683934,3.3577513020622485e-05,3.939307174521068e-05,6.39597810511337e-10,2.394535546990067e-05,2.7155716132233388e-12,6.697591068363722e-08,6.675573492126508e-13,7.809265498124235e-13,8.043161622819606e-13,1.278109385360795e-12,2.1256759586660155e-13,6.246070232457657e-06,1.9437742878722022e-05,1.3390875747791546e-13,1.5209643709496098e-05,4.702733763071426e-13,2.7767909986763224e-13,1.0609568131647878e-05
7.009133382060817e-07,0.11230082963130625,0.9,0.0,0.0,0.0,0.0,0.09979168102409285,8.942945376598464e-05,2.4506193313143646e-06,1.1587545103959217e-05,2.254642998692746e-05,8.609018728371488e-07,2.357203242004709e-05,3.470679668282852e-06,6.248735053610646e-06,2.5849655498554768e-05,7.221588941600555e-05,4.669417652084656e-06,2.485292726328325e-05,1.1033726649684119e-08,8.176457410305295e-08,2.5787902140639307e-08,4.462367464990906e-09,6.13338906227366e-05,2.318285546624425e-05,0.00017785645390574304,3.416218738891496e-05,4.0539613435199866e-05,6.396040065898472e-10,2.438495956249577e-05,2.7655603840025612e-12,6.782884176114779e-08,6.733854866844852e-13,7.897809261131762e-13,8.128220444799306e-13,1.3152472370294204e-12,2.1527261835569692e-13,6.354682186691298e-06,2.0061002447918292e-05,1.3508421665220262e-13,1.5639714658927608e-05,4.835482297614235e-13,2.808406926613015e-13,1.0932797047568203e-05
7.122904094222495e-07,0.11230196991572722,0.9,0.0,0.0,0.0,0.0,0.0997879986583576,9.105053045553981e-05,2.4505985839985552e-06,1.1706575468220546e-05,2.273892982292533e-05,8.608793439262334e-07,2.3817333122277883e-05,3.470600446924957e-06,6.252348078501558e-06,2.6273579447978542e-05,7.401678656297917e-05,4.671861814577773e-06,2.5129058546923392e-05,1.1033633535628226e-08,8.176388175510162e-08,2.5787227288446132e-08,4.46237018614391e-09,6.209902666452163e-05,2.357073503930877e-05,0.00018217665957937176,3.474683397621524e-05,4.169820931850565e-05,6.3961019030644e-10,2.482455115070294e-05,2.8155588756392615e-12,6.867236562138427e-08,6.791028913945536e-13,7.985182970863288e-13,8.212419759930563e-13,1.3527724956003014e-12,2.1794788019906934e-13,6.462219399504821e-06,2.0692122882835087e-05,1.3623756508751601e-13,1.6073719954966233e-05,4.969434071439392e-13,2.8396101242900576e-13,1.1259662251452621e-05
7.236674806384173e-07,0.1123031152457593,0.9,0.0,0.0,0.0,0.0,0.09978430868026249,9.267204284941816e-05,2.4505783747115077e-06,1.1824657677496045e-05,2.2927807966146515e-05,8.608568392723802e-07,2.4060210977828896e-05,3.4705202653834948e-06,6.25566744598389e-06,2.6697693786890926e-05,7.583258809653406e-05,4.674106850303963e-06,2.540158483543251e-05,1.1033543192859113e-08,8.176320738039984e-08,2.5786553159748238e-08,4.462374151722393e-09,6.285582089697189e-05,2.395859950684838e-05,0.0001865273024901163,3.533145269127211e-05,4.286873985444042e-05,6.396164028951025e-10,2.526413007168065e-05,2.8655657870401666e-12,6.950657092014754e-08,6.847115662464361e-13,8.07140189459895e-13,8.29577473755663e-13,1.3906812155705184e-12,2.2059361886006451e-13,6.568681329643982e-06,2.1331018264337294e-05,1.3736921543808402e-13,1.651159598137971e-05,5.10456922639381e-13,2.870405949964262e-13,1.159011631163461e-05
7.339068447329684e-07,0.11230415030659965,0.9,0.0,0.0,0.0,0.0,0.09978098126222479,9.413174507804159e-05,2.450560637895895e-06,1.1930112845293832e-05,2.309475771479269e-05,8.608366049491594e-07,2.427676331087287e-05,3.4704474461600335e-06,6.258422439438437e-06,2.7079559879605794e-05,7.747938729841286e-05,4.675969839073041e-06,2.5643814858111598e-05,1.1033462907638446e-08,8.176261544234003e-08,2.5785947048499124e-08,4.4623787705243996e-09,6.352986832952183e-05,2.4307664583389642e-05,0.0001904686245045583,3.5857585629891815e-05,4.3932324334448044e-05,6.396220527897261e-10,2.5659740158888656e-05,2.9105781847267353e-12,7.024946101000362e-08,6.896678969652416e-13,8.148024216556892e-13,8.370084042089738e-13,1.425123715459894e-12,2.2294965153676208e-13,6.663577991847818e-06,2.1912601325412945e-05,1.3836948246967259e-13,1.690894231865018e-05,5.227186603627958e-13,2.897778284289982e-13,1.1890554731200257e-05
7.441462088275195e-07,0.11230518936160414,0.9,0.0,0.0,0.0,0.0,0.09977764780945743,9.559174376022436e-05,2.4505433184998353e-06,1.2034785424534642e-05,2.3258877197043806e-05,8.608163886866994e-07,2.449141413082214e-05,3.470374130461546e-06,6.260973035666268e-06,2.7461580877007607e-05,7.913795294026202e-05,4.677694345584354e-06,2.5883196346271408e-05,1.1033384954662574e-08,8.176203746447366e-08,2.5785341474766617e-08,4.462384352946532e-09,6.419727922332066e-05,2.4656717370756737e-05,0.0001944340823505431,3.638369585498753e-05,4.500539641273582e-05,6.396277714898638e-10,2.6055339795784768e-05,2.955595637122895e-12,7.098493789928034e-08,6.945392901177075e-13,8.223734069645075e-13,8.443730616391055e-13,1.459870895597573e-12,2.252822145831472e-13,6.7576048211062145e-06,2.2500351650313843e-05,1.3935279322194348e-13,1.730932882712609e-05,5.350732783923394e-13,2.924828724509072e-13,1.2193828486018645e-05
7.543855729220706e-07,0.1123062323677386,0.9,0.0,0.0,0.0,0.0,0.09977430838331953,9.705201500355854e-05,2.4505264084790274e-06,1.2138669351301268e-05,2.342021406132595e-05,8.607961897457175e-07,2.470418968160265e-05,3.4703004186928044e-06,6.263333396298573e-06,2.784375701537723e-05,8.080814275113012e-05,4.679290011484743e-06,2.611976256622819e-05,1.1033308845085313e-08,8.17614731494699e-08,2.5784736419512695e-08,4.462390882048299e-09,6.485810990874809e-05,2.500575784397532e-05,0.00019842343583107038,3.690978330319589e-05,4.608787298454388e-05,6.396335765699889e-10,2.6450928913938153e-05,3.000617382023821e-12,7.17130647129856e-08,6.993271102768199e-13,8.29854220862732e-13,8.516723578073261e-13,1.4949200119161925e-12,2.275914662162426e-13,6.850763172863977e-06,2.309420826844492e-05,1.4031943257555098e-13,1.771271170573957e-05,5.475194098921094e-13,2.951561039692045e-13,1.2499904260843782e-05
7.636010006071667e-07,0.11230717441635889,0.9,0.0,0.0,0.0,0.0,0.09977129784285534,9.836647374085836e-05,2.4505115325161044e-06,1.2231486007452362e-05,2.3563076836076758e-05,8.607780249085713e-07,2.489410477620692e-05,3.4702338094481875e-06,6.265305988673239e-06,2.8187848336151882e-05,8.232113603890266e-05,4.680623381394583e-06,2.6330292295464827e-05,1.1033241891132542e-08,8.17609767127206e-08,2.5784192296052626e-08,4.462397552119989e-09,6.544727766192774e-05,2.5319883720870823e-05,0.00020203408875028351,3.738324248074418e-05,4.707007495482934e-05,6.396388855860155e-10,2.6806950078682875e-05,3.0411400440535518e-12,7.23621463210734e-08,7.03565858346772e-13,8.36510728913343e-13,8.581865514466881e-13,1.5267201340986326e-12,2.2965002567509903e-13,6.9338646321262115e-06,2.3633850130159386e-05,1.4117538602832656e-13,1.807828262165823e-05,5.587980604808135e-13,2.975351198488015e-13,1.2777740963674808e-05
7.728164282922627e-07,0.11230811960039765,0.9,0.0,0.0,0.0,0.0,0.09976828255723472,9.968112006433632e-05,2.450496975243145e-06,1.23236557060493e-05,2.370375725047334e-05,8.607598729937382e-07,2.5082537950837506e-05,3.470166999432244e-06,6.267144162575453e-06,2.8532065563017137e-05,8.384332973569474e-05,4.681865771271014e-06,2.6538592005839064e-05,1.1033176374670775e-08,8.176049091150481e-08,2.5783648559722477e-08,4.4624049593521434e-09,6.603120119638946e-05,2.5633999585521038e-05,0.00020566373437769873,3.785668311360782e-05,4.805976910495554e-05,6.396442822996785e-10,2.7162962640440785e-05,3.0816651405473517e-12,7.300537046508008e-08,7.07739064616999e-13,8.4309581322793e-13,8.646490904606258e-13,1.5587606824315858e-12,2.31690007893286e-13,7.0162657089582685e-06,2.4178345401014046e-05,1.4201826440106276e-13,1.844621491417412e-05,5.701487840115919e-13,2.9988893654362466e-13,1.3057796890731695e-05
7.820318559773587e-07,0.11230906788957878,0.9,0.0,0.0,0.0,0.0,0.0997652625701089,0.00010099593977877438,2.450482730648021e-06,1.2415175124124375e-05,2.3842288398439376e-05,8.607417334873608e-07,2.526950533138894e-05,3.470100032206176e-06,6.26885633218752e-06,2.8876408756163607e-05,8.537462364563862e-05,4.6830228990721105e-06,2.6744685158540553e-05,1.1033112261615793e-08,8.176001554447887e-08,2.57831051952461e-08,4.462413089963639e-09,6.66099206962366e-05,2.594810542032405e-05,0.00020931220389938405,3.833010515755464e-05,4.905689705891402e-05,6.396497727275191e-10,2.7518966568651435e-05,3.1221922249079985e-12,7.364278217963606e-08,7.118477232154971e-13,8.496102265689316e-13,8.710605358031229e-13,1.591039729382125e-12,2.337115550502432e-13,7.097968282960766e-06,2.4727650701218486e-05,1.4284826596516122e-13,1.8816478252074222e-05,5.815706324553134e-13,3.0221781918596033e-13,1.3340048555218576e-05
7.912472836624548e-07,0.11231001925399163,0.9,0.0,0.0,0.0,0.0,0.0997622379247933,0.00010231091957581109,2.4504687927669434e-06,1.2506041274497377e-05,2.3978702871899748e-05,8.607236058825723e-07,2.5455022216402298e-05,3.4700329446554475e-06,6.270450385716842e-06,2.922087794233148e-05,8.691491865749094e-05,4.6841001224632635e-06,2.694859496990734e-05,1.1033049531633591e-08,8.17595504127612e-08,2.57825621874988e-08,4.4624219302555414e-09,6.718347606919335e-05,2.6262201207864962e-05,0.00021297933031120045,3.8803508568953925e-05,5.006140106281651e-05,6.396553616174743e-10,2.7874961837084552e-05,3.162720878486251e-12,7.427442619070236e-08,7.158928152087087e-13,8.560547136010999e-13,8.774214198634783e-13,1.6235553678787825e-12,2.3571480960163624e-13,7.178974472328765e-06,2.5281722983356275e-05,1.4366558600235513e-13,1.9189042792157257e-05,5.930626729438205e-13,3.045220301116293e-13,1.362447271746114e-05
8.004627113475508e-07,0.11231097366403107,0.9,0.0,0.0,0.0,0.0,0.09975920866426968,0.00010362604697618144,2.450455155707406e-06,1.2596251499141016e-05,2.4113032768626863e-05,8.607054896794828e-07,2.5639103132324396e-05,3.4699657680384982e-06,6.271933719480531e-06,2.956547311572641e-05,8.846411673176396e-05,4.68510246248792e-06,2.7150344413726365e-05,1.1032988156776127e-08,8.175909531986606e-08,2.578201952144111e-08,4.4624314666240844e-09,6.77519069476351e-05,2.6576286930914173e-05,0.00021666494834221868,3.927689330476859e-05,5.107322395188588e-05,6.396610527266792e-10,2.8230948423147322e-05,3.2032507081998423e-12,7.49003469166371e-08,7.198753055966579e-13,8.624300113597332e-13,8.837322483688332e-13,1.6563057102104242e-12,2.376999122913956e-13,7.259286614951325e-06,2.5840519530044554e-05,1.444704168231355e-13,1.956387917105143e-05,6.046239876155678e-13,3.068018289329349e-13,1.3911046382251238e-05
8.096781390326468e-07,0.11231193109040555,0.9,0.0,0.0,0.0,0.0,0.09975617483118848,0.00010494131027850837,2.450441813641031e-06,1.2685803461708677e-05,2.4245309699678787e-05,8.606873843848696e-07,2.5821761883751142e-05,3.469898528779245e-06,6.273313268152218e-06,2.9910194238883126e-05,9.002212088847077e-05,4.686034624524438e-06,2.7349956223503118e-05,1.103292810974532e-08,8.175865007118534e-08,2.5781477182318373e-08,4.462441685681324e-09,6.831525268973239e-05,2.6890362572425694e-05,0.0002203688943879831,3.975025932254823e-05,5.209230912124299e-05,6.396668489503543e-10,2.858692630736137e-05,3.243781345173031e-12,7.552058846946223e-08,7.237961447892847e-13,8.687368491705378e-13,8.899935021227302e-13,1.6892888870886696e-12,2.396670029255145e-13,7.338907251709672e-06,2.6403997951680837e-05,1.452629478223655e-13,1.9940958497463523e-05,6.162536733352242e-13,3.090574725461624e-13,1.4199746796309207e-05
8.281089944028388e-07,0.11231385487648453,0.9,0.0,0.0,0.0,0.0,0.09975009361631137,0.0001075722014070928,2.4504159914893046e-06,1.2862924815550355e-05,2.450382871725707e-05,8.606512045817362e-07,2.6182864769362636e-05,3.469763947362357e-06,6.275786597883063e-06,3.0600014031086655e-05,9.316416475744528e-05,4.687705766478891e-06,2.7742856686767386e-05,1.103281189760179e-08,8.175778833913629e-08,2.5780393426778903e-08,4.462464119010188e-09,6.942684483383365e-05,2.7518483543560742e-05,0.00022783112409883606,4.069693503709772e-05,5.41520425302398e-05,6.396787645915283e-10,2.929885590559026e-05,3.324843678300061e-12,7.674420898007542e-08,7.314566002012497e-13,8.811480240447794e-13,9.023690932032209e-13,1.755946354561173e-12,2.4354770299419383e-13,7.496085099759347e-06,2.7544832487385494e-05,1.4681185361401944e-13,2.0701732744510898e-05,6.397146176296909e-13,3.1349730829322395e-13,1.4783438054344789e-05
8.465398497730307e-07,0.11231579038381097,0.9,0.0,0.0,0.0,0.0,0.09974399461482494,0.00011020351316393283,2.4503912809659407e-06,1.3037392764549392e-05,2.4754503353485856e-05,8.606150626604009e-07,2.653842862331834e-05,3.4696293384120893e-06,6.277917650682863e-06,3.129033641743321e-05,9.634029515955597e-05,4.689145590996451e-06,2.8127473508838452e-05,1.10327006910017e-08,8.17569637034866e-08,2.5779310806659494e-08,4.4624891260848785e-09,7.051856193041826e-05,2.8146563988514664e-05,0.0002353647417098621,4.1643535384489374e-05,5.6240158661906506e-05,6.396911185731256e-10,3.0010750522862356e-05,3.405905356912604e-12,7.794563454366897e-08,7.388815013622706e-13,8.932939213850662e-13,9.145516015341554e-13,1.8235131523953777e-12,2.4735800976906374e-13,7.650531836773839e-06,2.8703893944515142e-05,1.4831376187088512e-13,2.1471143558617534e-05,6.634385663525764e-13,3.178435391801344e-13,1.5375369209298803e-05
8.649707051432227e-07,0.11231773738833412,0.9,0.0,0.0,0.0,0.0,0.09973787815623592,0.00011283517539426957,2.4503676377557966e-06,1.3209199332982126e-05,2.499756970932454e-05,8.605789549121065e-07,2.688854248473594e-05,3.469494797739145e-06,6.279747973973493e-06,3.198116004234728e-05,9.954977317872907e-05,4.690382235200274e-06,2.85039801414785e-05,1.1032594290456627e-08,8.175617468554739e-08,2.5778229210829337e-08,4.462516605161972e-09,7.159070910465272e-05,2.8774603777368586e-05,0.0002429684926066002,4.259006004559166e-05,5.8356222270327396e-05,6.397039135002845e-10,3.072261007692358e-05,3.4869641602501797e-12,7.91252071707679e-08,7.460779477077113e-13,9.05180105802152e-13,9.265441348220134e-13,1.8919749062556112e-12,2.5109900796175e-13,7.802273622335412e-06,2.9880854778544544e-05,1.4977008718212155e-13,2.2248976040282103e-05,6.874188007767226e-13,3.2209812525296524e-13,1.59753666907511e-05
8.834015605134147e-07,0.11231969567049681,0.9,0.0,0.0,0.0,0.0,0.09973174456496631,0.000115467126425341,2.4503450185663115e-06,1.3378340841456141e-05,2.523325677759678e-05,8.605428777299645e-07,2.7233287893949167e-05,3.469360390162703e-06,6.2813140743529115e-06,3.267248312096463e-05,0.00010279187571939056,4.691440403870706e-06,2.8872546412523708e-05,1.103249250102561e-08,8.175541984068406e-08,2.5777148531237125e-08,4.462546456891264e-09,7.264358722362662e-05,2.9402602782990576e-05,0.00025064114388242856,4.353650871006445e-05,6.049980485576784e-05,6.397171466071399e-10,3.143443450480251e-05,3.568018131723617e-12,8.028326411119748e-08,7.530528247826243e-13,9.16812025704701e-13,9.38349541921604e-13,1.96131746472165e-12,2.5477176718038894e-13,7.9513385822264e-06,3.107539247588565e-05,1.511822015489482e-13,2.3035022136997424e-05,7.116488158099489e-13,3.2626298560680857e-13,1.658326056289978e-05
9.018324158836066e-07,0.11232166501457588,0.9,0.0,0.0,0.0,0.0,0.09972559416042422,0.000118099312045533,2.4503233811147536e-06,1.3544817601110434e-05,2.5461786656403116e-05,8.605068276069495e-07,2.7572739974810857e-05,3.469226157732274e-06,6.282648022709124e-06,3.336430346289564e-05,0.00010606589514662826,4.692341785038284e-06,2.923333859889882e-05,1.1032395132314774e-08,8.175469775798425e-08,2.5776068662812718e-08,4.4625785842504204e-09,7.367749294382669e-05,3.003056088098671e-05,0.0002583814831313285,4.4482881076175294e-05,6.267048411967131e-05,6.397308112642758e-10,3.214622375741162e-05,3.649065547260992e-12,8.142013790602561e-08,7.598128106693835e-13,9.28195015630332e-13,9.49970450194446e-13,2.031526881602518e-12,2.5837734209974064e-13,8.097756482474077e-06,3.228718948404672e-05,1.5255143566335732e-13,2.38290804219584e-05,7.361223130988554e-13,3.303399992107193e-13,1.719888444877664e-05
9.202632712537986e-07,0.11232364520894898,0.9,0.0,0.0,0.0,0.0,0.09971942725707403,0.00012073168459767464,2.450302684113319e-06,1.3708633608159905e-05,2.5683374756962592e-05,8.604708011338728e-07,2.7906968404442716e-05,3.469092125978334e-06,6.283777992044419e-06,3.405661849509354e-05,0.00010937113893374994,4.6931054187241225e-06,2.958651949903325e-05,1.1032301998410266e-08,8.175400705973078e-08,2.577498950341748e-08,4.462612892507313e-09,7.469271875976246e-05,3.065847794965286e-05,0.0002661883174030333,4.542917685062056e-05,6.486784349498566e-05,6.397448981236133e-10,3.2857977795452097e-05,3.730104887168318e-12,8.25361564408402e-08,7.663643822414425e-13,9.393342985593602e-13,9.61409298996263e-13,2.1025894006820988e-12,2.6191677263017194e-13,8.24155844172912e-06,3.351593314234554e-05,1.5387908015337214e-13,2.4630955878842076e-05,7.608331943191128e-13,3.3433100572601983e-13,1.7822075455728952e-05
9.386941266239905e-07,0.11232563604571558,0.9,0.0,0.0,0.0,0.0,0.09971324416450593,0.0001233642021776475,2.4502828872529286e-06,1.3869796243316157e-05,2.5898230005445935e-05,8.604347949974074e-07,2.8236038275027633e-05,3.4689583086019627e-06,6.284728733143853e-06,3.4749425283779834e-05,0.00011270692931806308,4.693748022524226e-06,2.993224850434972e-05,1.103221291780529e-08,8.175334640086254e-08,2.5773910953785496e-08,4.4626492891762985e-09,7.568955305331754e-05,3.128635386992708e-05,0.000274060472304169,4.6375395748350515e-05,6.709147174600441e-05,6.39759395975795e-10,3.356969658635072e-05,3.811134811277005e-12,8.363164299990126e-08,7.727138212347362e-13,9.502349881989556e-13,9.726683694118222e-13,2.1744914427351223e-12,2.653910840894038e-13,8.382776678911662e-06,3.47613156133734e-05,1.551663867923075e-13,2.544045969310566e-05,7.857755546711435e-13,3.382378063141263e-13,1.8452674102357124e-05
9.571249819941825e-07,0.11232763732065501,0.9,0.0,0.0,0.0,0.0,0.09970704518750431,0.00012599682793340328,2.450263951186192e-06,1.4028315979141056e-05,2.610655503837806e-05,8.603988059781618e-07,2.856001085004885e-05,3.4688247108222316e-06,6.285521990937643e-06,3.544272055537962e-05,0.00011607260296562159,4.694284276094184e-06,3.027068166958754e-05,1.1032127713323393e-08,8.175271446840878e-08,2.5772832917464602e-08,4.462687683975015e-09,7.666828014355799e-05,3.191418852534307e-05,0.00028199679123560044,4.732153749239873e-05,6.934096263419059e-05,6.39774292360617e-10,3.4281380102083976e-05,3.89215413719237e-12,8.47069163208466e-08,7.788672201270212e-13,9.60902091230632e-13,9.83749810351971e-13,2.2472195946776384e-12,2.6880128737599815e-13,8.521444294402284e-06,3.6023033815366947e-05,1.5641456966950162e-13,2.6257409050240348e-05,8.109436765908057e-13,3.420621644312044e-13,1.9090524247072225e-05
