Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011),CHO2(367),S(1123),S(872)
5.642827547810729e-09,0.11224555210118423,0.9,0.0,0.0,0.0,0.0,0.09999848305492254,3.9612582885940603e-07,3.472786659758739e-07,2.631327907679043e-07,2.719107983713592e-07,1.9839096266105518e-07,2.349202265995281e-07,2.2864348068829012e-07,2.285097048948099e-07,2.0728753101078092e-07,2.0926070787194096e-07,1.839912934979839e-07,1.9076750446747444e-07,1.5635920081870985e-09,1.1420357196813411e-08,5.839848211496072e-09,1.0132263811960006e-09,5.063102869840657e-08,2.246826442166042e-08,3.503472249782349e-08,2.1106808103595915e-08,2.839085749899689e-09,4.1988897806385206e-11,7.18894048053676e-09,1.2281400111246589e-14,4.985212249244937e-11,8.141878973158175e-15,6.077788954585951e-15,8.121400418233666e-15,9.23459083154456e-17,1.8036811743172912e-16,8.858553526725867e-11,8.638068771287847e-11,1.6291174305368634e-15,1.2679622570457072e-09,3.930327328833544e-17,2.155687727330668e-15,6.154888581259141e-10,5.260911945606473e-17,3.6115892504445553e-19,6.700891088064976e-14,3.5380804742390516e-20,5.635594775184979e-16,6.596013604943666e-20,1.0666628171005036e-22,3.4125496177069414e-25,8.102375239325633e-22,5.994257859643693e-24,1.5671431158517696e-16,2.1328634139234895e-23,5.273531721684747e-22,1.5719110788791416e-25,3.881661675794251e-24,4.218251436099651e-19,4.560369512284521e-25,8.976350061947758e-20,2.5636779847156786e-24,5.542214478426292e-14,2.541837315635835e-16,6.704226366173814e-26,1.654261509526705e-24,1.7290495761484324e-16,2.6089143134355478e-14,1.76820237293624e-21,1.3566573366128462e-21,3.424722110591319e-24,1.798627920650179e-21,4.485346419230198e-25,1.0888695937415367e-20,1.1477091549483987e-16,8.956188539530363e-26,2.2105111644576188e-24,6.689979853688483e-17,3.0694645515416087e-13,5.29715638639244e-20,1.0606723242641983e-21,3.222902630552148e-17
5.8889752538029895e-09,0.11224556038843247,0.9,0.0,0.0,0.0,0.0,0.09999841687390774,4.1374954679432103e-07,3.612470279620558e-07,2.7437399130865834e-07,2.8391156103349894e-07,2.0591539314299134e-07,2.452745648592957e-07,2.3843202919151526e-07,2.3829893997970663e-07,2.1632958781426488e-07,2.184833218893517e-07,1.9185145530920797e-07,1.9922709047166635e-07,1.6264835162549546e-09,1.188751442111733e-08,6.066404616318855e-09,1.0523533886348027e-09,5.5029445579772316e-08,2.441324690778991e-08,3.811101756578926e-08,2.293781653293926e-08,3.0930957910929948e-09,4.3791072235887034e-11,7.82751208834909e-09,1.282779356101521e-14,5.446172611123542e-11,8.501214537936492e-15,6.347304338277958e-15,8.479353511998133e-15,1.006079402518704e-16,1.958489128511105e-16,1.002507080439991e-10,9.80709858072867e-11,1.7010184515947755e-15,1.3814780168770083e-09,4.282191747892179e-17,2.2512818759018883e-15,6.706709706350749e-10,5.732580869999966e-17,3.9248946146297887e-19,7.601099613870532e-14,3.852366666898914e-20,6.51749521269076e-16,7.16700824130328e-20,1.1632494347878942e-22,3.8856336072401727e-25,9.186244952111888e-22,7.43135317041433e-24,1.8615254216932345e-16,2.4267420054506082e-23,5.964181130872104e-22,1.9700741768077947e-25,4.869024040263961e-24,4.787196407120098e-19,5.194076636316718e-25,1.1118159397713767e-19,3.16504415364445e-24,6.340910697358632e-14,2.762181321131657e-16,8.402524665044769e-26,2.075088330493014e-24,1.8811555560936007e-16,2.8384230499824005e-14,2.1310357567522904e-21,1.6236343547552287e-21,4.1702142081302696e-24,2.1401977714426887e-21,5.106619140082211e-25,1.1833286617338793e-20,1.247200507477071e-16,1.1225915575259498e-25,2.772949468346116e-24,8.009953275183593e-17,3.4224815594360337e-13,5.994145737198705e-20,1.154888605373162e-21,3.5019236591928175e-17
6.13512295979525e-09,0.1122455687099872,0.9,0.0,0.0,0.0,0.0,0.09999835069175239,4.3140167677613926e-07,3.7512273023199564e-07,2.855956749824986e-07,2.959224341658068e-07,2.1335454281760808e-07,2.556374683974094e-07,2.4820424440780613e-07,2.4807339948086666e-07,2.2537163596766686e-07,2.2771422174370663e-07,1.9969795752970605e-07,2.0769800660620402e-07,1.6889578225313993e-09,1.2351572738958441e-08,6.290393265587272e-09,1.0910369364164422e-09,5.959870591084276e-08,2.6431493307829576e-08,4.131286359741162e-08,2.484077819978826e-08,3.35806470790459e-09,4.559024069619683e-11,8.492893039811744e-09,1.3375067059560927e-14,5.926298421308374e-11,8.86085225779581e-15,6.6171802816050905e-15,8.837602157370392e-15,1.0922642021776086e-16,2.119308248776397e-16,1.1288747817149539e-10,1.1075377745818459e-10,1.7729800483241292e-15,1.4998974111438001e-09,4.6492557565398276e-17,2.3470040538495936e-15,7.282486459523845e-10,6.22472573232177e-17,4.250513319284907e-19,8.591799588950974e-14,4.179853078763753e-20,7.500742491768225e-16,7.759521987318881e-20,1.2640491581429496e-22,4.38757951678888e-25,1.0400881933767414e-21,7.899801187100586e-24,2.1991639621317434e-16,2.74257765103196e-23,6.785244728894121e-22,2.0545299994536812e-25,5.0314077826129214e-24,5.409491027350418e-19,5.863532076663138e-25,1.3651054255893756e-19,3.396005405483085e-24,7.225971722472235e-14,2.9918074177771154e-16,8.76398721377602e-26,2.144582206574266e-24,2.0393250237382997e-16,3.077080836594441e-14,2.4183446988290966e-21,1.8681751099788556e-21,4.619963635372033e-24,2.4961767209085788e-21,5.766671576652234e-25,1.2814996928378414e-20,1.3508829782174385e-16,1.1711329296198006e-25,2.866765418658868e-24,6.468899181197444e-17,3.8007508424921904e-13,6.808878772527138e-20,1.2530603969244599e-21,3.7914513158495426e-17
6.38127066578751e-09,0.11224557706565214,0.9,0.0,0.0,0.0,0.0,0.0999982845084204,4.4908217583457944e-07,3.8890638726711785e-07,2.9679787741846073e-07,3.079432434658708e-07,2.2070937794406135e-07,2.660088942048701e-07,2.579600336635615e-07,2.578331025744386e-07,2.344136754689642e-07,2.369534524568299e-07,2.0753082388993707e-07,2.1618022667419163e-07,1.7510177231251942e-09,1.2812552701958846e-08,6.511843252108134e-09,1.1292820490954545e-09,6.433742117192872e-08,2.852217345527397e-08,4.4639817052722354e-08,2.681521577078562e-08,3.6340015362787513e-09,4.738638643115676e-11,9.185038448986192e-09,1.3923219358117981e-14,6.425434549408535e-11,9.220787101320111e-15,6.887416005487993e-15,9.19614496668909e-15,1.182016267763552e-16,2.286090841870107e-16,1.265317779745638e-10,1.2446671760572502e-10,1.8450011761417318e-15,1.6232245083565165e-09,5.031531267049967e-17,2.4428539729879905e-15,7.882250843570133e-10,6.737372715585055e-17,4.588359593207837e-19,9.679373944009848e-14,4.5205032014990846e-20,8.593650572324087e-16,8.373277018872725e-20,1.3694278976807403e-22,4.964662334815759e-25,1.1618440379218158e-21,1.1329893208161952e-23,2.584805846683107e-16,3.09468660885876e-23,7.489389319695517e-22,3.0763723944805794e-25,7.621677584309717e-24,6.071658725526559e-19,6.641188843862205e-25,1.6626493703916123e-19,4.782020498316041e-24,8.203779446876935e-14,3.228501005487454e-16,1.312103412583171e-25,3.2482587221267674e-24,2.203517754277525e-16,3.324826979033916e-14,3.030292682406462e-21,2.2739109937221727e-21,6.108485057346364e-24,2.962489544975894e-21,6.523130935838341e-25,1.3833580622426363e-20,1.4577566150334026e-16,1.7532252195440236e-25,4.3407186530631835e-24,1.2148101814213065e-16,4.2040294330584126e-13,7.540612435614067e-20,1.3551810764305106e-21,4.0913825613550704e-17
6.62741837177977e-09,0.11224558545523244,0.9,0.0,0.0,0.0,0.0,0.09999821832387594,4.667910010536131e-07,4.02598609500422e-07,3.079806342458967e-07,3.199738166701095e-07,2.2798085361734665e-07,2.7638879937959574e-07,2.676993057589946e-07,2.675780684218464e-07,2.434557063160687e-07,2.46201058658456e-07,2.153500780783981e-07,2.2467372435457955e-07,1.8126658919832735e-09,1.3270474722911101e-08,6.7307833321565136e-09,1.167093693187066e-09,6.924421567111758e-08,3.0684466775672686e-08,4.809143749034177e-08,2.8860655136518062e-08,3.920915265859077e-09,4.917949202617255e-11,9.90390317335908e-09,1.4472248906379745e-14,6.94342976551751e-11,9.581013432019313e-15,7.158010527186431e-15,9.554980202452902e-15,1.2753388833585107e-16,2.458785503498741e-16,1.4121916462865624e-10,1.3924714944439863e-10,1.9170808036419636e-15,1.7514633048763423e-09,5.429032315190218e-17,2.5388313160541273e-15,8.506034785790692e-10,7.270551911079559e-17,4.938362710609074e-19,1.0870447757035667e-13,4.874331614571719e-20,9.805017757833088e-16,9.008118930429568e-20,1.4785161873943055e-22,5.506175404125186e-25,1.3172920276612163e-21,7.883874505641079e-24,3.0235479532892837e-16,3.450704227981795e-23,8.709913812533666e-22,1.8828674455085448e-25,4.438491661279813e-24,6.810664034110175e-19,7.352348495182827e-25,2.0100314076551292e-19,3.508878410743758e-24,9.280953045922419e-14,3.47760714597821e-16,8.036161224594584e-26,1.8928784093899916e-24,2.373693794676593e-16,3.581601193136125e-14,3.0388120115124672e-21,2.430871669635424e-21,5.320700628378989e-24,3.3437205149627004e-21,7.238555342602425e-25,1.4888793110159527e-20,1.5702348585397866e-16,1.074754579718604e-25,2.5340239565652937e-24,-1.9994343505243442e-18,4.635602103010782e-13,8.704757643422144e-20,1.4612439832513512e-21,4.4015594343120716e-17
6.8735660777720306e-09,0.11224559387853486,0.9,0.0,0.0,0.0,0.0,0.09999815213808347,4.845281095681191e-07,4.162000033345873e-07,3.1914398109326746e-07,3.3201398338675563e-07,2.351699146806723e-07,2.867771411197325e-07,2.77421970853711e-07,2.7730831617063597e-07,2.52497728506833e-07,2.5545708461682003e-07,2.23155743744319e-07,2.3317847321355717e-07,1.8739051675486304e-09,1.37253590859392e-08,6.947241955115812e-09,1.2044767818663834e-09,7.431772558777002e-08,3.2917561501002895e-08,5.1667287326796763e-08,3.097662517885124e-08,4.218814843011956e-09,5.0969541643929106e-11,1.0649441834963896e-08,1.5022154688515705e-14,7.480129994205132e-11,9.941526840146904e-15,7.428963211337168e-15,9.914106751935725e-15,1.3722344164913634e-16,2.637348563098132e-16,1.569848494148449e-10,1.551321286220078e-10,1.989217908942863e-15,1.884617730844478e-09,5.841768606432707e-17,2.63493581314531e-15,9.153870141954103e-10,7.824286368474481e-17,5.300426981929769e-19,1.2171870140908033e-13,5.241262762071107e-20,1.114412833099801e-15,9.663683920251887e-20,1.5926160003476159e-22,6.1773423135435495e-25,1.4590210701390881e-21,1.1821761823350975e-23,3.520838197242266e-16,3.860315921382762e-23,9.532258089767094e-22,3.0619481848505097e-25,7.41294818430924e-24,7.581098934950371e-19,8.256736941584071e-25,2.4132785005017455e-19,5.104540630090732e-24,1.0464330411446351e-13,3.731277255477609e-16,1.3064019555538213e-25,3.1603370851240746e-24,2.549813443819657e-16,3.8473435748411456e-14,3.731420967155015e-21,2.8984040352635972e-21,7.055720531307736e-24,3.9010337966289475e-21,8.118380625488176e-25,1.5980391353147913e-20,1.6847738598517348e-16,1.746585652474728e-25,4.226882374466821e-24,5.840361653272584e-17,5.092582549825467e-13,9.558519778101538e-20,1.5712424225293298e-21,4.7219235003971516e-17
7.119713783764291e-09,0.11224560233536816,0.9,0.0,0.0,0.0,0.0,0.09999808595100784,5.022934585652682e-07,4.297111713821905e-07,3.30287953587836e-07,3.4406357513777364e-07,2.4227749549765027e-07,2.9717387672638336e-07,2.871279404986569e-07,2.870238649540765e-07,2.6153974203905035e-07,2.647215742302155e-07,2.3094784449660954e-07,2.416944467023677e-07,1.9347382182612475e-09,1.417722594329899e-08,7.161247254813447e-09,1.2414361738109808e-09,7.955659922193465e-08,3.522065486686533e-08,5.536693190341458e-08,3.316265784037064e-08,4.52770916968626e-09,5.275651882510966e-11,1.1421608817564448e-08,1.5572935244068915e-14,8.035380764095298e-11,1.0302321992926198e-14,7.700273125014335e-15,1.0273522985693848e-14,1.472705975959548e-16,2.821730649840327e-16,1.7386368967628595e-10,1.7215841652266838e-10,2.0614114830445975e-15,2.0226916487058287e-09,6.269753090662724e-17,2.731167152332791e-15,9.825788694182117e-10,8.39860491851498e-17,5.674478577174585e-19,1.3590719406601053e-13,5.621296361690342e-20,1.262077568455793e-15,1.0339788365228095e-19,1.7112107462276741e-22,6.912298172658596e-25,1.6070025825834336e-21,1.730411165961503e-23,4.082492258824453e-16,4.304489930731116e-23,1.0338153791456528e-21,4.718827059285896e-25,1.1615627614730504e-23,8.401490822158951e-19,9.250256875720114e-25,2.8788851291222143e-19,7.307724557958426e-24,1.1760972928336064e-13,3.9926390051057296e-16,2.0128702834365785e-25,4.951017255010021e-24,2.73183725864649e-16,4.121994609470875e-14,4.635844859121043e-21,3.483444744307728e-21,9.363622217419263e-24,4.557450684786606e-21,9.08088848486961e-25,1.7108133885463634e-20,1.8027858474687031e-16,2.690486129657995e-25,6.618304514065943e-24,1.5388049482450735e-16,5.57720924713661e-13,1.0412375326003642e-19,1.6851696638151037e-21,5.05233587308633e-17
7.365861489756551e-09,0.1122456108255426,0.9,0.0,0.0,0.0,0.0,0.09999801976261406,5.200870052869081e-07,4.4313271215490953e-07,3.414125873554398e-07,3.561224254402239e-07,2.4930451950782624e-07,3.0757896360826934e-07,2.968171276957034e-07,2.967247338904982e-07,2.7058174691045217e-07,2.739945710111001e-07,2.387264039020422e-07,2.502216181526442e-07,1.995167680782507e-09,1.4626095309629976e-08,7.372827034990769e-09,1.2779766709144585e-09,8.495949746723444e-08,3.759295349528043e-08,5.9189939612315935e-08,3.541828825927925e-08,4.847607101421523e-09,5.4540407105419596e-11,1.222035825635523e-08,1.6124589075450228e-14,8.609031757523685e-11,1.0663393532030064e-14,7.971939305908638e-15,1.0633227232730068e-14,1.5767567212164998e-16,3.0118823033224917e-16,1.9189017361623964e-10,1.9036246761056317e-10,2.133660529023859e-15,2.165688850332847e-09,6.712998799539698e-17,2.8275250167921004e-15,1.0521822147506557e-09,8.993536835364697e-17,6.060446067684071e-19,1.513431307044695e-13,6.014438561556027e-20,1.4245289866809002e-15,1.1036266829767929e-19,1.833625771813697e-22,7.625093226933838e-25,1.78728829363866e-21,1.6683950746135305e-23,4.714713477535019e-16,4.758221212809188e-23,1.1622022864229928e-21,4.395258314884611e-25,1.0651286131395992e-23,9.299745647260794e-19,1.0197189647841685e-24,3.413841540244662e-19,7.153779651599976e-24,1.3178175109459496e-13,4.2658247295857793e-16,1.8752744870246967e-25,4.540958760137241e-24,2.9197260654027617e-16,4.4054951886970606e-14,5.056434486833674e-21,3.882543650582728e-21,9.671189095827625e-24,5.1717162770208844e-21,1.0019402792437865e-24,1.827178088918831e-20,1.9261366828106077e-16,2.5075673203263528e-25,6.0740668115097735e-24,8.868586899838188e-17,6.092184931982741e-13,1.166866017330494e-19,1.8030189399468812e-21,5.392651533069162e-17
7.612009195748811e-09,0.11224561934886997,0.9,0.0,0.0,0.0,0.0,0.09999795357286748,5.379087070289351e-07,4.564652199600095e-07,3.5251791801988336e-07,3.681903697618618e-07,2.562518994684762e-07,3.1799235928044254e-07,3.0648944686859585e-07,3.0641094208343114e-07,2.7962374311871054e-07,2.832761180938779e-07,2.4649144548579063e-07,2.5875996077975035e-07,2.0551963359724633e-09,1.5071987064405682e-08,7.582008777914843e-09,1.3141030195223485e-09,9.052509356082941e-08,4.003367318586275e-08,6.313588183551877e-08,3.7743054715170074e-08,5.178517447968784e-09,5.6321191189427516e-11,1.3045644043589262e-08,1.667711516276634e-14,9.200935285859207e-11,1.1024737203294424e-14,8.243961101513882e-15,1.0993218380702817e-14,1.6843889906791948e-16,3.2077610336288763e-16,2.1109842773909395e-10,2.0978043555624517e-10,2.205964060133857e-15,2.3136130586061537e-09,7.171514866111732e-17,2.9240091318281833e-15,1.1242002130387487e-09,9.609105095109179e-17,6.458235799979229e-19,1.6810203642666386e-13,6.420614958153894e-20,1.602854632511587e-15,1.1752767168067465e-19,1.961126594198138e-22,8.47632020218111e-25,1.954213779913047e-21,2.3700185113625133e-23,5.424099192894337e-16,5.2698156147877163e-23,1.2495348409906156e-21,6.549217327460307e-25,1.6112015834623293e-23,1.0238486964604668e-18,1.1349971154271652e-24,4.025644709439346e-19,9.967814723804762e-24,1.4723460094260389e-13,4.543332493084372e-16,2.7936902157111103e-25,6.867677100471192e-24,3.113440954921314e-16,4.6977866034121735e-14,6.1083468115573045e-21,4.560464445996697e-21,1.258674995517403e-23,5.945699318202513e-21,1.113360532620164e-24,1.9471094173912897e-20,2.0514390379576466e-16,3.734710738166005e-25,9.181046234653057e-24,2.1082781082983544e-16,6.634769803393042e-13,1.2606508156009192e-19,1.9247834483847874e-21,5.742813427902303e-17
7.858156901741072e-09,0.1122456279051637,0.9,0.0,0.0,0.0,0.0,0.09999788738173367,5.557585211398793e-07,4.6970928542589784e-07,3.6360398120177303e-07,3.802672454289901e-07,2.631205379587148e-07,3.284140213614487e-07,3.1614481380268777e-07,3.1608250862191817e-07,2.886657306614424e-07,2.9256625825113644e-07,2.542429927326094e-07,2.6730944768961784e-07,2.1148267369780637e-09,1.551492095704249e-08,7.788819659977508e-09,1.3498199130430323e-09,9.625207255945032e-08,4.254203848237623e-08,6.720433281742398e-08,4.013649850636597e-08,5.520448974651747e-09,5.809885518902167e-11,1.3897419843670129e-08,1.723051187156206e-14,9.810943705327443e-11,1.138634745451169e-14,8.516337450013527e-15,1.1353494602459965e-14,1.7956061518175026e-16,3.4093163050282478e-16,2.315222324250371e-10,2.3044818606671756e-10,2.2783211027190463e-15,2.466467930696736e-09,7.645314989502474e-17,3.020619165272592e-15,1.1986360195989838e-09,1.0245340674445579e-16,6.867784108099884e-19,1.8626169543743717e-13,6.839855172561708e-20,1.7981982306471683e-15,1.2489185029111702e-19,2.0924667689632537e-22,9.307371689498427e-25,2.1544331529083193e-21,2.455869833074201e-23,6.217652641958969e-16,5.792661406291914e-23,1.3860057955589812e-21,6.684217001489865e-25,1.6302165557192872e-23,1.125577550188523e-18,1.2458495039228558e-24,4.722319392054895e-19,1.0404698779145679e-23,1.6404569993253582e-13,4.832566572625108e-16,2.85163367693396e-25,6.949553152527954e-24,3.312943272598268e-16,4.998810528624029e-14,6.743096451539654e-21,5.094189476279498e-21,1.349779493673233e-23,6.7102424707397764e-21,1.22265379725583e-24,2.0705837097598225e-20,2.1820361452000172e-16,3.813185045651608e-25,9.294001754396601e-24,1.7167918325633653e-16,7.20918559756722e-13,1.3958263206875403e-19,2.0504563523681163e-21,6.102654746942134e-17
8.104304607733332e-09,0.11224563649423872,0.9,0.0,0.0,0.0,0.0,0.09999782118917858,5.736364050210751e-07,4.828654951569296e-07,3.7467081251814905e-07,3.923528916199466e-07,2.6991132741577974e-07,3.3884390757360925e-07,3.2578314564171467e-07,3.257394525804508e-07,2.9770770953621033e-07,3.018650338944801e-07,2.6198106908674304e-07,2.758700518795577e-07,2.1740615573601736e-09,1.595491660698352e-08,7.993286552093813e-09,1.385131992148434e-09,1.0213913129907212e-07,4.511728264212283e-08,7.139486965874967e-08,4.259816395124341e-08,5.8734104022828795e-09,5.987338397651789e-11,1.4775639093503464e-08,1.778477797331244e-14,1.0438910138795627e-10,1.174821967711605e-14,8.789067552396528e-15,1.1714054545778269e-14,1.9104108729581942e-16,3.616503548382577e-16,2.531950227168032e-10,2.52401297503403e-10,2.350730692936747e-15,2.6242570583010913e-09,8.134409536348139e-17,3.1173548206263867e-15,1.275492782174592e-09,1.0902269194180994e-16,7.289008505501517e-19,2.0590214748711422e-13,7.272120384183022e-20,2.0117608932094502e-15,1.3245257714774529e-19,2.2280480889302227e-22,1.0169086228420122e-24,2.3741048950503103e-21,2.350729143757314e-23,7.102791690682939e-16,6.342426401152209e-23,1.5443282807366822e-21,6.179301365355709e-25,1.4806149219963075e-23,1.2341534012314522e-18,1.3602403644501764e-24,5.512432287521296e-19,1.0111184646198675e-23,1.822946525731572e-13,5.131176737225547e-16,2.6368825451919654e-25,6.313330914618571e-24,3.5181946182141733e-16,5.3085090231677686e-14,7.304077899400584e-21,5.627170712975531e-21,1.3831090774845187e-23,7.529218859745841e-21,1.3361502273864259e-24,2.1975774582078703e-20,2.31686681136572e-16,3.527776050312039e-25,8.44970665722677e-24,7.851356105816039e-17,7.815090232149283e-13,1.5502905011712216e-19,2.180030781966528e-21,6.472082580014766e-17
8.350452313725592e-09,0.11224564511591176,0.9,0.0,0.0,0.0,0.0,0.09999775499516832,5.91542316127002e-07,4.959344318524625e-07,3.85718447582116e-07,4.0444714936551444e-07,2.766251501328547e-07,3.492819757436705e-07,3.354043608898578e-07,3.3538179301885196e-07,3.067496797405235e-07,3.1117248707400217e-07,2.6970569795169166e-07,2.8444174623865286e-07,2.2329034607424394e-09,1.639199350332392e-08,8.195436019534352e-09,1.4200438447653748e-09,1.0818497839979272e-07,4.775864763789565e-08,7.5707072320996e-08,4.5127598395616264e-08,6.237410406926318e-09,6.164476263168371e-11,1.5680255003598286e-08,1.8339912263485188e-14,1.1084689208668988e-10,1.2110349367108235e-14,9.062150620918809e-15,1.2074896888086371e-14,2.028805770031673e-16,3.8292789166485576e-16,2.761498878341035e-10,2.756750604409484e-10,2.423191877971917e-15,2.786983967633475e-09,8.63880849732204e-17,3.2142158022063398e-15,1.3547736408667051e-09,1.1579915918786837e-16,7.721825951806424e-19,2.2710569333073138e-13,7.717367873203359e-20,2.2448024310991385e-15,1.402071616707934e-19,2.3683637168790243e-22,1.1123913585577402e-24,2.596228704248301e-21,2.5731227616966772e-23,8.087358309207851e-16,6.938230082709001e-23,1.690706507569818e-21,6.739216035084117e-25,1.6054862117670638e-23,1.3486329267775041e-18,1.4879619642730419e-24,6.405107313156266e-19,1.109865904008075e-23,2.020632494616332e-13,5.436351158640097e-16,2.8760350831587853e-25,6.846312509106559e-24,3.7291568466657186e-16,5.626824530816706e-14,8.139234135466214e-21,6.295257559717982e-21,1.5324404286126233e-23,8.457016484432558e-21,1.4616227620912218e-24,2.328067311132525e-20,2.45466141957361e-16,3.8485926207215815e-25,9.16545491843761e-24,6.01946360939534e-17,8.451920898177777e-13,1.6967087885041002e-19,2.313499833868561e-21,6.851008707867573e-17
