Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137)
1.3731416127022882e-10,0.11224537614812484,0.9,0.0,0.0,0.0,0.0,0.09999996308926909,9.45781873702854e-09,9.240417401480922e-09,6.528480220213635e-09,6.534032963484301e-09,5.563105138300087e-09,5.6587599582563056e-09,5.654932051943617e-09,5.654738950818109e-09,5.0442472306525745e-09,5.045427543012431e-09,4.564936545988907e-09,4.569004607049096e-09,4.1600035334688324e-11,1.533313891084475e-10,7.124884878059081e-11,1.4212916040826818e-11,2.2549795737140455e-11,5.565516991965348e-12,2.148324879444989e-11,1.3382811646726695e-11,1.6696263737399896e-12,9.347335070745555e-13,3.5307673740409705e-12,2.932129495558751e-16,2.947507146919264e-15,1.956401389847427e-16,1.4555912459838443e-16,1.9561664752518517e-16,5.430043446166405e-20,2.2042661727592347e-18,7.53768934868641e-14,8.739773234532567e-16,3.914678584959163e-17,7.443451045202108e-13,2.3069837144468606e-20,5.162650128949927e-17,3.6055329916079275e-13,3.080731515439113e-20,2.303346348060479e-22,2.0911949559321995e-17,1.7376421168118572e-23,6.487594020771531e-21,1.633889205965012e-23,6.140429244398635e-26,4.831545536324408e-30,1.2270537768264886e-26,2.2727132654545215e-30,1.0962869270246872e-21,2.4957295603740344e-28
1.450939365511729e-10,0.11224537638347672,0.9,0.0,0.0,0.0,0.0,0.09999996099802665,9.993942321725675e-09,9.757669612331818e-09,6.898173146707536e-09,6.9043710024559225e-09,5.874315609457748e-09,5.979456460080001e-09,5.975196801348021e-09,5.974976248791206e-09,5.330037847738318e-09,5.331351321580913e-09,4.823438499433194e-09,4.827980505982585e-09,4.392892718905554e-11,1.6726619741631148e-10,7.801807885705408e-11,1.5508061078064807e-11,2.544297445912362e-11,6.4498750007856704e-12,2.3981798182450438e-11,1.4934383859537838e-11,1.8641949411228382e-12,9.936945906766244e-13,3.984496697976011e-12,3.0983510269430395e-16,3.4828024990323967e-15,2.067294390239402e-16,1.538101559199795e-16,2.0670360732502844e-16,6.062876809852222e-20,2.2145141108874574e-18,7.976493066291665e-14,1.0417370593042193e-15,4.1365618412725596e-17,8.310921377055869e-13,2.575862138117447e-20,5.4552954223742545e-17,4.025753216355426e-13,3.439857926129586e-20,2.570390380774968e-22,2.335022487398099e-17,1.9609369261720634e-23,7.654103763900459e-21,1.8935064165995008e-23,6.856207241846118e-26,5.700331355991405e-30,1.4469388957131168e-26,2.8285051495558784e-30,1.2934720576556394e-21,2.982874231301007e-28
1.5287371183211696e-10,0.11224537661886612,0.9,0.0,0.0,0.0,0.0,0.09999995890678413,1.0530095305416966e-08,1.0274528373928766e-08,7.2678457480551195e-09,7.2747239924574805e-09,6.185229574593876e-09,6.300162550853007e-09,6.295448009232e-09,6.295198335693826e-09,5.615828456208422e-09,5.617282210404692e-09,5.081926243118523e-09,5.08696829389396e-09,4.6256047353317807e-11,1.8148333409179055e-10,8.495965108813882e-11,1.6829740014667796e-11,2.852616205565806e-11,7.412117118599407e-12,2.661737182040211e-11,1.6570419789132363e-11,2.0694865261558717e-12,1.0526548497567555e-12,4.465970125039559e-12,3.2645816656440453e-16,4.080263889005712e-15,2.178191862431873e-16,1.6206156564763523e-16,2.1779089811930067e-16,6.730589206325624e-20,2.2254306685120044e-18,8.417376586231592e-14,1.2304005679877992e-15,4.3584540553074035e-17,9.226205648868114e-13,2.859561821388908e-20,5.747954150462293e-17,4.4691376729247355e-13,3.818784533138155e-20,2.8519715961588928e-22,2.5923176344833024e-17,2.1978852916364984e-23,8.952706344406794e-21,2.1759874092540787e-23,7.61146688315678e-26,6.667500117876817e-30,1.6915826611365406e-26,3.4839766612974745e-30,1.5130045700456252e-21,3.522678692568276e-28
1.6065348711306102e-10,0.11224537685429317,0.9,0.0,0.0,0.0,0.0,0.09999995681554162,1.1066277686705355e-08,1.0791018767002505e-08,7.637498025374654e-09,7.645091914901066e-09,6.495860140837033e-09,6.620878229137638e-09,6.615685656656985e-09,6.615405212142053e-09,5.901619056062886e-09,5.903220211117234e-09,5.340399777825794e-09,5.345967970075704e-09,4.858150877036023e-11,1.95957688589143e-10,9.206132421846219e-11,1.8175597153234976e-11,3.1800799878528727e-11,8.453751564667872e-12,2.938992681410097e-11,1.82908572330429e-11,2.2855014494178207e-12,1.1116128884783713e-12,4.9751876654572884e-12,3.430821411226914e-16,4.743232901239689e-15,2.2890938008577385e-16,1.7031335375871064e-16,2.2887851985815177e-16,7.43318167596842e-20,2.237020917741969e-18,8.860473225193927e-14,1.441302186091049e-15,4.5803552159273837e-17,1.0189305781922654e-12,3.15808335880833e-20,6.040626312413692e-17,4.935687423915277e-13,4.21751224341836e-20,3.1480792892573694e-22,2.8630856819932575e-17,2.448487222970777e-23,1.0390493942673165e-20,2.4817749429824295e-23,8.406212888046047e-26,7.738330378907106e-30,1.9622948925152977e-26,4.247147519660902e-30,1.7560884496113496e-21,4.124163957162125e-28
1.706138497397618e-10,0.11224537715576309,0.9,0.0,0.0,0.0,0.0,0.09999995413814619,1.175278913312106e-08,1.1451774503974025e-08,8.110730195199605e-09,8.119291751771086e-09,6.8931628022566875e-09,7.031501055734388e-09,7.025662650091589e-09,7.02534043053675e-09,6.2675136750223615e-09,6.269313942339336e-09,5.671299924817032e-09,5.677579822503917e-09,5.155651442528823e-11,2.1482811970828873e-10,1.0136911664822528e-10,1.993055706955169e-11,3.627482794586287e-11,9.905418244396028e-12,3.313948796525362e-11,2.0616624200090652e-11,2.5777165607764126e-12,1.1870922622576048e-12,5.667630643129152e-12,3.64366966247359e-16,5.692910538779023e-15,2.4310868709048264e-16,1.808785816314483e-16,2.4307436573677565e-16,8.38361988179376e-20,2.25285051245459e-18,9.431209990783794e-14,1.7459243622380074e-15,4.8644659279890584e-17,1.1492153112559397e-12,3.5619139018594826e-20,6.415350942228146e-17,5.566822474053327e-13,4.7569044558450304e-20,3.5483713401688583e-22,3.2294226024762154e-17,2.789259882025746e-23,1.244577068660827e-20,2.907933229964433e-23,9.48136401758897e-26,9.269045801234024e-30,2.349027455781448e-26,5.396053181357985e-30,2.1036076724071527e-21,4.996655021224381e-28
1.8057421236646257e-10,0.11224537745729525,0.9,0.0,0.0,0.0,0.0,0.0999999514607507,1.2439348761108912e-08,1.2112007159594317e-08,8.583929055265824e-09,8.593516000331779e-09,7.290044405054637e-09,7.442139592237265e-09,7.435617352361962e-09,7.435250719161466e-09,6.633408279859584e-09,6.635419337107547e-09,6.002176784214621e-09,6.009211158828915e-09,5.452916468585537e-11,2.3403935678277e-10,1.1089868549405475e-10,2.1717548431079903e-11,4.106728288547887e-11,1.1492063560231913e-11,3.711343306826948e-11,2.3080527781271012e-11,2.887509928636778e-12,1.2625673005726584e-12,6.4055463152461275e-12,3.8565328395609806e-16,6.7621939867981205e-15,2.5730872423674756e-16,1.914444296434862e-16,2.5727075389459796e-16,9.39123531751567e-20,2.269800615664128e-18,1.0006078308110396e-13,2.092042140041076e-15,5.148591266005709e-17,1.2873384527458904e-12,3.9900417648643984e-20,6.790097589042141e-17,6.23593266903363e-13,5.3287568489990966e-20,3.9724383035626603e-22,3.6178649756499574e-17,3.15241079329833e-23,1.4755709018324633e-20,3.373716073619246e-23,1.0621256476144746e-25,1.0989424562101268e-29,2.783396367542027e-26,6.773830658263636e-30,2.4942369326625782e-21,5.962512350040811e-28
2.0049493761986413e-10,0.11224537806054721,0.9,0.0,0.0,0.0,0.0,0.09999994610595944,1.3812612550075628e-08,1.343105282186886e-08,9.530226855509467e-09,9.542037599264116e-09,8.08262826567071e-09,8.263463782896476e-09,8.255459758864154e-09,8.254996512272036e-09,7.3651974471672515e-09,7.3676651312523304e-09,6.663860646782536e-09,6.672532277207214e-09,6.046807267609075e-11,2.7333453293401795e-10,1.3054463873063413e-10,2.5373499671993906e-11,5.161595000884191e-11,1.5079230384952573e-11,4.5734174290579365e-11,2.8422331084264332e-11,3.559834123482624e-12,1.4135066208800726e-12,8.017783934371445e-12,4.282303967602584e-16,9.28626510006662e-15,2.8571098496238936e-16,2.1257798589427633e-16,2.85665156628802e-16,1.157800660753326e-19,2.3070921766452475e-18,1.1169354995961938e-13,2.9202306190140895e-15,5.716885740069879e-17,1.5871015668898387e-12,4.9191944202405534e-20,7.539656926919067e-17,7.688087411535065e-13,6.569849789439602e-20,4.89182577258692e-22,4.46111916868997e-17,3.9458416063453964e-23,2.0199153020931272e-20,4.426779994674482e-23,1.3095305024550964e-25,1.504348659907556e-29,3.8060056422258364e-26,1.0284345975451772e-29,3.414963347663328e-21,8.285469598415421e-28
2.1842359034792553e-10,0.1122453786036889,0.9,0.0,0.0,0.0,0.0,0.09999994128664688,1.504871471171614e-08,1.4616748122541582e-08,1.0381780979897818e-08,1.0395790204700401e-08,8.794709456130343e-09,9.002709252112223e-09,8.993241396394858e-09,8.992682479227006e-09,8.023807649446003e-09,8.026726270480576e-09,7.2592964959591285e-09,7.2695879037087785e-09,6.580657965016978e-11,3.095223701485508e-10,1.4880103581230682e-10,2.8740962784553865e-11,6.22181265680989e-11,1.8789765338335635e-11,5.4259511808092254e-11,3.3701400750175847e-11,4.225050280594038e-12,1.549338897890177e-12,9.624288096775472e-12,4.665549020066777e-16,1.2032894059844077e-14,3.1127550706806367e-16,2.316003069178186e-16,3.1122197263591615e-16,1.3741668782697847e-19,2.344554834779407e-18,1.2233320195111868e-13,3.836409982407146e-15,6.228400594826593e-17,1.8836997497712264e-12,5.838541094453201e-20,8.214335612221507e-17,9.124924040104936e-13,7.79786634273446e-20,5.8004159515947715e-22,5.29578770690108e-17,4.736450110032914e-23,2.6118665072069787e-20,5.51605923719778e-23,1.554346345904878e-25,1.9451984789079273e-29,4.916796462915196e-26,1.4463788109999773e-29,4.4165030257267525e-21,1.0855518123735752e-27
2.3635224307598693e-10,0.11224537914703517,0.9,0.0,0.0,0.0,0.0,0.09999993646733389,1.6284972936065607e-08,1.580123127015237e-08,1.1233227217167194e-08,1.124962142547727e-08,9.505706905540929e-09,9.742005574523126e-09,9.73095038721422e-09,9.7302876938315e-09,8.682417805968587e-09,8.685825254323647e-09,7.854656918810069e-09,7.866706634814216e-09,7.113962851540853e-11,3.463315288332573e-10,1.6751296687672844e-10,3.216652807660867e-11,7.387907567184432e-11,2.2966315778616614e-11,6.351078249078135e-11,3.942660081092512e-11,4.9472304425274365e-12,1.6851560715620504e-12,1.1378086114310348e-11,5.048842418079902e-16,1.5267381257452168e-14,3.368423805003776e-16,2.506246364506025e-16,3.367805440031478e-16,1.609061910791835e-19,2.3857431972176874e-18,1.331516679447237e-13,4.9320393308968304e-15,6.739962550973739e-17,2.2057006060413085e-12,6.836630364062534e-20,8.889085606347007e-17,1.0684834806490015e-12,9.131083471375765e-20,6.785790366997461e-22,6.202304122465137e-17,5.599545755293324e-23,3.3095063101180934e-20,6.742142896148786e-23,1.8201537888405643e-25,2.4647403890527104e-29,6.224599419057067e-26,1.979212602532088e-29,5.597217203372969e-21,1.3934777826429355e-27
2.5428089580404833e-10,0.11224537969058672,0.9,0.0,0.0,0.0,0.0,0.09999993164802042,1.7521387206032416e-08,1.6984624772527753e-08,1.208456558100561e-08,1.2103531106509284e-08,1.0215697857711003e-08,1.0481352732547012e-08,1.046858660750741e-08,1.0467812163623921e-08,9.341027916734964e-09,9.344962103541367e-09,8.44994192488734e-09,8.463888461789453e-09,7.646777094733634e-11,3.836395280839741e-10,1.8660783179457241e-10,3.563854649989699e-11,8.660545516770236e-11,2.761603982397375e-11,7.348764414692534e-11,4.5597498320363445e-11,5.7263785269675654e-12,1.8209588848426517e-12,1.327916284124178e-11,5.432184156358463e-16,1.902478966998041e-14,3.624116006161091e-16,2.6965097421575223e-16,3.6234087012540766e-16,1.8624870295896045e-19,2.4306806926716833e-18,1.4416604810876295e-13,6.224242409262489e-15,7.251571515574955e-17,2.5531064629238176e-12,7.91346943003747e-20,9.5639068994502e-17,1.2367832708088356e-12,1.0569512267462138e-19,7.84787450790924e-22,7.180767653703692e-17,6.535121116249816e-23,4.1215364692157726e-20,8.107132340500417e-23,2.106958604918739e-25,3.069449508781681e-29,7.745467003560595e-26,2.654044789302885e-29,6.971983142201876e-21,1.7402711497164926e-27
2.7041668325930356e-10,0.11224538017995908,0.9,0.0,0.0,0.0,0.0,0.09999992731063782,1.8634293453880438e-08,1.8048829528688214e-08,1.285067788799019e-08,1.2872116783217114e-08,1.0853883346702791e-08,1.1146808624688439e-08,1.1132396895860768e-08,1.1131515155852951e-08,9.933776977303128e-09,9.938217659964911e-09,8.985633956909125e-09,9.00140604580764e-09,8.125927452301228e-11,4.175610479650316e-10,2.0406964366470293e-10,3.879524363376973e-11,9.897450255876456e-11,3.221009740444216e-11,8.308693691949686e-11,5.153205342984528e-11,6.476322613602094e-12,1.943171052643583e-12,1.511604155246973e-11,5.777233047315715e-16,2.2881371252310277e-14,3.854259015469152e-16,2.8677639501006405e-16,3.8534666344424343e-16,2.1064139108345448e-19,2.474345299800289e-18,1.5426070644282658e-13,7.569526522473265e-15,7.71205970422591e-17,2.8874949295021016e-12,8.949961606595968e-20,1.0171307015669766e-16,1.3987781061081712e-12,1.1954063328159e-19,8.869281303289416e-22,8.122988071503713e-17,7.439102455408799e-23,4.957364348694232e-20,9.455779571869801e-23,2.3830404782399444e-25,3.6918466378477854e-29,9.309554299230679e-26,3.39080481302035e-29,8.38751597403014e-21,2.1099506384427678e-27
2.865524707145588e-10,0.11224538066949853,0.9,0.0,0.0,0.0,0.0,0.09999992297325476,1.9747326072377972e-08,1.9112290954006597e-08,1.3616702838562497e-08,1.3640765796200572e-08,1.149134712723605e-08,1.181230566662428e-08,1.179614807908372e-08,1.1795152756384937e-08,1.0526526000808711e-08,1.0531503919481998e-08,9.521264916042041e-09,9.53897472401335e-09,8.604743109733861e-11,4.5174749283284736e-10,2.2175359882973676e-10,4.19762877099735e-11,1.1221384090878668e-10,3.7195397464224135e-11,9.327348340245213e-11,5.782704496145956e-11,7.2724167438113864e-12,2.0653731393543026e-12,1.707219231327853e-11,6.122321085708741e-16,2.721227848677301e-14,4.084420968060353e-16,3.039034420421759e-16,4.0835387717755026e-16,2.3653521176658996e-19,2.521072365802142e-18,1.6454056841328377e-13,9.10058961703677e-15,8.172585839997898e-17,3.2424650184724787e-12,1.0050252171165762e-19,1.0778764868834136e-16,1.5707449992676635e-12,1.342385290882845e-19,9.95272342177305e-22,9.123656105070607e-17,8.401780783437926e-23,5.899254424795096e-20,1.091928079872885e-22,2.676139122903976e-25,4.393187021422928e-29,1.1070796663809985e-25,4.273583012225052e-29,9.98322036303657e-21,2.52349708741051e-27
3.02688258169814e-10,0.11224538115920528,0.9,0.0,0.0,0.0,0.0,0.09999991863587118,2.086048504906839e-08,2.017505774235095e-08,1.438264044270202e-08,1.4409478051156597e-08,1.2128124086937668e-08,1.2477843845543545e-08,1.2459840091617524e-08,1.2458724970714575e-08,1.1119274987251688e-08,1.112482089738024e-08,1.0056834809246967e-08,1.0076594490017328e-08,9.083245994638724e-11,4.861502745683575e-10,2.396268489387342e-10,4.5177027662970645e-11,1.2632588666541157e-10,4.257464440154499e-11,1.0404707723152277e-10,6.448222971092531e-11,8.114663770773254e-12,2.1875638628608214e-12,1.9147605585707085e-11,6.46744826765265e-16,3.204007936661351e-14,4.31460183568428e-16,3.2103211510709864e-16,4.313625108801812e-16,2.6393025760531955e-19,2.5708703938043e-18,1.750182583561159e-13,1.083007774122873e-14,8.633149866400767e-17,3.6180184176350967e-12,1.1214346346655245e-19,1.138628045170853e-16,1.7526848974231223e-12,1.497888909373504e-19,1.1098159013438672e-21,1.0182860708021525e-16,9.423151456619609e-23,6.953563962680568e-20,1.249842997626489e-22,2.986258758051237e-25,5.178186555141487e-29,1.3040800428737894e-25,5.315367901761287e-29,1.1770033617659405e-20,2.994033927055262e-27
3.1882404562506923e-10,0.1122453816490795,0.9,0.0,0.0,0.0,0.0,0.09999991429848705,2.1973770371496076e-08,2.1237170286068693e-08,1.5148490710388558e-08,1.5178253458017188e-08,1.2764244296223917e-08,1.3143423148637287e-08,1.312347287273011e-08,1.3122231804336313e-08,1.1712023936632021e-08,1.1718168608975438e-08,1.0592343643483993e-08,1.061426533742469e-08,9.56145429649909e-11,5.207291241419674e-10,2.5766108330770623e-10,4.8393604007088886e-11,1.4131255472455295e-10,4.835002634583412e-11,1.154075212599115e-10,7.149737929924274e-11,9.003066546776197e-12,2.3097431112305807e-12,2.134227082781348e-11,6.812614589299142e-16,3.7386415318726874e-14,4.544801591377381e-16,3.3816241400225377e-16,4.543725641115732e-16,2.928266211538472e-19,2.623746122077627e-18,1.85706429913942e-13,1.2770667690169099e-14,9.09375172945649e-17,4.014156812328593e-12,1.244224934779068e-19,1.19938537570863e-16,1.944598747591637e-12,1.6619179964738565e-19,1.2305548774189383e-21,1.1300696087880056e-16,1.0503209305125873e-22,8.126655114743996e-20,1.4193869469349747e-22,3.313403595465813e-25,6.051570333100163e-29,1.5231250868744273e-25,6.540808949403001e-29,1.375892612551829e-20,3.511193953374491e-27
3.3495983308032446e-10,0.11224538213912141,0.9,0.0,0.0,0.0,0.0,0.09999990996110238,2.30871820272064e-08,2.229866202279972e-08,1.59142536516022e-08,1.594709193038334e-08,1.3399733660825403e-08,1.3809043563098567e-08,1.378704636575392e-08,1.3785673262744336e-08,1.2304772848949684e-08,1.2311547069605453e-08,1.1127791425712416e-08,1.115198725983529e-08,1.0039383072733831e-10,5.554507419394342e-10,2.758319206707164e-10,5.16228215597215e-11,1.5717533983706676e-10,5.4523298724406284e-11,1.2735462618739655e-10,7.887227777851516e-11,9.937627923228085e-12,2.4319116500590445e-12,2.3656176742719405e-11,7.15782004675661e-16,4.3272022274148385e-14,4.775020209252463e-16,3.5529433852178186e-16,4.773840364258079e-16,3.23224394954276e-19,2.6797048102509573e-18,1.9661775983864773e-13,1.4935060811518013e-14,9.5543913774158e-17,4.430881885535453e-12,1.3733966382654328e-19,1.2601484777713407e-16,2.1464874966735152e-12,1.8344733604366712e-19,1.3574855546373593e-21,1.2477261705003298e-16,1.164194882607314e-22,9.424895192881322e-20,1.6006114658982426e-22,3.657577857541594e-25,7.018054600980256e-29,1.7653728210074777e-25,7.962758256071465e-29,1.5960903301256463e-20,4.092844060647478e-27
3.510956205355797e-10,0.11224538262933105,0.9,0.0,0.0,0.0,0.0,0.09999990562371709,2.420072000374574e-08,2.3359560562296047e-08,1.6679929276323338e-08,1.671599338504067e-08,1.403461448005681e-08,1.447470507612248e-08,1.4450560517629757e-08,1.4449049351432578e-08,1.2897521724204642e-08,1.2904956294625116e-08,1.1663178162890731e-08,1.1689760250844045e-08,1.051704475660556e-10,5.902876685400336e-10,2.941183880458836e-10,5.486204286558665e-11,1.7391538573575453e-10,6.109585418679626e-11,1.3988820940250106e-10,8.660671962886708e-11,1.0918350750652187e-11,2.5540696809967465e-12,2.6089312502092616e-11,7.503064636178831e-16,4.9716753597787175e-14,5.005257664399132e-16,3.724278884628825e-16,5.003969273826402e-16,3.5512367150278305e-19,2.7387504828584796e-18,2.0776494279131538e-13,1.7335977807692956e-14,1.0015068760405983e-16,4.868195317967081e-12,1.5089502651603644e-19,1.3209173506373057e-16,2.358352091451209e-12,2.0155558092426086e-19,1.4906043959923634e-21,1.3712662269767936e-16,1.2839364707212703e-22,1.085465693119981e-19,1.7935574386459962e-22,4.0187857573039806e-25,8.082366824221525e-29,2.0319912626844097e-25,9.608338859491332e-29,1.8387007495546515e-20,4.727568513143069e-27
3.672314079908349e-10,0.11224538311970852,0.9,0.0,0.0,0.0,0.0,0.09999990128633114,2.5314384288661448e-08,2.4419888724104826e-08,1.7445517594532698e-08,1.7484957741514698e-08,1.466890595936849e-08,1.5140407674906137e-08,1.5114015278300153e-08,1.5112360075894717e-08,1.3490270562396855e-08,1.3498396299401538e-08,1.219850386197664e-08,1.2227584304041232e-08,1.0994449624020721e-10,6.252172448305927e-10,3.1250244230378085e-10,5.810909026947956e-11,1.9153354760691428e-10,6.806878685660614e-11,1.5300809391762193e-10,9.470050791384013e-11,1.1945237878680987e-11,2.6762167445855163e-12,2.864166782915701e-11,7.848348353675045e-16,5.673960355460518e-14,5.2355139327045e-16,3.8956306361940886e-16,5.234112365363254e-16,3.885245432835636e-19,2.8008861488872585e-18,2.1916068657633798e-13,1.9986153971975442e-14,1.0475783830227426e-16,5.326098788140812e-12,1.6508863348872768e-19,1.3816919935800602e-16,2.580193478587717e-12,2.2051661509386654e-19,1.62990801292424e-21,1.500700774035492e-16,1.4095451947602702e-22,1.2422318749178714e-19,1.9982569899596514e-22,4.39703151875016e-25,9.249225255837714e-29,2.324137609799939e-25,1.149244123127403e-28,2.1048319912642583e-20,5.433221314492626e-27
