Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011),CHO2(367),S(1123),S(872),S(869),S(1124),S(1122),C4F10(82),S(871),S(870),S(1125),C4HF8(158)
0.00011862798159891183,0.12022930425950372,0.9,0.0,0.0,0.0,0.0,0.0711692133785294,0.003446497441747832,1.7951121807142202e-06,6.354368036239913e-06,2.3468686596566836e-05,6.23136869717828e-07,1.9009039698870334e-05,2.5120125362586606e-06,5.461880871506435e-06,0.003160294567030111,0.017503599584209707,3.6747297859311036e-06,3.307587731558789e-05,8.082374846286914e-09,5.989367914528402e-08,1.8665766491209998e-08,3.333241680207895e-09,1.1630394142578898e-05,0.0034233568043511146,0.03783228357031478,0.003943994073071709,0.0015314130763168182,4.815893153343246e-10,0.003898245200040287,7.099879766494349e-11,8.570690810757635e-09,4.669229878745967e-13,7.001819682098479e-13,4.366455954874767e-13,3.3097151283162946e-11,2.7926458301417474e-14,1.3519774706985353e-06,0.0023019604783959782,1.437973804548501e-13,0.001160626371642818,2.390418124014289e-11,3.7532688477943366e-13,0.00043374823134820266,2.4634299291310394e-11,6.748506540050552e-14,0.007988367369519939,1.91841425659159e-14,0.0032055670556804814,1.0049637282426654e-14,7.247257500286128e-14,2.4400134254585745e-14,1.2303404179979028e-12,5.72930770903457e-13,0.00266605372778277,9.395765593861778e-14,6.519599446364292e-13,4.369886229473508e-14,3.034934243875261e-13,6.419254581670676e-10,2.5105428782099906e-14,0.002374601692676137,4.1421566901076995e-13,0.0028723828249592872,4.750372911134684e-11,3.162699823558363e-14,2.1948429537347377e-13,3.316767363769696e-11,5.004589188541872e-09,1.6781326726434239e-10,2.1612577805331475e-10,4.261394408765599e-13,2.2271553696964315e-10,1.889861616347577e-14,2.034649327863021e-15,2.1449183264062988e-11,3.252819887778067e-14,2.257947510459066e-13,8.645458366018659e-12,0.0011868411513308494,9.493964150324467e-13,5.751558070463623e-16,4.911380212091523e-12,3.948056921922653e-09,4.888877318894275e-12,6.627019993540937e-09,0.000920599631392283,3.665847127077138e-12,3.0124870596784595e-16,1.7353413027400256e-12,5.583256047793634e-07
0.00011916932590180294,0.12025869755205892,0.9,0.0,0.0,0.0,0.0,0.07106188110555252,0.003447635991816187,1.7924921948006768e-06,6.344306201510705e-06,2.3433296429350752e-05,6.222258822507218e-07,1.898849491634409e-05,2.5083149264558586e-06,5.4587855305938565e-06,0.0031704272250389944,0.017572565731061703,3.6707297569170074e-06,3.302616610695997e-05,8.070578564936353e-09,5.980626366526821e-08,1.8638478297733095e-08,3.3286808325630744e-09,1.160583379192762e-05,0.0034365030150474004,0.037976832734515895,0.003954287278097632,0.0015308660442242654,4.809371031034577e-10,0.003913264348166189,7.089780859068957e-11,8.53760617746977e-09,4.654019824646716e-13,6.9790463512286e-13,4.3540941913636784e-13,3.302735740581626e-11,2.782026168711878e-14,1.3484739906412338e-06,0.0023083224801470933,1.43599179265107e-13,0.0011613723516641608,2.387763413614466e-11,3.7477057739880344e-13,0.00043365094037444205,2.458561979245184e-11,6.766119079483262e-14,0.008023706480428935,1.9258055132320548e-14,0.003219022795320602,1.0088229406911991e-14,7.27643715178487e-14,2.4506027065185827e-14,1.2336573162656998e-12,5.740804914621199e-13,0.0026767766953209446,9.432775326759708e-14,6.545197570099301e-13,4.384083736784415e-14,3.044756215468206e-13,6.436560374105916e-10,2.5192534583762512e-14,0.0023857830971304524,4.1546206320107753e-13,0.0028860838573618896,4.7627706383571355e-11,3.1761491905742215e-14,2.2041487485916582e-13,3.325423615192725e-11,5.017650394691745e-09,1.681500241351319e-10,2.1677611055246893e-10,4.270513598967849e-13,2.2319213811060593e-10,1.896166581404537e-14,2.039959443015213e-15,2.1505162263681098e-11,3.263821985436187e-14,2.2655560866572268e-13,8.668125980692818e-12,0.001196191528155479,9.508918984689033e-13,5.773717657196177e-16,4.930240733791726e-12,3.963218121027806e-09,4.907713146108743e-12,6.652552522888632e-09,0.0009264949524076115,3.679924537556216e-12,3.0240554680769215e-16,1.7420271938936186e-12,5.605173849466591e-07
0.00011971067020469405,0.12028805091065994,0.9,0.0,0.0,0.0,0.0,0.07095471953247363,0.003448746508529933,1.7898757509433337e-06,6.334271381768558e-06,2.3397962589409047e-05,6.213162588901897e-07,1.8967989387305942e-05,2.5046227732473714e-06,5.455689360461998e-06,0.0031805284853953565,0.017641457550299083,3.666734482284338e-06,3.297653277712289e-05,8.058798231166676e-09,5.971896636550729e-08,1.861123096542343e-08,3.3241258848410167e-09,1.1581405297812438e-05,0.003449629394495253,0.03812118828258751,0.003964526235910577,0.0015303183998655215,4.802856851770335e-10,0.003928261057682382,7.079641651923508e-11,8.504712436933346e-09,4.638862298433232e-13,6.956351348044028e-13,4.34177358573645e-13,3.2957710316999604e-11,2.7714670207535835e-14,1.3449880630143903e-06,0.0023146695267870013,1.4340129809769693e-13,0.0011621131432078505,2.385101248362761e-11,3.742151466797693e-13,0.00043355589455125915,2.4537174978857555e-11,6.783638797373008e-14,0.008058996273386172,1.933185727342943e-14,0.0032324665009757416,1.0126763314643309e-14,7.305533659989331e-14,2.461178626804695e-14,1.236948144308202e-12,5.752206726326447e-13,0.0026874853400490474,9.469662953289814e-14,6.570710712689762e-13,4.3982368624855185e-14,3.0545472980063334e-13,6.453730146120588e-10,2.5279586264211513e-14,0.0023969507513391954,4.167018137495361e-13,0.00289976816581941,4.775103027121247e-11,3.1895762437933375e-14,2.2134389553718702e-13,3.334034246482657e-11,5.030642765738079e-09,1.6848398688832364e-10,2.1742297659103094e-10,4.279588371581232e-13,2.236664178312725e-10,1.9024550037400765e-14,2.0452415728171743e-15,2.1560846242972894e-11,3.2748124276345286e-14,2.273156515528897e-13,8.690675406461164e-12,0.0012055662075056354,9.523779960937576e-13,5.795844137502602e-16,4.94907280412122e-12,3.978356449244075e-09,4.926520831393092e-12,6.678046905005066e-09,0.0009323876893369953,3.693980712058553e-12,3.035606425364471e-16,1.748703096110977e-12,5.627049879810283e-07
0.00012025201450758516,0.12031736442175511,0.9,0.0,0.0,0.0,0.0,0.07084772832782195,0.0034498293698396213,1.7872628460338959e-06,6.324263380489977e-06,2.3362684967151345e-05,6.20407997362072e-07,1.8947522791016932e-05,2.500936067828615e-06,5.452592372840782e-06,0.0031905984257782085,0.017710275129872288,3.662743954912017e-06,3.2926977181979705e-05,8.047033830985248e-09,5.963178714225133e-08,1.8584024426151018e-08,3.319576832521731e-09,1.155710744669481e-05,0.0034627359742048884,0.03826535057643103,0.003974711124701522,0.0015297701617026176,4.796350612379065e-10,0.003943235362677353,7.069463173813866e-11,8.472007960565664e-09,4.623757099009734e-13,6.93373437558122e-13,4.3294939013729276e-13,3.2888210039062095e-11,2.760967874016301e-14,1.341519531484474e-06,0.0023210016588182977,1.4320373623481215e-13,0.00116284878068474,2.3824317490526216e-11,3.7366059098086405e-13,0.00043346305944361754,2.4488961954868127e-11,6.80106599861951e-14,0.008094236772512663,1.9405549156998563e-14,0.0032458982149797602,1.0165239098122015e-14,7.334547232800154e-14,2.4717411394641426e-14,1.2402130222134734e-12,5.763513614323032e-13,0.00269817972317136,9.50642879377494e-14,6.596139101268347e-13,4.4123457469248206e-14,3.0643075905317663e-13,6.470764524269442e-10,2.536658361254455e-14,0.0024081046615506774,4.1793493188749103e-13,0.002913435735765051,4.78737029205047e-11,3.2029809321282435e-14,2.2227135399032992e-13,3.3425994074922804e-11,5.043566527790083e-09,1.68815169295431e-10,2.180663820292128e-10,4.288618821573656e-13,2.241383810950111e-10,1.908726932003563e-14,2.0504958091950507e-15,2.1616236171019712e-11,3.2857912011126235e-14,2.2807487885354694e-13,8.713107030678355e-12,0.0012149650611976161,9.538547621749598e-13,5.817937561677807e-16,4.967876468286902e-12,3.993471942911427e-09,4.945300417503204e-12,6.703503197847125e-09,0.0009382777390129585,3.708015684326368e-12,3.047139959269482e-16,1.7553690245677093e-12,5.648884128952059e-07
0.00012079335881047627,0.12034663816897653,0.9,0.0,0.0,0.0,0.0,0.07074090716145563,0.003450884948930838,1.7846534796883497e-06,6.314281970388581e-06,2.332746345428923e-05,6.195010959363773e-07,1.892709482182364e-05,2.497254803382509e-06,5.449494578232365e-06,0.00320063712361173,0.017779018556952894,3.6587581677096654e-06,3.2877499179979406e-05,8.035285362666315e-09,5.95447259826556e-08,1.8556858628088072e-08,3.3150336807545928e-09,1.1532938294009263e-05,0.003475822785632942,0.03840931997577049,0.003984842122203725,0.0015292213481182993,4.789852325730374e-10,0.003958187297192511,7.059246446747996e-11,8.439490044234828e-09,4.608704026504859e-13,6.911195138889694e-13,4.3172549282102593e-13,3.281885659844575e-11,2.75052787488538e-14,1.3380681757667524e-06,0.0023273189165483026,1.430064929655352e-13,0.0011635792987908329,2.3797550376711937e-11,3.731069086932711e-13,0.0004333724011315144,2.4440977838426492e-11,6.818400987339221e-14,0.008129428003024831,1.9479130950551622e-14,0.003259317978977972,1.0203656849692068e-14,7.363478061930699e-14,2.482290196947377e-14,1.2434520672100483e-12,5.774726045358254e-13,0.0027088599050845387,9.54307314816201e-14,6.621482948786256e-13,4.426410528879895e-14,3.0740371909818085e-13,6.487664120188008e-10,2.5453526480074706e-14,0.002419244834240438,4.1916142878402315e-13,0.0029270865530807715,4.799572647216955e-11,3.216363203847053e-14,2.2319724675578928e-13,3.3511192476894496e-11,5.056421906376153e-09,1.6914358502763413e-10,2.1870633269472732e-10,4.2976050537201737e-13,2.246080333777352e-10,1.9149824141510447e-14,2.0557222438388557e-15,2.1671333014413604e-11,3.296758300680577e-14,2.288332902734367e-13,8.735421239682273e-12,0.0012243879614024877,9.553223113681099e-13,5.839997979947252e-16,4.9866517714188005e-12,4.008564638308037e-09,4.964051947135905e-12,6.728921459291644e-09,0.0009441649995389685,3.7220294880444974e-12,3.0586560974731817e-16,1.7620249944184656e-12,5.670676584405404e-07
0.00012133470311336737,0.12037587223672828,0.9,0.0,0.0,0.0,0.0,0.07063425570401514,0.0034519136134534014,1.78204764409643e-06,6.304327009844617e-06,2.329229794120572e-05,6.18595551331822e-07,1.890670521557339e-05,2.4935789691569387e-06,5.446395987691025e-06,0.0032106446561819516,0.017847687918545775,3.6547771136034343e-06,3.282809862626836e-05,8.02355279104434e-09,5.9457782626242115e-08,1.852973347297022e-08,3.310496403458772e-09,1.1508897257340286e-05,0.0034888898601816293,0.0385530968405316,0.003994919405660142,0.0015286719766938802,4.783361955528883e-10,0.003973116895214002,7.048992473462695e-11,8.407158397672191e-09,4.593702880792514e-13,6.888733341154659e-13,4.3050564807363374e-13,3.274964997737329e-11,2.7401469369065712e-14,1.3346338907294356e-06,0.0023336213395362135,1.4280956758375647e-13,0.001164304730157073,2.377071225061612e-11,3.725540981704545e-13,0.00043328388628759563,2.4393219801578665e-11,6.835644066809754e-14,0.008164569991561716,1.9552602821341838e-14,0.003272725834587156,1.0242016661538016e-14,7.392326343658862e-14,2.4928257614777358e-14,1.2466653969766358e-12,5.785844490457405e-13,0.002719525945631882,9.579596323118687e-14,6.646742472794248e-13,4.4404313521684065e-14,3.0837362007772217e-13,6.504429547860647e-10,2.5540414711700788e-14,0.0024303712761310913,4.203813171127789e-13,0.0029407206043361965,4.811710306102281e-11,3.229723020279856e-14,2.2412157127444033e-13,3.3595939161296866e-11,5.069209126402518e-09,1.6946924788141186e-10,2.1934283520029228e-10,4.3065471713536837e-13,2.2507538007997958e-10,1.921221500336421e-14,2.0609209681856517e-15,2.1726137737080086e-11,3.307713720025973e-14,2.2959088544133667e-13,8.757618418785465e-12,0.001233834780692389,9.567805537182134e-13,5.862025442454851e-16,5.005398758568841e-12,4.023634571649301e-09,4.9827754629186795e-12,6.75430174712145e-09,0.0009500493704544437,3.736022156839502e-12,3.0701548676089036e-16,1.7686710207932883e-12,5.692427238319474e-07
0.00012182191298596938,0.12040214904246628,0.9,0.0,0.0,0.0,0.0,0.07053841422259903,0.0034528166985026898,1.7797054119095248e-06,6.295389993646774e-06,2.3260696770277574e-05,6.17781720178129e-07,1.888838718857927e-05,2.4902753560874143e-06,5.4436065865216645e-06,0.0032196248527953555,0.017909427089107456,3.65119820588319e-06,3.27837042293383e-05,8.013007072998321e-09,5.9379634362149084e-08,1.8505355550352114e-08,3.3064178888663065e-09,1.148736818491808e-05,0.0035006333781403905,0.03868233169696183,0.0040039431812700504,0.0015281770799578916,4.77752741390683e-10,0.003986534463770483,7.039732854340846e-11,8.378216616397e-09,4.580246083516243e-13,6.868583692104746e-13,4.2941123629987603e-13,3.2687489549755774e-11,2.730853780237493e-14,1.3315574529233137e-06,0.0023392808691201383,1.4263260594771906e-13,0.001164953296650733,2.3746498198157517e-11,3.720573127252854e-13,0.00043320602859038266,2.435042861275704e-11,6.85108450575754e-14,0.008196155702538104,1.9618633659076483e-14,0.0032847827566635456,1.0276491029757733e-14,7.418219404607757e-14,2.5022961923342076e-14,1.2495355079341013e-12,5.795771116406271e-13,0.0027291133399218593,9.612363855576009e-14,6.669404148362626e-13,4.4530126231781524e-14,3.092439235510847e-13,6.51940424425737e-10,2.5618567201430525e-14,0.0024403733397844606,4.214735753082828e-13,0.0029529769047959057,4.822579059639446e-11,3.241727611265458e-14,2.24952119504612e-13,3.367182618661913e-11,5.080659534129797e-09,1.6976000196676609e-10,2.1991274398758942e-10,4.314557432526138e-13,2.254940246669646e-10,1.9268226989620903e-14,2.065576203117381e-15,2.177521301831557e-11,3.31756359592477e-14,2.302720222154931e-13,8.777496136793218e-12,0.0012423572639223576,9.580851650975164e-13,5.881822022905015e-16,5.022246873992874e-12,4.037178079965279e-09,4.99960271045e-12,6.777111586399671e-09,0.0009553427519484499,3.748597516126913e-12,3.0804889338216106e-16,1.7746439553412844e-12,5.711967075191267e-07
0.00012230912285857138,0.12042839383680233,0.9,0.0,0.0,0.0,0.0,0.07044270970201628,0.0034536985351950465,1.7773660364893406e-06,6.2864740802833095e-06,2.3229140793561777e-05,6.169689849004795e-07,1.8870099849973766e-05,2.4869761297906673e-06,5.440816559807066e-06,0.00322857992380485,0.017971106398610513,3.6476231211526463e-06,3.273937234823606e-05,8.00247421712622e-09,5.930158141373434e-08,1.848101045418885e-08,3.3023441303308867e-09,1.1465940324807637e-05,0.003512360957402475,0.03881141114925581,0.004012923719973199,0.0015276817581286648,4.771699288325375e-10,0.0039999339919351284,7.030444557716613e-11,8.34942232976269e-09,4.566831042535512e-13,6.848496318808359e-13,4.2832007673244425e-13,3.262544803439787e-11,2.7216073962559607e-14,1.3284945302742465e-06,0.002344928442823411,1.4245590071791592e-13,0.001165597793259823,2.372222839008752e-11,3.7156123093537197e-13,0.0004331298572860477,2.43078163528683e-11,6.866450962721943e-14,0.008227701571593226,1.9684575716101636e-14,0.003296830095337188,1.0310918608225135e-14,7.444045925259887e-14,2.51175562468994e-14,1.2523849732746612e-12,5.805622327869079e-13,0.002738689369704054,9.645033732432935e-14,6.691997875882527e-13,4.46555850272704e-14,3.1011176435086735e-13,6.534271222923924e-10,2.569667513385321e-14,0.00245036429245847,4.2256049840316555e-13,0.002965219605307811,4.8333957361633275e-11,3.25371393959375e-14,2.2578139252098293e-13,3.3747349603686894e-11,5.092055077896482e-09,1.7004854713746585e-10,2.2047986907335708e-10,4.3225321097032655e-13,2.2591080950849454e-10,1.9324106912504716e-14,2.0702091327561395e-15,2.1824053158137516e-11,3.3274039932043645e-14,2.309524967022795e-13,8.797279650686133e-12,0.001250898926516477,9.59382346823944e-13,5.90159198615797e-16,5.0390721225879044e-12,4.0507032065761825e-09,5.016407332195197e-12,6.799890755745449e-09,0.0009606336418490328,3.761155807714679e-12,3.090808974292851e-16,1.7806088588980806e-12,5.731473035382165e-07
0.00012279633273117336,0.12045460668074874,0.9,0.0,0.0,0.0,0.0,0.07034714190507871,0.003454559378640505,1.7750295147027956e-06,6.277579154696244e-06,2.3197629932389608e-05,6.161573436873033e-07,1.8851843011314845e-05,2.4836812835619484e-06,5.4380259164015096e-06,0.0032375099249839618,0.01803272590908403,3.6440518543144263e-06,3.2695102878964155e-05,7.991954209322764e-09,5.9223623676443076e-08,1.845669813021041e-08,3.2982751211677363e-09,1.1444612997171138e-05,0.0035240726207165277,0.03894033545651727,0.004021861149732845,0.0015271860233099794,4.765877571264788e-10,0.004013315504350177,7.021128271046379e-11,8.320774678835843e-09,4.553457614284852e-13,6.828471008655705e-13,4.2723215575763313e-13,3.256352540608016e-11,2.712407515390869e-14,1.3254450318339726e-06,0.0023505640885681765,1.4227945138288194e-13,0.0011662382424912645,2.3697903610210476e-11,3.7106585161735825e-13,0.00043305534948764456,2.4265381089450487e-11,6.881743656658839e-14,0.00825920762120501,1.9750429113686733e-14,0.003308867879812752,1.0345299463721204e-14,7.469806056726843e-14,2.5212040278270327e-14,1.2552138793445407e-12,5.815398461878159e-13,0.0027482540767978687,9.677606188442305e-14,6.714523821617925e-13,4.4780690932249894e-14,3.109771496984378e-13,6.549030934368402e-10,2.577473837794235e-14,0.0024603441396404977,4.2364209515368844e-13,0.0029774486973775114,4.8441604898002206e-11,3.2656819731862456e-14,2.2660938818733287e-13,3.382251048862925e-11,5.103395920077061e-09,1.7033489326529683e-10,2.210442150263623e-10,4.3304712749858887e-13,2.2632573837281606e-10,1.9379855126819598e-14,2.074819823116314e-15,2.187265885246668e-11,3.337234904966518e-14,2.3163230847075413e-13,8.816969238642763e-12,0.0012594596765630622,9.60672115917083e-13,5.921335368571425e-16,5.055874536990824e-12,4.064209977717473e-09,5.033189359062059e-12,6.822639297055213e-09,0.0009659219703708819,3.773697055962821e-12,3.1011150090409874e-16,1.7865657424339723e-12,5.750945113210121e-07
0.00012328354260377535,0.1204807876329725,0.9,0.0,0.0,0.0,0.0,0.07025171059517146,0.0034553994822130456,1.7726958464876463e-06,6.268705079525668e-06,2.3166164108858882e-05,6.153467953903964e-07,1.8833616487062738e-05,2.480390812334334e-06,5.435234663740882e-06,0.0032464149119925184,0.018094285682198345,3.6404844002853615e-06,3.265089571901032e-05,7.981447049310523e-09,5.914576114809251e-08,1.843241854399658e-08,3.294210868588867e-09,1.1423384958905845e-05,0.0035357683908096025,0.03906910487672843,0.004030755598330934,0.0015266898876548207,4.76006227713397e-10,0.004026679025639453,7.011784682825388e-11,8.292271772777803e-09,4.5401256563057586e-13,6.808507551293178e-13,4.261474584431292e-13,3.250172165791108e-11,2.703253539807911e-14,1.322408824321494e-06,0.002356187834272329,1.4210325742579812e-13,0.0011668746672407286,2.3673524691235827e-11,3.7057117360707463e-13,0.0004329824824779064,2.4223120885573427e-11,6.896962806213817e-14,0.008290673874237774,1.981619397300991e-14,0.0033208961389625856,1.0379633662963374e-14,7.495499937166602e-14,2.5306413634142576e-14,1.2580223102592461e-12,5.82509984942859e-13,0.002757807502693288,9.710081441474779e-14,6.736982140113276e-13,4.490544492693952e-14,3.1184008651008817e-13,6.563683817460094e-10,2.5852756841193563e-14,0.002470312886899123,4.2471837317174723e-13,0.002989664172664072,4.854873474458041e-11,3.277631670066408e-14,2.2743610368152474e-13,3.389730991605063e-11,5.114682222815968e-09,1.706190500452139e-10,2.2160578581829086e-10,4.3383750066690217e-13,2.267388153519106e-10,1.943547196849636e-14,2.079408340118758e-15,2.1921030796237793e-11,3.347056329421224e-14,2.3231145744386647e-13,8.83656517843297e-12,0.0012680394222884643,9.619545819107305e-13,5.941052206475926e-16,5.072654149807558e-12,4.077698419599711e-09,5.0499488219352724e-12,6.845357252194093e-09,0.0009712076681894029,3.78622128520825e-12,3.1114070580653823e-16,1.7925146169110576e-12,5.770383295773907e-07
0.00012377075247637734,0.12050693675507938,0.9,0.0,0.0,0.0,0.0,0.07015641553692997,0.0034562190946050854,1.7703650287319512e-06,6.259851707150775e-06,2.3134743245535564e-05,6.145373381690928e-07,1.881542007937623e-05,2.4771047100070963e-06,5.432442811812959e-06,0.0032552949402586432,0.018155785778972696,3.636920754005806e-06,3.2606750766996564e-05,7.970952723078844e-09,5.906799372494171e-08,1.840817164043351e-08,3.2901513628105857e-09,1.1402255215407303e-05,0.003547448290352759,0.039197719666187,0.004039607193059553,0.0015261933631007408,4.754253394189035e-10,0.0040400245803759735,7.002414454581445e-11,8.2639125213789e-09,4.5268350264701774e-13,6.788605736614894e-13,4.2506597029565303e-13,3.2440036760464646e-11,2.6941451275262206e-14,1.3193857718223125e-06,0.002361799707465134,1.4192731834382021e-13,0.001167507090120843,2.3649092415440292e-11,3.700771957484837e-13,0.0004329112340746506,2.41810338867847e-11,6.91210862919431e-14,0.008322100354467708,1.9881870414999787e-14,0.0033329149010908788,1.0413921272504831e-14,7.521127730453834e-14,2.5400676016700484e-14,1.260810354020074e-12,5.834726825705368e-13,0.0027673496881096666,9.742459743394313e-14,6.759373009443444e-13,4.5029848035239755e-14,3.1270058200372295e-13,6.578230331342439e-10,2.5930730356000542e-14,0.0024802705400249303,4.2578934140720097e-13,0.0030018660232835055,4.86553484345468e-11,3.2895629995399554e-14,2.2826153696283344e-13,3.397174895643578e-11,5.125914147636032e-09,1.7090102729489199e-10,2.2216458611890766e-10,4.3462433708797156e-13,2.2715004390181111e-10,1.949095779176963e-14,2.0839747494316113e-15,2.1969169681721475e-11,3.35686825499756e-14,2.3298994286578984e-13,8.856067746761362e-12,0.0012766380723075697,9.632297353072603e-13,5.960742536127043e-16,5.089410993563684e-12,4.091168558368874e-09,5.06668575163578e-12,6.868044662940795e-09,0.0009764906673077893,3.798728519727906e-12,3.1216851413161257e-16,1.7984554932688148e-12,5.789787575010675e-07
