Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506)
2.0205615764736667e-07,0.11225703224983281,0.9,0.0,0.0,0.0,0.0,0.09994422427089301,2.065772532213091e-05,2.4418598151338277e-06,5.45406131743075e-06,9.258315861424174e-06,8.618555921035293e-07,8.998767120299782e-06,3.3096238214516807e-06,4.6877195463886835e-06,7.42066454628783e-06,1.144653071023501e-05,3.577797838216076e-06,8.436113975686453e-06,1.0994287134611705e-08,8.147150144890558e-08,2.5816459559981907e-08,4.463569634200706e-09,1.8370366207504173e-05,6.161102603493566e-06,2.5728861912055713e-05,8.5091701617123e-06,3.935639227302891e-06,6.09314940445265e-10,5.207476477002519e-06,6.400557750190052e-13,2.032243895788393e-08,2.770452828706783e-13,2.6859893111644746e-13,3.1089533887691236e-13,1.279310059441822e-13,6.460639885441932e-14,9.9616804846433e-07,1.4573232296331617e-06,5.547000787095301e-14,1.6178320140974948e-06,5.0116085023869754e-14,9.532891451971554e-14,9.504135337798288e-07,8.118528215606739e-14,1.464618157562351e-16,2.4496846262469353e-08,2.563969600257245e-17,2.363955928712031e-09,1.808985142880722e-17,3.042436449417385e-19,2.3821905179192158e-20,1.7040312278719778e-17,3.402301444743369e-18,1.5869419373241134e-09
2.0746542904370558e-07,0.112257422044464,0.9,0.0,0.0,0.0,0.0,0.09994267974605117,2.1328816524611406e-05,2.443246679467953e-06,5.540203430163112e-06,9.469459292093356e-06,8.618601368391287e-07,9.219801415613597e-06,3.3235988223118915e-06,4.74673143960059e-06,7.619356369360273e-06,1.1872992943936987e-05,3.6201150251317022e-06,8.66510507240773e-06,1.1000531392232117e-08,8.151788579049953e-08,2.58165982398872e-08,4.463613448561652e-09,1.893785622588142e-05,6.345803879341803e-06,2.6862180420606946e-05,8.786573899391666e-06,4.14713743458194e-06,6.118912706664546e-10,5.407248900978009e-06,6.608362550040578e-13,2.0951209389869368e-08,2.8335816346443026e-13,2.7588459820351776e-13,3.1852574934961256e-13,1.3480336824457704e-13,6.660090923275709e-14,1.0476652854081387e-06,1.5480590721443016e-06,5.6735046799445956e-14,1.7017400698747344e-06,5.2714333376237067e-14,9.791653666206817e-14,1.0035817382615083e-06,8.572534193260782e-14,1.512365429730484e-16,2.6830088713829407e-08,2.6623262683876266e-17,2.642733651269466e-09,1.863216296761063e-17,3.258296480117413e-19,2.599088786644293e-20,1.816739499369068e-17,3.702003178366585e-18,1.77148630343872e-09
2.128747004400445e-07,0.11225781440904935,0.9,0.0,0.0,0.0,0.0,0.09994113249391871,2.2003454507063478e-05,2.4444412032871157e-06,5.625057232105091e-06,9.678712344832561e-06,8.618610438624536e-07,9.438982246108572e-06,3.336401020576514e-06,4.803626010743781e-06,7.818056904068665e-06,1.2305510651658152e-05,3.660843726854796e-06,8.893086158824073e-06,1.1005909651277079e-08,8.155783748489854e-08,2.5816627387190972e-08,4.46363890810201e-09,1.9503334583249804e-05,6.530505363006005e-06,2.8011607580232074e-05,9.064122266156096e-06,4.363729071654915e-06,6.142517531486074e-10,5.607827364129918e-06,6.817258025439756e-13,2.157773157912623e-08,2.896142249849482e-13,2.831378184628589e-13,3.260918221406424e-13,1.4184102285329583e-13,6.858826931819856e-14,1.0999192935678605e-06,1.641550149731525e-06,5.798875978999379e-14,1.7875264743239284e-06,5.5370664564270516e-14,1.0049274560484317e-13,1.058170607338854e-06,9.038657531617438e-14,1.5601375797309109e-16,2.9311136163094004e-08,2.76107932345375e-17,2.9451349649725726e-09,1.9174474758654675e-17,3.483795258311478e-19,2.8295559661036864e-20,1.9333987842355308e-17,4.018378003589439e-18,1.9713484281035437e-09
2.182839718363834e-07,0.1122582092957489,0.9,0.0,0.0,0.0,0.0,0.09993958252472938,2.268150173475917e-05,2.4454696005596452e-06,5.708698654153597e-06,9.886091760735266e-06,8.618591252958635e-07,9.656304985727237e-06,3.348125988562688e-06,4.8584765549919396e-06,8.016766790449413e-06,1.2744050473486339e-05,3.700043490881471e-06,9.120028909225177e-06,1.1010539937914481e-08,8.159223323072964e-08,2.581657145442063e-08,4.46365023097234e-09,2.006671470594453e-05,6.7152063500440915e-06,2.9176846106155066e-05,9.341794882246022e-06,4.585369757334325e-06,6.164139850121356e-10,5.809144118656033e-06,7.027201475038457e-13,2.2201908954813304e-08,2.9581397080256927e-13,2.9035769097168664e-13,3.3359340012162573e-13,1.4904251680280861e-13,7.056817479367225e-14,1.152891161935041e-06,1.737786446771183e-06,5.923124714533587e-14,1.8751740264484252e-06,5.808454209651388e-14,1.0305722126461537e-13,1.114173768114746e-06,9.516843039955067e-14,1.6079310994277554e-16,3.194466228826792e-08,2.860195415035977e-17,3.2723884429059175e-09,1.9716784675459806e-17,3.7191172797497104e-19,3.074069598863476e-20,2.0540235807324528e-17,4.351815182058448e-18,2.187298898293849e-09
2.2369324323272233e-07,0.11225860665882567,0.9,0.0,0.0,0.0,0.0,0.09993802984910595,2.3362825294948647e-05,2.446354513213663e-06,5.79119934137828e-06,1.0091614163128983e-05,8.618550119936958e-07,9.871767901632953e-06,3.3588618677010917e-06,4.911353995648642e-06,8.21548666970878e-06,1.3188578633503388e-05,3.737771632157981e-06,9.345907997563522e-06,1.1014524195987092e-08,8.162183026358574e-08,2.581644943631687e-08,4.463650692725655e-09,2.0627918848502596e-05,6.8999062917868215e-06,3.035761062171608e-05,9.619574142255405e-06,4.812015014677878e-06,6.183941950841176e-10,6.01113694932213e-06,7.238151632717854e-13,2.282365480598955e-08,3.0195790074966445e-13,2.975434103987138e-13,3.4103042615316334e-13,1.5640639408897676e-13,7.25403524099724e-14,1.2065430456333337e-06,1.8367575480701768e-06,6.04626084626205e-14,1.9646656688599714e-06,6.085543395872038e-14,1.0560967745571824e-13,1.1715846807557654e-06,1.0007034103192821e-13,1.6557429591545924e-16,3.473532347621501e-08,2.9596439195687075e-17,3.6257445267557964e-09,2.0259091137257406e-17,3.964445050112461e-19,3.333110761519673e-20,2.1786273968649022e-17,4.702697519081445e-18,2.4201209741068464e-09
2.2910251462906124e-07,0.11225900645472513,0.9,0.0,0.0,0.0,0.0,0.09993647447802032,2.4047296749068788e-05,2.4471154995436544e-06,5.872626853861745e-06,1.0295296051479192e-05,8.618491942926021e-07,1.0085371929372568e-05,3.3686898945993025e-06,4.962326949822047e-06,8.414217183406006e-06,1.3639060997528774e-05,3.7740833168501496e-06,9.570700858120869e-06,1.1017950485357554e-08,8.164728269019363e-08,2.5816276096723195e-08,4.4636428382244625e-09,2.1186877210983695e-05,7.084604760327628e-06,3.155362701469199e-05,9.8974448358149e-06,5.043620336457843e-06,6.202073407976356e-10,6.213748741089043e-06,7.450068621652082e-13,2.3442891295240476e-08,3.080465109336162e-13,3.0469425937198175e-13,3.4840293530969833e-13,1.6393119779772394e-13,7.450455687977459e-14,1.2608381668845851e-06,1.9384526797720965e-06,6.16829425968865e-14,2.0559844867904644e-06,6.368281258235526e-14,1.0814985918415822e-13,1.2303966564140247e-06,1.0509172835004272e-13,1.7035705412761892e-16,3.7687757175598955e-08,3.059396725047132e-17,4.0064748022850885e-09,2.0801392896828336e-17,4.2199590454090326e-19,3.607163751742885e-20,2.30722291883966e-17,5.071403022715602e-18,2.6706101645848798e-09
2.3451178602540016e-07,0.1122594086417597,0.9,0.0,0.0,0.0,0.0,0.09993491642275763,2.47347919890651e-05,2.4477694556533524e-06,5.953044859852896e-06,1.0497153796926073e-05,8.618420537577008e-07,1.0297120460821461e-05,3.3776848973785543e-06,5.011461793060649e-06,8.612958972681658e-06,1.4095463125263763e-05,3.8090316429285257e-06,9.794387463621497e-06,1.1020894879052673e-08,8.166915558303086e-08,2.5816062924311936e-08,4.463628646723129e-09,2.1743527151072297e-05,7.269301421248403e-06,3.276463183852537e-05,1.0175393820281463e-05,5.280141245470971e-06,6.218671996142355e-10,6.416927077974235e-06,7.662913909679152e-13,2.4059548578339505e-08,3.1408029361539643e-13,3.118096014039111e-13,3.557110475477027e-13,1.71615472064448e-13,7.64605681151037e-14,1.3157408118794937e-06,2.04286074616191e-06,6.289234763436329e-14,2.149113707064966e-06,6.656615481169386e-14,1.1067754013929849e-13,1.2906028736976523e-06,1.1023200218568263e-13,1.751411583008893e-16,4.080658035935818e-08,3.159428031054535e-17,4.415871287646465e-09,2.1343688891612082e-17,4.485837711679846e-19,3.896715855676423e-20,2.4398219938452363e-17,5.458306001234447e-18,2.939573811460389e-09
2.3992105742173904e-07,0.11225981318007336,0.9,0.0,0.0,0.0,0.0,0.09993335569488392,2.5425191097673582e-05,2.4483309795546e-06,6.03251332155752e-06,1.0697203639130284e-05,8.618338876981406e-07,1.050701914406674e-05,3.3859157634770652e-06,5.058822722927034e-06,8.811712677528893e-06,1.4557750317463957e-05,3.842667717754676e-06,1.0016950119403996e-05,1.1023423103796573e-08,8.168793715740439e-08,2.5815818870949077e-08,4.463609659352439e-09,2.2297812479054016e-05,7.453996012557114e-06,3.3990371753844496e-05,1.0453409737962409e-05,5.521533350080385e-06,6.233864550845914e-10,6.620623870696184e-06,7.876650265942452e-13,2.4673564016586364e-08,3.200597371082117e-13,3.188888743379882e-13,3.6295496077875046e-13,1.7945776388557887e-13,7.840818873505228e-14,1.3712163241676082e-06,2.1499703628533938e-06,6.409092087352563e-14,2.2440366970460723e-06,6.95049418732179e-14,1.1319252037093714e-13,1.352196393822394e-06,1.1549056236454465e-13,1.7992641300170952e-16,4.409638808763921e-08,3.259714170371034e-17,4.855245734998795e-09,2.18859783865855e-17,4.762257481937039e-19,4.202257392403188e-20,2.5764355677463016e-17,5.863774154458524e-18,3.2278306807350738e-09
2.4533032881807793e-07,0.11226022003147362,0.9,0.0,0.0,0.0,0.0,0.09993179230621682,2.6118378212694263e-05,2.448812683343049e-06,6.111088673543896e-06,1.0895461684208159e-05,8.618249276541344e-07,1.0715075695008438e-05,3.3934458788186804e-06,5.104471821449167e-06,9.010478936107267e-06,1.5025887658451477e-05,3.875040732701131e-06,1.0238373273150991e-05,1.102559194484339e-08,8.170404921178503e-08,2.5815550908291485e-08,4.463587075256185e-09,2.2849682829322078e-05,7.63868832880502e-06,3.5230603008134595e-05,1.0731482773666648e-05,5.767752395122308e-06,6.247767777467749e-10,6.824795012232309e-06,8.091241718696541e-13,2.528488147466521e-08,3.259853257064396e-13,3.2593158428081704e-13,3.7013494435516576e-13,1.874566247711596e-13,8.034724185143163e-14,1.4272310949240774e-06,2.2597698866069073e-06,6.527875881271625e-14,2.3407369635572713e-06,7.249865934147951e-14,1.1569462413755834e-13,1.415170174499789e-06,1.2086679989230286e-13,1.8471264935177942e-16,4.75617521676092e-08,3.360233437206743e-17,5.3259289455661784e-09,2.2428260813241506e-17,5.049392735883484e-19,4.5242813982415064e-20,2.717073891741054e-17,6.288170298188671e-18,3.5362105619408583e-09
2.507396002144168e-07,0.1122606291593395,0.9,0.0,0.0,0.0,0.0,0.09993022626879948,2.6814241395127494e-05,2.449225462622926e-06,6.18882399404353e-06,1.10919439034141e-05,8.618153537298744e-07,1.092129971990771e-05,3.400333539355656e-06,5.1484691164195745e-06,9.209258384096853e-06,1.5499840054561746e-05,3.9061980349709135e-06,1.045864333890013e-05,1.1027450458272396e-08,8.171785613827369e-08,2.5815264459128202e-08,4.463561826123158e-09,2.3399093096989116e-05,7.823378208773007e-06,3.64850909492047e-05,1.1009604445458269e-05,6.0187543085402975e-06,6.260489009636545e-10,7.029400059037923e-06,8.306653514339411e-13,2.589345069130332e-08,3.318575396627713e-13,3.3293729998799795e-13,3.772513329378352e-13,1.9561061225725868e-13,8.227756910150106e-14,1.4837525506833742e-06,2.372247442237564e-06,6.645595714231412e-14,2.4391981517963533e-06,7.554679710354758e-14,1.1818369791567328e-13,1.479517082685038e-06,1.26360098042673e-13,1.8949972126426748e-16,5.120721990262725e-08,3.460965925997209e-17,5.829270098340532e-09,2.2970535595675408e-17,5.347415802754099e-19,4.863283335557385e-20,2.8617465144354813e-17,6.731854476915406e-18,3.865553874909256e-09
2.561488716107557e-07,0.11226104052851228,0.9,0.0,0.0,0.0,0.0,0.09992865759487679,2.7512672501101397e-05,2.4495787297410226e-06,6.265769169329998e-06,1.1286666132357814e-05,8.618053059350499e-07,1.1125702548333265e-05,3.4066323358637934e-06,5.190872641508443e-06,9.408051654091142e-06,1.59795722689564e-05,3.936185196728709e-06,1.0677748534365908e-05,1.1029041022735473e-08,8.172967272307626e-08,2.581496373910505e-08,4.4635346351650245e-09,2.394600293147941e-05,8.008065525727556e-06,3.7753609569343714e-05,1.1287767423515237e-05,6.2744952440121015e-06,6.272126916773562e-10,7.234401936211453e-06,8.52285207769088e-13,2.6499226713648605e-08,3.37676855159081e-13,3.399056476887566e-13,3.843045207120791e-13,2.0391829129891173e-13,8.419902885330446e-14,1.5407491389742404e-06,2.4873909469456967e-06,6.762261073999023e-14,2.539404044245723e-06,7.8648849327941e-14,1.2065960856551662e-13,1.5452299062765348e-06,1.3196983336204676e-13,1.9428750262769287e-16,5.503731292446893e-08,3.561893392754213e-17,6.366636092390282e-09,2.3512802396741e-17,5.656496999597843e-19,5.2197612295382233e-20,3.010462148083382e-17,7.195180042221868e-18,4.216711283783807e-09
2.615581430070946e-07,0.11226145410520667,0.9,0.0,0.0,0.0,0.0,0.09992708629687368,2.82135670575075e-05,2.4498806159302024e-06,6.341971051385928e-06,1.1479644070638504e-05,8.617948931810881e-07,1.132829707597112e-05,3.4123915131997674e-06,5.231738495169081e-06,9.606859375027043e-06,1.64650489531637e-05,3.965046081653669e-06,1.0895678730627201e-05,1.1030400248929206e-08,8.173977090697007e-08,2.5814652027628204e-08,4.463506063900155e-09,2.449037628065118e-05,8.192750179691821e-06,3.9035941077556304e-05,1.1565965373136158e-05,6.534931619820519e-06,6.282772165842778e-10,7.439766664924867e-06,8.739804973325026e-13,2.7102169388072603e-08,3.4344374428024376e-13,3.4683630629237327e-13,3.9129495595244023e-13,2.1237823553137125e-13,8.611149459447228e-14,1.598190312203775e-06,2.6051881323424853e-06,6.87788136684922e-14,2.641338559583056e-06,8.180431443040137e-14,1.231222416309847e-13,1.612301364851552e-06,1.3769537658613623e-13,1.9907588450488208e-16,5.905652610308103e-08,3.6629991193621774e-17,6.939410902838338e-09,2.405506099282499e-17,5.976804589058984e-19,5.594215365814296e-20,3.16322891486616e-17,7.678495197965917e-18,4.5905433181167935e-09
2.669674144034335e-07,0.11226186985692324,0.9,0.0,0.0,0.0,0.0,0.09992551238737588,2.8916824141285383e-05,2.4501381459479436e-06,6.417473609026154e-06,1.1670893281836069e-05,8.617842002612104e-07,1.1529097616875648e-05,3.41765630516106e-06,5.27112089831589e-06,9.805682171650675e-06,1.695623467561586e-05,3.992822908997456e-06,1.1112425313410053e-05,1.1031559764550524e-08,8.174838562566416e-08,2.5814331877723537e-08,4.463476548449503e-09,2.503218098081784e-05,8.377432091449151e-06,4.033187549795617e-05,1.1844192819109236e-05,6.800020154167885e-06,6.292508038902148e-10,7.64546311074525e-06,8.957480868050453e-13,2.7702242902271946e-08,3.491586750353495e-13,3.5372900295882573e-13,3.982231359211771e-13,2.2098902841149454e-13,8.80148535112362e-14,1.6560465100470117e-06,2.7256265643713795e-06,6.992465917568112e-14,2.744985751593913e-06,8.501269503722594e-14,1.2557149976873922e-13,1.680724119504733e-06,1.4353609347772604e-13,2.0386477252640535e-16,6.326932652927506e-08,3.7642677829233963e-17,7.548994950464198e-09,2.459731102045992e-17,6.308504779478329e-19,5.987147908517664e-20,3.3200543675741574e-17,8.182146548600431e-18,4.987920000871148e-09
2.7237668579977237e-07,0.1122622877523702,0.9,0.0,0.0,0.0,0.0,0.09992393587911223,2.96223462622863e-05,2.4503573886572792e-06,6.4923180726638375e-06,1.1860429193791296e-05,8.617732931860026e-07,1.1728119764722515e-05,3.4224682461332362e-06,5.309072250760614e-06,1.0004520664017442e-05,1.745309394744912e-05,4.0195563152361795e-06,1.132798105519266e-05,1.1032546894409877e-08,8.175571984605793e-08,2.5814005276929525e-08,4.463446427282241e-09,2.557138838810138e-05,8.562111197958963e-06,4.1641210292400786e-05,1.2122445028762361e-05,7.069717897138729e-06,6.301411005714857e-10,7.85146275146757e-06,9.175849494609616e-13,2.829941537360255e-08,3.548221113631205e-13,3.605835090349323e-13,4.050896020621086e-13,2.2974926426566875e-13,8.990900517778965e-14,1.7142891405889662e-06,2.8486936613225795e-06,7.106023969615037e-14,2.8503298080881704e-06,8.827349795505196e-14,1.2800730130816232e-13,1.7504907818556855e-06,1.4949134560228915e-13,2.0865408526674075e-16,6.768015256611994e-08,3.865685349724111e-17,8.196804484886898e-09,2.5139552320394652e-17,6.651761787719418e-19,6.399063145971771e-20,3.480945262474485e-17,8.70647398159095e-18,5.409720483177237e-09
2.7778595719611126e-07,0.1122627077613903,0.9,0.0,0.0,0.0,0.0,0.09992235678493874,3.0330039249640365e-05,2.4505435869222575e-06,6.566543072914536e-06,1.2048267099099386e-05,8.617622232897412e-07,1.1925380262618945e-05,3.4268654607025052e-06,5.345643186395772e-06,1.0203375467024932e-05,1.7955591245828602e-05,4.045285413406733e-06,1.1542339997370446e-05,1.1033385244818211e-08,8.176194891051812e-08,2.5813673771072118e-08,4.463415962571925e-09,2.6107973046604523e-05,8.746787448828835e-06,4.29637500054697e-05,1.2400717911080554e-05,7.3439822595155835e-06,6.309551257050933e-10,8.057739463097574e-06,9.394881616344749e-13,2.889365847851281e-08,3.604345131228631e-13,3.673996362975992e-13,4.118949354979232e-13,2.3865754922499645e-13,9.179386037469991e-14,1.7728905604592497e-06,2.974376710134598e-06,7.218564685413123e-14,2.9573550498224543e-06,9.158623413764101e-14,1.3042957891884586e-13,1.8215939222908957e-06,1.5556049103197672e-13,2.1344375245826094e-16,7.22934129648318e-08,3.967238969804166e-17,8.884270981213963e-09,2.5681784863908392e-17,7.006737793732758e-19,6.830467227279164e-20,3.6459078481426485e-17,9.251811628521903e-18,5.856832685669088e-09
2.8319522859245015e-07,0.11226312985489374,0.9,0.0,0.0,0.0,0.0,0.09992077511782417,3.103981214154676e-05,2.4507012698780775e-06,6.640184773242938e-06,1.2234422155753702e-05,8.617510304541962e-07,1.2120896881026824e-05,3.4308829324527564e-06,5.380882627118813e-06,1.0402247189977088e-05,1.846369103504414e-05,4.070047850218833e-06,1.1755497341734387e-05,1.1034095206913048e-08,8.176722429129581e-08,2.581333856092665e-08,4.463385356959063e-09,2.6641912389221224e-05,8.931460803545203e-06,4.429930592998951e-05,1.2679007929513467e-05,7.622771038650574e-06,6.316993201104414e-10,8.26426932264947e-06,9.61454899291677e-13,2.948494711842334e-08,3.659963361404147e-13,3.741772334821595e-13,4.186397528207555e-13,2.477125020557171e-13,9.366934006572201e-14,1.8318240541794518e-06,3.1026628811642845e-06,7.330097146747301e-14,3.06604592943028e-06,9.495041864827205e-14,1.3283827837889086e-13,1.8940260775029072e-06,1.6174288498462514e-13,2.182337130631359e-16,7.711348604116682e-08,4.0689168696531325e-17,9.612840550032757e-09,2.6224008369155504e-17,7.37359292970458e-19,7.281867642630646e-20,3.814947946031215e-17,9.818493454751262e-18,6.3301529462398224e-09
2.8860449998878904e-07,0.11226355400479628,0.9,0.0,0.0,0.0,0.0,0.09991919089083696,3.175157707840813e-05,2.4508343500487258e-06,6.713276996852903e-06,1.241890938790158e-05,8.617397456581059e-07,1.2314688303383303e-05,3.4345527531703995e-06,5.4148378354941255e-06,1.0601136436178287e-05,1.8977357785590002e-05,4.093879861027909e-06,1.1967449350572e-05,1.103469439661149e-08,8.177167683877088e-08,2.5813000579192253e-08,4.463354766807904e-09,2.7173186467597533e-05,9.116131229282895e-06,4.56476957915511e-05,1.2957312026546966e-05,7.906042441580117e-06,6.323795920893062e-10,8.471030426520984e-06,9.83482434722345e-13,3.00732591182268e-08,3.7150803223331497e-13,3.809161831137531e-13,4.2532470212775874e-13,2.5691275492138844e-13,9.553537443501677e-14,1.8910638129066812e-06,3.2335392415797576e-06,7.440630355211227e-14,3.176387030360786e-06,9.836557063084561e-14,1.3523335745252847e-13,1.9677797573836443e-06,1.6803788041985504e-13,2.2302391445661866e-16,8.214471890861353e-08,4.1707082727960944e-17,1.038397336059251e-08,2.6766222741755633e-17,7.752485372089003e-19,7.753773590047868e-20,3.9880706007673303e-17,1.0406846852138298e-17,6.830585674061263e-09
