Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016)
2.3477920473666973e-08,0.11224623099785151,0.9,0.0,0.0,0.0,0.0,0.09999368291224188,1.7440808756284772e-06,1.152933699988554e-06,1.0292685749426481e-06,1.158843938108857e-06,5.716005687203259e-07,1.0048311835070846e-06,8.913256799466687e-07,9.007067981225164e-07,8.624241263955907e-07,9.013188817717609e-07,7.195548601363558e-07,8.313595648972609e-07,5.190993576672618e-09,3.8364647193253985e-08,1.7076983349246725e-08,2.953915649026062e-09,7.388510846046975e-07,3.1114486150709435e-07,5.588396203978135e-07,3.140933550550445e-07,5.0114662666417935e-08,1.6399823054698476e-10,1.1991771997652503e-07,5.407025638598916e-14,7.98312426300908e-10,3.469766217328321e-14,2.6485441698298483e-14,3.473607719779464e-14,1.6299777020338946e-15,2.6022350512570364e-15,5.289816494826272e-09,5.5055168087410546e-09,6.943062935003526e-15,2.2370468641601605e-08,6.933860941484974e-16,9.394440617023556e-15,1.100170881263236e-08,9.403306849930218e-16,5.406082225949175e-18,9.220996761090712e-12,5.902778811201468e-19,1.552108985404954e-13,9.134867313703359e-19,2.0227956696107924e-21,2.593967473968283e-23,5.309961119976581e-20,1.5990794701734796e-21,9.393912198872291e-14,1.5666558208135362e-21,3.211874086797435e-20,4.7118922365044647e-23,9.668756995681374e-22,2.7692313282111965e-17,3.512203920572823e-23,1.1570450681655114e-16,6.812696042220177e-22,8.925078958957632e-12,3.78297665585226e-15,2.0085996477882413e-23,4.1184614420149677e-22,2.626008549928669e-15,3.9623179816141726e-13,4.681638601792957e-19,3.5574625167436475e-19,9.213548954114165e-22,4.8124898744078285e-19,3.4110816303556004e-23,1.6203620483434153e-19,1.7081175550486038e-15
2.436516454472093e-08,0.11224626841999727,0.9,0.0,0.0,0.0,0.0,0.0999934437671982,1.8147562325411154e-06,1.1837509246510605e-06,1.064941287150684e-06,1.203485454164711e-06,5.833009341892631e-07,1.0440386226042951e-06,9.216561523644268e-07,9.322460153174189e-07,8.950140638495868e-07,9.37122898267463e-07,7.444758034868368e-07,8.645904660498642e-07,5.3297458271362825e-09,3.939529714845733e-08,1.7429275010643596e-08,3.0147576110104887e-09,7.891616798307797e-07,3.314036481909878e-07,5.996219824865431e-07,3.3586052532105327e-07,5.402101141990254e-08,1.6958262178988472e-10,1.2886889653563707e-07,5.626119191785049e-14,8.535685879342737e-10,3.6034203720304746e-14,2.7544036665123952e-14,3.6091344072363976e-14,1.757026829886759e-15,2.7792669891879265e-15,5.864897095825144e-09,6.114987979052269e-09,7.210526821796706e-15,2.410920231489162e-08,7.472771734300312e-16,9.769953050505117e-15,1.1866644310966463e-08,1.0142551922611034e-15,5.7807371407629356e-18,1.0598152322889928e-11,6.343428138582099e-19,1.8309660218949748e-13,9.729664383479262e-19,2.1883744107709466e-21,2.906633142367236e-23,5.908078415590801e-20,1.8431916766890864e-21,1.1192654483231967e-13,1.7518215971569252e-21,3.559628694968908e-20,5.45830566077683e-23,1.11010244033215e-21,3.0812106139274607e-17,3.938813690028525e-23,1.394941050601545e-16,7.850903158832683e-22,1.0261887972580673e-11,4.045149175773298e-15,2.32630012681878e-23,4.727562462309672e-22,2.8086496803221405e-15,4.2379006612364677e-13,5.396420338212641e-19,4.099438643337569e-19,1.0626895564773114e-21,5.550842981725548e-19,3.8230321373473824e-23,1.7326557218892716e-19,1.826495627256806e-15
2.5252408615774885e-08,0.11224630614481011,0.9,0.0,0.0,0.0,0.0,0.09999320458071938,1.8857607284015682e-06,1.2138375740715856e-06,1.100394715767552e-06,1.24814409953404e-06,5.945302661091047e-07,1.0833191014617617e-06,9.517262305821264e-07,9.636114164609895e-07,9.276038860225301e-07,9.730671301177692e-07,7.692409935730504e-07,8.979401740258554e-07,5.465208717185153e-09,4.040151378717668e-08,1.7767384120099742e-08,3.073150209117228e-09,8.40700311688622e-07,3.5206705342384587e-07,6.416924227598043e-07,3.581949830830959e-07,5.807700286305782e-08,1.7511907888022624e-10,1.3811847904911215e-07,5.846231929094734e-14,9.102011461177771e-10,3.7371250744311234e-14,2.860641070099855e-14,3.7449128348318144e-14,1.888942360427917e-15,2.9606190307495636e-15,6.476891120426629e-09,6.765091401258911e-09,7.478093336778754e-15,2.5913649129204057e-08,8.03204765294093e-16,1.0146808012966155e-14,1.2765535223120463e-08,1.091081498171131e-15,6.165156543529625e-18,1.2122047508643206e-11,6.798770944575376e-19,2.1483357129361597e-13,1.0336342588229796e-18,2.3612176731411294e-21,3.24400907702446e-23,6.547535653264093e-20,2.1133658432910763e-21,1.3252785220482618e-13,1.9510198980887256e-21,3.9295330672068627e-20,6.289308081311816e-23,1.2678635071076176e-21,3.4147564605025694e-17,4.399695791689153e-23,1.6706075026105718e-16,8.999514045579356e-22,1.1740162041691726e-11,4.314154527532133e-15,2.6798779117563046e-23,5.398224819442972e-22,2.9960713322063575e-15,4.5206965542140036e-13,6.187523505798704e-19,4.699033161986764e-19,1.219238599993118e-21,6.368691353058242e-19,4.2677162935033886e-23,1.8478759493359644e-19,1.9479589101534686e-15
2.613965268682884e-08,0.11224634416734905,0.9,0.0,0.0,0.0,0.0,0.09999296535187674,1.957092537439209e-06,1.2432109645158543e-06,1.1356304639125868e-06,1.2928165116753108e-06,6.053075240107158e-07,1.1226709662308203e-06,9.815352848202925e-07,9.948038445430059e-07,9.601935928009647e-07,1.0091526865479478e-06,7.938514035104299e-07,9.314072492147777e-07,5.597460212011321e-09,4.1383876233593756e-08,1.8091881538313598e-08,3.1291920331195427e-09,8.934337188160838e-07,3.731187880030053e-07,6.850381084242436e-07,3.8108327972494543e-07,6.228291197591967e-08,1.806074855695584e-10,1.4766389186407908e-07,6.067358180096552e-14,9.681727590416563e-10,3.870870255078463e-14,2.967251790333214e-14,3.880937282210405e-14,2.0257331963165226e-15,3.1461741058084223e-15,7.126531155073279e-09,7.45679355055743e-09,7.745742333713544e-15,2.7783830824642433e-08,8.611695264232429e-16,1.0524989236668186e-14,1.3698501916034033e-08,1.1708198661602006e-15,6.559108962387064e-18,1.3802277460238045e-11,7.268680552476949e-19,2.5079931444257143e-13,1.0954423669256904e-18,2.5414099746425352e-21,3.607111306259765e-23,7.229456259887402e-20,2.4112475374570576e-21,1.5600821958097776e-13,2.1647554868342782e-21,4.3220253534254503e-20,7.210908077229593e-23,1.440982827010994e-21,3.770455058382367e-17,4.896329399732386e-23,1.988406000188372e-16,1.0265418449048073e-21,1.336889407073066e-11,4.589830726009214e-15,3.0718565964786677e-23,6.133891775496682e-22,3.1881601743847537e-15,4.810534657842953e-13,7.059767721861709e-19,5.359840823096828e-19,1.3919802111667016e-21,7.271146876678545e-19,4.7465076598697064e-23,1.9659533512232461e-19,2.072434263021233e-15
2.7026896757882797e-08,0.11224638248280744,0.9,0.0,0.0,0.0,0.0,0.0999927260797666,2.02874984246109e-06,1.2718880018198038e-06,1.170650129168179e-06,1.337499467323125e-06,6.156509042876209e-07,1.1620925791777737e-06,1.0110828010811272e-06,1.025824139817744e-06,9.92783184080188e-07,1.0453806443237013e-06,8.183080003341858e-07,9.649902505822372e-07,5.7265764288774405e-09,4.234294988550044e-08,1.8403315148320734e-08,3.1829777044748236e-09,9.47329633116128e-07,3.9454321837910295e-07,7.296464685944064e-07,4.045122853869225e-07,6.66390074406511e-08,1.860477469367787e-10,1.5750255366309453e-07,6.289492301019256e-14,1.0274472014277391e-09,4.004646261655728e-14,3.0742312324721746e-14,4.017202084797191e-14,2.1674080352046942e-15,3.3358186403279225e-15,7.814519138124074e-09,8.191034763138792e-09,8.01345450082009e-15,2.9719764301146625e-08,9.211719634398155e-16,1.0904480437782055e-14,1.4665663288213549e-08,1.2534804340011886e-15,6.96236841069291e-18,1.5648674314003424e-11,7.753029996768374e-19,2.913933891300693e-13,1.158344861349615e-18,2.729036184802001e-21,3.996963704216282e-23,7.954941790235434e-20,2.7385147896351357e-21,1.826484658773365e-13,2.3935313953465197e-21,4.7375277624299606e-20,8.229296516731409e-23,1.630293272559666e-21,4.148881185368097e-17,5.430210788973067e-23,2.3530269560160806e-16,1.1655631204235185e-21,1.5157268980665212e-11,4.872019625425529e-15,3.5048328750677195e-23,6.938037849993724e-22,3.3848055618153822e-15,5.107248022493291e-13,8.018067700846292e-19,6.085521627397857e-19,1.581913636374629e-21,8.263431529061791e-19,5.260793110308038e-23,2.0868201925096604e-19,2.1998502787101323e-15
2.7914140828936753e-08,0.11224642108650851,0.9,0.0,0.0,0.0,0.0,0.09999248676350965,2.1007308348285167e-06,1.2998851911176715e-06,1.2054553034259493e-06,1.3821898768764684e-06,6.255778709128283e-07,1.2015823185938189e-06,1.0403683769088294e-06,1.0566731397946972e-06,1.025372659764976e-06,1.0817520487300667e-06,8.42611745037301e-07,9.986877362461374e-07,5.8526316809167146e-09,4.327928673964596e-08,1.8702210780391358e-08,3.234598036051512e-09,1.002356746203301e-06,4.163253402655267e-07,7.755051866851251e-07,4.2846918141063794e-07,7.114555170243947e-08,1.9143978860723687e-10,1.6763187858758467e-07,6.512628674678469e-14,1.0879893271741815e-09,4.138443842173039e-14,3.181574799130824e-14,4.153701633485132e-14,2.3139753717217874e-15,3.5294424382647064e-15,8.5415273273491e-09,8.968730015090212e-09,8.281211327150485e-15,3.1721461819309944e-08,9.832124391327697e-16,1.1285265322899397e-14,1.566713676857428e-08,1.3390732137058543e-15,7.374714257078852e-18,1.767130193569265e-11,8.251692078853046e-19,3.3703777983977123e-13,1.2222976879246648e-18,2.9241815156651256e-21,4.4145979655260177e-23,8.725072372802799e-20,3.0968767967218714e-21,2.1274529663971628e-13,2.6378488266765767e-21,5.176447280158952e-20,9.350843881911622e-23,1.8366359695271956e-21,4.55059843924609e-17,6.00285338224195e-23,2.7695022003168993e-16,1.3177286162053792e-21,1.71146573229318e-11,5.160566828341475e-15,3.9814751475591756e-23,7.814165656964506e-22,3.585899471942913e-15,5.410673655541668e-13,9.0674294563904e-19,6.879797658956371e-19,1.7900584810344584e-21,9.35087370487672e-19,5.811972855115581e-23,2.2104103435960617e-19,2.3301372425480895e-15
2.880138489999071e-08,0.1122464599739011,0.9,0.0,0.0,0.0,0.0,0.09999224740225005,2.1730337144333716e-06,1.327218646339504e-06,1.2400475727398223e-06,1.4268847790128459e-06,6.351051849192948e-07,1.2411385787041773e-06,1.0693917172725775e-06,1.0873516792296305e-06,1.0579620197702937e-06,1.1182679145165186e-06,8.667635926082903e-07,1.0324982640311921e-06,5.975698519894718e-09,4.419342570936814e-08,1.8989073099686072e-08,3.284140185426335e-09,1.0584846770750521e-06,4.384507533101033e-07,8.226021930656518e-07,4.5294145296281584e-07,7.580280103006538e-08,1.9678355599443233e-10,1.7804927731999317e-07,6.736761710402599e-14,1.1497650331675724e-09,4.2722541288358275e-14,3.289277892044076e-14,4.290430374319994e-14,2.465443499447904e-15,3.7269385677762784e-15,9.308199235198818e-09,9.790769675026598e-09,8.548995070321158e-15,3.378893119309164e-08,1.047291178433217e-15,1.166732759529874e-14,1.6703038315858827e-08,1.4276080914771662e-15,7.79593109858099e-18,1.988045080793587e-11,8.764539420744728e-19,3.881772594189245e-13,1.2872585653036309e-18,3.126931512924491e-21,4.861053580475833e-23,9.540907147926224e-20,3.488072667135904e-21,2.4661153399377907e-13,2.8982070610892003e-21,5.639176356328485e-20,1.0582097576183804e-22,2.060859648921143e-21,4.9761594663926244e-17,6.615787793737819e-23,3.243217608918749e-16,1.483763031982891e-21,1.92506090850783e-11,5.455321596812715e-15,4.5045221227165586e-23,8.765802947193893e-22,3.7913364425397515e-15,5.720652427581385e-13,1.0212946625230794e-18,7.746450024011068e-19,2.0174540280397174e-21,1.0538904654456489e-18,6.401460461384442e-23,2.3366592422729926e-19,2.463227092225351e-15
2.9688628971044665e-08,0.11224649914055569,0.9,0.0,0.0,0.0,0.0,0.09999200799515487,2.2456566896742034e-06,1.35390409948356e-06,1.274428517185766e-06,1.4715813355191911e-06,6.442489326939298e-07,1.2807597695764914e-06,1.0981526305689322e-06,1.1178605901159598e-06,1.0905512640219765e-06,1.1549292268095309e-06,8.90764492068723e-07,1.0664203920023602e-06,6.0958477779576996e-09,4.508589293469952e-08,1.9264386458152525e-08,3.331687802013205e-09,1.1156839409613485e-06,4.6090563678617333e-07,8.709256579657686e-07,4.77916881833946e-07,8.061100557613978e-08,2.0207901356370703e-10,1.8875215812583298e-07,6.961885843958065e-14,1.2127412239668711e-09,4.406068622562584e-14,3.3973359137669576e-14,4.427382808182721e-14,2.6218205128765694e-15,3.928203251576131e-15,1.0115150533007226e-08,1.065802023141133e-08,8.816788725542945e-15,3.592217597475231e-08,1.1134082741487956e-15,1.2050650960973346e-14,1.777348241860996e-08,1.5190948277090169e-15,8.225808636773612e-18,2.2286633064658372e-11,9.291444516767928e-19,4.4527973440827003e-13,1.3531869136368546e-18,3.3373720472558218e-21,5.337377810623888e-23,1.0403484698254838e-19,3.913870206275145e-21,2.845763339049049e-13,3.175103365838114e-21,6.126093560784786e-20,1.192977921677183e-22,2.3038200405014007e-21,5.426106186386272e-17,7.270561868498691e-23,3.779925776450957e-16,1.6644018150181202e-21,2.1574847681376132e-11,5.756136765651782e-15,5.0767814193805856e-23,9.796499844384976e-22,4.00101351102042e-15,6.037028980855333e-13,1.14597969094043e-18,8.689315893238122e-19,2.265158576179232e-21,1.1833055025727047e-18,7.03068287022414e-23,2.465503856569973e-19,2.5990533786297313e-15
3.146311711315257e-08,0.11224657829451662,0.9,0.0,0.0,0.0,0.0,0.09999152904023668,2.3918558030456273e-06,1.4053920714146168e-06,1.3425627211073115e-06,1.5609686452883788e-06,6.614468608666443e-07,1.3601906625336159e-06,1.1548869038025216e-06,1.1783728403560945e-06,1.155729405026038e-06,1.2286919884850739e-06,9.383172131323493e-07,1.1345936849703619e-06,6.327668522896623e-09,4.6807854636460296e-08,1.9782206921783384e-08,3.421117320472078e-09,1.2331828336745046e-06,5.067512936466924e-07,9.712058032794058e-07,5.293297802306932e-07,9.068125071141455e-08,2.1252494815484402e-10,2.1100399281778418e-07,7.415085279363248e-14,1.342167517942259e-09,4.6736779914426064e-14,3.614498367538646e-14,4.701937030763417e-14,2.9493325910530998e-15,4.341638325523477e-15,1.185221991982465e-08,1.2531504719644274e-08,9.35234126691611e-15,4.038598570133332e-08,1.2517572776577078e-15,1.2821015843666152e-14,2.001844889856394e-08,1.7109622885136842e-15,9.110729416952294e-18,2.7733226090605815e-11,1.0386917601975992e-18,5.793628903917106e-13,1.4877918104192863e-18,3.781669783857106e-21,6.383859871225933e-23,1.2272922209463077e-19,4.8764779887254745e-21,3.742011020656078e-13,3.780488671618514e-21,7.173941015440885e-20,1.500216753426025e-22,2.8494055241247803e-21,6.401272075941758e-17,8.711906752931966e-23,5.067240810554272e-16,2.0724847431722068e-21,2.682791182297327e-11,6.37537700660953e-15,6.3805036046554e-23,1.2109369579763249e-21,4.43268823908155e-15,6.688372329584567e-13,1.4278607429190894e-18,1.0819300114417585e-18,2.8258191200925536e-21,1.4762313592684102e-18,8.41410681162325e-23,2.730735540815584e-19,2.8786573050076664e-15
3.3060156441049695e-08,0.11224665044607042,0.9,0.0,0.0,0.0,0.0,0.09999109781614217,2.5245119321193044e-06,1.4496653979272883e-06,1.4031764979211794e-06,1.6413967586665912e-06,6.757617013587592e-07,1.4318849002862436e-06,1.2050503098755258e-06,1.2322620256502899e-06,1.2143893355537935e-06,1.2955852078121934e-06,9.806078192794837e-07,1.1963168784001247e-06,6.52700586613692e-09,4.828853005811111e-08,2.021321919307075e-08,3.495554795479315e-09,1.342317317396593e-06,5.490115874915757e-07,1.0655384198706003e-06,5.772054420601381e-07,1.0026312459675401e-07,2.2176107848818068e-10,2.3198097759323693e-07,7.826299044037649e-14,1.4624442901171137e-09,4.914462585822379e-14,3.8111123840537644e-14,4.949746805432987e-14,3.2609590470558486e-15,4.725638190711879e-15,1.355897453795359e-08,1.4380490038945762e-08,9.834215938614676e-15,4.462832084742861e-08,1.3832409753147322e-15,1.3518493971159186e-14,2.215817274708463e-08,1.893833702151368e-15,9.934768288226239e-18,3.341884240627271e-11,1.1419640864593313e-18,7.256101965520368e-13,1.6118703486441536e-18,4.2087071964219125e-21,7.438508786005789e-23,1.41252892288615e-19,5.879444071277559e-21,4.725239864393972e-13,4.3868400208100015e-21,8.203262418090126e-20,1.8236402400865757e-22,3.413220660548097e-21,7.36754508796943e-17,1.0168090762192421e-22,6.506928520854702e-16,2.4972853768684514e-21,3.2300504331251954e-11,6.952013632174842e-15,7.751687210121743e-23,1.4497321291573924e-21,4.834712823564089e-15,7.294977314863808e-13,1.7215640509913386e-18,1.3036479415698464e-18,3.410854253880839e-21,1.7818976560567705e-18,9.809670726374923e-23,2.977719134783484e-19,3.1390245323571324e-15
3.4657195768946816e-08,0.11224672343868854,0.9,0.0,0.0,0.0,0.0,0.09999066643156419,2.6581776942936214e-06,1.492067339740328e-06,1.463129868780621e-06,1.7217912154607988e-06,6.890558844407099e-07,1.503765501343246e-06,1.2543648012340832e-06,1.2856144265105254e-06,1.273048890451053e-06,1.3629637305822736e-06,1.0224238439266142e-06,1.2583792945804236e-06,6.7179174396605e-09,4.9706618996760976e-08,2.061350005086248e-08,3.5646848925623576e-09,1.4545022762111532e-06,5.921485492109183e-07,1.1636710485579251e-06,6.265341476675901e-07,1.1033771051702077e-07,2.308409297702074e-10,2.538426092365583e-07,8.240638631036862e-14,1.5861385443273304e-09,5.1551439771382213e-14,4.0088050740228445e-14,5.198198295427744e-14,3.588607284089252e-15,5.1203676390549364e-15,1.5404626208353215e-08,1.6388414689896878e-08,1.0315888961557367e-14,4.908364679114675e-08,1.5213249109101847e-15,1.4219805349745744e-14,2.441152791203483e-08,2.0864151900475677e-15,1.0783818078481644e-17,3.9915966685839635e-11,1.2495927510688682e-18,8.995451558532355e-13,1.7385232129162642e-18,4.662011388592929e-21,8.606571717878161e-23,1.6144359206951467e-19,7.023203705464831e-21,5.900122540376935e-13,5.054407410684362e-21,9.316269968468008e-20,2.196007240576902e-22,4.051314628082771e-21,8.420788325971816e-17,1.178469832226676e-22,8.258287095704339e-16,2.981277087598616e-21,3.854169298695613e-11,7.546151795964003e-15,9.328984752678077e-23,1.719740472374463e-21,5.248982183175322e-15,7.920058145437787e-13,2.056500613639539e-18,1.5562536687703636e-18,4.078952382537512e-21,2.130967732267063e-18,1.1356779663126353e-22,3.232198770822371e-19,3.4072941834855703e-15
3.625423509684394e-08,0.11224679725045457,0.9,0.0,0.0,0.0,0.0,0.09999023488238923,2.7928429453041894e-06,1.5326769801446562e-06,1.5224318162913226e-06,1.8021393053824492e-06,7.014021667661235e-07,1.5758237537543338e-06,1.3028325143294253e-06,1.3384347942198624e-06,1.3317080697607794e-06,1.4308323403211461e-06,1.0637706108728374e-06,1.3207725959519047e-06,6.9007593100735555e-09,5.106476630937609e-08,2.0985240156553052e-08,3.6288859473527857e-09,1.5695944489650974e-06,6.360996694035451e-07,1.2655425204624786e-06,6.772544771685744e-07,1.209062540266689e-07,2.397648941527792e-10,2.7657380902416193e-07,8.658072535605951e-14,1.7130895256008189e-09,5.3956841059701806e-14,4.207549855860053e-14,5.447261369989203e-14,3.932317565216969e-15,5.525322438353325e-15,1.7391867578357705e-08,1.8559555938616726e-08,1.0797284183684392e-14,5.375185194423271e-08,1.6660055240090304e-15,1.4924855764189455e-14,2.6779129111892668e-08,2.2887591415289796e-15,1.165682161160527e-17,4.7293315123991634e-11,1.361503544595195e-18,1.1047732502313957e-12,1.867566857170236e-18,5.142093837594777e-21,9.894434199647108e-23,1.8335499819675082e-19,8.318958214630852e-21,7.292005770143483e-13,5.786007499642886e-21,1.0514746064878141e-19,2.6218316866869095e-22,4.7688645656422204e-21,9.563802574628461e-17,1.3571383390091166e-22,1.0369810756687063e-15,3.529069792909052e-21,4.561372579075664e-11,8.157051711283657e-15,1.1131078233163634e-22,2.0230831841403595e-21,5.674978733889376e-15,8.562833851277381e-13,2.4359512198548945e-18,1.842152376608709e-18,4.836892805052232e-21,2.5269845033223663e-18,1.3064240333338033e-22,3.493857592657851e-19,3.683132224442242e-15
