Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640)
2.165875517252944e-05,0.1141583172742618,0.9,0.0,0.0,0.0,0.0,0.09359537023646435,0.0019041551622398605,2.3254298178773176e-06,9.390598786456921e-06,3.086358020357778e-05,8.112503004466938e-07,2.447190704294852e-05,3.273259963107893e-06,6.0472370266721915e-06,0.0007517410396344716,0.0037258625714433774,4.4792497909567735e-06,4.342898928511138e-05,1.0470081575444642e-08,7.758765592743466e-08,2.4300614407132133e-08,4.249778345313634e-09,2.4212728156105085e-05,0.0007144834590669972,0.008354305775304558,0.0010737300521834968,0.0014151951177504825,6.113031132731184e-10,0.0008097075029577693,5.433007998219955e-11,2.4713813941706695e-08,8.504871379319387e-13,1.2733396081474244e-12,7.785772272515079e-13,4.236230296483083e-11,7.915222480314531e-14,3.028773710962573e-06,0.000810017485930947,1.8535176673378272e-13,0.0007090757497728967,2.02273527201855e-11,4.911954769489234e-13,0.0005480297019102626,4.310935944121777e-11,1.8480135496946655e-14,0.0010590511861313882,3.9847680028562135e-15,0.0005307145338411197,2.097447841062064e-15,8.97636087154647e-15,3.341909247324767e-15,1.948997344738606e-13,1.5180557721659303e-13,0.0004069764318618693,1.1355815650447436e-14,7.91750007245451e-14,8.833969329008977e-15,6.164758164351602e-14,1.016881732684586e-10,7.111091395478279e-15,0.00021469113597089037,7.255850719471882e-14,0.0002669475646738061,1.2932626889797858e-11,4.226880394991488e-15,2.947449937072208e-14,9.02970061607379e-12,1.3624694502282599e-09,4.446433570481076e-11,3.78589317177259e-11,1.5437598764937996e-13
2.1945969496236876e-05,0.11417983157660401,0.9,0.0,0.0,0.0,0.0,0.09351735616588641,0.0019213399669098402,2.32369217609076e-06,9.365634236373206e-06,3.083784184012143e-05,8.106043711821709e-07,2.442980190412346e-05,3.2706723040125244e-06,6.0449740665791015e-06,0.0007610573909269344,0.003770547370002949,4.4765368617846905e-06,4.339316219144833e-05,1.0462258046995432e-08,7.75296797382655e-08,2.4281265902475124e-08,4.246729009289977e-09,2.4055645727133753e-05,0.0007236604553002925,0.00845399289721866,0.0010875118341761975,0.0014204375080521627,6.108801857738364e-10,0.0008201447853424645,5.4764388293727525e-11,2.4528381844353228e-08,8.4890958627467e-13,1.2709891411504088e-12,7.764434694593099e-13,4.247578230779769e-11,7.85673872962193e-14,3.0086722504422253e-06,0.0008164504815244234,1.8520590889548012e-13,0.0007142076785760257,2.0352930244543677e-11,4.90796325704221e-13,0.0005485943762517372,4.310968389602778e-11,1.8717335665522703e-14,0.001079006831604047,4.036132085435036e-15,0.000539358118201633,2.124387881017922e-15,9.164270842933927e-15,3.4058244889131467e-15,1.9914535181669477e-13,1.5429454799725649e-13,0.00041456283710929003,1.1603813519893604e-14,8.090042088952774e-14,8.979294610548502e-15,6.265888698202173e-14,1.0390330791890142e-10,7.202433302107686e-15,0.00022027936652455407,7.400776091678123e-14,0.00027353472635098194,1.309862266152666e-11,4.311539469069432e-15,3.0063472466887913e-14,9.145601084596243e-12,1.3799573885769714e-09,4.5193363283025595e-11,3.861511045384331e-11,1.5648908372346413e-13
2.223318381994431e-05,0.11420129487088337,0.9,0.0,0.0,0.0,0.0,0.093439444781073,0.001938383464108127,2.321956054158983e-06,9.341116999451964e-06,3.081213768270559e-05,8.099591843583348e-07,2.438841021612922e-05,3.268087543889233e-06,6.042729251356011e-06,0.0007703598108129836,0.0038151573938373573,4.473828440416245e-06,4.335738150970512e-05,1.045444136116516e-08,7.747175425956562e-08,2.426193963749413e-08,4.2436818168674e-09,2.3901969338724516e-05,0.000732829797722387,0.00855356156294913,0.0011012817072905622,0.001425519395107938,6.104574836767671e-10,0.0008305736296916582,5.519377758356959e-11,2.4346794741544397e-08,8.473360612324317e-13,1.2686446282971579e-12,7.743365998014015e-13,4.258422851483056e-11,7.799466566451586e-14,2.989003720513897e-06,0.0008228451206558559,1.8506026796961262e-13,0.0007192571551206998,2.0475900886172864e-11,4.903976267300765e-13,0.0005490718113664452,4.310315240983019e-11,1.895433087040987e-14,0.001099036414525781,4.087454645024475e-15,0.0005480046776015846,2.1513054529928892e-15,9.353191446319985e-15,3.4698313628088753e-15,2.0341756816111863e-13,1.5677773469707696e-13,0.000422159817558069,1.1853379812641498e-14,8.263668922330463e-14,9.124292551876566e-15,6.366787063732418e-14,1.0613232050066944e-10,7.292618074311486e-15,0.00022590681512858892,7.546051150519573e-14,0.00028017797562323,1.326447499582161e-11,4.3964083320063954e-15,3.0653880969292853e-14,9.261401403167406e-12,1.3974302155443184e-09,4.592069668558851e-11,3.937311375428762e-11,1.5857862479913547e-13
2.2520398143651746e-05,0.11422270813466681,0.9,0.0,0.0,0.0,0.0,0.0933616351301804,0.001955287753833901,2.320221438822491e-06,9.31703071990866e-06,3.078646739671756e-05,8.093147331545169e-07,2.4347705326696316e-05,3.2655056561503353e-06,6.040502320090436e-06,0.0007796483388617497,0.003859693558026071,4.471124436991964e-06,4.3321646773258025e-05,1.0446631458263543e-08,7.741387904795643e-08,2.4242635407634153e-08,4.240636770344777e-09,2.3751574156656667e-05,0.0007419914965022192,0.008653013592375079,0.0011150396889057985,0.001430445643382197,6.10035009038133e-10,0.0008409940462097545,5.561832156284808e-11,2.416891261899793e-08,8.457665286984056e-13,1.2663060202073929e-12,7.722556744936656e-13,4.2687801467297005e-11,7.743361755439652e-14,2.9697522208782027e-06,0.0008292022707665624,1.8491484093431512e-13,0.0007242255658401744,2.0596311669826886e-11,4.899993754443129e-13,0.0005494656986517389,4.309007474930071e-11,1.9191121410659636e-14,0.0011191380266139064,4.1387357317521775e-15,0.0005566537467026229,2.1782005868163992e-15,9.543106022623785e-15,3.5339220838962957e-15,2.0771598470482456e-13,1.592550049507685e-13,0.00042976635373468845,1.210449130723738e-14,8.438364418146418e-14,9.268955315721474e-15,6.467447878440728e-14,1.0837500294010237e-10,7.381656784329456e-15,0.00023157235315259184,7.691656512815735e-14,0.0002868759505819147,1.3430184102006501e-11,4.481475653720245e-15,3.124564621860867e-14,9.377101717940643e-12,1.4148879531831498e-09,4.664629714256139e-11,4.013284048319305e-11,1.6064475900291688e-13
2.280761246735918e-05,0.11424407231348996,0.9,0.0,0.0,0.0,0.0,0.09328392629334584,0.00197205490184822,2.318488314153513e-06,9.293359855465732e-06,3.076083065885414e-05,8.086710106032743e-07,2.4307661880325077e-05,3.262926613876773e-06,6.038293018550674e-06,0.0007889230139561398,0.0039041567459778197,4.468424764618839e-06,4.328595753097938e-05,1.0438828266579316e-08,7.735605357210871e-08,2.4223353004204895e-08,4.237593842860271e-09,2.360434227673783e-05,0.000751145561716151,0.008752350716895767,0.0011287857962461675,0.0014352209800535351,6.09612758605478e-10,0.0008514060450063323,5.603809266950755e-11,2.3994604244974962e-08,8.442009555423342e-13,1.2639732674900203e-12,7.701998007629977e-13,4.278665627715264e-11,7.688382891677017e-14,2.9509026682632294e-06,0.0008355227666466704,1.8476962487148796e-13,0.0007291142782687424,2.0714208892824414e-11,4.896015674919504e-13,0.0005497796201659455,4.3070750902858475e-11,1.9427707582661757e-14,0.001139309807448656,4.1899753952853345e-15,0.0005653048760643048,2.2050733120477933e-15,9.733998328865311e-15,3.598089142841402e-15,2.1204021107881315e-13,1.617262404472361e-13,0.0004373814610424049,1.2357125272275992e-14,8.614112763315975e-14,9.413275885732349e-15,6.567866329852853e-14,1.106311515636049e-10,7.469561338297915e-15,0.00023727487784739213,7.837573389727347e-14,0.00029362731107874336,1.3595750187541146e-11,4.566730450122005e-15,3.1838691963900193e-14,9.49270217376752e-12,1.4323306233496917e-09,4.737012999997443e-11,4.089419260581082e-11,1.6268765548892085e-13
2.3094826791066616e-05,0.1142653883272319,0.9,0.0,0.0,0.0,0.0,0.09320631738142604,0.001988686938352558,2.3167566695732506e-06,9.27008957972767e-06,3.073522715731708e-05,8.080280107113253e-07,2.426825575220181e-05,3.2603503930391673e-06,6.036101099071765e-06,0.00079818387427938,0.0039485478106853515,4.465729339286321e-06,4.325031334811028e-05,1.0431031738481116e-08,7.729827748006465e-08,2.4204092247941204e-08,4.234553001240292e-09,2.3460159890608253e-05,0.0007602920033490747,0.008851574583752846,0.0011425200463729705,0.0014398499976053646,6.091907276258321e-10,0.0008618096360993748,5.645316202659235e-11,2.382374342571173e-08,8.426393095909066e-13,1.2616463207827766e-12,7.681681338613542e-13,4.288094339324744e-11,7.63449016154488e-14,2.932440622693862e-06,0.000841807411958484,1.8462461696615132e-13,0.0007339246411045717,2.0829638133686383e-11,4.89204198749693e-13,0.0005500170496108306,4.304547120610838e-11,1.966408968000397e-14,0.0011595499449159618,4.241173684843528e-15,0.0005739576319088576,2.231923657978837e-15,9.925852537455455e-15,3.662325292016777e-15,2.1638986551983214e-13,1.641913362271588e-13,0.00044500418939892545,1.2611259475655023e-14,8.790898492714129e-14,9.5572480251831e-15,6.668038146837155e-14,1.1290056718757793e-10,7.556344391596055e-15,0.00024301331215091562,7.983783565019752e-14,0.0003004307392533115,1.376117345792271e-11,4.652162070144036e-15,3.243294427299324e-14,9.608202914128761e-12,1.4497582476933198e-09,4.8092164514702965e-11,4.165707507508281e-11,1.6470750286714142e-13
2.3353319682403306e-05,0.11428453229206458,0.9,0.0,0.0,0.0,0.0,0.09313655408511452,0.0020035419012084765,2.3151994409315554e-06,9.249477137183471e-06,3.071221217353229e-05,8.074499229672085e-07,2.4233316102410967e-05,3.258034185327716e-06,6.034143033472448e-06,0.0008065068680042344,0.00398843878529182,4.463307020528405e-06,4.321827176163725e-05,1.0424020497552996e-08,7.724632075245576e-08,2.4186775904182612e-08,4.231818024061881e-09,2.333291442888624e-05,0.0007685172908403163,0.008940780526324873,0.0011548707475570975,0.00144389470018952,6.088110883924526e-10,0.0008711656877059545,5.682276225698084e-11,2.367281697618336e-08,8.412371601191921e-13,1.2595569960516709e-12,7.663596530267108e-13,4.296201722153612e-11,7.58688394938501e-14,2.916144736966519e-06,0.0008474335806888391,1.8449428557269513e-13,0.0007381880781173216,2.093145142251218e-11,4.888469391699185e-13,0.0005501681199942011,4.3017859462830554e-11,1.987665932447408e-14,0.0011778230530612138,4.287216811033e-15,0.0005817461562895837,2.256069859022003e-15,1.0099330886291711e-14,3.7201910909899045e-15,2.2032598608787588e-13,1.6640459180199925e-13,0.0004518704025671172,1.2841244942264836e-14,8.950880077721366e-14,9.68652021430395e-15,6.757978605686204e-14,1.1495422309257265e-10,7.63350135749033e-15,0.0002482077360691761,8.115608900457912e-14,0.00030659727164720444,1.390993246278327e-11,4.729193179063869e-15,3.296874373589203e-14,9.712068441361499e-12,1.4654302631731596e-09,4.874043422057424e-11,4.234490160464744e-11,1.6650583184405374e-13
2.3611812573739996e-05,0.11430363859295034,0.9,0.0,0.0,0.0,0.0,0.09306687042310122,0.0020182904721546572,2.3136433883769204e-06,9.229167935269116e-06,3.0689223653486604e-05,8.068724106904019e-07,2.419885802830978e-05,3.2557202239881683e-06,6.032198679777594e-06,0.0008148187291941815,0.0040282725899597575,4.460888018730307e-06,4.318626603447876e-05,1.0417014551550615e-08,7.719440326479267e-08,2.4169476798294317e-08,4.22908471624526e-09,2.3207978288419643e-05,0.0007767364184081239,0.009029897092990753,0.0011672118703405217,0.0014478276619879031,6.084316254730245e-10,0.000880514944295274,5.718866078624334e-11,2.3524503405957475e-08,8.398381441200647e-13,1.2574723043109865e-12,7.645695549292784e-13,4.303961292304175e-11,7.540100805498388e-14,2.9001421462027058e-06,0.0008530318822395748,1.8436411865643985e-13,0.0007423900853017501,2.1031334201469188e-11,4.88490029446711e-13,0.000550262340856501,4.2985849210027574e-11,2.0089064114883884e-14,0.0011961488431629507,4.3332264991008e-15,0.0005895353633652616,2.2801979773573363e-15,1.0273564735857692e-14,3.778102227283377e-15,2.2428213317271487e-13,1.6861273314778041e-13,0.0004587414001585346,1.307241239286274e-14,9.111678843886901e-14,9.815501773177584e-15,6.84771354742191e-14,1.1701832775903892e-10,7.709770985891166e-15,0.0002534296454898668,8.247645023124643e-14,0.0003128040015756473,1.405857609983322e-11,4.8063518511175975e-15,3.3505411800390934e-14,9.815853417233913e-12,1.4810901244551458e-09,4.938720595236149e-11,4.303382796139767e-11,1.6828582424588037e-13
2.3870305465076685e-05,0.11432270784227572,0.9,0.0,0.0,0.0,0.0,0.09299726580490025,0.0020329340590408427,2.312088506005919e-06,9.209152632880743e-06,3.0666261390657526e-05,8.062954699790194e-07,2.416486627658186e-05,3.2534084938050335e-06,6.030267870025413e-06,0.0008231194844440342,0.00406804978941245,4.458472278291741e-06,4.315429587795233e-05,1.0410013873895893e-08,7.714252482045371e-08,2.4152194813483553e-08,4.226353064815722e-09,2.3085279248986433e-05,0.0007849493931558739,0.009118925328664589,0.0011795434268607441,0.001451651962698934,6.08052337434641e-10,0.0008898574129898225,5.755090685218686e-11,2.3378722303095154e-08,8.38442239939225e-13,1.2553922130792789e-12,7.627973020053893e-13,4.311383103260012e-11,7.494115354431329e-14,2.8844237452066933e-06,0.0008586028435104794,1.8423411435464676e-13,0.0007465316062711233,2.1129318211046842e-11,4.881334669782114e-13,0.0005503020244738331,4.2949632581789566e-11,2.030130426009711e-14,0.0012145260895221886,4.379202784046479e-15,0.0005973249673822276,2.3043080338247437e-15,1.0448543261276495e-14,3.836053914014177e-15,2.282580446547845e-13,1.7081570457804348e-13,0.0004656165577512662,1.3304746560321981e-14,9.273284172016031e-14,9.944189372556977e-15,6.937240702940543e-14,1.19092744427056e-10,7.785163860727624e-15,0.00025867830761253086,8.37987979616384e-14,0.00031905001643827194,1.4207104515263692e-11,4.883630986896099e-15,3.404289920007916e-14,9.91955794381868e-12,1.4967378469407737e-09,5.003246339935658e-11,4.372379081871099e-11,1.7004765410595394e-13
2.4128798356413375e-05,0.1143417406348411,0.9,0.0,0.0,0.0,0.0,0.09292773965686481,0.0020474740469001427,2.310534782787378e-06,9.18942222252789e-06,3.064332518471193e-05,8.057190962094055e-07,2.4131326236483245e-05,3.251098978528623e-06,6.028350439907626e-06,0.0008314091599828047,0.004107770931710654,4.45605974529597e-06,4.3122361013017764e-05,1.0403018414924674e-08,7.709068505113466e-08,2.4134929811166864e-08,4.223623056449468e-09,2.2964748110406366e-05,0.0007931562221353837,0.009207866233981581,0.0011918654291695001,0.0014553706009573877,6.07673223310188e-10,0.0008991931008610526,5.790954888838258e-11,2.3235396491327972e-08,8.370494264481359e-13,1.2533166917065534e-12,7.610423752182355e-13,4.3184769357542034e-11,7.448903226008346e-14,2.8689807217905026e-06,0.0008641469742163815,1.8410427086049714e-13,0.0007506135721727321,2.122543472920009e-11,4.877772492940684e-13,0.0005502894154897795,4.2909395740220094e-11,2.0513379967502196e-14,0.0012329535955965356,4.425145700620281e-15,0.0006051146916321793,2.3284000491131323e-15,1.0624255817692409e-14,3.8940415084040786e-15,2.322534629270632e-13,1.7301345534609153e-13,0.0004724952715184768,1.3538232439704647e-14,9.435685625504035e-14,1.007257997221722e-14,7.026558003414473e-14,1.2117733869110345e-10,7.859690927696213e-15,0.000263953005816458,8.51230143081989e-14,0.0003253344192026714,1.4355517854231808e-11,4.961023689735387e-15,3.45811580792866e-14,1.0023182122466747e-11,1.5123734459227232e-09,5.0676191697920224e-11,4.441472866624498e-11,1.7179150569273192e-13
2.4387291247750064e-05,0.11436073755031934,0.9,0.0,0.0,0.0,0.0,0.09285829142170791,0.002061911797611612,2.308982209462059e-06,9.169967945450422e-06,3.062041484133909e-05,8.051432853238177e-07,2.4098223836124425e-05,3.2487916616411182e-06,6.026446228677034e-06,0.0008396877816683191,0.004147436548727905,4.4536503674698046e-06,4.3090461170210536e-05,1.0396028132950252e-08,7.703888364776984e-08,2.4117681669773256e-08,4.220894680360519e-09,2.2846317819122075e-05,0.0008013569123468743,0.009296720767054591,0.001204177889227012,0.0014589864960043858,6.072942818679101e-10,0.0009085220149306752,5.826463448342802e-11,2.3094451113736788e-08,8.356596830480948e-13,1.2512457090439129e-12,7.59304280885401e-13,4.3252522961680065e-11,7.404440831684939e-14,2.853804504004899e-06,0.0008696647674876454,1.839745864235428e-13,0.0007546369017901411,2.1319714571518776e-11,4.874213740489112e-13,0.0005502266919044235,4.286531901439341e-11,2.072529144291492e-14,0.001251430193894372,4.471055283329828e-15,0.0006129042682275249,2.3524740437606082e-15,1.0800692013351377e-14,3.9520605231433524e-15,2.36268135427681e-13,1.7520594217758797e-13,0.00047937695787021007,1.3772855319189191e-14,9.598872971791537e-14,1.0200670968722493e-14,7.115663683120494e-14,1.2327197877792205e-10,7.933363400294016e-15,0.0002692530394704235,8.644898470355558e-14,0.0003316563285095291,1.4503816260794692e-11,5.0385232562694514e-15,3.512014192726115e-14,1.0126726053760964e-11,1.527996936577582e-09,5.1318378172405156e-11,4.510658172605709e-11,1.7351757061612962e-13
2.4645784139086754e-05,0.11437969915006796,0.9,0.0,0.0,0.0,0.0,0.09278892055750823,0.002076248651273001,2.3074307778960875e-06,9.150781414157961e-06,3.059753017107335e-05,8.045680335221674e-07,2.4065545437793277e-05,3.2464865262517448e-06,6.0245550790348665e-06,0.0008479553750550967,0.004187047157136853,4.451244094139956e-06,4.3058596085517826e-05,1.0389042991350038e-08,7.698712033944653e-08,2.4100450275610716e-08,4.218167915781899e-09,2.2729925861206376e-05,0.0008095514707418179,0.009385489845797018,0.0012164808189128369,0.0014625024894574794,6.06915509881093e-10,0.0009178441621682654,5.861621045183674e-11,2.2955816880122238e-08,8.34272989599216e-13,1.249179234761075e-12,7.575825388891381e-13,4.331718428703582e-11,7.360706309025418e-14,2.8388870354358774e-06,0.0008751567005730906,1.8384505934043703e-13,0.0007586025013725787,2.1412188093004288e-11,4.870658389760311e-13,0.0005501159661378189,4.2817576982785393e-11,2.0937038890764335e-14,0.001269954744178083,4.5169315664291725e-15,0.0006206934376565768,2.3765300381629e-15,1.0977841646534756e-14,4.010106609142823e-15,2.403018139464914e-13,1.7739312696889037e-13,0.0004862610526211896,1.4008600739479459e-14,9.762836154450809e-14,1.0328460061002213e-14,7.204556186025859e-14,1.2537653518479296e-10,8.006192766390704e-15,0.00027457772372684806,8.777659781648297e-14,0.00033801487881339893,1.4651999878036426e-11,5.1161231715096504e-15,3.565980554484159e-14,1.0230189837604486e-11,1.5436083339795147e-09,5.1959011662296354e-11,4.579929190871485e-11,1.7522604864435644e-13
2.4904277030423443e-05,0.11439862598188093,0.9,0.0,0.0,0.0,0.0,0.0927196265367445,0.002090485925931935,2.3058804802169875e-06,9.131854783512106e-06,3.057467098957245e-05,8.039933368239037e-07,2.4033278029262348e-05,3.2441835580186365e-06,6.022676837078239e-06,0.0008562119654075224,0.004226603259372322,4.448840876173148e-06,4.302676550044517e-05,1.0382062954683613e-08,7.693539486304745e-08,2.4083235509309404e-08,4.215442760319556e-09,2.2615512784588374e-05,0.0008177399042244179,0.009474174350164054,0.001228774230027551,0.0014659213466531333,6.06536908088013e-10,0.0009271595494914188,5.896432283644386e-11,2.2819427110265556e-08,8.328893264192355e-13,1.2471172405327734e-12,7.558766861488837e-13,4.337884323343656e-11,7.317678606808751e-14,2.824220771166836e-06,0.0008806232358320893,1.8371568795555469e-13,0.000762511264610651,2.1502885190191323e-11,4.867106418875023e-13,0.000549959286165798,4.2766338576004826e-11,2.1148622514121026e-14,0.001288526133327793,4.56277458391823e-15,0.0006284819488171917,2.4005680525772585e-15,1.1155694676826888e-14,4.068175547569064e-15,2.4435425455340884e-13,1.795749752549226e-13,0.0004931470106786692,1.4245454489878356e-14,9.927565290108703e-14,1.0455945161101863e-14,7.293234103557434e-14,1.274908806420817e-10,8.078190777175758e-15,0.00027992638930216126,8.910574555071581e-14,0.0003444092204478562,1.4800068848089044e-11,5.193817108887226e-15,3.6200105043548176e-14,1.0333573573236214e-11,1.5592076531025147e-09,5.259808207285581e-11,4.6492802812688804e-11,1.769171475214399e-13
