Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106)
2.6848243033794154e-07,0.11226198668528459,0.9,0.0,0.0,0.0,0.0,0.09992507110412058,2.911420086501221e-05,2.4502031691000158e-06,6.438500507160485e-06,1.1724150121111724e-05,8.617811644432582e-07,1.1585017862242704e-05,3.4190479746240934e-06,5.281892287197262e-06,9.861370777199715e-06,1.7094823381700233e-05,4.00041382238504e-06,1.1172917992428203e-05,1.1031852528108843e-08,8.17505607847259e-08,2.5814240976753974e-08,4.463468160037142e-09,2.518346392201624e-05,8.429156863942212e-06,4.069724844100949e-05,1.1922122731702963e-05,6.875093611701715e-06,6.295082397082891e-10,7.703129603563606e-06,9.018572473683287e-13,2.7869791314970254e-08,3.507500485426561e-13,3.556526559105301e-13,4.0015247704390304e-13,2.234275683175767e-13,8.854629532394965e-14,1.6723212156182242e-06,2.7598304358291697e-06,7.024374081072292e-14,2.774319869718563e-06,8.592070905367813e-14,1.2625507311706982e-13,1.7001290312255092e-06,1.4519250684517517e-13,2.052061123454711e-16,6.448454569125775e-08,3.792658138033438e-17,7.72651682918433e-09,2.474918157725905e-17,6.403471252663808e-19,6.100580646760044e-20,3.364706159835616e-17,8.326899770612715e-18,5.103556509512694e-09,1.6797116962166239e-18,1.4523035750778998e-17,4.151758232743228e-19,3.5928998029509625e-18
2.739318350037882e-07,0.11226240828851979,0.9,0.0,0.0,0.0,0.0,0.09992348215858633,2.982558757592327e-05,2.450414090934871e-06,6.513719346992985e-06,1.1914605267917576e-05,8.617701252375717e-07,1.1785011231002278e-05,3.4237733121604267e-06,5.319725486127797e-06,1.006168912239534e-05,1.759698451250701e-05,4.027054533680092e-06,1.1389731414736096e-05,1.1032802194178902e-08,8.175761673058845e-08,2.581391041033665e-08,4.463437693437444e-09,2.5725924530826616e-05,8.615205357331918e-06,4.202009242615983e-05,1.2202445692164218e-05,7.1481022171686274e-06,6.303826482042757e-10,7.910739398736257e-06,9.23875387253847e-13,2.8470559667564525e-08,3.564408668457058e-13,3.6254706320601564e-13,4.0705234973325234e-13,2.3229526688656173e-13,9.045185118476936e-14,1.7311013158033545e-06,2.8845597912900836e-06,7.138482881962514e-14,2.880927738941337e-06,8.922060193509477e-14,1.287050865801192e-13,1.7707961638535422e-06,1.5122456979398506e-13,2.1003106668891796e-16,6.898552441780406e-08,3.894868311940054e-17,8.390324020311246e-09,2.52954434350407e-17,6.752608964115177e-19,6.52107215088158e-20,3.527954230262372e-17,8.861090476212652e-18,5.535632191863619e-09,1.7671244227963044e-18,1.5206225482276755e-17,4.4329459474947875e-19,3.818011188246377e-18
2.7938123966963487e-07,0.11226283202821258,0.9,0.0,0.0,0.0,0.0,0.09992189059240142,3.053915062004113e-05,2.450592866412842e-06,6.588320296671738e-06,1.2103341554973755e-05,8.617589334717687e-07,1.198322179699463e-05,3.428088265115838e-06,5.356172156497355e-06,1.0262024199533109e-05,1.8104857273055825e-05,4.052687111617132e-06,1.1605328698006076e-05,1.1033607123773454e-08,8.176359755592154e-08,2.5813575247565955e-08,4.46340694275874e-09,2.626571645950832e-05,8.801250939824109e-06,4.335628226117141e-05,1.2482788547893864e-05,7.425733101492641e-06,6.31181585764497e-10,8.118623193504226e-06,9.459600307803714e-13,2.9068347384005236e-08,3.620800238986393e-13,3.694024723009482e-13,4.138903556716166e-13,2.4131281521927404e-13,9.234794805355083e-14,1.7902376596698442e-06,3.0119403278646713e-06,7.251561852764365e-14,2.989237282657937e-06,9.257305964729096e-14,1.3114135757728294e-13,1.8428175052362354e-06,1.5737203447819217e-13,2.148563620896938e-16,7.369323317210503e-08,3.99721302415732e-17,9.094799281404777e-09,2.5841696372221808e-17,7.113687152392937e-19,6.96149073079718e-20,3.69533634634344e-17,9.416701469735159e-18,5.9936572642301425e-09,1.856943695632295e-18,1.5906200395015312e-17,4.726119363805546e-19,4.0519379903103544e-18
2.8483064433548153e-07,0.11226325787492647,0.9,0.0,0.0,0.0,0.0,0.09992029641885634,3.1254797930438116e-05,2.4507439332214374e-06,6.662339620901395e-06,1.2290374440235507e-05,8.617476270404101e-07,1.2179668012500064e-05,3.432027715563264e-06,5.391281817764251e-06,1.0462376629834229e-05,1.861840533075519e-05,4.0773496212669605e-06,1.1819705262164109e-05,1.1034287297290355e-08,8.176865167456661e-08,2.5813236629596635e-08,4.463376100207918e-09,2.6802817441344667e-05,8.987293572483931e-06,4.470562695451053e-05,1.2763147832981121e-05,7.707943235393543e-06,6.319114744946033e-10,8.32675714783446e-06,9.681083195960582e-13,2.9663129703180373e-08,3.6766798455017623e-13,3.762187389124137e-13,4.2066713505084455e-13,2.504788050238291e-13,9.423450796057915e-14,1.849703204847238e-06,3.141958896171442e-06,7.363620255029815e-14,3.099232643932244e-06,9.597758759758591e-14,1.3356383435197435e-13,1.9161854160459753e-06,1.6363424092541793e-13,2.1968193871446477e-16,7.861213923441927e-08,4.0996805419983e-17,9.841425395005029e-09,2.638794010149433e-17,7.486868939783041e-19,7.422355710309014e-20,3.8668583082736115e-17,9.994073013813505e-18,6.4785506023078566e-09,1.949172801710843e-18,1.6622988241222385e-17,5.031479684678812e-19,4.294818912859444e-18
2.902800490013282e-07,0.1122636858002427,0.9,0.0,0.0,0.0,0.0,0.09991869965134065,3.197244060367748e-05,2.4508711207114462e-06,6.7358112113239775e-06,1.2475719244045327e-05,8.617362353190103e-07,1.2374369236902007e-05,3.4356236389815945e-06,5.425102296003845e-06,1.0662747028222693e-05,1.9137592364825706e-05,4.1010786902770916e-06,1.2032857590732072e-05,1.1034859956105495e-08,8.177290715519861e-08,2.5812895441102533e-08,4.463345313711774e-09,2.7337207830306563e-05,9.173333223736185e-06,4.606794204820025e-05,1.3043520554130216e-05,7.9946900180683e-06,6.325782012610562e-10,8.53511944943481e-06,9.903174935859474e-13,3.0254884789588905e-08,3.7320520952736445e-13,3.82995752649388e-13,4.273833593689265e-13,2.597918420184648e-13,9.61114621632982e-14,1.909471836253463e-06,3.274602244357141e-06,7.47466726781572e-14,3.2108981002487904e-06,9.943369538636029e-14,1.359724771682993e-13,1.9908922313233296e-06,1.7001052700616777e-13,2.24507745043567e-16,8.374667752424383e-08,4.2022601340226715e-17,1.0631699451589929e-08,2.6934174532431724e-17,7.872315440109499e-19,7.904188136660532e-20,4.042525110515562e-17,1.0593538573153496e-17,6.9912392914135366e-09,2.0438145871606187e-18,1.7356606165051326e-17,5.349225353546781e-19,4.546787712995378e-18
2.9572945366717486e-07,0.11226411577670191,0.9,0.0,0.0,0.0,0.0,0.09991710030333072,3.269199279331226e-05,2.4509777333037574e-06,6.808766710731633e-06,1.2659391150034827e-05,8.617247810861057e-07,1.2567345627776137e-05,3.438905338296298e-06,5.457679776853867e-06,1.0863136002942192e-05,1.96623820836619e-05,4.123909563154458e-06,1.2244783137810917e-05,1.1035339978062197e-08,8.177647451115503e-08,2.5812552367676277e-08,4.46331469691867e-09,2.7868870355667103e-05,9.35936986771444e-06,4.7443049313988805e-05,1.3323904125882278e-05,8.28593129772769e-06,6.33187160752927e-10,8.74369014452938e-06,1.0125848875607076e-12,3.084359345936646e-08,3.786921554239964e-13,3.8973343405024145e-13,4.3403972766060673e-13,2.692505465994622e-13,9.79787502574278e-14,1.969518343456436e-06,3.4098570303395234e-06,7.584711988203826e-14,3.3242180624236392e-06,1.0294089677469533e-13,1.3836725726042803e-13,2.066930266838086e-06,1.7650022897816345e-13,2.293337368086135e-16,8.910124987599308e-08,4.304941989410244e-17,1.1467132268546755e-08,2.74803997878293e-17,8.270185708946374e-19,8.407510592789125e-20,4.222341281696344e-17,1.1215424533385597e-17,7.532658275696266e-09,2.140871419721569e-18,1.8107067857727957e-17,5.679552079132665e-19,4.8079731107047884e-18
3.011788583330215e-07,0.11226454777775013,0.9,0.0,0.0,0.0,0.0,0.09991549838837918,3.3413371606695956e-05,2.451066622434694e-06,6.88123563172711e-06,1.2841405206096544e-05,8.617132819991953e-07,1.2758618039121963e-05,3.441899660256718e-06,5.489058857145972e-06,1.1063544155200914e-05,2.019273824049915e-05,4.145876153497824e-06,1.2455480242619631e-05,1.1035740201586845e-08,8.177944910580604e-08,2.5812207941101895e-08,4.4632843368694835e-09,2.8397789900576374e-05,9.545403482992313e-06,4.88307764663266e-05,1.3604296314739337e-05,8.58162538965257e-06,6.337432955231254e-10,8.952450982298133e-06,1.0349079280090984e-12,3.142923893303375e-08,3.841292747679404e-13,3.9643173182778677e-13,4.406369629768035e-13,2.7885355441315574e-13,9.983631943926675e-14,2.029818397740185e-06,3.5477098329054067e-06,7.693763432072233e-14,3.439177073524915e-06,1.0649870964449709e-13,1.4074815585969043e-13,2.1442918248917422e-06,1.831026819734597e-13,2.341598753507477e-16,9.468022436631354e-08,4.4077171259114324e-17,1.2349247822487653e-08,2.802661559682344e-17,8.680636703481559e-19,8.932846439040838e-20,4.406311106451621e-17,1.1860059016518924e-17,8.10375001355525e-09,2.2403455552172597e-18,1.887439624369285e-17,6.022652863930743e-19,5.078509338866711e-18
3.066282629988682e-07,0.11226498177768832,0.9,0.0,0.0,0.0,0.0,0.09991389392010484,3.413649700502521e-05,2.4511402485949873e-06,6.953245470031734e-06,1.302177632540732e-05,8.617017517281553e-07,1.29482079263661e-05,3.4446311953012496e-06,5.5192825952303204e-06,1.126397207884296e-05,2.0728624647542206e-05,4.1670110942568796e-06,1.2664948051017112e-05,1.1036071704883795e-08,8.178191322764865e-08,2.581186257327182e-08,4.463254299887515e-09,2.8923953302167516e-05,9.731434051609918e-06,5.0230956890983576e-05,1.3884695190981517e-05,8.881731091931906e-06,6.342511326365626e-10,9.161385271950869e-06,1.057284130040946e-12,3.201180661233577e-08,3.895170160611171e-13,4.030906203976088e-13,4.4717580910841865e-13,2.885995168794011e-13,1.0168412379228745e-13,2.0903485289962577e-06,3.688147161774566e-06,7.801830534547098e-14,3.55575980780326e-06,1.1010665596975642e-13,1.4311516331426125e-13,2.222969199606653e-06,1.898172204592024e-13,2.389861273964678e-16,1.0048793469000869e-07,4.510577331348741e-17,1.3279582694681442e-08,2.8572821859680683e-17,9.103823421783209e-19,9.480720340509462e-20,4.594438066402335e-17,1.252776382788856e-17,8.705464139122048e-09,2.3422388992342695e-18,1.965860258364957e-17,6.378718189017934e-19,5.358525986303574e-18
3.1207766766471486e-07,0.11226541775162598,0.9,0.0,0.0,0.0,0.0,0.099912286912184,3.4861291706532184e-05,2.4512007348589277e-06,7.024821812639147e-06,1.3200519287486655e-05,8.61690200837177e-07,1.3136137257778559e-05,3.4471224620159513e-06,5.548392560002434e-06,1.1464420360045054e-05,2.1270005188699837e-05,4.1873457860930334e-06,1.2873186443466572e-05,1.1036344046846215e-08,8.178393788118666e-08,2.5811516581963652e-08,4.463224636173067e-09,2.9447349170963815e-05,9.917461558316778e-06,5.164342938821604e-05,1.4165099087093024e-05,9.186207699038288e-06,6.347148175432103e-10,9.37047775146261e-06,1.0797110943872967e-12,3.2591283878646736e-08,3.9485582375494617e-13,4.097100975927074e-13,4.536570275199965e-13,2.9848710163685933e-13,1.0352212361047632e-13,2.1510861025487933e-06,3.831155466731353e-06,7.908922150563947e-14,3.6739510696324348e-06,1.1376426178702173e-13,1.4546827827755485e-13,2.3029546817441642e-06,1.96643178652411e-13,2.4381246457910495e-16,1.0652867958173151e-07,4.613515106195427e-17,1.4259685529362787e-08,2.911901882519067e-17,9.539898856569219e-19,1.0051658237963379e-19,4.7867251913460134e-17,1.3218851868208571e-17,9.338757129671674e-09,2.4465528634412647e-18,2.0459691847162652e-17,6.74793603458768e-19,5.648145195230359e-18
3.175270723305615e-07,0.11226585567543745,0.9,0.0,0.0,0.0,0.0,0.09991067737834207,3.558768109274635e-05,2.4512499131017706e-06,7.0959884410096945e-06,1.337764873927848e-05,8.616786374766512e-07,1.3322428431958612e-05,3.4493940772477554e-06,5.576428878643717e-06,1.166488957703723e-05,2.1816843831056363e-05,4.2069104439141554e-06,1.3080195968938017e-05,1.103656547540531e-08,8.178558433170349e-08,2.5811170212625274e-08,4.463195383398346e-09,2.9967967727609516e-05,1.010348598997661e-05,5.306803792948814e-05,1.4445506561867615e-05,9.495015013388356e-06,6.351381456783463e-10,9.579714467061407e-06,1.1021865044256521e-12,3.3167659910670205e-08,4.0014613832645376e-13,4.162901825117736e-13,4.600813944928177e-13,3.0851499289753764e-13,1.053502848763691e-13,2.212009296006846e-06,3.976721145915273e-06,8.015047055785039e-14,3.793735792460098e-06,1.1747105715400502e-13,1.478075069509964e-13,2.3842405630908462e-06,2.0357989088195703e-13,2.4863886184691625e-16,1.1280672228079256e-07,4.716523582590875e-17,1.5291116504673547e-08,2.966520621704179e-17,9.98901391450644e-19,1.0646186302750259e-19,4.983175467764195e-17,1.3933639816832612e-17,1.0004591978835813e-08,2.5532888637000575e-18,2.1277683329812905e-17,7.130491864533879e-19,5.947496971106518e-18
3.229764769964082e-07,0.11226629552572169,0.9,0.0,0.0,0.0,0.0,0.09990906533234645,3.631559311774523e-05,2.45128936390285e-06,7.166767429495659e-06,1.355317919624944e-05,8.616670679258364e-07,1.3507104201064452e-05,3.45146491288307e-06,5.603430283089097e-06,1.1865380299846294e-05,2.2369104635196506e-05,4.2257341416523375e-06,1.3285977784282314e-05,1.103674310705905e-08,8.178690543986281e-08,2.5810823654750465e-08,4.4631665695219275e-09,3.0485800655200837e-05,1.0289507335101043e-05,5.4504631426852094e-05,1.4725916369417588e-05,9.808113355026934e-06,6.355245911730493e-10,9.789082662628067e-06,1.1247081234170733e-12,3.374092551958882e-08,4.0538839633679657e-13,4.228309136198784e-13,4.664496984819371e-13,3.1868189177468835e-13,1.0716857873990603e-13,2.273097076223038e-06,4.1248305533510605e-06,8.12021394708144e-14,3.915099037768708e-06,1.2122657612183215e-13,1.501328624061573e-13,2.466819140448572e-06,2.1062669193926101e-13,2.534652975983805e-16,1.193262900366113e-07,4.819596482362469e-17,1.6375446815982294e-08,3.0211383870661464e-17,1.0451317598844595e-18,1.126483158313592e-19,5.1837910738455265e-17,1.4672439089916785e-17,1.0703937875497649e-08,2.6624480655366306e-18,2.211258408830847e-17,7.526568841096413e-19,6.256707659099871e-18
3.2842588166225485e-07,0.11226673727976433,0.9,0.0,0.0,0.0,0.0,0.09990745078799969,3.704495822031538e-05,2.4513204509814406e-06,7.237179239182431e-06,1.3727125043498863e-05,8.616554970138454e-07,1.3690187599476704e-05,3.453352240246378e-06,5.6294341552368475e-06,1.206589309006088e-05,2.2926751764488012e-05,4.243844855350764e-06,1.349053359864574e-05,1.1036883081730148e-08,8.178794681438328e-08,2.5810477053413164e-08,4.463138214987693e-09,3.100084096569141e-05,1.0475525583488854e-05,5.5953063514172286e-05,1.5006327432428242e-05,1.0125463569565417e-05,6.358773332601564e-10,9.998570678229532e-06,1.1472737918025912e-12,3.431107299996245e-08,4.1058303038557444e-13,4.2933234700109026e-13,4.72762737646854e-13,3.2898651655092616e-13,1.0897698098530018e-13,2.3343291764258236e-06,4.275470005790012e-06,8.224431443041555e-14,4.03802599404638e-06,1.250303567093867e-13,1.52444363962167e-13,2.5506827192611564e-06,2.1778291739509926e-13,2.582917537563465e-16,1.260915736524975e-07,4.9227280812933776e-17,1.7514258171318998e-08,3.075755217134061e-17,1.0926956977075108e-18,1.1908122239602565e-19,5.3885736968282114e-17,1.543554948314106e-17,1.1437769888252183e-08,2.7740310800715296e-18,2.296439013963448e-17,7.936347850469082e-19,6.575892656410764e-18
3.338752863281015e-07,0.11226718091550254,0.9,0.0,0.0,0.0,0.0,0.0999058337591335,3.777570923894568e-05,2.451344350907313e-06,7.307242807326168e-06,1.3899500536875736e-05,8.616439284415634e-07,1.387170187759988e-05,3.455071863016476e-06,5.654476570917135e-06,1.2266428500617014e-05,2.3489749493417577e-05,4.261269504623341e-06,1.3693865622525369e-05,1.1036990696881311e-08,8.178874780464955e-08,2.5810130519958724e-08,4.463110334398393e-09,3.151308287899397e-05,1.066154072594852e-05,5.7413192339440694e-05,1.5286738819083277e-05,1.044702703449816e-05,6.36199281118515e-10,1.0208167857063838e-05,1.1698814244725351e-12,3.4878095994747946e-08,4.15730469190431e-13,4.3579455467202763e-13,4.790213175553564e-13,3.3942760285444497e-13,1.1077547166935296e-13,2.395686073583619e-06,4.428625788927668e-06,8.327708085009745e-14,4.162501975767612e-06,1.2888194085987356e-13,1.5474203659575461e-13,2.6358236169077397e-06,2.2504790386301564e-13,2.6311821402614406e-16,1.331067270655923e-07,5.0259131340363325e-17,1.8709142298654438e-08,3.130371083967553e-17,1.1416077039563718e-18,1.2576586123606226e-19,5.597525219221161e-17,1.622327676724644e-17,1.2207068655320116e-08,2.8880386259694694e-18,2.3833118084620114e-17,8.360007426116835e-19,6.905177806550809e-18
3.393246909939482e-07,0.11226762641149195,0.9,0.0,0.0,0.0,0.0,0.09990421425960322,3.850778132957565e-05,2.4513620787355675e-06,7.376975632563874e-06,1.4070319804098424e-05,8.616323650311885e-07,1.4051670440518625e-05,3.4566382395044284e-06,5.678592342637112e-06,1.2466987075603054e-05,2.4058062215067068e-05,4.278033992548586e-06,1.3895976521093861e-05,1.103707052282271e-08,8.17893423578131e-08,2.580978413993498e-08,4.463082937801659e-09,3.202252171352784e-05,1.0847552754083427e-05,5.888488036748675e-05,1.5567149723155405e-05,1.0772765664014076e-05,6.364930962501626e-10,1.0417864460146693e-05,1.192529008272797e-12,3.544198937310753e-08,4.208311376716612e-13,4.422176231277361e-13,4.85226249077332e-13,3.500039038285105e-13,1.1256403475059062e-13,2.4571489660512545e-06,4.584284163057121e-06,8.430052337585146e-14,4.2885124223837e-06,1.327808744132923e-13,1.5702591042109456e-13,2.722234165690782e-06,2.324209892645679e-13,2.6794466422223927e-16,1.4037586696093405e-07,5.12914684351759e-17,1.9961700464751117e-08,3.1849859587876e-17,1.1918820930246334e-18,1.327075149968516e-19,5.810646714404968e-17,1.7035923416024497e-17,1.3012820079808928e-08,3.0044712973150966e-18,2.471877277939201e-17,8.79772399749672e-19,7.244687373846441e-18
3.4477409565979485e-07,0.11226807374687582,0.9,0.0,0.0,0.0,0.0,0.0999025923032827,3.924111188602225e-05,2.4513745101300183e-06,7.446393856067231e-06,1.4239596845873817e-05,8.616208089232156e-07,1.4230116791238362e-05,3.458064595086266e-06,5.701815061121523e-06,1.2667569350082987e-05,2.4631654447809542e-05,4.2941632440569574e-06,1.409686937144934e-05,1.1037126502007328e-08,8.178975976010573e-08,2.580943797748114e-08,4.463056031724593e-09,3.2529153787085646e-05,1.1033561660123874e-05,6.036799419243675e-05,1.584755944682296e-05,1.1102641912414533e-05,6.367612128679453e-10,1.0627651588117182e-05,1.2152145995862181e-12,3.6002749119789164e-08,4.2588545687883974e-13,4.4860165202436584e-13,4.913783464210266e-13,3.6071419026201547e-13,1.143426576481951e-13,2.518699751541822e-06,4.742431368211542e-06,8.531472589009229e-14,4.416042897322747e-06,1.3672670708597878e-13,1.592960202170419e-13,2.8099067155443833e-06,2.3990151307362934e-13,2.7277109296010593e-16,1.479030724177476e-07,5.232424847063396e-17,2.1273543005311283e-08,3.23959989585953e-17,1.2435329945915063e-18,1.3991147695333577e-19,6.027938652377738e-17,1.7873776450417566e-17,1.3856015030220493e-08,3.1233290252919436e-18,2.5621340694321198e-17,9.249671937006334e-19,7.594529795707229e-18
3.502235003256415e-07,0.11226852290135615,0.9,0.0,0.0,0.0,0.0,0.09990096790405983,3.9975640463010516e-05,2.4513824004612315e-06,7.515512338806478e-06,1.4407345537013821e-05,8.616092617286832e-07,1.440706447825281e-05,3.459363025534022e-06,5.724177135668786e-06,1.2868175849937125e-05,2.5210490841296743e-05,4.309681242868635e-06,1.4296547623472065e-05,1.103716203546352e-08,8.17900252745068e-08,2.5809092080832056e-08,4.463029619969291e-09,3.303297632701406e-05,1.1219567436795433e-05,6.186240435933128e-05,1.6127967385837414e-05,1.1436618776242153e-05,6.370058573974454e-10,1.0837521109586299e-05,1.2379363218175235e-12,3.6560372234857345e-08,4.3089384406684455e-13,4.549467528473968e-13,4.974784253078381e-13,3.7155725062015964e-13,1.161113309991151e-13,2.580321005459859e-06,4.903053628844176e-06,8.631977152323833e-14,4.54507908699908e-06,1.4071899242465565e-13,1.6155240496574076e-13,2.8988336364865325e-06,2.474888165016522e-13,2.7759748960937075e-16,1.5569238458616954e-07,5.335743142938227e-17,2.264628886614727e-08,3.294212869402242e-17,1.2965743308897146e-18,1.4738303206986612e-19,6.249401981953989e-17,1.8737131011598545e-17,1.4737649046109734e-08,3.2446119326707217e-18,2.65408362748898e-17,9.716023400473183e-19,7.954826537013095e-18
