Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188)
5.799081691013733e-06,0.11284095285185497,0.9,0.0,0.0,0.0,0.0,0.09812431536331521,0.0006639123854701299,2.424259158959706e-06,1.3112435670332524e-05,3.23581420459419e-05,8.484681053934147e-07,3.06103078798588e-05,3.422134977391931e-06,6.21303815970478e-06,0.00021358560413933805,0.0010820320926918936,4.6406824822613606e-06,4.5448812278600944e-05,1.0915048185969272e-08,8.08850840880933e-08,2.5415456405225918e-08,4.421932143233684e-09,5.0420208195724897e-05,0.0001954851698781762,0.002508635831732184,0.00029358605179533,0.000659728166903648,6.349796044527812e-10,0.00021990256104189866,2.0091477105311806e-11,5.45868496181548e-08,9.45732057449376e-13,1.4133513920937152e-12,1.0329151973616764e-12,2.094552994808632e-11,1.735101208198071e-13,6.390729451804901e-06,0.00033634968115669973,1.9391501757087877e-13,0.00025086145603655277,7.590029077350285e-12,5.136336905208555e-13,0.00024238082272516362,2.0222219168648812e-11,5.052977328143519e-15,0.00014863991081411374,1.0822251681411796e-15,8.299960497215584e-05,5.738767478587932e-16,9.1952356226866e-16,3.4736821639063407e-16,1.879752358405707e-14,1.9575712465300482e-14,5.0176493680840615e-05,1.0878517303308272e-15,7.641154174735264e-15,1.1314816839193127e-15,7.954762150932542e-15,9.807525616292548e-12,9.2402674279779e-16,8.392872655150725e-06,7.100856608449705e-15,2.9011314232155887e-05
5.870528039262864e-06,0.11284785175694843,0.9,0.0,0.0,0.0,0.0,0.09810231762381824,0.0006710987371497552,2.4237994046680087e-06,1.306112502503416e-05,3.235107625024301e-05,8.482900202265951e-07,3.0525611182298913e-05,3.4214251252843934e-06,6.212018834551822e-06,0.00021613525278934537,0.0010953286823482925,4.63986880628276e-06,4.5443500687272416e-05,1.0912978209502023e-08,8.086974444495105e-08,2.5410121942983244e-08,4.421143102426278e-09,5.0050106300694914e-05,0.00019787939356059853,0.0025382999860764266,0.00029718866433406333,0.0006665478187231201,6.348732167322633e-10,0.00022262103857452885,2.0303158006677067e-11,5.4170668038809265e-08,9.452557846541705e-13,1.4127830281221121e-12,1.0297633104920277e-12,2.1156007613031694e-11,1.7219327517102335e-13,6.342845119223355e-06,0.000339606357967794,1.9387379573395878e-13,0.0002539037438780654,7.679884389920916e-12,5.135751187316335e-13,0.00024547500161871275,2.0474528338561097e-11,5.114982226286573e-15,0.0001515078283896671,1.095603135706942e-15,8.468939238814371e-05,5.809051849851181e-16,9.408411041068853e-16,3.5587953684306554e-16,1.923297923794614e-14,2.0019541895186614e-14,5.1262702499309576e-05,1.1131526487682423e-15,7.817984717901447e-15,1.1572393208214298e-15,8.134927556004319e-15,1.0034722844719902e-11,9.472646443724518e-16,8.701718691140109e-06,7.274718309332465e-15,2.9464143968320614e-05
5.9419743875119945e-06,0.11285473466633052,0.9,0.0,0.0,0.0,0.0,0.09808034790029348,0.0006782679900186992,2.4233397980080353e-06,1.3010864507369465e-05,3.234399347925917e-05,8.481121049887404e-07,3.0442664501530015e-05,3.420715888908592e-06,6.211003477812929e-06,0.00021868327102461161,0.0011085996051857457,4.639056538951558e-06,4.5437821751525766e-05,1.0910908897523805e-08,8.085440972737098e-08,2.5404792570964738e-08,4.420354069008133e-09,4.968747030144298e-05,0.0002002730787415236,0.002567890963472254,0.0003007904252793211,0.0006733166407908806,6.347667792499893e-10,0.00022533893209370536,2.051420714657153e-11,5.376281922105449e-08,9.447795698330376e-13,1.4122039934622303e-12,1.0266725472357385e-12,2.1364758757961432e-11,1.7090283974751986e-13,6.295941231875714e-06,0.0003428396870843818,1.9383248253719743e-13,0.0002569355253098432,7.769373073860519e-12,5.135124085766387e-13,0.00024855337778980887,2.0725382095853194e-11,5.176972471336763e-15,0.0001543905253254751,1.1089782345980604e-15,8.63856544425822e-05,5.879320426177851e-16,9.623542183320723e-16,3.644700441015706e-16,1.9672825773153977e-14,2.046668238269213e-14,5.235613440683172e-05,1.1387100771284863e-15,7.996597433754432e-15,1.1831907233572834e-15,8.316435816836555e-15,1.0264210999464387e-11,9.707055136399105e-16,9.016902278868973e-06,7.450347211842549e-15,2.9920793311853947e-05
6.013420735761125e-06,0.11286160181762814,0.9,0.0,0.0,0.0,0.0,0.09805840571314216,0.0006854201817251338,2.422880338909933e-06,1.2961620416978077e-05,3.233689662277641e-05,8.479343570638264e-07,3.036141328041417e-05,3.4200072596599492e-06,6.209992046799608e-06,0.0002212296783825624,0.0011218453057095482,4.638245660034163e-06,4.543180531714105e-05,1.0908840249720757e-08,8.083907993328861e-08,2.5399468210872573e-08,4.419565042286283e-09,4.9332064228169103e-05,0.00020266622612710833,0.002597410345517099,0.00030439133592908587,0.0006800352106008302,6.346602928542769e-10,0.00022805624222746137,2.072462625864137e-11,5.3363040249198e-08,9.44303490313393e-13,1.411615215035442e-12,1.023641009258897e-12,2.157180321645707e-11,1.696379811438191e-13,6.249986604491646e-06,0.00034605013582167783,1.937910952059169e-13,0.00025995681441556774,7.858495897353229e-12,5.134458971165483e-13,0.00025161582110080373,2.097477092207073e-11,5.238948085513362e-15,0.00015728795198366775,1.1223504677350799e-15,8.808828126119405e-05,5.949573227876055e-16,9.840617401763587e-16,3.7313906038432017e-16,2.011704404965937e-14,2.0917094257929947e-14,5.345674558180233e-05,1.1645229065863304e-15,8.176984586097123e-15,1.2093335813946568e-15,8.499270885019128e-15,1.0495980094325391e-11,9.943461528073664e-16,9.338439312504764e-06,7.62773178226226e-15,3.0381354674406146e-05
6.084867084010256e-06,0.11286845344142298,0.9,0.0,0.0,0.0,0.0,0.09803649059777075,0.0006925553493752929,2.422421027041087e-06,1.2913360301494762e-05,3.23297882308646e-05,8.47756773884106e-07,3.0281804546206207e-05,3.4192992290028275e-06,6.208984499900387e-06,0.00022377449367994926,0.0011350662161608916,4.637436149905968e-06,4.542547886314777e-05,1.0906772264601917e-08,8.082375505157991e-08,2.5394148785779683e-08,4.418776027224366e-09,4.898366162713119e-05,0.00020505883641139163,0.002626859663642058,0.00030799139755850947,0.0006867040888036203,6.345537595149792e-10,0.00023077296959385157,2.0934417047700494e-11,5.297107863292041e-08,9.438276172535506e-13,1.4110175471790182e-12,1.0206668481953198e-12,2.1777160257840107e-11,1.6839789844172657e-13,6.204951264487439e-06,0.00034923815678606143,1.9374964893258886e-13,0.00026296762583072667,7.94725363764835e-12,5.133758946702136e-13,0.0002546622068062148,2.1222685746942346e-11,5.300909090648557e-15,0.00016020005901644,1.135719837996398e-15,8.979716621502256e-05,6.019810274915273e-16,1.0059625391885838e-15,3.818859287412584e-16,2.0565615190712502e-14,2.1370738268485367e-14,5.456449296836075e-05,1.1905900434244388e-15,8.359138544825868e-15,1.235665608999625e-15,8.683416880029408e-15,1.0730020280162222e-11,1.018183403554891e-15,9.666344794257238e-06,7.806860695974638e-15,3.0845917759611594e-05
6.156313432259387e-06,0.1128752897615117,0.9,0.0,0.0,0.0,0.0,0.09801460210398445,0.0006996735296002695,2.4219618618750645e-06,1.2866052935719905e-05,3.232267055235769e-05,8.475793529355949e-07,3.0203786961879518e-05,3.4185917885073868e-06,6.207980796539198e-06,0.00022631773504759334,0.0011482627568969663,4.636627989527953e-06,4.541886768873372e-05,1.0904704939803568e-08,8.080843506441227e-08,2.5388834220306612e-08,4.417987033388335e-09,4.864204521748494e-05,0.00020745091027667964,0.002656240400898907,0.00031159061142067775,0.0006933238198222402,6.344471819536533e-10,0.00023348911480117302,2.11435812106945e-11,5.258669182621382e-08,9.433520072036164e-13,1.4104117717274106e-12,1.017748276222025e-12,2.1980848640517626e-11,1.6718182231548654e-13,6.1608064181820305e-06,0.0003524041884704405,1.9370815710232446e-13,0.0002659679746995307,8.03564709500442e-12,5.133026869211195e-13,0.00025769241534779794,2.1469117957796146e-11,5.362855508198334e-15,0.0001631267973086494,1.1490863482188396e-15,9.151220575490953e-05,6.0900315869364e-16,1.028055456345814e-15,3.907099718437362e-16,2.101852024809887e-14,2.1827574785549142e-14,5.5679334219825243e-05,1.2169103897735265e-15,8.543051650652036e-15,1.2621844985732487e-15,8.868857768292428e-15,1.0966321671038007e-11,1.0422140636355026e-15,1.000063285058789e-05,7.987722427616734e-15,3.13145696467987e-05
6.227759780508518e-06,0.1128821109951606,0.9,0.0,0.0,0.0,0.0,0.09799273979540264,0.0007067747586125045,2.4215028427465426e-06,1.2819668294962384e-05,3.231554556901533e-05,8.474020917670021e-07,3.0127310856072204e-05,3.4178849298791874e-06,6.206980897135177e-06,0.00022885941996325247,0.0011614353367673579,4.635821160423831e-06,4.541199508542246e-05,1.0902638272328783e-08,8.079311994990488e-08,2.5383524441104002e-08,4.417198057144915e-09,4.8307006539578005e-05,0.0002098424483939247,0.0026855539937245343,0.00031518897874733046,0.0006998949324680375,6.34340560330301e-10,0.00023620467844819715,2.1352120427190056e-11,5.2209647654940816e-08,9.428767104390864e-13,1.4097986095323626e-12,1.0148835684401957e-12,2.2182886578594123e-11,1.6598901701186333e-13,6.117524414000557e-06,0.00035554865582763614,1.9366663150226686e-13,0.0002689578766359483,8.123677078589776e-12,5.132265368685055e-13,0.0002607063321640505,2.1714059352795005e-11,5.424787359255616e-15,0.00016606811793044951,1.1624500011987743e-15,9.323329925920994e-05,6.1602371832632955e-16,1.0503393526398875e-15,3.996105279541205e-16,2.1475740192765083e-14,2.2287565142093806e-14,5.680122764758524e-05,1.2434828430869383e-15,8.728716211540338e-15,1.288887998540441e-15,9.055577905234902e-15,1.1204874338729677e-11,1.0664349730797967e-15,1.0341316747853245e-05,8.170305537627562e-15,3.178739487168514e-05
6.299206128757649e-06,0.1128889173533555,0.9,0.0,0.0,0.0,0.0,0.09797090324889891,0.0007138590722535386,2.4210439688979524e-06,1.2774177523871664e-05,3.2308415025848584e-05,8.472249879864284e-07,3.0052328235126656e-05,3.417178644981269e-06,6.2059847630639445e-06,0.00023139956528269346,0.001174584353484786,4.635015644657789e-06,4.540488249567819e-05,1.0900572258772604e-08,8.077780968281349e-08,2.5378219376529284e-08,4.416409100797057e-09,4.7978345601592124e-05,0.00021223345142306254,0.0027148018336734183,0.0003187865007495351,0.0007064179405523775,6.342338960358964e-10,0.00023891966112440225,2.1560036349015553e-11,5.183972323533465e-08,9.424017763463852e-13,1.4091787265999914e-12,1.0120710507764875e-12,2.2383291774981824e-11,1.6481877548991544e-13,6.075078703572316e-06,0.000358671970821412,1.9362508250476025e-13,0.00027193734768846204,8.21134439956783e-12,5.131476866210946e-13,0.0002637038475129744,2.1957502122610013e-11,5.486704664563362e-15,0.00016902397209840958,1.1758107996930948e-15,9.496034889339639e-05,6.230427082911786e-16,1.0728131373928123e-15,4.0858696540060635e-16,2.193725633640089e-14,2.2750671253221804e-14,5.793013217481195e-05,1.2703063203872323e-15,8.91612467289175e-15,1.3157738910139468e-15,9.243561880802994e-15,1.1445668532278483e-11,1.0908430314243817e-15,1.0688408907435749e-05,8.354598890791328e-15,3.22644755040077e-05
6.37065247700678e-06,0.11289570904104371,0.9,0.0,0.0,0.0,0.0,0.0979490920540639,0.0007209265060343819,2.4205852395182686e-06,1.2729552901880754e-05,3.2301280458039043e-05,8.470480392622177e-07,2.9978792780270908e-05,3.4164729258514428e-06,6.204992356620378e-06,0.0002339381872690522,0.001187710193988675,4.6342114248129225e-06,4.539754965900587e-05,1.0898506895491338e-08,8.076250423566955e-08,2.5372918956629497e-08,4.415620175903189e-09,4.765587052641782e-05,0.00021462392001334344,0.002743985269110753,0.0003223831786183222,0.0007128933434900116,6.341271920848082e-10,0.00024163406341021142,2.176733062715655e-11,5.147670424182214e-08,9.419272408064384e-13,1.4085527301292299e-12,1.0093091101918728e-12,2.2582081494713554e-11,1.636704177408696e-13,6.033443801482648e-06,0.00036177453295505567,1.9358351922133185e-13,0.0002749064043081897,8.29864989180657e-12,5.130663590398529e-13,0.00026668485630702805,2.2199438876527798e-11,5.548607444522506e-15,0.00017199431114378112,1.1891687464197609e-15,9.66932594803456e-05,6.30060130459772e-16,1.0954756800829024e-15,4.176386237507043e-16,2.240304993002337e-14,2.3216854321067123e-14,5.906600729442353e-05,1.2973797351630408e-15,9.105269455231823e-15,1.3428399168781687e-15,9.432793995616422e-15,1.16886944697291e-11,1.1154350752501396e-15,1.104192092040989e-05,8.540591089209651e-15,3.27458912220756e-05
6.442098825255911e-06,0.112902486257366,0.9,0.0,0.0,0.0,0.0,0.09792730581268975,0.0007279770951699804,2.420126653771171e-06,1.2685767806209435e-05,3.22941432148321e-05,8.468712433316057e-07,2.9906659832593947e-05,3.4157677647154997e-06,6.204003640982864e-06,0.00023647530162057925,0.0012008132348004018,4.633408483970358e-06,4.53900147465305e-05,1.0896442178716103e-08,8.074720358093652e-08,2.536762311371493e-08,4.414831276947054e-09,4.733939720138608e-05,0.00021701385480366942,0.0027731056068606387,0.0003259790135252865,0.0007193216268911753,6.340204481435122e-10,0.0002443478858772368,2.1974004902271597e-11,5.112038566553118e-08,9.414531345801619e-13,1.4079211797988184e-12,1.0065961990202635e-12,2.2779272516333435e-11,1.625432943651053e-13,5.9925952443072774e-06,0.0003648567297776268,1.9354194965115775e-13,0.00027786506332007946,8.385594396927209e-12,5.129827592650054e-13,0.0002696492579592715,2.2439862593346664e-11,5.6104957192028505e-15,0.00017497908648644934,1.2025238440590003e-15,9.84319383800447e-05,6.370759866747564e-16,1.1183258616894436e-15,4.267648534849184e-16,2.2873102044570933e-14,2.368607654751692e-14,6.0208813030678226e-05,1.3247019905207563e-15,9.296142906298265e-15,1.3700838752986267e-15,9.623258954925778e-15,1.1933942275167723e-11,1.1402079777303466e-15,1.1401863561786295e-05,8.728270761886621e-15,3.323171938427951e-05
6.5135451735050415e-06,0.11290924919588433,0.9,0.0,0.0,0.0,0.0,0.09790554413827882,0.0007350108746087053,2.4196682108189364e-06,1.2642796673225616e-05,3.2287004480743255e-05,8.466945979941103e-07,2.983588636813121e-05,3.4150631539950776e-06,6.2030185801790736e-06,0.00023901092349685194,0.0012138938423693316,4.632606805689146e-06,4.538229448496249e-05,1.089437810468004e-08,8.073190769080518e-08,2.536233178190674e-08,4.414042403302861e-09,4.702874893632631e-05,0.00021940325642288457,0.002802164113805038,0.00032957400662315646,0.0007257032631398458,6.33913664985947e-10,0.0002470611290885151,2.218006078478358e-11,5.07705707247825e-08,9.409794927714136e-13,1.4072845952280717e-12,1.003930816427814e-12,2.297488115282251e-11,1.6143678112781835e-13,5.9525095494462966e-06,0.00036791893736819,1.9350038081176366e-13,0.0002808133418968782,8.47217875092991e-12,5.128970761207277e-13,0.00027259695623979926,2.2678766594976973e-11,5.6723695083554234e-15,0.00017797824961365816,1.2158760952544278e-15,0.00010017629537780935,6.440902787506262e-16,1.1413626313645394e-15,4.3596504848924066e-16,2.334739418117708e-14,2.4158301010249674e-14,6.135850990399242e-05,1.3522720142897244e-15,9.488737547474676e-15,1.3975036161006648e-15,9.814941817364176e-15,1.2181402296296054e-11,1.1651587007330121e-15,1.1768246804371909e-05,8.917626973030753e-15,3.372203509760182e-05
6.584991521754172e-06,0.1129159980448008,0.9,0.0,0.0,0.0,0.0,0.09788380665557429,0.0007420278790575736,2.4192099098429815e-06,1.2600614958830249e-05,3.227986529437817e-05,8.465181011082551e-07,2.976643096506529e-05,3.4143590863129553e-06,6.202037139053185e-06,0.0002415450675435292,0.0012269523734090289,4.631806373986878e-06,4.53744042707846e-05,1.0892314669707748e-08,8.071661653737613e-08,2.5357044896904213e-08,4.4132535700321465e-09,4.672375612964618e-05,0.00022179212549005962,0.002831162018430427,0.00033316815904633253,0.0007320387119561244,6.338068462331499e-10,0.0002497737935987422,2.238549988926073e-11,5.0427069782316207e-08,9.405063372585567e-13,1.4066434474472182e-12,1.0013115184899028e-12,2.3168923351847007e-11,1.6035027603256008e-13,5.913164174179455e-06,0.00037096152079850784,1.9345881884163162e-13,0.00028375125753559517,8.558403813197337e-12,5.128094833940145e-13,0.00027552785914161605,2.2916144592603455e-11,5.734228831417988e-15,0.00018099175206281174,1.2292255026134446e-15,0.00010192624258024849,6.51103008474343e-16,1.1645848870770021e-15,4.452385650466551e-16,2.382590781770773e-14,2.4633489666853988e-14,6.251505889866448e-05,1.3800887329128716e-15,9.683045890300714e-15,1.4250969242054802e-15,1.0007827187337332e-14,1.2431064869521013e-11,1.190284121863116e-15,1.2141079832279731e-05,9.10864846481665e-15,3.421691128319144e-05
6.677511310144005e-06,0.11292471686074286,0.9,0.0,0.0,0.0,0.0,0.09785569295263759,0.0007510897121120348,2.4186166405014454e-06,1.2547126224580352e-05,3.22706211688932e-05,8.46289762840782e-07,2.9678383041695258e-05,3.4134481457564685e-06,6.2007715397908715e-06,0.0002448244965179596,0.0012438303417740817,4.6307716781641336e-06,4.536395725225565e-05,1.0889643558611524e-08,8.069682218178226e-08,2.535020512672288e-08,4.4122321181126875e-09,4.63369428923778e-05,0.0002248848125056103,0.0028686248824242016,0.000337821176452155,0.0007401749292664357,6.336684672454086e-10,0.000253285712385983,2.2650620370987503e-11,4.9991338678563384e-08,9.398943723568969e-13,1.405807113116405e-12,9.97985879989727e-13,2.3417896877831194e-11,1.5897209734596975e-13,5.863278539341264e-06,0.0003748729458583511,1.9340501684915244e-13,0.0002875403558325617,8.669528900458302e-12,5.126934767388427e-13,0.00027929814602328025,2.3221261148833476e-11,5.8143123915317564e-15,0.0001849153296054883,1.246508159597536e-15,0.00010420051213534559,6.601818574973085e-16,1.1949304833150726e-15,4.573552594897465e-16,2.4451803517713723e-14,2.5253181655294335e-14,6.40228563835071e-05,1.4164749191926202e-15,9.93720044687549e-15,1.4610834015341617e-15,1.0259367410499427e-14,1.2757623446773764e-11,1.2230749484699357e-15,1.263347930341432e-05,9.358468720828639e-15,3.486464539592274e-05
6.770031098533837e-06,0.11293341274147892,0.9,0.0,0.0,0.0,0.0,0.09782761844100969,0.0007601235472645303,2.4180236063223865e-06,1.2494873001600629e-05,3.226137949267125e-05,8.460616657027438e-07,2.9592395903885414e-05,3.4125380887531178e-06,6.199511880065248e-06,0.00024810150057865364,0.001260672602990676,4.629739014011265e-06,4.5353276886551824e-05,1.0886973506007019e-08,8.067703567406879e-08,2.5343372580036205e-08,4.411210693720303e-09,4.595900323996304e-05,0.00022797660880275567,0.0029059906163768348,0.00034247278837646624,0.0007482353872634209,6.335300234708907e-10,0.000256796662828151,2.2914712708565492e-11,4.956551721927552e-08,9.392833003032452e-13,1.4049647198889607e-12,9.947323403161577e-13,2.366430224872779e-11,1.576253224358341e-13,5.814553270500133e-06,0.00037875280119897294,1.9335124528764274e-13,0.000291312145668541,8.7800548088317e-12,5.125748507857932e-13,0.00028303994054750025,2.3523796624042122e-11,5.8943717662241276e-15,0.00018886276656488336,1.2637860575425264e-15,0.00010648383174616028,6.692580933080887e-16,1.2255830436699532e-15,4.695925563298633e-16,2.5084706474894164e-14,2.587770504070075e-14,6.554199680894126e-05,1.4532706280096455e-15,1.0194199691018517e-14,1.497352825056331e-15,1.0512867760679756e-14,1.3087838034351985e-11,1.256147062473226e-15,1.3136724861911328e-05,9.611038965214406e-15,3.552029414458525e-05
