Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011),CHO2(367),S(1123),S(872),S(869)
0.00012411119462483344,0.12054908653297575,0.9,0.0,0.0,0.0,0.0,0.07013883140590986,0.004490629349529393,1.7652326278044127e-06,6.159074218732354e-06,2.3125261795975513e-05,6.136317757366269e-07,1.8248214298615036e-05,2.4733528149061093e-06,5.676668403287096e-06,0.003357890427874671,0.018146084045809967,3.6471904231195592e-06,3.2583127818992325e-05,7.94784266672965e-09,5.889675191657375e-08,1.838104596009558e-08,3.275533592901006e-09,1.0328065326580401e-05,0.003556770928719807,0.03910048146315019,0.004048327719207066,0.001537998194421163,4.729404142185363e-10,0.004049317880380282,9.092703181433755e-11,7.480826844761308e-09,4.5222638627921497e-13,6.779615939685194e-13,4.1200458442146957e-13,3.2671333422484096e-11,2.453619132162646e-14,1.2131277049968921e-06,0.002212179511343136,1.415985975518623e-13,0.0010727907536005924,2.1717470013433947e-11,3.696151298267878e-13,0.00038103122919085146,2.127040888841885e-11,6.927030147784305e-14,0.008968693427989801,1.9927604319425693e-14,0.003227589100763372,1.0441288765756951e-14,9.763485840561332e-14,2.3319367222266996e-14,1.641120079350251e-12,5.890490245790483e-13,0.0025582928881633855,1.268295793082266e-13,8.80238385715655e-13,4.5466626631434166e-14,3.158369228237058e-13,8.562481889922855e-10,2.2803024634383594e-14,0.0025010896924857174,3.919538486290605e-13,0.0032412356280030288,4.8760405715527666e-11,3.0285844632051494e-14,2.10221038610033e-13,3.4045148378861715e-11,5.1369892070427735e-09,1.7253435578605827e-10,2.0451020703006062e-10,3.832308015033905e-13,2.0028996596447337e-10,1.96243570689653e-14,2.0884735423648464e-15,2.2016658459987457e-11,2.960342771134178e-14,2.0553549628661624e-13,8.875212110060293e-12,0.0012830612121117275,8.71714139065474e-13,5.974454078602743e-16,5.102785921842939e-12,4.1019201141244e-09
0.00012458882660003033,0.12057469505555125,0.9,0.0,0.0,0.0,0.0,0.07004585927245935,0.004495012617296344,1.7629462748427063e-06,6.150535214148594e-06,2.3094594050940146e-05,6.128392258057442e-07,1.822919811146903e-05,2.470137215871889e-06,5.675526706935047e-06,0.003367214360409002,0.018206018535426395,3.6437832437315307e-06,3.2540013189512156e-05,7.93754853497754e-09,5.882046805480533e-08,1.835730550628563e-08,3.2715218110379862e-09,1.0306897175643393e-05,0.0035682059413864884,0.03922524600978817,0.0040569555552733,0.00153757415414468,4.72365270143351e-10,0.004062372866434485,9.08758345330733e-11,7.454014915939707e-09,4.50932218961881e-13,6.760234136582231e-13,4.1094238266083845e-13,3.261210240085829e-11,2.4450187925798544e-14,1.2102351017789654e-06,0.0022164921090489027,1.4142465710820572e-13,0.0010729269903298518,2.1686829845279857e-11,3.691314657343738e-13,0.0003808015816243194,2.1224902490232973e-11,6.941793100914731e-14,0.009004150247325503,1.999185080894641e-14,0.0032385292715086437,1.0474857483518291e-14,9.803212565666625e-14,2.3394389981700724e-14,1.6458733124582137e-12,5.900163210501133e-13,0.0025659427006791643,1.273356237061888e-13,8.837425714163074e-13,4.5590949915348975e-14,3.1669770220821397e-13,8.587281705247625e-10,2.285969553526443e-14,0.0025109925874775706,3.9275563264975745e-13,0.0032547568423746433,4.886432437509364e-11,3.038089074385724e-14,2.1087888420480799e-13,3.411770581499196e-11,5.147937221196832e-09,1.7281768005151788e-10,2.0492855480164083e-10,3.8373456331971557e-13,2.0055324971298293e-10,1.967956507516589e-14,2.0929245178297794e-15,2.206358058054223e-11,2.9674665650055825e-14,2.060282507420768e-13,8.89422317177576e-12,0.001291527259777711,8.726153885910575e-13,5.993715696727507e-16,5.1191914327815515e-12,4.1151078308649885e-09
0.00012506645857522723,0.12060027210920976,0.9,0.0,0.0,0.0,0.0,0.06995301688618445,0.00449935917978122,1.7606627552748535e-06,6.142017678496771e-06,2.306396918656796e-05,6.120477286737137e-07,1.8210216518572274e-05,2.4669258480843295e-06,5.674384208419401e-06,0.003376515951310666,0.01826589630496685,3.64037982995632e-06,3.249695815024968e-05,7.927267160224927e-09,5.874427872880332e-08,1.8333596588553092e-08,3.2675148024771813e-09,1.028583787287592e-05,0.0035796258061847296,0.03934986067409424,0.004065542579044281,0.0015371495148185743,4.717907823047092e-10,0.004075410674763602,9.082387504070915e-11,7.427349289287801e-09,4.4964197783606625e-13,6.740910960732286e-13,4.098834148796641e-13,3.2552976600624624e-11,2.4364646634279906e-14,1.2073566914599465e-06,0.0022207909784566237,1.4125095607069442e-13,0.001073060717556279,2.165619058368674e-11,3.686484725937181e-13,0.00038057427743306844,2.1179624592672053e-11,6.956486220776303e-14,0.00903957827225836,2.0056012763132936e-14,0.0032494583743441557,1.0508381733089295e-14,9.842877049515625e-14,2.3469278731154516e-14,1.6506017475039937e-12,5.909765057319995e-13,0.002573577688242437,1.2784070266866486e-13,8.872400299477869e-13,4.571494100365847e-14,3.175561714612575e-13,8.611952137617406e-10,2.2916327588232284e-14,0.0025208855715807255,3.9355251885917685e-13,0.0032682675662753257,4.8967751467715584e-11,3.0475729423948383e-14,2.115352867782173e-13,3.418992003242637e-11,5.15883344792096e-09,1.730989212509761e-10,2.0534434703669316e-10,3.8423573666811576e-13,2.0081518063653502e-10,1.9734650074984805e-14,2.0973544388236455e-15,2.211028074516052e-11,2.9745823934168453e-14,2.065204517097488e-13,8.913145310424706e-12,0.0013000112853471957,8.735112246828702e-13,6.012951970452863e-16,5.135575211471789e-12,4.12827807794329e-09
0.00012554409055042412,0.12062581775170414,0.9,0.0,0.0,0.0,0.0,0.06986030402465698,0.0045036692721630205,1.758382066653597e-06,6.133521448849765e-06,2.3033387129769273e-05,6.112572828079802e-07,1.8191269314935244e-05,2.463718705973352e-06,5.6732408725292865e-06,0.0033857952446417977,0.01832571741466445,3.636980176170087e-06,3.2453962604606e-05,7.916998531454218e-09,5.866818385695681e-08,1.8309919161002286e-08,3.263512562621621e-09,1.0264886202104371e-05,0.003591030544191829,0.03947432569584741,0.004074088908699831,0.0015367242859187589,4.712169502786531e-10,0.004088431328486183,9.077116162075328e-11,7.400828491168632e-09,4.48355649657738e-13,6.721646215893484e-13,4.0882766657886006e-13,3.249395598553674e-11,2.4279562811132763e-14,1.2044923173095775e-06,0.0022250761726612875,1.410774940399889e-13,0.001073191963491766,2.1625552894146982e-11,3.68166149331408e-13,0.0003803492946905497,2.1134573145673064e-11,6.971109709584578e-14,0.009074977426102013,2.0120090295755884e-14,0.0032603764446640943,1.0541861576344454e-14,9.88247903053941e-14,2.3544033765841448e-14,1.6553054041320668e-12,5.919296080982405e-13,0.0025811979189776686,1.2834481302106799e-13,8.907307396300567e-13,4.583860072795039e-14,3.1841233643483486e-13,8.636493289527189e-10,2.297292108443925e-14,0.002530768646414066,3.9434452584113444e-13,0.0032817677720374987,4.907068841681981e-11,3.057036115189474e-14,2.1219024971678676e-13,3.426179202502048e-11,5.1696780371755854e-09,1.7337808801730747e-10,2.0575759343161304e-10,3.847343338485478e-13,2.0107576516357116e-10,1.9789612348604406e-14,2.1017633663136978e-15,2.215675959655823e-11,2.981690304609932e-14,2.070121025548263e-13,8.931978782888953e-12,0.0013085132037386979,8.744016707563358e-13,6.03216293388843e-16,5.1519372881527065e-12,4.14143087966724e-09
0.00012602172252562102,0.12065133203796345,0.9,0.0,0.0,0.0,0.0,0.06976772046571686,0.004507943128199172,1.7561042050380573e-06,6.125046405165205e-06,2.3002847806803976e-05,6.104678863330492e-07,1.8172356318743182e-05,2.4605157829198382e-06,5.6720966645176244e-06,0.003395052284429615,0.01838548192475133,3.633584276757828e-06,3.241102645417183e-05,7.906742630922312e-09,5.8592183307820013e-08,1.8286273167463943e-08,3.259515080645049e-09,1.0244041465844203e-05,0.00360242017646118,0.03959864131522227,0.004082594662207071,0.0015362984765440158,4.706437726434623e-10,0.004101434850695003,9.071770248410557e-11,7.374451793587402e-09,4.4707322116056715e-13,6.702439704939659e-13,4.0777512563989273e-13,3.2435040497327486e-11,2.419493418459538e-14,1.201641878250235e-06,0.002229347744396824,1.4090427062026612e-13,0.0010733207551233213,2.159491737711231e-11,3.676844948526268e-13,0.00038012661166015086,2.108974612299328e-11,6.98566376919121e-14,0.009110347632945503,2.0184083520459548e-14,0.0032712835179597244,1.0575297075088197e-14,9.922018252990647e-14,2.361865543771672e-14,1.659984302896821e-12,5.928756578627856e-13,0.002588803460875082,1.2884795166825225e-13,8.942146793326543e-13,4.596192994662559e-14,3.192662031666047e-13,8.660905268219361e-10,2.3029476299880176e-14,0.002540641813678977,3.951316729461197e-13,0.0032952574323987854,4.9173136643270766e-11,3.06647864817113e-14,2.1284377692238005e-13,3.4333322784841086e-11,5.180471138651236e-09,1.736551890538094e-10,2.0616830408284816e-10,3.852303668965651e-13,2.0133500958433538e-10,1.984445218790959e-14,2.1061513611574663e-15,2.2203017776294505e-11,2.988790344727813e-14,2.0750320649713602e-13,8.950723845607464e-12,0.0013170329300444112,8.752867110327025e-13,6.051348621105811e-16,5.168277693029051e-12,4.1545662603171985e-09
0.0001264993545008179,0.12067681502460073,0.9,0.0,0.0,0.0,0.0,0.06967526598819912,0.004512180979769753,1.7538291692499659e-06,6.116592389366435e-06,2.297235114497775e-05,6.096795380514303e-07,1.8153477325438825e-05,2.457317073797405e-06,5.670951550152971e-06,0.003404287114538121,0.018445189894838832,3.630192126128742e-06,3.23681496026542e-05,7.896499453326252e-09,5.851627704200077e-08,1.8262658572046113e-08,3.255522360785085e-09,1.0223302389036774e-05,0.0036137947240088724,0.03972280777072216,0.004091059957222312,0.001535872095934847,4.700712503401531e-10,0.004114421264449452,9.066350577484244e-11,7.34821738032437e-09,4.457946793114846e-13,6.683291234898465e-13,4.0672577700204967e-13,3.2376230115151584e-11,2.4110755021415552e-14,1.1988052238196942e-06,0.0022336057462617573,1.4073128539763092e-13,0.0010734471198286563,2.1564284735675514e-11,3.672035080913258e-13,0.0003799062068918913,2.1045141486134496e-11,7.000148600915979e-14,0.009145688817911155,2.0247992550723138e-14,0.003282179629142404,1.0608688291015218e-14,9.961494461178686e-14,2.3693143912444792e-14,1.6646384660799415e-12,5.938146835633831e-13,0.002596394381203644,1.2935011554546648e-13,8.976918281347128e-13,4.6084929431437735e-14,3.201177770920324e-13,8.685188189946675e-10,2.3085993588341782e-14,0.0025505050751962557,3.959139766568748e-13,0.0033087365204189736,4.9275097564189216e-11,3.075900572428622e-14,2.1349587061104497e-13,3.440451330134096e-11,5.191212901644031e-09,1.739302327193084e-10,2.065764875907744e-10,3.85723848787512e-13,2.0159292068012915e-10,1.989916984776876e-14,2.110518484052131e-15,2.2249055924238252e-11,2.9958825697365507e-14,2.0799376743738996e-13,8.969380754326596e-12,0.001325570379596791,8.761664321889097e-13,6.070509066127342e-16,5.184596456252069e-12,4.167684244130513e-09
0.0001269769864760148,0.12070226676778192,0.9,0.0,0.0,0.0,0.0,0.06958294037207494,0.004516383055955871,1.7515569560368015e-06,6.108159272023955e-06,2.2941897071520426e-05,6.08892236273619e-07,1.813463212866913e-05,2.4541225723705016e-06,5.669805495844918e-06,0.0034134997786632194,0.018504841383989393,3.6268037187225275e-06,3.232533195334485e-05,7.886268984022618e-09,5.844046495099154e-08,1.823907532414445e-08,3.251534395936601e-09,1.0202668171826109e-05,0.0036251542077960657,0.03984682529970729,0.004099484910926244,0.0015354451530277527,4.69499382515276e-10,0.0041273905927555745,9.060857952689355e-11,7.322124302424666e-09,4.4452001106508404e-13,6.6642006124345e-13,4.0567960543109374e-13,3.23175247989837e-11,2.4027022348663573e-14,1.1959822453725714e-06,0.0022378502303092417,1.4055853796599175e-13,0.0010735710840413266,2.1533655613203476e-11,3.6672318797388185e-13,0.00037968805937074073,2.1000757255863497e-11,7.014564405264874e-14,0.009181000907592964,2.0311817499763933e-14,0.0032930648126979,1.0642035285659125e-14,1.0000907404822328e-13,2.3767499418898575e-14,1.6692679161988028e-12,5.947467139814846e-13,0.002603970746462635,1.2985130165330005e-13,9.011621655665457e-13,4.620759998079473e-14,3.209670638305983e-13,8.709342172192628e-10,2.3142473257419348e-14,0.002560358432969756,3.9669145436891635e-13,0.0033222050098103482,4.9376572590967324e-11,3.085301927388582e-14,2.1414653357617758e-13,3.4475364559973195e-11,5.201903474846575e-09,1.7420322744398362e-10,2.0698215303186534e-10,3.862147918408116e-13,2.018495048895213e-10,1.995376559395233e-14,2.1148647954495104e-15,2.2294874677671685e-11,3.0029670297428994e-14,2.084837888695312e-13,8.987949763773795e-12,0.001334125468107959,8.770408429139454e-13,6.089644302896653e-16,5.200893607894199e-12,4.1807848552811805e-09
0.0001274546184512117,0.12072768732127628,0.9,0.0,0.0,0.0,0.0,0.06949074339769654,0.0045205495850267514,1.749287562918106e-06,6.099746896080981e-06,2.291148551427575e-05,6.081059794711514e-07,1.81158205231143e-05,2.450932273165752e-06,5.668658467819001e-06,0.0034226903204352325,0.01856443645103202,3.6234190489890117e-06,3.228257341081151e-05,7.876051211844194e-09,5.836474695209308e-08,1.8215523377991556e-08,3.2475511807827754e-09,1.018213763271918e-05,0.003636498648769227,0.039970694138950755,0.00410786964037679,0.001535017656851084,4.689281686283605e-10,0.00414034285860623,9.055293175509002e-11,7.2961711532738986e-09,4.4324920337347205e-13,6.645167644061968e-13,4.0463659715832585e-13,3.2258924500751994e-11,2.3943731743757843e-14,1.1931727920548702e-06,0.002242081248564181,1.40386027931855e-13,0.0010736926743949934,2.1503030626018548e-11,3.662435334408716e-13,0.0003794721481759085,2.0956591462640237e-11,7.028911382533793e-14,0.009216283829044995,2.037555848073408e-14,0.003303939102892016,1.0675338120510349e-14,1.004025683261775e-13,2.3841722254231138e-14,1.673872675301305e-12,5.956717782395572e-13,0.002611532622870931,1.3035150698074516e-13,9.046256710752633e-13,4.632994242301826e-14,3.2181406920912724e-13,8.73336732999212e-10,2.31989156112096e-14,0.002570201889047116,3.974641245257992e-13,0.0033356628744316374,4.947756313351859e-11,3.094682761476062e-14,2.1479576923467527e-13,3.45458775451585e-11,5.212543006795701e-09,1.7447418175787763e-10,2.0738531002931085e-10,3.8670320834513675e-13,2.0210476863506302e-10,2.0008239704953002e-14,2.1191903557380918e-15,2.2340474673209332e-11,3.0100437743743056e-14,2.089732742544667e-13,9.006431128395181e-12,0.0013426981113850067,8.779099602529855e-13,6.108754365337927e-16,5.217169178006785e-12,4.193868117926244e-09
0.0001279322504264086,0.12075307674108164,0.9,0.0,0.0,0.0,0.0,0.06939867484604537,0.004524680793264933,1.747020986485229e-06,6.0913551560638165e-06,2.2881116400499567e-05,6.073207659321711e-07,1.8097042328454587e-05,2.447746169712451e-06,5.6675104332092e-06,0.003431858783393147,0.018623975154578996,3.6200381113955436e-06,3.22398738779208e-05,7.865846121444738e-09,5.828912293154686e-08,1.8192002682300625e-08,3.243572708806299e-09,1.0161710140564716e-05,0.003647828067836813,0.04009441452494776,0.004116214262299652,0.0015345896160325373,4.683576079109028e-10,0.004153278084955685,9.049657035945946e-11,7.270357142800779e-09,4.4198224327411143e-13,6.62619213728587e-13,4.0359673937557095e-13,3.220042916496147e-11,2.3860880730580232e-14,1.1903767790560099e-06,0.0022462988526006887,1.4021375489407481e-13,0.001073811916364647,2.147241037043541e-11,3.6576454341366545e-13,0.00037925845268927327,2.0912642163383385e-11,7.043189732450221e-14,0.009251537510388002,2.043921560659613e-14,0.003314802533883765,1.0708596856947808e-14,1.0079542503337228e-13,2.3915812683978844e-14,1.678452767851352e-12,5.965899051405682e-13,0.0026190800762562684,1.308507286640177e-13,9.080823251279553e-13,4.645195757272179e-14,3.226587989584555e-13,8.757263790984311e-10,2.3255320954054122e-14,0.0025800354456012023,3.98232004973037e-13,0.0033491100886363606,4.9578070597755054e-11,3.10404311900634e-14,2.1544358071768543e-13,3.461605323852362e-11,5.223131645606668e-09,1.7474310409748015e-10,2.077859678944284e-10,3.8718911044235317e-13,2.023587182625035e-10,2.0062592453698007e-14,2.1234952251349705e-15,2.2385856545658966e-11,3.017112853037491e-14,2.0946222703774204e-13,9.024825101937837e-12,0.0013512882255023251,8.787737994645766e-13,6.127839287318396e-16,5.233423196586649e-12,4.206934056178919e-09
0.0001284098824016055,0.1207784350823378,0.9,0.0,0.0,0.0,0.0,0.06930673449916248,0.0045287769040637735,1.7447572249463025e-06,6.0829839272853085e-06,2.2850789658194417e-05,6.065365943205723e-07,1.8078297384830196e-05,2.444564256622814e-06,5.666361359998446e-06,0.0034410052108969397,0.018683457552747865,3.616660900433158e-06,3.2197233258635196e-05,7.855653704758143e-09,5.8213592829526527e-08,1.816851319703813e-08,3.2395989804433277e-09,1.0141384654454564e-05,0.003659142485853215,0.04021798669323468,0.004124518892957828,0.0015341610390751173,4.677877006983571e-10,0.004166196294705907,9.043950312244485e-11,7.244680833730138e-09,4.407191178926907e-13,6.607273901224349e-13,4.0256001875726374e-13,3.214203874249926e-11,2.377846477910672e-14,1.187594085786638e-06,0.002250503093641446,1.4004171844952193e-13,0.0010739288348457624,2.1441795449041298e-11,3.652862168251497e-13,0.00037904695269597584,2.08689074562549e-11,7.05739965394988e-14,0.009286761881385474,2.0502788990054882e-14,0.003325655139446135,1.0741811556191588e-14,1.0118764181502848e-13,2.3989770924254277e-14,1.6830082192725387e-12,5.975011230888156e-13,0.0026266131717277348,1.3134896391595383e-13,9.115321087227044e-13,4.657364621806794e-14,3.2350125862494616e-13,8.781031687815354e-10,2.3311689576394113e-14,0.002589859104967728,3.989951127558227e-13,0.0033625466273633675,4.9678096384015655e-11,3.113383037848714e-14,2.1608997070910435e-13,3.468589261780411e-11,5.233669538807605e-09,1.7501000278251414e-10,2.081841355209781e-10,3.876725100241798e-13,2.0261135998684736e-10,2.0116824101438088e-14,2.127779463618539e-15,2.243102092731199e-11,3.0241743134066135e-14,2.0995065054401974e-13,9.043131937131054e-12,0.0013598957268995868,8.796324200086744e-13,6.146899102628142e-16,5.249655693553051e-12,4.219982694090066e-09
0.00012888751437680238,0.12080376239849047,0.9,0.0,0.0,0.0,0.0,0.06921492213935039,0.004532838140116398,1.7424962753281458e-06,6.074633100524008e-06,2.2820505215158146e-05,6.057534630159735e-07,1.8059585531153824e-05,2.4413865278725587e-06,5.665211215808456e-06,0.0034501296462714254,0.01874288370354468,3.6132874106028487e-06,3.2154651456388635e-05,7.84547394839875e-09,5.813815654684987e-08,1.8145054873671934e-08,3.235629989459881e-09,1.0121160387868046e-05,0.0036704419236591565,0.04034141087913875,0.004132783648494,0.001533731934358686,4.672184462686674e-10,0.004179097510745176,9.038173783639851e-11,7.219141271710049e-09,4.394598143679986e-13,6.588412745182509e-13,4.0152642106025286e-13,3.208375318363853e-11,2.3696480898165528e-14,1.1848246147003218e-06,0.0022546940227338363,1.398699181905163e-13,0.0010740434543723492,2.141118646559038e-11,3.6480855260401835e-13,0.0003788376280708879,2.0825385433280277e-11,7.071541345762626e-14,0.009321956872149494,2.056627874374804e-14,0.0033364969532760735,1.0774982279421751e-14,1.0157921625101415e-13,2.4063597165724798e-14,1.6875390539957945e-12,5.984054603541891e-13,0.002634131974232324,1.3184620986773426e-13,9.149750022896648e-13,4.6695009138353734e-14,3.243414536933164e-13,8.804671147952862e-10,2.3368021797228598e-14,0.0025996728695283637,3.9975346452936426e-13,0.0033759724657465894,4.977764189119013e-11,3.1227025525854417e-14,2.1673494166476856e-13,3.475539665972369e-11,5.244156833773969e-09,1.7527488609331915e-10,2.0857982159915554e-10,3.88153419399255e-13,2.028627002410302e-10,2.0170934905691852e-14,2.132043131105122e-15,2.2475968449805458e-11,3.031228206823366e-14,2.1043854835249935e-13,9.061351886450693e-12,0.001368520532113793,8.804858352772192e-13,6.165933845037037e-16,5.265866698805636e-12,4.233014055694785e-09
