Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011),CHO2(367),S(1123),S(872),S(869),S(1124)
6.649926339468695e-08,0.11224832685314877,0.9,0.0,0.0,0.0,0.0,0.0999820268025942,5.519110417147878e-06,2.04668799532532e-06,2.533799389405969e-06,3.3036722023651237e-06,8.225777300091097e-07,2.9636367525462073e-06,2.0681908667902932e-06,2.244353563739544e-06,2.442537044803725e-06,2.813658565114331e-06,1.764795889754232e-06,2.5542970704321588e-06,9.21505548658031e-09,6.8255336714404e-08,2.4633778221914608e-08,4.259015093766518e-09,4.152707370248783e-06,1.5651835213087438e-06,3.832564594378119e-06,1.835628918417842e-06,4.155668509062335e-07,3.8068734257553147e-10,8.519826823661963e-07,1.7108119409687986e-13,4.5690896824535345e-09,9.890393903897324e-14,8.136377923345119e-14,1.0243633543838338e-13,1.3514477371882366e-14,1.4613200942887273e-14,8.392701655537409e-08,9.490478867547665e-08,1.979352501633868e-14,1.820209493706053e-07,5.6410885440104945e-15,2.886380325064929e-14,9.388889558900341e-08,8.023735346918048e-15,3.14109003004016e-17,4.5634633696787213e-10,4.194569086708771e-18,1.765764727764687e-11,4.595470938418241e-18,1.998201573646838e-20,6.58863787574381e-22,9.821272356736721e-19,7.750113345219149e-20,1.2182153278695891e-11,3.5222109548921554e-20,5.112761837222324e-19,2.7759442667809067e-21,4.0331218509434576e-20,5.123462774929387e-16,9.356612296484401e-22,2.2390760931088524e-14,3.23865442397373e-20,4.2655932966684813e-10,2.210912002991468e-14,1.1611250151982859e-21,1.6856829944446353e-20,1.5409615768078258e-14,2.3251188736516724e-12,2.26969341303251e-17,1.6901049840685075e-17,4.597317341812635e-20,2.402248449868446e-17,8.82984392431251e-22,9.469743290325397e-19,9.982844707379918e-15,1.6482708807504237e-21,2.3935020031799537e-20,4.264127070536287e-15,2.1808533792103848e-10,5.836579182947907e-17,1.2570342846915891e-19,2.226781401977995e-15,1.7900167711990437e-12,1.0685116309626872e-15
6.860811149514259e-08,0.11224844152702969,0.9,0.0,0.0,0.0,0.0,0.09998145175141,5.720792958565521e-06,2.069196592034558e-06,2.5971725574236704e-06,3.406408301440355e-06,8.2626250123002e-07,3.0613726184451976e-06,2.111503859605147e-06,2.301250048832649e-06,2.5199853836736873e-06,2.9172308696622356e-06,1.8083124716323083e-06,2.6432646848218883e-06,9.316398761099225e-09,6.900811399349592e-08,2.474472533864263e-08,4.278177717983399e-09,4.353385536727126e-06,1.6340544046364819e-06,4.052573061952908e-06,1.926742408432971e-06,4.4286880456097224e-07,3.886626095676999e-10,9.010525290343251e-07,1.773317422864718e-13,4.791246470263799e-09,1.0197891859445029e-13,8.419715590251252e-14,1.0581380116669028e-13,1.44022554818273e-14,1.5319161147622363e-14,9.06915981166824e-08,1.0296983262513984e-07,2.040905511790885e-14,1.937555883260475e-07,6.00472110678192e-15,2.986914602506873e-14,1.0018902166107047e-07,8.562085694118168e-15,3.297003318753444e-17,5.121519111688692e-10,4.43617727742463e-18,2.034787595195842e-11,4.797686254230046e-18,2.1474615973868472e-20,7.27155783174777e-22,1.0685482764661652e-18,8.669245340052701e-20,1.404818841761103e-11,3.861192111802454e-20,5.532781426874239e-19,3.128699365752301e-21,4.4872094312682294e-20,5.574322503627103e-16,1.0351981841305417e-21,2.623311249492484e-14,3.618546426890975e-20,4.77538253051184e-10,2.320654087742919e-14,1.3071659988209293e-21,1.8733096549360942e-20,1.617554803803998e-14,2.4406885172039174e-12,2.5388825177574365e-17,1.888336760795112e-17,5.149346426493423e-20,2.6907191564204035e-17,9.756323263199222e-22,9.93978456761901e-19,1.047835886100843e-14,1.8601732335075872e-21,2.6664933614603152e-20,4.471154301757759e-15,2.365061751676734e-10,6.34385377847317e-17,1.3294330328489377e-19,2.3255025298253422e-15,1.8693746266891387e-12,1.130052516948016e-15
7.071695959559824e-08,0.11224855710865798,0.9,0.0,0.0,0.0,0.0,0.09998087631916946,5.923876861718543e-06,2.0904570151554714e-06,2.6597101462623107e-06,3.508845259845476e-06,8.296040155473854e-07,3.1591557215808037e-06,2.1536255508404864e-06,2.357382566929203e-06,2.597433153952058e-06,3.021760664196469e-06,1.8511852871265946e-06,2.732529703573384e-06,9.412122227358548e-09,6.971914742371721e-08,2.4845337184924723e-08,4.2955554999965596e-09,4.555936359012196e-06,1.703219782215834e-06,4.277458986526582e-06,2.018823802951599e-06,4.7105652411598965e-07,3.9641854898504377e-10,9.51125618348433e-07,1.8362564238991063e-13,5.015497998765388e-09,1.0504489981165752e-13,8.703996644856919e-14,1.0919285254279223e-13,1.5318826626757166e-14,1.6031700331380293e-14,9.773548067034235e-08,1.114172312252011e-07,2.1022792957402373e-14,2.0584883714819262e-07,6.3794623508014465e-15,3.0877849499246426e-14,1.0670518036638927e-07,9.118890530529633e-15,3.454572922532126e-17,5.726889366809327e-10,4.6827259475077696e-18,2.3343896872561254e-11,5.000766392823407e-18,2.3033716319787248e-20,8.002219482023053e-22,1.159362156559162e-18,9.661714967808977e-20,1.6125978724114265e-11,4.220447718163482e-20,5.971687042527098e-19,3.512764944097894e-21,4.9748272946059333e-20,6.048101171789831e-16,1.1420304556745932e-21,3.058825919542239e-14,4.0281081139330085e-20,5.326556364994101e-10,2.4315619885738964e-14,1.465926670053847e-21,2.0744715706424946e-20,1.6949636832657064e-14,2.5574888790513808e-12,2.829551278262106e-17,2.102049399650165e-17,5.746388517050965e-20,3.0027134973943304e-17,1.0749120483700206e-21,1.0414819123841139e-18,1.0979136978495606e-14,2.0912506177825093e-21,2.960122014975569e-20,4.6803136502119644e-15,2.55804739328091e-10,6.87689694579118e-17,1.4033119876234985e-19,2.4246541720116143e-15,1.9490785555722727e-12,1.1928516052472414e-15
7.282580769605388e-08,0.11224867357780297,0.9,0.0,0.0,0.0,0.0,0.09998030050256344,6.128342994379474e-06,2.1105384408912786e-06,2.7214286367278804e-06,3.610978506604814e-06,8.326342077165438e-07,3.256973186383322e-06,2.194579743968738e-06,2.412760500808145e-06,2.6748803671108754e-06,3.127251042262112e-06,1.8934238553132865e-06,2.8220772394042716e-06,9.50253734604263e-09,7.039075052996758e-08,2.493657529805107e-08,4.311314501041526e-09,4.760247186003591e-06,1.772652216772752e-06,4.50714825558929e-06,2.111819366832671e-06,5.001303552750636e-07,4.0395954294616747e-10,1.0021742514098625e-06,1.899623002783416e-13,5.241718106758936e-09,1.0810174593822949e-13,8.989173638535079e-14,1.1257304440207808e-13,1.6264201432327134e-14,1.6750422018772514e-14,1.0505793422806478e-07,1.2025042762920924e-07,2.1634711148426403e-14,2.1829963024225303e-07,6.765279013844989e-15,3.1889745445431205e-14,1.1343807393825223e-07,9.694209473580074e-15,3.613706884798975e-17,6.381871439046438e-10,4.934078656366587e-18,2.6669054463521917e-11,5.2046307819697546e-18,2.4660580044869596e-20,8.782482093143839e-22,1.254627720280398e-18,1.0730573997748323e-19,1.8431452060541846e-11,4.6004517160509034e-20,6.429637321864812e-19,3.92974339045309e-21,5.497188061980991e-20,6.545105818518566e-16,1.2564732807700948e-21,3.550623863074809e-14,4.468504349491253e-20,5.920915223233463e-10,2.5435709828906488e-14,1.638029575226857e-21,2.2896255578137863e-20,1.773142932792012e-14,2.6754516336735465e-12,3.1425935667227143e-17,2.3318506681094822e-17,6.390417475775989e-20,3.3392630753504634e-17,1.1810964235928075e-21,1.0894569747193945e-18,1.1484886820439075e-14,2.3425255307302202e-21,3.2751813278107985e-20,4.891488544847414e-15,2.759897749366651e-10,7.436123953261141e-17,1.478630281441273e-19,2.5241962197041414e-15,2.0290963159495695e-12,1.2568741569113722e-15
7.493465579650953e-08,0.11224879091514747,0.9,0.0,0.0,0.0,0.0,0.09997972429848341,6.334172454007817e-06,2.129506211716557e-06,2.7823442536399198e-06,3.7128040091420596e-06,8.353820414306153e-07,3.3548124954519918e-06,2.234390396101409e-06,2.467393141556275e-06,2.752327035368341e-06,3.2337048385724067e-06,1.935037554507235e-06,2.911892727971771e-06,9.587938316759116e-09,7.102510862215054e-08,2.5019311758321486e-08,4.325605332770734e-09,4.9662116519175036e-06,1.8423268236315373e-06,4.7415690578396065e-06,2.2056783428448094e-06,5.300905277508542e-07,4.1129000191864195e-10,1.0541712901575124e-06,1.9634112895816191e-13,5.469787684509469e-09,1.1114933634521571e-13,9.275200152648637e-14,1.1595394397278642e-13,1.723838675030185e-14,1.7474951857070005e-14,1.126580327747671e-07,1.29472657359304e-07,2.2244785530339317e-14,2.311068869815465e-07,7.162137368138006e-15,3.290466928512187e-14,1.2038836892232713e-07,1.0288099088251425e-14,3.774318345020619e-17,7.088790111702681e-10,5.190101724057017e-18,3.0347612142072175e-11,5.4092063452698365e-18,2.635647241094216e-20,9.614226226460376e-22,1.3544014927455925e-18,1.1878875844447504e-19,2.0981129205808414e-11,5.0016671384986177e-20,6.906785689580563e-19,4.38125480075033e-21,6.055501406042066e-20,7.06563138136375e-16,1.3788471340685988e-21,4.1040268579940356e-14,4.9408959889817303e-20,6.560264888312628e-10,2.6566199349149597e-14,1.824101986006495e-21,2.5192254623146645e-20,1.8520497794553548e-14,2.794512242033633e-12,3.478903737656272e-17,2.5783462428461904e-17,7.08341531979421e-20,3.7014037555619837e-17,1.294462162075373e-21,1.1378774588483642e-18,1.199533234284474e-14,2.6150350219040914e-21,3.612465625966317e-20,5.1045688418018595e-15,2.9706954853919987e-10,8.021942278434721e-17,1.5553478742005188e-19,2.624092295554955e-15,2.1093986655146245e-12,1.3220861364276048e-15
7.704350389696518e-08,0.11224890910222918,0.9,0.0,0.0,0.0,0.0,0.09997914770401041,6.54134656558721e-06,2.1474220487935842e-06,2.8424729668273304e-06,3.814318222825035e-06,8.378737855691386e-07,3.4526614826540753e-06,2.273081558119116e-06,2.5212896887673612e-06,2.8297731716862807e-06,3.3411246431358766e-06,1.976035624343468e-06,3.0019619285680573e-06,9.668603034427705e-09,7.162428589921408e-08,2.509433750673427e-08,4.338564593750472e-09,5.173729266068777e-06,1.912221033374818e-06,4.98065177274207e-06,2.3003527866687567e-06,5.609371584803563e-07,4.1841435369096954e-10,1.1070901602647239e-06,2.0276154850375023e-13,5.699594212770906e-09,1.1418756501607223e-13,9.562030800731469e-14,1.193351306370651e-13,1.824138576326724e-14,1.820493617236347e-14,1.2053466860635761e-07,1.3908695982832354e-07,2.2852994865954602e-14,2.44269513492235e-07,7.57000327569066e-15,3.392246009692397e-14,1.2755669696002658e-07,1.0900612954135145e-14,3.936325256370085e-17,7.849996471844089e-10,5.450664245907025e-18,3.440475133392985e-11,5.614426805253194e-18,2.8122660420507864e-20,1.0499353562076753e-21,1.4587377915843584e-18,1.3109673905061328e-19,2.3792120850613384e-11,5.424546185434117e-20,7.403280684778634e-19,4.868935564062584e-21,6.65097378639689e-20,7.609961280037497e-16,1.509477691755513e-21,4.724684406290434e-14,5.446439370771376e-20,7.246415299418832e-10,2.7706510969488308e-14,2.0247753528472756e-21,2.763722138299502e-20,1.9316438207587164e-14,2.91460974178023e-12,3.8393761413023616e-17,2.842139444988063e-17,7.82737110066537e-20,4.0901750810275307e-17,1.4152897800318279e-21,1.1867186309922034e-18,1.2510212799784893e-14,2.9098298427226015e-21,3.972769975199675e-20,5.31945046879555e-15,3.190518750383925e-10,8.634751942449889e-17,1.6334255575458883e-19,2.7243094067481718e-15,2.189959082652065e-12,1.3884542153476008e-15
7.915235199742082e-08,0.11224902812139076,0.9,0.0,0.0,0.0,0.0,0.09997857071640469,6.749846879463036e-06,2.1643442527015218e-06,2.901830492312342e-06,3.915518045149675e-06,8.401332650539559e-07,3.550508326295727e-06,2.310677319869541e-06,2.5744592507665833e-06,2.9072187897664616e-06,3.4495128144750977e-06,2.0164271678280622e-06,3.09227092413272e-06,9.74479399304832e-09,7.21902321623257e-08,2.516236989811391e-08,4.350316173915817e-09,5.382705032910563e-06,1.982314376319806e-06,5.224328867124398e-06,2.3957974109780157e-06,5.926702547788507e-07,4.2533703327800004e-10,1.160904852703396e-06,2.092229859902083e-13,5.931031335852119e-09,1.172163391744979e-13,9.849621228494949e-14,1.2271619569451225e-13,1.92731980873378e-14,1.8940040632160153e-14,1.2868656572264624e-07,1.4909618912068546e-07,2.3459320567039995e-14,2.5778640427218717e-07,7.988842238492732e-15,3.494296061669068e-14,1.3494365557257925e-07,1.1531801732543754e-14,4.0996501189210633e-17,8.667866783372008e-10,5.7156381005841725e-18,3.8866570000533746e-11,5.8202320504592296e-18,2.996041255699174e-20,1.1439786694574255e-21,1.5676888431910647e-18,1.442602012159734e-19,2.688212434696966e-11,5.869530296486453e-20,7.919266466465446e-19,5.394436977571158e-21,7.284808438271035e-20,8.178368021737462e-16,1.64869579317715e-21,5.418583383563932e-14,5.98628589341252e-20,7.981179414397917e-10,2.885609921573615e-14,2.2406847716505252e-21,3.023563525495644e-20,2.0118868932429695e-14,3.0356865489920893e-12,4.224904702244214e-17,3.123831019475921e-17,8.624279918062463e-20,4.50661975655316e-17,1.5438635589498677e-21,1.2359571280761109e-18,1.3029281895428309e-14,3.2279736094777016e-21,4.356890113726915e-20,5.536035089043696e-15,3.419441425917483e-10,9.274945928264891e-17,1.7128249571761631e-19,2.8248176299392593e-15,2.270753513172719e-12,1.4559457742445948e-15
8.126120009787647e-08,0.11224914795573111,0.9,0.0,0.0,0.0,0.0,0.09997799333309586,6.959655169181367e-06,2.180327893043524e-06,2.960432293668283e-06,4.016400774186777e-06,8.421820883727799e-07,3.6483415423670854e-06,2.347201760131233e-06,2.626910844859404e-06,2.9846639040458278e-06,3.5588714919971013e-06,2.05622115335868e-06,3.1828061206360557e-06,9.816759139392892e-09,7.272478915608071e-08,2.5224059551716284e-08,4.360972437697356e-09,5.593049100179714e-06,2.052588287040601e-06,5.472534798347494e-06,2.4919694381587233e-06,6.252897174327621e-07,4.320624737041671e-10,1.215589924077531e-06,2.1572487542616074e-13,6.163998466305435e-09,1.202355780399933e-13,1.0137928111830591e-13,1.2609674212830098e-13,2.033381987287038e-14,1.9679949006948322e-14,1.3711229233498908e-07,1.5950302407990798e-07,2.40637464453566e-14,2.716564436574492e-07,8.418619443981384e-15,3.596601723055497e-14,1.425498089443532e-07,1.2181713233554663e-14,4.264219727615401e-17,9.544801405943332e-10,5.984897952006313e-18,4.376008070608606e-11,6.026567561367417e-18,3.187099854324236e-20,1.2437468927551207e-21,1.6813048872632426e-18,1.583096381331812e-19,3.026942023369673e-11,6.337050253123587e-20,8.454883176791145e-19,5.959423933314852e-21,7.958205429616743e-20,8.771113747030172e-16,1.7968374002133583e-21,6.19205762816829e-14,6.561581720181551e-20,8.766372135177412e-10,3.0014448842549305e-14,2.472468492091541e-21,3.2991947569756275e-20,2.0927429483744632e-14,3.1576882709079026e-12,4.636382576880485e-17,3.424018980313702e-17,9.47614208286718e-20,4.951783210687197e-17,1.6804715030733262e-21,1.2855708817496332e-18,1.3552306983055176e-14,3.570541998084567e-21,4.7656224265177714e-20,5.754229783739271e-15,3.657533361317796e-10,9.942910506728167e-17,1.7935085333363584e-19,2.9255898254983435e-15,2.351760140605161e-12,1.5245289031274682e-15
8.337004819833212e-08,0.11224926858906166,0.9,0.0,0.0,0.0,0.0,0.09997741555167401,7.1707534293300646e-06,2.195424987514811e-06,3.018293583536822e-06,4.1169640709190935e-06,8.440398538089173e-07,3.7461499778637055e-06,2.3826789010357864e-06,2.678653397603866e-06,3.062108529690767e-06,3.6692026075755235e-06,2.09542641671518e-06,3.2735542458871622e-06,9.88473267924595e-09,7.322969655724464e-08,2.5279996560687988e-08,4.37063529641886e-09,5.80467643300115e-06,2.123025927185194e-06,5.725205923580518e-06,2.588828461215881e-06,6.587953437319975e-07,4.385950976078372e-10,1.2711204958288172e-06,2.2226665768662255e-13,6.398400418820497e-09,1.232452117000023e-13,1.0426909152979387e-13,1.294763843739567e-13,2.1423243903208438e-14,2.042436202316877e-14,1.458102725486357e-07,1.7030997775083316e-07,2.4666258487006305e-14,2.858785071496668e-07,8.85929980619638e-15,3.6991479961459955e-14,1.5037568870404204e-07,1.2850392482871104e-14,4.4299649342440624e-17,1.0483223757150861e-09,6.258321245662403e-18,4.911320825395194e-11,6.2333838901549196e-18,3.385568912148001e-20,1.3494364097266317e-21,1.7996342684054837e-18,1.7327550380037109e-19,3.397286855995016e-11,6.827526296943933e-20,9.010267077191668e-19,6.565573659607871e-21,8.672361381189494e-20,9.388450709152478e-16,1.9542435577728147e-21,7.051797466260122e-14,7.173467435970079e-20,9.603809292624698e-10,3.1181073158077655e-14,2.720767454013069e-21,3.5910581293950577e-20,2.1741779353312087e-14,3.2805635290652206e-12,5.0747017744885585e-17,3.743298432267665e-17,1.0384962208771767e-19,5.426713122171728e-17,1.825405298463857e-21,1.335539046630198e-18,1.4079068308593296e-14,3.938621969519094e-21,5.199763718535447e-20,5.97394675215588e-15,3.904860595805598e-10,1.0639025448787878e-16,1.8754395796456353e-19,3.026601378497401e-15,2.4329591779855962e-12,1.5941724004404745e-15
8.547889629878776e-08,0.11224939000586436,0.9,0.0,0.0,0.0,0.0,0.09997683736988112,7.383123873382872e-06,2.2096846710202362e-06,3.0754293252903982e-06,4.2172059251014e-06,8.457243363877464e-07,3.843922804186276e-06,2.4171326666404063e-06,2.72969574510531e-06,3.1395526825904638e-06,3.7805078964042028e-06,2.134051663020741e-06,3.364502347820369e-06,9.94893583884394e-09,7.370659763071212e-08,2.533071612091811e-08,4.37939718042232e-09,6.01750651182386e-06,2.1936120248597415e-06,5.9822804147164135e-06,2.686336312408797e-06,6.93186830442444e-07,4.4493930961010484e-10,1.3274722524162923e-06,2.288477804459515e-13,6.634147070924406e-09,1.262451800874302e-13,1.0716523075040776e-13,1.3285474809083736e-13,2.2541459691476427e-14,2.1172996299980404e-14,1.5477879727949233e-07,1.8151940622435204e-07,2.52668446478868e-14,3.004514626176149e-07,9.310848003036034e-15,3.801920244979526e-14,1.5842179470237002e-07,1.3537881788382134e-14,4.596820422655016e-17,1.148557931537863e-09,6.53578819992272e-18,5.4954786920361576e-11,6.4406361890138674e-18,3.5915755816668247e-20,1.4612456362844738e-21,1.9227235367143225e-18,1.8918820179358927e-19,3.801190502729719e-11,7.341368233493037e-20,9.585550949456367e-19,7.214574480573971e-21,9.42846946350604e-20,1.003062179683355e-15,2.121260353021261e-21,8.004859169196649e-14,7.823077758985602e-20,1.0495306687433512e-09,3.235551244171251e-14,2.9862248280448613e-21,3.899593178872462e-20,2.2561596903024622e-14,3.4042637922672616e-12,5.5407528280194176e-17,4.082261420391532e-17,1.1352748411909156e-19,5.932459001062356e-17,1.978960270407628e-21,1.3858419325340447e-18,1.460935829618983e-14,4.333311005547403e-21,5.660111157705009e-20,6.195103028386397e-15,4.161485568313902e-10,1.1363664370687785e-16,1.9585822204115424e-19,3.127829963916144e-15,2.5143326791161733e-12,1.6648457707765882e-15
