Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015)
2.0113033617612257e-10,0.1122453780797929,0.9,0.0,0.0,0.0,0.0,0.09999994593516108,1.3856417835738063e-08,1.3473095865963937e-08,9.560408113238407e-09,9.572293586015556e-09,8.107883943494247e-09,8.28966203683243e-09,8.281608271987684e-09,8.281141774020693e-09,7.388538854467522e-09,7.391021903183751e-09,6.684964417085081e-09,6.693691087666295e-09,6.065736843722736e-11,2.7460560029229196e-10,1.3118317622179773e-10,2.5491768412738527e-11,5.197366442633453e-11,1.52028256128323e-11,4.602391811448637e-11,2.860180221889234e-11,3.582437115760466e-12,1.41831877228458e-12,8.072205858602678e-12,4.295885498627406e-16,9.375691566836603e-15,2.8661696156106207e-16,2.132521101930426e-16,2.865708693015274e-16,1.1651524274797106e-19,2.3095211828339223e-18,1.1209767842467735e-13,2.9498306467196043e-15,5.73501322403976e-17,1.5971794409908025e-12,4.9504321103452457e-20,7.563566589249466e-17,7.736908326923899e-13,6.611575179209034e-20,4.922714883213192e-22,4.4894744931184455e-17,3.972624322567313e-23,2.0391871493646527e-20,4.4630631691627925e-23,1.317848151371307e-25,1.5187000362564179e-29,3.757054637919422e-26,1.0410227939846233e-29,3.447565266257401e-21,8.378538310651732e-28,1.2467913826601284e-26,2.2673503284448005e-31,3.376999739935569e-30,1.8584562689453924e-23,2.0254178672333723e-29,5.1056036066968076e-27,4.427523520154811e-30,2.9968943543933504e-17,3.4279727828836473e-19
2.153068925966734e-10,0.11224537850925508,0.9,0.0,0.0,0.0,0.0,0.09999994212443102,1.4833820834056733e-08,1.4410718261325394e-08,1.0233755470394199e-08,1.0247369119753448e-08,8.67100195364473e-09,8.87419592739992e-09,8.86499144075716e-09,8.864449739808254e-09,7.909315561912384e-09,7.912153107258885e-09,7.155791982066111e-09,7.165791863723748e-09,6.48789452006532e-11,3.031837955017468e-10,1.4559265643907933e-10,2.815109612503476e-11,6.029921689214636e-11,1.8111456667296684e-11,5.2725351687211326e-11,3.2751652970062234e-11,4.105320434141067e-12,1.5257240497171438e-12,9.334442947886096e-12,4.59892264049465e-16,1.152141500592435e-14,3.068312290455167e-16,2.282933428437066e-16,3.067790759433797e-16,1.3352238437720659e-19,2.3390223953043157e-18,1.2050554064290427e-13,3.664742461493768e-15,6.139476017346348e-17,1.8303158308755477e-12,5.673070075336207e-20,8.097045073972792e-17,8.866310695017365e-13,7.576837156646208e-20,5.636953167909722e-22,5.1455344632788277e-17,4.5938087925758116e-23,2.5016193896231625e-20,5.316932404823316e-23,1.5102805959076493e-25,1.863093072908149e-29,4.61219440058832e-26,1.3660617490990664e-29,4.229950835282073e-21,1.0372097392578915e-27,1.5901063087997098e-26,3.0045776077603315e-31,4.610309926557297e-30,2.2894628297579165e-23,2.484737056815029e-29,7.177283869595836e-27,5.809981189283618e-30,3.43503445347949e-17,3.9266191771448592e-19
2.2948344901722421e-10,0.11224537893884506,0.9,0.0,0.0,0.0,0.0,0.09999993831370069,1.5811321410754723e-08,1.5347568417213305e-08,1.0907035370807942e-08,1.0922493824203601e-08,9.2334334397485e-09,9.45876161498877e-09,9.44832920139474e-09,9.447707215242325e-09,8.4300922407487e-09,8.433307971315551e-09,7.6265723865142e-09,7.637932096201385e-09,6.909704470269438e-11,3.321648183961592e-10,1.602953420757147e-10,3.0848115645185594e-11,6.928596596865666e-11,2.1310616702939873e-11,5.98807054027717e-11,3.7180490831824404e-11,4.66381945454334e-12,1.633124039676643e-12,1.0688771978916393e-11,4.901990010473896e-16,1.3968290892321653e-14,3.2704696719040983e-16,2.4333583132356087e-16,3.2698838016129593e-16,1.516880063023475e-19,2.370850290448026e-18,1.2902364706251774e-13,4.489996553519149e-15,6.543968270663425e-17,2.0793347145210685e-12,6.444940213425867e-20,8.630568144841992e-17,1.0072662424435806e-12,8.607873450573094e-20,6.399208382015796e-22,5.846506111080865e-17,5.2603140975926405e-23,3.0291867525925956e-20,6.256089888829257e-23,1.7158371824582457e-25,2.255985078143928e-29,5.587906963560696e-26,1.7617669957489876e-29,5.122748095200935e-21,1.2659649943702122e-27,1.9942728925897294e-26,3.908574619316512e-31,6.162656957027227e-30,2.782331232523518e-23,3.0087433684998934e-29,9.87277276066064e-27,7.493013109986984e-30,3.9032305503037427e-17,4.458869377298107e-19
2.4366000543777504e-10,0.11224537936856328,0.9,0.0,0.0,0.0,0.0,0.09999993450297004,1.6788919557381928e-08,1.6283710314987024e-08,1.1580247821246814e-08,1.159766762118066e-08,9.795218321649202e-09,1.0043359090905677e-08,1.0031621491597835e-08,1.0030914204049873e-08,8.950868890976454e-09,8.954486505603682e-09,8.097305635151918e-09,8.110111780782768e-09,7.331195506258848e-11,3.614846936809945e-10,1.752537215535147e-10,3.357674582538363e-11,7.893741335182268e-11,2.4804055631804157e-11,6.748980652714599e-11,4.1888095675600614e-11,5.257936113999666e-12,1.7405127673517602e-12,1.2135190847332068e-11,5.205087605940371e-16,1.6733854287719366e-14,3.4726417365423336e-16,2.583795754948718e-16,3.471987816545266e-16,1.7101217138398585e-19,2.4050171905753125e-18,1.3766043794129565e-13,5.43404455209467e-15,6.948489937146533e-17,2.3442372431108914e-12,7.266046086837325e-20,9.164135796979461e-17,1.1355969941207997e-12,9.704689545522556e-20,7.209442642874436e-22,6.592437399021342e-17,5.972139226583623e-23,3.626190475039951e-20,7.281636472815547e-23,1.934520768072669e-25,2.7005742879680703e-29,6.692101289366399e-26,2.237684857238273e-29,6.133306737964148e-21,1.5261431430599786e-27,2.4647147092947044e-26,5.002775975873442e-31,8.086664498345775e-30,3.341188546281645e-23,3.601703131289463e-29,1.3323420498330106e-26,9.517227783450648e-30,4.401528585468397e-17,5.024696785307141e-19
2.5783656185832586e-10,0.11224537979841,0.9,0.0,0.0,0.0,0.0,0.09999993069223909,1.776661526548882e-08,1.7219198100542643e-08,1.2253392828478163e-08,1.2272890436822256e-08,1.035639157096634e-08,1.062798834645851e-08,1.0614868254001499e-08,1.0614070709957705e-08,9.471645512595626e-09,9.47568872041209e-09,8.567991732701356e-09,8.582330913146747e-09,7.752392010874811e-11,3.9108930239621575e-10,1.904349080465337e-10,3.6331831980820153e-11,8.925646602917469e-11,2.8594916053615216e-11,7.555249253995299e-11,4.6874264897320043e-11,5.887672349011541e-12,1.847890665061659e-12,1.3673692003911637e-11,5.508215424269499e-16,1.9835075212934546e-14,3.674828462249387e-16,2.734245752197562e-16,3.6741028012236267e-16,1.9149494246542704e-19,2.4415333251988653e-18,1.464243934266612e-13,6.505378821923167e-15,7.353040972541381e-17,2.625024566041014e-12,8.136391252251563e-20,9.697748025502263e-17,1.2716239670656166e-12,1.086729092542212e-19,8.067621083987931e-22,7.383379409456636e-17,6.729280489002913e-23,4.296934137459486e-20,8.394494725177572e-23,2.166334210277154e-25,3.200059536486004e-29,7.932682633532539e-26,2.8039633446803026e-29,7.268992060397013e-21,1.8197681319289013e-27,3.0068764548366847e-26,6.312160419237633e-31,1.0439145290786843e-29,3.9701597806846975e-23,4.267883537343852e-29,1.7677849022754391e-26,1.1925793863931146e-29,4.929977684149483e-17,5.624076931100321e-19
2.720131182788767e-10,0.1122453802283855,0.9,0.0,0.0,0.0,0.0,0.09999992688150779,1.8744408526626492e-08,1.815407757473835e-08,1.2926470399269517e-08,1.2948162201059225e-08,1.0916983823129951e-08,1.1212649372956316e-08,1.1198069435806168e-08,1.1197176736692486e-08,9.992422105606202e-09,9.996914626061721e-09,9.03863068388414e-09,9.054589488967841e-09,8.173314609040922e-11,4.209328883199409e-10,2.058100750174282e-10,3.910900771533432e-11,1.0024552768231709e-10,3.2685824388805395e-11,8.406860971388214e-11,5.2138810767968935e-11,6.553030095553463e-12,1.9552611419118192e-12,1.5304265365489157e-11,5.811373462836894e-16,2.328835747580262e-14,3.87702982804069e-16,2.8847083036019313e-16,3.876228752641362e-16,2.1313638237281615e-19,2.480407152683729e-18,1.5532402671134825e-13,7.712525622707513e-15,7.757621334866372e-17,2.9216978310159076e-12,9.055979261105094e-20,1.0231404825522556e-16,1.4153478037404556e-12,1.2095683073601352e-19,8.973711399017553e-22,8.219386349143189e-17,7.531732947312479e-23,5.045723806958419e-20,9.595435684167284e-23,2.4112803670755124e-25,3.757640255585436e-29,9.317552955096271e-26,3.471351743922058e-29,8.537185986181058e-21,2.1488686398457104e-27,3.626215707451672e-26,7.863272794977426e-31,1.3281113093303524e-29,4.6733681332513996e-23,5.0115526421378117e-29,2.310302030553226e-26,1.4764438476960698e-29,5.488630160490642e-17,6.2569871473511955e-19
2.861896746994275e-10,0.11224538065848993,0.9,0.0,0.0,0.0,0.0,0.09999992307077614,1.9722299332346607e-08,1.908838748059113e-08,1.3599480540388565e-08,1.3623482847146169e-08,1.1477021919470369e-08,1.179734216170931e-08,1.1781224988838917e-08,1.1780232287980717e-08,1.051319867000816e-08,1.0518164232899797e-08,9.509222493421409e-09,9.526887503916557e-09,8.593980747410436e-11,4.5097676803315575e-10,2.213539553772916e-10,4.190457529040286e-11,1.1190657990769813e-10,3.707896972928497e-11,9.30380118759471e-11,5.768155814542781e-11,7.254011289072711e-12,2.0626250983748547e-12,1.7026902969133882e-11,6.114561719018331e-16,2.71095406319909e-14,4.07924581392702e-16,3.035183407780326e-16,4.078365667792198e-16,2.359365539151302e-19,2.5216456460688323e-18,1.643678780872783e-13,9.064039166334272e-15,8.162230984131405e-17,3.2342581841319477e-12,1.0024813659848568e-19,1.0765106192147976e-16,1.5667691465378056e-12,1.3389871472790634e-19,9.927683447966119e-22,9.100515552299325e-17,8.379492707409404e-23,5.876868177969499e-20,1.0885102005406657e-22,2.669362096948219e-25,4.376516474895055e-29,1.0854610791287757e-25,4.251200035142696e-29,9.945288083443009e-21,2.515469932317859e-27,4.328208382770755e-26,9.684182918398773e-31,1.6677828816475767e-29,5.454935125215114e-23,5.836979364853213e-29,2.9785304674017105e-26,1.8081444823936442e-29,6.07754152047784e-17,6.923406286101833e-19
3.0036623111997833e-10,0.11224538108872352,0.9,0.0,0.0,0.0,0.0,0.09999991926004408,2.0700287674201435e-08,2.0022160607237864e-08,1.4272423258603183e-08,1.429885231124724e-08,1.2036529385401605e-08,1.2382066704028892e-08,1.2364334868908903e-08,1.236323736754876e-08,1.1033975205801486e-08,1.1039437551294819e-08,9.979767166033837e-09,9.999224953659716e-09,9.014405191499449e-11,4.811882246098734e-10,2.37044398842718e-10,4.471540272941917e-11,1.2424124811685955e-10,4.177617160783745e-11,1.024605593335015e-10,6.350234251204408e-11,7.990617864487176e-12,2.1699808171327515e-12,1.8841599065375714e-11,6.417780190189781e-16,3.131390498323561e-14,4.2814764007904716e-16,3.185671063350082e-16,4.28051354367026e-16,2.5989551988410804e-19,2.5652545249718415e-18,1.7356450988855493e-13,1.0568496562583985e-14,8.566869882089644e-17,3.5627067699502058e-12,1.104289799017245e-19,1.1298852120482007e-16,1.7258886377796154e-12,1.4749861605115966e-19,1.0929508919417963e-21,1.002682748218438e-16,9.272556964476413e-23,6.794678711735472e-20,1.2264027856313237e-22,2.9405822588545483e-25,5.05988882155112e-29,1.2551751811857164e-25,5.155458948945157e-29,1.1500716579105389e-20,2.921594867417698e-27,5.1183341030508327e-26,1.1804487982886451e-30,2.0698718705792684e-29,6.318980691912929e-23,6.74843348868962e-29,3.7931549638145423e-26,2.192765249169225e-29,6.696770463289488e-17,7.623314490888214e-19
3.1454278754052915e-10,0.11224538151908639,0.9,0.0,0.0,0.0,0.0,0.09999991544931162,2.167837354374382e-08,2.0955424716756485e-08,1.4945298560681424e-08,1.4974270532075147e-08,1.2595526846956152e-08,1.2966822991227627e-08,1.2947399034777288e-08,1.2946191979122822e-08,1.155475171298615e-08,1.1560734591632448e-08,1.0450264706441632e-08,1.0471601833860736e-08,9.434600443050803e-11,5.115395788240853e-10,2.52861985432683e-10,4.753883707062339e-11,1.3725085430523624e-10,4.677893707446394e-11,1.1233611795939354e-10,6.960100832708657e-11,8.762851756184266e-12,2.277327095061413e-12,2.0748347461770893e-11,6.721028873727413e-16,3.5916179356948705e-14,4.483721570276333e-16,3.336171268927458e-16,4.482672377270089e-16,2.850133430542152e-19,2.6112384412815766e-18,1.8292250227437666e-13,1.2234493604226503e-14,8.971537992021218e-17,3.907044731560378e-12,1.2110235789205207e-19,1.1832642605624252e-16,1.892706919716955e-12,1.617565895209616e-19,1.1979161046978479e-21,1.0998385731608859e-16,1.0210922695687979e-22,7.803469776152057e-20,1.3732655671490455e-22,3.2249437122332393e-25,5.810958519874456e-29,1.4416869124532684e-25,6.196679624743208e-29,1.3210909373058965e-20,3.3692722739055114e-27,6.002068877495632e-26,1.4255355773612693e-30,2.541737150475835e-29,7.269623289826871e-23,7.750185660963365e-29,4.7770149212997386e-26,2.6356456073603095e-29,7.34637888154483e-17,8.356692995511748e-19
3.2871934396108e-10,0.11224538194957863,0.9,0.0,0.0,0.0,0.0,0.09999991163857871,2.265655693252722e-08,2.1888203316534895e-08,1.5618106453391526e-08,1.564973745057779e-08,1.3154032392182741e-08,1.3551611014619267e-08,1.3530417447508685e-08,1.3529096126428957e-08,1.2075528191562136e-08,1.2082055364311999e-08,1.0920715119364512e-08,1.0944018140179894e-08,9.854577087845396e-11,5.420074151376214e-10,2.687896892787641e-10,5.0372631741737195e-11,1.5093646236349494e-10,5.208850842706987e-11,1.2266455841703288e-10,7.597740765374859e-11,9.570714898021374e-12,2.384664469681038e-12,2.2747140482905795e-11,7.024307767007555e-16,4.093055099305736e-14,4.685981304699244e-16,3.4866840231276864e-16,4.684842165586629e-16,3.1129008618265793e-19,2.659601138608611e-18,1.924504496954071e-13,1.407064123514162e-14,9.376235278545502e-17,4.2672732106370504e-12,1.322683058968772e-19,1.2366477642670783e-16,2.067224634530055e-12,1.7667268994643162e-19,1.3076614372969485e-21,1.2015257022790997e-16,1.1194586148418048e-22,8.907558786266926e-20,1.5291350164613437e-22,3.5224493170002637e-25,6.632927391420873e-29,1.6457852840893364e-25,7.388012889302331e-29,1.5083325052829958e-20,3.8605286013799996e-27,6.984898793804979e-26,1.706948608368954e-30,3.091161274379433e-29,8.310979983289358e-23,8.846507393509007e-29,5.955211345002785e-26,3.1423802173424496e-29,8.026431860877344e-17,9.12352394802145e-19
3.428959003816308e-10,0.11224538238020033,0.9,0.0,0.0,0.0,0.0,0.09999990782784536,2.363483783210568e-08,2.282051630899129e-08,1.629084694350191e-08,1.632525300966484e-08,1.371206188631826e-08,1.4136430765518728e-08,1.4113390070291296e-08,1.4111949813193069e-08,1.2596304641529422e-08,1.2603399879743499e-08,1.139111840952174e-08,1.1416473868274493e-08,1.0274344088282719e-10,5.725719305974826e-10,2.848125847895525e-10,5.321488523763599e-11,1.6529891834405254e-10,5.7705903470817873e-11,1.334457554986872e-10,8.263139900417074e-11,1.0414209223326795e-11,2.4919938398301476e-12,2.483797014089252e-11,7.327616867406722e-16,4.637067689588991e-14,4.888255586961351e-16,3.6372093245650754e-16,4.887022905615228e-16,3.3872581200941397e-19,2.7103455939853554e-18,2.02156957893362e-13,1.6085562551312992e-14,9.780961707457314e-17,4.643393347489126e-12,1.4392685920126525e-19,1.2900357226714332e-16,2.2494424243284585e-12,1.9224697213063205e-19,1.4221844549639863e-21,1.3077511206773097e-16,1.2223543416239937e-22,1.0111266344881948e-19,1.6940410146977654e-22,3.833101933550786e-25,7.528997854816501e-29,1.8682590552263946e-25,8.743209393957922e-29,1.7125443907691613e-20,4.3973868111649985e-27,8.072306999523995e-26,2.028110210623254e-30,3.726340674920264e-29,9.44716648326695e-23,1.0041671063037392e-28,7.355213802336065e-26,3.7188190058051994e-29,8.736997679054023e-17,9.923790280883738e-19
3.570724568021816e-10,0.11224538281095156,0.9,0.0,0.0,0.0,0.0,0.09999990401711151,2.4613216234033816e-08,2.3752380545230997e-08,1.6963520037781188e-08,1.700081715396762e-08,1.4269629248529642e-08,1.4721282235242107e-08,1.4696316868293795e-08,1.4694753043140911e-08,1.3117081062887978e-08,1.3124768148345185e-08,1.1861474581632094e-08,1.1888969013799e-08,1.0693909032702313e-10,6.03216380001118e-10,3.009175881760224e-10,5.606398872926234e-11,1.8033888488526536e-10,6.363194988204781e-11,1.4467958755444204e-10,8.956284635523129e-11,1.1293336664900088e-11,2.5993152231827766e-12,2.702082918972138e-11,7.630956172301645e-16,5.224969626481444e-14,5.090544400480349e-16,3.787747171853034e-16,5.089214594351648e-16,3.6732058325724455e-19,2.7634741390064855e-18,2.1205064134319468e-13,1.828789024413342e-14,1.0185717245582942e-16,5.035406281103123e-12,1.5607805304928034e-19,1.34342813528444e-16,2.4393609311510555e-12,2.08479490870573e-19,1.541482816977185e-21,1.4185221262374489e-16,1.3297790957794445e-22,1.1418916382693043e-19,1.868007861540377e-22,4.15690442276026e-25,8.502372925385093e-29,2.1098967703044996e-25,1.027661937515903e-28,1.9344768940867767e-20,4.9818772341349956e-27,9.269763278138818e-26,2.3926003163239567e-30,4.45588332170668e-29,1.068229717679311e-22,1.1339949911167552e-28,9.0069673913687e-26,4.371067071210672e-29,9.478147804618189e-17,1.0757475593875002e-18
3.7124901322273244e-10,0.11224538324183239,0.9,0.0,0.0,0.0,0.0,0.09999990020637717,2.559169212986686e-08,2.468381029756576e-08,1.7636125742998137e-08,1.7676429829627936e-08,1.4826746695129256e-08,1.5306165415106672e-08,1.527919780833129e-08,1.5277505819998085e-08,1.3637857455637785e-08,1.3646160180541359e-08,1.233178364041389e-08,1.2361503572405194e-08,1.1113278348167489e-10,6.339266023718213e-10,3.1709322989666085e-10,5.89185812444067e-11,1.960568694447164e-10,6.986731457811152e-11,1.5636593599869115e-10,9.677161830857157e-11,1.2208099155011922e-11,2.7066280930468634e-12,2.9295710839813926e-11,7.934325679069195e-16,5.858024378637747e-14,5.292847729126269e-16,3.9382975636040836e-16,5.291417228792047e-16,3.9707446263168816e-19,2.818988559181976e-18,2.2214012108537782e-13,2.0686264433553345e-14,1.0590501860653733e-16,5.4433131491811065e-12,1.6872192264516123e-19,1.3968250016147423e-16,2.636980796965974e-12,2.253703009572029e-19,1.665554262211755e-21,1.533846329472922e-16,1.4417325456340966e-22,1.2834836297941001e-19,2.0510551374105463e-22,4.493859645981021e-25,9.556256215275243e-29,2.3714866871036885e-25,1.2003191739019995e-28,2.1748826879724224e-20,5.616027379060256e-27,1.0582745257694414e-25,2.8041517072486913e-30,5.28882005973717e-29,1.2020485167837123e-22,1.2745618044835361e-28,1.094299972979526e-25,5.105484301618885e-29,1.0249956895105594e-16,1.1624564039155234e-18
3.8542556964328327e-10,0.11224538367284279,0.9,0.0,0.0,0.0,0.0,0.09999989639564229,2.657026551116063e-08,2.5614817659527483e-08,1.8308664065921736e-08,1.83520909841132e-08,1.538342495250759e-08,1.5891080296430872e-08,1.58620328584962e-08,1.586020814749004e-08,1.415863381977881e-08,1.4167575986760607e-08,1.280204559058496e-08,1.2834077539742309e-08,1.153245748059857e-10,6.646906200939494e-10,3.3332945505456603e-10,6.177751161329831e-11,2.124532477609536e-10,7.641252862682276e-11,1.6850468488618183e-10,1.0425758737950928e-10,1.3158498625403851e-11,2.813932232667162e-12,3.1662608033519895e-11,8.23772538508644e-16,6.537446358504435e-14,5.495165557166145e-16,4.088860498429965e-16,5.493630805933006e-16,4.279875128210542e-19,2.876890176499253e-18,2.324340228972662e-13,2.328933084009216e-14,1.0995315521195314e-16,5.867115088173937e-12,1.8185850315435225e-19,1.4502263211707048e-16,2.842302663670467e-12,2.4291945717539653e-19,1.79439659690076e-21,1.653731653358078e-16,1.5582143463183352e-22,1.436335709585442e-19,2.2431984347103117e-22,4.84397046504417e-25,1.0693851933376307e-28,2.653816820143558e-25,1.393847427132074e-28,2.434516918469846e-20,6.301858641400248e-27,1.2016726572501494e-25,3.2666481820765295e-30,6.234593389139071e-29,1.3465842305656064e-22,1.4262950436731152e-28,1.3198527968720613e-25,5.928685470725087e-29,1.105250279501055e-16,1.2525040244001585e-18
