Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392)
2.3489854461671507e-05,0.11434361154463223,0.9,0.0,0.0,0.0,0.0,0.09310335846142187,0.0022261812550638765,2.3122882756626773e-06,9.046441025860935e-06,3.0699683114077374e-05,8.069091694995175e-07,2.411886173270641e-05,3.255630229084366e-06,6.045320225151141e-06,0.0008116373225360435,0.004005954736910522,4.460839614361594e-06,4.319630223253402e-05,1.0410912378910034e-08,7.71491904989107e-08,2.4170577922308106e-08,4.225601593770134e-09,2.1642008936017396e-05,0.0007728369159001854,0.009047222281547066,0.0011614263062552487,0.001870137375562778,6.077562508651698e-10,0.000876013937702091,6.308195807601303e-11,2.1937912390531994e-08,8.401599469293674e-13,1.2578177852133916e-12,7.620743147217062e-13,5.5595979235421773e-11,7.051734918989548e-14,2.714168323601626e-06,0.0008369853308063576,1.8442690949876113e-13,0.0007469752438786258,2.1162124132554717e-11,4.887029677015142e-13,0.0006680605621059428,5.219031780529294e-11,1.9989487209012237e-14,0.0012782335416574942,4.3110750312940584e-15,0.0006640440314471231,2.268750314639414e-15,1.1265055878878785e-14,3.779053908243331e-15,2.460716823911513e-13,2.1663924912111481e-13,0.0004758233212510704,1.4340193990737304e-14,9.996261213161722e-14,1.2609317516059e-14,8.797607161809044e-14,1.2838693720323393e-10
2.3866458730441482e-05,0.11437242703016304,0.9,0.0,0.0,0.0,0.0,0.09300241207053254,0.002254682253821527,2.309974478423149e-06,9.014949736856724e-06,3.066634207079744e-05,8.06065223195132e-07,2.406320072350609e-05,3.252241994037326e-06,6.043107754947619e-06,0.0008237650665031857,0.004063431580345894,4.45732007908387e-06,4.314975232837181e-05,1.040049474985552e-08,7.707199096001692e-08,2.414529791150195e-08,4.221507181704685e-09,2.1442832515409846e-05,0.0007848061491164343,0.00917709033705855,0.001179402119866269,0.001885578743439359,6.071824814975301e-10,0.000889625218798257,6.38042229217475e-11,2.1706959187119366e-08,8.381263405696033e-13,1.254783792967264e-12,7.592999012439433e-13,5.59801401032086e-11,6.979209389184891e-14,2.6889308330162107e-06,0.0008441411831841117,1.842380450025798e-13,0.0007528482012111229,2.1300014501591633e-11,4.881870889942405e-13,0.0006702837962171506,5.229404794501435e-11,2.029887144473713e-14,0.001309200206150253,4.3780590428236094e-15,0.0006780719939057468,2.303887262496195e-15,1.157006122640943e-14,3.8624402779892816e-15,2.530155878366685e-13,2.2175280353354113e-13,0.0004866744787580041,1.474573718798859e-14,1.0278447639159072e-13,1.2907715438167058e-14,9.005354961682147e-14,1.3200989330696833e-10
2.4243062999211457e-05,0.11440116428840857,0.9,0.0,0.0,0.0,0.0,0.0929016367354083,0.0022830183572974108,2.30766325006627e-06,8.984133424325332e-06,3.0633057883923284e-05,8.052225202469052e-07,2.4008717886086583e-05,3.2488586147183826e-06,6.040938860678815e-06,0.0008358702370789771,0.00412078462029053,4.4538083218397345e-06,4.3103279464457425e-05,1.0390088686338559e-08,7.699487713165327e-08,2.4120055144932864e-08,4.217416467310927e-09,2.1248804868260155e-05,0.0007967624229977951,0.009306788616521056,0.0011973578953236544,0.0019007717538760767,6.066091085588778e-10,0.0009032220965863856,6.451987636062207e-11,2.1481819988870178e-08,8.360993993192341e-13,1.2517596650348371e-12,7.565697343734067e-13,5.635589129833525e-11,6.908515158385766e-14,2.664347066739356e-06,0.0008512226055645564,1.8404951268933967e-13,0.0007585752215926475,2.1433405498261866e-11,4.876719700683702e-13,0.0006723464743250234,5.238497219042725e-11,2.060791080353066e-14,0.0013403793236267565,4.444972176188851e-15,0.0006921497096980113,2.3389861677450096e-15,1.1877842747745637e-14,3.945761855044117e-15,2.6003050946595987e-13,2.2688583671833795e-13,0.0004975453168662605,1.515545247440484e-14,1.0563526448193354e-13,1.3207269477285144e-14,9.213899504144903e-14,1.3566990184090092e-10
2.461966726798143e-05,0.11442982484121376,0.9,0.0,0.0,0.0,0.0,0.09280103055848586,0.002311191093533764,2.3053545747424025e-06,8.953963688383595e-06,3.059982990088255e-05,8.043810483992555e-07,2.3955363828600375e-05,3.245480045059234e-06,6.038812999038096e-06,0.0008479529125006964,0.004178015673933714,4.450304173565333e-06,4.3056882766196035e-05,1.0379694117009642e-08,7.691784848499945e-08,2.4094849255487504e-08,4.213329437864511e-09,2.1059709346732563e-05,0.0008087057597322448,0.009436320532463164,0.0012152936703256614,0.001915722355628494,6.060361328783786e-10,0.0009168045933984643,6.522898534992505e-11,2.12622524661867e-08,8.340790579984511e-13,1.2487453055429702e-12,7.538820650801926e-13,5.672344059678548e-11,6.83957563055573e-14,2.640389378438178e-06,0.0008582312763816579,1.83861306335749e-13,0.0007641591016342618,2.1562393279622273e-11,4.871576011746343e-13,0.0006742551403288342,5.2463649371414944e-11,2.0916605934112425e-14,0.0013717664684601083,4.5118145411341566e-15,0.0007062760533710742,2.3740470954822876e-15,1.2188363083861844e-14,4.029000931287334e-15,2.671155827727706e-13,2.3203764478108926e-13,0.0005084332814562142,1.556928959337118e-14,1.0851462638507397e-13,1.3507938507888124e-14,9.423212234377506e-14,1.3936651175209837e-10
2.4996271536751406e-05,0.11445841015705625,0.9,0.0,0.0,0.0,0.0,0.09270059171570208,0.00233920197380883,2.3030484371737583e-06,8.924413736576772e-06,3.0566657495095646e-05,8.035407958695934e-07,2.3903091965211615e-05,3.242106240698342e-06,6.0367296374964045e-06,0.0008600131692276195,0.004235126485810115,4.446807471101527e-06,4.301056139386272e-05,1.0369310973093524e-08,7.684090451030495e-08,2.4069679890219233e-08,4.2092460812896515e-09,2.087534143380181e-05,0.0008206361812597013,0.00956568927859744,0.0012332094821250856,0.0019304363408192554,6.054635552654156e-10,0.0009303727313371846,6.593161602310137e-11,2.104802782479197e-08,8.320652535510669e-13,1.2457406217385626e-12,7.512352428188676e-13,5.708299007431999e-11,6.772318496599843e-14,2.6170316798506205e-06,0.0008651688034073551,1.8367341997523113e-13,0.000769602607257298,2.1687072644526917e-11,4.866439731320966e-13,0.0006760161564120925,5.2530621296348384e-11,2.1224957477541317e-14,0.0014033572903457182,4.578586246284235e-15,0.0007204499198227474,2.4090701100784237e-15,1.2501585462070375e-14,4.112140571549786e-15,2.742699547988129e-13,2.3720755079219745e-13,0.0005193359054646633,1.598719895529142e-14,1.1142221674294761e-13,1.3809682974602974e-14,9.633265689961778e-14,1.430992780127358e-10
2.537287580552138e-05,0.11448692165293343,0.9,0.0,0.0,0.0,0.0,0.09260031845242063,0.002367052493074465,2.3007448222920413e-06,8.895458272650961e-06,3.0533540064492666e-05,8.027017512701475e-07,2.3851858318678314e-05,3.2387371587843583e-06,6.034688253958215e-06,0.0008720510820488236,0.004292118731842152,4.443318057009523e-06,4.296431454063337e-05,1.035893918675752e-08,7.676404470482394e-08,2.4044546708010788e-08,4.2051663847996384e-09,2.0695507988437787e-05,0.0008325537092816505,0.009694897843975052,0.0012511053675471626,0.001944919348315612,6.048913763017892e-10,0.0009439265322845378,6.662783371003779e-11,2.0838930005734012e-08,8.300579249353977e-13,1.242745523829047e-12,7.486277086169762e-13,5.74347362446866e-11,6.706675481082134e-14,2.5942493355133185e-06,0.0008720367276793087,1.8348584788612186e-13,0.0007749084728553965,2.1807537019293093e-11,4.861310772917836e-13,0.0006776357021124621,5.258641279174729e-11,2.1532966067523243e-14,0.0014351475152141826,4.645287399185907e-15,0.0007346702239544874,2.4440552752059122e-15,1.2817473683341438e-14,4.195164591288198e-15,2.814927839567005e-13,2.423949036397971e-13,0.0005302508079213086,1.6409131627443444e-14,1.143576947859285e-13,1.4112464825549394e-14,9.844033454440465e-14,1.4686776152771463e-10
2.5749480074291356e-05,0.11451536069664434,0.9,0.0,0.0,0.0,0.0,0.09250020907965063,0.0023947441302446647,2.2984437158044752e-06,8.867073392734373e-06,3.050047703018205e-05,8.018639036753576e-07,2.3801621339707886e-05,3.235372758090891e-06,6.032688336446315e-06,0.0008840667241790149,0.004348994023092013,4.439835779390899e-06,4.291814143082682e-05,1.0348578693660452e-08,7.668726859166252e-08,2.4019449381586353e-08,4.201090337128042e-09,2.052002633476141e-05,0.0008444583652700422,0.009823949026124717,0.0012689813630051934,0.001959176867028657,6.043195967029541e-10,0.000957466017909876,6.731770295090923e-11,2.063475459896504e-08,8.280570130248881e-13,1.2397599248374353e-12,7.460579887379917e-13,5.777887019360244e-11,6.642581997179716e-14,2.5720190587722963e-06,0.0008788365271695896,1.8329858458076752e-13,0.000780079400548538,2.1923878446260153e-11,4.856189055033976e-13,0.0006791197740522386,5.263153179259251e-11,2.1840632330679578e-14,0.001467132946019207,4.711918106347084e-15,0.000748935900371125,2.4790026538652853e-15,1.3135992113011917e-14,4.278057534192844e-15,2.887832399232623e-13,2.4759907694477386e-13,0.0005411756928443419,1.6835039327879866e-14,1.1732072428994232e-13,1.441624744925142e-14,1.0055490113369404e-13,1.5067152907899793e-10
2.612608434306133e-05,0.11454372860822892,0.9,0.0,0.0,0.0,0.0,0.09240026197049885,0.0024222783486237756,2.2961451032561607e-06,8.839236492728693e-06,3.0467467835130937e-05,8.010272424583432e-07,2.3752341742716288e-05,3.2320129986343773e-06,6.030729382782069e-06,0.0008960601673522869,0.004405753909281166,4.436360491711692e-06,4.2872041318142564e-05,1.0338229428730335e-08,7.661057568855458e-08,2.3994387592623565e-08,4.197017925017203e-09,2.0348723780491923e-05,0.0008563501704760192,0.009952845443358855,0.0012868375045172954,0.001973214239231527,6.037482167675213e-10,0.0009709912096777032,6.800128751685993e-11,2.043530841494392e-08,8.260624605106249e-13,1.236783740459407e-12,7.435246889395313e-13,5.811557771322657e-11,6.579977011784888e-14,2.550318828264e-06,0.0008855696201977223,1.8311162479483126e-13,0.0007851180594784688,2.20361875730928e-11,4.851074500826618e-13,0.0006804741862663662,5.266646947803874e-11,2.2147956886835272e-14,0.0014993094631331005,4.778478473274814e-15,0.0007632459030342441,2.513912308410672e-15,1.345710566686318e-14,4.360804650850312e-15,2.961405034213673e-13,2.528194679752162e-13,0.0005521083479617458,1.7264874412910327e-14,1.2031097348888898e-13,1.4720995611558772e-14,1.0267611210375469e-13,1.5451015321178075e-10
2.6502688611831305e-05,0.11457202666250893,0.9,0.0,0.0,0.0,0.0,0.09230047555689706,0.0024496565960064375,2.2938489715832134e-06,8.81192617783575e-06,3.0434511943070496e-05,8.001917575120912e-07,2.3703982352741297e-05,3.228657842135482e-06,6.0288109003129125e-06,0.0009080314818992472,0.0044623998820374055,4.432892052630767e-06,4.2826013484230686e-05,1.0327891333158418e-08,7.653396555958462e-08,2.396936103836198e-08,4.192949139100732e-09,2.0181436578619412e-05,0.0008682291459376366,0.010081589546137727,0.0013046738277188582,0.00198703666375126,6.031772373171612e-10,0.0009845021288548445,6.867865041602493e-11,2.0240408143028265e-08,8.240742118174091e-13,1.2338168889414061e-12,7.41026489108966e-13,5.844503942993877e-11,6.518802618644396e-14,2.5291277905644245e-06,0.0008922373686364983,1.8292496347784187e-13,0.0007900270852249561,2.214455364624799e-11,4.84596703783097e-13,0.0006817045710684498,5.2691700447442576e-11,2.2454940349232587e-14,0.0015316730248382164,4.844968604509723e-15,0.0007775992050173302,2.5487843005722417e-15,1.3780779805531572e-14,4.443391876607662e-15,3.0356376618525207e-13,2.580554966609563e-13,0.0005630466433595196,1.7698589875140318e-14,1.2332811506059296e-13,1.5026675398300537e-14,1.0480373207216276e-13,1.5838321221639553e-10
2.687929288060128e-05,0.11460025608962968,0.9,0.0,0.0,0.0,0.0,0.09220084832647735,0.002476880305257546,2.2915553064315223e-06,8.78512218892664e-06,3.0401608837239155e-05,7.993574388222787e-07,2.365650796682038e-05,3.2253072510427273e-06,6.0269324055960575e-06,0.0009199807368342676,0.004518933377993304,4.429430325831691e-06,4.2780057236978476e-05,1.0317564342325226e-08,7.645743772589059e-08,2.3944369418835585e-08,4.188883963988958e-09,2.001800999317506e-05,0.000880095312488094,0.010210183627863528,0.001322490367880047,0.002000649199290584,6.02606658127976e-10,0.000997998796517635,6.934985392159459e-11,2.004988073131503e-08,8.220922130121212e-13,1.2308592909449939e-12,7.385621384277975e-13,5.87674309378857e-11,6.459004161332032e-14,2.508426206601201e-06,0.0008988410808799519,1.8273859578308651e-13,0.0007948090791964035,2.224906450240498e-11,4.840866597652453e-13,0.000682816380398859,5.270768293218367e-11,2.2761583324832544e-14,0.0015642196671253276,4.911388603661602e-15,0.0007919947981089182,2.5836186914804294e-15,1.4106980515621522e-14,4.525805811839343e-15,3.1105223061842266e-13,2.6330660454064033e-13,0.0005739885299325645,1.8136139323813088e-14,1.2637182598951772e-13,1.5333254154142415e-14,1.0693753441187721e-13,1.6229028994983146e-10
2.7255897149371254e-05,0.11462841807871686,0.9,0.0,0.0,0.0,0.0,0.09210137881976985,0.002503950893972442,2.289264096840359e-06,8.758805317522591e-06,3.0368758019626615e-05,7.98524277167222e-07,2.3609885221502495e-05,3.221961190091561e-06,6.025093424194002e-06,0.0009319079999077069,0.00457535578156658,4.425975179859195e-06,4.273417190958889e-05,1.0307248406891457e-08,7.638099182165523e-08,2.3919412457791086e-08,4.184822395542994e-09,1.9858296564554708e-05,0.0008919486907619175,0.010338629834620826,0.0013402871599123044,0.0020140567674423082,6.020364806798792e-10,0.001011481233558116,7.001495955867524e-11,1.986356091738341e-08,8.20116411740319e-13,1.2279108694571421e-12,7.36130450687459e-13,5.908292291716932e-11,6.400529446058517e-14,2.488195337808935e-06,0.0009053820146730237,1.8255251706008458e-13,0.0007994666082491738,2.2349806568652485e-11,4.835773115754955e-13,0.0006838148876021901,5.271485903867772e-11,2.3067886414425746e-14,0.001596945504217284,4.97773857343835e-15,0.0008064316926985866,2.6184155416837026e-15,1.443567431440285e-14,4.608033699011898e-15,3.186051099820392e-13,2.6857225392290186e-13,0.000584932037893894,1.8577476995683932e-14,1.2944178764212307e-13,1.56407004336624e-14,1.0907730091062249e-13,1.6623097593401022e-10
2.763250141814123e-05,0.11465651377603621,0.9,0.0,0.0,0.0,0.0,0.09200206562736153,0.0025308697657215407,2.2869753268227218e-06,8.732957358985604e-06,3.033595900950816e-05,7.976922628215682e-07,2.3564082480718e-05,3.2186196233222424e-06,6.0232934903026e-06,0.00094381333770542,0.004631668427775301,4.422526487958062e-06,4.2688356858470036e-05,1.0296943454883349e-08,7.630462731366881e-08,2.3894489863941825e-08,4.180764410228896e-09,1.970215772845447e-05,0.0009037893012037094,0.010466930174887515,0.0013580642383925028,0.00202726415617064,6.014667032912901e-10,0.0010249494606910357,7.067402816228071e-11,1.9681293977943924e-08,8.181467571257005e-13,1.2249715496370332e-12,7.337303004336821e-13,5.93916812738463e-11,6.343329621087369e-14,2.468417458361337e-06,0.0009118613796705373,1.8236672284371015e-13,0.0008040022040635809,2.2446864851548704e-11,4.83068653112077e-13,0.0006847051895853616,5.2713655018930547e-11,2.337385021304914e-14,0.0016298467273308226,5.044018615682131e-15,0.0008209089171753677,2.653174911174653e-15,1.4766828213580654e-14,4.690063406637808e-15,3.262216276494596e-13,2.7385192677414377e-13,0.0005958752749354551,1.9022557712131085e-14,1.3253768546781228e-13,1.5948983936915075e-14,1.1122282132193768e-13,1.7020486496686953e-10
2.7971445260034206e-05,0.11468174414264175,0.9,0.0,0.0,0.0,0.0,0.09191281627641916,0.0025549681801228315,2.2849175134795602e-06,8.710080835803572e-06,3.0306483812171062e-05,7.969444241260928e-07,2.3523536292973675e-05,3.215616029023163e-06,6.021706557338585e-06,0.0009545094497234985,0.004682257032346223,4.419428082376584e-06,4.2647182884949806e-05,1.0287678361168244e-08,7.623596864435641e-08,2.3872088711663237e-08,4.177115294115526e-09,1.9564578987187476e-05,0.0009144349508522342,0.010582277321027426,0.0013740467822412601,0.0020389835043146476,6.009542484178594e-10,0.0010370587326206488,7.126207792179729e-11,1.9520595216731094e-08,8.16379282479601e-13,1.2223338835772629e-12,7.315962459103924e-13,5.96639399007944e-11,6.292900741144203e-14,2.4509907390825847e-06,0.000917641129972366,1.821997477567618e-13,0.0008079820513357468,2.253113679190644e-11,4.826114454384265e-13,0.0006854180182693169,5.270574614369908e-11,2.364892802511191e-14,0.0016596046980706582,5.103610949148207e-15,0.0008339721128722799,2.6844263468512167e-15,1.5066943271495442e-14,4.763711156152349e-15,3.331302712825137e-13,2.7861520966723284e-13,0.0006057224539198039,1.9426293832245952e-14,1.353459125399234e-13,1.6227130771200995e-14,1.1315854176344386e-13,1.738094234285811e-10
2.8310389101927184e-05,0.11470692249393716,0.9,0.0,0.0,0.0,0.0,0.0918236914752285,0.0025789458305759466,2.2828616603082794e-06,8.68755810762428e-06,3.027704987627522e-05,7.96197501561382e-07,2.3483609147896335e-05,3.212616025579817e-06,6.020150554736618e-06,0.000965187902243538,0.004732758685194487,4.41633471949811e-06,4.260606489528779e-05,1.0278422092530885e-08,7.616737537617529e-08,2.3849715001733337e-08,4.173469067878639e-09,1.9429695168942383e-05,0.000925070289613526,0.010697509124760224,0.0013900134105882035,0.002050547787477601,6.004421187040211e-10,0.0010491565260272433,7.184532969411702e-11,1.936295474027031e-08,8.146167114802055e-13,1.219703479344345e-12,7.294861284406269e-13,5.993098934483587e-11,6.243433629744319e-14,2.4339055066579205e-06,0.0009233727716507863,1.8203299664408736e-13,0.0008118669503811285,2.261255255984062e-11,4.821547877956462e-13,0.000686050660705786,5.269167104569558e-11,2.392373191454776e-14,0.001689499042256264,5.163146796196813e-15,0.0008470665204457126,2.7156475142852513e-15,1.5369001369096836e-14,4.8371810326698264e-15,3.400892900295883e-13,2.833890958627407e-13,0.0006155666685622569,1.983299363644218e-14,1.38174673230277e-13,1.6505911545717088e-14,1.1509861613755766e-13,1.7744026491895768e-10
2.864933294382016e-05,0.11473204958744972,0.9,0.0,0.0,0.0,0.0,0.09173469029096624,0.0026028037105356745,2.2808077552972867e-06,8.665377675186487e-06,3.024765688444545e-05,7.954514885822985e-07,2.3444281097602736e-05,3.209619588051705e-06,6.0186251600276066e-06,0.0009758487415715986,0.0047831742661965885,4.413246316074448e-06,4.2565002465291e-05,1.0269174594895058e-08,7.609884710822544e-08,2.382736853806341e-08,4.169825718556341e-09,1.929741937960019e-05,0.0009356953320197458,0.01081262679696288,0.0014059641479749264,0.002061960230512919,5.99930313400197e-10,0.0010612428556665277,7.242382637552184e-11,1.9208275366010005e-08,8.128590098785084e-13,1.2170802865670538e-12,7.273992374473386e-13,6.019294109899915e-11,6.194897612018686e-14,2.4171505843831035e-06,0.0009290570960108121,1.818664666078017e-13,0.0008156586726843327,2.2691171185467204e-11,4.816986763934958e-13,0.000686606476601465,5.2671708741966115e-11,2.4198262303701333e-14,0.0017195271428897944,5.222626229381468e-15,0.0008601914682288867,2.7468384561219544e-15,1.5672979483526815e-14,4.9104654096625745e-15,3.470981390132593e-13,2.8817324544638217e-13,0.0006254066934897509,2.0242625419960662e-14,1.4102374682284396e-13,1.678530637042645e-14,1.1704290646258823e-13,1.810971051502118e-10
