Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638)
0.0001059387399247182,0.11944190998100573,0.9,0.0,0.0,0.0,0.0,0.07377487902506868,0.004293371683586283,1.8660971913213057e-06,6.501466811371444e-06,2.4324670972313083e-05,6.445847398968422e-07,1.9000338735000323e-05,2.6038396588791868e-06,5.720820057402488e-06,0.0029861123971683646,0.014849304154317962,3.7798165162491446e-06,3.4292950514920173e-05,8.4019822917909e-09,6.226208415635465e-08,1.9308227186321473e-08,3.431745235628708e-09,1.1213871705211704e-05,0.0031102450751595927,0.034245771235368504,0.0046595679189923985,0.001552969599977226,4.962325968195753e-10,0.0035421613165148983,9.228719711954354e-11,8.622709786955735e-09,5.049790719250911e-13,7.574855235326961e-13,4.554075060214123e-13,3.502121048115326e-11,2.819306741560157e-14,1.3351474306845674e-06,0.0020370067629849244,1.482363577349354e-13,0.0010651361188751406,2.2890563571521865e-11,3.8872159386145304e-13,0.0003917214498211419,2.321398955205734e-11,8.019650479795467e-14,0.007599209333897427,1.7431774166804942e-14,0.0028026736364485405,9.13046379197591e-15,7.709505935258212e-14,1.912217203809631e-14,1.8226731752337877e-12,6.909326839970579e-13,0.0022555215940056115,1.0705463574322105e-13,7.42741140903849e-13,4.053157787380035e-14,2.81459510604089e-13,9.509728142955543e-10,1.936152703835346e-14,0.0021171415933769464,4.520663499869108e-13,0.0027201534647881657,5.6122536894074366e-11,2.6547487776397615e-14,1.8420956100897047e-13,3.918547332967212e-11,5.912600271918962e-09,2.0237640562181903e-10,2.358751615946441e-10,4.576720088518364e-13,2.391955701861559e-10,1.6365637799337007e-14,2.403803494340646e-15,2.5340862295394113e-11,2.6869057352450594e-14,1.8648740990978818e-13
0.00010667728799993898,0.11948208237808751,0.9,0.0,0.0,0.0,0.0,0.0736232763411047,0.004302580128951839,1.862490269424488e-06,6.486820112960228e-06,2.4274658053435268e-05,6.432959353485093e-07,1.8968653750595283e-05,2.5986542827697113e-06,5.719068375310845e-06,0.003001886722856855,0.014933448031742904,3.7743213215048936e-06,3.4222888594240654e-05,8.385742446152665e-09,6.214173968805329e-08,1.9269621662894382e-08,3.425258698520938e-09,1.1173325733405051e-05,0.0031288359877349944,0.03444781906753841,0.004687308849672569,0.0015523542887603777,4.953122284084605e-10,0.0035634186234854257,9.226405244764834e-11,8.570994429569451e-09,5.027361523877083e-13,7.541309048621963e-13,4.535612472075414e-13,3.4923650650496295e-11,2.8027713617866563e-14,1.3296715548568538e-06,0.0020445361045506177,1.4795095210409265e-13,0.0010655300085496986,2.284428916309779e-11,3.879347023045017e-13,0.00039119852549464323,2.3127582143582656e-11,8.06739579634137e-14,0.007655613836638332,1.7536386096521345e-14,0.002820281132924935,9.18503942740637e-15,7.767208730376088e-14,1.9231171648639864e-14,1.8368393011075634e-12,6.945371958666164e-13,0.002268302406975619,1.0789179653230423e-13,7.485315402889714e-13,4.0744957462870134e-14,2.829345368769155e-13,9.583639370898148e-10,1.9438708611031165e-14,0.0021330347195925746,4.54772961661314e-13,0.0027416495353271586,5.645666474479696e-11,2.670769881954574e-14,1.85316839865418e-13,3.9418765862080735e-11,5.947801211794182e-09,2.0343217877998936e-10,2.3728739333167213e-10,4.596275860337936e-13,2.4021762398171744e-10,1.6446321491173184e-14,2.418114638048517e-15,2.5491730169920163e-11,2.6985144654021287e-14,1.872886739895026e-13
0.00010741583607515976,0.11952216825887836,0.9,0.0,0.0,0.0,0.0,0.0734720053504018,0.004311675634408687,1.8588902620498173e-06,6.472241028842859e-06,2.4224754736129053e-05,6.420097955816561e-07,1.8937074881474446e-05,2.5934795395453107e-06,5.717319047075718e-06,0.003017603454327606,0.015017399164327736,3.7688356748743314e-06,3.4152978315693736e-05,8.369533732131561e-09,6.202162592188583e-08,1.9231095961730452e-08,3.4187839143022316e-09,1.1133158475495447e-05,0.0031473887268942155,0.034649486158650544,0.004714991595628708,0.0015517363506382452,4.9439344817961e-10,0.0035846330579727636,9.223817748624897e-11,8.519776387294705e-09,5.005038911486196e-13,7.507921638017511e-13,4.517242461176649e-13,3.4826336869371724e-11,2.7863928557806765e-14,1.3242446637420477e-06,0.0020520271964709308,1.4766615056482576e-13,0.0010659142537215742,2.279792424477199e-11,3.871495136634176e-13,0.00039068381197035826,2.3041965053788972e-11,8.115040970335706e-14,0.007711958558915215,1.7640787041475304e-14,0.0028378583617535576,9.239503000705256e-15,7.824760278413478e-14,1.9339768856861293e-14,1.8509724345007484e-12,6.981267355619533e-13,0.0022810406216490246,1.0872707891393083e-13,7.543087174002017e-13,4.095747144789086e-14,2.844035143150703e-13,9.6573784618233e-10,1.9515719389431513e-14,0.0021489042776347985,4.574702895172682e-13,0.0027631240230076848,5.679009178497311e-11,2.6867374922311087e-14,1.8642037530867076e-13,3.965156907918744e-11,5.982928320079758e-09,2.0448356654000421e-10,2.386947810395835e-10,4.615789178372747e-13,2.4123745899241966e-10,1.652664937683726e-14,2.4323957651013314e-15,2.564228160929317e-11,2.7100988769490307e-14,1.880882333168652e-13
0.00010815438415038054,0.11956216791488701,0.9,0.0,0.0,0.0,0.0,0.07332106510317124,0.0043206594040945,1.8552971586853413e-06,6.457728701708528e-06,2.4174960707870274e-05,6.407263143211529e-07,1.8905600899324547e-05,2.588315404648287e-06,5.715571855500216e-06,0.003033262772936173,0.015101158196677764,3.76335955226813e-06,3.4083219264592863e-05,8.353356102403802e-09,6.190174250706649e-08,1.9192649894852056e-08,3.41232087314855e-09,1.1093363629459546e-05,0.0031659033759127027,0.03485077352252283,0.004742616289326296,0.0015511158505720805,4.934762556894374e-10,0.0036058047101963915,9.220961704407664e-11,8.469047798409744e-09,4.982822303940917e-13,7.474692148689046e-13,4.498964269527597e-13,3.472926979658969e-11,2.770168750180843e-14,1.3188659567221432e-06,0.002059480285326635,1.473819514835073e-13,0.001066289059565261,2.2751474290558086e-11,3.863660233945564e-13,0.00039017717121636017,2.2957125308529426e-11,8.162586229766377e-14,0.007768243033659286,1.774497744565209e-14,0.0028554055066088674,9.293854756335404e-15,7.882159243555117e-14,1.9447965490763914e-14,1.865072195235993e-12,7.017013616252893e-13,0.002293736576540037,1.0956046005239063e-13,7.600725155212676e-13,4.1169123106181375e-14,2.858664661590233e-13,9.730943432180048e-10,1.9592561655369987e-14,0.0021647502496447515,4.601583667334577e-13,0.0027845767494115883,5.712281961009395e-11,2.7026517923519448e-14,1.8752018044691887e-13,3.9883884094985526e-11,6.01798176486339e-09,2.0553058604910095e-10,2.4009734203029705e-10,4.635260592194754e-13,2.422551039404423e-10,1.660662311306071e-14,2.446646943836107e-15,2.5792517333921017e-11,2.7216592882422394e-14,1.888861100826406e-13
0.00010889293222560132,0.11960208164496626,0.9,0.0,0.0,0.0,0.0,0.07317045465543275,0.004329532626419718,1.851710946952131e-06,6.443282304767633e-06,2.4125275657876578e-05,6.394454850145564e-07,1.887423059624585e-05,2.5831618531575952e-06,5.713826594612013e-06,0.00304886485925477,0.015184725768405771,3.7578929297329572e-06,3.4013611028148645e-05,8.337209501238185e-09,6.17820890306473e-08,1.9154283265996024e-08,3.4058695577260007e-09,1.105393528131245e-05,0.0031843800178467307,0.0350516821673872,0.004770183062843513,0.0015504928517183058,4.925606493296974e-10,0.003626933670164602,9.217841438010686e-11,8.418801468495439e-09,4.960711132365915e-13,7.441619739031791e-13,4.480777165697125e-13,3.4632449975266104e-11,2.7540967833537122e-14,1.3135346698575403e-06,0.002066895615293534,1.4709835328777768e-13,0.0010666546255032618,2.270494438787556e-11,3.8558422693093785e-13,0.0003896784681738011,2.287305056757486e-11,8.210031801954735e-14,0.007824466802426107,1.7848957751997984e-14,0.0028729227487385525,9.348094938116429e-15,7.939404490979055e-14,1.9555763767436386e-14,1.8791382517199567e-12,7.05261135433029e-13,0.0023063906062950135,1.1039191996151491e-13,7.658227977092392e-13,4.137991588436178e-14,2.8732341681474627e-13,9.804332551877677e-10,1.9669236973019258e-14,0.002180572619012698,4.62837236200206e-13,0.002806007539832157,5.745484981098551e-11,2.71851302352758e-14,1.8861627235495577e-13,4.0115712020211214e-11,6.05296171374138e-09,2.065732552845801e-10,2.414950986824093e-10,4.654690478349857e-13,2.4327057850598394e-10,1.668624441356944e-14,2.4608682423900628e-15,2.5942438062105304e-11,2.7331959159967016e-14,1.8968231942808914e-13
0.0001096314803008221,0.11964190974058479,0.9,0.0,0.0,0.0,0.0,0.0730201730673009,0.004338296478830148,1.8481316187333642e-06,6.428901026351153e-06,2.40756992770324e-05,6.381673017908556e-07,1.8842962828579913e-05,2.578018861699097e-06,5.71208305965269e-06,0.0030644098932733795,0.015268102515622464,3.752435783424243e-06,3.394415319591967e-05,8.321093892096212e-09,6.166266522164973e-08,1.911599589927145e-08,3.399429966108467e-09,1.101486717057838e-05,0.003202818735592232,0.035252213097360485,0.004797692047970079,0.0015498674161186546,4.916466299257344e-10,0.00364802002773175,9.214461326710869e-11,8.369029356916087e-09,4.938704824689975e-13,7.408703563203418e-13,4.462680416374486e-13,3.4535877996138304e-11,2.7381744236967257e-14,1.3082500321186816e-06,0.002074273429006372,1.468153543529087e-13,0.0010670111474289541,2.265833976769089e-11,3.8480411977803625e-13,0.0003891875698977605,2.2789728280454625e-11,8.257377913725615e-14,0.007880629412939292,1.795272840270132e-14,0.002890410267667196,9.40222378939702e-15,7.996494723148138e-14,1.966316542668147e-14,1.893170234091419e-12,7.088061145587069e-13,0.002319003042807821,1.1122143641278377e-13,7.715594114526285e-13,4.158985300542021e-14,2.8877438913755175e-13,9.877543891203066e-10,1.974574764258854e-14,0.002196371369962311,4.655069293058976e-13,0.0028274162219447743,5.778618397499975e-11,2.734321359292997e-14,1.897086634173512e-13,4.0347053963174857e-11,6.087868333943924e-09,2.0761159110999244e-10,2.428880673740417e-10,4.674079391145636e-13,2.442839116581765e-10,1.6765514903516493e-14,2.475059728751598e-15,2.609204451057878e-11,2.744709081473475e-14,1.9047688374283114e-13
0.00011037002837604288,0.11968165248614296,0.9,0.0,0.0,0.0,0.0,0.07287021940526071,0.004346952121677909,1.8445591592725698e-06,6.414584062631151e-06,2.4026231257978594e-05,6.368917577836664e-07,1.8811796437721657e-05,2.572886404774933e-06,5.710341047043758e-06,0.003079898054121169,0.015351289068975317,3.746988089669473e-06,3.387484535973864e-05,8.305009208540203e-09,6.154347058794285e-08,1.9077787589036054e-08,3.3930020719328114e-09,1.0976153689186003e-05,0.003221219611802125,0.035452367310594084,0.0048251433760701104,0.001549239603947862,4.907341944238383e-10,0.0036690638725182696,9.210825591029682e-11,8.319724895466487e-09,4.916802818934917e-13,7.375942789660508e-13,4.444673309194095e-13,3.4439554341537815e-11,2.722399608758017e-14,1.3030113022905992e-06,0.002081613966422798,1.4653295310797777e-13,0.001067358814971871,2.261166528897139e-11,3.8402569742690584e-13,0.000388704346675241,2.2707146513193452e-11,8.304624791171416e-14,0.007936730422280257,1.8056289838800013e-14,0.002907868240263303,9.456241552812806e-15,8.053428838643955e-14,1.9770172539599935e-14,1.9071678201188e-12,7.123363589941638e-13,0.002331574213721391,1.120489899702948e-13,7.772822236212347e-13,4.17989378373467e-14,2.9021940697917325e-13,9.950575768900034e-10,1.9822095321299622e-14,0.0022121464880654946,4.681674857808413e-13,0.002848802627452255,5.811682368436207e-11,2.750077022457987e-14,1.9079736942698697e-13,4.057791102860763e-11,6.122701792161248e-09,2.0864561109706293e-10,2.4427626883474833e-10,4.693427729630324e-13,2.4529512425366664e-10,1.6844436255075845e-14,2.4892214706895603e-15,2.624133739375966e-11,2.7561990147555204e-14,1.9126981909143614e-13
0.00011110857645126366,0.1197213101683105,0.9,0.0,0.0,0.0,0.0,0.07272059274259249,0.004355500696776705,1.8409935587405829e-06,6.400330640636429e-06,2.397687129547662e-05,6.356188469673164e-07,1.878073030027019e-05,2.5677644582850887e-06,5.7086003590223346e-06,0.003095329519988669,0.01543428605329286,3.7415498249705888e-06,3.380568711335692e-05,8.288955406321142e-09,6.142450480141343e-08,1.9039658154764666e-08,3.3865858691254194e-09,1.0937789129191671e-05,0.0032395827288661133,0.03565214579863627,0.004852537178038373,0.001548609473367364,4.898233429120032e-10,0.003690065293890065,9.206938428682037e-11,8.270880785863766e-09,4.895004553535727e-13,7.343336587643748e-13,4.426755134711443e-13,3.434347947598873e-11,2.7067700414533717e-14,1.2978177644900456e-06,0.002088917464779907,1.4625114796259977e-13,0.0010676978113306286,2.256492574090756e-11,3.832489554106234e-13,0.00038822867219554636,2.2625293448686808e-11,8.351772659576697e-14,0.007992769397774949,1.815964250007904e-14,0.0029252968405799845,9.510148470226536e-15,8.110205669430039e-14,1.9876786931069054e-14,1.921130672387063e-12,7.158519266917517e-13,0.002344104442160786,1.128745603107383e-13,7.829910949152181e-13,4.2007173629347715e-14,2.9165849336402945e-13,1.0023426424530569e-09,1.9898281992384992e-14,0.002227897960324008,4.708189395747928e-13,0.0028701665923669393,5.8446770515645e-11,2.765780201910016e-14,1.918824038226029e-13,4.0808284317293646e-11,6.157462254487965e-09,2.0967533222026164e-10,2.456597207788254e-10,4.712735971993316e-13,2.4630424128384323e-10,1.692301008858416e-14,2.503353535730659e-15,2.6390317423513576e-11,2.7676659925072868e-14,1.9206114476774565e-13
0.00011184712452648444,0.11976088306988873,0.9,0.0,0.0,0.0,0.0,0.07257129215886726,0.004363943328966669,1.8374348057848981e-06,6.386140002237933e-06,2.3927619086419946e-05,6.343485630498289e-07,1.8749763332368227e-05,2.5626529982577284e-06,5.706860802170087e-06,0.003110704468193783,0.015517094088026784,3.736120965991355e-06,3.373667805326882e-05,8.272932434329379e-09,6.130576748336783e-08,1.9001607407999152e-08,3.3801813422781853e-09,1.0899767880912618e-05,0.0032579081689281305,0.03585154954694675,0.004879873584335428,0.0015479770807792915,4.889140740613053e-10,0.0037110243809755535,9.202803954682943e-11,8.222490148323355e-09,4.873309471917766e-13,7.31088413357732e-13,4.4089251999368725e-13,3.424765380831295e-11,2.691283558790443e-14,1.2926687079635087e-06,0.002096184158781793,1.4596993734322678e-13,0.0010680283139228685,2.2518125715500777e-11,3.82473889285515e-13,0.000387760423237904,2.2544157598958172e-11,8.39882174347871e-14,0.008048745916096634,1.8262786825154883e-14,0.002942696240049623,9.563944782779558e-15,8.166824103743952e-14,1.998301045706868e-14,1.9350584676723026e-12,7.193528757108406e-13,0.002356594047036412,1.1369812794428534e-13,7.886858918140664e-13,4.221456363879226e-14,2.9309167136713465e-13,1.0096094171683175e-09,1.9974309514925456e-14,0.0022436257750317636,4.73461325626984e-13,0.0028915079566405933,5.877602604019116e-11,2.781431092493274e-14,1.9296378045114046e-13,4.1038174926365423e-11,6.192149886467714e-09,2.1070077148535703e-10,2.470384414364977e-10,4.732004566613404e-13,2.473112861826732e-10,1.7001238020520526e-14,2.5174559911776053e-15,2.6538985309344755e-11,2.7791102739374305e-14,1.9285087885345605e-13
0.00011258567260170521,0.11980037147125444,0.9,0.0,0.0,0.0,0.0,0.07242231674014027,0.004372281125767477,1.8338828882637835e-06,6.372011400764567e-06,2.3878474329775494e-05,6.330808996910461e-07,1.8718894467939877e-05,2.5575520003052447e-06,5.705122186171028e-06,0.003126023075147965,0.015599713787101989,3.730701489565932e-06,3.366781777870165e-05,8.256940237901766e-09,6.118725822871746e-08,1.8963635158825543e-08,3.3737884754612737e-09,1.0862084564708987e-05,0.003276196013874524,0.03605057953465117,0.004907152724967476,0.0015473424808743089,4.880063864186001e-10,0.0037319412226539165,9.19842621189614e-11,8.174546368775778e-09,4.851717021751799e-13,7.278584610119165e-13,4.391182823466898e-13,3.415207770156737e-11,2.675938081240497e-14,1.287563440426034e-06,0.0021034142805176955,1.4568931968587567e-13,0.0010683504944069327,2.2471269636418895e-11,3.817004946362105e-13,0.0003872994797027217,2.246372776386514e-11,8.445772266632721e-14,0.008104659563436633,1.8365723251417643e-14,0.002960066607396178,9.617630730857096e-15,8.223283064010687e-14,2.008884495170364e-14,1.9489508916757784e-12,7.228392638272419e-13,0.002369043342882055,1.1451967390613325e-13,7.943664844345022e-13,4.2421111108132306e-14,2.94518963954403e-13,1.0168577370513602e-09,2.0050179706653994e-14,0.002259329921779519,4.760946785716131e-13,0.002912826564224597,5.910459182387061e-11,2.7970298873824165e-14,1.9404151303948528e-13,4.126758394913449e-11,6.226764853067603e-09,2.1172194581506353e-10,2.484124488788436e-10,4.751233952105265e-13,2.483162818738011e-10,1.7079121654778112e-14,2.5315289040987116e-15,2.6687341758286394e-11,2.790532112587291e-14,1.9363903903561488e-13
0.000113324220676926,0.11983977565074364,0.9,0.0,0.0,0.0,0.0,0.07227366557698389,0.004380515182665131,1.8303377962991445e-06,6.357944100438708e-06,2.3829436726083244e-05,6.31815850910544e-07,1.868812266004129e-05,2.552461440940885e-06,5.703384324547576e-06,0.003141285516620771,0.015682145760599144,3.72529137264481e-06,3.359910589085075e-05,8.240978772568324e-09,6.106897670780886e-08,1.892574122809083e-08,3.3674072601015193e-09,1.0824733700789872e-05,0.0032944463454101665,0.03624923673631919,0.004934374729618222,0.0015467057272134804,4.871002796908014e-10,0.003752815907628539,9.1938091981896e-11,8.127042509296492e-09,4.830226653529379e-13,7.246437204119897e-13,4.373527330048884e-13,3.405675149596789e-11,2.6607314255820748e-14,1.282501275011572e-06,0.0021106080603169623,1.4540929342888447e-13,0.001068664520678195,2.2424361838613462e-11,3.809287670708121e-13,0.0003868457236174718,2.238399291401176e-11,8.492624452238922e-14,0.00816050993262566,1.8468452215392096e-14,0.002977408109445789,9.671206554311578e-15,8.279581486619526e-14,2.0194292194705185e-14,1.962807633995157e-12,7.263111482931219e-13,0.002381452641177125,1.1533917946120425e-13,8.000327444826087e-13,4.2626819250230607e-14,2.9594039388278574e-13,1.0240874401513293e-09,2.0125894405070075e-14,0.002275010391041095,4.787190318719312e-13,0.0029341222618115715,5.943246942866903e-11,2.8125767729421174e-14,1.9511561483981698e-13,4.149651247620029e-11,6.261307318845513e-09,2.127388719787383e-10,2.497817605661216e-10,4.770424571975055e-13,2.493192515362705e-10,1.7156662579184985e-14,2.545572341395919e-15,2.683538747561782e-11,2.8019317649309407e-14,1.94425643203424e-13
0.00011406276875214677,0.11987909588366334,0.9,0.0,0.0,0.0,0.0,0.07212533776599442,0.004388646579171889,1.8267995178585493e-06,6.3439373813106505e-06,2.3780505977725022e-05,6.305534104333171e-07,1.8657446874149116e-05,2.547381296033757e-06,5.701647035036133e-06,0.0031564919675342133,0.01576439061347819,3.7198905923343026e-06,3.353054199323491e-05,8.225047984157883e-09,6.095092251921437e-08,1.8887925427835673e-08,3.3610376800559482e-09,1.0787710113600107e-05,0.0033126592449971774,0.036447522120563056,0.004961539727544882,0.0015460668718233115,4.861957523728803e-10,0.0037736485243673235,9.188956831399188e-11,8.079972203614094e-09,4.808837822709833e-13,7.214441109620289e-13,4.355958054704264e-13,3.396167548333855e-11,2.6456615903242877e-14,1.2774815464038535e-06,0.002117765726071038,1.4512985702582963e-13,0.0010689705554418627,2.237740647764841e-11,3.8015870221592863e-13,0.0003863990398295059,2.2304942326181284e-11,8.539378522763505e-14,0.008216296625240389,1.8570974152444512e-14,0.0029947209105077002,9.724672492282894e-15,8.335718365007367e-14,2.0299353997976713e-14,1.9766283986143223e-12,7.297685864568527e-13,0.002393822249320852,1.1615662671982366e-13,8.056845495250045e-13,4.2831691285432453e-14,2.9735598395523534e-13,1.0312983720227103e-09,2.0201455323475275e-14,0.002290667174467047,4.81334419993104e-13,0.0029553948997888086,5.97596604114353e-11,2.828071941564068e-14,1.961860995174818e-13,4.172496159457558e-11,6.295777447818142e-09,2.1375156677389922e-10,2.511463944812234e-10,4.78957683984324e-13,2.5032021678742486e-10,1.723386237780943e-14,2.5595863697511528e-15,2.6983123164298927e-11,2.8133094699355416e-14,1.9521070803066655e-13
