Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219)
3.8055652420740306e-07,0.11227105538880626,0.9,0.0,0.0,0.0,0.0,0.09989188200658222,4.408355468632279e-05,2.4513690612233442e-06,7.895340754631505e-06,1.531378184172697e-05,8.615451902339768e-07,1.5365701722830145e-05,3.4647154188888157e-06,5.834307289640751e-06,1.3985277935311028e-05,2.8526689720208018e-05,4.385907486668708e-06,1.5386009486153387e-05,1.1037102023044637e-08,8.178958792827821e-08,2.5807172810941366e-08,4.462891640802939e-09,3.578600749163033e-05,1.2254873991542451e-05,7.038157347073886e-05,1.7688748842171653e-05,1.3368921104484439e-05,6.380238438391904e-10,1.2006913121094482e-05,1.3649922516378098e-12,3.9606894159280474e-08,4.579514909510116e-13,4.895601897028016e-13,5.305201133448814e-13,4.3428533207734504e-13,1.2577430572428158e-13,2.9238710518666928e-06,5.8417213147129116e-06,9.175057389351025e-14,5.2902024542574e-06,1.6376997015654753e-13,1.7386343657901274e-13,3.416401925913418e-06,2.9164326637104464e-13,3.0446171744407495e-16,2.0402250404421197e-07,5.911427415283049e-17,3.147579941747407e-08,3.598187219078748e-17,1.617852312637672e-18,1.9410584538619372e-19,7.558356005719621e-17,2.4022017784648123e-17,2.039385587833963e-08,3.964017318038871e-18,3.196824830673837e-17,1.258284596967177e-18
3.903487095106188e-07,0.11227188431260857,0.9,0.0,0.0,0.0,0.0,0.0998889332007164,4.541571781496984e-05,2.451351393606157e-06,8.01636726227647e-06,1.5596761843954483e-05,8.615245879365724e-07,1.5666075746481524e-05,3.4659151669752694e-06,5.865176628580116e-06,1.4346081334592737e-05,2.963070209648254e-05,4.40721299335505e-06,1.572983225939902e-05,1.103702249009733e-08,8.178899977881401e-08,2.5806555664856394e-08,4.462850326536371e-09,3.66561488470751e-05,1.258907340991391e-05,7.320235555365043e-05,1.819257899087885e-05,1.4018604179580679e-05,6.382557487624608e-10,1.238475101673286e-05,1.4061891270297019e-12,4.056961889658124e-08,4.663966640337396e-13,5.004816550421283e-13,5.408709429916282e-13,4.553732843744353e-13,1.2882788052929797e-13,3.0347045643276785e-06,6.160633862435633e-06,9.344601432249764e-14,5.5402177564155065e-06,1.715034202910695e-13,1.7774866972523205e-13,3.5915180433080716e-06,3.065808491920445e-13,3.1313365053193937e-16,2.2149593328001663e-07,6.097432944799152e-17,3.4786828495531033e-08,3.696310493408726e-17,1.7312341428800728e-18,2.1114485687161668e-19,8.008493975382544e-17,2.5906690564204305e-17,2.2509539187575264e-08,4.212286023062392e-18,3.383219015310534e-17,1.3609432014175837e-18
4.0014089481383455e-07,0.11227271862220363,0.9,0.0,0.0,0.0,0.0,0.09988597688208607,4.675036051569167e-05,2.4513299028448743e-06,8.136694350725172e-06,1.587516605709967e-05,8.615040264701811e-07,1.5962233916758895e-05,3.466921195209843e-06,5.894008533595634e-06,1.4706975939670256e-05,3.0750711591929094e-05,4.427087572256859e-06,1.6069860083995965e-05,1.1036925745584015e-08,8.178828371807158e-08,2.5805939741958977e-08,4.462810549971767e-09,3.7517228580898906e-05,1.2923262559391605e-05,7.605655007997627e-05,1.8696394501884107e-05,1.4680597150305566e-05,6.384522297309904e-10,1.2762707995814242e-05,1.4474595516825523e-12,4.1522229588951216e-08,4.747043275330307e-13,5.112815094724013e-13,5.510753927142699e-13,4.7685947426619e-13,1.3184937592457972e-13,3.1453721081390714e-06,6.4871658630371744e-06,9.511403963230869e-14,5.794723599166376e-06,1.7937528159800549e-13,1.8159101970007766e-13,3.7704817903316248e-06,3.2184572032925484e-13,3.218053274916262e-16,2.3991989336853845e-07,6.283496331986974e-17,3.8339133832503066e-08,3.794430629271387e-17,1.849458508212256e-18,2.2919038854356224e-19,8.472078679426982e-17,2.788118610731154e-17,2.4776693647322224e-08,4.4683683216939815e-18,3.5750650478306374e-17,1.4686938490031565e-18
4.099330801170503e-07,0.11227355822454302,0.9,0.0,0.0,0.0,0.0,0.09988301313106966,4.808723375973899e-05,2.4513056231790567e-06,8.256355288735285e-06,1.6149068189525313e-05,8.614835054239268e-07,1.6254303742843947e-05,3.467762740627878e-06,5.920935148489966e-06,1.5067964250492276e-05,3.188652172534135e-05,4.445626832346497e-06,1.6406125467289815e-05,1.1036816445670171e-08,8.178747433510463e-08,2.580532503112545e-08,4.462772283574723e-09,3.836926293262146e-05,1.3257441408415162e-05,7.894358427568818e-05,1.9200194478091626e-05,1.53547154665204e-05,6.386186655218831e-10,1.3140764540037625e-05,1.4887957942836483e-12,4.246474491811017e-08,4.828766982268127e-13,5.219607975055778e-13,5.611378777536311e-13,4.987378558550413e-13,1.3483885142728566e-13,3.2558048505647336e-06,6.821237522663413e-06,9.675509144136354e-14,6.053643605457532e-06,1.8738317189042214e-13,1.8539085384422016e-13,3.953250548268934e-06,3.3743420046383447e-13,3.3047673298425316e-16,2.59315615471461e-07,6.46960799191648e-17,4.214246823545856e-08,3.892547616778327e-17,1.972596012316384e-18,2.482728670975839e-19,8.949099844528754e-17,2.99470277366537e-17,2.7201275857365014e-08,4.732256932278324e-18,3.77236021887045e-17,1.5816262990308748e-18
4.1972526542026603e-07,0.1122744030298995,0.9,0.0,0.0,0.0,0.0,0.09988004202787489,4.9426103723183394e-05,2.4512793450263826e-06,8.375376686581136e-06,1.6418540762098634e-05,8.614630240863061e-07,1.6542409502599824e-05,3.4684646518683237e-06,5.94608022180814e-06,1.5429048662443467e-05,3.303793774055054e-05,4.462919992640338e-06,1.6738662052152085e-05,1.1036698145167373e-08,8.178659806778846e-08,2.580471150902376e-08,4.46273549831708e-09,3.921227157692523e-05,1.3591609926096734e-05,8.18629108857824e-05,1.9703978213250834e-05,1.6040779831284528e-05,6.387596272186975e-10,1.3518904075840008e-05,1.530190595676401e-12,4.3397187400959415e-08,4.909159577059919e-13,5.325205997572774e-13,5.710627014214891e-13,5.21002554566677e-13,1.377963789687086e-13,3.3659388197520362e-06,7.162769208631405e-06,9.836960425336945e-14,6.31690257138821e-06,1.9552474557043366e-13,1.8914855233935293e-13,4.139782066646417e-06,3.533426420859441e-13,3.3914785338503147e-16,2.797039147870238e-07,6.655759737680151e-17,4.620662788220462e-08,3.9906613311137546e-17,2.1007155361802677e-18,2.6842261161380518e-19,9.439542665615247e-17,3.2105729061505824e-17,2.9789260275727505e-08,5.003944759977928e-18,3.975096648373965e-17,1.6998287423858836e-18
4.2951745072348177e-07,0.11227525295182157,0.9,0.0,0.0,0.0,0.0,0.09987706365251127,5.0766750846372424e-05,2.4512516728355694e-06,8.493779257478969e-06,1.6683655127311936e-05,8.614425815635508e-07,1.6826671949151348e-05,3.4690480464670084e-06,5.969559620781663e-06,1.579023146617325e-05,3.420476662700473e-05,4.479050309872883e-06,1.7067504377727495e-05,1.1036573569813883e-08,8.178567513162536e-08,2.58040991496107e-08,4.462700164532951e-09,4.004627712011863e-05,1.3925768082112267e-05,8.48140063131861e-05,2.0207745147011187e-05,1.6738616065473278e-05,6.388789984830124e-10,1.3897112529615753e-05,1.5716371393867886e-12,4.431958282778271e-08,4.988242518244945e-13,5.4296202534523e-13,5.808540446639279e-13,5.436478628107728e-13,1.4072204045956728e-13,3.475714606919046e-06,7.511681477687731e-06,9.995800557088351e-14,6.584426449589849e-06,2.037976931597642e-13,1.9286450547610443e-13,4.3300344747129505e-06,3.6956743051964434e-13,3.478186803659403e-16,3.0110518948229335e-07,6.841944687041097e-17,5.0541445885557874e-08,4.088771874733731e-17,2.233884195526091e-18,2.896698431094023e-19,9.94339225280915e-17,3.435874327608858e-17,3.254663478857561e-08,5.283422118802053e-18,4.183266485711675e-17,1.8233877841665454e-18
4.393096360266975e-07,0.11227610790679447,0.9,0.0,0.0,0.0,0.0,0.0998740780847668,5.210896895192393e-05,2.451223067845821e-06,8.611578506775227e-06,1.6944481488101897e-05,8.614221768376469e-07,1.7107208080939243e-05,3.4695308666722836e-06,5.991481815557181e-06,1.615151484768997e-05,3.5386817133722966e-05,4.49409547685619e-06,1.7392687678506267e-05,1.1036444796957343e-08,8.178472095147708e-08,2.5803487924236866e-08,4.4626662521416114e-09,4.087130468112898e-05,1.425991584665111e-05,8.779636890518933e-05,2.0711494831711283e-05,1.7448054960434708e-05,6.389800783864441e-10,1.4275377952670747e-05,1.61312902442649e-12,4.5231959794483865e-08,5.066036918520536e-13,5.532862054755602e-13,5.905159583808813e-13,5.666682351124193e-13,1.4361592663454574e-13,3.585077084424828e-06,7.867895099942662e-06,1.0152071600992069e-13,6.85614233285467e-06,2.1219974076163833e-13,1.9653911140946264e-13,4.523966290306073e-06,3.8610498464498343e-13,3.564892067583054e-16,3.235394201144814e-07,7.028156990499078e-17,5.515678611290358e-08,4.1868792712666927e-17,2.372167370231037e-18,3.120446401049811e-19,1.0460633674648993e-16,3.670750966002011e-17,3.547939642211436e-08,5.570678803166518e-18,4.396865871103628e-17,1.9523885166949395e-18
4.4910182132991325e-07,0.11227696781406633,0.9,0.0,0.0,0.0,0.0,0.09987108540418758,5.345256441673354e-05,2.4511938807423085e-06,8.728785356568742e-06,1.7201088916368314e-05,8.614018088101954e-07,1.738413096595768e-05,3.469928352560597e-06,6.011948335657125e-06,1.6512900888684728e-05,3.65838997780333e-05,4.508127994157249e-06,1.7714247714399466e-05,1.1036313399701384e-08,8.178374725926374e-08,2.5802877797492382e-08,4.4626337306539965e-09,4.168738153903575e-05,1.4594053190381108e-05,9.080951737044838e-05,2.1215226907005554e-05,1.8168932121798322e-05,6.390656689715846e-10,1.4653690202624654e-05,1.6546602397450767e-12,4.613434930890852e-08,5.142563558218161e-13,5.634942880174811e-13,6.000523575316034e-13,5.900582829847571e-13,1.4647813630483146e-13,3.693975139183657e-06,8.231331079380943e-06,1.030581494103208e-13,7.1319784380006755e-06,2.207286495287008e-13,2.001727742481331e-13,4.7215364266211075e-06,4.0295175745953523e-13,3.6515942427847e-16,3.4702616948816386e-07,7.214391606968584e-17,6.006253724353951e-08,4.2849833460948824e-17,2.5156288322486465e-18,3.355769234866326e-19,1.0991247060886991e-16,3.915347330225704e-17,3.859354719171011e-08,5.865705721238092e-18,4.615885045410902e-17,2.0869146654885075e-18
4.58894006633129e-07,0.11227783259543572,0.9,0.0,0.0,0.0,0.0,0.0998680856900609,5.479735539469952e-05,2.451164377244643e-06,8.84540671150031e-06,1.7453545371194833e-05,8.613814763318373e-07,1.7657549613175454e-05,3.470253445975612e-06,6.0310542000902705e-06,1.6874391567057914e-05,3.7795826850079026e-05,4.521215517014599e-06,1.8032220626601697e-05,1.1036180579379011e-08,8.178276294245041e-08,2.5802268735193947e-08,4.462602569622382e-09,4.2494536834792226e-05,1.492818008441509e-05,9.385298931448626e-05,2.1718941079974156e-05,1.8901087806812742e-05,6.391381486009118e-10,1.5032040671793232e-05,1.6962251397244829e-12,4.702678445810375e-08,5.217842875800087e-13,5.735874329394074e-13,6.09467016268024e-13,6.138127697375026e-13,1.493087744327435e-13,3.8023614209755643e-06,8.601910671572073e-06,1.0457071294322561e-13,7.411864089966063e-06,2.293822152324809e-13,2.0376590238479773e-13,4.9227041972502645e-06,4.201042365704481e-13,3.7382932933923e-16,3.715845829044772e-07,7.40064434327661e-17,6.52686070499288e-08,4.3830842168391926e-17,2.6643306880860556e-18,3.6029648097338457e-19,1.1535212855618526e-16,4.1698012004112216e-17,4.189509008443607e-08,6.168491005593812e-18,4.840313452538196e-17,2.2270485389144838e-18
4.6868619193634473e-07,0.112278702175082,0.9,0.0,0.0,0.0,0.0,0.09986507902139981,5.6143171087035456e-05,2.451134758226476e-06,8.961445970881653e-06,1.770191771677831e-05,8.613611782308507e-07,1.7927568885134824e-05,3.4705171357890523e-06,6.04888832252587e-06,1.7235988757624496e-05,3.9022412413812716e-05,4.533421179248946e-06,1.8346642815269913e-05,1.1036047242662319e-08,8.178177471720535e-08,2.5801660705040873e-08,4.462572738763327e-09,4.3292801318348764e-05,1.5262296500284483e-05,9.692633988358032e-05,2.2222637109497553e-05,1.9644366757142214e-05,6.391995359957877e-10,1.5410422055332547e-05,1.7378184217097452e-12,4.7909300126014956e-08,5.291894978302989e-13,5.835668083999844e-13,6.187635651888775e-13,6.379266049617251e-13,1.521079515003414e-13,3.910192105042671e-06,8.979555399028763e-06,1.0605880722087391e-13,7.695729706125827e-06,2.3815826774834035e-13,2.0731890714258177e-13,5.1274293197680086e-06,4.375589444620781e-13,3.824989189656231e-16,3.972333887641579e-07,7.586911652252744e-17,7.0784916890263e-08,4.481181956202769e-17,2.8183333819598478e-18,3.862329190437847e-19,1.2092513071130413e-16,4.434248695631754e-17,4.539002517190534e-08,6.4790220684325295e-18,5.070146969424675e-17,2.372871068721982e-18
4.784783772395605e-07,0.11227957647939797,0.9,0.0,0.0,0.0,0.0,0.09986206547693026,5.7489851057695784e-05,2.451105175068482e-06,9.076903491214816e-06,1.7946271740071617e-05,8.613409133351366e-07,1.8194289447108892e-05,3.470728751818735e-06,6.06553389267287e-06,1.7597694232978614e-05,4.0263472304960614e-05,4.544803895531407e-06,1.86575508362792e-05,1.103591406283009e-08,8.178078765033446e-08,2.5801053669014982e-08,4.462544207733906e-09,4.4082207135407455e-05,1.5596402409925482e-05,0.00010002914050957801,2.2726314794322888e-05,2.0398618028577405e-05,6.392515451550942e-10,1.578882815416636e-05,1.7794351050425176e-12,4.878193275506707e-08,5.364739659979658e-13,5.93433587437577e-13,6.279454899064654e-13,6.623948389117505e-13,1.548757835752592e-13,4.0174266684105285e-06,9.364187064510797e-06,1.075228264020293e-13,7.983506780825802e-06,2.470546705215328e-13,2.1083220163026697e-13,5.335671918052008e-06,4.553124386580158e-13,3.911681868121397e-16,4.2399089949356393e-07,7.773190410381317e-17,7.662139640194079e-08,4.5792763234963163e-17,2.977695864293711e-18,4.1341563991664277e-19,1.266312402185114e-16,4.7088284926691506e-17,4.9084345850873466e-08,6.797288539554169e-18,5.3053746793010485e-17,2.5244619882827323e-18
4.882705625427762e-07,0.11228045543684101,0.9,0.0,0.0,0.0,0.0,0.09985904513507987,5.8837244591386335e-05,2.4510757411470476e-06,9.191777003110435e-06,1.8186672168143606e-05,8.613206804679541e-07,1.845780774835024e-05,3.470896214345038e-06,6.081068735046734e-06,1.79595096645002e-05,4.1518824126424545e-05,4.555418643383423e-06,1.8964981314443374e-05,1.1035781555740752e-08,8.177980553512962e-08,2.5800447591291492e-08,4.4625169464575526e-09,4.486278764813381e-05,1.593049778567364e-05,0.000103160977748173,2.3229973964120035e-05,2.116369481902163e-05,6.392956299479636e-10,1.6167253707951498e-05,1.821070510632567e-12,4.964472014617261e-08,5.436396388163481e-13,6.031889452425236e-13,6.370161298178417e-13,6.872126570521725e-13,1.576123905575303e-13,4.124027679350011e-06,9.755727762564295e-06,1.089631582933498e-13,8.275127870129063e-06,2.5606932017695e-13,2.1430619970495855e-13,5.547392523520851e-06,4.733613119105085e-13,3.9983713140104446e-16,4.518750127658259e-07,7.95947806679385e-17,8.278797838575727e-08,4.6773674419326006e-17,3.1424755210687584e-18,4.418738846856188e-19,1.3247022316152514e-16,4.9936717069669354e-17,5.2984035209116494e-08,7.1232770366679e-18,5.545983183112257e-17,2.681899751630317e-18
4.980627478459919e-07,0.11228133897779442,0.9,0.0,0.0,0.0,0.0,0.09985601807396793,6.0185210091631206e-05,2.451046540551099e-06,9.306061986538363e-06,1.8423182685258898e-05,8.613004784476103e-07,1.8718216031103596e-05,3.471026245929407e-06,6.095565646314425e-06,1.8321436623486023e-05,4.278828724158079e-05,4.565316726272601e-06,1.9268970870660297e-05,1.1035650104837349e-08,8.177883118070997e-08,2.5799842440478658e-08,4.462490925191127e-09,4.563457728416625e-05,1.6264582600260104e-05,0.00010632145220321083,2.3733614472714665e-05,2.1939454296044185e-05,6.393330234632285e-10,1.6545694253462355e-05,1.8627202424202986e-12,5.0497701290226695e-08,5.506884311087735e-13,6.12834056826995e-13,6.459786786635835e-13,7.123753743791724e-13,1.6031789575108878e-13,4.229960599396499e-06,1.015409988958391e-05,1.103801844546525e-13,8.570526576769838e-06,2.652001460316532e-13,2.1774131517784165e-13,5.7625520754653e-06,4.917021921910497e-13,4.085057523712773e-16,4.809032129902768e-07,8.145772499745209e-17,8.929459387059979e-08,4.7754554607322186e-17,3.3127281340564483e-18,4.716366825867634e-19,1.3844188200622935e-16,5.288906910671177e-17,5.709506251386279e-08,7.456972878432404e-18,5.791968690028609e-17,2.8452615274165546e-18
5.078549331492075e-07,0.11228222703444148,0.9,0.0,0.0,0.0,0.0,0.09985298437139686,6.153361451640564e-05,2.4510176348437974e-06,9.419752008185457e-06,1.8655865949682166e-05,8.612803061028217e-07,1.8975602363332256e-05,3.471124551601155e-06,6.109092712407966e-06,1.8683476582389577e-05,4.4071682765886145e-05,4.574546019130209e-06,1.956955606069209e-05,1.1035519975923786e-08,8.177786665026047e-08,2.57992381783953e-08,4.462466114117988e-09,4.639761140889857e-05,1.6598656826806414e-05,0.00010951017752996661,2.4237236192830155e-05,2.2725757425165217e-05,6.393647724950545e-10,1.6924146004233917e-05,1.904380170328868e-12,5.134091622503681e-08,5.576222283960233e-13,6.223700950394001e-13,6.548361861960969e-13,7.37878429706053e-13,1.6299242668477196e-13,4.3351935973191256e-06,1.0559226152653792e-05,1.117742802999352e-13,8.86963753530981e-06,2.744451095477687e-13,2.2113796116326158e-13,5.981111920632e-06,5.103317425894122e-13,4.171740436905561e-16,5.110925730450861e-07,8.332071747196755e-17,9.615116734882694e-08,4.8735400584564106e-17,3.488508101410737e-18,5.027328135375219e-19,1.4454595248231868e-16,5.594667789935674e-17,6.1423379820082e-08,7.798364949994865e-18,6.043319965824706e-17,3.014623425824251e-18
5.176471184524232e-07,0.1122831195406495,0.9,0.0,0.0,0.0,0.0,0.09984994410484438,6.288233284903916e-05,2.450989068340197e-06,9.53283902429996e-06,1.8884783610211452e-05,8.612601622685184e-07,1.923005069164833e-05,3.4711959722874878e-06,6.121713606525215e-06,1.904563091615527e-05,4.5368833557107774e-05,4.583151197489575e-06,1.986677332376092e-05,1.1035391373784302e-08,8.177691342866186e-08,2.5798634768291333e-08,4.4624424837053444e-09,4.715192621721233e-05,1.6932720438818703e-05,0.00011272677951127015,2.4740839011961415e-05,2.3522468799831043e-05,6.393917640903717e-10,1.7302605748158564e-05,1.9460464132007614e-12,5.217440591450252e-08,5.644428849927296e-13,6.317982289734024e-13,6.635915592440595e-13,7.637173803243296e-13,1.6563611335263287e-13,4.439697374430712e-06,1.0971029577363593e-05,1.1314581519250337e-13,9.172396397492226e-06,2.838022039832253e-13,2.2449654942208813e-13,6.203033812185004e-06,5.292466613351068e-13,4.2584200462621755e-16,5.424597562303582e-07,8.518374253872755e-17,1.0336761217331353e-07,4.971621345529711e-17,3.669868362121177e-18,5.351908743533583e-19,1.507821670144183e-16,5.911079655769918e-17,6.597491869607005e-08,8.147438952767118e-18,6.300020428107412e-17,3.1900603945619046e-18
5.274393037556389e-07,0.11228401643186282,0.9,0.0,0.0,0.0,0.0,0.09984689735145688,6.42312476022819e-05,2.450960872216981e-06,9.645313652031087e-06,1.9109996322445477e-05,8.612400457818716e-07,1.948164091143184e-05,3.471244615332858e-06,6.133487869064364e-06,1.940790090363471e-05,4.667956420441854e-05,4.591173951326879e-06,2.0160658939538154e-05,1.1035264447527471e-08,8.177597255388048e-08,2.5798032180756134e-08,4.462420004903173e-09,4.789755864177847e-05,1.726677341018374e-05,0.00011597089520115773,2.5244422829188194e-05,2.4329456473854077e-05,6.394147496539735e-10,1.7681070760445147e-05,1.987715323461459e-12,5.299821214640272e-08,5.711522242831043e-13,6.411196225955752e-13,6.722475642944808e-13,7.898878965051104e-13,1.6824908769059654e-13,4.54344500063989e-06,1.138943351474777e-05,1.1449515254588012e-13,9.47873981778978e-06,2.9326945394044283e-13,2.2781748990022115e-13,6.428279908142524e-06,5.484436816348201e-13,4.3450963702122114e-16,5.75021018421504e-07,8.704678793130877e-17,1.1095382610794647e-07,5.069699583929434e-17,3.856860291119514e-18,5.690392284220937e-19,1.5715032115596927e-16,6.238263522655825e-17,7.075558706392162e-08,8.504178216378972e-18,6.56206706275497e-17,3.371646146091018e-18
