Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256)
1.985243992113832e-06,0.11244598081634549,0.9,0.0,0.0,0.0,0.0,0.09935137435158148,0.00025032778125388873,2.448325235985658e-06,1.8227879591904765e-05,3.153739589822867e-05,8.58223841023195e-07,3.851190390500961e-05,3.4605873500319133e-06,6.274431506889106e-06,7.441776830088136e-05,0.00032814566656628845,4.686608736327933e-06,4.1170442298824526e-05,1.1023401507379731e-08,8.168803380617487e-08,2.570768385284975e-08,4.462727614327535e-09,9.587573777893407e-05,6.687053641987392e-05,0.0007838697120418938,9.998103054537395e-05,0.00022184001638725763,6.40270006829367e-10,7.39244267317964e-05,7.697154294621838e-12,1.0546203816611362e-07,9.365487979258218e-13,1.3008678855850174e-12,1.3204197309801628e-12,7.156262454796135e-12,3.3462306811983816e-13,1.174105569240749e-05,0.00011706094357062313,1.889566153888596e-13,7.946006763811341e-05,2.4427469321644905e-12,4.65234562660568e-13,6.244803161662655e-05,5.293822217133497e-12,1.7208363773933305e-15,2.2492698349503585e-05,3.6386695602608054e-16
2.0213907651392985e-06,0.1124503284524414,0.9,0.0,0.0,0.0,0.0,0.09933862846462375,0.00025451744453041975,2.448234368741199e-06,1.8277894150071186e-05,3.16049933269865e-05,8.581427854905106e-07,3.865864431184899e-05,3.460285453956494e-06,6.273751748874826e-06,7.579284624439526e-05,0.0003361651702417309,4.6861313387264306e-06,4.1364268707930864e-05,1.1022992471883259e-08,8.168500224423987e-08,2.570525590639985e-08,4.462671362721638e-09,9.602317926269429e-05,6.809713137940221e-05,0.0008028347380435832,0.00010182807094522531,0.00022782407369677802,6.402795624547813e-10,7.531608517007769e-05,7.824672790783102e-12,1.0560686992593548e-07,9.3839951103553e-13,1.3067740434932372e-12,1.3252295925571516e-12,7.348073191007742e-12,3.3508220867794265e-13,1.177329564289908e-05,0.00012017885870068842,1.8936183911321115e-13,8.151161150531816e-05,2.5053967778417446e-12,4.674250569067753e-13,6.415368552384503e-05,5.437505366600576e-12,1.7526261288671685e-15,2.3461803323184e-05,3.707157150961259e-16
2.057537538164765e-06,0.11245467979495431,0.9,0.0,0.0,0.0,0.0,0.09932588003916491,0.0002586893180383268,2.4481408842934228e-06,1.8323267568482985e-05,3.166841796973264e-05,8.580613791897701e-07,3.879537844456056e-05,3.459981969618433e-06,6.273072209240015e-06,7.716766050846556e-05,0.0003442001198994687,4.685653334299183e-06,4.154999680174515e-05,1.1022571651600795e-08,8.168188336044211e-08,2.5702817452493232e-08,4.462608987502062e-09,9.614398981965513e-05,6.932356259037733e-05,0.0008218372034806117,0.00010367481974631984,0.00023382957891086975,6.402880772002382e-10,7.67075966054137e-05,7.951601087420374e-12,1.0572234559369808e-07,9.40125635434725e-13,1.312422298543646e-12,1.3296947528877924e-12,7.540510778279192e-12,3.3544825347905683e-13,1.1801655756141627e-05,0.00012330119608433223,1.897420683010176e-13,8.357100861802477e-05,2.5682667905224207e-12,4.695240461925118e-13,6.586670823128396e-05,5.581764439673863e-12,1.7844108481065244e-15,2.4448609337470896e-05,3.7756373170358544e-16
2.0936843111902316e-06,0.11245903431571547,0.9,0.0,0.0,0.0,0.0,0.0993131299138986,0.0002628436947505971,2.448044775877186e-06,1.8364191578721778e-05,3.172791260689711e-05,8.579796263559316e-07,3.8922472329357156e-05,3.4596769020578587e-06,6.272393009876617e-06,7.85421702333901e-05,0.0003522491033026254,4.685174814284893e-06,4.172795565745817e-05,1.1022139016064432e-08,8.167867692864799e-08,2.570036861794836e-08,4.462540477493472e-09,9.623939248426647e-05,7.054983012096595e-05,0.000840873496768877,0.00010552127757627226,0.00023985498877515475,6.40295544979193e-10,7.809896066412236e-05,8.077948551271452e-12,1.0580982630079537e-07,9.417344514482723e-13,1.3178231881601527e-12,1.3338279440569115e-12,7.733525186909269e-12,3.357255195047863e-13,1.1826305869445372e-05,0.00012642711387267786,1.9009875754961248e-13,8.563797000425976e-05,2.631347996162917e-12,4.715352491303667e-13,6.75867536799413e-05,5.726569857632203e-12,1.81619054653269e-15,2.545283967048016e-05,3.8441100488800126e-16
2.165977857241165e-06,0.11246775089846693,0.9,0.0,0.0,0.0,0.0,0.09928762772365156,0.00027110112550016017,2.4478446846705303e-06,1.8433430603705377e-05,3.183601308750594e-05,8.578150999547079e-07,3.9149163501862474e-05,3.4590620505078736e-06,6.271036032357439e-06,8.129012200380435e-05,0.00036838385377068123,4.684216533230442e-06,4.206181557434159e-05,1.1021238288091939e-08,8.167200133717102e-08,2.5695440371923264e-08,4.462385063528979e-09,9.635867003922616e-05,7.300187446348112e-05,0.0008790338628954266,0.00010921332291267656,0.00025195962916955023,6.403073259591487e-10,8.088124518889134e-05,8.328938297783416e-12,1.0590602688203254e-07,9.446271792281529e-13,1.3279228877758733e-12,1.3411479338398565e-12,8.121093557754622e-12,3.3603028379855694e-13,1.1865128891396055e-05,0.00013268651710729787,1.9074691582112042e-13,8.979348965857526e-05,2.7581099693061296e-12,4.753084201987708e-13,7.104659483640329e-05,6.017707143990089e-12,1.8797349278993638e-15,2.75124711187344e-05,3.9810331716168566e-16
2.2310420486870047e-06,0.11247560187291365,0.9,0.0,0.0,0.0,0.0,0.09926467756805003,0.00027847589075184856,2.4476556579272655e-06,1.848233940390289e-05,3.192202129009617e-05,8.576658910595929e-07,3.9323722370028895e-05,3.4585033716146453e-06,6.269816824690632e-06,8.376186530140956e-05,0.00038294028504172586,4.683353018303601e-06,4.2338754101332465e-05,1.1020387356695751e-08,8.166569486514537e-08,2.5690970946403453e-08,4.462224315626432e-09,9.639059740018975e-05,7.52081554658943e-05,0.0009134606467303271,0.00011253517519542345,0.00026290752969098746,6.403143293770413e-10,8.338479361912503e-05,8.552935807601104e-12,1.0590962433981783e-07,9.468941468646791e-13,1.3362637959576683e-12,1.3467224681173284e-12,8.471413181698738e-12,3.360414167160619e-13,1.1888977434916192e-05,0.00013832455954323257,1.9126268344749995e-13,9.355666658283388e-05,2.872835469990079e-12,4.784383451581767e-13,7.418126349709929e-05,6.281325424598527e-12,1.9369078193750634e-15,2.9422979014059034e-05,4.104238461546846e-16
2.2961062401328445e-06,0.11248345597788177,0.9,0.0,0.0,0.0,0.0,0.09924173323034137,0.00028579846069401297,2.4474582329131006e-06,1.8519563946987114e-05,3.199847384210086e-05,8.575156411993874e-07,3.947236660035623e-05,3.457939751839985e-06,6.268599985610875e-06,8.623207073861121e-05,0.00039752311872064626,4.682488822701897e-06,4.2595058439759916e-05,1.101949860933179e-08,8.165910818180507e-08,2.56864703375103e-08,4.462043984305217e-09,9.635746237503833e-05,7.741390762828874e-05,0.0009479474385048712,0.00011585609512670401,0.0002738984140990244,6.403179367249486e-10,8.588785904692115e-05,8.775194978255717e-12,1.0584170833300793e-07,9.488762862987568e-13,1.3439484951305146e-12,1.3514062683054303e-12,8.822905678346738e-12,3.358257695331775e-13,1.1903208751291714e-05,0.00014396281777316627,1.917212197356231e-13,9.734037380648e-05,2.98812185041207e-12,4.813351238340813e-13,7.733388290196424e-05,6.5463039089756875e-12,1.9940646310695083e-15,3.1385704249617585e-05,4.2274195177258336e-16
2.3611704315786844e-06,0.11249131092591219,0.9,0.0,0.0,0.0,0.0,0.0992187983023988,0.0002930704753299141,2.4472525207404406e-06,1.8546028170040185e-05,3.206634845724338e-05,8.573643862080544e-07,3.9596931812350036e-05,3.45737129970243e-06,6.267385831590405e-06,8.870056506085882e-05,0.00041212629101702956,4.681624208554163e-06,4.28322132539653e-05,1.1018572546294019e-08,8.165224499285199e-08,2.5681939618515004e-08,4.461844341071651e-09,9.626503681870209e-05,7.96191316563357e-05,0.000982478176518362,0.00011917608678921218,0.00028492519314859293,6.403181782575724e-10,8.839043955146586e-05,8.995768154740486e-12,1.0570868954078945e-07,9.50602891945716e-13,1.3510244811241387e-12,1.3552630401631029e-12,9.175342101262936e-12,3.3540367388473114e-13,1.1908629481682967e-05,0.0001495976740725882,1.9212838253503133e-13,0.00010114330732682723,3.1039287245010996e-12,4.840155330517534e-13,8.050286913251113e-05,6.812507630220762e-12,2.0512054361756048e-15,3.339910426188052e-05,4.350576287053164e-16
2.4262346230245242e-06,0.11249916462481395,0.9,0.0,0.0,0.0,0.0,0.09919587604871873,0.0003002935403855094,2.447038664524372e-06,1.8562602997429562e-05,3.21265228476017e-05,8.572121639655359e-07,3.969916527619399e-05,3.4567981400713635e-06,6.266174623953351e-06,9.116719225264579e-05,0.00042674427250930934,4.68075939940671e-06,4.305159636229623e-05,1.1017609811980731e-08,8.164511007197407e-08,2.5677379924000443e-08,4.461625728487057e-09,9.611872711731203e-05,8.182382832317908e-05,0.0010170380825323046,0.00012249515432661475,0.0002959812785764207,6.403150983960503e-10,9.089253329673176e-05,9.214706572135047e-12,1.0551656912572158e-07,9.521002549946602e-13,1.357535818540154e-12,1.3583533844146435e-12,9.528509939369578e-12,3.3479416246247335e-13,1.1905996949631688e-05,0.00015522583655108672,1.9248943053632486e-13,0.00010496425303368692,3.2202185226646645e-12,4.864951422493088e-13,8.368674531486734e-05,7.079810864287469e-12,2.1083303087509985e-15,3.546167110334421e-05,4.473708717968091e-16
2.491298814470364e-06,0.11250701517049787,0.9,0.0,0.0,0.0,0.0,0.09917296942764085,0.0003074692225752679,2.4468168347133566e-06,1.8570108070951148e-05,3.217978498184084e-05,8.570590139349168e-07,3.9780726528398907e-05,3.4562204115221154e-06,6.264966583286861e-06,9.363181266879528e-05,0.0004413720289779983,4.6798945898890556e-06,4.325448644625713e-05,1.101661117386934e-08,8.163770910503503e-08,2.5672792435994517e-08,4.461388549648174e-09,9.592358854123446e-05,8.402799846077813e-05,0.0010516135883676418,0.00012581330192053505,0.00030706055859608075,6.403087537740909e-10,9.339413853431395e-05,9.43206020847373e-12,1.0527095509967056e-07,9.53391972169939e-13,1.363523388971466e-12,1.3607348222201183e-12,9.882212298433612e-12,3.340150209391257e-13,1.1896021083349756e-05,0.0001608443181848781,1.9280908473342698e-13,0.00010880207897804492,3.3369562486923165e-12,4.887884005937947e-13,8.68841340102593e-05,7.348096468562155e-12,2.1654393233291114e-15,3.757193602202306e-05,4.596816760693231e-16
2.556363005916204e-06,0.11251486083013075,0.9,0.0,0.0,0.0,0.0,0.09915008111167588,0.0003145990457774331,2.4465872247884583e-06,1.8569313557060072e-05,3.222684228326456e-05,8.569049767432512e-07,3.9843188549532905e-05,3.4556382638931386e-06,6.26376189910749e-06,9.609430212520641e-05,0.0004560049847499688,4.679029952203599e-06,4.3442070197147915e-05,1.1015577503150696e-08,8.163004854655776e-08,2.566817837141057e-08,4.461133258585913e-09,9.568433990621423e-05,8.623164295197669e-05,0.00108619226473784,0.00012913053377020195,0.00031815737365034044,6.402992114448907e-10,9.58952536054427e-05,9.647877666630712e-12,1.049770790081228e-07,9.544992223040283e-13,1.369025120981353e-12,1.3624618400868992e-12,1.0236267092971954e-11,3.330828409009836e-13,1.1879366361744323e-05,0.0001664504167233256,1.9309158353370647e-13,0.0001126557284760006,3.454109263091488e-12,4.909087177405972e-13,9.009375015761962e-05,7.617255269081957e-12,2.2225325545762493e-15,3.972847315130286e-05,4.719900367439654e-16
2.6214271973620438e-06,0.11252270003292632,0.9,0.0,0.0,0.0,0.0,0.09912721350695394,0.00032168448799838327,2.4463500473271323e-06,1.8560942010389383e-05,3.226832988997004e-05,8.567500938013397e-07,3.988803939728871e-05,3.45505185605643e-06,6.2625607356931545e-06,9.855455096937726e-05,0.00047063898836946445,4.678165640049808e-06,4.361544895040411e-05,1.1014509757004924e-08,8.162213548838625e-08,2.5663538970658077e-08,4.4608603512254155e-09,9.540537840453547e-05,8.84347627232404e-05,0.001120762752402195,0.00013244685407447842,0.0003292664925319585,6.402865471910132e-10,9.839587694225724e-05,9.86220608094768e-12,1.0463981278453319e-07,9.554410145790385e-13,1.3740762035664179e-12,1.3635859505276576e-12,1.0590506251194758e-11,3.320130733200918e-13,1.1856653769121802e-05,0.0001720416954577013,1.9334073224867676e-13,0.00011652421393625769,3.571647089167147e-12,4.92868538803656e-13,9.331439451898322e-05,7.887185491507914e-12,2.279610076989657e-15,4.192990242804416e-05,4.842959492576931e-16
2.6864913888078836e-06,0.11253053135764161,0.9,0.0,0.0,0.0,0.0,0.09910436877176958,0.00032872697907590205,2.446105530400624e-06,1.8545670277623264e-05,3.230481803844903e-05,8.565944069598225e-07,3.991668422775117e-05,3.454461353888855e-06,6.261363235395796e-06,0.00010101246314025586,0.0004852702805380409,4.677301790863286e-06,4.377564482805915e-05,1.1013408962379414e-08,8.161397753946954e-08,2.565887548733898e-08,4.460570357277041e-09,9.509079452332956e-05,9.063735873804594e-05,0.0011553146957978273,0.0001357622670161963,0.000340383088977812,6.40270844004529e-10,0.00010089600706838938,1.0075091046663993e-11,1.0426368566786434e-07,9.562344107546354e-13,1.3787092839662964e-12,1.3641557655897255e-12,1.0944774937025061e-11,3.308200822228951e-13,1.1828462751402839e-05,0.00017761596487578357,1.9355994733298465e-13,0.0001204066113519942,3.689541239543457e-12,4.946794137674104e-13,9.654494760756916e-05,8.157792233584235e-12,2.3366719646354053e-15,4.417489178660878e-05,4.965994092769684e-16
2.7515555802537235e-06,0.11253835352250965,0.9,0.0,0.0,0.0,0.0,0.09908154883423324,0.0003357278990145216,2.4458539142964557e-06,1.8524131418938483e-05,3.2336818688808956e-05,8.564379582032669e-07,3.993044759604603e-05,3.4538669284298853e-06,6.260169521265017e-06,0.00010346795523319044,0.0004998954641473995,4.676438527596909e-06,4.392360643737936e-05,1.1012276201230737e-08,8.160558271648412e-08,2.5654189179079878e-08,4.460263833048163e-09,9.474438692836271e-05,9.283943199086338e-05,0.0011898386792485358,0.00013907677674854525,0.0003515027188551183,6.402521907311587e-10,0.00010339564259894866,1.0286576569614322e-11,1.0385290105386007e-07,9.568947243207751e-13,1.3829546510415845e-12,1.3642170799601521e-12,1.1298930793472722e-11,3.2951719814776514e-13,1.1795333161732163e-05,0.00018317126519267287,1.9375229607948418e-13,0.00012430205535044348,3.807765060451222e-12,4.963520618832427e-13,9.978436405131025e-05,8.428986976159416e-12,2.393718290921647e-15,4.6462158731718325e-05,5.089004127084335e-16
2.8166197716995633e-06,0.11254616537493123,0.9,0.0,0.0,0.0,0.0,0.0990587554090342,0.0003426885768761918,2.4455954485564476e-06,1.8496916632873748e-05,3.236479147763586e-05,8.562807893797096e-07,3.99305759608692e-05,3.453268754215129e-06,6.258979699554436e-06,0.00010592095558067695,0.0005145114762801827,4.675575960427984e-06,4.406021416057918e-05,1.1011112597187243e-08,8.159695934500374e-08,2.5649481299431525e-08,4.459941354624251e-09,9.436967722107848e-05,9.50409835016926e-05,0.0012243261658275218,0.00014239038738333228,0.000362621298024573,6.402306807791796e-10,0.0001058947822399736,1.0496705033375867e-11,1.034113531904657e-07,9.574356991808076e-13,1.3868404053897568e-12,1.3638129612500395e-12,1.165284320874654e-11,3.281167711101424e-13,1.1757767186096917e-05,0.0001887058497539609,1.9392053228579562e-13,0.00012820973472360862,3.9262935913375294e-12,4.978964314448882e-13,0.00010303166735754864,8.700687129302507e-12,2.4507491284039036e-15,4.879047136526407e-05,5.211989557068841e-16
2.881683963145403e-06,0.1125539658821328,0.9,0.0,0.0,0.0,0.0,0.09903599001332813,0.00034961029015452533,2.4453303893157634e-06,1.8464577174999094e-05,3.238914907031709e-05,8.561229419616916e-07,3.991824034115624e-05,3.4526670077831614e-06,6.2577938618815674e-06,0.00010837140335746953,0.0005291155620619621,4.674714188237546e-06,4.418628506678209e-05,1.100991930356721e-08,8.158811597070644e-08,2.5644753090709675e-08,4.459603511873867e-09,9.396992449000611e-05,9.724201431111515e-05,0.0012587694388928204,0.00014570310298093702,0.000373735080928457,6.402064109795928e-10,0.00010839342478741091,1.0705517180951029e-11,1.0294264361101958e-07,9.578696707775672e-13,1.3903926175451383e-12,1.3629838448640543e-12,1.2006392607292579e-11,3.2663022273051435e-13,1.1716231240412426e-05,0.0001942181692978298,1.9406712832292279e-13,0.00013212888837954201,4.0451034371640356e-12,4.993217552952603e-13,0.00010628594504835652,8.972815609900076e-12,2.5077645486195056e-15,5.115864893853291e-05,5.334950346807543e-16
2.946748154591243e-06,0.11256175412216217,0.9,0.0,0.0,0.0,0.0,0.09901325398176404,0.00035649426457684476,2.4450589969210586e-06,1.8427626262846904e-05,3.241026196610377e-05,8.559644568371554e-07,3.98945390922774e-05,3.4520618663489317e-06,6.256612086795082e-06,0.00011081924771537023,0.0005437052502736503,4.6738532996959404e-06,4.4302577470120425e-05,1.1008697492653657e-08,8.15790612798778e-08,2.5640005777726407e-08,4.459250903368888e-09,9.354813959731264e-05,9.944252547582899e-05,0.0012931615462954274,0.00014901492754182692,0.0003848406399317061,6.401794806136425e-10,0.00011089156912567595,1.0913052110348015e-11,1.0245009724389058e-07,9.582077105039008e-13,1.3936354746271846e-12,1.3617676328566954e-12,1.2359469767508065e-11,3.2506809733527584e-13,1.1671157832735323e-05,0.00019970685706287164,1.941943039248718e-13,0.0001360588016714303,4.164172652866843e-12,5.0063660233442e-13,0.00010954634414311635,9.245300450248254e-12,2.5647646219488484e-15,5.3565561985471024e-05,5.457886462953354e-16
3.011812346037083e-06,0.11256952927550799,0.9,0.0,0.0,0.0,0.0,0.09899054848066845,0.0003633416742787386,2.4447815338104234e-06,1.838654095847012e-05,3.242846280830379e-05,8.558053741296185e-07,3.9860500769348515e-05,3.4514535066313568e-06,6.2554344409104375e-06,0.00011326444695207774,0.0005582783306294417,4.672993374061798e-06,4.440979515808695e-05,1.100744834614814e-08,8.156980402867617e-08,2.5635240562404818e-08,4.458884131451959e-09,9.310709914705428e-05,0.00010164251806463192,0.0013274962472465076,0.00015232586499949223,0.0003959348454402377,6.40149990466466e-10,0.00011338921422584969,1.1119347281988243e-11,1.0193677815972301e-07,9.58459754817727e-13,1.3965914161919436e-12,1.3601997961130796e-12,1.2711975165087647e-11,3.2344011191289185e-13,1.1622947385017636e-05,0.00020517071472375684,1.9430405201310134e-13,0.00013999880306345548,4.283480638802566e-12,5.018489253011126e-13,0.00011281206696478353,9.51807443521209e-12,2.6217494175007484e-15,5.601013209143617e-05,5.580797874740043e-16
3.0768765374829228e-06,0.11257729061717214,0.9,0.0,0.0,0.0,0.0,0.09896787452140812,0.00037015364229844383,2.4444982626410916e-06,1.8341764020164215e-05,3.244405025113099e-05,8.556457330448466e-07,3.98170870440399e-05,3.4508421038224173e-06,6.254260979922692e-06,0.00011570696771764379,0.0005728328326238104,4.672134481900974e-06,4.450859131416994e-05,1.1006173046739948e-08,8.156035298065835e-08,2.5630458619186665e-08,4.458503797972345e-09,9.264935908767915e-05,0.00010384199315482156,0.0013617679618234927,0.00015563591921466114,0.00040701484681954675,6.401180420037063e-10,0.0001158863591435659,1.1324438535218038e-11,1.0140550488125496e-07,9.586347217089466e-13,1.3992812605774743e-12,1.3583134775936756e-12,1.3063818343285105e-11,3.2175520467511036e-13,1.1571970009416585e-05,0.00021060869913439067,1.9439816186493432e-13,0.0001439482610934311,4.403008044830121e-12,5.02966105099844e-13,0.00011608236724632876,9.791074764356753e-12,2.6787190030197162e-15,5.849133134903517e-05,5.703684553976408e-16
3.1419407289287626e-06,0.11258503750925404,0.9,0.0,0.0,0.0,0.0,0.09894523297295602,0.0003769312413413079,2.444209444649481e-06,1.829370571639851e-05,3.2457292431604205e-05,8.554855717412241e-07,3.9765195644392874e-05,3.45022783068933e-06,6.2530917496327115e-06,0.00011814678426131495,0.0005873670058517137,4.671276685816531e-06,4.459957215803222e-05,1.1004872770721692e-08,8.155071685203298e-08,2.5625661091143182e-08,4.458110500994597e-09,9.217726790765011e-05,0.00010604095182897831,0.0013959717230800782,0.0001589450939706606,0.00041807805412899974,6.400837367260552e-10,0.00011838300301663648,1.1528360113796865e-11,1.0085886520994065e-07,9.587406150966437e-13,1.4017243220108482e-12,1.3561395961128159e-12,1.3414917312063643e-11,3.2002158208394794e-13,1.1518567234628036e-05,0.0002160199098550016,1.9447823991555266e-13,0.0001479065815955501,4.522736682827295e-12,5.039949919360158e-13,0.0001193565465146159,1.0064242739031043e-11,2.7356734448129267e-15,6.1008181550005196e-05,5.826546475024468e-16
