Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516)
1.032052885816724e-06,0.1123350297778069,0.9,0.0,0.0,0.0,0.0,0.09968272123436875,0.00013255135136239015,2.4499368567494877e-06,1.439494374032164e-05,2.6890249887290925e-05,8.602188198377539e-07,2.961377558290784e-05,3.468038459369468e-06,6.287520831880049e-06,3.824145007197851e-05,0.00012901925403074188,4.6956430935365775e-06,3.15741728679554e-05,1.1030655118008733e-08,8.174180255375597e-08,2.5767442117393804e-08,4.4622645335443035e-09,7.618021902837694e-05,3.446634816151523e-05,0.0003137378830608785,5.1168083623105634e-05,7.733589158284784e-05,6.397214947797028e-10,3.7174659385351e-05,4.0933609116839475e-12,8.41468746787934e-08,8.019996078551574e-13,1.0019692160194834e-12,1.0197307914910348e-12,2.5055449732759002e-12,2.670496973493433e-13,8.688382140409857e-06,4.028366564486834e-05,1.6111010628579547e-13,2.9621906569433814e-05,9.145707102621012e-13,3.5679187344787804e-13,2.1747648592749726e-05,1.851559331093624e-12,8.806997913563663e-16,4.156111339535654e-06,1.8299926968753446e-16,1.2295289363301228e-06,1.0119321674011079e-16,2.198883281663249e-17,4.912867769926349e-18
1.040182545610318e-06,0.11233591126906649,0.9,0.0,0.0,0.0,0.0,0.09967998670296231,0.00013362191502890093,2.4499237922710996e-06,1.4452425034361827e-05,2.6969509323194387e-05,8.602022791989842e-07,2.973917550177924e-05,3.467976501930079e-06,6.287639443047888e-06,3.854732098037257e-05,0.000130531613006825,4.695723594860126e-06,3.170895226067908e-05,1.1030596317831589e-08,8.174136739399883e-08,2.5766945744422348e-08,4.462269333950599e-09,7.648543997662078e-05,3.474319823860743e-05,0.0003173245903545752,5.1585280124041816e-05,7.833960349091036e-05,6.397260548963922e-10,3.748850442368555e-05,4.126275756650244e-12,8.448128108410278e-08,8.043351372128002e-13,1.006210782071875e-12,1.0240127274263333e-12,2.5379739090376774e-12,2.681104836999444e-13,8.735454101333469e-06,4.084146433866747e-05,1.615849946921872e-13,2.9995753023887064e-05,9.260804758981603e-13,3.5831490961878515e-13,2.204313099736205e-05,1.8766500130767635e-12,8.878803746204433e-16,4.2471040050300625e-06,1.8454398816311459e-16,1.2624343180450697e-06,1.0200599398639314e-16,2.2426085827641296e-17,5.033146907522157e-18
1.0483122054039122e-06,0.11233679420085903,0.9,0.0,0.0,0.0,0.0,0.09967725004759445,0.00013469138273431068,2.4499107398159165e-06,1.4509299468901091e-05,2.7047695132475707e-05,8.601857265499935e-07,2.9863488042911174e-05,3.467914530626493e-06,6.2877430541797705e-06,3.885325670413429e-05,0.00013204846705950688,4.695793955768828e-06,3.1842468333540925e-05,1.103053757180795e-08,8.17409317859724e-08,2.5766449910979727e-08,4.462274110828784e-09,7.678649941530447e-05,3.5020040334822024e-05,0.0003209214672579397,5.200246201307585e-05,7.934711270700003e-05,6.397306279974383e-10,3.7802342524975615e-05,4.159154286953045e-12,8.481106239740198e-08,8.066384541214369e-13,1.0104119252752991e-12,1.0282568836644499e-12,2.570523481379592e-12,2.691566019211694e-13,8.781952330103573e-06,4.140147727679097e-05,1.6205345084304782e-13,3.0370834864507773e-05,9.37627535260011e-13,3.598236704065682e-13,2.2339860859075747e-05,1.901845055153724e-12,8.950607042927768e-16,4.339194494829223e-06,1.860886695143897e-16,1.2958974094403385e-06,1.028187470619608e-16,2.2868087516730114e-17,5.155262857143715e-18
1.0564418651975064e-06,0.1123376785543834,0.9,0.0,0.0,0.0,0.0,0.09967451129865251,0.00013575975308149793,2.4498976950017142e-06,1.4565568983769893e-05,2.7124821689737573e-05,8.60169161849267e-07,2.9986716341462938e-05,3.467852543772999e-06,6.2878324956475855e-06,3.9159256426119246e-05,0.00013356975968253622,4.6958547355761264e-06,3.1974732823973185e-05,1.1030478860200407e-08,8.174049612114382e-08,2.5765954335210992e-08,4.462278864733594e-09,7.708342438913025e-05,3.5296874444488785e-05,0.00032452840544518625,5.241962928195599e-05,8.035837799924171e-05,6.397352119292816e-10,3.811617368557859e-05,4.191996461712308e-12,8.513624898871702e-08,8.089099907962744e-13,1.0145730223662455e-12,1.0324633721683216e-12,2.6031923395229955e-12,2.7018814834505224e-13,8.827880119701713e-06,4.1963674180063756e-05,1.6251556086315008e-13,3.0747138464513356e-05,9.492114629125329e-13,3.613182884469646e-13,2.2637826310596607e-05,1.927143434188787e-12,9.022407802444722e-16,4.432382913970359e-06,1.8763331374342492e-16,1.32992137616356e-06,1.0363147595552928e-16,2.3314839766472718e-17,5.2792247202053224e-18
1.0645715249911005e-06,0.1123385643109798,0.9,0.0,0.0,0.0,0.0,0.09967177048632327,0.0001368270248441844,2.449884653291709e-06,1.4621235593662444e-05,2.7200903178039025e-05,8.601525859720748e-07,3.0108863538572077e-05,3.467790539672684e-06,6.287908552769263e-06,3.946531932186341e-05,0.00013509543487016752,4.695906463194306e-06,3.210575736066365e-05,1.1030420162582591e-08,8.174006099448867e-08,2.5765457818348087e-08,4.4622836268123316e-09,7.737624192584053e-05,3.557370056202487e-05,0.00032814529713205123,5.2836781922770605e-05,8.137335830038628e-05,6.397398049035496e-10,3.8429997901818105e-05,4.224802245326976e-12,8.545687120812925e-08,8.111501736913044e-13,1.0186944465862144e-12,1.0366323051308587e-12,2.635979138218931e-12,2.712052192340611e-13,8.873240780446353e-06,4.2528024967629415e-05,1.6297140972963727e-13,3.112465036795708e-05,9.608318387607298e-13,3.627988951466295e-13,2.2937015592550536e-05,1.9525441363943653e-12,9.094206023519677e-16,4.5266692732914785e-06,1.8917792085028657e-16,1.3645093278671223e-06,1.0444418065675433e-16,2.3766344288580357e-17,5.4050414854913996e-18
1.0727011847846947e-06,0.1123394514521188,0.9,0.0,0.0,0.0,0.0,0.09966902764059299,0.00013789319696288764,2.4498716113963298e-06,1.4676301385719458e-05,2.727595359084461e-05,8.601359979336531e-07,3.022993278405684e-05,3.4677285166192814e-06,6.287971967594033e-06,3.977144455984938e-05,0.00013662543711431894,4.69594963834251e-06,3.2235553464326194e-05,1.1030361464141374e-08,8.17396257996546e-08,2.5764961037244773e-08,4.46228836546205e-09,7.766497903515563e-05,3.585051868200923e-05,0.000331772035075665,5.32539199279429e-05,8.239201270825614e-05,6.397444055071559e-10,3.874381516998277e-05,4.257571607474757e-12,8.577295938168087e-08,8.133594235527818e-13,1.022776567716708e-12,1.0407637950110743e-12,2.668882537807685e-12,2.722079107793108e-13,8.918037638951965e-06,4.309449975682711e-05,1.6342108128370546e-13,3.1503357287792844e-05,9.724882479980458e-13,3.6426562069229244e-13,2.323741705271943e-05,1.9780461572684686e-12,9.166001704991976e-16,4.6220534904768955e-06,1.9072249083691599e-16,1.3996643181339727e-06,1.0525686115380342e-16,2.422260248099393e-17,5.5327220112500385e-18
1.0808308445782888e-06,0.11234033995940512,0.9,0.0,0.0,0.0,0.0,0.09966628279124756,0.00013895826854049833,2.4498585653477993e-06,1.4730768516880479e-05,2.734998673417938e-05,8.601193978516435e-07,3.0349927239307153e-05,3.467666472901349e-06,6.28802344084251e-06,4.0077631301797435e-05,0.00013815971140141323,4.695984732859424e-06,3.236413254855668e-05,1.1030302747011779e-08,8.173919065835164e-08,2.576446356503697e-08,4.462293086278397e-09,7.794966270742509e-05,3.612732879910139e-05,0.00033540851257445346,5.367104329023104e-05,8.341430048627089e-05,6.397490121237813e-10,3.9057625486325625e-05,4.290304522860578e-12,8.608454381147424e-08,8.15538155487499e-13,1.026819752097047e-12,1.04485795468213e-12,2.7019012041949753e-12,2.731963190937062e-13,8.962274036998732e-06,4.366306886304839e-05,1.6386465824351488e-13,3.1883246103735053e-05,9.841802810323601e-13,3.657185940600817e-13,2.3539019145192443e-05,2.0036485015190152e-12,9.237794845747348e-16,4.71853539121747e-06,1.9226702370370105e-16,1.4353893444098383e-06,1.0606951743633332e-16,2.4683615559205257e-17,5.66227503745506e-18
1.088960504371883e-06,0.1123412298145779,0.9,0.0,0.0,0.0,0.0,0.0996635359678726,0.0001400222388373324,2.4498455119179074e-06,1.4784639210953653e-05,2.7423016229016413e-05,8.601027846934037e-07,3.0468850080554472e-05,3.4676044068050575e-06,6.288063634086571e-06,4.038387870298699e-05,0.00013969820320888576,4.696012192178697e-06,3.2491505920778854e-05,1.1030243996655428e-08,8.173875499944031e-08,2.5763966136707217e-08,4.46229775589538e-09,7.823031991227915e-05,3.6404130908101835e-05,0.00033905462346794175,5.408815200272228e-05,8.444018106397466e-05,6.397536232840747e-10,3.9371428847062184e-05,4.323000971164279e-12,8.639165477308984e-08,8.176867790313883e-13,1.0308243626632316e-12,1.048914897498813e-12,2.7350338089050396e-12,2.741705402088633e-13,9.005953330264068e-06,4.423370279957906e-05,1.6430222221849595e-13,3.226430385989308e-05,9.95907533418671e-13,3.6715794302654356e-13,2.3841810429427917e-05,2.029350182984828e-12,9.309585444740147e-16,4.81611471049215e-06,1.9381151945257423e-16,1.471687347931164e-06,1.0688214949302629e-16,2.514938444569279e-17,5.793709174853285e-18
1.0970901641654771e-06,0.11234212099950873,0.9,0.0,0.0,0.0,0.0,0.09966078719985373,0.00014108510726587223,2.4498324469639434e-06,1.483791575549407e-05,2.749505551383939e-05,8.600861589734845e-07,3.058670450228206e-05,3.4675423166190528e-06,6.288093172052462e-06,4.069018591260235e-05,0.0001412408585014213,4.6960324368875964e-06,3.261768478326315e-05,1.1030185194420377e-08,8.173831921638965e-08,2.5763467936121898e-08,4.46230239326947e-09,7.850697759703557e-05,3.668092500387755e-05,0.0003427102621365974,5.450524605883204e-05,8.546961403764715e-05,6.397582373037876e-10,3.968522524836913e-05,4.355660936744237e-12,8.669432251518866e-08,8.198056982311198e-13,1.0347907589694006e-12,1.05293473747293e-12,2.768279029052411e-12,2.7513067006718677e-13,9.049078886979122e-06,4.480637227742271e-05,1.6473385372470024e-13,3.264651776223001e-05,1.007669605771269e-12,3.685837941797173e-13,2.4145779569242967e-05,2.055150224545522e-12,9.381373500964295e-16,4.914791093953349e-06,1.9535597808296036e-16,1.508561213652738e-06,1.0769475731466493e-16,2.561990992417057e-17,5.927032921650252e-18
1.1052198239590713e-06,0.11234301349620122,0.9,0.0,0.0,0.0,0.0,0.09965803651637674,0.0001421468733857305,2.4498193674131504e-06,1.4890600498772365e-05,2.756611784719214e-05,8.600695196223165e-07,3.070349372031456e-05,3.467480200636387e-06,6.288112644788699e-06,4.099655207407556e-05,0.0001427876237271966,4.696045864193556e-06,3.2742680234143664e-05,1.1030126326468e-08,8.173788267847196e-08,2.5762969745331134e-08,4.462306963568447e-09,7.877966268525415e-05,3.6957711081446504e-05,0.00034637532350188213,5.492232545229659e-05,8.650255917104694e-05,6.397628527888943e-10,3.999901468638269e-05,4.388284408638211e-12,8.699257725649388e-08,8.218953117155654e-13,1.038719297233589e-12,1.0569175893101334e-12,2.8016355474219236e-12,2.7607680451941426e-13,9.09165408665784e-06,4.53810482051099e-05,1.6515963220007857e-13,3.302987517604431e-05,1.019466103695418e-12,3.6999627293114097e-13,2.4450915331805405e-05,2.081047658037884e-12,9.45315901348746e-16,5.014564099316664e-06,1.9690039959657168e-16,1.5460137701897554e-06,1.0850734089035719e-16,2.609519246509207e-17,6.0622546457391575e-18
1.1133494837526655e-06,0.11234390728679176,0.9,0.0,0.0,0.0,0.0,0.09965528394640329,0.00014320753691614375,2.4498062692693578e-06,1.4942695853784479e-05,2.7636216288561023e-05,8.600528670802806e-07,3.081922097763935e-05,3.4674180571592996e-06,6.288122605780352e-06,4.13029763247634e-05,0.0001443384458728222,4.696052846657353e-06,3.28665032558285e-05,1.1030067374806444e-08,8.173744573355453e-08,2.5762470833121656e-08,4.462311483202466e-09,7.904840207199615e-05,3.7234489135905285e-05,0.00035004970309300104,5.5339390177212215e-05,8.753897641702203e-05,6.397674680998778e-10,4.031279715719341e-05,4.420871380778524e-12,8.728644918162937e-08,8.239560121321681e-13,1.042610329956329e-12,1.0608635686825507e-12,2.8351020531046587e-12,2.77009039305078e-13,9.13368232009933e-06,4.595770171270636e-05,1.6557963588993818e-13,3.341436364259442e-05,1.0312966382877602e-12,3.7139550338434504e-13,2.475720659913716e-05,2.1070415252274484e-12,9.524941981420315e-16,5.115433187145903e-06,1.9844478399230558e-16,1.5840477828593292e-06,1.093199002115692e-16,2.6575232435470343e-17,6.199382612773339e-18
1.1214791435462596e-06,0.11234480235347646,0.9,0.0,0.0,0.0,0.0,0.09965252951874483,0.00014426709767977053,2.449793149363955e-06,1.4994204274716402e-05,2.7705363765822714e-05,8.600362005731839e-07,3.0933889537405456e-05,3.467355884497021e-06,6.288123585477863e-06,4.1609457798227774e-05,0.0001458932722833299,4.696053741315321e-06,3.298916475385534e-05,1.1030008325166098e-08,8.173700793652231e-08,2.5761971693668083e-08,4.4623159272465935e-09,7.931322263193322e-05,3.751125916246324e-05,0.00035373329684744,5.5756440227910596e-05,8.857882585614406e-05,6.397720818312348e-10,4.062657265686027e-05,4.453421850430011e-12,8.75759684489556e-08,8.259881881453085e-13,1.0464642071610918e-12,1.064772791919883e-12,2.868677239610091e-12,2.7792747008216823e-13,9.175166984765358e-06,4.6536304078800134e-05,1.6599394225104439e-13,3.379997081928273e-05,1.0431608243138848e-12,3.727816087744305e-13,2.506464232955354e-05,2.13313087456181e-12,9.596722403929906e-16,5.217397753978476e-06,1.9998913127108702e-16,1.6226659744715822e-06,1.1013243526828227e-16,2.7060029822711083e-17,6.338424918063929e-18
1.1296088033398538e-06,0.1123456986787572,0.9,0.0,0.0,0.0,0.0,0.09964977326200088,0.0001453255556425825,2.4497800039353364e-06,1.5045128272260736e-05,2.7773573022599548e-05,8.600195203025186e-07,3.104750269251194e-05,3.4672936809709706e-06,6.28811608288862e-06,4.191599562287403e-05,0.0001474520508073262,4.69604888401431e-06,3.311067552588249e-05,1.1029949160610733e-08,8.173656948769925e-08,2.576147184510725e-08,4.462320303936625e-09,7.957415120995651e-05,3.778802115641468e-05,0.0003574260012791168,5.617347559905624e-05,8.962206774984091e-05,6.397766924025331e-10,4.094034118139809e-05,4.485935819233862e-12,8.786116518194605e-08,8.279922229046391e-13,1.0502812754237348e-12,1.0686453763970758e-12,2.902359806384813e-12,2.7883219239754015e-13,9.216111486882932e-06,4.711682679142217e-05,1.664026276362215e-13,3.418668452596811e-05,1.055058281578127e-12,3.741547111172437e-13,2.5373211588440717e-05,2.1593147636704468e-12,9.668500280226721e-16,5.320457106844522e-06,2.0153344143171654e-16,1.6618710078509978e-06,1.1094494605227372e-16,2.754958465421268e-17,6.479389638322588e-18
1.137738463133448e-06,0.1123465962451583,0.9,0.0,0.0,0.0,0.0,0.09964701520455603,0.0001463829109119547,2.449766830037904e-06,1.5095470411890056e-05,2.7840856617751133e-05,8.600028253318861e-07,3.116006376811174e-05,3.467231444915742e-06,6.288100566781936e-06,4.2222588922175305e-05,0.00014901472980132895,4.696038590226732e-06,3.323104626096077e-05,1.102988986787399e-08,8.173612982102687e-08,2.5760971955346877e-08,4.462324582637407e-09,7.983121461931816e-05,3.806477511319767e-05,0.0003611277134880136,5.6590496285646055e-05,9.066866254429545e-05,6.397812984898126e-10,4.125410272677616e-05,4.518413293373552e-12,8.814206946444764e-08,8.299684939648711e-13,1.0540618778155543e-12,1.072481440558202e-12,2.9361484592629245e-12,2.797233016718463e-13,9.256519240578755e-06,4.769924155111555e-05,1.6680576729128201e-13,3.457449274517867e-05,1.066988635027791e-12,3.7551493120157434e-13,2.5682903548980047e-05,2.185592259634623e-12,9.740275609595414e-16,5.424610463163462e-06,2.0307771447510682e-16,1.7016654848968939e-06,1.1175743255379778e-16,2.804389642869969e-17,6.62228459911983e-18
