Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011),CHO2(367),S(1123),S(872),S(869),S(1124),S(1122)
0.0002004907183631802,0.1242767012543886,0.9,0.0,0.0,0.0,0.0,0.05678706757917232,0.004844768084349758,1.433768008512407e-06,5.001921438668079e-06,1.8721986854457536e-05,4.993057599838516e-07,1.5556559369198223e-05,2.009224914193318e-06,5.4696442042128e-06,0.004591842072806995,0.02704326082013258,3.1468289683860418e-06,2.6386755125625987e-05,6.455446976346638e-09,4.783747903701587e-08,1.49564648915626e-08,2.6916009649200168e-09,7.87791435897269e-06,0.00520614164991877,0.05729126474621376,0.004981017883720828,0.0014666515920926898,3.889798974423019e-10,0.005933359743740363,7.704135642918019e-11,4.481333188796315e-09,2.875320763223641e-13,4.311847877660269e-13,2.758419726693228e-13,2.4468261661663315e-11,1.4860227823439414e-14,8.73773625244823e-07,0.002756672409160049,1.1657890615448906e-13,0.0010738593840508245,1.7072878513242276e-11,3.001393034423947e-13,0.0003643336563641693,1.5972749557758486e-11,8.522941454656558e-14,0.014241846886515664,2.919939385543205e-14,0.004854402198804417,1.5283195234231393e-14,1.5227234221767486e-13,3.374422835312602e-14,2.1131133308801232e-12,6.704080498330964e-13,0.0036283774042060435,1.944819722090939e-13,1.3483429747116094e-12,6.162499283646364e-14,4.2763015587739513e-13,1.1025089000123515e-09,3.151965993051164e-14,0.003961914566710758,4.682566719075027e-13,0.005259537702679198,5.999426679374644e-11,4.308886958123154e-14,2.9877404244382195e-13,4.188870851620979e-11,6.320484820764211e-09,1.9636467786139623e-10,2.443228192341724e-10,4.37336553082306e-13,2.2856754611229464e-10,2.7053092355141103e-14,2.5696348679587836e-15,2.7088977228722003e-11,4.023219591736828e-14,2.7903575009497785e-13,1.0941014572629373e-11,0.00281435606945941,9.612065349889952e-13,8.754211540804686e-16,7.469094563092429e-12,6.004098485670281e-09,7.441145888728087e-12,1.0086696673547074e-08
0.00020255272260622862,0.12436789081629906,0.9,0.0,0.0,0.0,0.0,0.05646545234262503,0.004847260862362829,1.4257182417172912e-06,4.975225311650614e-06,1.861594575144873e-05,4.965400171118557e-07,1.549187292911742e-05,1.997993367155661e-06,5.463161695578282e-06,0.004618686423502537,0.027265120918290413,3.1344749660278986e-06,2.623740859927925e-05,6.419203452530538e-09,4.7568899639077986e-08,1.4873618388103855e-08,2.6773542224372635e-09,7.829363285147821e-06,0.0052460267956456,0.05773696572784879,0.004995586827392743,0.0014647029968203802,3.8692632955863417e-10,0.0059789385418139275,7.658824833971032e-11,4.425244551047771e-09,2.840758311219931e-13,4.260035313381247e-13,2.729389669768581e-13,2.4279545045974248e-11,1.4678020874416326e-14,8.669679682788667e-07,0.00276801922473231,1.1597499915309758e-13,0.0010735006684173835,1.695807170974848e-11,2.984659303567251e-13,0.00036425623256898336,1.5867269563647034e-11,8.547870142003194e-14,0.01437268527456737,2.942369728049197e-14,0.0048952927197935415,1.54002824038507e-14,1.5348793664877307e-13,3.398476140302463e-14,2.1188296864129397e-12,6.709832697063309e-13,0.003653768044658661,1.9593300852421326e-13,1.3583752169712834e-12,6.197040734882093e-14,4.3001827055142154e-13,1.105491387220435e-09,3.1748195050905876e-14,0.003998057150186133,4.691251723922723e-13,0.005309867408967998,6.016974359817364e-11,4.337353925790807e-14,3.007417620481236e-13,4.201122866014092e-11,6.338971585753568e-09,1.965331616418842e-10,2.447759777469974e-10,4.382009693558409e-13,2.290193206460077e-10,2.721882334718705e-14,2.577150774651481e-15,2.7168209585807214e-11,4.0502916004634725e-14,2.809076187261039e-13,1.0973647433520228e-11,0.002859342273670531,9.624135342194055e-13,8.821459517894343e-16,7.526316728736895e-12,6.050097035464028e-09,7.498306695640223e-12,1.01641798636086e-08
0.00020440852642497222,0.1244495699211211,0.9,0.0,0.0,0.0,0.0,0.05617759995895627,0.004849277585511819,1.4185113489480674e-06,4.951362451864477e-06,1.85210377241669e-05,4.940641667423348e-07,1.543395783356298e-05,1.9879390520953148e-06,5.4572841765121056e-06,0.004642585259746094,0.027464005425861623,3.1234045811269207e-06,2.6103737675254916e-05,6.386754910453657e-09,4.732844262082132e-08,1.4799455475757352e-08,2.6645962248891993e-09,7.786201649508285e-06,0.005281730278658823,0.0581362128652474,0.005008299069211517,0.0014629505200083844,3.850871855149235e-10,0.006019739290664567,7.61794843803172e-11,4.375540872136998e-09,2.8100221033594237e-13,4.2139579289007547e-13,2.7035484935356186e-13,2.4111034880115493e-11,1.4516508563286374e-14,8.609160067549434e-07,0.0027781072324373243,1.1543442680610817e-13,0.0010731656179253618,1.6855286538790897e-11,2.9696825367240484e-13,0.00036419770006203235,1.5773484487224922e-11,8.569621856359879e-14,0.014489916710196142,2.9624486860598955e-14,0.004931972117797934,1.5505093849279634e-14,1.5457035929252854e-13,3.419951683562445e-14,2.1237104923421464e-12,6.714448862238077e-13,0.0036764898887289956,1.9722261868643572e-13,1.3672910931273458e-12,6.227774518210146e-14,4.321430759223956e-13,1.1080379295443677e-09,3.1953656873643406e-14,0.004030444530926774,4.698635738556761e-13,0.005354975941129442,6.032285720901782e-11,4.362724134863501e-14,3.0249538405358665e-13,4.211813453929758e-11,6.3551023525037285e-09,1.966683706303645e-10,2.451612543425687e-10,4.389571788904478e-13,2.294145425091019e-10,2.736659284735628e-14,2.5837088357928073e-15,2.7237344377323767e-11,4.074599843940065e-14,2.8258838825797647e-13,1.1002144738452815e-11,0.002899940484595209,9.63456792357117e-13,8.881657854399839e-16,7.57753957327026e-12,6.0912729773094365e-09,7.549475295110944e-12,1.0233540436563195e-08
0.0002062643302437158,0.12453088013919285,0.9,0.0,0.0,0.0,0.0,0.05589125565777612,0.004851084105320908,1.411340190836631e-06,4.9276526837088e-06,1.8426627849990107e-05,4.916008642428476e-07,1.537632684977227e-05,1.9779356945567707e-06,5.451365782050554e-06,0.004666238600039815,0.027662144094432538,3.112379647344775e-06,2.597076462763348e-05,6.354467260443915e-09,4.708917788465503e-08,1.4725668428858652e-08,2.6518986459789885e-09,7.743534893801625e-06,0.005317251770835671,0.05853368513266799,0.0050206372310279265,0.0014611993332945541,3.832565952970324e-10,0.006060332570299724,7.576991770249266e-11,4.326556885199585e-09,2.779632062386337e-13,4.1683988099386603e-13,2.677974795824837e-13,2.3943779624306416e-11,1.4357291004947666e-14,8.549318592621497e-07,0.002788079134049612,1.1489662666429756e-13,0.0010728192168735315,1.675301433511508e-11,2.954784502466468e-13,0.00036414947876069496,1.5680762117903098e-11,8.590733488350662e-14,0.014606652984629978,2.982425543874863e-14,0.004968536621468322,1.5609371040950756e-14,1.556418132749878e-13,3.441264638220461e-14,2.128344877893367e-12,6.718543428471773e-13,0.0036990902654789218,1.9849684028792118e-13,1.3761003085264016e-12,6.258176760922568e-14,4.3424490816539127e-13,1.1104559029623507e-09,3.215891330715207e-14,0.00406269891679191,4.70561620950143e-13,0.005399906335102637,6.047146518344821e-11,4.3878590187185024e-14,3.042327025226868e-13,4.222189452780417e-11,6.370758443504614e-09,1.9678830181735523e-10,2.455254751928157e-10,4.396930271336003e-13,2.2979912284121065e-10,2.7513058062679946e-14,2.5900739144875863e-15,2.730444475640976e-11,4.098855172831844e-14,2.8426549843554886e-13,1.1029825871165755e-11,0.0029406403318574773,9.64459864413659e-13,8.941550086189124e-16,7.628501320347925e-12,6.132239033629167e-09,7.600383695943527e-12,1.0302548302451148e-08
0.0002081201340624594,0.12461182338729514,0.9,0.0,0.0,0.0,0.0,0.05560641086165791,0.004852684787873773,1.404204606430711e-06,4.904094187315864e-06,1.8332713285675133e-05,4.891500433174395e-07,1.5318977460119082e-05,1.9679830325385324e-06,5.445406629037976e-06,0.0046896482063654805,0.027859539021666855,3.1013999460991012e-06,2.583848555534047e-05,6.3223397778458486e-09,4.6851100060407166e-08,1.465225526153766e-08,2.639261220529618e-09,7.701352458938627e-06,0.005352592222674225,0.0589293918414885,0.0050326057827513974,0.001459449527214741,3.8143452479436894e-10,0.006100719447320217,7.53596543114256e-11,4.2782779300385374e-09,2.749584040837527e-13,4.123351767544272e-13,2.6526653515019926e-13,2.3777770211471366e-11,1.4200322031865712e-14,8.490141721286807e-07,0.002797936339470304,1.1436158249474896e-13,0.0010724616638564271,1.6651255964648016e-11,2.9399647622861705e-13,0.00036411133451742317,1.558907967594665e-11,8.611212686366426e-14,0.014722894553696141,3.002300826391274e-14,0.005004986942648633,1.571311676915218e-14,1.5670232972073317e-13,3.4624156181567424e-14,2.1327362820074363e-12,6.72212556045196e-13,0.0037215705311479806,1.9975574511980947e-13,1.3848033675770234e-12,6.288250633746779e-14,4.363239883279527e-13,1.1127471017291913e-09,3.236396806528703e-14,0.004094820821823671,4.712198890171447e-13,0.0054446587597628245,6.061562135964573e-11,4.412759931169335e-14,3.0595381226372614e-13,4.232254621613628e-11,6.38594553069114e-09,1.968932236395501e-10,2.4586894049455044e-10,4.4040877207811867e-13,2.301731964782513e-10,2.7658229312020352e-14,2.5962483166972514e-15,2.736953503240876e-11,4.1230583577461165e-14,2.8593900298997753e-13,1.1056700552753339e-11,0.00298143879867441,9.654233366865857e-13,9.001137786948875e-16,7.679203333624516e-12,6.1729963006091835e-09,7.651033235899879e-12,1.0371205274648903e-08
0.000209975937881203,0.12469240158371395,0.9,0.0,0.0,0.0,0.0,0.05532305706608367,0.0048540838882079355,1.3971044351677708e-06,4.880685203489841e-06,1.8239291211993267e-05,4.867116380715284e-07,1.5261907235962108e-05,1.958080805757999e-06,5.439406855797706e-06,0.004712815825064466,0.02805619229601101,3.0904652605137726e-06,2.570689658867661e-05,6.290371739758132e-09,4.661420379093393e-08,1.4579213999954786e-08,2.6266836821095187e-09,7.659644190022137e-06,0.0053877525785474955,0.05932334222618814,0.005044209143133582,0.0014577011887563812,3.7962093961143307e-10,0.006140900981859841,7.494879570788111e-11,4.230689923625167e-09,2.7198739447562985e-13,4.0788106916416176e-13,2.6276170109288366e-13,2.361299749569282e-11,1.4045557289787898e-14,8.431616431592877e-07,0.002807680232976606,1.1382927827536203e-13,0.001072093150016152,1.655001185701253e-11,2.925222880777153e-13,0.00036408304123151534,1.5498415416229336e-11,8.631067011262873e-14,0.014838641925755427,3.022075055323787e-14,0.005041323779730573,1.5816333806191236e-14,1.5775194241144478e-13,3.483405288487182e-14,2.1368881356126577e-12,6.72520430202477e-13,0.0037439320113880265,2.0099940811532816e-13,1.393400796240203e-12,6.317999302730991e-14,4.383805370802707e-13,1.1149133159187334e-09,3.256882415164619e-14,0.0041268107615662535,4.718389518708014e-13,0.005489233399001183,6.07553789596169e-11,4.437428285825595e-14,3.076588121888161e-13,4.242012676454926e-11,6.400669221083387e-09,1.9698340099411491e-10,2.461919496473812e-10,4.4110466042538773e-13,2.3053689235514142e-10,2.7802116941116875e-14,2.6022343219916767e-15,2.7432639236445718e-11,4.147210075338639e-14,2.876089491315807e-13,1.108277839317899e-11,0.0030223329093627457,9.6634776775352e-13,9.060422520824187e-16,7.729646967967216e-12,6.213545867371592e-09,7.701425244630046e-12,1.0439513155537019e-08
0.0002118317416999466,0.12477261656633738,0.9,0.0,0.0,0.0,0.0,0.055041185812746134,0.0048552855924595345,1.3900395163730966e-06,4.857423978726355e-06,1.814635882559782e-05,4.842855829933336e-07,1.5205113774442271e-05,1.9482287550036715e-06,5.4333666008691e-06,0.004735743192590548,0.028252105999948342,3.0795753748348487e-06,2.557599387829308e-05,6.25856242277387e-09,4.637848371535778e-08,1.4506542681739143e-08,2.6141657662579617e-09,7.618399958297053e-06,0.005422733778949962,0.05971554547147323,0.005055451698621127,0.0014559544029679736,3.778158055483806e-10,0.006180878229950798,7.45374412656842e-11,4.183778811877467e-09,2.6904977389074633e-13,4.0347695593766654e-13,2.6028266653000486e-13,2.344945239086943e-11,1.3892952508520666e-14,8.373729687289502e-07,0.0028173121830372652,1.1329969808966907e-13,0.001071713863069031,1.6449282316951892e-11,2.9105584248616945e-13,0.0003640643775845243,1.5408748001836793e-11,8.65030396861916e-14,0.014953895641196575,3.041748750368577e-14,0.005077547822345932,1.591902491298942e-14,1.5879068527221638e-13,3.504234322347849e-14,2.1408038550405904e-12,6.727788587754385e-13,0.0037661760124500514,2.0222790437085673e-13,1.4018931214608274e-12,6.347425902817254e-14,4.4041477291194493e-13,1.1169563279888837e-09,3.2773484615762235e-14,0.004158669252469135,4.724193802252689e-13,0.005533630446116144,6.08907908162678e-11,4.461865503471669e-14,3.093478016872347e-13,4.251467306162395e-11,6.4149350807091595e-09,1.9705909557730033e-10,2.464948004333598e-10,4.4178093487043585e-13,2.3089033731303022e-10,2.794473119962601e-14,2.6080341932750538e-15,2.749378122395668e-11,4.171311001994972e-14,2.8927538404687816e-13,1.1108068932217705e-11,0.003063319714189793,9.672337212967641e-13,9.119405845908562e-16,7.779833572678821e-12,6.253888818565521e-09,7.751561046639275e-12,1.0507473740522117e-08
0.0002136875455186902,0.12485247022763642,0.9,0.0,0.0,0.0,0.0,0.05476078870273912,0.004856293997373951,1.3830096894793375e-06,4.834308828797819e-06,1.8053913342185765e-05,4.818718127275775e-07,1.5148594736210448e-05,1.938426621853768e-06,5.427286035611719e-06,0.0047584320325979226,0.028447282208992588,3.068730074677023e-06,2.5445773599142517e-05,6.226911103969039e-09,4.614393447636354e-08,1.4434239349202604e-08,2.601707205448606e-09,7.577610233442273e-06,0.005457536759321959,0.06010601070001305,0.00506633779358625,0.001454209251894557,3.7601908785038965e-10,0.00622065224227723,7.412568645281314e-11,4.137531351043924e-09,2.661451444788017e-13,3.991222432245156e-13,2.578291260498009e-13,2.3287125877013852e-11,1.3742465971284426e-14,8.316469213524597e-07,0.002826833537125543,1.127728260983756e-13,0.0010713239841689949,1.6349067610576992e-11,2.895970964102587e-13,0.00036405512862624167,1.5320056726693854e-11,8.668930992021538e-14,0.015068656282541077,3.0613224285899684e-14,0.005113659749632595,1.6021192835631355e-14,1.598185950247052e-13,3.524903364611281e-14,2.1444868515932243e-12,6.729887203755244e-13,0.0037883038163293416,2.0344131230409745e-13,1.4102808929951386e-12,6.376533528643607e-14,4.4242691147408435e-13,1.118877917773738e-09,3.297795233794725e-14,0.004190396812030884,4.729617346485117e-13,0.005577850106217893,6.102190925573609e-11,4.486072963262774e-14,3.1102087723561395e-13,4.260622164210901e-11,6.428748622207357e-09,1.971205647372527e-10,2.467777853407826e-10,4.4243783451854375e-13,2.312336563166892e-10,2.8086082210397296e-14,2.6136501717459876e-15,2.7552984621558355e-11,4.1953617902476805e-14,2.9093835326169046e-13,1.1132581618256988e-11,0.0031043962972156195,9.68081726831267e-13,9.178089312404856e-16,7.829764489811025e-12,6.2940262330112265e-09,7.8014419597245e-12,1.0575088815917525e-08
0.0002155433493374338,0.12493196444607232,0.9,0.0,0.0,0.0,0.0,0.05448185740186381,0.00485711310415249,1.3760147950499472e-06,4.8113381159347e-06,1.7961951999069843e-05,4.794702625498485e-07,1.5092347861952907e-05,1.9286741499882566e-06,5.421165360421085e-06,0.004780884054741119,0.028641722991289396,3.057929147158324e-06,2.5316231954329214e-05,6.195417065510804e-09,4.5910550754367796e-08,1.4362302063554776e-08,2.5893077365274762e-09,7.5372657593525095e-06,0.0054921624495650806,0.060494746966579985,0.005076871726414044,0.0014524658145880942,3.742307523519869e-10,0.006260224063656023,7.371362262690695e-11,4.091934559709356e-09,2.63273111807286e-13,3.9481634218491363e-13,2.554007789217369e-13,2.312600888422479e-11,1.3594056775637827e-14,8.259823117212204e-07,0.0028362456201977736,1.1224864661029649e-13,0.001070923688216057,1.6249367775490143e-11,2.8814600709086964e-13,0.0003640550862117836,1.523232172155649e-11,8.686955436368432e-14,0.015182924476894434,3.08079660416489e-14,0.0051496602294213815,1.6122840303942157e-14,1.6083571127354911e-13,3.54541307438812e-14,2.1479405271209744e-12,6.731508827946647e-13,0.003810316678923869,2.0463971366885112e-13,1.4185646835251686e-12,6.405325266900626e-14,4.444171678168237e-13,1.1206798601759526e-09,3.318222966138511e-14,0.004221993958746612,4.73466570499237e-13,0.005621892596780601,6.114878605026382e-11,4.510052057181245e-14,3.126781361666522e-13,4.269480865401649e-11,6.442115299863132e-09,1.9716806265303015e-10,2.4704119413981597e-10,4.4307559141673276e-13,2.3156697064208187e-10,2.8226180100358146e-14,2.6190844748789934e-15,2.7610272805769153e-11,4.219363023699729e-14,2.925978975143931e-13,1.1156325799782557e-11,0.003145559779422769,9.688923265977073e-13,9.236474461859254e-16,7.879441053469233e-12,6.3339591831412775e-09,7.85106929432311e-12,1.064236015806046e-08
0.0002173991531561774,0.12501110104336602,0.9,0.0,0.0,0.0,0.0,0.05420438364941777,0.00485774680841959,1.3690546742338322e-06,4.788510230667677e-06,1.7870472058268563e-05,4.770808682910092e-07,1.5036370942594859e-05,1.918971085022018e-06,5.4150047690842184e-06,0.0048031009527497726,0.0288354304066427,3.047172381146267e-06,2.518736517943733e-05,6.164079592201758e-09,4.5678327249329993e-08,1.4290728902640887e-08,2.5769670983109985e-09,7.4973574289360186e-06,0.005526611773271571,0.0608817632477114,0.0050870577432757455,0.0014507241670798175,3.72450765080804e-10,0.0062995947322121715,7.330133842930367e-11,4.046975655942551e-09,2.604332873572399e-13,3.905586727661378e-13,2.5299732850005805e-13,2.2966092402183142e-11,1.344768464190028e-14,8.203779699428574e-07,0.0028455497322738225,1.1172714407254231e-13,0.0010705131445954866,1.615018274168303e-11,2.867025321522472e-13,0.0003640640495375834,1.5145523644560628e-11,8.704384567215992e-14,0.015296700899709593,3.100171787977062e-14,0.005185549916611102,1.622397002922518e-14,1.6184207274989605e-13,3.56576410334477e-14,2.1511682422114566e-12,6.732661996502353e-13,0.003832215826781833,2.0582318896214114e-13,1.426745056829756e-12,6.433804165091744e-14,4.4638575423499873e-13,1.1223639085693918e-09,3.338631919105207e-14,0.004253461212095476,4.739344362139853e-13,0.0056657581488277035,6.127147234319883e-11,4.5338041630954654e-14,3.143196748060806e-13,4.278046980625696e-11,6.4550405017067096e-09,1.9720183935190617e-10,2.472853129887541e-10,4.4369443565474715e-13,2.3189040054231348e-10,2.8365034873593857e-14,2.624339293212214e-15,2.766566886914544e-11,4.243315312861231e-14,2.942540593959122e-13,1.1179310711842955e-11,0.0031868073236995995,9.69666058856241e-13,9.294562825944574e-16,7.928864588707027e-12,6.373688734111844e-09,7.900444352478583e-12,1.0709289531909956e-08
0.000219254956974921,0.1250898818332584,0.9,0.0,0.0,0.0,0.0,0.05392835923984182,0.004858198925260854,1.362129167706402e-06,4.765823598261412e-06,1.777947079969397e-05,4.747035658247318e-07,1.4980661793084955e-05,1.909317173082515e-06,5.408804441479823e-06,0.004825084408366359,0.029028406509164176,3.0364595668003705e-06,2.505916953332305e-05,6.13289796671188e-09,4.544725864541386e-08,1.4219517945589766e-08,2.5646850244937905e-09,7.457876435035735e-06,0.005560885649241164,0.061267068462966603,0.005096900050731443,0.0014489843828650766,3.706790911907823e-10,0.006338765280981763,7.288892087684265e-11,4.00264239296641e-09,2.576252896978269e-13,3.863486655034923e-13,2.506184833393207e-13,2.280736755263846e-11,1.3303310982857658e-14,8.148327621512805e-07,0.002854747154071129,1.1120830301044352e-13,0.001070092516889366,1.6051512388041857e-11,2.8526662951750623e-13,0.0003640818232157893,1.5059643372717e-11,8.721225582342352e-14,0.01540998626387832,3.1194484884058694e-14,0.005221329456971391,1.6324584708714898e-14,1.6283771651496047e-13,3.585957080960088e-14,2.154173319117446e-12,6.733355101188074e-13,0.003854002464914133,2.0699181653357e-13,1.4348225616437738e-12,6.461973214245566e-14,4.483328790861345e-13,1.1239317963269841e-09,3.3590224107290254e-14,0.00428479909219032,4.743658724461065e-13,0.005709447003641653,6.139001880078937e-11,4.5573306261805e-14,3.1594558719331967e-13,4.286324047462409e-11,6.467529565505126e-09,1.97222140631415e-10,2.4751042398492954e-10,4.442945984210024e-13,2.3220406684461173e-10,2.850265633740681e-14,2.62941679684897e-15,2.7719195688820573e-11,4.2672193335284444e-14,2.9590688601515236e-13,1.120154550343681e-11,0.003228136124720636,9.704034157972123e-13,9.352355928825325e-16,7.978036413702265e-12,6.413215945552001e-09,7.949568429851167e-12,1.0775878693772375e-08
