Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840)
2.0998027736248595e-05,0.11410862511573128,0.9,0.0,0.0,0.0,0.0,0.09377523439221179,0.0018640739496907782,2.329433059183952e-06,9.449822247169936e-06,3.0922922262513036e-05,8.127390983589357e-07,2.457163229864747e-05,3.279223949870282e-06,6.052513249901198e-06,0.0007302559598208616,0.0036227775095038764,4.4855084233695175e-06,4.351158723534649e-05,1.0488105698820513e-08,7.772122354599028e-08,2.4345210642390232e-08,4.256801561643023e-09,2.4587745127701755e-05,0.0006933429582056191,0.008124518400352006,0.0010419801165857028,0.00140249836303039,6.122769231481961e-10,0.0007856647763425279,5.331188331357208e-11,2.51557952771522e-08,8.541317251272345e-13,1.2787696776805975e-12,7.835933981168856e-13,4.208123537356444e-11,8.054615826468663e-14,3.076752415423784e-06,0.0007950679911758586,1.8568814877778496e-13,0.0006969492165051473,1.9928307995043215e-11,4.92115455456436e-13,0.0005463785871225602,4.308082598551406e-11,1.7933682941866403e-14,0.0010134352789175018,3.866448650147988e-15,0.0005108441914173868,2.0353876743444457e-15,8.548010048227072e-15,3.195266385421797e-15,1.852360269560475e-13,1.460586147601506e-13,0.0003895700915699282,1.0791388843707526e-14,7.524781521549715e-14,8.498458034850627e-15,5.931261918028668e-14,9.664617075526463e-11,6.896516039004347e-15,0.00020199080101717453,6.923891424721015e-14,0.00025201448095018083,1.2550212259766931e-11,4.032985546817318e-15,2.8125480752696235e-14,8.762693605361377e-12,1.3221814151448787e-09,4.278103184690675e-11,3.612686399305177e-11,1.4942478359829343e-13,7.809466133322311e-11
2.145818806016188e-05,0.11414326264496479,0.9,0.0,0.0,0.0,0.0,0.09364991033980523,0.0018920697735449426,2.3266441531115765e-06,9.408306403709815e-06,3.088157425359559e-05,8.11701809058245e-07,2.450174786450676e-05,3.275068707126162e-06,6.048828197071523e-06,0.0007452269748440994,0.0036946134900470314,4.481147003134196e-06,4.3454035790857814e-05,1.0475548977280273e-08,7.762817206235367e-08,2.4314139133368914e-08,4.251909048381813e-09,2.432451088844981e-05,0.000708070447608599,0.008284621113921338,0.0010640988262568501,0.0014114364267133702,6.115985883258752e-10,0.0008024139450473137,5.402383787412632e-11,2.4845661539304925e-08,8.515911783010528e-13,1.274984542452823e-12,7.800837383376529e-13,4.227998626673069e-11,7.956805493047785e-14,3.043076535817605e-06,0.000805501971789276,1.854537522873644e-13,0.000705442386944161,2.0138088332479637e-11,4.914744824350517e-13,0.0005475815974667291,4.3104895149839716e-11,1.8314371127690685e-14,0.0010451606637946768,3.948874857324336e-15,0.0005246805810621767,2.0786217701758414e-15,8.845748212546099e-15,3.297334648821495e-15,1.9195091741645321e-13,1.5006411765574155e-13,0.0004016855258503229,1.1183576872967976e-14,7.797662886779217e-14,8.732296376949861e-15,6.094002254959365e-14,1.0014963922154752e-10,7.046613700360565e-15,0.00021081263891614764,7.154864097070368e-14,0.0002623816065068326,1.2816622821438783e-11,4.167892007353315e-15,2.906410284456239e-14,8.948705023629302e-12,1.3502482232975525e-09,4.395425657675527e-11,3.733201268836873e-11,1.5288628815256697e-13,7.990376626190892e-11
2.1918348384075168e-05,0.11417776479152995,0.9,0.0,0.0,0.0,0.0,0.09352485423228886,0.0019196935078877066,2.323859214958794e-06,9.368015367673013e-06,3.084031558394033e-05,8.106664572486822e-07,2.443381972949078e-05,3.270921029504332e-06,6.045190901424721e-06,0.0007601620523215176,0.0037662533323885076,4.4767975648144045e-06,4.339660562246147e-05,1.0463010119931454e-08,7.753525296811083e-08,2.4283125661146336e-08,4.247022166257201e-09,2.4070602188330005e-05,0.0007227782456313646,0.008444411235369344,0.0010861868904419154,0.0014199404141424172,6.109208480615262e-10,0.0008191414091980201,5.4722836602636504e-11,2.4546045423548623e-08,8.490611225368469e-13,1.2712149240097527e-12,7.766474885456543e-13,4.2465090672389056e-11,7.862309723834044e-14,3.010586326454963e-06,0.0008158334980160275,1.8521992643979454e-13,0.0007137177519598078,2.034096764030519e-11,4.90834691924956e-13,0.0005485438968967569,4.310995361279872e-11,1.86945318743791e-14,0.001077084463556034,4.031194258294417e-15,0.0005385267394589899,2.1217980614992107e-15,9.146155566249367e-15,3.3996737072160144e-15,1.9873587889405372e-13,1.5405542452450765e-13,0.0004138327733370853,1.1579895342340493e-14,8.073401537413224e-14,8.965332961597366e-15,6.256173106651104e-14,1.0368966698362485e-10,7.193699127391176e-15,0.00021974022724005317,7.38682270236628e-14,0.0002728987690113095,1.3082664271110743e-11,4.303388591667683e-15,3.000676787454913e-14,9.1344587229186e-12,1.3782761448636542e-09,4.512332324578704e-11,3.854230569829126e-11,1.5628684426660267e-13,8.168101737915595e-11
2.2378508707988455e-05,0.11421213575161857,0.9,0.0,0.0,0.0,0.0,0.09340006195795979,0.0019469539875356199,2.3210781829925824e-06,9.328876954440886e-06,3.0799144805658005e-05,8.096330130896676e-07,2.436773015545064e-05,3.266780800743539e-06,6.0416002492549385e-06,0.0007750613593781524,0.0038377009951558504,4.472459721121037e-06,4.333929471143825e-05,1.0450488848839694e-08,7.744246420401657e-08,2.425216933197799e-08,4.242140816981168e-09,2.3825469769028893e-05,0.000737466394657024,0.008603896800291388,0.0011082443815858204,0.0014280311415952275,6.102436915025534e-10,0.0008358472113300649,5.5409189973605975e-11,2.425633517619584e-08,8.465414115243207e-13,1.2674606031843938e-12,7.732805082370623e-13,4.2637233894934647e-11,7.770935372005527e-14,2.979211685877328e-06,0.0008260663374902756,1.8498665817801542e-13,0.0007217811205859345,2.053714343845566e-11,4.901960635945349e-13,0.0005492813001562734,4.309733250743464e-11,1.9074166428512856e-14,0.0011091985465299238,4.113407061990855e-15,0.0005523806570854613,2.1649166726369947e-15,9.449161380758777e-15,3.5022500178321267e-15,2.0558921971180435e-13,1.5803192169971168e-13,0.0004260074346993417,1.1980245756906428e-14,8.35192895059581e-14,9.197531510397899e-15,6.417749527903575e-14,1.0726537141506069e-10,7.33781207713808e-15,0.00022876877462318468,7.61968398661917e-14,0.0002835602480070944,1.3348337481351255e-11,4.439426644659661e-15,3.0953138013678255e-14,9.319955312470224e-12,1.4062652717698617e-09,4.628805210860805e-11,3.975730862747142e-11,1.5962691323078573e-13,8.342665577093705e-11
2.283866903190174e-05,0.11424637951724974,0.9,0.0,0.0,0.0,0.0,0.09327552962843744,0.0019738598201932372,2.318300998164796e-06,9.290824584667472e-06,3.0758060551665156e-05,8.086014482733927e-07,2.4303370599764775e-05,3.2626479103817085e-06,6.038055173025912e-06,0.0007899250581976741,0.00390896021578931,4.4681331049615165e-06,4.32821011510216e-05,1.0437984898164244e-08,7.734980379922534e-08,2.4221269297731795e-08,4.237264930466668e-09,2.3588606591486305e-05,0.0007521349364296403,0.00876308522105503,0.0011302713710366306,0.0014357285000069593,6.095671125692399e-10,0.0008525313933309379,5.608320005540452e-11,2.3975965073381705e-08,8.440319058016141e-13,1.2637213746652628e-12,7.699789665522084e-13,4.27970694192437e-11,7.682503815366433e-14,2.9488879273330646e-06,0.0008362040308425579,1.8475393516003562e-13,0.0007296381785562549,2.0726808499699674e-11,4.895585787756484e-13,0.0005498088964540186,4.3068297603123336e-11,1.9453276017814867e-14,0.0011414951045082807,4.19551347418636e-15,0.0005662404333214196,2.2079777260428726e-15,9.75469752132533e-15,3.605031805420449e-15,2.1250930646303983e-13,1.619930791042341e-13,0.0004382053462820809,1.2384533005993615e-14,8.633178961187318e-14,9.428860626629556e-15,6.578709962483187e-14,1.1087590029199059e-10,7.478998687316302e-15,0.00023789366127502287,7.853368725537451e-14,0.00029436046126752176,1.3613643311517183e-11,4.575959856146062e-15,3.190289175773899e-14,9.505195392299432e-12,1.434215694551225e-09,4.74482879042542e-11,4.0976608106368845e-11,1.6290711944423802e-13,8.514100776934154e-11
2.3298829355815028e-05,0.11428049988650336,0.9,0.0,0.0,0.0,0.0,0.093151253561729,0.002000419384642441,2.3155276040863227e-06,9.253796749636163e-06,3.0717061529504904e-05,8.075717359353093e-07,2.424064084155917e-05,3.2585222535173846e-06,6.03455464874522e-06,0.000804753306437131,0.003980034527365112,4.463817368507733e-06,4.322502313818879e-05,1.0425498014030522e-08,7.725726987239631e-08,2.4190424753699816e-08,4.232394423730148e-09,2.3359543942432418e-05,0.0007667839120887459,0.008921983341691423,0.0011522679291055618,0.001443051484624189,6.088911024285318e-10,0.0008691939964739203,5.674516047687635e-11,2.370441277196685e-08,8.415324722549939e-13,1.2599970403632027e-12,7.667393325588042e-13,4.2945219874604e-11,7.596850187941295e-14,2.9195552741392375e-06,0.0008462499085540541,1.8452174571715778e-13,0.0007372944871837149,2.091015084210831e-11,4.889222203073726e-13,0.0005501410580671179,4.302405058840693e-11,1.983186185218486e-14,0.0011739666450716322,4.2775136976592324e-15,0.0005801042713350539,2.250981342402999e-15,1.0062698443940551e-14,3.707989026115475e-15,2.1949456163891305e-13,1.6593844854094777e-13,0.0004504225726956847,1.2792665225005988e-14,8.91708766550581e-14,9.659293695709058e-15,6.739036173998457e-14,1.1452043055487013e-10,7.61731046620547e-15,0.0002471104372465634,8.087801555080505e-14,0.00030529397164724025,1.387858260847846e-11,4.712944162325301e-15,3.285572324047457e-14,9.690179553703216e-12,1.4621275024271345e-09,4.860389935406004e-11,4.219981090712073e-11,1.6612822536759694e-13,8.682447186308858e-11
2.3758989679728315e-05,0.11431450047247874,0.9,0.0,0.0,0.0,0.0,0.09302723026682795,0.0020266408300189304,2.3127579469107555e-06,9.217736550969216e-06,3.067614651572789e-05,8.065438505695832e-07,2.4179448200415323e-05,3.2544037305010436e-06,6.031097693473314e-06,0.0008195462575956461,0.00405092727389639,4.459512182293321e-06,4.3168058966191614e-05,1.0413027954008615e-08,7.716486062770045e-08,2.4159634936055652e-08,4.22752920296465e-09,2.3137847974814934e-05,0.0007814133622011905,0.009080597487528005,0.0011742341251221441,0.0014500182250014057,6.082156499266203e-10,0.000885835061449634,5.739535648736437e-11,2.34411953600514e-08,8.390429836660137e-13,1.2562874086809574e-12,7.6355834600455e-13,4.30822781939509e-11,7.513822114471787e-14,2.8911584189549446e-06,0.0008562071063415617,1.8429007880888092e-13,0.0007447554826681662,2.1087353752130847e-11,4.882869724053318e-13,0.0005502914522412973,4.296573047059667e-11,2.020992512464365e-14,0.0012066059832803043,4.3594079323468746e-15,0.0005939704731943899,2.2939276407286608e-15,1.0373101033246407e-14,3.8110932797523596e-15,2.2654346082783987e-13,1.6986765627361031e-13,0.00046265539902104626,1.3204553632944337e-14,9.203593308013744e-14,9.88880845345817e-15,6.898712945320612e-14,1.1819816684737026e-10,7.752803552993112e-15,0.0002564148200921489,8.322910814837734e-14,0.0003163554924057775,1.414315620728001e-11,4.850337655000126e-15,3.381134160013783e-14,9.874908379723126e-12,1.4900007833710098e-09,4.975477698890307e-11,4.3426543126330326e-11,1.6929111550563468e-13,8.847751032527065e-11
2.42191500036416e-05,0.11434838471233859,0.9,0.0,0.0,0.0,0.0,0.09290345642969372,0.0020525320760631073,2.3099919753483183e-06,9.182591297707244e-06,3.063531435079109e-05,8.055177679378513e-07,2.411970687435361e-05,3.2502922465465608e-06,6.027683362980369e-06,0.0008343040613422663,0.004121641624261596,4.455217234339204e-06,4.311120701775918e-05,1.0400574487187776e-08,7.707257435298327e-08,2.4128899118527423e-08,4.222669212181559e-09,2.292311660762045e-05,0.0007960233267905389,0.009238933510096975,0.0011961700274847823,0.0014566460151663556,6.075407505403612e-10,0.000902454628395543,5.80340650995656e-11,2.3185863898924594e-08,8.365633183963382e-13,1.252592301349264e-12,7.6043297045942e-13,4.3208808945368975e-11,7.433277905806444e-14,2.8636461259976336e-06,0.000866078579214615,1.8405892397581523e-13,0.0007520264757945496,2.1258595834138345e-11,4.87652820543357e-13,0.0005502730558879182,4.289441516863144e-11,2.0587467012199935e-14,0.0012394062328605277,4.441196375485093e-15,0.0006078374351988236,2.336816738441485e-15,1.068584431039018e-14,3.91431768328812e-15,2.336545292637116e-13,1.7378038973467347e-13,0.0004749003227321313,1.362011233232561e-14,9.49263614177512e-14,1.0117386212060532e-14,7.057727539702438e-14,1.2190833971581488e-10,7.885538040710278e-15,0.0002658026920126415,8.558628391611543e-14,0.0003275398911509542,1.440736493175095e-11,4.988100491062084e-15,3.4769470347633975e-14,1.0059382445568205e-11,1.5178356241749858e-09,5.0900829257272493e-11,4.465644936894218e-11,1.7239678354484634e-13,9.010064249062412e-11
2.4679310327554888e-05,0.11438215587576739,0.9,0.0,0.0,0.0,0.0,0.09277992890047168,0.002078100814238473,2.30722964064328e-06,9.148312132116226e-06,3.059456393441957e-05,8.044934649996314e-07,2.406133735741281e-05,3.2461877115068848e-06,6.024310749546524e-06,0.0008490268638076758,0.004192180584895605,4.45093222930724e-06,4.305446575884342e-05,1.038813739406074e-08,7.698040942141253e-08,2.4098216610909233e-08,4.217814383031225e-09,2.2714976732693365e-05,0.0008106138453643395,0.009396996827862868,0.001218075703707234,0.0014629513438542505,6.068663971461717e-10,0.0009190527369234603,5.866155512157561e-11,2.2938002368529564e-08,8.340933599900648e-13,1.2489115457388377e-12,7.573603984551477e-13,4.3325349236460516e-11,7.355086317560694e-14,2.836970868328545e-06,0.0008758671143327925,1.838282713098448e-13,0.0007591126519864944,2.1424051030293187e-11,4.870197513293007e-13,0.0005500981726010888,4.281112343559113e-11,2.0964488676654718e-14,0.0012723607970009704,4.5228792217441075e-15,0.0006217036434188558,2.379648751453781e-15,1.1000869487089793e-14,4.017636855459539e-15,2.4082633992140166e-13,1.7767639853630052e-13,0.00048715404542746545,1.4039258197997944e-14,9.78415835107869e-14,1.0345011918635274e-14,7.216069741879941e-14,1.2565020461502646e-10,8.015577127319274e-15,0.0002752700965616945,8.794889561600166e-14,0.0003388421925492213,1.4671209595067218e-11,5.126194800572954e-15,3.57298467263004e-14,1.0243602319009396e-11,1.5456321105087474e-09,5.204198281957946e-11,4.58891919247955e-11,1.7544630984879815e-13,9.169443299548422e-11
2.5139470651468175e-05,0.11441581707312078,0.9,0.0,0.0,0.0,0.0,0.09265664468183628,0.002103354509618978,2.3044708964242907e-06,9.114853685964185e-06,3.055389422137183e-05,8.034709198459753e-07,2.400426588527403e-05,3.2420900396789005e-06,6.020978979881201e-06,0.0008637148078439242,0.004262547011365706,4.446656887682815e-06,4.299783373290073e-05,1.03757164658495e-08,7.688836428694189e-08,2.4067586757214326e-08,4.212964624702696e-09,2.251308170706202e-05,0.0008251849569393406,0.009554792463188994,0.0012399512204614802,0.0014689499246915336,6.061925782320888e-10,0.0009356294261452849,5.927808727139124e-11,2.2697225282794258e-08,8.31632996789488e-13,1.2452449723469243e-12,7.543380359068417e-13,4.3432409797841247e-11,7.279125795100074e-14,2.811088504711827e-06,0.0008855753427787389,1.8359811141995394e-13,0.0007660190716822318,2.1583888667629447e-11,4.863877524060426e-13,0.0005497784515504843,4.271681675789283e-11,2.1340991265334295e-14,0.0013054633588627442,4.604456663355256e-15,0.0006355676694294631,2.422423794241999e-15,1.1318119861034759e-14,4.1210268492218814e-15,2.480575112729575e-13,1.8155549006385497e-13,0.0004994134644524117,1.4461910746861795e-14,1.0078103960618419e-13,1.0571673898766723e-14,7.37373167961025e-14,1.2942304073762805e-10,8.142986569895442e-15,0.0002848132349917107,9.031632848670715e-14,0.0003502575799430652,1.493469100026487e-11,5.264584604532287e-15,3.669222113838336e-14,1.0427568560739368e-11,1.5733903269734234e-09,5.317818125756648e-11,4.71244500291177e-11,1.7844084894029344e-13,9.325948523425928e-11
2.559963097538146e-05,0.11444937126317091,0.9,0.0,0.0,0.0,0.0,0.09253360091834113,0.002128300403448241,2.3017156986746684e-06,9.082173782137449e-06,3.051330421756661e-05,8.024501116214211e-07,2.394842392073831e-05,3.237999149476347e-06,6.017687213160165e-06,0.000878368033256127,0.004332743618949118,4.44239094498654e-06,4.294130955568925e-05,1.0363311504389346e-08,7.679643747993104e-08,2.403700893247006e-08,4.208119895270546e-09,2.231710910150506e-05,0.0008397367000648305,0.009712325075881545,0.0012617966436171675,0.0014746567261559188,6.055192910337395e-10,0.0009521847346971878,5.988391441098969e-11,2.246317224876272e-08,8.291821217294401e-13,1.2415924251044464e-12,7.513634491636551e-13,4.3530476371599885e-11,7.20528263389935e-14,2.7859579922803943e-06,0.0008952057503578453,1.8336843539038337e-13,0.0007727506710007296,2.1738273541847386e-11,4.857568123666501e-13,0.0005493249078377776,4.2612401294466345e-11,2.1716975911764273e-14,0.0013387078718996859,4.6859288902233015e-15,0.0006494281662242789,2.4651419799139863e-15,1.1637540465800577e-14,4.2244650088621824e-15,2.553467038706981e-13,1.854175142910786e-13,0.0005116756644868249,1.4887991939991208e-14,1.0374418697467623e-13,1.0797362972121725e-14,7.530707207980184e-14,1.332261492319003e-10,8.267834251197302e-15,0.0002944284623111742,9.268799883814559e-14,0.00036178139600897516,1.519780994071473e-11,5.4032357336619505e-15,3.765635657791786e-14,1.0611281724700603e-11,1.60111035715231e-09,5.430938062880921e-11,4.836191912922215e-11,1.813816231515799e-13,9.479643803990911e-11
2.6059791299294748e-05,0.11448282126055329,0.9,0.0,0.0,0.0,0.0,0.09241079488666293,0.00215294551628509,2.298964005714398e-06,9.050233172119997e-06,3.0472792976538876e-05,8.014310204697821e-07,2.389374771519414e-05,3.233914963188345e-06,6.014434639186002e-06,0.0008929866770099418,0.0044027729923171825,4.4381341510146315e-06,4.288489191044989e-05,1.0350922322030968e-08,7.670462760931772e-08,2.400648254177441e-08,4.203280143794857e-09,2.212675867291235e-05,0.0008542691128444247,0.009869598993655445,0.0012836120382780558,0.0014800860011657928,6.048465308361402e-10,0.0009687187007622536,6.047928161782439e-11,2.223550807306458e-08,8.26740632021336e-13,1.2379537528487365e-12,7.484343793808813e-13,4.3620010525686856e-11,7.133451129517522e-14,2.7615411259564994e-06,0.0009047606875226544,1.8313923475992194e-13,0.0007793122626652085,2.1887365955671875e-11,4.851269206540436e-13,0.0005487479439606138,4.2498730120111154e-11,2.2092443736303848e-14,0.0013720885500691721,4.767296090039153e-15,0.0006632838643024864,2.5078034202735746e-15,1.195907817821002e-14,4.327929974471144e-15,2.6269261888499317e-13,1.8926236716514315e-13,0.0005239379091612871,1.5317426096969172e-14,1.0673049931547187e-13,1.1022072649006187e-14,7.686992046692304e-14,1.3705885243825458e-10,8.390189453508913e-15,0.00030411228311553226,9.506335259237188e-14,0.0003734091425760832,1.546056720056554e-11,5.542115743281409e-15,3.8622028038265104e-14,1.0794742358396324e-11,1.628792283657076e-09,5.543555045588544e-11,4.960131012319312e-11,1.8426990197005975e-13,9.630595489182177e-11
2.6519951623208034e-05,0.11451616974290792,0.9,0.0,0.0,0.0,0.0,0.09228822398665518,0.002177296651651044,2.296215778042977e-06,9.018995290528182e-06,3.043235959619181e-05,8.004136274829068e-07,2.3840177929834744e-05,3.22983740685394e-06,6.011220476657171e-06,0.000907570873417674,0.00447263759441497,4.433886269107751e-06,4.282857954344242e-05,1.033854874092786e-08,7.661293335879566e-08,2.3976007019152875e-08,4.198445279807145e-09,2.194175053265044e-05,0.0008687822329563193,0.01002661823986674,0.0013053974688158627,0.0014852513162242776,6.041742854449709e-10,0.0009852313620916746,6.106442631745883e-11,2.2013921972717803e-08,8.243084288015803e-13,1.2343288037468236e-12,7.455487426804505e-13,4.3701450593290666e-11,7.063533355981214e-14,2.737802301658121e-06,0.0009142423785063161,1.8291050149733644e-13,0.0007857085371551325,2.2031321778007123e-11,4.8449806748507e-13,0.0005480573720799866,4.2376605342454284e-11,2.246739584672398e-14,0.0014055998580080734,4.848558448386347e-15,0.0006771335679226644,2.550408225879782e-15,1.228268169691152e-14,4.431401642657501e-15,2.700939965354213e-13,1.930899901731764e-13,0.0005361976327560384,1.5750139804633314e-14,1.0973946612057589e-13,1.124579910515889e-14,7.842583762691735e-14,1.409204930705502e-10,8.510122460497975e-15,0.0003138613472449935,9.74418640182066e-14,0.00038513647971343657,1.5722963555148005e-11,5.6811938397629974e-15,3.958902199954786e-14,1.0977951003175215e-11,1.656436188169929e-09,5.655667359901777e-11,5.0842348699623295e-11,1.8710699169549942e-13,9.77887185088397e-11
