Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011),CHO2(367),S(1123),S(872),S(869),S(1124),S(1122),C4F10(82),S(871)
1.4730715164404378e-05,0.11362227863699076,0.9,0.0,0.0,0.0,0.0,0.09551082612672732,0.0014188989469648907,2.36718018060777e-06,1.0210746086347172e-05,3.149580250453294e-05,8.270890822213613e-07,2.582116692567272e-05,3.3363728652635675e-06,6.107216594076056e-06,0.0005226635408105941,0.002646303356343138,4.546150320781883e-06,4.43074210048901e-05,1.0658057283752626e-08,7.898065149705879e-08,2.477505762469864e-08,4.3243121007093386e-09,2.9677326524642378e-05,0.0004907704275566142,0.005907547425598341,0.0007142759108889756,0.0012236893176087184,6.215669014862306e-10,0.0005553371712592662,4.150799685394122e-11,3.1057676554176906e-08,8.898492203516833e-13,1.3319358144220003e-12,8.422713848613295e-13,3.755577321840417e-11,9.916037541456769e-14,3.725589858945056e-06,0.0006410180659226305,1.8894752708710732e-13,0.0005564209126294454,1.6273919292521172e-11,5.009652778785925e-13,0.0004969455456398119,4.007915657395357e-11,1.2221876913094514e-14,0.0006035285769339705,2.7329587680091123e-15,0.0003251391455758317,1.4407149427672527e-15,4.773163329909188e-15,1.8713814614637142e-15,9.706782816740879e-14,8.773189657069975e-14,0.0002309963151633482,5.8309606383163376e-15,4.071622245513255e-14,5.263606055995869e-15,3.678757509334634e-14,5.0644752346552716e-11,4.601483039990533e-15,9.510717347512143e-05,3.805520872056941e-14,0.00012825445526114962,8.603152852768875e-12,2.285616773611253e-15,1.5962007814343312e-14,6.006794881829106e-12,9.06350594238335e-10,2.5696948432884192e-11,1.9856107783760395e-11,9.35619444488238e-14,4.889876417452609e-11,2.415838615611455e-15,3.6848458062289984e-16,3.8845480420470055e-12,5.617790409122701e-15,3.924261914164716e-14,1.5640989020976769e-12,2.3465318549776712e-05,3.875582959237242e-13,8.193568709179543e-17,7.040758166072406e-13,5.659776427820295e-10,6.964375193973078e-13,9.4404196448048e-10,1.3171660298285304e-05,5.255336826773488e-13
1.4847945537436574e-05,0.11363175568349114,0.9,0.0,0.0,0.0,0.0,0.09547777130547269,0.0014271872510930783,2.3664467217551137e-06,1.0192766991610223e-05,3.1484891086997856e-05,8.268169987140831e-07,2.5791399868250014e-05,3.3352803344661693e-06,6.106046535826817e-06,0.0005266108337201653,0.002665838653425108,4.544981707212017e-06,4.429223223183559e-05,1.0654754972548574e-08,7.895617973788788e-08,2.4766907491102043e-08,4.3230480223747885e-09,2.9554212881005343e-05,0.0004945937954697935,0.005949824293436146,0.0007196551923000967,0.0012282083032421909,6.213919888061814e-10,0.0005596824027821656,4.173253010982269e-11,3.0915544719916215e-08,8.891589212148005e-13,1.3309074083630702e-12,8.409390994539566e-13,3.7678275492278065e-11,9.87119839670002e-14,3.709852259391182e-06,0.0006442079528164053,1.888853156266989e-13,0.0005595356775660819,1.635799029910473e-11,5.007967285638571e-13,0.0004986473986637518,4.019914150493984e-11,1.2313920885696736e-14,0.0006105777864418566,2.754342533075564e-15,0.0003285686014623497,1.451938832004131e-15,4.836083575684764e-15,1.895591154382544e-15,9.836193000092546e-14,8.871164170442745e-14,0.0002338280871013073,5.910419233459778e-15,4.126967280817568e-14,5.3239372124128865e-15,3.7207978766481733e-14,5.1319945013914494e-11,4.650938450340267e-15,9.682392321232846e-05,3.85532225230195e-14,0.0001301750145755833,8.667944036647003e-12,2.3162020423428495e-15,1.6175060535639644e-14,6.052032885725236e-12,9.131764460512276e-10,2.5983918937735544e-11,2.0115957002940966e-11,9.45815079309474e-14,4.943162414172842e-11,2.4424562368078473e-15,3.712596738671499e-16,3.91380295251909e-12,5.680662319116667e-15,3.9680469034308437e-14,1.5758620601362004e-12,2.3833326534560472e-05,3.8876722735144177e-13,8.257679225966174e-17,7.09561102066115e-13,5.703870385725057e-10,7.018870395056047e-13,9.514289526128212e-10,1.3438398846562452e-05,5.296278753518974e-13
1.5082406283500968e-05,0.11365066633272405,0.9,0.0,0.0,0.0,0.0,0.09541173274884472,0.001443649508135797,2.3649807543804e-06,1.0157478955586276e-05,3.146309246136935e-05,8.26273345769052e-07,2.5732954316353985e-05,3.3330972333294703e-06,6.103718986119075e-06,0.0005344977319869977,0.0027048609025182788,4.542648406701278e-06,4.4261887537462776e-05,1.0648154628608578e-08,7.890726792721709e-08,2.4750622622711855e-08,4.320521364711775e-09,2.9313057596132425e-05,0.0005022365571248291,0.006034271607352212,0.0007303992993582457,0.0012370812410454175,6.210423114697737e-10,0.0005683684887835184,4.2177687595187863e-11,3.0636955789831383e-08,8.877809916870755e-13,1.3288545419977317e-12,8.38313616015843e-13,3.7917915130074735e-11,9.783312375231875e-14,3.679025202548821e-06,0.0006505500288163056,1.8876106520113807e-13,0.0005657047840643022,1.6524154801691225e-11,5.004599770444368e-13,0.0005019478968145134,4.0430498871977774e-11,1.2497761483169611e-14,0.0006247417831912995,2.797088526450501e-15,0.00033543867578636667,1.4743749447735376e-15,4.962647332552406e-15,1.9442206314480123e-15,1.0096514377177454e-13,9.067142152109931e-14,0.00023951617748728583,6.070370056683195e-15,4.238373477424339e-14,5.444715444060898e-15,3.804956170679505e-14,5.267816181506903e-11,4.749462679432404e-15,0.00010029453394783226,3.9553631983170677e-14,0.00013406078455947904,8.79735229079978e-12,2.3776864254249645e-15,1.6603336521244253e-14,6.142387325254566e-12,9.268098065390239e-10,2.6557944760730463e-11,2.0637941767841858e-11,9.661285914602265e-14,5.0493280200671637e-11,2.4956966094256506e-15,3.7680240283665156e-16,3.972234156627263e-12,5.806041360249953e-15,4.055358625356783e-14,1.5993571345320904e-12,2.4577605993771096e-05,3.911741863852749e-13,8.385835679647787e-17,7.205259713372912e-13,5.792012468338575e-10,7.127805900152208e-13,9.661954874148774e-10,1.398084753355192e-05,5.378120050228975e-13
1.5316867029565362e-05,0.11366952002010154,0.9,0.0,0.0,0.0,0.0,0.09534578775412221,0.0014599605484377524,2.363516045214243e-06,1.0123052779784345e-05,3.144132567467646e-05,8.257303704845216e-07,2.567590840026105e-05,3.3309167174482436e-06,6.101407927909503e-06,0.0005423744175383769,0.0027438198719060085,4.54032025184104e-06,4.4231586070977316e-05,1.0641559949233935e-08,7.885839809664437e-08,2.473435805344185e-08,4.3179966966308735e-09,2.9078427828829504e-05,0.0005098740262559149,0.006118580240740914,0.0007411241596119591,0.001245738205309,6.206928313713314e-10,0.0005770487450128091,4.261768030388895e-11,3.036566853225259e-08,8.864065836706903e-13,1.3268068833353368e-12,8.357384381720999e-13,3.815054102356479e-11,9.697732366548968e-14,3.6490318315452216e-06,0.0006568430243473096,1.886370411273296e-13,0.0005717941203305685,1.6687711272246462e-11,5.001236804871202e-13,0.0005051133481814944,4.065060327111266e-11,1.2681272754911316e-14,0.0006389917638412447,2.8398058349180183e-15,0.0003423231509196832,1.4967955219312745e-15,5.090159455635611e-15,1.9931225468253325e-15,1.0358798986149785e-13,9.263125990371022e-14,0.0002452361278051251,6.231677777263841e-15,4.350719699103789e-14,5.565628559416724e-15,3.889204225678463e-14,5.4046621708375936e-11,4.847449650167945e-15,0.0001038138831399974,4.055970481193658e-14,0.0001380054589969215,8.926528725281954e-12,2.439578971175069e-15,1.7034434945279613e-14,6.232579905434194e-12,9.404187444652468e-10,2.7131987738798378e-11,2.1162881515543393e-11,9.863333749762752e-14,5.154925372099721e-11,2.5489362426968565e-15,3.823352026589546e-16,4.030560688104086e-12,5.930902722178317e-15,4.1423043067884456e-14,1.62281060277542e-12,2.5332887097279522e-05,3.935669394637045e-13,8.513906119569767e-17,7.314832475538036e-13,5.880093513502843e-10,7.236668288014953e-13,9.809521109563998e-10,1.4535271680941525e-05,5.459904672788536e-13
1.5551327775629756e-05,0.11368831787413514,0.9,0.0,0.0,0.0,0.0,0.09527993491036953,0.00147612187700104,2.362052583531655e-06,1.0089452296751086e-05,3.14195902179087e-05,8.251880638158432e-07,2.562020300171663e-05,3.3287387533615512e-06,6.099113051063165e-06,0.0005502409337121351,0.0027827169262304224,4.53799713722104e-06,4.4201327162491955e-05,1.063497088614579e-08,7.880956988831884e-08,2.4718113512359685e-08,4.315474009636352e-09,2.88500525866734e-05,0.0005175062104042657,0.006202753886027532,0.0007518298058998223,0.001254184008173757,6.203435495571023e-10,0.0005857231789192493,4.305256485565709e-11,3.0101380516770435e-08,8.85035653351954e-13,1.3247643683117237e-12,8.33211493340142e-13,3.837631781101177e-11,9.614362624707902e-14,3.6198373033063053e-06,0.0006630883081462143,1.885132391759438e-13,0.000577804637719769,1.6848693931769927e-11,4.997878297908066e-13,0.0005081468316806861,4.0859730490975315e-11,1.2864455262680373e-14,0.0006533259998298039,2.8824944949420053e-15,0.00034922146192274895,1.519200585566945e-15,5.218601104371111e-15,2.042287871051362e-15,1.062300184864332e-13,9.459077862002122e-14,0.000250986907424581,6.394317267950026e-15,4.463988459408351e-14,5.6866537958875564e-15,3.973526249351425e-14,5.54250900206019e-11,4.9448748167104975e-15,0.00010738108077597252,4.157123029501196e-14,0.0001420082653329264,9.05547373562045e-12,2.5018675521822833e-15,1.7468271471248922e-14,6.3226109024264345e-12,9.540033014993532e-10,2.77059370868445e-11,2.1690666301481825e-11,1.006423718754859e-13,5.2599246220416086e-11,2.602166403243796e-15,3.8785809027500727e-16,4.08878272554029e-12,6.055210885992791e-15,4.228859337334358e-14,1.6462225243030144e-12,2.609915025931557e-05,3.959459590378837e-13,8.641890655639477e-17,7.424329415351081e-13,5.968113608191035e-10,7.345457652078652e-13,9.956988359027016e-10,1.5101684980463124e-05,5.541632701951583e-13
1.578578852169415e-05,0.11370706099527944,0.9,0.0,0.0,0.0,0.0,0.09521417286329031,0.0014921350013312885,2.3605903584999598e-06,1.0056643311267766e-05,3.1397885603040355e-05,8.246464170097885e-07,2.5565782230235948e-05,3.326563308628384e-06,6.096834053136165e-06,0.0005580973222490768,0.002821553373893833,4.535678960113974e-06,4.4171110164471025e-05,1.0628387390579775e-08,7.876078294081224e-08,2.4701888737262807e-08,4.312953293972231e-09,2.8627675435918966e-05,0.0005251331169966466,0.006286796056188105,0.0007625162708196448,0.0012624233787884153,6.199944666748683e-10,0.0005943917978467398,4.34823977357859e-11,2.984380559115634e-08,8.836681585369513e-13,1.3227269351039334e-12,8.307308223153565e-13,3.8595407026198974e-11,9.53311257617971e-14,3.5914086580860186e-06,0.000669287193364127,1.883896552725044e-13,0.0005837372851686395,1.7007136808000332e-11,4.994524162192271e-13,0.0005110514244358941,4.105815522789392e-11,1.3047309564122845e-14,0.0006677427806284758,2.9251545424786288e-15,0.0003561330595147552,1.541590157436786e-15,5.347953833701688e-15,2.091707797606558e-15,1.088907883059505e-13,9.654961655242952e-14,0.00025676749979916487,6.5582638548939545e-15,4.5781625881670945e-14,5.807769375210862e-15,4.057907134499245e-14,5.681333648386621e-11,5.041715432635778e-15,0.00011099523980768601,4.2588002503215386e-14,0.00014606841485632606,9.184187714442184e-12,2.5645403031859288e-15,1.7904763590174045e-14,6.412480590368723e-12,9.675635190052703e-10,2.8279687032313056e-11,2.2221188677747394e-11,1.0263942987666032e-13,5.3642979446006166e-11,2.6553787887413653e-15,3.9337108250154644e-16,4.146900446217176e-12,6.17893259401467e-15,4.315000681179674e-14,1.6695929586754816e-12,2.687637592217066e-05,3.9831167613608663e-13,8.769789396210465e-17,7.533750639364517e-13,6.056072838056311e-10,7.454174084456779e-13,1.01043567474004e-09,1.5680098559148434e-05,5.623304217246456e-13
1.6020249267758543e-05,0.1137257504525771,0.9,0.0,0.0,0.0,0.0,0.09514850031212105,0.0015080014302658738,2.3591293592236157e-06,1.0024593462400634e-05,3.13762113618337e-05,8.241054215963247e-07,2.5512593195612045e-05,3.324390351767048e-06,6.0945706391340785e-06,0.0005659436233984694,0.0028603304701500056,4.5333656203957066e-06,4.4140934451525044e-05,1.0621809413487942e-08,7.87120368905957e-08,2.468568347443136e-08,4.310434539177968e-09,2.8411053535031283e-05,0.0005327547533501748,0.006370710095069862,0.0007731835867379205,0.0012704609639267368,6.196455831463078e-10,0.0006030546090377625,4.390723526280969e-11,2.9592672790319562e-08,8.823040584772901e-13,1.3206945238772438e-12,8.282945708402037e-13,3.880796713363595e-11,9.453896461973847e-14,3.5637146912618407e-06,0.0006754409405496235,1.8826628548957629e-13,0.000589593008770982,1.7163073724665236e-11,4.991174313950696e-13,0.0005138301970247558,4.124615070912654e-11,1.3229836212933695e-14,0.0006822404144994514,2.9677860129947708e-15,0.0003630574095115505,1.5639642589775857e-15,5.478199585825135e-15,2.1413737379984284e-15,1.115698663236787e-13,9.850742913228663e-14,0.0002625769029972355,6.723493313029801e-15,4.69322522823775e-14,5.928954472058548e-15,4.1423324371250705e-14,5.821113518388038e-11,5.137950493961897e-15,0.0001146554770274254,4.36098202240189e-14,0.00015018510462628653,9.312671051587979e-12,2.627585617705049e-15,1.8343830596981798e-14,6.502189241453188e-12,9.810994380534036e-10,2.8853136649879515e-11,2.2754343657442322e-11,1.046240167205335e-13,5.468019480762459e-11,2.7085655113599956e-15,3.988741960359768e-16,4.204914026158048e-12,6.3020367908530986e-15,4.400706835834119e-14,1.69292196555368e-12,2.7664544556252113e-05,4.006644931446201e-13,8.897602448139924e-17,7.64309625255762e-13,6.1439712874872e-10,7.562817675990706e-13,1.0251626397822368e-09,1.6270521068440232e-05,5.704919297027337e-13
1.6254710013822937e-05,0.11374438728822954,0.9,0.0,0.0,0.0,0.0,0.09508291600684224,0.0015237226728760152,2.3576695747923234e-06,9.993272105407915e-06,3.1354567044773704e-05,8.235650693780124e-07,2.546058580998988e-05,3.3222198522350793e-06,6.092322521285583e-06,0.0005737798760115589,0.002899049419878538,4.531057020473761e-06,4.4110799419939855e-05,1.0615236905755397e-08,7.866333137364886e-08,2.466949747831135e-08,4.307917734136437e-09,2.8199956780334382e-05,0.0005403711266766858,0.006454499186638122,0.0007838317857984018,0.001278301328533652,6.192968991833312e-10,0.0006117116196369186,4.432713355850603e-11,2.934772538255255e-08,8.809433137997052e-13,1.3186670767109918e-12,8.259009827189172e-13,3.901415355938957e-11,9.376633034984696e-14,3.536725842997007e-06,0.000681550760327153,1.8814312603983626e-13,0.0005953727513834071,1.7316538291474608e-11,4.987828672908015e-13,0.0005164862091982548,4.14239883594526e-11,1.341203575900306e-14,0.0006968172291699123,3.0103889414848246e-15,0.0003699939923205262,1.5863229113193491e-15,5.609320682645488e-15,2.191277317574083e-15,1.1426682776614484e-13,1.0046388783560398e-13,0.00026841413016941075,6.889981860028396e-15,4.809159831269566e-14,6.050189186219051e-15,4.2267883570333726e-14,5.961826449662294e-11,5.233560677321945e-15,0.00011836091385291067,4.463648689125929e-14,0.00015435751923889327,9.440924134215826e-12,2.690992144525911e-15,1.8785393565909213e-14,6.5917371259987555e-12,9.946110994315138e-10,2.942618971375404e-11,2.3290028678007702e-11,1.0659567401387364e-13,5.571065273247417e-11,2.7617190839018e-15,4.043674474607942e-16,4.262823640174845e-12,6.424494554819488e-15,4.4859577841913263e-14,1.7162096046794068e-12,2.8463636660124084e-05,4.0300478558228963e-13,9.025329916840902e-17,7.752366358399112e-13,6.231809039657959e-10,7.671388516294102e-13,1.0398797431766929e-09,1.68729587683647e-05,5.786478018521023e-13
1.648917075988733e-05,0.11376297251784483,0.9,0.0,0.0,0.0,0.0,0.09501741874580871,0.0015393002374933821,2.35621099432373e-06,9.96265021385222e-06,3.1332952220172156e-05,8.230253524222698e-07,2.5409712625520995e-05,3.320051780417909e-06,6.090089418836144e-06,0.0005816061176199175,0.0029377113799429824,4.5287530652259385e-06,4.40807044871598e-05,1.0608669818392625e-08,7.861466602688284e-08,2.4653330511282423e-08,4.305402867233522e-09,2.7994167056862525e-05,0.0005479822440864813,0.006538166362834501,0.000794460899929413,0.0012859489562010743,6.189484148225505e-10,0.0006203628366940052,4.474214852178079e-11,2.9108720028551207e-08,8.79585886445671e-13,1.316644537531084e-12,8.235483941040158e-13,3.921411871973534e-11,9.301245293187836e-14,3.5104141039960094e-06,0.0006876178156753668,1.8802017327015265e-13,0.0006010774522803201,1.7467563895624985e-11,4.984487162192907e-13,0.0005190225062594257,4.1591937521386e-11,1.3593908748541004e-14,0.0007114715724057844,3.05296336248529e-15,0.0003769423025182963,1.6086661352961643e-15,5.7412998179747145e-15,2.241410371288599e-15,1.1698125596598942e-13,1.024186796776892e-13,0.000274278209938372,7.057706150512975e-15,4.9259501536480495e-14,6.171454514620665e-15,4.3112617183181284e-14,6.103450702740733e-11,5.328528283219476e-15,0.00012211067698826418,4.5667810517243965e-14,0.00015858483234965854,9.568947346888974e-12,2.7547487843245957e-15,1.922937532685075e-14,6.6811245125126435e-12,1.0080985436539998e-09,2.9998754549659234e-11,2.3828143565798264e-11,1.0855397862163965e-13,5.673413207494342e-11,2.8148324057291753e-15,4.0985085324735764e-16,4.320629461907911e-12,6.546279035565712e-15,4.5707349509400915e-14,1.7394559358588834e-12,2.9273632760536885e-05,4.053329046036097e-13,9.152971906327678e-17,7.861561058900934e-13,6.319586176571801e-10,7.7798866937915e-13,1.05458699690962e-09,1.7487415602011715e-05,5.867980457867049e-13
1.6723631505951724e-05,0.11378150712820716,0.9,0.0,0.0,0.0,0.0,0.09495200737285359,0.0015547356304804907,2.354753607029244e-06,9.932700258278354e-06,3.131136647308173e-05,8.224862630555509e-07,2.5359928639085418e-05,3.3178861076133392e-06,6.087871057801351e-06,0.0005894223845299991,0.0029763174620720018,4.526453661925145e-06,4.405064909109254e-05,1.0602108102831872e-08,7.856604049033614e-08,2.4637182343483566e-08,4.302889926570956e-09,2.779347731400849e-05,0.0005555881125929411,0.006621714513195381,0.0008050709608527808,0.0012934082497716053,6.186001299668571e-10,0.0006290082671678665,4.5152335794489625e-11,2.8875425744835357e-08,8.782317395984027e-13,1.3146268520265222e-12,8.212352266249671e-13,3.940801205362234e-11,9.227660150858572e-14,3.4847528973309957e-06,0.0006936432247150462,1.8789742365455283e-13,0.0006067080467268808,1.761618369068086e-11,4.98114970822572e-13,0.0005214421146436178,4.1750265106017124e-11,1.377545572422986e-14,0.0007262018127121197,3.095509310093058e-15,0.00038390184833136893,1.630993951459578e-15,5.874120050060142e-15,2.291764939678004e-15,1.1971274224690862e-13,1.0437150671169992e-13,0.00028016818686560737,7.226643270422605e-15,5.043580252539211e-14,6.2927323234673525e-15,4.3957399499334164e-14,6.245964955085066e-11,5.422837181909023e-15,0.00012590389922803637,4.6703603626185853e-14,0.00016286620855928045,9.696741071683511e-12,2.8188446863800796e-15,1.9675700442326217e-14,6.770351667765482e-12,1.0215618109732292e-09,3.0570743887953036e-11,2.4368590501350265e-11,1.1049854157440428e-13,5.775042954558281e-11,2.867898749187724e-15,4.153244297604977e-16,4.378331663874566e-12,6.667365394343974e-15,4.6550211607731324e-14,1.7626610189415237e-12,3.009451341245711e-05,4.0764917980177433e-13,9.280528519272591e-17,7.970680454684426e-13,6.407302779114091e-10,7.888312295766621e-13,1.0692844128125885e-09,1.8113893289729697e-05,5.94942669016708e-13
