Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286)
7.117264232284298e-07,0.11230065038723672,0.9,0.0,0.0,0.0,0.0,0.09978818130204332,9.096674579833812e-05,2.450599618213358e-06,1.1700726485552326e-05,2.2729473063005505e-05,8.608804621095817e-07,2.3805250444460922e-05,3.470611459028516e-06,6.251112202722176e-06,2.625907958476249e-05,6.269041493191799e-05,4.669671923469232e-06,3.6352259110704125e-05,1.1033638356462957e-08,8.176391627815894e-08,2.5787260781665183e-08,4.462370071044353e-09,6.206119752035106e-05,2.3551507348801678e-05,0.00018195397421955767,3.4717852383188155e-05,4.164050410182508e-05,6.396111890430723e-10,2.4802771845407813e-05,2.8130062050546307e-12,6.863143464872378e-08,6.788297064387353e-13,1.1551701366396363e-12,8.208365019715682e-13,1.3509187699212065e-12,2.1781807235857822e-13,6.456963463341956e-06,2.0660764198190563e-05,1.3618087554410327e-13,1.6052109294708275e-05,4.962820196353693e-13
7.240278163167106e-07,0.11230184858174035,0.9,0.0,0.0,0.0,0.0,0.09978419160291922,9.271983611272335e-05,2.450577763748991e-06,1.1828413169848877e-05,2.2933731710057655e-05,8.608561289596566e-07,2.4067885821998783e-05,3.4705252226768486e-06,6.254678452697628e-06,2.6717872366003845e-05,6.42965588765826e-05,4.672058261972467e-06,3.700400174571942e-05,1.1033539967425017e-08,8.176318696052863e-08,2.578653188675388e-08,4.46237435405223e-09,6.287955193512974e-05,2.3970883727964802e-05,0.0001866574551268613,3.534996828629035e-05,4.29060188175023e-05,6.396179936264522e-10,2.527806515528777e-05,2.8670725911473936e-12,6.953353316006049e-08,6.848953236264343e-13,1.1758210824190877e-12,8.298504823981633e-13,1.3919046273684209e-12,2.206790758249187e-13,6.572087774996615e-06,2.1351497826947755e-05,1.3740467438643012e-13,1.6525522267722784e-05,5.108926196168617e-13
7.363292094049914e-07,0.1123030521364722,0.9,0.0,0.0,0.0,0.0,0.099780193107316,9.447338637012791e-05,2.4505565243613037e-06,1.1954979603097949e-05,2.3133837864816753e-05,8.608318229152106e-07,2.4327737892875375e-05,3.4704381203326883e-06,6.257928466103364e-06,2.717689198967475e-05,6.591575086536989e-05,4.674230281494988e-06,3.765572159592922e-05,1.1033444416594717e-08,8.176247816559665e-08,2.5785803803557853e-08,4.462380061843825e-09,6.368824842178201e-05,2.439024240505714e-05,0.0001913961039235734,3.5982051495937006e-05,4.418534467713429e-05,6.396248743808951e-10,2.5753343558387762e-05,2.9211473142214675e-12,7.042484402295719e-08,6.908362289616652e-13,1.1964690448414498e-12,8.387674704033407e-13,1.4333341543493054e-12,2.2350586760757178e-13,6.685955536580256e-06,2.2051218738598204e-05,1.3860359430117718e-13,1.7003385289942308e-05,5.256392339820955e-13
7.486306024932721e-07,0.11230426098250165,0.9,0.0,0.0,0.0,0.0,0.09977618592241373,9.622735247900026e-05,2.450535885312007e-06,1.2080414464948491e-05,2.33298753715088e-05,8.608075426845538e-07,2.458485463571054e-05,3.47035035615273e-06,6.260888377007502e-06,2.7636138948293542e-05,6.754779996292284e-05,4.676205785541674e-06,3.830741856542835e-05,1.1033351503688312e-08,8.176178940596557e-08,2.578507649431495e-08,4.462387157397255e-09,6.448738529058212e-05,2.4809583336333582e-05,0.00019616949912500193,3.661410190078782e-05,4.547833579794735e-05,6.396318688580138e-10,2.622860691920502e-05,2.9752289901939914e-12,7.13054773994693e-08,6.966549368851628e-13,1.2171140148435529e-12,8.475891316925932e-13,1.4752025357752675e-12,2.26298792428082e-13,6.798568343842999e-06,2.275982043616924e-05,1.39778137921353e-13,1.748562121641498e-05,5.405194520196298e-13
7.609319955815529e-07,0.11230547505199961,0.9,0.0,0.0,0.0,0.0,0.09977217015429658,9.798169398509936e-05,2.450515831856481e-06,1.2204707554908744e-05,2.3521926381002925e-05,8.607832869989575e-07,2.4839280648805187e-05,3.4702620948803213e-06,6.263582165388439e-06,2.8095613616507484e-05,6.919251802165001e-05,4.678001096269486e-06,3.895909257157876e-05,1.1033261208066201e-08,8.176112018989772e-08,2.5784349920978718e-08,4.462395606919596e-09,6.527705996540087e-05,2.5228906478661772e-05,0.0002009772261114371,3.724611939152304e-05,4.678484874293219e-05,6.396390009608972e-10,2.6703855128080154e-05,3.029316350479373e-12,7.217554246184797e-08,7.023539204860663e-13,1.2377559836845095e-12,8.563170164330023e-13,1.5175050373744293e-12,2.29058198380723e-13,6.909928820148646e-06,2.347719750676734e-05,1.4092879735349485e-13,1.7972154555537378e-05,5.555309145431121e-13
7.732333886698337e-07,0.11230669427818592,0.9,0.0,0.0,0.0,0.0,0.09976814590796257,9.973637377167286e-05,2.4504963493626714e-06,1.232784978040877e-05,2.371007138501638e-05,8.607590546125546e-07,2.5091057418554402e-05,3.4701734692235418e-06,6.266031833653293e-06,2.855531625514055e-05,7.08497196376513e-05,4.679631177772016e-06,3.961074354251358e-05,1.1033173582766307e-08,8.176047002369989e-08,2.578362404513859e-08,4.462405379391329e-09,6.605736898590887e-05,2.5648211789515263e-05,0.00020581887671435584,3.787810386080331e-05,4.810474234929029e-05,6.396462854085498e-10,2.7179088096316505e-05,3.083408231059552e-12,7.303514739552137e-08,7.079356060243359e-13,1.2583949429306383e-12,8.649525676289776e-13,1.5602369997795502e-12,2.3178443247227874e-13,7.02004051762815e-06,2.420324561182239e-05,1.4205605460220104e-13,1.8462911433309776e-05,5.706713128294317e-13
7.855347817581145e-07,0.11230791859528168,0.9,0.0,0.0,0.0,0.0,0.09976411328733367,0.00010149135778421493,2.4504774236589997e-06,1.2449833137988512e-05,2.389438924962859e-05,8.607348443013021e-07,2.5340223572723026e-05,3.4700845858576453e-06,6.2682575688372845e-06,2.9015247015141627e-05,7.251922210736345e-05,4.681109749103522e-06,4.026237141510656e-05,1.1033088390899994e-08,8.175983843927819e-08,2.578289883119794e-08,4.462416438911106e-09,6.682840801070278e-05,2.6067499226971607e-05,0.00021069404884209748,3.851005520323255e-05,4.943787757067097e-05,6.396537433841314e-10,2.7654305752199085e-05,3.137503559256442e-12,7.388439940126389e-08,7.134023560524696e-13,1.2790308849495713e-12,8.73497127771569e-13,1.6033938320642946e-12,2.3447782860310684e-13,7.128907826682752e-06,2.4937861477359926e-05,1.4316038255728193e-13,1.8957819558340634e-05,5.859383875773711e-13
7.978361748463953e-07,0.11230914793846568,0.9,0.0,0.0,0.0,0.0,0.09976007239526541,0.00010324661477780524,2.4504590405833907e-06,1.2570650688852824e-05,2.407495724811803e-05,8.607106548630965e-07,2.558681511883238e-05,3.469995530317988e-06,6.270277891627108e-06,2.947540594143314e-05,7.420084538492092e-05,4.682449387897841e-06,4.0913976133319316e-05,1.103300559345617e-08,8.175922496610258e-08,2.5782174243418364e-08,4.4624287525501315e-09,6.759027182119208e-05,2.648676874969997e-05,0.0002156023461414274,3.914197331532324e-05,5.078411733240566e-05,6.396613853894123e-10,2.8129508037778866e-05,3.1916013525071156e-12,7.472340469959816e-08,7.187564959745966e-13,1.2996638022243427e-12,8.819519502541324e-13,1.646971008770729e-12,2.371387248910304e-13,7.23653589314978e-06,2.5680942884311008e-05,1.442422441476168e-13,1.9456808187584972e-05,6.013299277281147e-13
8.101375679346761e-07,0.11231038224383465,0.9,0.0,0.0,0.0,0.0,0.09975602333355685,0.00010500211608519495,2.4504411860284637e-06,1.2690296529870696e-05,2.4251851093135874e-05,8.606864851179505e-07,2.5830865667998105e-05,3.4699063709778483e-06,6.2721097932609004e-06,2.9935792976660136e-05,7.589441204022498e-05,4.683661625364199e-06,4.156555764685766e-05,1.1032925314441154e-08,8.175862912583568e-08,2.578145024490008e-08,4.4624422920099515e-09,6.834305432608021e-05,2.690602031695309e-05,0.0002205433776917234,3.977385809546518e-05,5.21433263989596e-05,6.396692119075603e-10,2.8604694906245766e-05,3.245700710404398e-12,7.555226853675245e-08,7.240003117424107e-13,1.3202936872454337e-12,8.903182065568554e-13,1.6909640655384325e-12,2.397674613757138e-13,7.342930542500428e-06,2.64323886588669e-05,1.453020925976862e-13,1.995980809280184e-05,6.168437694700124e-13
8.224389610229569e-07,0.11231162144836675,0.9,0.0,0.0,0.0,0.0,0.09975196620296008,0.00010675783540395243,2.450423846467016e-06,1.2808765760955099e-05,2.4425144968229628e-05,8.606623339067531e-07,2.6072406644626894e-05,3.4698171622758494e-06,6.2737688612749846e-06,3.039640796484068e-05,7.759974721771465e-05,4.684757033376372e-06,4.22171159100813e-05,1.1032847278042527e-08,8.175805047175546e-08,2.5780726802058515e-08,4.46245702257807e-09,6.908684856632912e-05,2.7325253888567898e-05,0.00022551675772880007,4.040570944389655e-05,5.351537125284159e-05,6.396772360914295e-10,2.9079866319777465e-05,3.2998008007534272e-12,7.637109518880756e-08,7.291360227160888e-13,1.3409205333111525e-12,8.985969901438102e-13,1.7353685931168862e-12,2.4236436111675104e-13,7.448098210490118e-06,2.7192098662884147e-05,1.463403728304997e-13,2.046675152771619e-05,6.324777953029971e-13
8.347403541112376e-07,0.11231286548988881,0.9,0.0,0.0,0.0,0.0,0.09974790110319014,0.00010851374860111614,2.4504070083870317e-06,1.292605444963806e-05,2.4594911558729906e-05,8.606382000912872e-07,2.6311467482430122e-05,3.469727947342767e-06,6.275269394992657e-06,3.085725065491841e-05,7.931667859582993e-05,4.685745304312852e-06,4.286865088111916e-05,1.1032771405349837e-08,8.175748855770605e-08,2.5780003881559265e-08,4.4624729116885094e-09,6.982174672053887e-05,2.7744469424952872e-05,0.00023052210539563768,4.103752726267642e-05,5.490011998423597e-05,6.39685462677251e-10,2.9555022247827062e-05,3.353900861676542e-12,7.717998796737747e-08,7.341658142458065e-13,1.3615443337528867e-12,9.067893272039689e-13,1.7801802358830634e-12,2.4492975166399593e-13,7.552045879728496e-06,2.795997378434523e-05,1.4735752037956143e-13,2.0977572195871016e-05,6.482299328891314e-13
8.470417471995184e-07,0.1123141143070456,0.9,0.0,0.0,0.0,0.0,0.09974382813293435,0.00011026983353392501,2.450390658207263e-06,1.3042159593547384e-05,2.4761222082013287e-05,8.606140825547814e-07,2.654807580725093e-05,3.4696387601351524e-06,6.276624511580925e-06,3.131832070421847e-05,8.104503634715992e-05,4.686635324251866e-06,4.352016252115101e-05,1.1032697916100874e-08,8.175694292054667e-08,2.5779281447850555e-08,4.462489933976487e-09,7.054784011062442e-05,2.8163666887077924e-05,0.00023555904451751181,4.166931145565823e-05,5.629744219064697e-05,6.396938825437725e-10,3.003016266572208e-05,3.40800019700494e-12,7.797904922737041e-08,7.390918418141135e-13,1.3821650816203192e-12,9.14896183158667e-13,1.8253946890286096e-12,2.474639671249911e-13,7.654781021678932e-06,2.8735915927878988e-05,1.4835396133690473e-13,2.149220521915572e-05,6.640981541096481e-13
8.593431402877992e-07,0.11231536783927253,0.9,0.0,0.0,0.0,0.0,0.09973974738986216,0.00011202606988531161,2.4503747830531365e-06,1.3157079081393465e-05,2.492414631715386e-05,8.605899802004967e-07,2.6782257607231725e-05,3.4695496271657674e-06,6.277846243436297e-06,3.177961768180822e-05,8.278465309926491e-05,4.687435240074675e-06,4.417165079382349e-05,1.103262649795767e-08,8.17564131343109e-08,2.5778559469149097e-08,4.462508056134681e-09,7.126521920772325e-05,2.858284623647797e-05,0.00024062720339924033,4.230106192846398e-05,5.770720888587227e-05,6.397025050748594e-10,3.0505287553494274e-05,3.4620981602434207e-12,7.876838037225839e-08,7.439161899937657e-13,1.4027827708598944e-12,9.229184634898987e-13,1.8710076925910975e-12,2.499673199058868e-13,7.756311543637012e-06,2.9519828005343553e-05,1.4933011431904392e-13,2.2010587106997144e-05,6.800804742482093e-13
8.7164453337608e-07,0.11231662602677013,0.9,0.0,0.0,0.0,0.0,0.09973565897063436,0.00011378243901295028,2.4503593700935832e-06,1.3270811652986928e-05,2.5083752633975715e-05,8.605658919515044e-07,2.7014037390870774e-05,3.46946056891869e-06,6.278945627600348e-06,3.224114107176434e-05,8.453536389616399e-05,4.688152520984261e-06,4.4823115664776105e-05,1.1032556999615463e-08,8.175589877934117e-08,2.5777837914673404e-08,4.462527245317674e-09,7.197397363832691e-05,2.9002007435240704e-05,0.00024572621464246015,4.2932778588458776e-05,5.912929241765081e-05,6.397113341352886e-10,3.0980396894971395e-05,3.516194159483522e-12,7.954808186004253e-08,7.486409106410524e-13,1.423397395474534e-12,9.308570239330455e-13,1.917015031199349e-12,2.5244012606159605e-13,7.856645740274316e-06,3.0311613926474455e-05,1.5028638916640118e-13,2.253265572619984e-05,6.961749508633745e-13
8.839459264643608e-07,0.11231788881048098,0.9,0.0,0.0,0.0,0.0,0.09973156297091268,0.00011553892381075053,2.45034440624001e-06,1.3383356858730898e-05,2.524010802151851e-05,8.605418167517096e-07,2.724343833352966e-05,3.469371600998597e-06,6.279932787850009e-06,3.270289027634802e-05,8.629700616047693e-05,4.688794014903958e-06,4.547455710125643e-05,1.1032489765624104e-08,8.175539940663336e-08,2.5777116750088402e-08,4.462547479272106e-09,7.267419219055319e-05,2.942115044599316e-05,0.0002508557149810313,4.356446134472662e-05,6.05635663933593e-05,6.39720352963694e-10,3.145549067703634e-05,3.570287657047421e-12,8.031825321212972e-08,7.532680383592408e-13,1.4440089488537704e-12,9.38712677056968e-13,1.9634125329683943e-12,2.5488271500937853e-13,7.95579224936785e-06,3.111117858960009e-05,1.512231863759044e-13,2.3058350271422573e-05,7.123796828773811e-13
8.962473195526416e-07,0.11231915613206829,0.9,0.0,0.0,0.0,0.0,0.09972745948536899,0.00011729550858177678,2.4503298792511454e-06,1.3494715018964665e-05,2.5393278115928198e-05,8.605177535643199e-07,2.7470482412958697e-05,3.4692827350556095e-06,6.280817010056356e-06,3.316486461908999e-05,8.806941965621036e-05,4.689366000182018e-06,4.6125975071808496e-05,1.103242445821484e-08,8.17549146089649e-08,2.577639594512078e-08,4.462568726522564e-09,7.336596282050751e-05,2.9840275231908745e-05,0.00025601534513283194,4.419611010804651e-05,6.200990561316148e-05,6.397295689960344e-10,3.193056888897791e-05,3.6243781499197115e-12,8.107899301938511e-08,7.577995312687923e-13,1.4646174254171777e-12,9.464861896489043e-13,2.0101960630801987e-12,2.5729538900040944e-13,8.053760011366655e-06,3.191842787242555e-05,1.5214089979990336e-13,2.358761123627816e-05,7.286928098961467e-13
9.085487126409224e-07,0.11232042793389653,0.9,0.0,0.0,0.0,0.0,0.09972334860769469,0.00011905217892165562,2.4503157770069584e-06,1.3604887183476844e-05,2.554332722778412e-05,8.604937013712093e-07,2.7695190534407226e-05,3.469193979545941e-06,6.281606811358532e-06,3.3627063347787514e-05,8.985244645217783e-05,4.6898742329928474e-06,4.677736954602012e-05,1.103236080702911e-08,8.175444399539517e-08,2.5775675471741382e-08,4.4625909531496294e-09,7.404937265877391e-05,3.0259381756696265e-05,0.0002612047496663568,4.482772479086876e-05,6.346818601004472e-05,6.397389889419535e-10,3.2405631522016185e-05,3.678465176687736e-12,8.18303989477808e-08,7.622373130723795e-13,1.485222819779824e-12,9.54178292350165e-13,2.0573615244185507e-12,2.596784511910024e-13,8.150558232475414e-06,3.273326862288583e-05,1.5303991522128623e-13,2.412038038504412e-05,7.451125110991855e-13
9.208501057292031e-07,0.1123217041590136,0.9,0.0,0.0,0.0,0.0,0.0997192304306098,0.00012080892161161096,2.4503020868631632e-06,1.3713875091454313e-05,2.569031836887415e-05,8.604696591744996e-07,2.7917582645880697e-05,3.4691053403516977e-06,6.282310003655836e-06,3.408948563741507e-05,9.164593088604316e-05,4.690323990793115e-06,4.7428740494318214e-05,1.1032299313581854e-08,8.175398712995703e-08,2.5774955296759303e-08,4.462614140088978e-09,7.472450801696179e-05,3.0678469984581885e-05,0.0002664235768806727,4.5459305307291926e-05,6.493828459620853e-05,6.397485889520782e-10,3.288067856892561e-05,3.7325483229634956e-12,8.257256774793839e-08,7.665833068083622e-13,1.5058251255308582e-12,9.617896873308233e-13,2.1049048584896503e-12,2.6203222770378914e-13,8.24619635096131e-06,3.355560865007057e-05,1.5392060897783127e-13,2.465660072497185e-05,7.616370043308703e-13
9.343758078677524e-07,0.11232311244020995,0.9,0.0,0.0,0.0,0.0,0.09971469407174294,0.0001227405750233185,2.4502874959716973e-06,1.3832346081032378e-05,2.584848291104979e-05,8.60443234523927e-07,2.815945809116086e-05,3.469008018041737e-06,6.282991746461497e-06,3.459818796471493e-05,9.362980147542796e-05,4.6907567788898485e-06,4.814491263042135e-05,1.103223378393891e-08,8.175350019864883e-08,2.5774163755635606e-08,4.462640707945348e-09,7.545738811640575e-05,3.113924724687173e-05,0.00027219535923410723,4.615370500034686e-05,6.656819192153913e-05,6.397593594735513e-10,3.3402987174080974e-05,3.792009205334578e-12,8.337805406550039e-08,7.712580881347108e-13,1.5284743261518723e-12,9.700662534452347e-13,2.157611347470827e-12,2.6458681307436704e-13,8.35002541233843e-06,3.446834013157981e-05,1.5486824871591888e-13,2.525010598304358e-05,7.799249916566163e-13
9.479015100063017e-07,0.11232452592705798,0.9,0.0,0.0,0.0,0.0,0.09971014911975663,0.00012467228648311088,2.4502733741658197e-06,1.3949392265356627e-05,2.6003105452542252e-05,8.60416819498558e-07,2.8398581026404335e-05,3.46891084376558e-06,6.283586152559642e-06,3.5107158202083305e-05,9.562592856233619e-05,4.69113060125165e-06,4.886105625205762e-05,1.1032169807228133e-08,8.17530289301018e-08,2.577337250562027e-08,4.462668356150211e-09,7.618048060030331e-05,3.16000023002527e-05,0.0002780018338049047,4.684806317602187e-05,6.821207876487305e-05,6.397703717738682e-10,3.392527692214686e-05,3.851464442202861e-12,8.417261508227837e-08,7.758265119052986e-13,1.5511197800839486e-12,9.782469047855981e-13,2.210764491732822e-12,2.671067279924564e-13,8.45247665938397e-06,3.538990766577098e-05,1.557946687169105e-13,2.5847643680518207e-05,7.983352934931144e-13
9.614272121448512e-07,0.11232594454649904,0.9,0.0,0.0,0.0,0.0,0.09970559569391077,0.00012660404261467733,2.450259705013842e-06,1.4065018520869974e-05,2.6154264531021342e-05,8.603904128491097e-07,2.8634974789765448e-05,3.468813818191319e-06,6.284101110064599e-06,3.5616394970931394e-05,9.763411443639071e-05,4.691450780764531e-06,4.9577171322224693e-05,1.10321084797436e-08,8.175257276754486e-08,2.5772581505436118e-08,4.462697061957498e-09,7.689389682715938e-05,3.206073509932646e-05,0.00028384254786606444,4.754237972684271e-05,6.986978579289166e-05,6.397815804853853e-10,3.444754780755822e-05,3.910913619925259e-12,8.495637562925914e-08,7.802910018080748e-13,1.5737614788913405e-12,9.863324682836776e-13,2.2643590358311834e-12,2.6959241077484753e-13,8.553563369996388e-06,3.6320192654513495e-05,1.5670033705375895e-13,2.6449143040097803e-05,8.168656961393416e-13
9.749529142834006e-07,0.11232736822653615,0.9,0.0,0.0,0.0,0.0,0.09970103391210138,0.00012853583123610554,2.450246473902295e-06,1.4179230496025777e-05,2.6302036943520068e-05,8.603640133533779e-07,2.8868661900795335e-05,3.468716940557697e-06,6.284543796249521e-06,3.612589680296577e-05,9.96541644899593e-05,4.691722159050425e-06,5.0293257804373194e-05,1.1032049298456372e-08,8.175213121608647e-08,2.5771790718398113e-08,4.462726789164499e-09,7.759774699932546e-05,3.2521445599436794e-05,0.0002897170535657043,4.823665454760678e-05,7.154115499952198e-05,6.397929936499776e-10,3.496979982541425e-05,3.970356339841211e-12,8.572945924563811e-08,7.846538418709183e-13,1.5963994161101957e-12,9.943237314173416e-13,2.3183897629948774e-12,2.720442363288013e-13,8.653298993994307e-06,3.7259077849412196e-05,1.5758571476777604e-13,2.7054534938586068e-05,8.355140379877646e-13
9.87126046208095e-07,0.11232865380653044,0.9,0.0,0.0,0.0,0.0,0.09969692126048067,0.0001302744595604525,2.450234928861073e-06,1.4280817297477143e-05,2.6432198624924986e-05,8.603402589337372e-07,2.907668418002027e-05,3.4686298757041853e-06,6.284885845226708e-06,3.658467379913397e-05,0.00010148219501472856,4.691928331927454e-06,5.093771116561049e-05,1.1031997130931906e-08,8.175174593766602e-08,2.5771079165829296e-08,4.462754379841568e-09,7.822312333908994e-05,3.2936065947599626e-05,0.0002950326342169149,4.886146612193957e-05,7.305693888258583e-05,6.398034605884749e-10,3.543981050604081e-05,4.023848959548611e-12,8.641620679817146e-08,7.884953187646296e-13,1.6167703387736911e-12,1.0014358717101578e-12,2.367386075308805e-12,2.742222277608271e-13,8.741917098554315e-06,3.81113318685884e-05,1.5836557981813288e-13,2.760265992993525e-05,8.523966374521615e-13
