Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313)
3.848324154672394e-10,0.11224538365480646,0.9,0.0,0.0,0.0,0.0,0.0999998965550856,2.6529319717499965e-08,2.557587239261789e-08,1.8280526083131183e-08,1.832382001039186e-08,1.5360142051143405e-08,1.586660663911941e-08,1.5837647673551904e-08,1.5835828607066738e-08,1.4136844278098371e-08,1.414575893743462e-08,1.2782370544281308e-08,1.281430401693737e-08,1.1514922664265238e-10,6.634023077803466e-10,3.326489445323428e-10,6.165780108499433e-11,2.1175357496158622e-10,7.613244534711128e-11,1.6798769272628145e-10,1.0393879621370787e-10,1.311801662368008e-11,2.8094425659298536e-12,3.156172481688251e-11,8.225030433947021e-16,6.508070855027958e-14,5.486700187014039e-16,4.0825606179640324e-16,5.485169907175735e-16,4.266707794436708e-19,2.8688424680570338e-18,2.3172530269349846e-13,2.3176173635622607e-14,1.0978377332158844e-16,5.849063214953692e-12,1.8129894935425928e-19,1.4479918937942667e-16,2.8335569269573074e-12,2.421719455340448e-19
4.0115694729990226e-10,0.11224538415127619,0.9,0.0,0.0,0.0,0.0,0.09999989216696271,2.7656278710728027e-08,2.6647451905511842e-08,1.905488452108206e-08,1.9101912308759232e-08,1.600065461043219e-08,1.654018323739069e-08,1.650873689801602e-08,1.6506759613247704e-08,1.4736526570402412e-08,1.4746205885329273e-08,1.332382863326239e-08,1.335852742477574e-08,1.1997393356019899e-10,6.988792544790257e-10,3.5140657535322016e-10,6.495388206894677e-11,2.3144226448051461e-10,8.403876874860467e-11,1.8250413275825527e-10,1.1288888076290816e-10,1.4254847646490998e-11,2.9329951904430026e-12,3.4396786654339755e-11,8.574436011645074e-16,7.347069217676769e-14,5.719689650943662e-16,4.255951181233737e-16,5.71803510851314e-16,4.636478066982961e-19,2.9381232868317208e-18,2.438091300795563e-13,2.6427952927005574e-14,1.144456129057775e-16,6.356003568129389e-12,1.9701258354422358e-19,1.5094896700594066e-16,3.0791589239802367e-12,2.6316395609482767e-19
4.174814791325651e-10,0.11224538464791782,0.9,0.0,0.0,0.0,0.0,0.09999988777883909,2.8783366945606778e-08,2.7718497548629996e-08,1.9829153629776984e-08,1.988006874743893e-08,1.6640609365418822e-08,1.721380184758184e-08,1.71797651882672e-08,1.7177623734538954e-08,1.5336208824771445e-08,1.5346684385514394e-08,1.386522426993264e-08,1.3902803075981988e-08,1.2479623672326566e-10,7.344016581848912e-10,3.702215967969656e-10,6.825322944021176e-11,2.520310882708849e-10,9.235696000434479e-11,1.9762013599747675e-10,1.222061827738756e-10,1.543893832217462e-11,3.0565364742399594e-12,3.7353839624974785e-11,8.923881626078984e-16,8.250740886732776e-14,5.952698298360889e-16,4.4293583726009553e-16,5.950914811500127e-16,5.021620572345417e-19,3.0105715431995293e-18,2.561871742963139e-13,2.997535287444979e-14,1.1910783677848291e-16,6.884023786880019e-12,2.1337964527265207e-19,1.5709933498775365e-16,3.3349754859198478e-12,2.850290797075646e-19
4.33806010965228e-10,0.1122453851447313,0.9,0.0,0.0,0.0,0.0,0.09999988339071468,2.991058440924705e-08,2.8789020263396112e-08,2.060333341955226e-08,2.0658289251159137e-08,1.7280017182173525e-08,1.788746245644403e-08,1.78507325001352e-08,1.7848420976628125e-08,1.5935891041205426e-08,1.594719445392016e-08,1.440655746149342e-08,1.4447130963901349e-08,1.2961618540237583e-10,7.699587702112719e-10,3.890839053460656e-10,7.155481210551185e-11,2.7352016672437163e-10,1.0108736119041022e-10,2.1333553490564942e-10,1.318905211630966e-10,1.6670291597824527e-11,3.1800664260235655e-12,4.0432872641073557e-11,9.273367273228193e-16,9.220716433418604e-14,6.185726106719272e-16,4.602782189933897e-16,6.183809011538462e-16,5.422136266917846e-19,3.0861876610710145e-18,2.6887261489413013e-13,3.383158771707571e-14,1.2377044448870876e-16,7.433125600649762e-12,2.304001880542868e-19,1.6325029324951034e-16,3.6010075925426445e-12,3.077673999974566e-19
4.5013054279789086e-10,0.1122453856417167,0.9,0.0,0.0,0.0,0.0,0.09999987900258947,3.1037931088760746e-08,2.985902910468586e-08,2.1377423900744556e-08,2.1436573745996132e-08,1.7918887437539147e-08,1.8561165050730583e-08,1.8521638790587915e-08,1.8519151345202594e-08,1.6535573219704305e-08,1.6547736106475544e-08,1.494782821514525e-08,1.4991511081875153e-08,1.34433820373774e-10,8.055417323368675e-10,4.0798482007756e-10,7.485778151780667e-11,2.9590950699690383e-10,1.1023019712339209e-10,2.296501644423301e-10,1.419417182719464e-10,1.7948910419604188e-11,3.3035852253075962e-12,4.363387446209492e-11,9.62289294911414e-16,1.0258551167974848e-13,6.418773053883856e-16,4.776222631120081e-16,6.416717704066885e-16,5.838026106755754e-19,3.1649716643458905e-18,2.818786308344662e-13,3.800987262451155e-14,1.284334355935673e-16,8.003310736861843e-12,2.480742653398751e-19,1.6940184171619467e-16,3.877256223490117e-12,3.3137900056955e-19
4.664550746305538e-10,0.11224538613887394,0.9,0.0,0.0,0.0,0.0,0.09999987461446343,3.216540697126092e-08,3.092853156534471e-08,2.215142508369084e-08,2.2214922159192357e-08,1.8557228228246413e-08,1.923490961719691e-08,1.919248401758945e-08,1.9189814845949495e-08,1.7135255360268033e-08,1.714830935910684e-08,1.5489036538087833e-08,1.5535943423240886e-08,1.3924917537788863e-10,8.411432516003865e-10,4.2691688469414065e-10,7.816144035285345e-11,3.191990230556078e-10,1.1978559571938417e-10,2.465638616890326e-10,1.5235959928978816e-10,1.92747977327492e-11,3.4270928772294555e-12,4.695683398769624e-11,9.972458649697816e-16,1.1365728104848189e-13,6.651839118057549e-16,4.94967969401581e-16,6.649640884472019e-16,6.2692910476641405e-19,3.2469232512285194e-18,2.952183990089766e-13,4.252342221592401e-14,1.3309680965711277e-16,8.594580920953116e-12,2.6640193052051814e-19,1.755539803121876e-16,4.16372235827918e-12,3.5586396503192785e-19
4.827796064632167e-10,0.11224538663620295,0.9,0.0,0.0,0.0,0.0,0.0999998702263365,3.32930120438617e-08,3.199753386022189e-08,2.2925336978728422e-08,2.2993334418995743e-08,1.9195046555499565e-08,1.9908696142600556e-08,1.9863268139924668e-08,1.9860411484555656e-08,1.7734937462896557e-08,1.774891422773642e-08,1.6030182437520026e-08,1.6080427981332274e-08,1.4406227840260987e-10,8.767573156580251e-10,4.458736926851586e-10,8.146521514701334e-11,3.433885528928105e-10,1.2975360577014568e-10,2.6407646551884237e-10,1.6314399174903037e-10,2.0647956481566856e-11,3.5505892475308207e-12,5.0401740228223847e-11,1.0322064371029266e-15,1.2543660862388376e-13,6.884924277760952e-16,5.123153376519942e-16,6.882578548218301e-16,6.71593204507042e-19,3.3320418492954576e-18,3.0890509295095346e-13,4.73854492712215e-14,1.377605662494899e-16,9.206937876403639e-12,2.853832369238079e-19,1.8170670896264401e-16,4.460406976301947e-12,3.8122237696208234e-19
4.991041382958796e-10,0.11224538713370379,0.9,0.0,0.0,0.0,0.0,0.09999986583820869,3.4420746293678287e-08,3.306604115732054e-08,2.3699159596194937e-08,2.3771810454522447e-08,1.983234848265202e-08,2.05825246137012e-08,2.0533991117024303e-08,2.0530941266707678e-08,1.8334619527589826e-08,1.8349550728281712e-08,1.6571265920639864e-08,1.6624964749479372e-08,1.4887315271804683e-10,9.123789611478299e-10,4.648497376468781e-10,8.476863395005961e-11,3.684778723722991e-10,1.4013421143165652e-10,2.821878163209964e-10,1.742947251142128e-10,2.2068389609434747e-11,3.674074303041122e-12,5.3968582100837974e-11,1.0671710109029418e-15,1.379369651783427e-13,7.118028511750473e-16,5.296643676466338e-16,7.115530690658466e-16,7.177950054209135e-19,3.4203266722722953e-18,3.2295188179207864e-13,5.260916368740497e-14,1.4242470494594895e-16,9.840383324761674e-12,3.0501823782157667e-19,1.878600275914861e-16,4.767311056825314e-12,4.0745431995566776e-19
5.154286701285425e-10,0.11224538763137633,0.9,0.0,0.0,0.0,0.0,0.09999986145007997,3.5548609707827e-08,3.4134057756611394e-08,2.4472892946428332e-08,2.4550350195642175e-08,2.0469139266835083e-08,2.125639501726062e-08,2.120465290885666e-08,2.1201404198091875e-08,1.8934301554347786e-08,1.8950218876654448e-08,1.7112286994644568e-08,1.7169553721008603e-08,1.5368181769072227e-10,9.48004094486553e-10,4.838402879277564e-10,8.807130891709383e-11,3.9446670612644343e-10,1.5092734347285055e-10,3.0089775577933126e-10,1.8581163046409596e-10,2.3536100058800817e-11,3.79754811942079e-12,5.765734842305109e-11,1.1021395859808433e-15,1.5117118411679003e-13,7.351151799043496e-16,5.470150591780821e-16,7.348497307309998e-16,7.655346029851832e-19,3.5117767466121654e-18,3.373719294581315e-13,5.82077716737319e-14,1.4708922532639604e-16,1.0494918985665382e-11,3.2530698642039273e-19,1.9401393612433305e-16,5.084435578990845e-12,4.345598775556588e-19
5.317532019612055e-10,0.11224538812922058,0.9,0.0,0.0,0.0,0.0,0.0999998570619503,3.6676602273425243e-08,3.520158723631608e-08,2.5246537039766905e-08,2.5328953572880228e-08,2.1105423471314177e-08,2.1930307340042727e-08,2.1875253475864804e-08,2.1871800284394295e-08,1.953398354317037e-08,1.955091868875997e-08,1.76532456667305e-08,1.7714194889242824e-08,1.5848828942924878e-10,9.836293452882591e-10,5.028412794349908e-10,9.137292204857688e-11,4.2135473660339025e-10,1.6213288847072869e-10,3.202061266869376e-10,1.9769454023161497e-10,2.505109077118454e-11,3.921010717758387e-12,6.146802805143773e-11,1.13711216192012e-15,1.651514887133054e-13,7.584294118802197e-16,5.643674120252221e-16,7.581478393451875e-16,8.148120926701561e-19,3.606390960534456e-18,3.521783940147358e-13,6.419447509687261e-14,1.5175412697445928e-16,1.1170546576862004e-11,3.4624953587700377e-19,2.0016843448422802e-16,5.411781521814969e-12,4.625391333551997e-19
5.480777337938684e-10,0.11224538862723646,0.9,0.0,0.0,0.0,0.0,0.09999985267381967,3.7804723977591556e-08,3.6268632581009347e-08,2.6020091886549258e-08,2.6107620517331503e-08,2.174120506413691e-08,2.2604261568813556e-08,2.2545792778893874e-08,2.254212953130072e-08,2.0133665494057522e-08,2.0151650180496704e-08,1.819414194409321e-08,1.8258888247501332e-08,1.6329258138023042e-10,1.0192519379706176e-09,5.218492214934977e-10,9.46732127506537e-11,4.4914161185506626e-10,1.7375069682898615e-10,3.4011277278359853e-10,2.0994328797609506e-10,2.661336468717736e-11,4.0444620377066545e-12,6.540060990450293e-11,1.1720887383445112e-15,1.7988951838938823e-13,7.817455450434537e-16,5.81721425986645e-16,7.814473944712771e-16,8.656275698818039e-19,3.704168066289641e-18,3.673844270995596e-13,7.058247091241433e-14,1.564194094774809e-16,1.1867267814224647e-11,3.678459392771917e-19,2.0632352259787348e-16,5.7493498641889706e-12,4.91392170848316e-19
5.807267974591941e-10,0.11224538962378283,0.9,0.0,0.0,0.0,0.0,0.09999984389755541,4.006135475010777e-08,3.840128041440849e-08,2.7566933881801343e-08,2.7665144834692302e-08,2.301127378001461e-08,2.3952295691396096e-08,2.3886687437961615e-08,2.3882587529667417e-08,2.1333029282025293e-08,2.1353208266420608e-08,1.9275747343426993e-08,1.934843150735095e-08,1.7289466890193423e-10,1.0904804405529757e-09,5.598744130453648e-10,1.0126901528769181e-10,5.074103513368275e-10,1.9822236052294e-10,3.817202694815775e-10,2.355376362359879e-10,2.987977388771262e-11,4.291330836122433e-12,7.363143572385561e-11,1.2420538909839804e-15,2.1168254067208002e-13,8.283835067383574e-16,6.164344363673999e-16,8.280508423723777e-16,9.718728684933406e-19,3.909205537606122e-18,3.9904777073698136e-13,8.461510045530268e-14,1.657511154111831e-16,1.3323998081648528e-11,4.1300052001439045e-19,2.186354677783307e-16,6.455157662524662e-12,5.517199251880045e-19
6.133758611245199e-10,0.11224539062101499,0.9,0.0,0.0,0.0,0.0,0.09999983512128699,4.2318501922345604e-08,4.053201684806576e-08,2.9113419014899904e-08,2.9222922605314862e-08,2.4279368190790373e-08,2.5300497279178888e-08,2.5227336578420763e-08,2.5222778238672926e-08,2.2532392918250563e-08,2.2554893261460226e-08,2.035710325019368e-08,2.0438183447042314e-08,1.8248815046839458e-10,1.161675698693698e-09,5.97896596521064e-10,1.0785743099715977e-10,5.692696362929116e-10,2.2434063849060727e-10,4.2571901002029854e-10,2.625933598681347e-10,3.333535116657222e-11,4.5381543349880586e-12,8.234973683118964e-11,1.3120350407117987e-15,2.4663263261649685e-13,8.750290487465957e-16,6.511540886191152e-16,8.746600707842588e-16,1.0842712616140292e-18,4.126877581319954e-18,4.324670292465103e-13,1.0041112203007341e-13,1.7508433987781628e-16,1.4865123477940265e-11,4.607711522284788e-19,2.3094977106216145e-16,7.201866802620277e-12,6.155438087019003e-19
6.460249247898456e-10,0.1122453916189325,0.9,0.0,0.0,0.0,0.0,0.09999982634501428,4.457616539129254e-08,4.2660853075067676e-08,3.065954736856539e-08,3.078095329212086e-08,2.554550588413027e-08,2.664886622636651e-08,2.6567739895767292e-08,2.656270170379395e-08,2.3731756402732802e-08,2.375670529251766e-08,2.1438209721927773e-08,2.1528144013005316e-08,1.9207307648128264e-10,1.2328282148674997e-09,6.359015276827399e-10,1.1443759623716001e-10,6.347159345778153e-10,2.5210357430828266e-10,4.721077668634942e-10,2.9110915245131064e-10,3.6980120015072145e-11,4.78493265344851e-12,9.155542381188185e-11,1.3820321843229105e-15,2.8481437338318873e-13,9.216821549819732e-16,6.858803810298572e-16,9.212750760422576e-16,1.2028235115699827e-18,4.357171766655563e-18,4.677471465818966e-13,1.1807589665989428e-13,1.844190796595036e-16,1.649065766387051e-11,5.11158258615342e-19,2.4326643184353077e-16,7.989485111089222e-12,6.828644893867389e-19
6.786739884551713e-10,0.11224539261753476,0.9,0.0,0.0,0.0,0.0,0.09999981756873703,4.683434505395356e-08,4.4787797234187215e-08,3.2205319025523355e-08,3.2339236362200736e-08,2.6809700589497897e-08,2.799740242719746e-08,2.7907897087891657e-08,2.790235797050293e-08,2.4931119735471417e-08,2.4958644486357756e-08,2.2519066816150492e-08,2.26183131516154e-08,2.0164948358975337e-10,1.3039315508422727e-09,6.738787026478326e-10,1.2100893820225434e-10,7.037455507029261e-10,2.815090344231638e-10,5.208853188257805e-10,3.210837141288207e-10,4.0814103909684766e-11,5.03166578223715e-12,1.0124840725000243e-10,1.4520453186182739e-15,3.2629522562847814e-13,9.683428094841577e-16,7.206133118886597e-16,9.678958544876776e-16,1.3275303801993145e-18,4.600075086102936e-18,5.049929362528116e-13,1.3771467911230782e-13,1.9375533156338418e-16,1.820061427122789e-11,5.641622609704767e-19,2.555854495164924e-16,8.818020412534172e-12,7.536826350532025e-19
7.113230521204971e-10,0.11224539361682126,0.9,0.0,0.0,0.0,0.0,0.09999980879245512,4.90930408073512e-08,4.691285534096244e-08,3.375073406850444e-08,3.389777128595439e-08,2.807196316077544e-08,2.934610577594416e-08,2.9247807854526876e-08,2.9241747084268046e-08,2.613048291646582e-08,2.6160710969604572e-08,2.359967459036981e-08,2.3708690809193932e-08,2.112173988815766e-10,1.374981394622589e-09,7.118204093896044e-10,1.2757108453531971e-10,7.763546807164058e-10,3.12554765279062e-10,5.720504496567716e-10,3.525157499523917e-10,4.483732631204504e-11,5.278353542515474e-12,1.1142859776395891e-10,1.522074440399184e-15,3.711361645510129e-13,1.0150109963918896e-15,7.553528794827304e-16,1.0145224024627955e-15,1.4583926288571805e-18,4.8555741505015746e-18,5.443090776720277e-13,1.594326142159561e-13,2.0309309241642544e-16,1.9995006903015718e-11,6.197835801969054e-19,2.679068234744697e-16,9.68748052954541e-12,8.279989133408156e-19
7.439721157858228e-10,0.11224539461679142,0.9,0.0,0.0,0.0,0.0,0.09999980001616837,5.135225254852551e-08,4.9036031987711584e-08,3.52957925802443e-08,3.5456557536424416e-08,2.933230233818348e-08,3.069497616691293e-08,3.058747189678976e-08,3.058086909055321e-08,2.732984594571536e-08,2.7362904868738925e-08,2.4680033102080408e-08,2.4799276932008508e-08,2.2077684303552542e-10,1.4459748589464941e-09,7.497209914812332e-10,1.3412379571473748e-10,8.525394527809727e-10,3.452384359318563e-10,6.256019469558613e-10,3.8540396863681016e-10,4.904981066895528e-11,5.524995842319893e-12,1.2209590578953795e-10,1.5921195464675116e-15,4.193922559059124e-13,1.0616866999230586e-15,7.900990820975787e-16,1.0611547163110916e-15,1.5954110184157275e-18,5.123655331798703e-18,5.858001135234885e-13,1.8333473419761193e-13,2.1243235906142826e-16,2.1873849133613783e-11,6.780226363101163e-19,2.802305531102808e-16,1.0597873282698796e-11,9.058139917163644e-19
7.766211794511485e-10,0.1122453956174447,0.9,0.0,0.0,0.0,0.0,0.09999979123987664,5.3611980174534035e-08,5.1157330837434375e-08,3.684049464348362e-08,3.70155945887909e-08,3.059072532512115e-08,3.204401349444402e-08,3.1926888916880815e-08,3.191972403481806e-08,2.8529208823219364e-08,2.8565226310096718e-08,2.5760142408763723e-08,2.589007146627318e-08,2.3032783254549197e-10,1.5169099863347036e-09,7.875762895182194e-10,1.4066691750148674e-10,9.322959555409332e-10,3.795576678449831e-10,6.815386013716214e-10,4.1974708168095456e-10,5.345158041238921e-11,5.771592701385458e-12,1.332502415593225e-10,1.6621806336256779e-15,4.711131866756842e-13,1.1083699043595707e-15,8.248519180170138e-16,1.107792792377228e-15,1.7385863092642416e-18,5.404304862877157e-18,6.295704480305561e-13,2.0952595691889256e-13,2.2177312835400088e-16,2.3837154508910923e-11,7.38879848442181e-19,2.9255663781613983e-16,1.1549206490553562e-11,9.871285374738197e-19
8.092702431164743e-10,0.11224539661878058,0.9,0.0,0.0,0.0,0.0,0.0999997824635798,5.5872223582451844e-08,5.32767549273464e-08,3.838484034096804e-08,3.8574881920012034e-08,3.1847238197646586e-08,3.33932176529116e-08,3.326605861792594e-08,3.325831196251799e-08,2.9728571548977134e-08,2.9767675419868145e-08,2.6840002567887944e-08,2.6981074358148697e-08,2.3987038108735193e-10,1.5877854449117911e-09,8.253832430945856e-10,1.472003518775516e-10,1.0156202551973728e-09,4.155100528535577e-10,7.398592060609298e-10,4.555438028272283e-10,5.804265895949636e-11,6.018144091640335e-12,1.44891515238374e-10,1.7322576986766467e-15,5.263437500470701e-13,1.1550605940365823e-15,8.596113855231449e-16,1.1544366270070368e-15,1.8879192613093037e-18,5.6975088976452e-18,6.757243460569151e-13,2.3811108494519346e-13,2.3111539716040454e-16,2.5884936546411962e-11,8.023556348450724e-19,3.0488507698365815e-16,1.2541487969650256e-11,1.0719432177342383e-18
8.419193067818e-10,0.1122453976207985,0.9,0.0,0.0,0.0,0.0,0.09999977368727765,5.8132982669371555e-08,5.539430685114471e-08,3.992882975544816e-08,4.013441900857257e-08,3.310184619069426e-08,3.4742588536723674e-08,3.46049807038701e-08,3.45966329191041e-08,3.0927934122987956e-08,3.097025232409733e-08,2.7919613636907982e-08,2.8072285553742584e-08,2.4940450033973996e-10,1.6586003457541788e-09,8.63139611593457e-10,1.537240398495044e-10,1.1025084052009757e-09,4.530931636044875e-10,8.005625563281828e-10,4.927928477365617e-10,6.282306971260703e-11,6.2646499153313285e-12,1.570196369430904e-10,1.802350738423926e-15,5.851242869740964e-13,1.2017587533349685e-15,8.943774828963866e-16,1.2010862165475233e-15,2.043410633974944e-18,6.0032535451453685e-18,7.243659327284031e-13,2.6919480513531443e-13,2.4045916235604705e-16,2.8017208735325557e-11,8.68450412893387e-19,3.172158700038456e-16,1.3574725534508778e-11,1.1602586994455673e-18
8.745683704471257e-10,0.11224539862349792,0.9,0.0,0.0,0.0,0.0,0.09999976491097012,6.039425733240325e-08,5.7509988890586474e-08,4.147246296967948e-08,4.169420533429629e-08,3.435455391082997e-08,3.6092126040322246e-08,3.594365487938317e-08,3.593468695002325e-08,3.212729654525106e-08,3.217295714868223e-08,2.8998975673265514e-08,2.9163704999109366e-08,2.589302005765716e-10,1.7293541110327372e-09,9.008437664543068e-10,1.6023794925247605e-10,1.1929564528954348e-09,4.923045609175205e-10,8.636474493590468e-10,5.314929337535175e-10,6.779283605923735e-11,6.5111101008937555e-12,1.696345166601487e-10,1.8724597496715697e-15,6.474910880785694e-13,1.2484643666757103e-15,9.291502084154674e-16,1.2477415573468702e-15,2.205061186202816e-18,6.321524892932889e-18,7.755991932519494e-13,3.0288168842814505e-13,2.4980442082435884e-16,3.023398453664062e-11,9.371645990867172e-19,3.2954901626711343e-16,1.4648926997626467e-11,1.2520756493824875e-18
