Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011),CHO2(367),S(1123),S(872),S(869),S(1124),S(1122),C4F10(82)
5.501340786411857e-06,0.1128122987309573,0.9,0.0,0.0,0.0,0.0,0.09821624482103064,0.0006321888492262133,2.4259910895921907e-06,1.3341580819765852e-05,3.238731608839418e-05,8.492130228973513e-07,3.097813679896505e-05,3.425023838243172e-06,6.2172046608342435e-06,0.00020294286347298504,0.0010297024260856559,4.6439217253754495e-06,4.5465912419998916e-05,1.0922845861218494e-08,8.094286986553602e-08,2.543777007882306e-08,4.4252430501706495e-09,5.208326651128383e-05,0.00018550156678966433,0.00238410367820045,0.0002752526635019243,0.0006305353807216818,6.354115388016414e-10,0.00020856522343184878,1.915423931765963e-11,5.645466123912649e-08,9.477122086088358e-13,1.4155672477643766e-12,1.0465723204936184e-12,2.0042540460723625e-11,1.79420677821253e-13,6.604987036841074e-06,0.00032257289650029644,1.9408542322368511e-13,0.0002380679476525668,7.211529936851566e-12,5.13821194722012e-13,0.0002293275581496913,1.9155954025338897e-11,4.709830788459135e-15,0.0001367282005008869,1.0264327982062986e-15,7.603349875584637e-05,5.445690953397651e-16,8.334524252783527e-16,3.1378990018728005e-16,1.6785840679740832e-14,1.754560250420372e-14,4.5740609404005454e-05,9.8271519591684e-16,6.90619895857097e-15,1.025920876336516e-15,7.216318553044632e-15,8.757938392312823e-12,8.32193701362617e-16,7.169892767967234e-06,6.31952076723139e-15,2.7155991425516194e-05,3.3153023436264514e-12,3.6990746468441303e-16,2.5999275446425506e-15,2.3147524130400142e-12,3.4926733219314234e-10,5.1391587462112755e-12,3.2973429233384666e-12,1.675786671411912e-14,8.758242013722633e-12,4.878489398821116e-16,1.419988560850053e-16,1.496945532390153e-12,9.806299964017409e-16,6.894164974790056e-15,6.04785992401611e-13,3.349892377822447e-06,2.6655670850325094e-13,3.0772179082666244e-17,2.661145916685743e-13,2.1391859387349193e-10,2.6153731328623535e-13,3.545216769201138e-10,9.941001407603718e-07
5.589980148442301e-06,0.11282094961804125,0.9,0.0,0.0,0.0,0.0,0.09818880361490076,0.0006411185891077433,2.4254159723759937e-06,1.3272310555837083e-05,3.237868224874398e-05,8.489912325453537e-07,3.086362500752535e-05,3.424138316861714e-06,6.215917968154108e-06,0.0002061145431822773,0.0010464438182650002,4.642904808926709e-06,4.546160810025957e-05,1.0920256479291338e-08,8.092368115404042e-08,2.5431126446480763e-08,4.424265192218613e-09,5.158431197017115e-05,0.0001884746488109505,0.0024212963035050244,0.0002796190742258976,0.0006392534000901341,6.352796710386133e-10,0.00021194073894081523,1.9417878896871916e-11,5.589387157401961e-08,9.471222213760815e-13,1.4149292656733634e-12,1.0423323712483282e-12,2.0312421303487042e-11,1.7764602446591005e-13,6.5403505258494776e-06,0.00032673968308328985,1.9403502773163844e-13,0.00024189521287614458,7.324856102615929e-12,5.137742966404706e-13,0.00023324454355097362,1.9476206608830115e-11,4.784543500189579e-15,0.00014020517034438068,1.043044103279359e-15,7.809653722335607e-05,5.532968108523222e-16,8.589012432092755e-16,3.2399341638167158e-16,1.7291656509974064e-14,1.8068988259042346e-14,4.7052147302875866e-05,1.0126478775617457e-15,7.115455095553603e-15,1.0568581479877392e-15,7.432781059379492e-15,9.021845755270254e-12,8.601031712965934e-16,7.5212265357756114e-06,6.5224754434793344e-15,2.769933439389768e-05,3.367893925754444e-12,3.819079404967061e-16,2.68385871254105e-15,2.35147250485513e-12,3.54807937076187e-10,5.292460073600628e-12,3.403238802585702e-12,1.7313144460476825e-14,9.048449648166493e-12,5.025969280792339e-16,1.4425142403518697e-16,1.5206920042799345e-12,1.0134437920555752e-15,7.123755022867986e-15,6.143130534556488e-13,3.457943670700377e-06,2.6827482909790176e-13,3.127021018310566e-17,2.703799946617882e-13,2.1734737623024028e-10,2.657706819130089e-13,3.60260135203537e-10,1.037614847194535e-06
5.678619510472746e-06,0.1128295744390451,0.9,0.0,0.0,0.0,0.0,0.09816140860097443,0.0006500197851672812,2.424841057880678e-06,1.320487970571744e-05,3.236999830186043e-05,8.487697209122614e-07,3.0752159696157156e-05,3.4232537873873504e-06,6.214637592481493e-06,0.00020928358285507816,0.0010631445866406183,4.641890188801091e-06,4.5456516089889675e-05,1.0917668009732672e-08,8.090449920615787e-08,2.5424491163226277e-08,4.42328731799501e-09,5.10984325200627e-05,0.00019144689738562185,0.0024583660773954646,0.0002839824763168659,0.0006478893999712803,6.351477124749412e-10,0.00021531534984962499,1.9680476481960652e-11,5.534767335528128e-08,9.46531664693715e-13,1.4142679415347035e-12,1.0381988118417142e-12,2.0579515113830375e-11,1.7591762092433099e-13,6.477431029452936e-06,0.00033086754920505566,1.939843487046791e-13,0.0002457062339010878,7.437613617733857e-12,5.137185185648104e-13,0.00023713812019976205,1.9794287204469263e-11,4.8592047383009566e-15,0.0001437049854968807,1.0596509660446784e-15,8.017030082328078e-05,5.620220820313184e-16,8.846564615883912e-16,3.3432457646395573e-16,1.7803949724345973e-14,1.85974421063417e-14,4.837511583673873e-05,1.0429752715120648e-15,7.327453636615749e-15,1.0881076820734713e-15,7.651407969181516e-15,9.289132669871193e-12,8.883490562858284e-16,7.882195369482656e-06,6.72810721961219e-15,2.824791939626565e-05,3.4204492701622015e-12,3.940714193541666e-16,2.7689221244156237e-15,2.388167295033857e-12,3.6034472425717333e-10,5.447245862344724e-12,3.5105315152198693e-12,1.7875466946770715e-14,9.342339115214732e-12,5.174767883112272e-16,1.4650243987524778e-16,1.544422113893293e-12,1.0466871567955034e-15,7.356327352765663e-15,6.238341574667768e-13,3.5676830699205186e-06,2.699684896987014e-13,3.1768107816816516e-17,2.7464420192299876e-13,2.2077519738712003e-10,2.700029159779689e-13,3.6599705555435193e-10,1.0822807671474498e-06
5.767258872503191e-06,0.1128381737027852,0.9,0.0,0.0,0.0,0.0,0.09813405874255934,0.0006588924968796534,2.4242663498468e-06,1.3139214781933006e-05,3.236127309523696e-05,8.485484827864671e-07,3.0643627017230276e-05,3.4223702339694804e-06,6.213363442142996e-06,0.00021245002566420843,0.0010798056750519326,4.640877821469729e-06,4.5450714458938124e-05,1.0915080469395409e-08,8.088532414673904e-08,2.541786407294506e-08,4.422309445948908e-09,5.062510297229374e-05,0.0001944183139544412,0.002495316416753431,0.0002883428736080099,0.0006564446167556673,6.350156688039285e-10,0.00021868905742301358,1.9942035097200523e-11,5.481548066632536e-08,9.45940783480882e-13,1.4135857072646824e-12,1.0341676656972476e-12,2.0843864229092527e-11,1.7423360912581678e-13,6.4161597639998965e-06,0.00033495750594017255,1.939334389779625e-13,0.0002495010329266683,7.549803823229127e-12,5.136547423093669e-13,0.0002410079977738987,2.011017409738783e-11,4.93381456811617e-15,0.00014722754403364622,1.0762533923474833e-15,8.225455374941044e-05,5.707449130123035e-16,9.107156829417725e-16,3.447820527302564e-16,1.8322677227601166e-14,1.9130883045347425e-14,4.9709425327688144e-05,1.073695073501043e-15,7.542178508288397e-15,1.119664879174228e-15,7.872167339760128e-15,9.559776651322522e-12,9.169251867689107e-16,8.252836245041899e-06,6.93639248288777e-15,2.880194247295505e-05,3.472968423018773e-12,4.0639660701776714e-16,2.8551087552061315e-15,2.4248368158124643e-12,3.658776986001483e-10,5.6034923870586246e-12,3.6192087408011546e-12,1.8444720225982113e-14,9.639850862132532e-12,5.324860884723968e-16,1.4875190558266985e-16,1.5681358820767653e-12,1.0803536404935157e-15,7.59183691971045e-15,6.33349289074185e-13,3.6791095128457834e-06,2.7163866748315545e-13,3.226587217040073e-17,2.7890721551944726e-13,2.2420205900590115e-10,2.742340170675771e-13,3.717324401230553e-10,1.1281090169717703e-06
5.855898234533635e-06,0.11284674789905672,0.9,0.0,0.0,0.0,0.0,0.09810675304424901,0.0006677367818704799,2.4236918504780045e-06,1.3075245245773773e-05,3.23525142227054e-05,8.483275129949639e-07,3.0537915818792434e-05,3.4214876403983624e-06,6.212095428397986e-06,0.0002156139127299769,0.001096427994998205,4.639867665056789e-06,4.544427368058943e-05,1.0912493868211413e-08,8.08661560493318e-08,2.5411245020675476e-08,4.421331591011389e-09,5.016382324346705e-05,0.00019738889992566985,0.002532150604055293,0.00029270026986884115,0.0006649202417914311,6.348835449619408e-10,0.00022206186290058837,2.0202557700091014e-11,5.42967356912886e-08,9.453497862292832e-13,1.4128847559283185e-12,1.0302350539862525e-12,2.1105509485767832e-11,1.7259222013223233e-13,6.356471002302175e-06,0.0003390105239028241,1.9388234387779718e-13,0.00025327963394664526,7.661428108786122e-12,5.135837638453655e-13,0.00024485390089031873,2.0423846836684074e-11,5.008373053881302e-15,0.00015077274551739326,1.0928513879275144e-15,8.434906966822554e-05,5.794653078399157e-16,9.370765368769084e-16,3.5536453507001505e-16,1.8847796046699858e-14,1.96692310977645e-14,5.105498855856265e-05,1.1048049844180966e-15,7.75961367342772e-15,1.1515251966803472e-15,8.095027620421177e-15,9.833755278600215e-12,9.458254281525464e-16,8.633183871234683e-06,7.147307748807186e-15,2.9361592427556186e-05,3.525451429726312e-12,4.1888221564584004e-16,2.9424096249140714e-15,2.4614810988917003e-12,3.714068648883678e-10,5.761176221833615e-12,3.729258225802143e-12,1.902079033172963e-14,9.94092532605851e-12,5.47622444392138e-16,1.509998231020867e-16,1.5918333293305938e-12,1.1144367858692277e-15,7.830238634773507e-15,6.428584338320653e-13,3.7922219342003055e-06,2.73286271517275e-13,3.276350342675337e-17,2.831690374717286e-13,2.2762796271085593e-10,2.7846398673677734e-13,3.774662910174289e-10,1.1751105808578066e-06
5.94453759656408e-06,0.11285529749942622,0.9,0.0,0.0,0.0,0.0,0.09807949054992544,0.0006765526962745597,2.4231175608146436e-06,1.3012903550335038e-05,3.2343728197610696e-05,8.481068064382733e-07,3.0434918125797947e-05,3.4206059903197793e-06,6.210833465304401e-06,0.00021877528324382867,0.0011130124267212382,4.638859679268323e-06,4.5437257367920804e-05,1.0909908210873999e-08,8.084699494871254e-08,2.5404633853669626e-08,4.420353764216837e-09,4.971411760040078e-05,0.00020035865667642088,0.0025688717925168576,0.00029705466880813723,0.0006733174230276066,6.347513450657573e-10,0.00022543376749728261,2.0462047192582803e-11,5.379090789701431e-08,9.447588502164693e-13,1.4121670651453789e-12,1.0263972119544521e-12,2.136449027308316e-11,1.7099177155346822e-13,6.298302036665289e-06,0.0003430275351986886,1.9383110225919264e-13,0.0002570420625683388,7.772487907129102e-12,5.135063016264053e-13,0.00024867556831751334,2.0735286167325943e-11,5.082880258815822e-15,0.0001543404906693854,1.10944495842068e-15,8.645363104931773e-05,5.881832704717351e-16,9.637366798529965e-16,3.6607073101463917e-16,1.9379263325874103e-14,2.0212407310572436e-14,5.2411720527238693e-05,1.136302710018798e-15,7.979743129219676e-15,1.1836841490228845e-15,8.31995765421735e-15,1.011104619187146e-11,9.750436825644492e-16,9.023270744858289e-06,7.360829663218247e-15,2.9927051101169276e-05,3.5778983349555292e-12,4.3152696393179703e-16,3.030815799533205e-15,2.4981001754616105e-12,3.7693222782801977e-10,5.920274241056917e-12,3.840667784704608e-12,1.9603563315971242e-14,1.0245502953709587e-11,5.628835195355497e-16,1.5324619434680584e-16,1.6155144758247778e-12,1.148930130753914e-15,8.07148738038434e-15,6.523615782032824e-13,3.907019266231188e-06,2.749121381777848e-13,3.3261001765127775e-17,2.8742966975574694e-13,2.3105291009033438e-10,2.8269282650956236e-13,3.83198610303282e-10,1.2232963105510281e-06
6.0331769585945245e-06,0.11286382295802132,0.9,0.0,0.0,0.0,0.0,0.09805227034082986,0.000685340295026033,2.4225434810366454e-06,1.2952125138631646e-05,3.233492060211504e-05,8.478863581155903e-07,3.0334529485584454e-05,3.419725267408202e-06,6.209577469588123e-06,0.00022193417458424248,0.0011295598203163524,4.637853825321215e-06,4.5429722939214896e-05,1.0907323498202315e-08,8.082784085090197e-08,2.5398030422124745e-08,4.419375975267998e-09,4.927553378079542e-05,0.00020332758555392788,0.002605483011350292,0.00030140607407661636,0.0006816372667499952,6.346190728936711e-10,0.00022880477240389658,2.072050643018457e-11,5.3297492945984556e-08,9.441681256891529e-13,1.4114344178107571e-12,1.0226504994483933e-12,2.162084459431372e-11,1.6943066405157683e-13,6.24159311385358e-06,0.0003470094353141078,1.9377974740016287e-13,0.00026078834585285707,7.882984689683455e-12,5.134230041063267e-13,0.0002524727522584838,2.1044473970193988e-11,5.15733624515756e-15,0.00015793068110737994,1.1260341093610528e-15,8.856802856791145e-05,5.968988047818236e-16,9.906937935518388e-16,3.7689936392242496e-16,1.9917036352966853e-14,2.076033361727056e-14,5.377953823281691e-05,1.168185962477312e-15,8.202550918068812e-15,1.2161372994955838e-15,8.546926621198461e-15,1.0391627106221293e-11,1.0045738846458975e-15,9.423127202975969e-06,7.576934994222386e-15,3.049849363802651e-05,3.6303091826777988e-12,4.443295766293279e-16,3.1203183877471786e-15,2.534694076223966e-12,3.824537920516124e-10,6.080763578800068e-12,3.953425295781728e-12,2.0192925244541138e-14,1.0553524199069253e-11,5.782670185182497e-16,1.5549102120018038e-16,1.6391793414135497e-12,1.1838272078262333e-15,8.31553800834353e-15,6.618587095427298e-13,4.023500438868291e-06,2.7651705945282807e-13,3.375836736121714e-17,2.9168911430453634e-13,2.344769026982226e-10,2.869205378796515e-13,3.8892940000539356e-10,1.2726769252129743e-06
6.121816320624969e-06,0.11287232471231202,0.9,0.0,0.0,0.0,0.0,0.09802509153370895,0.0006940996320930169,2.4219696107048266e-06,1.2892848406551184e-05,3.232609621599582e-05,8.476661631448505e-07,3.0236649201004878e-05,3.4188454555046025e-06,6.208327360516696e-06,0.00022509062242514287,0.0011460709968527153,4.636850065873101e-06,4.542172221882931e-05,1.0904739728227135e-08,8.080869374123095e-08,2.5391434579788674e-08,4.418398232687281e-09,4.8847642031152684e-05,0.00020629568787673808,0.002641987171047302,0.00030575448926938926,0.0006898808393703842,6.344867319112979e-10,0.0002321748787877032,2.0977938229613893e-11,5.281601161493831e-08,9.435777397092777e-13,1.410688421240358e-12,1.0189914089107356e-12,2.1874609126053668e-11,1.679073779427614e-13,6.186287349273036e-06,0.0003509570849334165,1.9372830777336488e-13,0.0002645185121739455,7.992919962341593e-12,5.133344565292009e-13,0.0002562452176971203,2.1351393205578424e-11,5.231741074204047e-15,0.0001615432191378651,1.1426188461831947e-15,9.069206056989573e-05,6.056119145640526e-16,1.0179455838698498e-15,3.87849172607415e-16,2.0461072555488698e-14,2.1312932817605033e-14,5.5158360488834404e-05,1.200452460165754e-15,8.428021126058538e-15,1.248880259111068e-15,8.775904030580599e-15,1.0675475809609842e-11,1.0344100026824168e-15,9.832781472581116e-06,7.795600632636797e-15,3.107608874124487e-05,3.682684016194665e-12,4.57288784591082e-16,3.21090854117007e-15,2.57126283141279e-12,3.8797156212109254e-10,6.242621622855535e-12,4.067518701334954e-12,2.0788762238688255e-14,1.086492954507439e-11,5.937706856092002e-16,1.5773430551687157e-16,1.6628279456486696e-12,1.2191215470856953e-15,8.562345356826027e-15,6.713498160730604e-13,4.141664379880392e-06,2.7810178425056083e-13,3.4255600387244396e-17,2.959473730099562e-13,2.3789994205530747e-10,2.911471223112522e-13,3.946586621085544e-10,1.3232630114066176e-06
6.210455682655414e-06,0.1128808031838754,0.9,0.0,0.0,0.0,0.0,0.0979979532790427,0.0007028307606674275,2.421395948953492e-06,1.2835014639054766e-05,3.231725912781883e-05,8.474462167777515e-07,3.0141180471569097e-05,3.417966538720645e-06,6.207083059778e-06,0.00022824466083715378,0.001162546749488419,4.635848364953866e-06,4.5413301979940674e-05,1.0902156897058183e-08,8.078955359086741e-08,2.5384846184432854e-08,4.41742054231836e-09,4.8430034095625075e-05,0.00020926296493583646,0.0026783870686202943,0.00031009991792821476,0.0006980491692370704,6.343543250027364e-10,0.00023554408779310018,2.1234345374776602e-11,5.234600873920251e-08,9.429877996076558e-13,1.4099305245152537e-12,1.0154165704703343e-12,2.2125819275365152e-11,1.664204698757146e-13,6.132330626424728e-06,0.0003548713116784957,1.9367680771224925e-13,0.0002682325910932667,8.102295261372993e-12,5.132411870625384e-13,0.00025999274180162914,2.1656027860766136e-11,5.306094806351137e-15,0.0001651780075919842,1.1591991742246053e-15,9.282553259098898e-05,6.143226035352482e-16,1.045489781201552e-15,3.9891891199629696e-16,2.101132948522554e-14,2.1870128635005802e-14,5.654810775930191e-05,1.2330999267536392e-15,8.65613787666306e-15,1.2819086900550994e-15,9.006859744949124e-15,1.0962570154847127e-11,1.0645460421002116e-15,1.0252259717985529e-05,8.016803596981384e-15,3.165999891790725e-05,3.735022878165181e-12,4.704033250787352e-16,3.3025774564727017e-15,2.607806470813504e-12,3.934855425307093e-10,6.405826031546145e-12,4.182936010293931e-12,2.1390960522965812e-14,1.1179659528639978e-11,6.093923068181919e-16,1.5997604912402487e-16,1.6864603077918183e-12,1.2548066787287394e-15,8.811864270182386e-15,6.808348868549791e-13,4.261510015026485e-06,2.796670025765813e-13,3.4752701012055865e-17,3.002044477243215e-13,2.4132202965059053e-10,2.9537258123987674e-13,4.003863985586337e-10,1.3750650231892736e-06
6.2990950446858584e-06,0.11288925877913918,0.9,0.0,0.0,0.0,0.0,0.09797085475935596,0.0007115337333186785,2.420822494643828e-06,1.2778567926576512e-05,3.230841283089018e-05,8.472265144080609e-07,3.0048030460144516e-05,3.4170885015146233e-06,6.20584449136415e-06,0.00023139632238207465,0.0011789878445697473,4.63484868789919e-06,4.540450443478082e-05,1.089957499957572e-08,8.077042036182222e-08,2.537826509807405e-08,4.416442910040516e-09,4.802232218167645e-05,0.00021222941799570262,0.0027146853927503952,0.00031444236354358213,0.0007061432484414522,6.34221854982952e-10,0.0002389124005422911,2.1489730621553956e-11,5.18870519487901e-08,9.423983955299632e-13,1.4091620335390866e-12,1.0119227527558838e-12,2.237450924354695e-11,1.6496856875078216e-13,6.079671486400715e-06,0.0003587529117675839,1.9362526798568738e-13,0.00027193061325023475,8.211112150666873e-12,5.13143672336717e-13,0.00026371511337934447,2.1958362905082698e-11,5.380397501127721e-15,0.0001688349496965663,1.1757750987282874e-15,9.496825692291501e-05,6.230308753380818e-16,1.073324138861854e-15,4.101073511558346e-16,2.1567764848722588e-14,2.2431845570788687e-14,5.7948702014069565e-05,1.2661260930059174e-15,8.886885343341717e-15,1.3152182970730787e-15,9.239763920500222e-15,1.1252888075472465e-11,1.094976040389448e-15,1.0681586086199305e-05,8.240521023972521e-15,3.2250380713074704e-05,3.787325810630847e-12,4.836719412025011e-16,3.3953163714938513e-15,2.6443250237803834e-12,3.9899573770964697e-10,6.570354691068925e-12,4.299665293264356e-12,2.1999406410586858e-14,1.1497654733039979e-11,6.251297031586453e-16,1.6221625382233496e-16,1.710076446825846e-12,1.2908761322803313e-15,9.064049592805534e-15,6.903139117536354e-13,4.383036268201394e-06,2.812133766631037e-13,3.524966940122356e-17,3.0446034026192243e-13,2.4474316694250547e-10,2.9959691607319284e-13,4.061126112637616e-10,1.4280932822982612e-06
6.387734406716303e-06,0.1128976918900996,0.9,0.0,0.0,0.0,0.0,0.09794379518761462,0.0007202086021183076,2.420249246482752e-06,1.2723455067189428e-05,3.229956030602385e-05,8.470070515770956e-07,2.995711030020465e-05,3.416211328746962e-06,6.204611581460807e-06,0.00023454563820098307,0.0011953950227070803,4.633851001286452e-06,4.53953676773932e-05,1.0896994029964796e-08,8.075129401090563e-08,2.537169118713746e-08,4.415465342068341e-09,4.762413792175173e-05,0.00021519504829530962,0.0027508847288049416,0.0003187818295566435,0.0007141640346011777,6.340893246467276e-10,0.0002422798181359826,2.174409670208152e-11,5.1438730491208496e-08,9.418096028856662e-13,1.4083841251480309e-12,1.0085068631917794e-12,2.262071208537903e-11,1.6355037202415583e-13,6.028261011149954e-06,0.00036260265159246706,1.9357370629381363e-13,0.0002756126102647704,8.319372218904277e-12,5.130423424482786e-13,0.00026741213237785853,2.2258384246735398e-11,5.45464921722798e-15,0.00017251394897329405,1.192346624845487e-15,9.712005222051386e-05,6.317367335438035e-16,1.1014464319133336e-15,4.214132727844849e-16,2.2130336504600248e-14,2.299800887911302e-14,5.9360066600601825e-05,1.2995286966405294e-15,9.120247748529757e-15,1.3488048260333303e-15,9.474586997168517e-15,1.1546407584373224e-11,1.125694067830272e-15,1.1120782750532316e-05,8.466730168147301e-15,3.284738493262761e-05,3.83959285503881e-12,4.97093381908797e-16,3.48911656512999e-15,2.6808185192526435e-12,4.0450215202448367e-10,6.736185708128103e-12,4.417694682326498e-12,2.2613986342566764e-14,1.1818855808333742e-11,6.409807289184927e-16,1.6445492138703608e-16,1.7336763814651997e-12,1.3273234389217323e-15,9.318856185163417e-15,6.997868814025484e-13,4.5062420615752135e-06,2.8274154433277514e-13,3.574650571714942e-17,3.087150524004347e-13,2.481633553600504e-10,3.038201281919022e-13,4.118373020955396e-10,1.4823579784164137e-06
