Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086)
8.235382743203816e-09,0.11224564059800461,0.9,0.0,0.0,0.0,0.0,0.09999778620880928,5.831683595845776e-07,4.898357703244397e-07,3.8055178485064873e-07,4.015021151278279e-07,2.7349608823220085e-07,3.444014868608132e-07,3.309087541590004e-07,3.308759794984146e-07,3.0252420763132833e-07,3.0252420763132833e-07,2.6609563164802024e-07,2.817497645058101e-07,2.20544471500222e-09,1.6188030156185757e-08,8.101221705037171e-09,1.403772738879461e-09,1.0559901040825544e-07,4.651567243726761e-08,7.367189665770179e-08,4.393731859081439e-08,6.065598448449868e-09,6.081706860727503e-11,1.525408031506013e-08,1.8080296019276098e-14,1.0806093488667435e-10,1.2022170388649255e-14,8.976388635863494e-15,1.1906179382738797e-14,1.9729220288841358e-16
8.989004242302448e-09,0.1122456670532189,0.9,0.0,0.0,0.0,0.0,0.09999758361598443,6.3812415580598e-07,5.294348905762892e-07,4.1428261099805005e-07,4.3909256619239934e-07,2.936894129155708e-07,3.763982410375078e-07,3.6028317886462914e-07,3.603278180290215e-07,3.3020792305441406e-07,3.3020792305441406e-07,2.89681532918665e-07,3.0830048020653207e-07,2.3837367938913312e-09,1.751238125195432e-08,8.709231482875741e-09,1.5087779528160142e-09,1.2493762358678045e-07,5.4913754108459286e-08,8.745207626623551e-08,5.200290690585073e-08,7.232890516716386e-09,6.622525065491481e-11,1.814971686568474e-08,1.978407861423088e-14,1.287542932143008e-10,1.3147712082514882e-14,9.822258242836485e-15,1.3012299605370816e-14,2.3525955125819743e-16
9.742625741401081e-09,0.11224569379860372,0.9,0.0,0.0,0.0,0.0,0.0999973810219337,6.9334126184074e-07,5.682352430296761e-07,4.478342530775612e-07,4.7680493349548874e-07,3.131901630838428e-07,4.0847028593521456e-07,3.8949452270537375e-07,3.8964340662249167e-07,3.5789158239080947e-07,3.5789158239080947e-07,3.131421553605906e-07,3.349770436261052e-07,2.5584324804763838e-09,1.8810018403350985e-08,9.296388236561298e-09,1.6101817847060693e-09,1.4573569971337503e-07,6.390681285172784e-08,1.0235834793142652e-07,6.068877571967236e-08,8.503940318831058e-09,7.160341821924302e-11,2.1291195264769497e-08,2.149595495479065e-14,1.51084122794682e-10,1.4276899172917865e-14,1.067213342031948e-14,1.4121017628432261e-14,2.7660158773615716e-16
9.999999999999999e-09,0.11224572082900247,0.9,0.0,0.0,0.0,0.0,0.09999731183242667,7.122584637683042e-07,5.813061200456203e-07,4.592518197536691e-07,4.897115089278112e-07,3.196956124295656e-07,4.194404555355499e-07,3.994329405081772e-07,3.9962405295743454e-07,3.673459989950451e-07,3.673459989950451e-07,3.2112576834493465e-07,3.44116235799515e-07,2.6172831271893573e-09,1.924716019757087e-08,9.492263704357425e-09,1.6440100989991071e-09,1.531667620898641e-07,6.711071687578686e-08,1.0770495118884183e-07,6.379499045727993e-08,8.961836618902972e-09,7.343320552629251e-11,2.2420132848937376e-08,2.2082436510318842e-14,1.5907809214007437e-10,1.4663347855406218e-14,1.0963293468929312e-14,1.4500250948955717e-14,2.9149504332589655e-16
1.0496247240499714e-08,0.11224572082900247,0.9,0.0,0.0,0.0,0.0,0.09999717842669566,7.488184679424614e-07,6.062529379167707e-07,4.812076625568947e-07,5.146350331268659e-07,3.3202209016947503e-07,4.406164281526455e-07,4.185406591420412e-07,4.188232898532485e-07,3.855751856401807e-07,3.855751856401807e-07,3.364781641331727e-07,3.617787492492974e-07,2.729604309873512e-09,2.0081480400041674e-08,9.8634071081344e-09,1.7081077420609466e-09,1.6795898197720935e-07,7.347444248872528e-08,1.1837902816815859e-07,6.998241308823362e-08,9.878989781709419e-09,7.695117944535955e-11,2.4677138333074664e-08,2.3215887467426466e-14,1.750119328241919e-10,1.5409606348886006e-14,1.1525991657802842e-14,1.5232292169889046e-14,3.213261580744564e-16
1.1249868739598346e-08,0.11224574813938915,0.9,0.0,0.0,0.0,0.0,0.09999697583030773,8.045545692039776e-07,6.435037605342413e-07,5.144037858514393e-07,5.525788246730421e-07,3.50208130995374e-07,4.728354831919254e-07,4.4741957281821874e-07,4.4786801098836646e-07,4.132587328022043e-07,4.132587328022043e-07,3.5969022086414515e-07,3.887048826602034e-07,2.8973233542010356e-09,2.1327295164574916e-08,1.0410978712146288e-08,1.8026750964362475e-09,1.9157414735988794e-07,8.359693671748186e-08,1.3550266256594537e-07,7.987155942678301e-08,1.1358276981305067e-08,8.226816295780581e-11,2.8306151495337265e-08,2.4943838729146898e-14,2.0050027971417228e-10,1.6545712597406782e-14,1.2383810161494628e-14,1.6346082256022686e-14,3.6944098265254634e-16
1.2003490238696979e-08,0.11224577572486427,0.9,0.0,0.0,0.0,0.0,0.09999677323280634,8.605483655456901e-07,6.800031777930613e-07,5.474235643510736e-07,5.906324062980308e-07,3.677704357004948e-07,5.051262754030458e-07,4.761293564585525e-07,4.7677811198048827e-07,4.409422238765672e-07,4.409422238765672e-07,3.8277898366833976e-07,4.157547210131538e-07,3.0616592520694915e-09,2.254797997142713e-08,1.0939769976721283e-08,1.8939990286371863e-09,2.1654877850539047e-07,9.425526511977385e-08,1.5371801960066417e-07,9.034420242297024e-08,1.2942036171338787e-08,8.755401728926517e-11,3.217682370019995e-08,2.6679771467130154e-14,2.275127375535321e-10,1.768510105608207e-14,1.3245565869324336e-14,1.7462347219502764e-14,4.2095365741411893e-16
1.2757111737795612e-08,0.11224580358065132,0.9,0.0,0.0,0.0,0.0,0.09999657063422696,9.16798661703822e-07,7.157663446556715e-07,5.802679344469024e-07,6.287920099765889e-07,3.8473039480024743e-07,5.374876379285009e-07,5.046682078309349e-07,5.055541334608806e-07,4.6862565886296564e-07,4.6862565886296564e-07,4.057451071663735e-07,4.429275334919479e-07,3.222680237564464e-09,2.3744041662282284e-08,1.1450424958133476e-08,1.9821907694345733e-09,2.428513363961658e-07,1.054310499121803e-07,1.7301408461646307e-07,1.0138857203743803e-07,1.4630497811922127e-08,9.280841032103526e-11,3.628772831732878e-08,2.8423648558353836e-14,2.5601387078127126e-10,1.8827658870350318e-14,1.4111235465574575e-14,1.8581046697465995e-14,4.758716548005769e-16
1.3510733236894244e-08,0.11224583170209322,0.9,0.0,0.0,0.0,0.0,0.09999636803460413,9.733042672186164e-07,7.508081104365871e-07,6.129378275578313e-07,6.670539968978687e-07,4.0110866527937153e-07,5.699184126482872e-07,5.330344267841199e-07,5.341966147326565e-07,4.963090377611062e-07,4.963090377611062e-07,4.285892425032217e-07,4.702225817556202e-07,3.380453168614602e-09,2.4915976856753264e-08,1.194356562638787e-08,2.0673577352491837e-09,2.704511339436286e-07,1.1710654352828745e-07,1.9338005400031805e-07,1.129931356104676e-07,1.642388859798045e-08,9.803102873739313e-11,4.0637424008232086e-08,3.017543302922304e-14,2.859692033585368e-10,1.9973277055813066e-14,1.4980795395083637e-14,1.9702140629607846e-14,5.342023246779336e-16
1.4264354735992877e-08,0.11224586008464867,0.9,0.0,0.0,0.0,0.0,0.09999616543397137,1.030063996422496e-06,7.85143024963024e-07,6.454341701569571e-07,7.054148530380898e-07,4.16925195725134e-07,6.024174501253113e-07,5.61226412362048e-07,5.627060937641713e-07,5.239923605707049e-07,5.239923605707049e-07,4.5131203736666263e-07,4.976391203706167e-07,3.5350435547293763e-09,2.6064272158418046e-08,1.2419792622077746e-08,2.1496036588412576e-09,2.993183104852488e-07,1.2926460702526833e-07,2.148053295486352e-07,1.2514659307734068e-07,1.8322431487451303e-08,1.0322157749408933e-10,4.5224455570525425e-08,3.1935088055197375e-14,3.173451878854885e-10,2.1121850365624232e-14,1.5854221877014884e-14,2.082558925628849e-14,5.959528952563561e-16
1.5017976235091508e-08,0.1122458887238888,0.9,0.0,0.0,0.0,0.0,0.09999596283236133,1.0870766684281595e-06,8.187853446091398e-07,6.777578837978087e-07,7.438711848864171e-07,4.3219925059092216e-07,6.349836095511316e-07,5.892426599878148e-07,5.910831071825768e-07,5.516756272914863e-07,5.516756272914863e-07,4.739141360056196e-07,5.25176397230563e-07,3.686515584167799e-09,2.7189404356626437e-08,1.2879685986942948e-08,2.229028715479856e-09,3.2942380709917844e-07,1.418886892376819e-07,2.3727951300768714e-07,1.378378722818632e-07,2.032634572929741e-08,1.0837977929966985e-10,5.004735475796667e-08,3.370257696041626e-14,3.501091783332229e-10,2.2273277162468465e-14,1.673149091823081e-14,2.1951353116650408e-14,6.611304740036363e-16
1.577159773419014e-08,0.11224591761549382,0.9,0.0,0.0,0.0,0.0,0.09999576022980583,1.1443411071166194e-06,8.517490382141383e-07,7.099098851404699e-07,7.824197153122623e-07,4.4694943365703125e-07,6.676157586919776e-07,6.170817587119755e-07,6.193281902675231e-07,5.793588379231845e-07,5.793588379231845e-07,4.963961792484168e-07,5.528336539645237e-07,3.8349321505842476e-09,2.829184062442535e-08,1.3323805870208316e-08,2.3057296449394322e-09,3.607393426747041e-07,1.5496280662104617e-07,2.607924007742934e-07,1.5105612438008457e-07,2.243584689136407e-08,1.1350537410864806e-10,5.510464107800367e-08,3.5477863217322575e-14,3.8422940443020513e-10,2.3427459294775826e-14,1.7612578326300288e-14,2.3079393046745774e-14,7.297420485535552e-16
1.6525219233288773e-08,0.11224594675525003,0.9,0.0,0.0,0.0,0.0,0.09999555762633582,1.2018561411251827e-06,8.840477928844029e-07,7.418910859775724e-07,8.210572795714808e-07,4.6119371070288353e-07,7.003127738350552e-07,6.447423885248738e-07,6.474418769450103e-07,6.070419924655417e-07,6.070419924655417e-07,5.187588045209475e-07,5.806101263338349e-07,3.980354879152135e-09,2.9372038712605813e-08,1.375269321124934e-08,2.379799869394491e-09,3.932373907286531e-07,1.68471523772857e-07,2.8533397875427194e-07,1.647907193340876e-07,2.4651146888075105e-08,1.1859811862646916e-10,6.039482256700737e-08,3.726091044628445e-14,4.196749452987765e-10,2.458430197709666e-14,1.8497459722141647e-14,2.4209670177673748e-14,8.017944876089524e-16
1.7278840732387406e-08,0.1122459761390465,0.9,0.0,0.0,0.0,0.0,0.09999535502198136,1.259620603835371e-06,9.156950196772049e-07,7.737023932601468e-07,8.597808214509742e-07,4.7494943139356444e-07,7.330735397351763e-07,6.72223317733956e-07,6.754246997813909e-07,6.347250909183094e-07,6.347250909183094e-07,5.410026458647429e-07,6.085050446174099e-07,4.122844152154383e-09,3.043044713978808e-08,1.4166870398603409e-08,2.4513296072283483e-09,4.268911569660057e-07,1.8239993462863007e-07,3.1089441737871683e-07,1.7903124149775334e-07,2.697245400795083e-08,1.2365778582644444e-10,6.591639654298355e-08,3.905168241521557e-14,4.5641570336123114e-10,2.574371367462254e-14,1.938611055229849e-14,2.5342145933729204e-14,8.772945418389688e-16
1.803246223148604e-08,0.1122460057628723,0.9,0.0,0.0,0.0,0.0,0.09999515241677182,1.3176333333608017e-06,9.467038591674738e-07,8.053447091233297e-07,8.98587389547541e-07,4.882333504042462e-07,7.658969495617112e-07,6.995234004050535e-07,7.032771899775228e-07,6.624081332812468e-07,6.624081332812468e-07,5.631283339549385e-07,6.365176339857252e-07,4.262459134047389e-09,3.146750537859626e-08,1.4566841905999452e-08,2.5204059828797973e-09,4.616745575622725e-07,1.9673364431274444e-07,3.3746406677378306e-07,1.9376748529334834e-07,2.939997294094532e-08,1.2868416447846741e-10,7.166785033617725e-08,4.085014303919424e-14,4.944223799974406e-10,2.6905605991728284e-14,2.027850610085468e-14,2.6476782030562696e-14,9.562488447703668e-16
1.878608373058467e-08,0.11224603562281356,0.9,0.0,0.0,0.0,0.0,0.09999494981073567,1.375893172535008e-06,9.770871869020283e-07,8.368189309119329e-07,9.374741336744689e-07,5.010616478194616e-07,7.987819048458525e-07,7.266415738651927e-07,7.309998773630706e-07,6.900911195541208e-07,6.900911195541208e-07,5.851364961181457e-07,6.64647114863926e-07,4.3992577960182905e-09,3.248364403806958e-08,1.4953094906563103e-08,2.5871131329189775e-09,4.975621981338568e-07,2.1145875161229472e-07,3.650334520767415e-07,2.0898945097551314e-07,3.193390480561107e-08,1.3367705868906336e-10,7.76476619984221e-08,4.2656256380080716e-14,5.336664523730148e-10,2.806989356434022e-14,2.117462150100264e-14,2.7613540473351255e-14,1.0386639136732021e-15
1.9539705229683304e-08,0.1122460657150506,0.9,0.0,0.0,0.0,0.0,0.0999947472039008,1.4343989688992147e-06,1.006857618744857e-06,8.681259512058795e-07,9.76438301390374e-07,5.134499488383649e-07,8.317273154281783e-07,7.535768562649308e-07,7.5859329039095e-07,7.177740497367066e-07,7.177740497367066e-07,6.070277563502299e-07,6.928927032844145e-07,4.533296940051698e-09,3.3479285042429594e-08,1.5326099866139644e-08,2.651532308514033e-09,5.345293533685503e-07,2.2656183204719799e-07,3.935932688922412e-07,2.2468734047987007e-07,3.45744471760972e-08,1.3863628745240168e-10,8.385430099194355e-08,4.446998664613329e-14,5.741201504611613e-10,2.9236493955966476e-14,2.2074431746276535e-14,2.8752383554979794e-14,1.1245461504410405e-15
2.0293326728781936e-08,0.11224609603585521,0.9,0.0,0.0,0.0,0.0,0.09999454459629419,1.4931495746900612e-06,1.0360275161151586e-06,8.992666578455074e-07,1.0154772346466096e-06,5.254133428069084e-07,8.647320994065138e-07,7.803283441991355e-07,7.860579561319158e-07,7.454569238287867e-07,7.454569238287867e-07,6.288027353339961e-07,7.212536112291293e-07,4.664632222513571e-09,3.44548418062609e-08,1.5686311116341966e-08,2.7137419743979333e-09,5.725519472970245e-07,2.4202992151859215e-07,4.2313437888486393e-07,2.4085155335491926e-07,3.732179410898023e-08,1.435616842120742e-10,9.02862288580305e-08,4.6291298191622875e-14,6.157564345172708e-10,3.040532755727859e-14,2.2977911701456834e-14,2.989327385423279e-14,1.2139018424656953e-15
2.104694822788057e-08,0.11224612658158824,0.9,0.0,0.0,0.0,0.0,0.09999434198794217,1.5521438468272778e-06,1.0646089911194387e-06,9.302419339567381e-07,1.0545883665499495e-06,5.369664015956197e-07,8.977951830841014e-07,8.068952103853461e-07,8.133944002692899e-07,7.731397418301514e-07,7.731397418301514e-07,6.504620504567806e-07,7.497290469617023e-07,4.7933181772581075e-09,3.541071940614866e-08,1.6034167407890787e-08,2.773817904432607e-09,6.116065341880307e-07,2.5785050051946695e-07,4.53647805504523e-07,2.574726827762144e-07,4.017613616992583e-08,1.484530964334785e-10,9.69418998659261e-08,4.8120155516446117e-14,6.585489735765658e-10,3.1576317489146094e-14,2.388503611315232e-14,3.1036174233996744e-14,1.3067371635064263e-15
2.1800569726979202e-08,0.11224615734869665,0.9,0.0,0.0,0.0,0.0,0.09999413937887046,1.6113806469013176e-06,1.0926139115796872e-06,9.610526579761088e-07,1.0937692182366574e-06,5.481231973450495e-07,9.309155009180701e-07,8.33276701398484e-07,8.4060314709383e-07,8.008225037405978e-07,8.008225037405978e-07,6.720063158279461e-07,7.783182153497206e-07,4.919408238266734e-09,3.634731474884074e-08,1.637009244492122e-08,2.8318332738848645e-09,6.516702800474023e-07,2.740114788885635e-07,4.851247298405277e-07,2.745415116412507e-07,4.313766046018139e-08,1.5331038518658035e-10,1.0381976164240115e-07,4.995652326573755e-14,7.024721248127137e-10,3.2749389509007736e-14,2.4795779620066913e-14,3.218104783947329e-14,1.4030581745536093e-15
2.3307812725176467e-08,0.11224621953324569,0.9,0.0,0.0,0.0,0.0,0.09999373415866718,1.73057730050065e-06,1.1469403679357785e-06,1.0221839401874246e-06,1.1723305879124972e-06,5.69301890346855e-07,9.973236173468102e-07,8.854809004231743e-07,8.946396389751563e-07,8.561878592879589e-07,8.561878592879589e-07,7.147521374670995e-07,8.358345544243137e-07,5.164009047119312e-09,3.81642064170832e-08,1.700777137132107e-08,2.9419625628156122e-09,7.347368658935657e-07,3.073083332908811e-07,5.50934560516801e-07,3.09986325222383e-07,4.938298696888055e-08,1.629221021834416e-10,1.1823581839449832e-07,5.365164934211042e-14,7.936110141966402e-10,3.510149549395105e-14,2.6628021993529377e-14,3.447656870932409e-14,1.6061809519142607e-15
2.4664331423554006e-08,0.11224627622248398,0.9,0.0,0.0,0.0,0.0,0.09999336945826678,1.8386724089497098e-06,1.1939765905111328e-06,1.0766480433639608e-06,1.2432510922264708e-06,5.87139027406609e-07,1.0572761385626527e-06,9.31824573319891e-07,9.428409878579494e-07,9.060164874477497e-07,9.060164874477497e-07,7.528360010357208e-07,8.879801898182823e-07,5.375786123322169e-09,3.973728384669816e-08,1.7544837896900805e-08,3.0347157783814167e-09,8.12730950062435e-07,3.3832666078926895e-07,6.133731870342958e-07,3.4332907444282085e-07,5.5372151045942014e-08,1.7145481584345754e-10,1.3195447367882495e-07,5.700259674237525e-14,8.792588484792833e-10,3.722481767381425e-14,2.8289161146998624e-14,3.6548921914438194e-14,1.800971036565757e-15
2.6020850121931545e-08,0.11224633357741608,0.9,0.0,0.0,0.0,0.0,0.09999300475590417,1.947535815529722e-06,1.239318689932927e-06,1.1305924474954508e-06,1.3143626524844435e-06,6.038900318983321e-07,1.117397894416034e-06,9.775590610628708e-07,9.906366870556982e-07,9.55844933870121e-07,9.55844933870121e-07,7.905565060464845e-07,9.404818299620977e-07,5.579935536666089e-09,4.1253703118274686e-08,1.8049201589128894e-08,3.1218211301065902e-09,8.936657194515695e-07,3.7027797585700275e-07,6.788031868536736e-07,3.779873004598544e-07,6.171133976711895e-08,1.7987538863245677e-10,1.4636864358628932e-07,6.037733467592257e-14,9.682004515764342e-10,3.935384246997387e-14,2.9961627839716764e-14,3.86271079216919e-14,2.007143953354679e-15
2.7377368820309083e-08,0.11224639158014392,0.9,0.0,0.0,0.0,0.0,0.09999264005170654,2.057161048275923e-06,1.2830276730698789e-06,1.184022109314404e-06,1.3856536203454582e-06,6.196210297333275e-07,1.1776829588094505e-06,1.0226823611323583e-06,1.0380297432525165e-06,1.0056731985541274e-06,1.0056731985541274e-06,8.279171177313722e-07,9.933347539228496e-07,5.776731966017415e-09,4.271550454197412e-08,1.852285346152526e-08,3.2036224735107015e-09,9.774278906968262e-07,4.031054660280313e-07,7.471783250505436e-07,4.1391362247449297e-07,6.840152247056631e-08,1.8818345082149052e-10,1.614691108318099e-07,6.377566215313586e-14,1.060308637507393e-09,4.1488221013435134e-14,3.164527150775983e-14,4.0710921770224775e-14,2.224731084294896e-15
2.8733887518686622e-08,0.11224645021348478,0.9,0.0,0.0,0.0,0.0,0.09999227534579537,2.16754168325336e-06,1.3251623497990031e-06,1.236941938277546e-06,1.4571130567600468e-06,6.343941202845925e-07,1.2381254872335097e-06,1.0671930837859294e-06,1.0850231481512707e-06,1.0555012814988844e-06,1.0555012814988844e-06,8.64921268275501e-07,1.0465342276568605e-06,5.9664401984515725e-09,4.4124654951894477e-08,1.8967663290834867e-08,3.2804427261016238e-09,1.0639093146643343e-06,4.36755778258629e-07,8.184537310034702e-07,4.5106236596596137e-07,7.544363418285054e-08,1.963787455576621e-10,1.7724663243391265e-07,6.719737967766179e-14,1.1554619941682667e-09,4.362762567892215e-14,3.333994117250276e-14,4.280016132383057e-14,2.453762694633126e-15
3.009040621706416e-08,0.11224650946096058,0.9,0.0,0.0,0.0,0.0,0.09999191063828675,2.2786713443163707e-06,1.365779412186692e-06,1.2893567970168115e-06,1.5287306887198626e-06,6.48267621912711e-07,1.2987197158428247e-06,1.1110904177486934e-06,1.1316198783988293e-06,1.105329182703567e-06,1.105329182703567e-06,9.015723571323424e-07,1.100075508622924e-06,6.149315485759981e-09,4.5483050354197673e-08,1.9385387009670984e-08,3.3525851441073816e-09,1.1530067133193102e-06,4.711788079824604e-07,8.925858385330507e-07,4.893895011961244e-07,8.283857609202942e-08,2.0446112254469737e-10,1.936919487274098e-07,7.064228923888079e-14,1.2535445866842589e-09,4.577174878943947e-14,3.504548558757596e-14,4.4894627238918944e-14,2.6942679482684395e-15
